,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
33,33,33,139.30133056640625,39.57040090222939,9304.02,885974.0,,201.0226424689729,0.5482174299213246,34610D,233.95569,23.853468,0.70456225,208.7672394969591,68204.73401595859,0.4332668069599674,0.400272112403068,31.76890345189987,35.7461967864856,0.0,0.0002676367594277,29376.91388010121,0.8991859749663651,0.2647408620991656,0.567365146304017,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.77186677200653,1.4631647050445598,0.6808520601158747,17.87339658193358,11.924699996404954,23.481164891387447,1467042904105037.0,13.9151575800391,761.452732595343,1223.15722380696,0.0267636759428,0.0204075650309687,0.200136056201534,17.8730983932428,9.8069542298567,9.804330230685402,14.95042159665596,0.5486904080458362,344903344739380.8,13.026828539599862,866607143959212.4,0.0010472143952977365,4.510943660121052e-06,3.16,35.8,2023-11-06 01:33:00,0.0002676367594277929,0.8991870438027625,0.0,293.7691388010121,33,0.0002676367594277929,23.853468,0.70456225,0.8991870438027625,0.48511893,8.7990435e-07,0.437436488713596,759.7799086211462,11737.011253271006,-0.8080528528990585,-0.5891099956049739,2.4003539405271987,235.26074571431337,0.61132249533842,0.9907181489204924,0.0,228.33524557600057,0.0,0.0,0.0,0 days,0.00027061117,3.103096e-07,94568.55,0.8930343,-206.01508,0.12461722397975794,0.12461722397975794,1.0000000000000004,-4.860547469825343e-13,1.7847633e-12,2.3565055e-16,6.473305146570331e-14,8.925317133818418e-15,8.925317133818418e-15,7.48e-16,1.9294912897715283e-14,1.2987085851745073e-12,777.0533905754462,3.266283661849919e-14,5.676691119869302e-14,1.0475654763863931e-13,0.00027061117,3.103096e-07,94568.55,0.8930343,-206.01508,0.12461722397975794,0.12461722397975794,0.12461722397975794,-4.860547469825343e-13,1.7847633e-12,2.3565055e-16,6.473305146570331e-14,8.925317133818418e-15,8.925317133818418e-15,7.48e-16,1.9294912897715283e-14,1.2987085851745073e-12,777.0533905754462,3.266283661849919e-14,5.676691119869302e-14,1.0475654763863931e-13
34,34,34,139.22076416015625,39.48508334637423,9304.02,885974.0,,200.6055253522162,0.5499195487076189,34610D,233.98987,24.094255,0.27131334,209.82727639521207,68172.96511250669,0.438132555069568,0.455781507551472,36.19369240700785,40.9526226975162,410.90513253651216,0.0002701313734669,29376.91388010121,0.9040881581769034,0.3016141033917321,0.6473488513707366,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.61255034680403,1.589015769219435,0.6842591687103832,20.476722914543984,12.64404026103322,28.230352534047245,1570969746507036.0,15.3536942477628,778.549466466252,1259.39485590959,0.0270131373467,0.0214076606912184,0.227890753775736,20.4763113487581,10.6452898830379,10.642415032848072,14.957982887303814,0.6046465460778598,410221203768130.2,13.096140106304468,869933950343029.9,0.0011178408662092525,5.752175849420272e-06,3.16,35.8,2023-11-06 01:34:00,0.0002701313734669415,0.9040889306769148,0.0,293.7691388010121,34,0.0002701313734669415,24.094255,0.27131334,0.9040889306769148,0.526822,5.121235e-07,0.43737259030985637,762.1391608909394,11261.167520211991,-0.6627748018170154,-0.7488187778604485,2.4211461117140534,235.35479797266333,0.6148627470064677,0.9898475519766653,0.0,228.44773082870037,0.0,0.0,0.0,0 days,0.00027230717,3.177363e-07,94587.375,0.8961242,-209.04526,0.12461722397975794,0.12461722397975794,1.0000000000000002,-4.860324305746093e-13,1.7856698e-12,2.3648908e-16,6.501630300070692e-14,1.1032753049034699e-14,1.1032753049034699e-14,7.48e-16,1.964501591827185e-14,1.2996374121981667e-12,778.7156314556497,3.9729229108321386e-14,6.46392980261558e-14,1.2424168029430937e-13,0.00027230717,3.177363e-07,94587.375,0.8961242,-209.04526,0.12461722397975794,0.12461722397975794,0.12461722397975794,-4.860324305746093e-13,1.7856698e-12,2.3648908e-16,6.501630300070692e-14,1.1032753049034699e-14,1.1032753049034699e-14,7.48e-16,1.964501591827185e-14,1.2996374121981667e-12,778.7156314556497,3.9729229108321386e-14,6.46392980261558e-14,1.2424168029430937e-13
35,35,35,139.12260836129173,39.41792648045335,9425.94,885974.0,,200.18840823545943,0.5513085186775909,34610D,232.95786,25.485641,-0.7060717,209.58758247300287,68136.77142009969,0.3950242562073715,0.41300575669673,30.00296662153216,33.4962168688434,0.0,0.000249439023221,28843.43834933314,0.9209244346927784,0.2500247218461013,0.5375526100489445,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.915292599090442,1.3350700679859195,0.6849897260481665,16.747636865462916,11.618193697169014,22.15102712591884,1404260062434182.5,13.0958933787659,775.271823319251,1298.17552901495,0.0249439023221,0.0230733856684906,0.206502878348365,16.7481084344217,8.94982996060123,8.947598080475862,14.945932261188084,0.5942804831103543,404585737377064.56,9.032989432625865,675173074816814.4,0.0010611562562207095,5.609334648965152e-06,3.16,35.8,2023-11-06 01:35:00,0.00024943902322102304,0.9209238351138637,0.0,288.4343834933314,35,0.00024943902322102304,25.485641,-0.7060717,0.9209238351138637,0.5458315,9.02325e-07,0.4313324288165094,764.0644185051971,11250.053180638379,-0.6470587912949985,-0.7624401095219581,2.207750627381197,234.35348916843049,0.6199586736272938,0.989138519331077,0.0,227.54845004121646,0.0,0.0,0.0,0 days,0.00025593035,2.8264503e-07,95884.69,0.91847044,-208.99303,0.23131233013337238,0.23131233013337238,0.9999999999999999,-4.809720100907732e-13,1.7788766e-12,2.3526457e-16,1.211804164894563e-13,2.0411381822585017e-14,2.0411381822585017e-14,7.48e-16,2.1121846452968777e-14,1.297904676684772e-12,780.0207627933981,3.412946587905434e-14,5.857280681933561e-14,2.2962913099439696e-13,0.00025593035,2.8264503e-07,95884.69,0.91847044,-208.99303,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809720100907732e-13,1.7788766e-12,2.3526457e-16,1.211804164894563e-13,2.0411381822585017e-14,2.0411381822585017e-14,7.48e-16,2.1121846452968777e-14,1.297904676684772e-12,780.0207627933981,3.412946587905434e-14,5.857280681933561e-14,2.2962913099439696e-13
36,36,36,139.022853526735,39.35242058634468,9425.94,885974.0,,199.7712911187027,0.552664665797663,34610D,232.98526,25.989132,-1.0729151,208.70565425819163,68106.76845347816,0.3944149373045347,0.412960251579822,29.97990077997148,33.5821757106128,0.0,0.0002543431034734,28843.43834933314,0.9361177921915108,0.2498325064997623,0.53695020420795,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.908520248404615,1.334012216573357,0.6820672734213907,16.791117213004565,11.609046322874274,22.1683510407389,1405077755630709.5,13.0876256297127,775.157764059131,1298.46684895996,0.0254343103473,0.0230882057234153,0.206480125789911,16.7910878553064,8.94309970482055,8.940825667472671,14.94589318280454,0.5939007721863939,405102688039633.44,8.984333748720426,672828031493203.9,0.0010606054433825928,5.614107405850238e-06,3.16,35.8,2023-11-06 01:36:00,0.0002543431034734314,0.936117880149567,0.0,288.4343834933314,36,0.0002543431034734314,25.989132,-1.0729151,0.936117880149567,0.57093745,1.3666324e-06,0.4312817023948054,765.9441879197506,11256.182746039376,-0.6467066272627546,-0.7627388401375879,2.2055385918945505,234.3426688316929,0.6303577545867483,0.9897371051795844,0.0,227.61196850255783,0.0,0.0,0.0,0 days,0.00025827557,2.756819e-07,95897.445,0.9225845,-209.0466,0.23131233013337238,0.23131233013337238,1.0000000000000002,-4.809551966097898e-13,1.7794132e-12,2.3525784e-16,1.2167241649466377e-13,2.0480553862998835e-14,2.0480553862998835e-14,7.48e-16,2.114010026231921e-14,1.2984579853223446e-12,781.293809026812,3.412253245127583e-14,5.856635324725163e-14,2.305328570220176e-13,0.00025827557,2.756819e-07,95897.445,0.9225845,-209.0466,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809551966097898e-13,1.7794132e-12,2.3525784e-16,1.2167241649466377e-13,2.0480553862998835e-14,2.0480553862998835e-14,7.48e-16,2.114010026231921e-14,1.2984579853223446e-12,781.293809026812,3.412253245127583e-14,5.856635324725163e-14,2.305328570220176e-13
37,37,37,138.92309869217826,39.28691469223601,9425.94,885974.0,,199.35417400194595,0.5540159260585494,34610D,233.00932,26.489624,-1.244464,207.9393296777301,68076.78855269818,0.39530250206225753,0.425941606179806,30.88589715004016,34.843712897743,0.0,0.0002600358353295,28843.43834933314,0.9544636321510048,0.2573824762503346,0.553011480021954,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.090034088846252,1.3611413787194706,0.6795277556620142,17.42213201580545,11.759492892521711,23.077242336617207,1447977656533111.2,13.404193754585,779.190210158536,1307.25084071623,0.026003583533,0.0233395194141781,0.212970803089903,17.4218564488715,9.12490095920866,9.122528774818385,14.9466622333224,0.606563824484137,422854918110827.9,8.942300216440408,670802037460994.4,0.0010759875393466277,5.94134927862924e-06,3.16,35.8,2023-11-06 01:37:00,0.00026003583532955486,0.9544643321994047,0.0,288.4343834933314,37,0.00026003583532955486,26.489624,-1.244464,0.9544643321994047,0.5935856,1.9242682e-06,0.4312371692501243,767.8171859043848,11262.306162278586,-0.6463552016682106,-0.7630366657484074,2.2087866874236157,234.35855383617348,0.6428645383808899,0.9898666804653237,0.0,227.7173485157439,0.0,0.0,0.0,0 days,0.00026177245,2.5780267e-07,95908.61,0.9291641,-208.14316,0.23131233013337235,0.23131233013337235,1.0,-4.80944696303952e-13,1.7797361e-12,2.3404386e-16,1.2206047128668476e-13,1.9314262977466164e-14,1.9314262977466164e-14,7.480000000000001e-16,2.095661333823824e-14,1.298791337781465e-12,782.5668552602256,3.571477677387931e-14,6.040737934170504e-14,2.1752314295098633e-13,0.00026177245,2.5780267e-07,95908.61,0.9291641,-208.14316,0.23131233013337235,0.23131233013337235,0.23131233013337235,-4.80944696303952e-13,1.7797361e-12,2.3404386e-16,1.2206047128668476e-13,1.9314262977466164e-14,1.9314262977466164e-14,7.480000000000001e-16,2.095661333823824e-14,1.298791337781465e-12,782.5668552602256,3.571477677387931e-14,6.040737934170504e-14,2.1752314295098633e-13
38,38,38,138.82334385762152,39.22140879812734,9425.94,885974.0,,198.9370568851892,0.5553622795790282,34610D,233.0309,26.934687,-1.2669587,208.31826742200207,68045.90265554814,0.39558520822178367,0.426429103897994,30.927172721897776,34.845039861922,0.0,0.0002660255280408,28843.43834933314,0.97406535837631,0.2577264393491481,0.5541272528351291,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.097826050001624,1.362253653521268,0.6807345910300051,17.422548638103155,11.766939885250745,23.1046817989406,1449272806150922.5,13.4177468270482,779.473740478582,1307.60590353861,0.0266025528041,0.0233461310433503,0.213214551948997,17.422519930961,9.13275743861322,9.130328538142674,14.946697134618358,0.6074122238779903,423291575321722.5,8.96224694253498,671763472622330.1,0.001076684408830601,5.952779154629992e-06,3.16,35.8,2023-11-06 01:38:00,0.0002660255280408754,0.9740651370421921,0.0,288.4343834933314,38,0.0002660255280408754,26.934687,-1.2669587,0.9740651370421921,0.6063381,2.4564165e-06,0.4311972342109839,769.6833848982828,11268.423407390863,-0.646004513990401,-0.763333588874501,2.2098312292921176,234.3636578395937,0.6562062097827359,0.9901192824335333,0.0,227.82118636619606,0.0,0.0,0.0,0 days,0.00026587758,2.2558143e-07,95919.06,0.9370786,-206.4223,0.23131233013337238,0.23131233013337238,1.0,-4.809367785454749e-13,1.779947e-12,2.3164723e-16,1.2237711121879117e-13,1.7092730751370247e-14,1.7092730751370247e-14,7.480000000000001e-16,2.0601616289185643e-14,1.2990101637047157e-12,783.8381960166462,3.5784838489191605e-14,6.047651665809664e-14,1.926081272949701e-13,0.00026587758,2.2558143e-07,95919.06,0.9370786,-206.4223,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809367785454749e-13,1.779947e-12,2.3164723e-16,1.2237711121879117e-13,1.7092730751370247e-14,1.7092730751370247e-14,7.480000000000001e-16,2.0601616289185643e-14,1.2990101637047157e-12,783.8381960166462,3.5784838489191605e-14,6.047651665809664e-14,1.926081272949701e-13
39,39,39,138.72358902306476,39.15590290401867,9425.94,885974.0,,198.51993976843244,0.556703706539207,34610D,233.05275,27.281181,-1.1035806,208.6987035723548,68014.97548282624,0.3959152001482223,0.427483775864962,31.00865974939166,34.8966309024198,0.0,0.0002722353074954,28843.43834933314,0.9943383666698824,0.2584054979115971,0.555968881403467,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.113375618779704,1.3645253602030556,0.6819458029060583,17.44835857223316,11.781163987721534,23.17072781842306,1452390195110025.5,13.4449576269361,779.935668156755,1308.35010037315,0.0272235307495,0.0233639097820049,0.213741887932481,17.4483154512099,9.148378414691,9.14588858090086,14.946772879432412,0.6087963315958763,424538738474544.7,8.982317979773242,672730874967289.8,0.0010780144389909195,5.978941296715163e-06,3.16,35.8,2023-11-06 01:39:00,0.00027223530749544947,0.9943384530779045,0.0,288.4343834933314,39,0.00027223530749544947,27.281181,-1.1035806,0.9943384530779045,0.60490507,2.8247614e-06,0.43115680705632675,771.5427574255839,11274.534459453138,-0.6456545637066365,-0.7636296120271874,2.2110502285383427,234.36961160613635,0.6700084812277168,0.9903598741720893,0.0,227.9321234569081,0.0,0.0,0.0,0 days,0.00027097322,1.746197e-07,95928.18,0.9469209,-203.95341,0.23131233013337238,0.23131233013337238,1.0,-4.809338259287288e-13,1.7801867e-12,2.284207e-16,1.2262353094161694e-13,1.3905537343176313e-14,1.3905537343176313e-14,7.48e-16,2.009159421674923e-14,1.2992528881618812e-12,785.1073347964375,3.592436960171921e-14,6.062609108018961e-14,1.5677845995285377e-13,0.00027097322,1.746197e-07,95928.18,0.9469209,-203.95341,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809338259287288e-13,1.7801867e-12,2.284207e-16,1.2262353094161694e-13,1.3905537343176313e-14,1.3905537343176313e-14,7.48e-16,2.009159421674923e-14,1.2992528881618812e-12,785.1073347964375,3.592436960171921e-14,6.062609108018961e-14,1.5677845995285377e-13
40,40,40,138.62383418850803,39.09039700991,9425.94,885974.0,,198.10282265167567,0.558040187180743,34610D,233.08075,27.493979,-0.67023873,209.1249395490616,67983.96682307686,0.39612160866535184,0.427070931754972,30.98589362076872,34.8100107141658,0.0,0.0002809246523525,28843.43834933314,1.0228279728077272,0.2582157801730727,0.5560195012117489,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.108196735762938,1.3636707933628878,0.6832974882306782,17.404949974454308,11.777363371301744,23.13564511330901,1450734282483723.8,13.4361862130752,779.958206623704,1308.14412022833,0.0280924652353,0.023354388060421,0.213535465877486,17.4050053570829,9.14326957850665,9.140701730050878,14.946758817509906,0.608864970337969,423697480565911.1,9.004778402176782,673813413879585.2,0.001077666997667185,5.967519039112709e-06,3.16,35.8,2023-11-06 01:40:00,0.0002809246054181049,1.0228275328119514,1.0,288.4343834933314,40,0.0002809246054181049,27.493979,-0.67023873,1.0228275328119514,0.6001114,3.0631468e-06,0.4311050121715172,773.395276095694,11280.63929661734,-0.6453053502911522,-0.7639247377102102,2.211822549550537,234.37338222999492,0.689395727861313,0.9907192431663817,0.0,228.08897332961476,0.0,0.0,0.0,0 days,0.0002767824,1.10778196e-07,95935.85,0.96067977,-200.573,0.23131233013337238,0.23131233013337238,1.0,-4.809366258369118e-13,1.7805786e-12,2.262074e-16,1.2274499739799e-13,9.541604286152223e-15,9.541604286152223e-15,7.48e-16,1.939621021369877e-14,1.2996420095315368e-12,786.3764735762286,3.588885371025728e-14,6.056754119823553e-14,1.0763539626314122e-13,0.0002767824,1.10778196e-07,95935.85,0.96067977,-200.573,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809366258369118e-13,1.7805786e-12,2.262074e-16,1.2274499739799e-13,9.541604286152223e-15,9.541604286152223e-15,7.48e-16,1.939621021369877e-14,1.2996420095315368e-12,786.3764735762286,3.588885371025728e-14,6.056754119823553e-14,1.0763539626314122e-13
41,41,41,138.5240793539513,39.02489111580133,9425.94,885974.0,,197.68570553491887,0.5593717018072144,34610D,233.10736,27.6522,-0.16816555,209.4730749463968,67952.98092945608,0.396211527558903,0.425994785513106,30.914592810607136,34.672457208909,0.0,0.0002900495137477,28843.43834933314,1.052873687787805,0.2576216067550594,0.5551475065091757,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.093408555648285,1.361373744617367,0.6843959549571377,17.336081171556003,11.764860201863913,23.05688291034265,1447016686421978.5,13.4107898961824,779.752153218625,1307.50179081681,0.0290049513748,0.0233330874286838,0.212997392756553,17.3362286044545,9.12855589332387,9.125908927876834,14.94668334786622,0.6082453100885064,421973465484916.6,9.023079132303687,674695442762199.0,0.0010765161578731074,5.939407264836557e-06,3.16,35.8,2023-11-06 01:41:00,0.0002900495210733091,1.0528737562555948,1.0,288.4343834933314,41,0.0002900495210733091,27.6522,-0.16816555,1.0528737562555948,0.5954741,3.2546645e-06,0.4310558000643839,775.2409136037934,11269.288207175503,-0.6484025552118245,-0.7612976595227235,2.212169351061041,234.37507500464721,0.7098337258390005,0.9910805943078522,0.0,228.2595510308699,0.0,0.0,0.0,0 days,0.00028242724,4.8181384e-08,95943.9,0.9743126,-196.89883,0.23131233013337235,0.23131233013337235,1.0,-4.809380311103795e-13,1.7809213e-12,2.2472827e-16,1.2282268559897624e-13,4.798461713039976e-15,4.798461713039976e-15,7.48e-16,1.8640265701687723e-14,1.2999833510015412e-12,787.64561235602,3.576958293829301e-14,6.041492127729711e-14,5.407524799534456e-14,0.00028242724,4.8181384e-08,95943.9,0.9743126,-196.89883,0.23131233013337235,0.23131233013337235,0.23131233013337235,-4.809380311103795e-13,1.7809213e-12,2.2472827e-16,1.2282268559897624e-13,4.798461713039976e-15,4.798461713039976e-15,7.48e-16,1.8640265701687723e-14,1.2999833510015412e-12,787.64561235602,3.576958293829301e-14,6.041492127729711e-14,5.407524799534456e-14
42,42,42,138.4248598248394,38.95913768771605,9425.94,885974.0,,197.26858841816207,0.5607031571830474,34610D,233.14009,27.642126,0.42855462,209.7001942601309,67922.06633664548,0.3964111227875512,0.426852243387116,30.978651275682804,34.7221017977314,0.0,0.0002966137132464,28843.43834933314,1.0727205001299889,0.2581554272973567,0.5567005268458386,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.104973969903297,1.3630454353472692,0.6850899157503962,17.36108151988054,11.775340590183706,23.114084936246265,1449716636629236.0,13.4318010069263,780.14978924883,1308.18967431255,0.0296613713246,0.0233502648851894,0.213426121693558,17.3610508988657,9.14020131004722,9.137491004910498,14.946725963943852,0.6094484168707447,423023658437127.25,9.034662884247966,675253727094586.2,0.001077582183818077,5.96163489642805e-06,3.16,35.8,2023-11-06 01:42:00,0.00029661361923630897,1.072719624715236,1.0,288.4343834933314,42,0.00029661361923630897,27.642126,0.42855462,1.072719624715236,0.61007833,3.3938954e-06,0.43099528513391394,777.0864702970971,11248.147219671953,-0.6534965126117319,-0.7569295264450346,2.2129133989079257,234.37870598853866,0.7234474033519762,0.9914929759366862,0.0,228.38014197603732,0.0,0.0,0.0,0 days,0.0002873957,3.191174e-08,95950.59,0.9858409,-192.52766,0.21280133427295334,0.21280133427295334,1.0,-4.809445823669028e-13,1.7815916e-12,2.2405607e-16,1.1290745626596116e-13,-2.63755990538246e-16,-2.63755990538246e-16,7.48e-16,1.7838266313133104e-14,1.3006470160646878e-12,788.9170944370112,3.5895389478124335e-14,6.053652663895552e-14,-2.9667662116445937e-15,0.0002873957,3.191174e-08,95950.59,0.9858409,-192.52766,0.21280133427295334,0.21280133427295334,0.23131233013337238,-4.809445823669028e-13,1.7815916e-12,2.2405607e-16,1.1290745626596116e-13,-2.63755990538246e-16,-2.63755990538246e-16,7.48e-16,1.7838266313133104e-14,1.3006470160646878e-12,788.9170944370112,3.5895389478124335e-14,6.053652663895552e-14,-2.9667662116445937e-15
43,43,43,138.32648642369628,38.89299299624484,9425.94,885974.0,,196.8514713014054,0.562037329643864,34610D,233.1782,27.541975,1.0322438,209.97560047792368,67891.0876853698,0.3965163343501296,0.426487812043446,30.956304594477857,34.6561499575454,0.0,0.0003018192063586,28843.43834933314,1.0868477348908765,0.2579692049539821,0.5567733778301576,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.09939604227228,1.3621630338490205,0.6859335887653323,17.328042245077164,11.771688275153156,23.08707338301219,1448441684429543.0,13.4229682751178,780.184679494701,1308.07872243168,0.0301819206359,0.0233444874106162,0.213243906021723,17.3280749787727,9.13465788607325,9.13190170274878,14.946713856574217,0.6095546717723451,422332196519290.0,9.048768841547211,675933559278453.6,0.0010773260502000537,5.952544928410045e-06,3.16,35.8,2023-11-06 01:43:00,0.0003018193748697765,1.0868492972995665,1.0,288.4343834933314,43,0.0003018193748697765,27.541975,1.0322438,1.0868492972995665,0.63769144,3.8967546e-06,0.4309248444567132,778.9357939398392,11254.147320328553,-0.6531483078946262,-0.7572300099008137,2.2133091347038043,234.38063675548767,0.7332525045763357,0.9919904109869859,0.0,228.4688326195502,0.0,0.0,0.0,0 days,0.00029212105,3.4036766e-08,95957.375,0.9962651,-187.82436,0.20960369446241744,0.20960369446241744,1.0,-4.809508209159514e-13,1.7824768e-12,2.2311046e-16,1.1110548598878383e-13,-6.235147207532067e-15,-6.235147207532067e-15,7.48e-16,1.689332576668163e-14,1.3015260656021187e-12,790.1946395895795,3.5880452095413574e-14,6.048484269425116e-14,-7.017126523750106e-14,0.00029212105,3.4036766e-08,95957.375,0.9962651,-187.82436,0.20960369446241744,0.20960369446241744,0.23131233013337238,-4.809508209159514e-13,1.7824768e-12,2.2311046e-16,1.1110548598878383e-13,-6.235147207532067e-15,-6.235147207532067e-15,7.48e-16,1.689332576668163e-14,1.3015260656021187e-12,790.1946395895795,3.5880452095413574e-14,6.048484269425116e-14,-7.017126523750106e-14
44,44,44,138.2281130225532,38.82684830477365,9425.94,885974.0,,196.43435418464864,0.5633663838417954,34610D,233.21895,27.397282,1.6009368,210.19503796670983,67860.13138077532,0.3965578431347296,0.42587276248566,30.915086433701408,34.5736624759356,0.0,0.000306554184093,28843.43834933314,1.0988229195842911,0.257625720280845,0.5565016397463826,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,9.089939878580756,1.3607044226841798,0.6865904712972085,17.286775870034248,11.764673192686365,23.0445872589784,1446436328542605.0,13.4075906779161,780.136435834044,1307.81982679496,0.0306554184093,0.0233348955879353,0.21293638124283,17.2868312379678,9.12523394160471,9.122437420244408,14.94667358329712,0.6094077503251618,421321408161777.6,9.05976934667292,676463716788864.2,0.0010767788897452018,5.93739517055249e-06,3.16,35.8,2023-11-06 01:44:00,0.00030655407655855713,1.0988219271259811,1.0,288.4343834933314,44,0.00030655407655855713,27.397282,1.6009368,1.0988219271259811,0.68387353,5.170283e-06,0.430849549600049,780.7780254084145,11260.14121139884,-0.6528008364369731,-0.7575295822257954,2.213470418136182,234.3814235583584,0.741628417155005,0.9925207427715226,0.0,228.54553180356473,0.0,0.0,0.0,0 days,0.00029688657,3.4739926e-08,95964.3,1.006547,-183.1805,0.23131233013337238,0.23131233013337238,0.9999999999999999,-4.809565515455576e-13,1.7834497e-12,2.2171713e-16,1.225493027206832e-13,-1.2911166766535984e-14,-1.2911166766535984e-14,7.479999999999999e-16,1.583634118106882e-14,1.302493132588163e-12,791.4721847421481,3.5837119096620166e-14,6.039761587392628e-14,-1.4538156099511494e-13,0.00029688657,3.4739926e-08,95964.3,1.006547,-183.1805,0.23131233013337238,0.23131233013337238,0.23131233013337238,-4.809565515455576e-13,1.7834497e-12,2.2171713e-16,1.225493027206832e-13,-1.2911166766535984e-14,-1.2911166766535984e-14,7.479999999999999e-16,1.583634118106882e-14,1.302493132588163e-12,791.4721847421481,3.5837119096620166e-14,6.039761587392628e-14,-1.4538156099511494e-13
