Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.485176334813361,34610D,275.8161,13.559059,12.75305,160.39296601491716,69648.93709372853,0.3064021041194078,1.090040770007794,67.74059422611118,89.6046619013588,1757.52313059406,0.005115519476511,73058.20758235783,0.7910877226472297,0.5645049518842599,0.8681378445674948,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4817621937379387,44.8023299382088,16.21914056928197,28.1900759853668,1571574843645128.8,22.8781765402178,802.843435866772,1607.21374326497,0.511551947651,0.024393656512743,0.545020385003897,44.8023309506794,22.3427096597504,22.228996793708884,0.5115519476511,0.840585760099054,1138450545942676.0,29.3203169439248,1736162338376010.8,0.0163547696961836,1.864259459999816e-05,3.16,35.8,2023-11-06 01:00:00,0.005115519476511,0.7910890994841202,0.0,730.5820758235783,0,0.005115519476511,13.559059,12.75305,0.7910890994841202,5.7613635,1.5376484e-07,0.9227665614026064,672.40279955826,8181.733683333497,-0.4708636641506514,-0.8822059905615143,4.898023069706683,243.36283885081923,0.811659172997645,inf,0.0,237.75925834052387,0.0,0.0,0.0,0 days,0.004999018,2.384677e-07,26997.512,0.7913303,-143.98245,0.0,0.0,1.0,-7.349391790624266e-13,6.501596e-12,2.293194e-16,0.0,-0.0,0.0,7.48e-16,7.59438623272835e-14,5.766657149116372e-12,717.8395344463328,8.181733683333496,6.168258370142117e-12,0.004999018,2.384677e-07,26997.512,0.7913303,-143.98245,0.0,0.0,0.0,-7.349391790624266e-13,6.501596e-12,2.293194e-16,0.0,-0.0,0.0,7.48e-16,7.59438623272835e-14,5.766657149116372e-12,717.8395344463328,8.181733683333496,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.4863243899448088,34610D,272.4418,15.2548685,14.436587,173.9516170787078,69581.19649950242,0.3223071157489625,1.19599981596477,75.81133521768999,95.3573064367366,2114.344855429817,0.0043915516493729,68339.94069049528,0.8370614793111633,0.6317611268140833,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5257131183382637,47.67889017844888,19.15550261827501,36.28235539,1450000000000000.0,24.4302033492773,819.98472182663,1652.52544227368,0.439155164937,0.0254514988434188,0.597999907982385,47.6786532183683,23.4956656840277,23.39293440436056,0.4391551649372899,0.9234341050397176,1072838829511790.4,28.71522300407174,1678758434887217.8,0.0178228851261368,2.1923625185862864e-05,3.16,35.8,2023-11-06 01:01:00,0.0043915516493729,0.8370626678609882,0.0,683.3994069049528,1,0.0043915516493729,15.2548685,14.436587,0.8370626678609882,5.4957986,3.631544e-07,0.8738629074322868,673.9941199597388,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.686311586840593,242.8414178857745,0.8312588283723101,inf,0.0,237.5159476991905,0.0,0.0,0.0,0 days,0.004298619,1.7496296e-07,32261.08,0.80537045,-144.4798,0.0,0.0,1.0000000000000002,-7.155855522049164e-13,5.834027e-12,2.2442424000000003e-16,0.0,-0.0,0.0,7.480000000000001e-16,6.751216277945975e-14,5.118441426383746e-12,718.5377450265488,9.587418296793368,6.546333235068084e-12,0.004298619,1.7496296e-07,32261.08,0.80537045,-144.4798,0.0,0.0,0.0,-7.155855522049164e-13,5.834027e-12,2.2442424000000003e-16,0.0,-0.0,0.0,7.480000000000001e-16,6.751216277945975e-14,5.118441426383746e-12,718.5377450265488,9.587418296793368,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.4875045174448486,34610D,268.2026,17.123575,16.460327,187.79674627266988,69505.38516428473,0.3375274459386649,1.309324882942788,73.4221314170203,101.2627902224532,2500.4847561947863,0.0030681374137576,62994.42896063308,0.7699737711730957,0.6118510951418358,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5720233610421264,50.63147851635059,19.338003450770533,36.28235539,1450000000000000.0,25.9493655596501,838.041702327534,1703.09559937819,0.306813741376,0.0266655571536771,0.654662441471394,50.6313951112266,24.5508630364814,24.475768016898304,0.30681374137576,1.0,984602865908855.4,27.798384372144582,1613856186138251.8,0.0197900445464991,2.464902347068376e-05,3.16,35.8,2023-11-06 01:02:00,0.0030681374137576,0.7699742195310094,0.0,629.9442896063307,2,0.0030681374137576,17.123575,16.460327,0.7699742195310094,5.195325,4.596544e-07,0.8182416998743708,675.6298904069372,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.413972061929272,242.1390716531841,0.7337703550886256,inf,0.0,235.762572515742,0.0,0.0,0.0,0 days,0.0030088082,2.3659307e-07,38598.508,0.7304687,-145.26746,0.0,0.0,1.0000000000000002,-6.92246710975865e-13,5.0752124e-12,2.291749e-16,0.0,-0.0,0.0,7.48e-16,5.79557291024748e-14,4.382965708435915e-12,719.3697734158776,9.904532106848183,6.814178665781913e-12,0.0030088082,2.3659307e-07,38598.508,0.7304687,-145.26746,0.0,0.0,0.0,-6.92246710975865e-13,5.0752124e-12,2.291749e-16,0.0,-0.0,0.0,7.48e-16,5.79557291024748e-14,4.382965708435915e-12,719.3697734158776,9.904532106848183,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.4886882011196681,34610D,264.16476,19.908968,17.881569,202.12277487156868,69431.9630328677,0.3475609113552961,1.035698860012212,67.31623992280328,76.6356089140288,1305.7193587881234,0.0025842722891231,57124.037489563314,0.8348481252725184,0.5609686660233606,0.9654863028570972,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6203474786886829,38.31785789173152,18.26669903189776,36.07130278254585,1453170761471414.8,21.5828402468558,810.508644332881,1624.08537111363,0.258427228912,0.0246899092747894,0.517849430006106,38.3178044570144,20.9741325592831,20.92006940363675,0.25842722891231,0.8764176604271086,983067118546822.2,26.520586515215715,1542118534716265.2,0.0172230476808353,1.7530713251135416e-05,3.16,35.8,2023-11-06 01:03:00,0.0025842722891231,0.8348485914994934,0.0,571.2403748956332,3,0.0025842722891231,19.908968,17.881569,0.8348485914994934,5.0347104,1.5976092e-06,0.7533320814715169,677.2705904932567,10425.44396869136,-0.4806838213428572,-0.8768939866935046,4.062500566946813,241.17357137525045,0.7648257130129786,inf,0.0,235.1672429797804,0.0,0.0,0.0,0 days,0.0025273561,5.219797e-07,46089.496,0.7932009,-146.28427,0.0,0.0,1.0,-6.645858770088931e-13,4.3688902e-12,2.5117343e-16,0.0,-0.0,0.0,7.479999999999999e-16,4.91551324022458e-14,3.7043045356543465e-12,720.2291154061148,10.42544396869136,3.964618798702381e-12,0.0025273561,5.219797e-07,46089.496,0.7932009,-146.28427,0.0,0.0,0.0,-6.645858770088931e-13,4.3688902e-12,2.5117343e-16,0.0,-0.0,0.0,7.479999999999999e-16,4.91551324022458e-14,3.7043045356543465e-12,720.2291154061148,10.42544396869136,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.4898794348727255,34610D,262.464,21.32804,17.570606,214.61340849012325,69364.6467929449,0.3564759754504211,1.000017502385884,65.44105840537928,71.4763643412852,1310.0559928084492,0.00259328123267,54249.21360051817,0.9251144053347196,0.5453421533781607,0.974418736878684,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6608139563169506,35.73726572155231,18.17536642439197,36.20295843823952,1451192824853607.2,20.937408391996,811.034580814156,1620.21804169827,0.259328123267,0.0245424926854511,0.500008751192942,35.7381821706426,20.3731852995254,20.320488557909485,0.259328123267,0.8791096168178717,921254927740500.4,26.611115757019448,1496057874133572.5,0.0170937856115376,1.656183656987367e-05,3.16,35.8,2023-11-06 01:04:00,0.00259328123267,0.9251131529764812,0.0,542.4921360051817,4,0.00259328123267,21.32804,17.570606,0.9251131529764812,4.9049487,3.7412801e-06,0.7200557993133714,678.9217553571543,11784.876773848331,-0.4816600386620713,-0.8763581500482848,3.9115290570509527,240.7359534499681,0.8335136040988913,inf,0.0,235.55134296059504,0.0,0.0,0.0,0 days,0.00253948,7.136331e-07,49972.926,0.88168514,-147.39622,0.0,0.0,1.0,-6.503156344095557e-13,4.068489e-12,2.6594672e-16,0.0,-0.0,0.0,7.48e-16,4.545020295939279e-14,3.4181735566469687e-12,721.1363365157245,11.784876773848332,3.5058329169876397e-12,0.00253948,7.136331e-07,49972.926,0.88168514,-147.39622,0.0,0.0,0.0,-6.503156344095557e-13,4.068489e-12,2.6594672e-16,0.0,-0.0,0.0,7.48e-16,4.545020295939279e-14,3.4181735566469687e-12,721.1363365157245,11.784876773848332,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.4910959983002216,34610D,260.72287,22.819613,15.357339,222.35191224656936,69299.20573453953,0.3641553339434015,1.025194688187034,64.92090351100762,72.2492915607214,1956.41921226326,0.0025374196660746,51492.67974234382,1.004703240177138,0.5410075292583969,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6869237181435692,36.12519762917328,18.467383642985933,36.28235539,1450000000000000.0,21.2051039628026,818.914056148622,1640.50205491509,0.253741966607,0.0250158384710381,0.512597344093517,36.1246457803607,20.4909119751062,20.43904952887576,0.25374196660746,0.9180773392276896,863587896923778.6,26.048197349505312,1459095034180813.5,0.017633218361875,1.738452389612777e-05,3.16,35.8,2023-11-06 01:05:00,0.0025374203938446,1.004703982142778,1.0,514.9267974234381,5,0.0025374203938446,22.819613,15.357339,1.004703982142778,4.8842816,9.261374e-06,0.6880322800743073,680.6080256826295,11776.905178293267,-0.6955962148912547,-0.7184329515194577,3.757434863033835,240.27358152503763,0.8898874239635459,inf,0.0,235.94566652791835,0.0,0.0,0.0,0 days,0.0024762445,6.553676e-07,53926.04,0.95664483,-148.34013,0.0,0.0,1.0,-6.357820111702854e-13,3.7874487e-12,2.6145543000000005e-16,0.0,-0.0,0.0,7.48e-16,4.1981123180451555e-14,3.1516667504764518e-12,722.164246726039,11.776905178293267,3.4184518993288905e-12,0.0024762445,6.553676e-07,53926.04,0.95664483,-148.34013,0.0,0.0,0.0,-6.357820111702854e-13,3.7874487e-12,2.6145543000000005e-16,0.0,-0.0,0.0,7.48e-16,4.1981123180451555e-14,3.1516667504764518e-12,722.164246726039,11.776905178293267,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.492720417872883,34610D,257.1068,23.721052,14.207628,222.1857081571461,69234.28483102852,0.3665968483098789,0.971408964086534,63.20433833775655,68.9693530993982,1519.3438694416593,0.00223975427654,47596.28928252322,1.142229249895895,0.5267028194813046,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6912203684188937,34.48441680337857,18.25752071870429,36.28235539,1450000000000000.0,20.1205858520216,813.555204139226,1633.4881940287,0.223975427654,0.0249181648425513,0.485704482043267,34.4846765496991,19.4919844664427,19.44842477388343,0.223975427654,0.8914816108824665,869956768037505.9,23.601258407311207,1425956264867691.5,0.0171485273989096,1.6224176148128113e-05,3.16,35.8,2023-11-06 01:06:00,0.0022397555793171,1.1422309605698662,1.0,475.96289282523225,6,0.0022397555793171,23.721052,14.207628,1.1422309605698662,4.787058,3.2637505e-05,0.6449142618043866,682.8595436356596,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.4856084413822104,239.41538897063737,0.9763455714647372,inf,0.0,237.27422840399427,0.0,0.0,0.0,0 days,0.00207888,5.614638e-07,59817.402,1.0295303,-149.58781,0.0,0.0,1.0,-6.140611299134004e-13,3.333265e-12,2.54217e-16,0.0,-0.0,0.0,7.48e-16,3.63518673295189e-14,2.7192038709920896e-12,723.6456582137421,12.351486589520809,2.717827937983301e-12,0.00207888,5.614638e-07,59817.402,1.0295303,-149.58781,0.0,0.0,0.0,-6.140611299134004e-13,3.333265e-12,2.54217e-16,0.0,-0.0,0.0,7.48e-16,3.63518673295189e-14,2.7192038709920896e-12,723.6456582137421,12.351486589520809,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.4949418121781694,34610D,254.02104,24.218765,14.558698,226.2376574503135,69171.08049269076,0.3659962051684531,0.801884215988214,53.02008651707378,55.8219226978598,772.5054498205002,0.0017726619884202,44739.09919617161,1.1363328872024905,0.4418340543089482,0.8564513266440233,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7080880599739752,27.91087834216179,15.172348247263072,31.49940535856264,1521856935871682.0,17.3063387366373,789.130927149723,1568.39575508232,0.177266198842,0.0233737742006824,0.400942107994107,27.9109613489299,17.1535030907589,17.123149534457134,0.17726619884202,0.7797377655235203,758377581509352.2,22.502442235681624,1372847461179131.2,0.0154717428034322,1.208170177727159e-05,3.16,35.8,2023-11-06 01:07:00,0.0017726634991201,1.1363353806611092,1.0,447.3909919617161,7,0.0017726634991201,24.218765,14.558698,1.1363353806611092,4.6477036,5.551555e-05,0.6135641758438412,685.9384087120053,12963.734149278178,-0.9351760437679651,-0.3541832395279273,3.2719482842818324,238.6982016719836,0.9421979787884304,inf,0.0,235.4940163283352,0.0,0.0,0.0,0 days,0.0016521228,5.5668073e-07,64321.516,1.0506772,-151.6524,0.0,0.0,1.0,-5.975423516067274e-13,2.986331e-12,2.538483e-16,0.0,-0.0,0.0,7.48e-16,3.205610130936214e-14,2.388788692615536e-12,725.7139458860102,12.963734149278178,1.7781970578166693e-12,0.0016521228,5.5668073e-07,64321.516,1.0506772,-151.6524,0.0,0.0,0.0,-5.975423516067274e-13,2.986331e-12,2.538483e-16,0.0,-0.0,0.0,7.48e-16,3.205610130936214e-14,2.388788692615536e-12,725.7139458860102,12.963734149278178,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.4972423094923607,34610D,252.53842,25.214813,15.0375805,229.3422742835852,69118.06040617368,0.3750250783770022,1.206584292099002,61.11373436614621,84.9014879437686,2679.721695854688,0.0015756426575748,43340.51238880016,1.1279460681837317,0.509281119717885,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7199090064523327,42.45090075001799,18.156101740459253,36.28235538999999,1450000000000000.0,23.103748203379,850.227140090576,1752.88318108121,0.157564265757,0.0280347469830899,0.603292146049501,42.4507439718843,21.5194432257012,21.485589614181947,0.15756426575748,1.0,818013392243881.5,22.07510975021933,1348057472047376.2,0.0205456476450466,2.0478542164450277e-05,3.16,35.8,2023-11-06 01:08:00,0.0015756430202844,1.127946736733446,1.0,433.4051238880015,8,0.0015756430202844,25.214813,15.0375805,1.127946736733446,4.5460978,7.515325e-05,0.5978731240925447,689.1269046288694,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.214909897031535,238.49974082404344,0.921651168884944,inf,0.0,234.83757319460656,0.0,0.0,0.0,0 days,0.0014778927,7.3798526e-07,66721.36,1.0315481,-153.43544,0.0,0.0,1.0,-5.888551735757928e-13,2.8453156e-12,2.6782385000000003e-16,0.0,-0.0,0.0,7.480000000000001e-16,3.0349808646089225e-14,2.2564603680006752e-12,727.9015071641508,12.8771154182302,3.356266695096721e-12,0.0014778927,7.3798526e-07,66721.36,1.0315481,-153.43544,0.0,0.0,0.0,-5.888551735757928e-13,2.8453156e-12,2.6782385000000003e-16,0.0,-0.0,0.0,7.480000000000001e-16,3.0349808646089225e-14,2.2564603680006752e-12,727.9015071641508,12.8771154182302,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.4995401016172068,34610D,247.5026,28.6934,13.816006,232.9325379873014,69056.94667180754,0.380892186379093,1.043352173817772,58.68708619811768,73.4149097033498,2449.8846557383526,0.0009829555492455,38763.39764052093,1.0331216380345438,0.4890590516509807,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7385798822670377,36.70744784840439,17.931890678997963,36.28235539,1450000000000000.0,20.4529370651411,832.048609410256,1709.13525763433,0.0982955549246,0.0269900867515969,0.521676086908886,36.7074548516749,19.3284331284345,19.309452794657098,0.09829555492455,0.9836951513416556,801617294398737.2,19.95379549766041,1231807348145891.8,0.0187954292975855,1.925067485206987e-05,3.16,35.8,2023-11-06 01:09:00,0.0009829549049995,1.0331198945702298,1.0,387.6339764052093,9,0.0009829549049995,28.6934,13.816006,1.0331198945702298,3.0119991,0.00010789428,0.5456127614180291,692.3116536798203,11709.442181463151,-0.9150288307110056,-0.4033884467453792,2.901156315870092,237.3488916666391,0.8031617592296906,inf,0.0,231.97505356196308,0.0,0.0,0.0,0 days,0.00097147963,1.1002081e-06,74761.13,1.0038244,-154.94917,0.0,0.0,1.0,-5.589572527575445e-13,2.4020818e-12,2.957452e-16,0.0,-0.0,0.0,7.48e-16,2.5004365281724608e-14,1.843124621171613e-12,730.0786694626267,11.709442181463151,2.168648299026037e-12,0.00097147963,1.1002081e-06,74761.13,1.0038244,-154.94917,0.0,0.0,0.0,-5.589572527575445e-13,2.4020818e-12,2.957452e-16,0.0,-0.0,0.0,7.48e-16,2.5004365281724608e-14,1.843124621171613e-12,730.0786694626267,11.709442181463151,0.0
