,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.485176334813361,34610D,275.8161,13.559059,12.75305,160.39296601491716,69648.93709372853,0.36568767575406097,0.8911561721129415,67.74059422611118,89.6039721357496,1757.52313059406,0.005115519476511,73058.20758235783,0.7910877226472297,0.5645049518842599,0.8681378445674948,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.05728573553548,3.4855273465981984,0.4817621937379387,44.8023299382088,16.21914056928197,28.1900759853668,1571574843645128.8,29.0892543234446,821.996724956822,1220.67884753445,0.511551947651,0.0180553758727902,0.432771569874164,44.8019860678748,23.9691254794845,23.84713499595372,15.127678149769755,0.7555921767094691,599014975470035.9,0.8911561721129415,0.001512829058300739,7.524534139980915e-06,2.8440000000000003,35.8,2023-11-06 01:00:00,0.005115519476511054,0.7910890994841202,0.0,730.5820758235783,0,0.005115519476511054,13.559059,12.75305,0.7910890994841202,5.7613635,1.5376484e-07,0.9227665614026063,672.40279955826,8181.733683333497,-0.47086366415065145,-0.8822059905615143,5.807227086170928,245.3967200282792,0.811659172997645,inf,0.0,239.67930500677764,0.0,0.0,0.0,0 days,0.004999018,2.384677e-07,26997.512,0.7913303,-143.98245,0.0,0.0,1.0,-7.349391790624266e-13,6.501596e-12,2.293194e-16,0.0,-0.0,0.0,7.48e-16,7.59438623272835e-14,5.7666571491163715e-12,717.8395344463328,4.664649957443467e-13,1.1374603312859556e-13,7.583068875239703e-15,0.0,0.004999018,2.384677e-07,26997.512,0.7913303,-143.98245,0.0,0.0,0.0,-7.349391790624266e-13,6.501596e-12,2.293194e-16,0.0,-0.0,0.0,7.48e-16,7.59438623272835e-14,5.7666571491163715e-12,717.8395344463328,4.664649957443467e-13,1.1374603312859556e-13,7.583068875239703e-15,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.4863243899448088,34610D,272.4418,15.2548685,14.436587,173.9516170787078,69581.19649950242,0.3969108260071588,0.9476363725552572,75.81133521768999,95.3574509751368,2114.344855429817,0.0043915516493729,68339.94069049528,0.8370614793111633,0.6317611268140833,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,25.479126076673605,3.709976013354442,0.5257131183382637,47.67889017844888,19.15550261827501,36.28235539,1450000000000000.0,31.2850736580728,841.399121315535,1250.82339515406,0.439155164937,0.0187283412475344,0.475862227112372,47.6787254875684,25.4086691833972,25.29757358240625,15.104498468591618,0.8248951570641077,697358259707347.4,0.9476363725552572,0.0016902755361082491,9.272694580695326e-06,2.8440000000000003,35.8,2023-11-06 01:01:00,0.004391551649372981,0.8370626678609882,0.0,683.3994069049528,1,0.004391551649372981,15.2548685,14.436587,0.8370626678609882,5.4957986,3.631544e-07,0.8738629074322868,673.9941199597388,9587.418296793368,-0.4794178129158185,-0.877586782409018,5.709866038389288,245.1930081967239,0.8312588283723101,inf,0.0,239.74142170925884,0.0,0.0,0.0,0 days,0.004298619,1.7496296e-07,32261.08,0.80537045,-144.4798,0.0,0.0,1.0000000000000002,-7.155855522049164e-13,5.834027e-12,2.2442424e-16,0.0,-0.0,0.0,7.480000000000001e-16,6.751216277945975e-14,5.118441426383746e-12,718.5377450265488,4.919129043884411e-13,1.209550936183962e-13,8.06367290789308e-15,0.0,0.004298619,1.7496296e-07,32261.08,0.80537045,-144.4798,0.0,0.0,0.0,-7.155855522049164e-13,5.834027e-12,2.2442424e-16,0.0,-0.0,0.0,7.480000000000001e-16,6.751216277945975e-14,5.118441426383746e-12,718.5377450265488,4.919129043884411e-13,1.209550936183962e-13,8.06367290789308e-15,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.4875045174448486,34610D,268.2026,17.123575,16.460327,187.79674627266988,69505.38516428473,0.43081817798413136,1.0009322832458685,73.4221314170203,101.2649354788032,2500.4847561947863,0.0030681374137576,62994.42896063308,0.7699737711730957,0.6118510951418358,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,26.66216955039239,3.91752223262935,0.5720233610421264,50.63147851635059,19.338003450770533,36.28235539,1450000000000000.0,33.2787166269247,862.24351156378,1286.09340210772,0.306813741376,0.0196099594173024,0.521037615968301,50.6324677394016,26.5700507013071,26.48877948592157,15.09617855416927,0.8928266394334946,738857515290994.0,1.0009322832458685,0.0019211810320575958,1.1521206779664895e-05,2.8440000000000003,35.8,2023-11-06 01:02:00,0.0030681374137576396,0.7699742195310094,0.0,629.9442896063307,2,0.0030681374137576396,17.123575,16.460327,0.7699742195310094,5.195325,4.596544e-07,0.8182416998743708,675.6298904069372,9904.532106848184,-0.4803242924734069,-0.8770909725107887,5.570444018563334,244.89585606300167,0.7337703550886256,inf,0.0,238.34444947026788,0.0,0.0,0.0,0 days,0.0030088082,2.3659307e-07,38598.508,0.7304687,-145.26746,0.0,0.0,1.0000000000000002,-6.92246710975865e-13,5.0752124e-12,2.291749e-16,0.0,-0.0,0.0,7.48e-16,5.79557291024748e-14,4.382965708435915e-12,719.3697734158776,5.056992508111809e-13,1.2775771544018014e-13,8.517181029345341e-15,0.0,0.0030088082,2.3659307e-07,38598.508,0.7304687,-145.26746,0.0,0.0,0.0,-6.92246710975865e-13,5.0752124e-12,2.291749e-16,0.0,-0.0,0.0,7.48e-16,5.79557291024748e-14,4.382965708435915e-12,719.3697734158776,5.056992508111809e-13,1.2775771544018014e-13,8.517181029345341e-15,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.4886882011196681,34610D,264.16476,19.908968,17.881569,202.12277487156868,69431.9630328677,0.4078392700602318,0.8612094299565474,67.31623992280328,76.6356777944716,1305.7193587881234,0.0025842722891231,57124.037489563314,0.8348481252725184,0.5609686660233606,0.9654863028570972,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.039335805878068,3.396360453798777,0.6203474786886829,38.31785789173152,18.26669903189776,36.07130278254585,1453170761471414.8,27.9219010028209,832.577065271929,1223.41706052778,0.258427228912,0.0179852407310586,0.412090358467147,38.3178388972358,22.9126962840987,22.85363626519286,15.119784145542638,0.7933861396867439,550039216002348.8,0.8612094299565474,0.0016326142661472888,7.138471376044438e-06,2.8440000000000003,35.8,2023-11-06 01:03:00,0.002584272289123134,0.8348485914994934,0.0,571.2403748956332,3,0.002584272289123134,19.908968,17.881569,0.8348485914994934,5.0347104,1.5976092e-06,0.7533320814715169,677.2705904932567,10425.443968691361,-0.4806838213428572,-0.8768939866935046,4.853300354399309,243.25437974582982,0.7648257130129786,inf,0.0,237.12281483280861,0.0,0.0,0.0,0 days,0.0025273561,5.219797e-07,46089.496,0.7932009,-146.28427,0.0,0.0,0.9999999999999999,-6.645858770088931e-13,4.3688902e-12,2.5117343e-16,0.0,-0.0,0.0,7.479999999999999e-16,4.91551324022458e-14,3.7043045356543465e-12,720.2291154061148,3.125001984470443e-13,1.0992366929158336e-13,7.32824461943889e-15,0.0,0.0025273561,5.219797e-07,46089.496,0.7932009,-146.28427,0.0,0.0,0.0,-6.645858770088931e-13,4.3688902e-12,2.5117343e-16,0.0,-0.0,0.0,7.479999999999999e-16,4.91551324022458e-14,3.7043045356543465e-12,720.2291154061148,3.125001984470443e-13,1.0992366929158336e-13,7.32824461943889e-15,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.4898794348727255,34610D,262.464,21.32804,17.570606,214.61340849012325,69364.6467929449,0.41407710149183236,0.839991147554702,65.44105840537928,71.4739047478218,1310.0559928084492,0.00259328123267,54249.21360051817,0.9251144053347196,0.5453421533781607,0.974418736878684,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.492580113387323,3.315557431125722,0.6608139563169506,35.73726572155231,18.17536642439197,36.20295843823952,1451192824853607.2,27.1929583569652,833.221730460602,1219.05472102222,0.259328123267,0.0178023465043074,0.397992493247651,35.7369523739109,22.3561817062348,22.29835579862283,15.128394977651368,0.7956682151083063,515017280944550.4,0.839991147554702,0.0016237050098153129,6.696270571187887e-06,2.8440000000000003,35.8,2023-11-06 01:04:00,0.0025932812326700974,0.9251131529764813,0.0,542.4921360051817,4,0.0025932812326700974,21.32804,17.570606,0.9251131529764813,4.9049487,3.7412801e-06,0.7200557993133714,678.9217553571543,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.658158050271536,242.77051310461994,0.8335136040988913,inf,0.0,237.47866414057776,0.0,0.0,0.0,0 days,0.00253948,7.136331e-07,49972.926,0.88168514,-147.39622,0.0,0.0,1.0,-6.503156344095557e-13,4.068489e-12,2.6594672e-16,0.0,-0.0,0.0,7.48e-16,4.545020295939279e-14,3.4181735566469683e-12,721.1363365157245,2.797223707082985e-13,1.0721539488521329e-13,7.147692992347552e-15,0.0,0.00253948,7.136331e-07,49972.926,0.88168514,-147.39622,0.0,0.0,0.0,-6.503156344095557e-13,4.068489e-12,2.6594672e-16,0.0,-0.0,0.0,7.48e-16,4.545020295939279e-14,3.4181735566469683e-12,721.1363365157245,2.797223707082985e-13,1.0721539488521329e-13,7.147692992347552e-15,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.4910959983002216,34610D,260.72287,22.819613,15.357339,222.35191224656936,69299.20573453953,0.42587082628457984,0.855370506049251,64.92090351100762,72.2503125511118,1956.41921226326,0.0025374196660746,51492.67974234382,1.004703240177138,0.5410075292583969,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.617414912917493,3.335222363541816,0.6869237181435692,36.12519762917328,18.467383642985933,36.28235539,1450000000000000.0,27.5331020435206,841.810135331092,1233.5494349481,0.253741966607,0.0181365202199911,0.407781934178946,36.1251562755559,22.4840228022058,22.427115797527826,15.12512531189461,0.8263748588348527,541281188305707.5,0.855370506049251,0.0016834694848193452,7.205141340307349e-06,2.8440000000000003,35.8,2023-11-06 01:05:00,0.0025374203938446902,1.0047039821427781,1.0,514.9267974234381,5,0.0025374203938446902,22.819613,15.357339,1.0047039821427781,4.8842816,9.261374e-06,0.6880322800743073,680.6080256826295,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.512074301999018,242.39638680509267,0.8898874239635459,inf,0.0,237.97326128977826,0.0,0.0,0.0,0 days,0.0024762445,6.553676e-07,53926.04,0.95664483,-148.34013,0.0,0.0,1.0,-6.357820111702854e-13,3.7874487e-12,2.6145543e-16,0.0,-0.0,0.0,7.48e-16,4.198112318045155e-14,3.151666750476452e-12,722.164246726039,2.7230214368867745e-13,1.0917839651787867e-13,7.278559767858578e-15,0.0,0.0024762445,6.553676e-07,53926.04,0.95664483,-148.34013,0.0,0.0,0.0,-6.357820111702854e-13,3.7874487e-12,2.6145543e-16,0.0,-0.0,0.0,7.48e-16,4.198112318045155e-14,3.151666750476452e-12,722.164246726039,2.7230214368867745e-13,1.0917839651787867e-13,7.278559767858578e-15,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.492720417872883,34610D,257.1068,23.721052,14.207628,222.1857081571461,69234.28483102852,0.422321468769469,0.8227626293668376,63.20433833775655,68.9683814556466,1519.3438694416593,0.00223975427654,47596.28928252322,1.142229249895895,0.5267028194813046,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.48981045766142,3.1753396737746304,0.6912203684188937,34.48441680337857,18.25752071870429,36.28235539,1450000000000000.0,26.101909280058,836.84803412324,1228.18380729764,0.223975427654,0.0180729698176139,0.386040225353159,34.4841907278233,21.3600879793936,21.3123535443994,15.12303229230078,0.8085657868849234,503094086347274.1,0.8227626293668376,0.0016370440146097778,6.6080005312793815e-06,2.8440000000000003,35.8,2023-11-06 01:06:00,0.0022397555793171515,1.1422309605698662,1.0,475.96289282523225,6,0.0022397555793171515,23.721052,14.207628,1.1422309605698662,4.787058,3.2637505e-05,0.6449142618043866,682.8595436356596,12351.486589520808,-0.9280124073797156,-0.372549287677892,4.143963831008836,241.40375823357581,0.9763455714647373,inf,0.0,239.2141508987302,0.0,0.0,0.0,0 days,0.00207888,5.614638e-07,59817.402,1.0295303,-149.58781,0.0,0.0,0.9999999999999999,-6.140611299134004e-13,3.333265e-12,2.54217e-16,0.0,-0.0,0.0,7.48e-16,3.63518673295189e-14,2.7192038709920896e-12,723.6456582137421,2.1974951939247381e-13,1.050163688762176e-13,7.001091258414506e-15,0.0,0.00207888,5.614638e-07,59817.402,1.0295303,-149.58781,0.0,0.0,0.0,-6.140611299134004e-13,3.333265e-12,2.54217e-16,0.0,-0.0,0.0,7.48e-16,3.63518673295189e-14,2.7192038709920896e-12,723.6456582137421,2.1974951939247381e-13,1.050163688762176e-13,7.001091258414506e-15,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.4949418121781694,34610D,254.02104,24.218765,14.558698,226.2376574503135,69171.08049269076,0.4045881327537899,0.7077939817550758,53.02008651707378,55.8217628834898,772.5054498205002,0.0017726619884202,44739.09919617161,1.1363328872024905,0.4418340543089482,0.8564513266440233,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.066594872085247,2.826190602834433,0.7080880599739752,27.91087834216179,15.172348247263072,31.49940535856264,1521856935871682.0,22.5928595403546,811.400624975789,1177.73966122151,0.177266198842,0.0168341111445897,0.318401989531023,27.9108814417449,18.9140957188794,18.88062674952297,15.145999177506711,0.7186109978770253,365023080919637.06,0.7077939817550758,0.0014332440929898601,4.421383993101676e-06,2.8440000000000003,35.8,2023-11-06 01:07:00,0.0017726634991201045,1.1363353806611092,1.0,447.3909919617161,7,0.0017726634991201045,24.218765,14.558698,1.1363353806611092,4.6477036,5.551555e-05,0.6135641758438412,685.9384087120053,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.777671301793217,240.33524975238856,0.9421979787884303,inf,0.0,237.07515893267907,0.0,0.0,0.0,0 days,0.0016521228,5.5668073e-07,64321.516,1.0506772,-151.6524,0.0,0.0,1.0,-5.975423516067274e-13,2.986331e-12,2.538483e-16,0.0,-0.0,0.0,7.48e-16,3.205610130936214e-14,2.388788692615536e-12,725.7139458860102,1.4539718929220936e-13,9.034191785492124e-14,6.0227945236614144e-15,0.0,0.0016521228,5.5668073e-07,64321.516,1.0506772,-151.6524,0.0,0.0,0.0,-5.975423516067274e-13,2.986331e-12,2.538483e-16,0.0,-0.0,0.0,7.48e-16,3.205610130936214e-14,2.388788692615536e-12,725.7139458860102,1.4539718929220936e-13,9.034191785492124e-14,6.0227945236614144e-15,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.4972423094923607,34610D,252.53842,25.214813,15.0375805,229.3422742835852,69118.06040617368,0.4576730580002706,0.96472171090376,61.11373436614621,84.9027431408072,2679.721695854688,0.0015756426575748,43340.512388800154,1.1279460681837317,0.509281119717885,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.62779545497289,3.5069403558226244,0.7199090064523327,42.45090075001799,18.156101740459253,36.28235538999999,1450000000000000.0,29.9403325060561,884.905945267668,1325.21818234767,0.157564265757,0.0206440645732713,0.484306268957904,42.4513715704036,23.4598311412451,23.422924981479103,15.129820542868986,0.9589405911495896,594243355225629.9,0.96472171090376,0.002102728460291151,1.1312149898111279e-05,2.8440000000000003,35.8,2023-11-06 01:08:00,0.0015756430202844107,1.1279467367334461,1.0,433.4051238880015,8,0.0015756430202844107,25.214813,15.0375805,1.1279467367334461,4.5460978,7.515325e-05,0.5978731240925447,689.1269046288694,12877.115418230198,-0.9398759916806336,-0.3415159150937853,4.017108681415848,241.04353033505103,0.9216511688849441,inf,0.0,237.28312214668796,0.0,0.0,0.0,0 days,0.0014778927,7.3798526e-07,66721.36,1.0315481,-153.43544,0.0,0.0,1.0,-5.888551735757928e-13,2.8453156e-12,2.6782385e-16,0.0,-0.0,0.0,7.480000000000001e-16,3.034980864608922e-14,2.2564603680006752e-12,727.9015071641508,2.7464026261688094e-13,1.23135844335966e-13,8.209056289064398e-15,0.0,0.0014778927,7.3798526e-07,66721.36,1.0315481,-153.43544,0.0,0.0,0.0,-5.888551735757928e-13,2.8453156e-12,2.6782385e-16,0.0,-0.0,0.0,7.480000000000001e-16,3.034980864608922e-14,2.2564603680006752e-12,727.9015071641508,2.7464026261688094e-13,1.23135844335966e-13,8.209056289064398e-15,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.4995401016172068,34610D,247.5026,28.6934,13.816006,232.9325379873014,69056.94667180754,0.44345115707470667,0.8744311891778627,58.68708619811768,73.4158295915496,2449.8846557383526,0.0009829555492455,38763.39764052093,1.0331216380345438,0.4890590516509807,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.295815769817747,3.173439525186009,0.7385798822670377,36.70744784840439,17.931890678997963,36.28235539,1450000000000000.0,26.5793797101583,864.714112612661,1288.39394377599,0.0982955549246,0.0197462451251498,0.417548290979447,36.7079147957748,21.1457058460009,21.124940968048872,15.120536469044898,0.9005024965659797,541527776004282.56,0.8744311891778627,0.0018839945136467544,8.651508829495083e-06,2.8440000000000003,35.8,2023-11-06 01:09:00,0.0009829549049995903,1.0331198945702298,1.0,387.6339764052093,9,0.0009829549049995903,28.6934,13.816006,1.0331198945702298,3.0119991,0.00010789428,0.5456127614180291,692.3116536798203,11709.442181463151,-0.9150288307110056,-0.4033884467453792,3.4992703402600203,239.459911999392,0.8031617592296906,inf,0.0,233.97157727591406,0.0,0.0,0.0,0 days,0.00097147963,1.1002081e-06,74761.13,1.0038244,-154.94917,0.0,0.0,1.0,-5.589572527575445e-13,2.4020818e-12,2.957452e-16,0.0,-0.0,0.0,7.48e-16,2.5004365281724608e-14,1.843124621171613e-12,730.0786694626267,1.8218441582479485e-13,1.1161127771474026e-13,7.44075184764935e-15,0.0,0.00097147963,1.1002081e-06,74761.13,1.0038244,-154.94917,0.0,0.0,0.0,-5.589572527575445e-13,2.4020818e-12,2.957452e-16,0.0,-0.0,0.0,7.48e-16,2.5004365281724608e-14,1.843124621171613e-12,730.0786694626267,1.8218441582479485e-13,1.1161127771474026e-13,7.44075184764935e-15,0.0
