,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.9923016838809744,34610D,275.88327,2.1508749,-0.7916467,155.82705704290046,73819.64826214084,0.35737753420969176,1.155207801756902,66.59902692880783,114.0055335488868,2731.6900336462413,0.0003216321178116,62250.43576468452,0.0421515553502831,0.5549918910733986,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.14027514438765,3.164241880192337,0.467990893876579,57.0029281192186,19.32903906731299,36.28235538999999,1450000000000000.0,32.8131503793582,906.168702051068,1495.72645330199,0.0321632117812,0.0280989774354485,0.577603900878451,57.0027667744434,20.5560470022574,20.54943764310841,15.430355294441473,1.0411423958986732,707955925310667.2,23.29215249050544,1460508338259713.0,0.002038834173500557,1.7723310406053254e-05,3.16,35.8,2023-08-06 03:01:00,0.00032163211781166236,0.042151580838263994,0.0,622.5043576468452,0,0.00032163211781166236,2.1508749,-0.7916467,0.042151580838263994,0.0,0.0,0.786066846644492,0.0,9537.146941901803,-0.4305476864931945,-0.9025678310550171,4.48595050368599,242.32835396062984,0.04327564335406231,inf,0.0,231.96480984650685,0.0,0.0,0.0,0 days,0.00031437224,-1.1501942e-07,40896.45,0.04210576,-283.2363,0.0,0.0,0.9999999999999999,-7.529179536227024e-13,5.7616893e-12,2.1980357e-16,0.0,0.0,0.0,7.479999999999999e-16,6.60818326533537e-14,5.008771467635666e-12,1031.2912026369463,7.078226973492766e-13,1.6383249461140526e-13,0.0,0.00031437224,-1.1501942e-07,40896.45,0.04210576,-283.2363,0.0,0.0,0.0,-7.529179536227024e-13,5.7616893e-12,2.1980357e-16,0.0,0.0,0.0,7.479999999999999e-16,6.60818326533537e-14,5.008771467635666e-12,1031.2912026369463,7.078226973492766e-13,1.6383249461140526e-13,0.0
1,1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.9923420100817008,34610D,270.59445,4.412834,-1.6215945,166.4614433816596,73753.04923521203,0.3562524213918574,1.318330286018552,64.13422995891857,121.4087078171946,3103.222981336503,0.0001935861714141,56095.647368712234,0.0353295453254493,0.5344519163243214,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.19881932742818,2.576493445527787,0.5047907736624325,60.704308295200754,18.970501154553418,36.28235538999999,1450000000000000.0,34.3565524285621,934.261340437268,1636.70340551827,0.0193586171414,0.0310620672088166,0.659165143009276,60.7043539085973,21.2209038947086,21.21679661628198,12.163008255327414,1.1240530097512709,744616654773521.9,21.37202584431548,1352268916213319.2,0.003541429186081527,1.864109280570955e-05,3.16,35.8,2023-08-06 03:02:00,0.0001935861714141237,0.03532958278462041,0.0,560.9564736871223,1,0.0001935861714141237,4.412834,-1.6215945,0.03532958278462041,0.0,0.0,0.7221920915682877,0.0,9596.215333846398,-0.42451417959346743,-0.9054212894139861,4.03490752912579,241.09467572962825,0.03446123733182803,inf,0.0,230.8189873272838,0.0,0.0,0.0,0 days,0.00018941102,-3.34818e-07,49050.055,0.03367048,-283.46872,0.0,0.0,0.9999999999999999,-7.134626994985502e-13,4.839623e-12,2.367464e-16,0.0,0.0,0.0,7.479999999999999e-16,5.462482853707296e-14,4.126160164839458e-12,1030.7208682953956,1.1558463973719932e-12,1.8696665582737985e-13,0.0,0.00018941102,-3.34818e-07,49050.055,0.03367048,-283.46872,0.0,0.0,0.0,-7.134626994985502e-13,4.839623e-12,2.367464e-16,0.0,0.0,0.0,7.479999999999999e-16,5.462482853707296e-14,4.126160164839458e-12,1030.7208682953956,1.1558463973719932e-12,1.8696665582737985e-13,0.0
2,2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.9923747216439064,34610D,264.98743,8.588638,-0.2714049,179.72457104345574,73688.91500525312,0.3884279445264746,0.92233780364867,60.957079863355645,85.7777122320698,1801.8619639507328,0.0007412823890235,49718.84686406126,0.1938991804639752,0.5079756655279637,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.363722012769518,2.4424281629684845,0.5507468940328257,42.888475240304494,18.2740906442056,36.28235539,1450000000000000.0,26.8517141779769,878.322439969224,1464.54640326524,0.0741282389024,0.0267270451086543,0.461168901824335,42.8888561160349,17.2547657232414,17.2419845437473,14.239714321939504,0.948980175759616,664231077350998.8,19.439701501738945,1241824570345823.5,0.0019670065603107564,1.455831844024449e-05,3.16,35.8,2023-08-06 03:03:00,0.0007412823890235383,0.19389927833272583,0.0,497.18846864061265,2,0.0007412823890235383,8.588638,-0.2714049,0.19389927833272583,0.0,0.0,0.6536394006413844,0.0,9853.913159025033,-0.4250902117609422,-0.9051509884350993,3.766157944102308,240.3002000790266,0.1790717266662605,inf,0.0,230.67423705382637,0.0,0.0,0.0,0 days,0.00071576424,-2.0165807e-07,58308.324,0.18298824,-283.67368,0.0,0.0,1.0,-6.687152235878871e-13,3.9724417e-12,2.2648197e-16,0.0,0.0,0.0,7.480000000000001e-16,4.392292934702002e-14,3.303726721241282e-12,1030.1555875492763,3.596260841119824e-13,1.3080668518369732e-13,0.0,0.00071576424,-2.0165807e-07,58308.324,0.18298824,-283.67368,0.0,0.0,0.0,-6.687152235878871e-13,3.9724417e-12,2.2648197e-16,0.0,0.0,0.0,7.480000000000001e-16,4.392292934702002e-14,3.303726721241282e-12,1030.1555875492763,3.596260841119824e-13,1.3080668518369732e-13,0.0
3,3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.9923958668288212,34610D,260.99844,9.379705,-2.1696858,189.4957545517248,73627.95792538975,0.4027284053889107,0.855943494241808,59.65971503244655,78.2779263196816,1680.2087624895548,0.000779637243564,46295.246647158914,0.270716157517498,0.4971642919370546,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.382427199869557,2.4445917295954387,0.5851102846984941,39.13892066357717,18.05453239154851,36.28235539,1449999999999999.8,25.4327467677744,870.307393299332,1432.98283539212,0.0779637243564,0.0260840044947212,0.427971747120904,39.1389631598408,16.4074403225745,16.39465843626208,14.988867413502096,0.9197306454287828,647157661246329.6,18.567129094388516,1189926243068111.2,0.0017153814023448467,1.3088345868746143e-05,3.16,35.8,2023-08-06 03:04:00,0.0007796372435640333,0.27071610343667396,0.0,462.95246647158916,3,0.0007796372435640333,9.379705,-2.1696858,0.27071610343667396,0.0,0.0,0.6179323606435679,0.0,10648.381250946317,-0.028444387257436043,-0.9995953765567092,3.590905818599259,239.75462967486277,0.2404287115180476,inf,0.0,230.44375130710824,0.0,0.0,0.0,0 days,0.0007618411,-1.5059587e-07,63745.21,0.26406848,-283.82532,0.0,0.0,1.0,-6.424194870334705e-13,3.493573e-12,2.2254592e-16,0.0,0.0,0.0,7.480000000000001e-16,3.803554095710767e-14,2.851153463930354e-12,1029.5726011705922,2.51175709061219e-13,1.2139059110816863e-13,0.0,0.0007618411,-1.5059587e-07,63745.21,0.26406848,-283.82532,0.0,0.0,0.0,-6.424194870334705e-13,3.493573e-12,2.2254592e-16,0.0,0.0,0.0,7.480000000000001e-16,3.803554095710767e-14,2.851153463930354e-12,1029.5726011705922,2.51175709061219e-13,1.2139059110816863e-13,0.0
4,4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.9924721325228912,34610D,257.07004,8.466382,-3.2165384,196.39040467329772,73568.29821035732,0.40824480871506713,0.882476210013928,58.70622490753805,78.937769586222,1846.090959939976,0.0006181989894649,43271.52378881695,0.2876048597497055,0.4892185408961504,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.53447511064554,2.320567869781562,0.6110148455756775,39.46977605057788,17.9401286341218,36.28235539,1450000000000000.0,25.5798389334135,875.585312807234,1466.34842771091,0.0618198989465,0.0268483038634568,0.441238105006964,39.468884793111,16.4344871560968,16.42433364963196,14.190660187292444,0.9392098595428418,650979484829448.4,17.644057786025147,1136450858527574.8,0.0019382359935914248,1.3894945288996972e-05,3.16,35.8,2023-08-06 03:05:00,0.0006181989894649016,0.287604916083079,0.0,432.7152378881695,4,0.0006181989894649016,8.466382,-3.2165384,0.287604916083079,0.0,0.0,0.5863989346721079,0.0,11699.443548113244,0.3434220995131197,-0.939181165465961,3.3871867926260264,239.08999793027073,0.24574725958061847,inf,0.0,229.86202358759414,0.0,0.0,0.0,0 days,0.0006073314,-1.8227563e-07,68793.67,0.25554326,-283.3789,0.0,0.0,0.9999999999999998,-6.180838993377387e-13,3.0890288e-12,2.249879e-16,0.0,0.0,0.0,7.480000000000002e-16,3.30952721149955e-14,2.4709449390551836e-12,1029.530945105393,2.5358524428288785e-13,1.2515348208514333e-13,0.0,0.0006073314,-1.8227563e-07,68793.67,0.25554326,-283.3789,0.0,0.0,0.0,-6.180838993377387e-13,3.0890288e-12,2.249879e-16,0.0,0.0,0.0,7.480000000000002e-16,3.30952721149955e-14,2.4709449390551836e-12,1029.530945105393,2.5358524428288785e-13,1.2515348208514333e-13,0.0
5,5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.9926205650403191,34610D,252.68724,6.27715,-3.7803628,202.1271892256821,73509.59198544978,0.4194507470117214,0.81507390351571,57.78156435703007,72.7837893631318,1700.8447353425547,0.0002923645392465,40127.886851424635,0.1910193382643306,0.4815130363085839,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.772098093381116,2.3612035118151447,0.6342935216967326,36.39142278800693,17.870272427135056,36.28235538999999,1450000000000000.0,24.154785070828,866.331636177171,1428.90688762993,0.0292364539247,0.0261855021576109,0.407536951757855,36.3918946815659,15.5634575691879,15.558908696015813,15.20513058600977,0.905129833952173,645664417418694.0,16.54639627974245,1073866897634632.8,0.0016364046052383696,1.2527912967404076e-05,3.16,35.8,2023-08-06 03:06:00,0.00029236453924656085,0.19101930109102352,0.0,401.2788685142464,5,0.00029236453924656085,6.27715,-3.7803628,0.19101930109102352,0.0,0.0,0.5532296237755385,0.0,12108.452584480177,0.3185508831008655,-0.947905762655581,3.2008420561174287,238.45031415672725,0.15631246855934153,inf,0.0,228.90045026025336,0.0,0.0,0.0,0 days,0.00028762367,-2.787391e-07,74235.38,0.18439601,-282.58527,0.0,0.0,1.0,-5.919168613701732e-13,2.683298e-12,2.3242364e-16,0.0,0.0,0.0,7.480000000000001e-16,2.8168379995540944e-14,2.0913812585533717e-12,1030.0912745312264,1.6736789102895145e-13,1.155944330557208e-13,0.0,0.00028762367,-2.787391e-07,74235.38,0.18439601,-282.58527,0.0,0.0,0.0,-5.919168613701732e-13,2.683298e-12,2.3242364e-16,0.0,0.0,0.0,7.480000000000001e-16,2.8168379995540944e-14,2.0913812585533717e-12,1030.0912745312264,1.6736789102895145e-13,1.155944330557208e-13,0.0
6,6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.9927580750780172,34610D,249.67859,3.2583733,-1.0804465,205.7883175065305,73451.81042109274,0.4154255236024746,0.882305272277604,56.13326340153813,76.6430488610508,1991.42823138281,9.08975139322577e-05,37395.86563801814,0.0742145125969053,0.4677771950128178,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.76240060596521,2.213018225380027,0.6496617124340985,38.32155045569328,17.650593597284704,36.28235539,1450000000000000.0,24.8735946848299,884.036958650735,1498.7382066425,0.00908975139323,0.0279027601371873,0.441152636138802,38.3215244305254,15.8103583290621,15.808921337414578,14.007630057508432,0.9689298895478649,616417260166720.1,15.43724026799165,1011686111530658.8,0.0020510712778594228,1.4245872790189549e-05,3.16,35.8,2023-08-06 03:07:00,9.089751393225772e-05,0.07421451237711063,0.0,373.9586563801814,6,9.089751393225772e-05,3.2583733,-1.0804465,0.07421451237711063,0.0,0.0,0.5217767657035031,0.0,12362.382706523455,0.31537134201562644,-0.948968343326195,2.9618653368369,237.57989087245502,0.05895093231546908,inf,0.0,227.73352271472908,0.0,0.0,0.0,0 days,0.00015579231,-1.9365072e-07,79443.42,0.11081078,-281.8262,0.0,0.0,1.0,-5.668532817012732e-13,2.4462275e-12,2.2586475e-16,0.0,0.0,0.0,7.48e-16,2.540572781214323e-14,1.8793740826808084e-12,1030.6293861857162,2.0406292679099985e-13,1.2512923955862763e-13,0.0,0.00015579231,-1.9365072e-07,79443.42,0.11081078,-281.8262,0.0,0.0,0.0,-5.668532817012732e-13,2.4462275e-12,2.2586475e-16,0.0,0.0,0.0,7.48e-16,2.540572781214323e-14,1.8793740826808084e-12,1030.6293861857162,2.0406292679099985e-13,1.2512923955862763e-13,0.0
7,7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.9928898959816465,34610D,246.06172,0.9882599,0.19556221,208.94826346253893,73395.6771576912,0.4212938582487315,0.812601606624728,54.35980032837696,70.502655839844,1754.9381842369917,4.786587934094397e-05,34394.55476608665,0.0516329789583429,0.452998336069808,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.018458739985393,2.102097805143215,0.6644678274872744,35.251771281748,17.339658727394998,36.28235539,1450000000000000.0,23.162781280339,875.23540818203,1479.33818841761,0.00478658793409,0.0274609040923915,0.406300803312364,35.251327919922,14.7956091301792,14.794900959235022,14.213045304468992,0.9379213695267836,604925836636999.9,14.131198790943172,938751591397439.8,0.0018946296903876324,1.2866577380799598e-05,3.16,35.8,2023-08-06 03:08:00,4.786587934094397e-05,0.051632962541915656,0.0,343.9455476608665,7,4.786587934094397e-05,0.9882599,0.19556221,0.051632962541915656,0.0,0.0,0.4869541655523173,0.0,12525.288811002994,0.3164648412131288,-0.9486042400685067,2.7516744383374014,236.76134658246312,0.0395717563908578,inf,0.0,226.9210432643556,0.0,0.0,0.0,0 days,4.391799e-05,-1.4630774e-07,85332.91,0.047555566,-281.52774,0.0,0.0,1.0,-5.384821418992132e-13,2.2047277e-12,2.222154e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2631408653032325e-14,1.6662456359254144e-12,1031.1731771188815,1.5391902042824158e-13,1.1524380993280425e-13,0.0,4.391799e-05,-1.4630774e-07,85332.91,0.047555566,-281.52774,0.0,0.0,0.0,-5.384821418992132e-13,2.2047277e-12,2.222154e-16,0.0,0.0,0.0,7.480000000000001e-16,2.2631408653032325e-14,1.6662456359254144e-12,1031.1731771188815,1.5391902042824158e-13,1.1524380993280425e-13,0.0
8,8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.9930171170249033,34610D,242.07053,0.02678132,2.9780252,211.07937872131737,73341.31735736283,0.4251111752700788,0.764601334852638,53.49540233192114,66.2633220808772,1546.502207574962,4.7608095860547394e-05,31913.2970959831,0.071961947990371,0.4457950194326762,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.32560247338022,1.9982059644470809,0.676755907868088,33.131634098169215,17.146561290735544,36.28235539,1449999999999999.8,21.902094514702,867.426761020542,1468.12133596249,0.00476080958605,0.027211555334177,0.382300667426319,33.1316610404386,14.0492030952071,14.048534271240817,14.228351156215094,0.9091505864669556,614550697854959.8,13.021226656602757,876624506979728.4,0.0018018632855965036,1.206223364191197e-05,3.16,35.8,2023-08-06 03:09:00,4.760809586054739e-05,0.07196203823282782,0.0,319.1329709598311,8,4.760809586054739e-05,0.02678132,2.9780252,0.07196203823282782,0.0,0.0,0.4592743625190671,0.0,12767.491119874136,0.31756288982673087,-0.9482372124130625,2.570118580397997,236.0085143252701,0.053014917750337134,inf,0.0,226.28730443127375,0.0,0.0,0.0,0 days,4.093717e-05,-3.051102e-07,90669.47,0.0594714,-281.49368,0.0,0.0,0.9999999999999999,-5.12757497855559e-13,2.045286e-12,2.3445642e-16,0.0,0.0,0.0,7.48e-16,2.090532679722113e-14,1.53252849099009e-12,1031.7252139766993,1.2668252053243734e-13,1.0843637298986901e-13,0.0,4.093717e-05,-3.051102e-07,90669.47,0.0594714,-281.49368,0.0,0.0,0.0,-5.12757497855559e-13,2.045286e-12,2.3445642e-16,0.0,0.0,0.0,7.48e-16,2.090532679722113e-14,1.53252849099009e-12,1031.7252139766993,1.2668252053243734e-13,1.0843637298986901e-13,0.0
9,9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.9931400660175196,34610D,239.86867,-1.1880412,5.5283885,213.09157407885257,73287.8219550309,0.4285011314004048,0.72349612331851,51.669967157333154,62.6041816165006,1341.7773213810729,4.010496081121328e-05,29850.23293677357,0.0716011523834331,0.4305830596444429,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,12.852402171841522,1.9273448806907965,0.6863359227271146,31.30295507060845,16.826143259390456,36.28235539,1450000000000000.0,20.8012794538204,864.295258184903,1460.03805089782,0.00401049608112,0.0270938222012662,0.361748061659255,31.3020908082503,13.3516806514789,13.351145204323696,14.439812453104524,0.8976664355596118,589501267920132.2,12.064152988268969,823032695549190.9,0.001712792918767795,1.119422957217673e-05,3.16,35.8,2023-08-06 03:10:00,4.010496081121327e-05,0.07160112879096547,0.0,298.5023293677357,9,4.010496081121327e-05,-1.1880412,5.5283885,0.07160112879096547,0.0,0.0,0.43352749486363135,0.0,12949.242679689742,0.3186547838849259,-0.9478708396755601,2.4182148927585914,235.34158211962097,0.05161139377465525,inf,0.0,225.67693654356373,0.0,0.0,0.0,0 days,3.9100556e-05,-4.2457157e-07,95156.43,0.072061814,-281.79724,0.0,0.0,1.0,-4.91114944811866e-13,1.9187891e-12,2.4366488e-16,0.0,0.0,0.0,7.480000000000001e-16,1.955142865457658e-14,1.4276741356496253e-12,1032.2881461128534,1.0615034482361248e-13,1.0260679900592977e-13,0.0,3.9100556e-05,-4.2457157e-07,95156.43,0.072061814,-281.79724,0.0,0.0,0.0,-4.91114944811866e-13,1.9187891e-12,2.4366488e-16,0.0,0.0,0.0,7.480000000000001e-16,1.955142865457658e-14,1.4276741356496253e-12,1032.2881461128534,1.0615034482361248e-13,1.0260679900592977e-13,0.0
