,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
27,27,28,407463.0,BAW680,48.60118103027344,2.927504319411057,283.973333088,10561.32,-0.8214840632405876,34610D,224.12286,28.358274,10.868119,260.6406162120264,65827.87367006845,0.3289501322180967,0.785045613405326,42.887263747660256,42.6348070234224,-25.5336010912103,9.454553168587863e-06,24241.73764469953,0.0830698724000287,0.3573938645638355,0.5905587614845337,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8684727899116699,21.31744637852981,14.59659066475365,50.21791419693832,404680857793484.0,9.87833082800134,699.275317418218,1416.96742579014,0.000945455316859,0.0207145746739794,0.392522806702663,21.3174035117112,18.9491125393818,18.948933385683617,0.0009454553168587,0.6110110512522026,653801514562560.9,0.015157232868597005,1.9734434612762182e-05,3.16,35.8,2023-11-06 00:28:00,9.454553168587865e-06,0.08306991935437603,0.0,27,242.41737644699538,9.454553168587865e-06,28.358274,10.868119,0.08306991935437603,0.0,0.0,0.37680793498516774,0.0,16989.997674015813,-0.20630100763647743,0.9784885764525686,1.6724764536582335,231.4035752605447,0.05126374872419374,0.5134278354972376,0.0,222.09105082786846,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.409516e-06,6.737229e-06,101196.24,0.086253926,-240.09956,0.0,0.0,1.0,-4.587047242004879e-13,1.6375649e-12,7.302656e-16,0.0,0.0,0.0,7.480000000000001e-16,1.68034479579868e-14,1.17886018280616e-12,592.2251066496185,8.416438683421182e-13,1.1133579692963408e-13,0.0,9.409516e-06,6.737229e-06,101196.24,0.086253926,-240.09956,0.0,0.0,0.0,-4.587047242004879e-13,1.6375649e-12,7.302656e-16,0.0,0.0,0.0,7.480000000000001e-16,1.68034479579868e-14,1.17886018280616e-12,592.2251066496185,8.416438683421182e-13,1.1133579692963408e-13,0.0
28,28,29,407463.0,BAW680,48.569439386917374,3.1534375642475325,283.458888644,10553.7,-0.8204746123869251,34610D,224.30064,28.722153,10.961451,258.583129394688,65784.9864063208,0.32752275705880235,0.781944335493066,42.87713002242151,42.618540297933,-25.54898095400964,9.455526929660322e-06,24270.50189404938,0.081387586296659,0.3573094168535126,0.5900281036960838,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8612756241958637,21.30929407501037,14.576210908403828,50.11506629239677,401302258363542.6,9.83017600708293,698.685102489588,1417.07311835447,0.000945552692966,0.0207338968947217,0.390972167746533,21.3092701489665,18.8566659577662,18.856487659739333,0.000945552692966,0.6091315812275158,654033417745320.8,0.015089690284375519,1.969565501912595e-05,3.16,35.8,2023-11-06 00:29:00,9.455526929660322e-06,0.08138760315912034,0.0,28,242.70501894049386,9.455526929660322e-06,28.722153,10.961451,0.08138760315912034,0.0,0.0,0.3769560286022279,0.0,16923.23667123463,-0.20870466728968107,0.9779787123713397,1.6709067984066508,231.39375841029053,0.05031318454136026,0.5453310215536048,0.0,222.07878337916546,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.392466e-06,6.753826e-06,101152.125,0.08455656,-240.59554,0.0,0.0,1.0,-4.588538690663844e-13,1.6394361e-12,7.3154493e-16,0.0,0.0,0.0,7.48e-16,1.6827113275552426e-14,1.180582179996744e-12,592.9034903227137,8.358024461393847e-13,1.1089597121509503e-13,0.0,9.392466e-06,6.753826e-06,101152.125,0.08455656,-240.59554,0.0,0.0,0.0,-4.588538690663844e-13,1.6394361e-12,7.3154493e-16,0.0,0.0,0.0,7.48e-16,1.6827113275552426e-14,1.180582179996744e-12,592.9034903227137,8.358024461393847e-13,1.1089597121509503e-13,0.0
29,29,30,407463.0,BAW680,48.53745799953654,3.378223619962993,284.487777532,10546.08,-0.8194261586545335,34610D,224.4942,29.128803,11.091435,257.21298956653385,65742.10927629838,0.32657803668034724,0.792461106955064,43.68641211645913,43.2965679785272,25.574694787722308,9.453320853954622e-06,24299.29377393277,0.0795618036804845,0.3640534343038261,0.6014036549540496,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8563426162984943,21.648744393981627,14.780476100158085,51.747766265137415,395753129941403.3,9.90888113567555,700.549395902065,1423.58928393222,0.000945332085395,0.0208941210190374,0.396230553477532,21.6482839892636,18.9637340147744,18.963554746206853,0.0009453320853954,0.6150744291786516,664211531894454.1,0.015270141190474323,2.0148186878590406e-05,3.16,35.8,2023-11-06 00:30:00,9.453320853954622e-06,0.07956189074603062,0.0,29,242.99293773932774,9.453320853954622e-06,29.128803,11.091435,0.07956189074603062,0.0,0.0,0.37707780927958373,0.0,16976.798377462343,-0.21139457445881465,0.9774008051405403,1.6705421389723298,231.3914766082708,0.04927798969877141,0.5770938152606622,0.0,222.0731019791398,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.371705e-06,6.772891e-06,101106.69,0.08263246,-240.7772,0.0,0.0,1.0000000000000002,-4.590076570273654e-13,1.6416427e-12,7.330146e-16,0.0,0.0,0.0,7.480000000000001e-16,1.685527003964679e-14,1.1826350363431692e-12,593.5869978147082,8.586634971535778e-13,1.1238746815725276e-13,0.0,9.371705e-06,6.772891e-06,101106.69,0.08263246,-240.7772,0.0,0.0,0.0,-4.590076570273654e-13,1.6416427e-12,7.330146e-16,0.0,0.0,0.0,7.480000000000001e-16,1.685527003964679e-14,1.1826350363431692e-12,593.5869978147082,8.586634971535778e-13,1.1238746815725276e-13,0.0
30,30,31,407463.0,BAW680,48.50496453753972,3.603443346525493,285.002221976,10553.7,-0.8183367741921319,34610D,224.75235,29.650051,11.352239,257.7436384932108,65698.42286418192,0.32772902820518757,0.791117271153988,43.70727222413396,43.286179874049,25.61064357157261,9.36222164592378e-06,24270.50189404938,0.0762639502575873,0.3642272685344496,0.6053052998108093,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8576162971688593,21.64305611422264,14.817334001720278,51.96542976755888,395402148413181.6,9.91476915156568,701.531257029271,1423.95501775672,0.000936222164592,0.0208794519604175,0.395558635576994,21.6430899370245,18.9448763467011,18.94469898223021,0.0009362221645923,0.6182419614104522,658533073941421.6,0.01534894045904854,2.005195640762999e-05,3.16,35.8,2023-11-06 00:31:00,9.362221645923779e-06,0.0762639730920642,0.0,30,242.70501894049386,9.362221645923779e-06,29.650051,11.352239,0.0762639730920642,0.0,0.0,0.3761984178022522,0.0,17127.991094039247,-0.21464468720208854,0.9766922024137992,1.6714193438598977,231.39696484136837,0.047355127408329215,0.6157766062765342,0.0,222.07143389517103,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.279905e-06,6.8281092e-06,101217.81,0.07921134,-240.80852,0.0,0.0,1.0,-4.58649690477948e-13,1.6476825e-12,7.37271e-16,0.0,0.0,0.0,7.479999999999999e-16,1.694269753904364e-14,1.1890328132784863e-12,594.2814493859046,8.662921070368482e-13,1.121968842888755e-13,0.0,9.279905e-06,6.8281092e-06,101217.81,0.07921134,-240.80852,0.0,0.0,0.0,-4.58649690477948e-13,1.6476825e-12,7.37271e-16,0.0,0.0,0.0,7.479999999999999e-16,1.694269753904364e-14,1.1890328132784863e-12,594.2814493859046,8.662921070368482e-13,1.121968842888755e-13,0.0
31,31,32,407463.0,BAW680,48.4716796875,3.830355130709134,285.002221976,10561.32,-0.8172049639029182,34610D,225.02419,30.20868,11.731811,257.43455085604376,65654.71559195779,0.32639429163701816,0.786538992155464,43.299950438511054,42.9118676547726,0.0,9.283187960713372e-06,24241.73764469953,0.073074641609302,0.3608329203209254,0.602820300488729,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8560703506010314,21.456408851043985,14.73205544718379,51.24027050991101,395260845560173.8,9.83765322560493,701.167661359926,1424.22431793799,0.000928318796071,0.0208979743754757,0.393269496077732,21.4559338273863,18.8185461907373,18.818371496257587,0.0009283187960713,0.61706898391895,654920736946000.5,0.01528486533313292,1.9914057390008845e-05,3.16,35.8,2023-11-06 00:32:00,9.283187960713372e-06,0.07307458899325633,0.0,31,242.41737644699538,9.283187960713372e-06,30.20868,11.731811,0.07307458899325633,0.0,0.0,0.37529863815783476,0.0,16973.62988540473,-0.2181517575069618,0.975914858323524,1.6661303835057988,231.3638356891808,0.04549590584262662,0.6587310533225458,0.0,222.03475489134647,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.201332e-06,6.887605e-06,101331.15,0.07585971,-240.81735,0.0,0.0,1.0,-4.58283736600126e-13,1.6540909e-12,7.418571e-16,0.0,0.0,0.0,7.48e-16,1.7035350877973098e-14,1.1958072150850246e-12,594.9915326114578,8.625698898716276e-13,1.1154758909868164e-13,0.0,9.201332e-06,6.887605e-06,101331.15,0.07585971,-240.81735,0.0,0.0,0.0,-4.58283736600126e-13,1.6540909e-12,7.418571e-16,0.0,0.0,0.0,7.48e-16,1.7035350877973098e-14,1.1958072150850246e-12,594.9915326114578,8.625698898716276e-13,1.1154758909868164e-13,0.0
32,32,33,407463.0,BAW680,48.43816207627118,4.054894698293586,285.002221976,10561.32,-0.8160379792489407,34610D,225.2612,30.720076,12.1188345,257.35166383563944,65611.41564151927,0.32635065428105137,0.779443045685652,42.87764567995011,42.5327371978942,-25.6643348959644,9.259258735657725e-06,24241.73764469953,0.0708201488054612,0.3573137139995843,0.5991848933758354,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8553443860232881,21.26679058088768,14.63801234722906,50.462595221645245,396528769329060.1,9.76977388998044,700.535166744424,1421.69112597911,0.000925925873566,0.0208331486568241,0.389721522842826,21.2663685989471,18.7067989223592,18.70662571287165,0.0009259258735657,0.6150285252170726,646982280367724.8,0.015204475392793307,1.9624466849954217e-05,3.16,35.8,2023-11-06 00:33:00,9.259258735657727e-06,0.0708201354512196,0.0,32,242.41737644699538,9.259258735657727e-06,30.720076,12.1188345,0.0708201354512196,0.0,0.0,0.37490376531586384,0.0,16909.955512425222,-0.21765879780445696,0.976024921678908,1.666022421270467,231.36315846229874,0.04419497611594761,0.6899897810404559,0.0,222.0296334235763,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.165662e-06,6.9273497e-06,101367.266,0.07340514,-240.83347,0.0,0.0,1.0,-4.58170180325776e-13,1.6587879e-12,7.4492074e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7100950907795467e-14,1.2006177052182554e-12,595.7063551620706,8.537128541016238e-13,1.1054123629357574e-13,0.0,9.165662e-06,6.9273497e-06,101367.266,0.07340514,-240.83347,0.0,0.0,0.0,-4.58170180325776e-13,1.6587879e-12,7.4492074e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7100950907795467e-14,1.2006177052182554e-12,595.7063551620706,8.537128541016238e-13,1.1054123629357574e-13,0.0
33,33,34,407463.0,BAW680,48.40484619140625,4.278470552884615,285.002221976,10553.7,-0.8148280549036855,34610D,225.45827,31.17272,12.474432,257.38886704719266,65568.53799583932,0.32634881645777203,0.7851924535265,43.24836363408155,42.8400372232918,0.0,9.28699000012522e-06,24270.50189404938,0.0694393873092813,0.3604030302840129,0.6056064700758637,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8550940489272806,21.42047278205344,14.746543022543406,51.294714800261374,395549696433464.1,9.82207736992037,701.897085258997,1425.02747192982,0.000928699000013,0.020904266468375,0.39259622676325,21.4200186116459,18.780674622436,18.78050020811837,0.0009286990000125,0.619422141251421,650320590110497.5,0.015334222669442725,1.9829663694013145e-05,3.16,35.8,2023-11-06 00:34:00,9.28699000012522e-06,0.06943944788104958,0.0,33,242.70501894049386,9.28699000012522e-06,31.17272,12.474432,0.06943944788104958,0.0,0.0,0.3750205236088169,0.0,17241.64780804146,-0.2226334563788726,0.974902222841243,1.66799474432882,231.37552434773417,0.04341727699357291,0.7129527272512489,0.0,222.03822762124113,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.17587e-06,6.959295e-06,101325.336,0.071553364,-240.81375,0.0,0.0,1.0000000000000002,-4.583123727564708e-13,1.6617339e-12,7.473832e-16,0.0,0.0,0.0,7.48e-16,1.713986336642413e-14,1.2034215520719588e-12,596.416875539925,8.693745403665207e-13,1.1135662191309106e-13,0.0,9.17587e-06,6.959295e-06,101325.336,0.071553364,-240.81375,0.0,0.0,0.0,-4.583123727564708e-13,1.6617339e-12,7.473832e-16,0.0,0.0,0.0,7.48e-16,1.713986336642413e-14,1.2034215520719588e-12,596.416875539925,8.693745403665207e-13,1.1135662191309106e-13,0.0
34,34,35,407463.0,BAW680,48.37010192871094,4.506014310396634,285.51666642,10553.7,-0.8135735200666087,34610D,225.65605,31.715942,12.882842,256.64841941459224,65525.28963220524,0.32551008782803365,0.784221156287214,43.22018800736814,42.80020521709,0.0,9.281953785982566e-06,24270.50189404938,0.0677620740666179,0.3601682333947344,0.6066446846707261,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8522604349356738,21.400437559026223,14.744698766551709,51.27452123615279,393965824827651.6,9.79603374624081,702.002404010042,1426.11589390613,0.000928195378598,0.0209366372519926,0.392110578143607,21.400102608545,18.7284411256774,18.728267290765917,0.0009281953785982,0.6197619047162374,649974304795540.9,0.015330218738670808,1.982707621942248e-05,3.16,35.8,2023-11-06 00:35:00,9.281953785982566e-06,0.06776215232775114,0.0,34,242.70501894049386,9.281953785982566e-06,31.715942,12.882842,0.06776215232775114,0.0,0.0,0.37469183063045736,0.0,17010.625084342053,-0.22599936483510616,0.9741274491020816,1.6659205845791472,231.36251962417512,0.04245089885393634,0.7375257416299729,0.0,222.02302037003585,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.1609345e-06,6.9983985e-06,101364.23,0.06913165,-240.66737,0.0,0.0,0.9999999999999999,-4.581898539916238e-13,1.6661269e-12,7.503974e-16,0.0,0.0,0.0,7.48e-16,1.7201578276744152e-14,1.2079369890091867e-12,597.1578586102719,8.713295374489464e-13,1.1121887176157773e-13,0.0,9.1609345e-06,6.9983985e-06,101364.23,0.06913165,-240.66737,0.0,0.0,0.0,-4.581898539916238e-13,1.6661269e-12,7.503974e-16,0.0,0.0,0.0,7.48e-16,1.7201578276744152e-14,1.2079369890091867e-12,597.1578586102719,8.713295374489464e-13,1.1121887176157773e-13,0.0
35,35,36,407463.0,BAW680,48.33531188964844,4.730177659254808,285.51666642,10553.7,-0.812286062261663,34610D,225.82614,32.322517,13.243249,256.71011564403074,65482.06944419788,0.3255795589563701,0.78360521047708,43.19430286414179,42.765435802372,0.0,9.31099083893691e-06,24270.50189404938,0.0665929777832743,0.3599525238678482,0.6079956063931143,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8521441503555565,21.382498190176484,14.7516689701461,51.29953282516244,393922656758457.25,9.79013612549397,702.374545886572,1426.60291167643,0.000931099083894,0.0209423515371791,0.39180260523854,21.382717901186,18.7086251772142,18.708450982998485,0.0009310990838936,0.6209624526919638,648017996431730.5,0.015356493642761183,1.9795412339545828e-05,3.16,35.8,2023-11-06 00:36:00,9.31099083893691e-06,0.06659297322737337,0.0,35,242.70501894049386,9.31099083893691e-06,32.322517,13.243249,0.06659297322737337,0.0,0.0,0.3744096164745942,0.0,17052.200642992975,-0.22948810630288566,0.9733114655985078,1.666092230511277,231.3635963670335,0.0417881882148688,0.7562281624259463,0.0,222.0217137831598,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.178186e-06,7.016682e-06,101404.71,0.06731285,-240.06998,0.0,0.0,1.0,-4.580619884224113e-13,1.670125e-12,7.518068e-16,0.0,0.0,0.0,7.479999999999999e-16,1.725662573908989e-14,1.2120629963659366e-12,597.8998179428986,8.751163993925721e-13,1.1113151783402785e-13,0.0,9.178186e-06,7.016682e-06,101404.71,0.06731285,-240.06998,0.0,0.0,0.0,-4.580619884224113e-13,1.670125e-12,7.518068e-16,0.0,0.0,0.0,7.479999999999999e-16,1.725662573908989e-14,1.2120629963659366e-12,597.8998179428986,8.751163993925721e-13,1.1113151783402785e-13,0.0
36,36,37,407463.0,BAW680,48.29990192995233,4.9545448704769735,285.51666642,10553.7,-0.8109590929554035,34610D,225.97633,33.015358,13.534679,256.5513667115456,65438.87514133373,0.32541425028931803,0.789197056942334,43.57410356665729,43.0753813052794,25.7432610385586,9.35587313295282e-06,24270.50189404938,0.0657135615811629,0.3631175297221441,0.6147235210415587,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8513341392715679,21.53722522928526,14.86114276393605,52.157269336166735,391783483125237.8,9.83352625244101,703.654399552345,1430.29362219324,0.000935587313295,0.021027286441972,0.394598528471167,21.5376906526397,18.7660224042756,18.765846833393397,0.0009355873132952,0.62512173729048,652076753459208.6,0.015476701644619912,2.001620889711835e-05,3.16,35.8,2023-11-06 00:37:00,9.35587313295282e-06,0.06571366821633143,0.0,36,242.70501894049386,9.35587313295282e-06,33.015358,13.534679,0.06571366821633143,0.0,0.0,0.3741607736851821,0.0,17086.69367085899,-0.23078399535813834,0.9730050089729932,1.6656840155640948,231.36103545474003,0.04129728652415751,0.7723155433126231,0.0,222.0176821760189,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.202587e-06,6.9914468e-06,101445.02,0.066333145,-239.35211,0.0,0.0,0.9999999999999999,-4.57934631674239e-13,1.6737283e-12,7.4986154e-16,0.0,0.0,0.0,7.48e-16,1.730317972269318e-14,1.2157937055233426e-12,598.6549981833481,8.909944697932041e-13,1.1192455797320738e-13,0.0,9.202587e-06,6.9914468e-06,101445.02,0.066333145,-239.35211,0.0,0.0,0.0,-4.57934631674239e-13,1.6737283e-12,7.4986154e-16,0.0,0.0,0.0,7.48e-16,1.730317972269318e-14,1.2157937055233426e-12,598.6549981833481,8.909944697932041e-13,1.1192455797320738e-13,0.0
37,37,38,407463.0,BAW680,48.26422119140625,5.179138183593749,286.031110864,10561.32,-0.8095893876206474,34610D,226.12924,33.857487,13.807551,255.37035241461663,65395.30103776707,0.3244292071974842,0.781246469093458,43.16677042543738,42.7089580006414,0.0,9.367569426407668e-06,24241.73764469953,0.0645194273951442,0.3597230868786448,0.6103962176157887,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.847128557691835,21.354909952880543,14.754938682636046,51.31510293703932,390240712254044.3,9.74259337413491,702.589928191777,1428.25406569517,0.000936756942641,0.0209899866193007,0.390623234546729,21.3544790003207,18.6099801601371,18.60980583148896,0.0009367569426407,0.6216578455089882,646362167165994.1,0.015350887709225167,1.9760964900085424e-05,3.16,35.8,2023-11-06 00:38:00,9.367569426407668e-06,0.06451942462311926,0.0,37,242.41737644699538,9.367569426407668e-06,33.857487,13.807551,0.06451942462311926,0.0,0.0,0.37346462606768527,0.0,16952.226526018145,-0.2347995289073754,0.9720438165149113,1.6612841035293604,231.33339751813526,0.040607725527631935,0.7902725234385245,0.0,221.99008411227146,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.2026385e-06,6.956056e-06,101563.42,0.06508299,-238.64046,0.0,0.0,1.0,-4.575503166166984e-13,1.6785467e-12,7.471335e-16,0.0,0.0,0.0,7.479999999999999e-16,1.736808750330186e-14,1.220996460944057e-12,599.4159532633845,8.785919462567811e-13,1.1079699924400948e-13,0.0,9.2026385e-06,6.956056e-06,101563.42,0.06508299,-238.64046,0.0,0.0,0.0,-4.575503166166984e-13,1.6785467e-12,7.471335e-16,0.0,0.0,0.0,7.479999999999999e-16,1.736808750330186e-14,1.220996460944057e-12,599.4159532633845,8.785919462567811e-13,1.1079699924400948e-13,0.0
38,38,39,407463.0,BAW680,48.22821148371292,5.401587235300164,285.51666642,10561.32,-0.8081861127780958,34610D,226.26476,34.695198,13.974712,255.2103598423729,65352.13426734164,0.32437125868454375,0.77421602751053,42.75045693210062,42.3435887102212,-25.77406690945049,9.420069749978974e-06,24241.73764469953,0.0638326185845528,0.3562538077675051,0.6057262288760191,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8463442964526967,21.171330603924453,14.653251300720724,50.49422050563396,391500283722406.1,9.67966268630868,701.757107322512,1425.40951649018,0.000942006974998,0.020920413230874,0.387108013755265,21.1717943551106,18.5038416537575,18.50366734792045,0.0009420069749978,0.6189705655516894,639549431966529.4,0.015256290533196496,1.9490789731285807e-05,3.16,35.8,2023-11-06 00:39:00,9.420069749978974e-06,0.06383264771830884,0.0,38,242.41737644699538,9.420069749978974e-06,34.695198,13.974712,0.06383264771830884,0.0,0.0,0.373240941539327,0.0,17163.718029554235,-0.23714286295151335,0.9714747873986023,1.6611416908183205,231.33250187334724,0.04022900608136327,0.8032872374955135,0.0,221.98796085027288,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.245368e-06,6.8996615e-06,101604.51,0.063969806,-237.98425,0.0,0.0,1.0,-4.574196772302263e-13,1.681847e-12,7.4278643e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7408342528410062e-14,1.2244273925490555e-12,600.1829290875711,8.677515450288668e-13,1.097999363943654e-13,0.0,9.245368e-06,6.8996615e-06,101604.51,0.063969806,-237.98425,0.0,0.0,0.0,-4.574196772302263e-13,1.681847e-12,7.4278643e-16,0.0,0.0,0.0,7.480000000000001e-16,1.7408342528410062e-14,1.2244273925490555e-12,600.1829290875711,8.677515450288668e-13,1.097999363943654e-13,0.0
39,39,40,407463.0,BAW680,48.19138866359904,5.626517847964638,285.51666642,10553.7,-0.8067365651161081,34610D,226.38187,35.488693,14.063018,254.9122789813512,65309.383810409534,0.3239358815007828,0.76752676706564,42.32528526913303,41.9704155884434,-51.55477737308919,9.517799275761055e-06,24270.50189404938,0.0636698456026844,0.3527107105761086,0.5999252515868915,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8451370783654555,20.98569867933907,14.5412005789989,49.62148082866067,393422306258464.9,9.61446405209868,700.619979290458,1422.24376814455,0.000951779927576,0.0208487346661867,0.38376338353282,20.9852077942217,18.4070347518607,18.40685955906612,0.0009517799275761,0.6153021346571245,633902479857574.2,0.015137960604158096,1.923407817078547e-05,3.16,35.8,2023-11-06 00:40:00,9.517799275761057e-06,0.06366978051883633,0.0,39,242.70501894049386,9.517799275761057e-06,35.488693,14.063018,0.06366978051883633,0.0,0.0,0.37349050287170976,0.0,17070.3552724904,-0.23936861502089993,0.9709287647108701,1.662041848711805,231.3381618939893,0.04017256561004704,0.8135388152421602,0.0,221.99293079531597,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.329765e-06,6.8542563e-06,101569.5,0.06331504,-237.14978,0.0,0.0,1.0,-4.575394540269565e-13,1.6836374e-12,7.3928644e-16,0.0,0.0,0.0,7.480000000000001e-16,1.742655892403926e-14,1.2260978826850766e-12,600.9665593432444,8.547464263413024e-13,1.0885126012666276e-13,0.0,9.329765e-06,6.8542563e-06,101569.5,0.06331504,-237.14978,0.0,0.0,0.0,-4.575394540269565e-13,1.6836374e-12,7.3928644e-16,0.0,0.0,0.0,7.480000000000001e-16,1.742655892403926e-14,1.2260978826850766e-12,600.9665593432444,8.547464263413024e-13,1.0885126012666276e-13,0.0
