,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
27,27,28,a35da8,FFT4000,38.36826130495233,-118.48614568295686,235.615555352,11071.86,-0.5637013543478852,34610D,227.73326,54.684265,18.86342,179.2381740475657,66301.9739738176,0.3757873972581339,0.4144606123006293,30.132327252511143,37.3918026766168,-29.37285309168219,2.3134609979154225e-05,22376.69483036539,0.1214387884769912,0.2511027271042595,0.6235084332892749,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.432055668652913,1.5645670087587618,0.5924811086502138,18.695930556392312,11.370639165508477,33.09148301757212,1497938261937344.0,12.3981543479823,755.428527871893,1134.76580091659,0.00231346099792,0.0169957945500072,0.180547766103502,18.6959013383084,10.6230847620728,10.622839006835507,14.730645574023498,0.5369877383813716,345462794262544.2,0.4144606123006293,0.001095582406372951,4.438897594192103e-06,3.16,35.8,2023-08-06 07:28:00,2.3134609979154222e-05,0.1214388221925965,0.0,223.76694830365398,27,2.3134609979154222e-05,54.684265,18.86342,0.1214388221925965,0.0,0.0,0.34230396109220956,0.0,13914.367180888905,0.11993436359703433,0.9927818231759555,1.659661774256709,231.32319053269956,0.07764704841386122,0.91201353614639,0.0,222.11044053673317,0.0,0.0,0.0,0 days,2.2327265e-05,4.8531587e-07,114345.89,0.11637653,-288.64398,0.0,0.0,1.0,-3.8915988153218437e-13,1.8900623e-12,2.4834728e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0508079779836893e-14,1.5009025004946934e-12,1267.9693754714876,4.0891406163011103e-14,5.87791356049651e-14,0.0,2.2327265e-05,4.8531587e-07,114345.89,0.11637653,-288.64398,0.0,0.0,0.0,-3.8915988153218437e-13,1.8900623e-12,2.4834728e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0508079779836893e-14,1.5009025004946934e-12,1267.9693754714876,4.0891406163011103e-14,5.87791356049651e-14,0.0
28,28,29,,,38.38316208568972,-118.32766750370504,235.70129609266667,11063.34436567164,-0.5642192061656965,34610D,227.8133,54.440575,18.61985,180.89405895402905,66271.84164656508,0.38163891822359575,0.390296393976061,28.430127629513333,35.4327067580728,-8.829027869811474,2.3290956759332403e-05,22406.76313896215,0.1212675246602329,0.2369177302459444,0.5890338378152044,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.486339869862675,1.5727067435909288,0.5978496631240655,17.71645621253298,11.086744404398925,29.959948622571662,1544985056221726.8,12.0351036788571,748.561038580052,1113.60978784297,0.00232909567593,0.016547760465163,0.171627845963262,17.7163533790364,10.3716660828261,10.371424522426016,15.16617414116879,0.5172178712938859,321758871868990.4,0.390296393976061,0.0010107061203817097,3.9994118770256185e-06,3.16,35.8,2023-08-06 07:29:00,2.32909567593324e-05,0.1212675945505252,0.0,224.06763138962157,28,2.32909567593324e-05,54.440575,18.61985,0.1212675945505252,0.0,0.0,0.34264349951119794,0.0,14094.084379766096,0.033865157627795815,0.9994264110472789,1.6776185458936843,231.43567758531688,0.07759865794404819,0.9104105302417844,0.0,222.21303821006236,0.0,0.0,0.0,0 days,2.2552193e-05,4.6039395e-07,114274.24,0.116794325,-289.4876,0.0,0.0,0.9999999999999998,-3.8957097742881203e-13,1.8882521e-12,2.464262e-16,0.0,0.0,0.0,7.48e-16,2.047728222988278e-14,1.4986812326047984e-12,1267.8414411100075,3.547153263144067e-14,5.535214683080015e-14,0.0,2.2552193e-05,4.6039395e-07,114274.24,0.116794325,-289.4876,0.0,0.0,0.0,-3.8957097742881203e-13,1.8882521e-12,2.464262e-16,0.0,0.0,0.0,7.48e-16,2.047728222988278e-14,1.4986812326047984e-12,1267.8414411100075,3.547153263144067e-14,5.535214683080015e-14,0.0
29,29,30,,,38.38734344937908,-118.16605867595511,235.78703683333333,11060.78541044776,-0.5648568145250468,34610D,227.86028,54.133133,18.332317,180.673760682914,66243.41151893557,0.380814927967843,0.39485521587188,28.758308757131548,35.8127934598264,-8.830839026796177,2.3295181040890283e-05,22415.80658325382,0.1206650493851299,0.2396525729760962,0.5959474136750944,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.586503822328064,1.5877289588260783,0.5970599793276786,17.906271967638226,11.143135667003856,30.54210399364353,1536239010184968.2,12.1189689404342,750.118413170731,1115.63743637449,0.00232951810409,0.0166126855870094,0.173196562073124,17.9063967299132,10.4255607057632,10.425317846096569,15.231879180424974,0.5216756965157439,325493316838220.7,0.39485521587188,0.0010095477524371037,4.077794043401017e-06,3.16,35.8,2023-08-06 07:30:00,2.3295181040890283e-05,0.1206649671075222,0.0,224.15806583253826,29,2.3295181040890283e-05,54.133133,18.332317,0.1206649671075222,0.0,0.0,0.3427111171697606,0.0,14093.270428339903,0.033867143518762126,0.9994263437541956,1.676062226167915,231.42597061656426,0.077248743002611,0.9135441068549092,0.0,222.20292581143372,0.0,0.0,0.0,0 days,2.2652526e-05,4.3506597e-07,114273.14,0.11653311,-289.66727,0.0,0.0,1.0,-3.895786041126518e-13,1.887948e-12,2.4447385e-16,0.0,0.0,0.0,7.480000000000001e-16,2.047127502214121e-14,1.4983693216053073e-12,1267.8055409714077,3.5837265845282555e-14,5.599868259912273e-14,0.0,2.2652526e-05,4.3506597e-07,114273.14,0.11653311,-289.66727,0.0,0.0,0.0,-3.895786041126518e-13,1.887948e-12,2.4447385e-16,0.0,0.0,0.0,7.480000000000001e-16,2.047127502214121e-14,1.4983693216053073e-12,1267.8055409714077,3.5837265845282555e-14,5.599868259912273e-14,0.0
30,30,31,,,38.39152481306845,-118.0044498482052,235.872777574,11058.22645522388,-0.5654559211528021,34610D,227.90678,53.80454,18.095602,180.79081810809785,66214.65321017844,0.3793263748520413,0.4034611731524843,29.34735518304793,36.4267022913106,-8.832580410192351,2.330391605903023e-05,22424.85367750976,0.1200955879677602,0.2445612931920661,0.608427488680511,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.512083516629415,1.576567554782535,0.5973859021756676,18.21289530170544,11.245217312361982,31.55699127716904,1520991790379211.0,12.2549569839915,752.56237302066,1124.09372297048,0.0023303916059,0.0167666460153089,0.176510802942814,18.2133511456553,10.5274962435331,10.527250917361387,14.978391731442334,0.5287008772331837,334050474499943.06,0.4034611731524843,0.0010507087723088207,4.235221772927388e-06,3.16,35.8,2023-08-06 07:31:00,2.3303916059030227e-05,0.12009567542532953,0.0,224.2485367750976,30,2.3303916059030227e-05,53.80454,18.095602,0.12009567542532953,0.0,0.0,0.34277948467818653,0.0,14092.456401992164,0.03386912980056195,0.999426276443917,1.6727174034693988,231.40508147276648,0.07691947715650893,0.9171637762557199,0.0,222.1826717984555,0.0,0.0,0.0,0 days,2.2732616e-05,4.1327633e-07,114272.34,0.11592945,-289.27292,0.0,0.0,1.0,-3.8958450846636807e-13,1.8876502e-12,2.427942e-16,0.0,0.0,0.0,7.48e-16,2.046564864778801e-14,1.4980657249361846e-12,1267.7696408328084,3.810361875695057e-14,5.721918634542385e-14,0.0,2.2732616e-05,4.1327633e-07,114272.34,0.11592945,-289.27292,0.0,0.0,0.0,-3.8958450846636807e-13,1.8876502e-12,2.427942e-16,0.0,0.0,0.0,7.48e-16,2.046564864778801e-14,1.4980657249361846e-12,1267.7696408328084,3.810361875695057e-14,5.721918634542385e-14,0.0
31,31,32,,,38.39570617675781,-117.84284102045528,235.95851831466663,11055.6675,-0.5660164987325029,34610D,227.95016,53.502426,17.93374,181.49803449944395,66185.30585499539,0.3813654253021473,0.3961902247312548,28.84855635578493,35.8223923011862,-8.83427744597149,2.3670638013103112e-05,22433.90442320308,0.1214094290079464,0.2404046362982077,0.5986043576512164,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.508424271894626,1.576014899677166,0.5996656692092602,17.910251110550405,11.16253307539023,30.628816981304364,1534936272428430.2,12.1461964562448,750.636076658616,1118.3845683306,0.00236706380131,0.0166410088662269,0.173934751420764,17.9111961505931,10.4521758758128,10.451928471997402,15.08106669229182,0.5231610132929345,327052189862445.75,0.3961902247312548,0.001029612712784859,4.107864712189136e-06,3.16,35.8,2023-08-06 07:32:00,2.3670638013103112e-05,0.12140963206609763,0.0,224.33904423203083,31,2.3670638013103112e-05,53.502426,17.93374,0.12140963206609763,0.0,0.0,0.3428525727258862,0.0,14091.642300718342,0.03387111647317703,0.9994262091164412,1.6789086341443935,231.44371798882912,0.07779425081443747,0.9174848742904187,0.0,222.22107938984524,0.0,0.0,0.0,0 days,2.2912196e-05,4.0235278e-07,114266.38,0.11639548,-288.46246,0.0,0.0,0.9999999999999998,-3.8961968494124313e-13,1.887291e-12,2.4195218e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0459681848689772e-14,1.4976715119744783e-12,1267.7337406942086,3.6656033727508346e-14,5.618801462356634e-14,0.0,2.2912196e-05,4.0235278e-07,114266.38,0.11639548,-288.46246,0.0,0.0,0.0,-3.8961968494124313e-13,1.887291e-12,2.4195218e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0459681848689772e-14,1.4976715119744783e-12,1267.7337406942086,3.6656033727508346e-14,5.618801462356634e-14,0.0
32,32,33,,,38.399887540447175,-117.68123219270537,236.04425905533333,11053.10854477612,-0.5665385219411266,34610D,227.99435,53.214413,17.760862,181.76264693887128,66156.45729863961,0.3816896901796499,0.3955931141429999,28.80602638128379,35.7466997985272,-8.836007003334416,2.395514179494353e-05,22442.95882180754,0.1222772296227921,0.2400502198440315,0.5980381113279656,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.506390538806038,1.5757068987457954,0.6004816976429609,17.873315747346528,11.15648627315194,30.52776074694421,1536454496809643.2,12.1395877771061,750.547837503095,1117.96909539191,0.00239551417949,0.0166284490839345,0.173737874456669,17.8733498992636,10.4482308349806,10.447980552125005,15.083844899394077,0.5229078312525399,326335330724896.94,0.3955931141429999,0.001028848903505159,4.097073475869972e-06,3.16,35.8,2023-08-06 07:33:00,2.3955141794943527e-05,0.12227730612842942,0.0,224.4295882180754,32,2.3955141794943527e-05,53.214413,17.760862,0.12227730612842942,0.0,0.0,0.3429244704580896,0.0,14090.828124533982,0.03387310353697343,0.9994261417717537,1.6804674970140028,231.45342621658952,0.07838430220374852,0.919330153073581,0.0,222.2320486181503,0.0,0.0,0.0,0 days,2.301268e-05,3.8427655e-07,114258.86,0.11668495,-287.32483,0.0,0.0,1.0,-3.8966371996207734e-13,1.886906e-12,2.405588e-16,0.0,0.0,0.0,7.48e-16,2.0452707482573683e-14,1.4972422055587162e-12,1267.697840555609,3.656315249758784e-14,5.610333192225157e-14,0.0,2.301268e-05,3.8427655e-07,114258.86,0.11668495,-287.32483,0.0,0.0,0.0,-3.8966371996207734e-13,1.886906e-12,2.405588e-16,0.0,0.0,0.0,7.48e-16,2.0452707482573683e-14,1.4972422055587162e-12,1267.697840555609,3.656315249758784e-14,5.610333192225157e-14,0.0
33,33,34,,,38.404068904136544,-117.51962336495542,236.129999796,11050.549589552238,-0.5670219674502008,34610D,228.03943,52.94102,17.571438,182.0119752238785,66127.65127225833,0.38193126710014663,0.3952146059264879,28.77451488763821,35.686148318845,-8.837610022133898,2.4109174613757544e-05,22452.01687479746,0.1224582856551072,0.2397876240636517,0.5977015141206752,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.501121159865896,1.574915000616201,0.6012459880651456,17.843050752216218,11.152307173767966,30.4472388390234,1537664222509410.2,12.1352285688247,750.503583190354,1117.75827167451,0.00241091746138,0.016619528285095,0.173609678937442,17.8430741594225,10.446125543355,10.445873701961926,15.079321145855229,0.5227808536411851,325809779166898.9,0.3952146059264879,0.0010291525596167641,4.089579495984156e-06,3.16,35.8,2023-08-06 07:34:00,2.4109174613757544e-05,0.12245839260011901,0.0,224.52016874797465,33,2.4109174613757544e-05,52.94102,17.571438,0.12245839260011901,0.0,0.0,0.3429950574947839,0.0,14090.013873432215,0.03387509099174175,0.9994260744098591,1.6818030514878506,231.46173738975654,0.0785352218249273,0.9212656830948376,0.0,222.2401786479624,0.0,0.0,0.0,0 days,2.3007782e-05,3.5652295e-07,114249.68,0.11671101,-285.75928,0.0,0.0,1.0,-3.8971717607815123e-13,1.8864923e-12,2.3841947e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0444496697217398e-14,1.4967751711153878e-12,1267.6619404170094,3.6527551831918324e-14,5.6049651584179254e-14,0.0,2.3007782e-05,3.5652295e-07,114249.68,0.11671101,-285.75928,0.0,0.0,0.0,-3.8971717607815123e-13,1.8864923e-12,2.3841947e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0444496697217398e-14,1.4967751711153878e-12,1267.6619404170094,3.6527551831918324e-14,5.6049651584179254e-14,0.0
34,34,35,,,38.40825026782591,-117.35801453720548,236.21574053666663,11047.990634328358,-0.5674668139267455,34610D,228.0771,52.67067,17.3297,182.2557938865073,66098.87675737069,0.3822099912504061,0.3945529781555152,28.72301477161617,35.60471033899,-8.838909111894152,2.4298208888350807e-05,22461.07858364776,0.1229193759246739,0.2393584564301347,0.5968739708302065,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.491883675062017,1.5735276172781334,0.6020016989136707,17.802314974430455,11.14462940845708,30.33015024267486,1539423310039871.8,12.1258440791319,750.348153087236,1117.36174037317,0.00242982088884,0.0166059413197095,0.173379241042976,17.802355169495,10.4407957191317,10.440542032660485,15.073750949195844,0.522334882570703,325049822677117.44,0.3945529781555152,0.001029132773007063,4.076897104529945e-06,3.16,35.8,2023-08-06 07:35:00,2.429820888835081e-05,0.12291955647688164,0.0,224.6107858364776,34,2.429820888835081e-05,52.67067,17.3297,0.12291955647688164,0.0,0.0,0.34307681833309794,0.0,14089.199547417524,0.033877078837796074,0.9994260070307445,1.6832411812320742,231.4706803556351,0.07886020903651321,0.9227614858464824,0.0,222.24950599670336,0.0,0.0,0.0,0 days,2.3142538e-05,3.402285e-07,114242.016,0.11613117,-283.92664,0.0,0.0,1.0,-3.89762032333707e-13,1.886108e-12,2.3716345e-16,0.0,0.0,0.0,7.48e-16,2.043766047426641e-14,1.4963459253953522e-12,1267.6260402784096,3.645524239599561e-14,5.59558190043977e-14,0.0,2.3142538e-05,3.402285e-07,114242.016,0.11613117,-283.92664,0.0,0.0,0.0,-3.89762032333707e-13,1.886108e-12,2.3716345e-16,0.0,0.0,0.0,7.48e-16,2.043766047426641e-14,1.4963459253953522e-12,1267.6260402784096,3.645524239599561e-14,5.59558190043977e-14,0.0
35,35,36,,,38.41243163151528,-117.19640570945558,236.30148127733327,11045.431679104478,-0.5678730420341795,34610D,228.10646,52.42464,17.063562,182.47445538782327,66070.15374259907,0.38249953642899776,0.393580066136441,28.648656691156333,35.5012275473844,-8.839754081969922,2.46484559583382e-05,22470.14394983394,0.1243093866190039,0.2387388057596361,0.595477749467959,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.466788019129051,1.5697602127058428,0.6026851306234287,17.750553597391306,11.132839371147307,30.172500423451204,1541791771528216.5,12.1097730775974,750.050119831187,1116.97915082373,0.00246484559583,0.0165893310291368,0.173054001831171,17.7506137736922,10.4316443819963,10.431387264406728,15.050896783906396,0.5214797444245322,324125636906178.56,0.393580066136441,0.0010306170590002287,4.059275641510574e-06,3.16,35.8,2023-08-06 07:36:00,2.4648455958338196e-05,0.12430946502542463,0.0,224.70143949833948,35,2.4648455958338196e-05,52.42464,17.063562,0.12430946502542463,0.0,0.0,0.3431711094129591,0.0,14088.385146505205,0.03387906707487375,0.9994259396344165,1.6847106401248033,231.47981115275553,0.07977496803724751,0.9238085870266047,0.0,222.2611077359933,0.0,0.0,0.0,0 days,2.3384244e-05,3.2798823e-07,114234.59,0.11643616,-282.006,0.0,0.0,1.0,-3.898054886764552e-13,1.8857437e-12,2.362199e-16,0.0,0.0,0.0,7.48e-16,2.043141848163236e-14,1.4959383505269066e-12,1267.59014013981,3.640787802881284e-14,5.5817839843522964e-14,0.0,2.3384244e-05,3.2798823e-07,114234.59,0.11643616,-282.006,0.0,0.0,0.0,-3.898054886764552e-13,1.8857437e-12,2.362199e-16,0.0,0.0,0.0,7.48e-16,2.043141848163236e-14,1.4959383505269066e-12,1267.59014013981,3.640787802881284e-14,5.5817839843522964e-14,0.0
36,36,37,,,38.41661299520464,-117.03479688170565,236.387222018,11042.872723880597,-0.5682406344330498,34610D,228.12071,52.225506,16.765017,182.6451322229503,66041.5050859079,0.38290876047849676,0.391344625464202,28.483652896274464,35.3043331842212,-8.840065106644417,2.532229676038128e-05,22479.21297483215,0.1275442509122084,0.2373637741356205,0.5920275450253436,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.450395376262511,1.5672946784263957,0.6032300620515912,17.65199786933146,11.105001304098748,29.854943396141262,1546562608521501.0,12.0717402691571,749.32393085919,1115.27355641863,0.00253222967604,0.0165482130955603,0.172206951644942,17.6521665921106,10.4063774529917,10.406113946286233,15.063819147312923,0.5193961115457201,321886647937577.1,0.391344625464202,0.0010259793509671802,4.01653495867233e-06,3.16,35.8,2023-08-06 07:37:00,2.532229676038128e-05,0.12754436950504566,0.0,224.79212974832157,36,2.532229676038128e-05,52.225506,16.765017,0.12754436950504566,0.0,0.0,0.34328816891960007,0.0,14087.570670690968,0.03388105570354592,0.9994258722208531,1.6865092419251126,231.49097755288798,0.0818624327744693,0.9239830206872701,0.0,222.27875916335057,0.0,0.0,0.0,0 days,2.3818673e-05,3.2088067e-07,114226.97,0.11870226,-279.96518,0.0,0.0,1.0,-3.898501497136404e-13,1.885409e-12,2.3567204e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0425934997003674e-14,1.4955586882848304e-12,1267.5542400012102,3.6029041170430244e-14,5.5500807859033506e-14,0.0,2.3818673e-05,3.2088067e-07,114226.97,0.11870226,-279.96518,0.0,0.0,0.0,-3.898501497136404e-13,1.885409e-12,2.3567204e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0425934997003674e-14,1.4955586882848304e-12,1267.5542400012102,3.6029041170430244e-14,5.5500807859033506e-14,0.0
37,37,38,,,38.42079435889401,-116.87318805395572,236.47296275866668,11040.313768656715,-0.568569575781791,34610D,228.12251,52.161594,16.395788,182.67796813264343,66013.02143301164,0.3831109428862973,0.3898712374350375,28.37545736756508,35.1836603779454,-8.84009467171988,2.6109313338341463e-05,22488.28566011908,0.1315334999588396,0.236462144729709,0.5895735777663297,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.42139353426964,1.5629369347112374,0.6033360781941641,17.59174019699597,11.086404026875089,29.64289413699272,1549748343249257.8,12.0454457404346,748.773412596202,1114.46819107959,0.00261093133383,0.016524005213179,0.171685250452338,17.5918301889727,10.3900506104541,10.389779340449785,15.04563430552973,0.5178168475568254,320622355435401.6,0.3898712374350375,0.0010259015758701257,3.989557315652488e-06,3.16,35.8,2023-08-06 07:38:00,2.6109313338341463e-05,0.13153353668378232,0.0,224.88285660119087,37,2.6109313338341463e-05,52.161594,16.395788,0.13153353668378232,0.0,0.0,0.34342401136132145,0.0,14086.756119979,0.033883044723615884,0.9994258047900592,1.6877440367058918,231.49863752070777,0.08442431539830379,0.923697611662375,0.0,222.29491932179843,0.0,0.0,0.0,0 days,2.4382467e-05,3.005379e-07,114210.91,0.122186705,-278.24118,0.0,0.0,1.0,-3.899425439980959e-13,1.8849779e-12,2.3410397e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0417562020826146e-14,1.4950352353843831e-12,1267.5183398626104,3.587811124811248e-14,5.5291850790026985e-14,0.0,2.4382467e-05,3.005379e-07,114210.91,0.122186705,-278.24118,0.0,0.0,0.0,-3.899425439980959e-13,1.8849779e-12,2.3410397e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0417562020826146e-14,1.4950352353843831e-12,1267.5183398626104,3.587811124811248e-14,5.5291850790026985e-14,0.0
38,38,39,,,38.42497572258337,-116.7115792262058,236.5587034993333,11037.754813432835,-0.5688598527371866,34610D,228.12222,52.179733,15.980454,182.6275548759268,65984.64597564407,0.38334996155917916,0.3874923018107126,28.20245590571748,35.0004507338838,-8.840133697629609,2.6864840324714963e-05,22497.362007172032,0.1353988114334522,0.235020465880979,0.5857163027882972,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.40392927736575,1.5603098917060765,0.6031700023589591,17.50005714122916,11.056111882086435,29.321548114970057,1554576104431233.2,12.002799178146,747.936836396993,1112.63110576072,0.00268648403247,0.0164824876134756,0.170774552845584,17.5002253669419,10.3609695848316,10.360691246515607,15.062587938299073,0.5154573814858323,318475156005106.6,0.3874923018107126,0.0010202531962569166,3.946047815304377e-06,3.16,35.8,2023-08-06 07:39:00,2.686484032471496e-05,0.1353989961279564,0.0,224.97362007172032,38,2.686484032471496e-05,52.179733,15.980454,0.1353989961279564,0.0,0.0,0.34356305519046526,0.0,14085.94149438037,0.03388503413518526,0.9994257373420286,1.6890807641659453,231.50692422753852,0.08690509822074177,0.9232740564953362,0.0,222.31138200920444,0.0,0.0,0.0,0 days,2.4952846e-05,2.7662938e-07,114189.43,0.12547821,-277.0579,0.0,0.0,0.9999999999999999,-3.900656273085351e-13,1.8844737e-12,2.3226101e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0407564521346316e-14,1.494407962305629e-12,1267.482439724011,3.5447977892283726e-14,5.4954468236636706e-14,0.0,2.4952846e-05,2.7662938e-07,114189.43,0.12547821,-277.0579,0.0,0.0,0.0,-3.900656273085351e-13,1.8844737e-12,2.3226101e-16,0.0,0.0,0.0,7.479999999999999e-16,2.0407564521346316e-14,1.494407962305629e-12,1267.482439724011,3.5447977892283726e-14,5.4954468236636706e-14,0.0
39,39,40,,,38.42915708627274,-116.54997039845588,236.64444424,11035.195858208956,-0.5691114539548913,34610D,228.12454,52.34521,15.485205,182.42754988202125,65956.44351973836,0.3833268950917193,0.3861557393626487,28.104769939609923,34.915864461602,-8.84035484445906,2.7425853189084573e-05,22506.4420174689,0.1382443847595743,0.234206416163416,0.5833811999993251,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.394394483504437,1.5588740973885715,0.6025063422195355,17.457864279005523,11.038385569514125,29.14285700156658,1557260681061195.5,11.9778080171341,747.428371497093,1111.61477348739,0.00274258531891,0.0164617430158199,0.170270305298759,17.457932230801,10.3433946900475,10.343111021403107,15.074359762808127,0.5140233152516513,317421189363894.0,0.3861557393626487,0.0010166837198575395,3.922717327237808e-06,3.16,35.8,2023-08-06 07:40:00,2.7425853189084573e-05,0.13824438068200584,0.0,225.06442017468905,39,2.7425853189084573e-05,52.34521,15.485205,0.13824438068200584,0.0,0.0,0.3436982229783019,0.0,14085.126793892783,0.03388702393838764,0.9994256698767543,1.689700095376762,231.5107616471351,0.08873341883744482,0.9232028068718104,0.0,222.32145333255576,0.0,0.0,0.0,0 days,2.5508642e-05,2.5206478e-07,114159.555,0.12733535,-277.29196,0.0,0.0,1.0,-3.9023626776532885e-13,1.8841137e-12,2.303675e-16,0.0,0.0,0.0,7.48e-16,2.0398775851535907e-14,1.4938775661046666e-12,1267.4465395854108,3.518962340727689e-14,5.476491588100233e-14,0.0,2.5508642e-05,2.5206478e-07,114159.555,0.12733535,-277.29196,0.0,0.0,0.0,-3.9023626776532885e-13,1.8841137e-12,2.303675e-16,0.0,0.0,0.0,7.48e-16,2.0398775851535907e-14,1.4938775661046666e-12,1267.4465395854108,3.518962340727689e-14,5.476491588100233e-14,0.0
40,40,41,,,38.4333384499621,-116.38836157070595,236.73018498066668,11032.636902985076,-0.5693243700897768,34610D,228.13364,52.587597,14.963575,182.15097842294364,65928.33874979874,0.3831465940802077,0.3855248544537156,28.05734213631806,34.8953277388588,-8.84081842496249,2.749629136347201e-05,22515.52569248819,0.1385064285387966,0.2338111844693171,0.5821203164978529,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,10.306402573755324,1.5456769982152214,0.6015808997990287,17.44765018227092,11.029259705353246,29.05919459179862,1558517588278300.5,11.9597500314492,747.059804806007,1112.81673146741,0.00274962913635,0.0164692168149079,0.170206246392603,17.4476638694294,10.3348111999189,10.334527038752338,14.959186362227785,0.5129838156778671,317743914311563.7,0.3855248544537156,0.0010289969259278128,3.919205089074545e-06,3.16,35.8,2023-08-06 07:41:00,2.7496291363472007e-05,0.1385063295622594,0.0,225.15525692488197,40,2.7496291363472007e-05,52.587597,14.963575,0.1385063295622594,0.0,0.0,0.34382322544933364,0.0,14084.312018520604,0.03388901413330137,0.9994256023942318,1.6898880823160933,231.5119261809174,0.08890951644980927,0.923609131473398,0.0,222.32315034023384,0.0,0.0,0.0,0 days,2.578628e-05,2.3272293e-07,114127.49,0.12886578,-278.40186,0.0,0.0,0.9999999999999999,-3.9041936857927506e-13,1.883818e-12,2.2887656e-16,0.0,0.0,0.0,7.480000000000001e-16,2.039105862937093e-14,1.4933986209694945e-12,1267.4106394468117,3.5546222544661454e-14,5.4675443278509514e-14,0.0,2.578628e-05,2.3272293e-07,114127.49,0.12886578,-278.40186,0.0,0.0,0.0,-3.9041936857927506e-13,1.883818e-12,2.2887656e-16,0.0,0.0,0.0,7.480000000000001e-16,2.039105862937093e-14,1.4933986209694945e-12,1267.4106394468117,3.5546222544661454e-14,5.4675443278509514e-14,0.0
