Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,-0.5415611043710671,34610D,298.56863,3.5783129,-6.977167,109.5422597497982,67584.4173240272,0.2646630095271887,1.108408035153136,68.1781319841912,115.810281633309,1981.6700106528008,0.0060335531570219,93954.21408487008,0.220443555940063,0.56815109986826,0.8942890981359441,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.3162400201472612,57.90488042425356,16.463949788327348,24.438045601943173,1512207917615912.8,31.2536241921953,865.853964589507,1741.94906676355,0.603355315702,0.027175548326163,0.554204017576568,57.9051408166545,20.3934805997277,20.2711733974788,0.60335531570219,0.9537508627132556,943024103868672.0,,,0.0208856543479808,2.004240571770421e-05,3.0968000000000004,35.8,2023-08-06 07:01:00,0.0060335531570219,0.2204435469484355,0.0,939.5421408487008,0,0.0060335531570219,3.5783129,-6.977167,0.2204435469484355,0.0,0.0,1.0962624473457103,0.0,6873.929756898064,0.6070791771393887,0.7946413484609033,6.0591996738260026,245.9101854110908,0.2804431839833658,inf,0.0,236.22861300185136,0.0,0.0,0.0,0 days,0.005975806,8.129207e-06,6571.821,0.28283796,-295.7026,0.0,0.0,1.0,-1.00205390004848e-12,1.10170284e-11,8.375639e-16,0.0,0.0,0.0,7.479999999999999e-16,1.3178023529859108e-13,1.0014974722197962e-11,1274.037273999954,6.873929756898064,1.3910695993023859e-11,0.005975806,8.129207e-06,6571.821,0.28283796,-295.7026,0.0,0.0,0.0,-1.00205390004848e-12,1.10170284e-11,8.375639e-16,0.0,0.0,0.0,7.479999999999999e-16,1.3178023529859108e-13,1.0014974722197962e-11,1274.037273999954,6.873929756898064,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,-0.5423582894585235,34610D,297.90164,1.2354372,-4.655294,127.96203945973517,67516.23919204301,0.2870044183185042,1.55982938487883,71.2221148979761,151.2935551872502,3654.2680677899625,0.0044388158652774,87673.12586169648,0.1584441982066659,0.5935176241498008,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.3698298091974201,75.64649617947103,18.75265881696953,28.89801584257324,1560939066857595.8,40.0711636295315,933.854508249369,1916.08708004445,0.443881586528,0.0314620891269079,0.779914692439415,75.6467775936251,24.789030674139,24.67948299348069,0.4438815865277399,1.0,861853389373945.6,28.324444212258047,1760877503970186.0,0.029806326982623,2.065759440700805e-05,3.0968000000000004,35.8,2023-08-06 07:02:00,0.0044388158652774,0.1584442456365561,0.0,876.7312586169647,1,0.0044388158652774,1.2354372,-4.655294,0.1584442456365561,0.0,0.0,1.025264796512244,0.0,8343.905703079294,0.5494398083303564,0.8355333009652584,5.8233160635012045,245.43009128360964,0.2003308124156547,inf,0.0,235.4174848514783,0.0,0.0,0.0,0 days,0.0042900816,2.605142e-07,12546.728,0.19605504,-296.34558,0.0,0.0,1.0,-9.67962278679895e-13,1.04239525e-11,2.310188e-16,0.0,0.0,0.0,7.48e-16,1.23906887968624e-13,9.455989935975372e-12,1273.7271818072657,8.343905703079294,2.637811824336287e-11,0.0042900816,2.605142e-07,12546.728,0.19605504,-296.34558,0.0,0.0,0.0,-9.67962278679895e-13,1.04239525e-11,2.310188e-16,0.0,0.0,0.0,7.48e-16,1.23906887968624e-13,9.455989935975372e-12,1273.7271818072657,8.343905703079294,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,-0.5431531939868467,34610D,288.702,-0.2850189,-4.629312,147.64444756298042,67445.01707714504,0.3159833232235911,1.342474832306678,69.75831511720513,124.2479114523788,3243.7532742634394,0.0039654556192897,77005.1164429154,0.2394247059400356,0.5813192926433761,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.4334604047139848,62.12397189186924,18.65133769992256,31.49207378586506,1521967082192614.8,35.5246050408662,910.22733205098,1858.36570528788,0.396545561929,0.0300123508780202,0.671237416153339,62.1239557261894,22.3653728053981,22.27703421488956,0.39654556192897,1.0,839856880862004.8,25.77223078431755,1641907915959855.5,0.0264419362630476,2.013036442008412e-05,3.0968000000000004,35.8,2023-08-06 07:03:00,0.0039654556192897,0.2394251420837606,0.0,770.051164429154,2,0.0039654556192897,-0.2850189,-4.629312,0.2394251420837606,0.0,0.0,0.9292064980667304,0.0,8800.317831566796,0.5458182071071531,0.8379036250013081,5.329260149141898,244.36587208334865,0.2777937172794997,inf,0.0,234.81164907888495,0.0,0.0,0.0,0 days,0.0039024472,3.5436187e-07,23500.424,0.27605584,-297.0528,0.0,0.0,1.0000000000000002,-9.055619465752001e-13,8.323316e-12,2.382529e-16,0.0,0.0,0.0,7.48e-16,9.741706063169862e-14,7.417754441463355e-12,1273.388127081014,8.800317831566796,1.5798763913909656e-11,0.0039024472,3.5436187e-07,23500.424,0.27605584,-297.0528,0.0,0.0,0.0,-9.055619465752001e-13,8.323316e-12,2.382529e-16,0.0,0.0,0.0,7.48e-16,9.741706063169862e-14,7.417754441463355e-12,1273.388127081014,8.800317831566796,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,-0.5439136250227521,34610D,281.8674,2.7345486,-4.199785,162.42781476915886,67375.25876202782,0.3358882470501045,1.066453063145754,67.26698235734662,95.3700595352116,2371.0921222367365,0.0018232341759384,68406.5121293734,0.1637033552057148,0.5605581863112219,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.4826087464700032,47.68591100846037,19.02521575941455,33.41164457259143,1493128295666237.8,29.633116111279,877.901656537945,1773.17936738338,0.182323417594,0.027811042022523,0.533226531572877,47.6850297676058,19.1731949899985,19.138301384844244,0.18232341759384,1.0,789338713081260.9,23.616901977747293,1513526095467641.8,0.023214505425744,1.8919504390911568e-05,3.0968000000000004,35.8,2023-08-06 07:04:00,0.0018232341759384,0.1637036310518658,0.0,684.065121293734,3,0.0018232341759384,2.7345486,-4.199785,0.1637036310518658,0.0,0.0,0.8454638574154223,0.0,9892.240424891224,0.5446328920346316,0.8386745572115523,4.867095090151609,243.28792815951635,0.1780061716971621,inf,0.0,233.37863421548687,0.0,0.0,0.0,0 days,0.0017891879,5.1699567e-07,33210.79,0.17021221,-297.69022,0.0,0.0,1.0000000000000002,-8.502522787802417e-13,6.8510796e-12,2.5078925e-16,0.0,0.0,0.0,7.48e-16,7.900954591995947e-14,6.000827435753765e-12,1273.0300587624645,9.892240424891224,8.913814050026002e-12,0.0017891879,5.1699567e-07,33210.79,0.17021221,-297.69022,0.0,0.0,0.0,-8.502522787802417e-13,6.8510796e-12,2.5078925e-16,0.0,0.0,0.0,7.48e-16,7.900954591995947e-14,6.000827435753765e-12,1273.0300587624645,9.892240424891224,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,-0.5446162007105766,34610D,277.01074,4.5458355,-3.870072,172.8608900432681,67307.99177967048,0.3476249808989731,1.183096944451518,65.31719575087054,102.8893603710892,2892.830491129807,0.000961718771095,62621.53768428498,0.1158067650457717,0.5443099645905878,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.518090541034948,51.444702107927775,19.02490467201822,34.77693743099513,1472616736748090.5,31.6689721992437,898.817777448371,1835.91877686605,0.0961718771095,0.0294302446507493,0.591548472225759,51.4446801855446,20.1000188495103,20.080706856789263,0.0961718771095,1.0,779059222895796.0,22.127880994534795,1424512634955683.2,0.0259152181784378,1.8673117312111077e-05,3.0968000000000004,35.8,2023-08-06 07:05:00,0.000961718771095,0.1158069024632809,0.0,626.2153768428498,4,0.000961718771095,4.5458355,-3.870072,0.1158069024632809,0.0,0.0,0.7875344649436528,0.0,11075.049151884848,0.2702733522962196,0.9627836283602684,4.532289242128264,242.4487924000782,0.1201939574237439,inf,0.0,232.376726688444,0.0,0.0,0.0,0 days,0.0009372547,4.0535414e-07,40309.715,0.112733044,-298.3633,0.0,0.0,1.0,-8.098007295044007e-13,5.910037e-12,2.4218355e-16,0.0,0.0,0.0,7.480000000000001e-16,6.729325880409838e-14,5.1002365584222735e-12,1272.624740437274,11.075049151884846,9.382461101092991e-12,0.0009372547,4.0535414e-07,40309.715,0.112733044,-298.3633,0.0,0.0,0.0,-8.098007295044007e-13,5.910037e-12,2.4218355e-16,0.0,0.0,0.0,7.480000000000001e-16,6.729325880409838e-14,5.1002365584222735e-12,1272.624740437274,11.075049151884846,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,-0.545690626090344,34610D,270.44974,4.342585,-2.4956045,183.1482641427372,67242.67458391961,0.3601296792011226,1.119335016253688,63.57679395242449,95.181402273843,2594.5580636692507,0.0004034105778618,56095.64736871224,0.0745227062244772,0.5298066162702041,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5555417821086635,47.59093462395565,18.91170825021016,36.28235539,1450000000000000.0,30.0192606577463,892.770930372617,1827.77487997145,0.0403410577862,0.0292938092594249,0.559667508126844,47.5907011369215,19.1053168664563,19.09761268748625,0.04034105778618,1.0,768153287159558.1,20.24806097021939,1312971478832168.8,0.025217272133032,1.84117150830942e-05,3.0968000000000004,35.8,2023-08-06 07:06:00,0.0004034105778618,0.0745227161693792,0.0,560.9564736871223,5,0.0004034105778618,4.342585,-2.4956045,0.0745227161693792,0.0,0.0,0.7225785161127182,0.0,11555.26906799532,0.2328721522021101,0.9725073576733276,4.137322652405111,241.385143314104,0.0725889191320508,inf,0.0,231.22646854257695,0.0,0.0,0.0,0 days,0.00038949936,3.193283e-07,48947.83,0.067302234,-299.4619,0.0,0.0,1.0,-7.606579867153338e-13,4.8329877e-12,2.355524e-16,0.0,0.0,0.0,7.48e-16,5.3923838916266304e-14,4.072329732548705e-12,1272.4000012971578,11.55526906799532,6.896875411421055e-12,0.00038949936,3.193283e-07,48947.83,0.067302234,-299.4619,0.0,0.0,0.0,-7.606579867153338e-13,4.8329877e-12,2.355524e-16,0.0,0.0,0.0,7.48e-16,5.3923838916266304e-14,4.072329732548705e-12,1272.4000012971578,11.55526906799532,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,-0.5467959102822958,34610D,264.26862,4.1850038,-1.6102983,193.92286541812896,67179.09778996719,0.3724097653811238,1.06812715383948,62.175125602023535,88.7055714771124,2638.035398340907,0.000209733752733,50703.89705154055,0.059591986174291,0.5181260466835295,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5950636972237963,44.35288295420028,18.72896272964014,36.28235539,1450000000000000.0,28.686359977481,887.170593314221,1820.36942308005,0.0209733752733,0.0291832683696525,0.53406357691974,44.3527857385562,18.3003346354142,18.296497242385687,0.0209733752733,1.0,763468921278169.2,18.81438849540401,1226395038570494.5,0.02447937768671,1.8299436438460623e-05,3.0968000000000004,35.8,2023-08-06 07:07:00,0.000209733752733,0.0595919802501193,0.0,507.0389705154056,6,0.000209733752733,4.1850038,-1.6102983,0.0595919802501193,0.0,0.0,0.6684026945600453,0.0,11894.554073287172,0.2292633503819623,0.9733644313265396,3.812192511061189,240.4397774107632,0.0546492383700338,inf,0.0,230.30394562387485,0.0,0.0,0.0,0 days,0.00020013718,4.2195265e-07,56696.703,0.054211933,-300.71317,0.0,0.0,1.0,-7.165858358395743e-13,3.980015e-12,2.4346302e-16,0.0,0.0,0.0,7.48e-16,4.3416045615964896e-14,3.263429430848279e-12,1272.1979281557883,11.894554073287171,5.119750593796022e-12,0.00020013718,4.2195265e-07,56696.703,0.054211933,-300.71317,0.0,0.0,0.0,-7.165858358395743e-13,3.980015e-12,2.4346302e-16,0.0,0.0,0.0,7.48e-16,4.3416045615964896e-14,3.263429430848279e-12,1272.1979281557883,11.894554073287171,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,-0.5478786267642506,34610D,258.2947,6.39023,-0.48475996,200.1910764809609,67116.92266436516,0.3812240085633569,0.904797038593388,60.66121167569882,74.5113789308456,2372.609855821482,0.0001441547335217,45643.61268941082,0.063155269942062,0.5055100972974902,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6213612602731022,37.25579258042462,18.456620882478763,36.28235539,1450000000000000.0,25.1375373041381,862.853329576553,1758.22125851616,0.0144154733522,0.0276632813122542,0.452398519296694,37.2556894654228,16.3537547910591,16.35139765968676,0.01441547335217,0.9390879791604082,770421132082852.1,17.059167063583654,1123124981217568.0,0.0216107411612158,1.573752960324698e-05,3.0968000000000004,35.8,2023-08-06 07:08:00,0.0001441547335217,0.0631553611804406,0.0,456.4361268941082,7,0.0001441547335217,6.39023,-0.48475996,0.0631553611804406,0.0,0.0,0.6156118420061124,0.0,12650.034778877194,0.2264116328710657,0.9740317102131004,3.4804200005125,239.3984397894767,0.0546184356886619,inf,0.0,229.3629086707407,0.0,0.0,0.0,0 days,0.00014242504,9.8075e-07,64585.293,0.060989268,-302.7578,0.0,0.0,0.9999999999999998,-6.717306181810322e-13,3.2753123e-12,2.8653698e-16,0.0,0.0,0.0,7.48e-16,3.4881097858203145e-14,2.6035816063335655e-12,1271.9931658281266,12.650034778877194,3.0545221391220133e-12,0.00014242504,9.8075e-07,64585.293,0.060989268,-302.7578,0.0,0.0,0.0,-6.717306181810322e-13,3.2753123e-12,2.8653698e-16,0.0,0.0,0.0,7.48e-16,3.4881097858203145e-14,2.6035816063335655e-12,1271.9931658281266,12.650034778877194,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,-0.548941779660159,34610D,253.42,13.104027,3.7594907,199.20801698742545,67056.26145268946,0.3829594589515624,0.828209692068102,59.17073376967322,68.8528939109578,2085.647006918456,8.130285542533342e-05,41442.16772350145,0.05113093419529,0.4930894480806101,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6242284750202357,34.42645793866132,18.152474131069333,36.28235538999999,1450000000000000.2,23.1731239004319,851.47383818796,1738.56743670123,0.00813028554253,0.0272939933963104,0.414104846034051,34.4264469554789,15.1720138574529,15.170780429684934,0.0081302855425333,0.8846231478518075,791170149690835.9,15.059081825436234,1008439238809963.2,0.0202419178001283,1.3840880159596303e-05,3.0968000000000004,35.8,2023-08-06 07:09:00,8.130285542533343e-05,0.0511309831323461,0.0,414.42167723501456,8,8.130285542533343e-05,13.104027,3.7594907,0.0511309831323461,0.0,0.0,0.5696971230260708,0.0,12759.689666409362,0.2255969394897871,0.9742207249349816,3.168767110281421,238.336897819876,0.0421447096868882,inf,0.0,228.35666577867588,0.0,0.0,0.0,0 days,7.953717e-05,1.2852653e-06,71726.336,0.046074845,-304.9995,0.0,0.0,1.0,-6.311325574332915e-13,2.791119e-12,3.1001004000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.9137832149140946e-14,2.159986316727608e-12,1271.778030924767,12.75968966640936,2.1726722414150203e-12,7.953717e-05,1.2852653e-06,71726.336,0.046074845,-304.9995,0.0,0.0,0.0,-6.311325574332915e-13,2.791119e-12,3.1001004000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.9137832149140946e-14,2.159986316727608e-12,1271.778030924767,12.75968966640936,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,-0.5499729275446938,34610D,249.4222,19.702961,8.975973,198.14031884669075,66997.09071891979,0.3838858762845173,0.78899640794619,57.63130412202497,66.1058972149404,1958.105886031302,4.679326524377831e-05,38012.54249929331,0.0398312013334628,0.4802608676835414,1.0,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6258388579092888,33.05318378024981,17.843587155380177,36.28235539,1450000000000000.0,21.9926437308953,846.890455093065,1737.49741471568,0.00467932652438,0.0273866394424897,0.394498203973095,33.0529486074702,14.4047686026435,14.404094588024847,0.0046793265243778,0.8645516237686538,790042991180475.9,13.41469364054608,913716240044903.4,0.0196671803097233,1.3007442748486876e-05,3.0968000000000004,35.8,2023-08-06 07:10:00,4.679326524377832e-05,0.0398311997208213,0.0,380.1254249929332,9,4.679326524377832e-05,19.702961,8.975973,0.0398311997208213,0.0,0.0,0.5309263279208106,0.0,13320.675217992795,0.2239060627738361,0.9746107300112796,2.9108135259351804,237.3859218474585,0.0315590516401331,inf,0.0,227.45760913386275,0.0,0.0,0.0,0 days,4.812865e-05,1.6751123e-06,78003.33,0.039089624,-306.8427,0.0,0.0,1.0,-5.954534300066063e-13,2.4634043e-12,3.4006075e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5371422468423532e-14,1.8679509021939145e-12,1271.5617435129975,13.320675217992797,1.7391371520501352e-12,4.812865e-05,1.6751123e-06,78003.33,0.039089624,-306.8427,0.0,0.0,0.0,-5.954534300066063e-13,2.4634043e-12,3.4006075e-16,0.0,0.0,0.0,7.479999999999999e-16,2.5371422468423532e-14,1.8679509021939145e-12,1271.5617435129975,13.320675217992797,0.0
