Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.7724088311487793,34610D,278.66312,7.7999487,4.694784,163.28162977263557,72050.86530599192,0.3640419870782681,1.195371326323828,63.86559402825338,114.6828355894172,2759.1399840641493,0.0003415078703481,62250.43576468452,0.0358443461306008,0.5322132835687782,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.24077581149564,3.1788624796124205,0.4879269231538516,57.341088289075216,19.00474153956554,34.75474391774857,1472950162321773.0,33.5073881054127,919.342759695915,1519.80667023844,0.0341507870348,0.0286904171321497,0.597685663161914,57.3414177947086,20.832240270643,20.82512832541886,15.298702486014475,1.0,643604236126337.6,23.78035869909104,1483884546579440.0,0.0020655179122,1.611229915268004e-05,3.16,35.8,2023-11-06 03:01:00,0.0003415078703481,0.0358443621586061,0.0,0,622.5043576468452,0.0003415078703481,7.7999487,4.694784,0.0358443621586061,0.0,0.0,0.7782253069256921,0.0,9537.146941901805,-0.4305476864931945,-0.9025678310550171,4.5330382251073695,242.4507300957949,0.0377980511679663,inf,0.0,232.05425225076664,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00033368016,-1.5821067e-07,40625.246,0.037845775,-283.36313,0.0,0.0,1.0,-8.245793194745773e-13,6.059078e-12,2.236166e-16,0.0,0.0,0.0,7.479999999999999e-16,6.902010127925384e-14,5.234498822752133e-12,1346.9897201789868,9.537146941901804,7.754577781434138e-13,0.00033368016,-1.5821067e-07,40625.246,0.037845775,-283.36313,0.0,0.0,0.0,-8.245793194745773e-13,6.059078e-12,2.236166e-16,0.0,0.0,0.0,7.479999999999999e-16,6.902010127925384e-14,5.234498822752133e-12,1346.9897201789868,9.537146941901804,0.0
1,1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.7718664551978596,34610D,273.306,12.495596,8.079913,177.87600332251685,71986.99971196367,0.3675632691607913,1.333964677562136,61.340329136774834,118.6152453480584,3132.417765275607,0.0003751750707074,56095.64736871224,0.0546588523724593,0.5111694094731236,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.055610744205296,2.551942771663878,0.5367227321443272,59.308459497813,18.596681067246983,36.05492700027828,1453416784015768.2,34.6223413923167,942.538242106668,1650.1686982791,0.0375175070707,0.0312716297124537,0.666982338781068,59.3076226740292,21.3286721835111,21.320673198436342,12.00685237709275,1.0,653681617713025.4,22.16200925445576,1390105829353174.8,0.0035284861221233,1.6364581188264017e-05,3.16,35.8,2023-11-06 03:02:00,0.0003751750707074,0.0546589002719874,0.0,1,560.9564736871223,0.0003751750707074,12.495596,8.079913,0.0546589002719874,0.0,0.0,0.7150270093311909,0.0,9596.215333846398,-0.4245141795934674,-0.905421289413986,4.107713224530097,241.30182607395648,0.0547362192666178,inf,0.0,231.0825824554404,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003672491,-1.3780713e-07,48869.688,0.05455159,-283.62576,0.0,0.0,1.0,-7.755129444816142e-13,5.0947237e-12,2.227147e-16,0.0,0.0,0.0,7.479999999999999e-16,5.712045534696227e-14,4.319210820496504e-12,1346.867615263178,9.596215333846398,1.219799346688359e-12,0.0003672491,-1.3780713e-07,48869.688,0.05455159,-283.62576,0.0,0.0,0.0,-7.755129444816142e-13,5.0947237e-12,2.227147e-16,0.0,0.0,0.0,7.479999999999999e-16,5.712045534696227e-14,4.319210820496504e-12,1346.867615263178,9.596215333846398,0.0
2,2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.7713207005125201,34610D,267.31464,18.895645,9.470785,193.153787165698,71925.6593828269,0.4004405778826407,0.90703263230546,58.44863697865303,80.916893704371,1816.7878655267568,0.0003407979678346,49718.84686406126,0.0728414548383633,0.4870719748221085,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.088409995173574,2.4077786018439893,0.5893171001037236,40.458876826438015,18.14991481092962,36.28235539,1450000000000000.0,26.5896184549549,882.934103467608,1464.01319365756,0.0340797967835,0.0265099171675792,0.45351631615273,40.4584468521855,17.1074210939959,17.101592905886836,14.1133448985458,1.0,584317224341528.4,20.397306962356485,1287704819658795.8,0.0019451535895395,1.4628079478343087e-05,3.16,35.8,2023-11-06 03:03:00,0.0003407979678346,0.0728414551479002,0.0,2,497.1884686406127,0.0003407979678346,18.895645,9.470785,0.0728414551479002,0.0,0.0,0.6479488924463725,0.0,9853.913159025033,-0.4250902117609422,-0.9051509884350992,3.840289618926099,240.52423661126767,0.0688180575504035,inf,0.0,230.43424000569192,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003318987,-1.13151266e-07,58209.766,0.07207727,-283.75665,0.0,0.0,1.0,-7.199373871044635e-13,4.156374e-12,2.1998185000000001e-16,0.0,0.0,0.0,7.480000000000001e-16,4.5641657023875885e-14,3.436436550982848e-12,1346.746592289661,9.853913159025034,3.637779665196017e-13,0.0003318987,-1.13151266e-07,58209.766,0.07207727,-283.75665,0.0,0.0,0.0,-7.199373871044635e-13,4.156374e-12,2.1998185000000001e-16,0.0,0.0,0.0,7.480000000000001e-16,4.5641657023875885e-14,3.436436550982848e-12,1346.746592289661,9.853913159025034,0.0
3,3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.7707570795320169,34610D,263.0283,20.51739,8.916662,201.1011966268568,71867.21074584824,0.4147410661986898,0.823827861860592,57.46461839242065,73.1105918229168,1692.689923956685,0.0005838442672859,46295.246647158914,0.1690276451883762,0.4788718199368387,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.882361369260106,2.522497535485323,0.6185440718361074,36.55458827162112,17.891648777080416,36.28235539,1450000000000000.0,24.9782243204701,872.535682580031,1411.25904075512,0.0583844267286,0.0255559241594734,0.411913930930296,36.5552959114584,16.1181387282214,16.10873373637618,15.717576370469688,0.9853941363011964,560325067597739.4,19.40128633219,1229897900111875.8,0.0015158125766614,1.3515033866871267e-05,3.16,35.8,2023-11-06 03:04:00,0.0005838442672859,0.1690276215211365,0.0,3,462.9524664715892,0.0005838442672859,20.51739,8.916662,0.1690276215211365,0.0,0.0,0.6131636107349994,0.0,10648.381250946317,-0.028444387257436,-0.9995953765567092,3.663992049787357,239.98495539665885,0.1531362562421926,inf,0.0,230.28038831865487,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00056421506,-5.190069e-09,63693.293,0.1730759,-283.725,0.0,0.0,1.0,-6.87305341580796e-13,3.6373016e-12,2.1679338000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,3.9314744191239185e-14,2.949996216053396e-12,1346.621778654043,10.648381250946317,2.210317647037665e-13,0.00056421506,-5.190069e-09,63693.293,0.1730759,-283.725,0.0,0.0,0.0,-6.87305341580796e-13,3.6373016e-12,2.1679338000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,3.9314744191239185e-14,2.949996216053396e-12,1346.621778654043,10.648381250946317,0.0
4,4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.7705890318119886,34610D,258.88858,22.020441,9.9695635,205.2906069563888,71809.74612745582,0.4150494260984025,0.93185773486951,56.79287852746055,81.0703022462312,1858.692196279128,0.0005618608307643,43271.52378881695,0.2209586145769382,0.4732739877288379,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.443135549311407,2.457231578596605,0.6364581177336691,40.53568044127288,17.751665631174536,36.28235539,1449999999999999.8,26.668770306265,891.342388144906,1486.36798026465,0.0561860830764,0.0275233259856019,0.465928867434755,40.5351511231156,16.9285088465868,16.919002721661904,14.579687373436398,1.0,583811334051341.4,18.26901402735223,1166405244294360.0,0.0018847497012209,1.461541477659565e-05,3.16,35.8,2023-11-06 03:05:00,0.0005618608307643,0.2209586518103882,0.0,4,432.7152378881695,0.0005618608307643,22.020441,9.9695635,0.2209586518103882,0.0,0.0,0.5822798270673669,0.0,11699.443548113244,0.3434220995131197,-0.939181165465961,3.4264228597805744,239.22070633064277,0.1922107714374001,inf,0.0,229.7491113301085,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005474022,1.4382662e-08,68782.26,0.20416646,-283.5313,0.0,0.0,0.9999999999999998,-6.570387695960568e-13,3.2035691e-12,2.1410425000000002e-16,0.0,0.0,0.0,7.480000000000002e-16,3.406699883969826e-14,2.546530352881953e-12,1346.6128603582936,11.699443548113244,2.683511155249776e-13,0.0005474022,1.4382662e-08,68782.26,0.20416646,-283.5313,0.0,0.0,0.0,-6.570387695960568e-13,3.2035691e-12,2.1410425000000002e-16,0.0,0.0,0.0,7.480000000000002e-16,3.406699883969826e-14,2.546530352881953e-12,1346.6128603582936,11.699443548113244,0.0
5,5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.7708483193588602,34610D,254.34822,23.609188,12.299578,214.28789063562525,71752.95324892836,0.4262666952628451,0.90418728452084,55.834398846448046,77.3969071577956,1712.169700743779,0.0003474432779722,40127.88685142464,0.1936401109478855,0.4652866570537337,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.641002255044576,2.4903685338844497,0.6702556251215286,38.69868878294194,17.659636868551384,36.28235539,1450000000000000.0,26.0047463593083,889.452651335906,1474.02877202912,0.0347443277972,0.0274409521244908,0.45209364226042,38.6984535788978,16.4751441644377,16.46942197448058,15.155909707755807,1.0,571879887852406.1,17.42111628083344,1115801457867402.8,0.001742554398319,1.4316717192442992e-05,3.16,35.8,2023-11-06 03:06:00,0.0003474432779722,0.1936400284643392,0.0,5,401.2788685142464,0.0003474432779722,23.609188,12.299578,0.1936400284643392,0.0,0.0,0.5496168470063568,0.0,12108.452584480176,0.3185508831008655,-0.947905762655581,3.2390218745761463,238.58401375118729,0.1610768238840871,inf,0.0,229.04129009571253,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00034410084,-4.4077105e-08,74267.48,0.18568401,-283.07806,0.0,0.0,1.0,-6.24429238585317e-13,2.7733063e-12,2.1454625000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.889794954877219e-14,2.1488771771637183e-12,1346.732823285969,12.108452584480178,2.031456764329438e-13,0.00034410084,-4.4077105e-08,74267.48,0.18568401,-283.07806,0.0,0.0,0.0,-6.24429238585317e-13,2.7733063e-12,2.1454625000000002e-16,0.0,0.0,0.0,7.480000000000001e-16,2.889794954877219e-14,2.1488771771637183e-12,1346.732823285969,12.108452584480178,0.0
6,6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.7710908985754593,34610D,251.36261,25.192188,12.773018,223.1378990616217,71697.11885008191,0.4266451545129956,0.97455452432942,53.947769212061424,80.1827706300542,2004.1485748352345,0.0001134681014091,37395.86563801814,0.0785452923314281,0.4495647434338451,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.6109703236923,2.33987420139006,0.7020696861794665,40.09045470448908,17.44842088125055,36.28235538999999,1450000000000000.2,26.7055819440602,908.398552775801,1544.49052114006,0.0113468101409,0.0292091733191705,0.48727726216471,40.0913853150271,16.6823366358301,16.68044393752585,14.03899625492616,1.0,558953432193460.0,16.69033778624453,1071774632876208.8,0.0021651730939529,1.3993110061119032e-05,3.16,35.8,2023-11-06 03:07:00,0.0001134681014091,0.0785453682376384,0.0,6,373.9586563801814,0.0001134681014091,25.192188,12.773018,0.0785453682376384,0.0,0.0,0.5182810886456463,0.0,12362.382706523456,0.3153713420156264,-0.948968343326195,3.019883057353811,237.79676863939903,0.0634385336581891,inf,0.0,227.94663433170783,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002103646,-1.3638137e-07,79517.6,0.13201445,-282.74625,0.0,0.0,1.0,-5.932129517064093e-13,2.5152777e-12,2.2152204000000003e-16,0.0,0.0,0.0,7.48e-16,2.5956362428119735e-14,1.922064645605944e-12,1346.8480295316403,12.362382706523457,2.4334252178297393e-13,0.0002103646,-1.3638137e-07,79517.6,0.13201445,-282.74625,0.0,0.0,0.0,-5.932129517064093e-13,2.5152777e-12,2.2152204000000003e-16,0.0,0.0,0.0,7.48e-16,2.5956362428119735e-14,1.922064645605944e-12,1346.8480295316403,12.362382706523457,0.0
7,7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.7713346896079789,34610D,247.54424,27.571053,12.917055,231.0924892361292,71643.17108086984,0.4372295258805672,0.890808159965024,52.12983242944427,72.5252570409812,1769.446846234293,9.078688276980212e-05,34394.55476608665,0.0843125706430423,0.4344152702453689,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.778307010345092,2.21540437512568,0.732683865932569,36.26185568303181,17.15465413192357,36.28235539,1450000000000000.0,24.831643118551,896.659417700322,1517.63001887945,0.00907868827698,0.0284729372186593,0.445404079982512,36.2626285204906,15.6430675403106,15.641647483894154,14.172576346735472,1.0,542839561751908.25,15.70958282513988,1014466030590989.8,0.0019955426495766,1.3589707649375358e-05,3.16,35.8,2023-11-06 03:08:00,9.078688276980216e-05,0.084312539382143,0.0,7,343.9455476608665,9.078688276980216e-05,27.571053,12.917055,0.084312539382143,0.0,0.0,0.484037841223726,0.0,12525.288811002994,0.3164648412131288,-0.9486042400685069,2.829696868991617,237.0714439189001,0.0655727560262262,inf,0.0,227.2973397259922,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,8.8977926e-05,-2.0778995e-07,85459.945,0.08032012,-282.7436,0.0,0.0,1.0,-5.578748189388458e-13,2.2543317e-12,2.2695464e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3028895484058072e-14,1.6964569869794145e-12,1346.9644516743629,12.525288811002994,1.809419656251885e-13,8.8977926e-05,-2.0778995e-07,85459.945,0.08032012,-282.7436,0.0,0.0,0.0,-5.578748189388458e-13,2.2543317e-12,2.2695464e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3028895484058072e-14,1.6964569869794145e-12,1346.9644516743629,12.525288811002994,0.0
8,8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.7715814161082858,34610D,244.62358,29.081886,12.692558,236.4850891755371,71591.04124844041,0.4438972963037485,0.8326218242866,50.27715939357473,67.2524276563428,1560.8214838572055,4.978046659846859e-05,31913.2970959831,0.0577140271532692,0.4189763282797894,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.077073488992706,2.1108602600622826,0.754243908768641,33.62602502567722,16.851595719567516,36.28235539,1450000000000000.0,23.4031368707038,890.273899225372,1503.7899023727,0.00497804665985,0.0281219113181332,0.4163109121433,33.6262138281714,14.8037915145142,14.803054611548555,14.264604289040268,1.0,522299076196394.3,14.748196495244834,959499161908412.4,0.0018966962914287,1.307548721788215e-05,3.16,35.8,2023-11-06 03:09:00,4.978046659846859e-05,0.0577140185901078,0.0,8,319.1329709598311,4.978046659846859e-05,29.081886,12.692558,0.0577140185901078,0.0,0.0,0.4544810780318181,0.0,12767.491119874136,0.3175628898267308,-0.9482372124130624,2.656946655239818,236.3742264838656,0.0436069525019237,inf,0.0,226.58482700236192,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.851952e-05,-1.86993e-07,90856.586,0.06273582,-282.89148,0.0,0.0,1.0,-5.257781298594758e-13,2.096232e-12,2.2535155e-16,0.0,0.0,0.0,7.48e-16,2.1389252844016037e-14,1.5704539455911062e-12,1347.081566111325,12.767491119874135,1.488065475057732e-13,5.851952e-05,-1.86993e-07,90856.586,0.06273582,-282.89148,0.0,0.0,0.0,-5.257781298594758e-13,2.096232e-12,2.2535155e-16,0.0,0.0,0.0,7.48e-16,2.1389252844016037e-14,1.5704539455911062e-12,1347.081566111325,12.767491119874135,0.0
9,9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.7718345689144034,34610D,241.77797,29.315107,12.842211,240.5824549130588,71540.76408904683,0.4502527894406402,0.78213193120203,48.902144102240015,62.9874338743748,1349.08080227503,3.5166554318439825e-05,29850.23293677357,0.0512725294158622,0.4075178675186668,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.717234928238506,2.0571028513485734,0.7718142695746968,31.49292153642404,16.60902136061118,36.28235538999999,1450000000000000.0,22.2175971156892,884.060399849654,1485.71053202438,0.00351665543184,0.0277450474202129,0.391065965601015,31.4937169371874,14.0949827793812,14.094487124834137,14.598605026714326,1.0,506709537073802.4,13.899639090182106,911149048312082.2,0.0017524476357835,1.2685211169502775e-05,3.16,35.8,2023-11-06 03:10:00,3.5166554318439825e-05,0.051272557398097,0.0,9,298.5023293677357,3.5166554318439825e-05,29.315107,12.842211,0.051272557398097,0.0,0.0,0.4301039652263234,0.0,12949.242679689742,0.3186547838849259,-0.94787083967556,2.5138848584835785,235.76578826808048,0.0376635624772985,inf,0.0,226.01172210503088,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.4416757e-05,-1.6187018e-07,95395.66,0.051420778,-283.15225,0.0,0.0,1.0,-4.987788896766333e-13,1.9679328e-12,2.23415e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070415897103048e-14,1.4691539155995824e-12,1347.1989572447787,12.94924267968974,1.2082133048279222e-13,3.4416757e-05,-1.6187018e-07,95395.66,0.051420778,-283.15225,0.0,0.0,0.0,-4.987788896766333e-13,1.9679328e-12,2.23415e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070415897103048e-14,1.4691539155995824e-12,1347.1989572447787,12.94924267968974,0.0
