,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,0.5745643239844552,34610D,282.31635,3.619566,-1.0806373,97.45931502301993,66707.31994714624,0.251636174741578,0.9995613424343806,59.97368054606283,111311.13976697344,1604.5432665396745,2023-08-06 08:02:00,0.0081650352006261,0.8997697737353945,0.9314736892646632,0.4997806712171903,0.4677740629508451,0.0139288060103671,0.000949613436614,0.0002110252081364,8.254896278399834e-05,1912192086914788.5,189.45685684501248,74.18744283547973,0.0719684166552754,0.0014687431970464,0.0011994736109212,0.8353617620538368,0.0569518128897412,0.0126559584199425,0.0049507651234163,1.1468119736333674e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.2893427250488316,55.65556988348672,13.928806010367108,82.54896278399833,1912192086914788.5,18.9367693230357,722.791848059125,1380.17229535762,0.816503520063,0.0190581406579345,0.699088398688149,55.6557749392806,36.6818784285285,36.38479529418391,0.8165035200626101,0.690605835656332,17.715013302007105,1079894389367806.9,35.41624695508954
1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,0.576479640416244,34610D,279.52682,2.410394,-1.5867606,115.95477674336394,66647.34626660019,0.2613695832593964,1.3213851972796586,79.28311183677951,128462.18270327176,2687.092900538061,2023-08-06 08:03:00,0.0072184304215996,0.8478145509278591,0.9639531207565896,0.6606925986398293,0.6365369746475983,0.0177377870143036,0.0009764783574576,0.0002169951905461,0.0001298985127788,1608746245074213.8,250.45535029238647,98.07320934209626,0.0951397342041354,0.0019416272286558,0.0015856622367355,1.406306951592014,0.0774182428205077,0.0172040539601128,0.0102987583160756,1.2754640846521798e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3459665293971873,64.23109135163588,17.737787014303684,129.89851277883443,1608746245074213.8,21.7352444844925,755.328289082046,1454.18449212588,0.72184304216,0.0205497523107851,0.840873307980411,64.2310427361156,40.9189023431245,40.62564892304119,0.72184304215996,0.8182063572758072,22.09006574958725,1245879267557666.8,44.74705900629524
2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,0.5784831540168476,34610D,274.75027,0.015264339,-0.8239493,132.60115211707543,66568.0631547634,0.2722156137161781,1.348674193684275,80.9204516210565,119413.17343941118,2795.1004605330813,2023-08-06 08:04:00,0.0056925591345071,0.7663932731338663,1.0068010654966002,0.6743370968421375,0.678487291707275,0.0187441490997589,0.0010225561137762,0.0002272346919502,0.0001350201611708,1380604095048410.5,255.62770667091743,100.0985986552469,0.0971045419452678,0.0019817253458217,0.0016184090324211,1.5167850104049132,0.0827457025346478,0.0183879338965884,0.0109258924198897,1.117191068811974e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3990574647191338,59.70658671970559,18.744149099758943,135.0201611708098,1380604095048410.5,20.8914531126862,756.159599382559,1462.53963165274,0.569255913451,0.0207682612654472,0.814728348276352,59.7069355238714,39.22949243863,39.00744027816081,0.56925591345071,0.8217733482476219,22.56363283460136,1205659586809735.0,43.39079014197297
3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,0.5808642766878047,34610D,270.15344,-0.42244613,0.48845616,147.7186902273484,66487.14270314234,0.2888188793701234,1.0111266845856182,60.66760107513709,85265.85679880569,1791.0848924116149,2023-08-06 08:05:00,0.0042569198713174,0.6887398399781723,0.9898870151678306,0.5055633422928091,0.5353250661092384,0.0156214951246231,0.0010785255498325,0.0002396723444072,8.307158203069937e-05,1335657737222575.2,191.6489517963581,75.04582252994459,0.0728011212901645,0.001485737169187,0.0012133520215027,0.9477186344178388,0.0654315578065861,0.0145403461792413,0.0050397535993189,8.103115077473949e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4483192533032251,42.63292839940284,15.62149512462319,83.07158203069937,1335657737222575.2,18.8589562591681,742.3750319780665,1434.441649484935,0.437237015201,0.0202047967448726,0.724716924535703,51.46119549813855,35.7721405739063,35.62050693012903,0.42569198713174,0.7648273012227929,20.990944616193218,1081630427950768.8,37.5740969532109
4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,0.5832473988400856,34610D,266.63788,-0.48345196,0.501863,158.45358234641043,66426.47510206721,0.2960668873210416,1.0724995028472113,64.34997017083268,86429.96422464772,1992.8510803412444,2023-08-06 08:06:00,0.0030521811695141,0.642504077920173,0.8937032087701654,0.5362497514236056,0.5829964155164324,0.0168362549371929,0.0011087681191782,0.0002463929153729,9.154907834661191e-05,1193372450415280.8,203.2815557696604,79.60091310132003,0.0772199642049992,0.0015759176368367,0.0012869994034166,1.0834125029969013,0.0713491953954904,0.0158553767545534,0.0058911804607717,7.679348158691682e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4840590374029941,43.21498211232386,16.83625493719296,91.54907834661192,1193372450415280.8,16.82645940565,728.590464573574,1406.34366731713,0.305218116951,0.0196413322242981,0.634705500795054,43.2154554724057,32.3147887091826,32.216458241987965,0.30521811695141,0.7117619816188212,19.38083791335855,953976357124521.1,31.85447638534792
5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,0.5856953814668218,34610D,262.64435,-0.8194131,0.3955078,168.4394689536842,66362.12513189638,0.3024845601593844,1.0575173343534885,63.45104006120931,81907.9961436016,1917.1447668883263,2023-08-06 08:07:00,0.0021483644676246,0.5940463497616392,0.8258360894898902,0.5287586671767442,0.5911574616040697,0.0170532555453293,0.0011427465095077,0.0002539436687795,8.943878152415688e-05,1080743579895115.6,200.4418355533602,78.48893655571592,0.0761412480734511,0.0015539030219071,0.0012690208012241,1.082046800780734,0.0725084545545848,0.0161129899010188,0.005674983709515,6.857430418381975e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5184621372029851,40.9539980718008,17.053255545329375,89.43878152415688,1080743579895115.6,16.2342869861228,726.92149059088,1408.09295770663,0.214836446762,0.0197247496869196,0.615107877846547,40.9542025654616,31.1845720533758,31.117719849737128,0.21483644676246,0.7056095986377925,19.346571189448362,929423893871550.8,30.877202382470006
6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,0.5882396712975582,34610D,258.88358,-1.6388189,0.73574626,177.46752190785529,66298.67409183517,0.3081460592970496,1.0340639595489023,62.04383757293414,77439.86605624313,1917.8917853186424,2023-08-06 08:08:00,0.0017800221751271,0.5502644086780273,0.8905873433109004,0.5170319797744511,0.5947806965034353,0.016993087334426,0.0011781321309029,0.0002618071402006,8.624646323386984e-05,984083121865024.8,195.9964828928989,76.74822707771953,0.0744526050875209,0.0015194409201534,0.0012408767514586,1.054316350439814,0.0730958385691975,0.0162435196820439,0.0053510615561222,6.105629337125954e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5502041586676053,38.71993302812157,16.993087334426047,86.24646323386985,984083121865024.8,15.6039765748682,724.494833248535,1407.94519090087,0.178002217513,0.0197784046216918,0.593050230310543,38.7198820015129,29.9847354553622,29.93145679852696,0.17800221751271,0.6967610991775757,19.027541791563742,901805075612277.0,29.73518774540911
7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,0.5907818192164024,34610D,255.24811,-1.6792997,1.9294033,183.7872015687973,66236.63025426223,0.3123027359232295,0.9844174911086664,59.06504946651998,72147.17053480056,1842.171780505344,2023-08-06 08:09:00,0.0012404784079828,0.5091327576770084,0.8054832376302806,0.4922087455543332,0.5830386763085537,0.0166329478454369,0.0012171405234641,0.0002704756718809,7.941207888502356e-05,898151177148562.5,186.5864912647366,73.06346619008522,0.0708780593598239,0.0014464910073433,0.0011813009893303,0.9824258872647796,0.071890465226114,0.0159756589391364,0.0046904783675831,5.304934370669299e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5738405035225409,36.07358526740028,16.632947845436938,79.41207888502356,898151177148562.5,14.7490746928879,719.289195857179,1402.04456504634,0.124047840798,0.019718856472392,0.560331571436113,36.0731312609715,28.4160276850042,28.38082188825102,0.12404784079828,0.6781208355147632,18.430592023474,859660474079214.5,27.876378832299135
8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,0.593318460318814,34610D,251.43036,-0.68001634,3.3446171,187.5838090960822,66177.56520479571,0.3150335322226036,0.9332389271914636,55.99433563148781,67597.98276775055,1638.4696687710718,2023-08-06 08:10:00,0.0009018195821032,0.4720044144697906,0.7827524607848259,0.4666194635957318,0.5651606795165103,0.0161196229472174,0.0012510812764366,0.0002780180614303,7.239267192617917e-05,819348871138270.9,176.88610625987,69.26499317615043,0.0671932027577853,0.0013712898521997,0.0011198867126297,0.9026075775595253,0.0700534648950661,0.015567436643348,0.0040535795690946,4.5878895689797e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5901245588125998,33.79899138387528,16.119622947217422,72.39267192617918,819348871138270.9,13.9254841612768,712.904743437733,1394.64095666941,0.0901819582103,0.0196471565434245,0.528831237701375,33.7985440314253,26.9164261267295,26.892174237396887,0.09018195821032,0.6560059807138306,17.68301267408963,822600788986883.0,26.108643827830523
9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,0.5958467671993265,34610D,247.79404,0.17119993,4.477573,191.29111727473608,66121.57086916422,0.3177462307121947,0.8849618975212401,53.097713851274406,63400.054926549295,1458.3434886244884,2023-08-06 08:11:00,0.0006964380856401,0.4408194845354482,0.8084287858846796,0.44248094876062,0.5450243135830386,0.015566530432936,0.0012784562094413,0.0002841013798758,6.604120979547136e-05,757475244459027.1,167.73567805617583,65.68187203402644,0.0637172566215292,0.0013003521759495,0.0010619542770254,0.8265471785851941,0.0678831019802999,0.0150851337733999,0.0035066372601119,4.022020377970955e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6061869180225321,31.700027463274647,15.566530432936071,66.04120979547136,757475244459027.1,13.1864545246186,706.02258338407,1385.31235078509,0.069643808564,0.019530141300704,0.499681877032287,31.6995599509961,25.5851644562487,25.567358374127753,0.06964380856401,0.6328841741374687,16.882224574876716,791151634175118.2,24.5003133309799
