engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.4,0.0,0.0,0.2,-86.1,-16.4,-16.4,-18.9,-87.3
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,-84.6
GTF2035,0,0,-22.8,0.0,0.0,18.9,-86.4,-22.8,-22.8,-10.1,-88.4
GTF2035,20,0,-23.2,-2.0,-18.8,18.9,-88.4,-24.7,-37.6,-10.5,-89.9
GTF2035,100,0,-24.7,-10.0,-94.0,18.9,-92.4,-32.2,-95.5,-12.3,-93.2
GTF2035_wi,0,15,-30.1,-0.5,-0.5,-91.0,-89.1,-30.1,-30.1,-93.9,-91.7
GTF2035_wi,20,15,-30.5,-2.5,-19.2,-91.0,-90.7,-31.8,-43.5,-93.9,-92.9
GTF2035_wi,100,15,-31.8,-10.4,-94.0,-91.0,-94.0,-38.6,-95.9,-94.0,-95.2
