engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,20.1,0.0,0.0,-0.9,599.3,20.1,20.1,23.1,686.3
GTF2000,0,0,20.1,0.0,0.0,-0.7,-2.5,20.1,20.1,23.4,21.2
GTF2035,0,0,-7.7,0.0,0.0,18.6,-2.9,-7.7,-7.7,10.8,-8.9
GTF2035,20,0,-8.2,-2.0,-18.8,18.6,-17.6,-10.0,-25.5,10.3,-21.2
GTF2035,100,0,-10.0,-10.0,-94.0,18.6,-47.6,-19.0,-94.6,8.1,-46.8
GTF2035_wi,0,15,-14.6,-0.5,-0.5,-90.7,-22.2,-14.6,-14.6,-91.2,-31.1
GTF2035_wi,20,15,-16.3,-2.5,-19.2,-90.9,-34.1,-18.0,-32.1,-92.3,-43.0
GTF2035_wi,100,15,-18.0,-10.4,-94.0,-90.9,-58.0,-26.2,-95.1,-92.4,-61.7
