engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-15.8,0.0,0.0,-0.8,-83.3,-15.8,-15.8,-17.2,-85.2
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.4,-84.5,0.0,0.0,0.6,-83.2
GTF2035,0,0,-22.4,0.0,0.0,17.7,-84.6,-22.4,-22.4,-7.6,-86.7
GTF2035,20,0,-22.8,-2.0,-18.8,17.7,-86.7,-24.3,-37.3,-8.0,-88.3
GTF2035,100,0,-24.3,-10.0,-94.0,17.7,-90.9,-31.9,-95.5,-9.8,-91.8
GTF2035_wi,0,15,-29.9,-0.5,-0.5,-91.1,-87.7,-29.9,-29.9,-93.7,-90.5
GTF2035_wi,20,15,-29.7,-2.5,-19.2,-91.0,-89.3,-31.1,-42.9,-93.4,-91.5
GTF2035_wi,100,15,-31.6,-10.4,-94.0,-91.1,-92.8,-38.4,-95.9,-93.9,-94.3
