engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-17.3,0.0,0.0,-2.9,-83.1,-17.3,-17.3,-21.2,-84.5
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.4,-83.8,0.0,0.0,0.7,-81.8
GTF2035,0,0,-23.8,0.0,0.0,15.9,-84.1,-23.8,-23.8,-11.7,-86.0
GTF2035,20,0,-24.1,-2.0,-18.8,15.9,-86.1,-25.7,-38.4,-12.1,-87.7
GTF2035,100,0,-25.6,-10.0,-94.0,15.9,-90.3,-33.1,-95.5,-13.8,-91.1
GTF2035_wi,0,15,-31.0,-0.5,-0.5,-91.2,-87.3,-31.0,-31.0,-94.0,-90.1
GTF2035_wi,20,15,-31.4,-2.5,-19.2,-91.2,-88.9,-32.7,-44.3,-94.0,-91.2
GTF2035_wi,100,15,-32.5,-10.4,-94.0,-91.2,-92.2,-39.2,-95.9,-94.1,-93.8
