engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.7,0.0,0.0,0.9,-85.7,-16.7,-16.7,-18.8,-87.3
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.2,-86.1,0.0,0.0,0.2,-84.6
GTF2035,0,0,-23.1,0.0,0.0,19.7,-86.1,-23.1,-23.1,-10.0,-88.4
GTF2035,20,0,-23.5,-2.0,-18.8,19.7,-88.2,-25.1,-37.9,-10.4,-90.0
GTF2035,100,0,-25.0,-10.0,-94.0,19.6,-92.5,-32.5,-95.5,-12.2,-93.2
GTF2035_wi,0,15,-28.8,-0.5,-0.5,-90.6,-88.9,-28.8,-28.8,-92.9,-91.2
GTF2035_wi,20,15,-30.3,-2.5,-19.2,-90.8,-90.6,-31.7,-43.4,-93.7,-92.7
GTF2035_wi,100,15,-31.7,-10.4,-94.0,-90.9,-94.0,-38.5,-95.9,-93.8,-95.1
