engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.5,0.0,0.0,5.1,-86.4,-16.5,-16.5,-15.9,-88.1
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-86.7,0.0,0.0,0.1,-85.3
GTF2035,0,0,-23.1,0.0,0.0,23.6,-86.9,-23.1,-23.1,-7.8,-89.2
GTF2035,20,0,-23.5,-2.0,-18.8,23.6,-88.8,-25.0,-37.9,-8.2,-90.6
GTF2035,100,0,-24.9,-10.0,-94.0,23.6,-92.9,-32.5,-95.5,-10.0,-93.6
GTF2035_wi,0,15,-29.7,-0.3,-0.3,-90.4,-89.6,-29.7,-29.7,-93.3,-92.0
GTF2035_wi,20,15,-30.0,-2.3,-19.1,-90.4,-91.1,-31.4,-43.2,-93.4,-93.1
GTF2035_wi,100,15,-31.4,-10.3,-94.0,-90.4,-94.3,-38.3,-95.9,-93.5,-95.3
