,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
29,29,31,3c49c8,EWG1VT,54.00260925292969,8.117719377790179,204.748888712,11033.76,0.6270564018487339,34610D,228.03836,-7.90794,25.675873,179.88152788792135,65340.1966880862,0.3842533986222031,0.3591104297071724,26.329662619235503,33.1737883646948,0.0,1.3387863385414502e-05,22511.53851710997,0.0681901762838439,0.2194138551602958,0.5445444943479005,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.030329149502668,1.504415087749036,0.5942097908850695,16.58687018012341,10.71491308823807,26.18197558627073,1594521857520115.5,11.4738693999082,738.45901630638,1096.81320559433,0.00133878633854,0.0160441025494231,0.160204285364425,16.5868941823474,9.98524441432127,9.98511073502286,15.067922699847758,0.4893517418323971,239434649583704.7,0.3591104297071724,0.0009784121166245237,2.6934959685312865e-06,3.0968000000000004,35.8,2023-08-06 08:31:00,1.33878633854145e-05,0.06819024739130872,0.0,29,225.1153851710997,1.33878633854145e-05,-7.90794,25.675873,0.06819024739130872,0.0016217509,8.213471e-08,0.34390597161395114,829.1057195083464,12308.596033909274,0.9867775235142027,0.16208059441887912,1.7248020936218331,231.72624590146026,0.04373142333600981,0.9072580030137138,0.0,222.3592763897998,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.1713123e-05,1.1388959e-05,108987.984,0.05985754,-212.82388,0.0,0.0,1.0,-4.2317733760855695e-13,1.8131999e-12,1.0888364e-15,0.0,0.0,0.0,7.48e-16,1.9907129752777088e-14,1.3900225627618502e-12,1088.525896435841,2.9303732492093625e-14,4.991074186082666e-14,4.135461468468495e-14,0.0,1.1713123e-05,1.1388959e-05,108987.984,0.05985754,-212.82388,0.0,0.0,0.0,-4.2317733760855695e-13,1.8131999e-12,1.0888364e-15,0.0,0.0,0.0,7.48e-16,1.9907129752777088e-14,1.3900225627618502e-12,1088.525896435841,2.9303732492093625e-14,4.991074186082666e-14,4.135461468468495e-14,0.0
30,30,32,3c49c8,EWG1VT,54.11183166503906,8.148324148995536,203.719999824,11033.76,0.6283060938956986,34610D,227.74121,-8.281601,26.714521,177.94906204081124,65313.86702546696,0.3812325603427644,0.3702951087537244,27.10600179867065,34.3066379682138,26.264270788625737,1.5126513315263102e-05,22511.53851710997,0.0798056922473281,0.2258833483222554,0.5570388099233435,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.14308034777141,1.521308622725773,0.5882096165345433,17.15360225230934,10.84690707912511,27.56119492695846,1581022875840310.0,11.6783542788755,741.167241318719,1103.78435990806,0.00151265133153,0.0162174374051368,0.164328728343774,17.1533189841069,10.1328418441574,10.1326885719088,15.015381990446016,0.4966352913495077,248928326085697.2,0.3702951087537244,0.0009977616743444238,2.8442484320613796e-06,3.0968000000000004,35.8,2023-08-06 08:32:00,1.51265133152631e-05,0.07980571194261307,0.0,30,225.1153851710997,1.51265133152631e-05,-8.281601,26.714521,0.07980571194261307,0.0023079629,1.2964925e-07,0.3443546899616981,830.7582597079349,12074.955891500409,0.9866998936058166,0.16255251446308094,1.7163841401871875,231.67492622849196,0.05103114981102393,0.8923761622925608,0.0,222.3378614400518,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.3180361e-05,1.1576661e-05,108995.59,0.06944154,-208.65659,0.0,0.0,1.0,-4.2317085353745853e-13,1.8116525e-12,1.1033051e-15,0.0,0.0,0.0,7.48e-16,1.9901566207744277e-14,1.3884816225605815e-12,1086.9672733032432,3.0779827372421816e-14,5.1465237588349395e-14,4.264262543034665e-14,0.0,1.3180361e-05,1.1576661e-05,108995.59,0.06944154,-208.65659,0.0,0.0,0.0,-4.2317085353745853e-13,1.8116525e-12,1.1033051e-15,0.0,0.0,0.0,7.48e-16,1.9901566207744277e-14,1.3884816225605815e-12,1086.9672733032432,3.0779827372421816e-14,5.1465237588349395e-14,4.264262543034665e-14,0.0
31,31,33,3c49c8,EWG1VT,54.21897241624735,8.178513470818014,202.176666492,11041.38,0.6295446374878242,34610D,227.47112,-8.542324,27.638107,176.4110201656041,65286.761023668296,0.3814914190248288,0.3589889379576015,26.31724541743353,33.571908436196,-26.22934073353437,1.6800908965061197e-05,22484.50492966137,0.0914182751387261,0.2193103784786127,0.5384454202600697,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.126499606465488,1.5188048065718005,0.5834717134967098,16.78607732437156,10.697832344260709,26.26747243366612,1598557330516020.2,11.4576647131761,736.807873205109,1093.58847344659,0.00168009089651,0.0160335816069506,0.159843813139555,16.785954218098,9.96931422173706,9.96914673101037,15.236733276013684,0.4850759625627495,240218353056639.38,0.3589889379576015,0.0009542322168313424,2.6766123022687863e-06,3.0968000000000004,35.8,2023-08-06 08:33:00,1.6800908965061197e-05,0.09141824127525583,0.0,31,224.84504929661372,1.6800908965061197e-05,-8.542324,27.638107,0.09141824127525583,0.0030273562,1.8175852e-07,0.3443495441696213,832.3960599009629,12013.850572719619,0.9866125380474416,0.1630818805618379,1.7150429307262702,231.66672902678042,0.05830156511621712,0.8750564197994217,0.0,222.3558217738679,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4575304e-05,1.1707887e-05,109082.96,0.07740675,-204.35081,0.0,0.0,1.0,-4.2276356880899074e-13,1.811333e-12,1.1134205e-15,0.0,0.0,0.0,7.48e-16,1.991282260638199e-14,1.3885693990203856e-12,1085.4383558397653,2.854000086294962e-14,4.989385640485148e-14,4.134062387830551e-14,0.0,1.4575304e-05,1.1707887e-05,109082.96,0.07740675,-204.35081,0.0,0.0,0.0,-4.2276356880899074e-13,1.811333e-12,1.1134205e-15,0.0,0.0,0.0,7.48e-16,1.991282260638199e-14,1.3885693990203856e-12,1085.4383558397653,2.854000086294962e-14,4.989385640485148e-14,4.134062387830551e-14,0.0
32,32,34,3c49c8,EWG1VT,54.3255615234375,8.208725873161764,200.63333316,11033.76,0.6307653099434747,34610D,227.1358,-8.969216,28.818937,174.90130959949556,65260.44377825086,0.37926524767064274,0.3668966135048273,26.87308117426346,34.4056362210248,0.0,1.955283401982623e-05,22511.53851710997,0.1108581699620085,0.2239423431188621,0.5455082951976146,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.261821932954874,1.539072642242235,0.5789052586484303,17.202907290427245,10.79250730775722,27.20688291770081,1586345903503248.5,11.6124403916119,738.305385070553,1096.87505865228,0.00195528340198,0.0161320885331058,0.162658404922086,17.2028181105124,10.0829105040109,10.082713358390134,15.266424157363629,0.4889539003292506,246853326278676.1,0.3668966135048273,0.0009589788103690806,2.7745205117214402e-06,3.0968000000000004,35.8,2023-08-06 08:34:00,1.955283401982623e-05,0.11085819528194231,0.0,32,225.1153851710997,1.955283401982623e-05,-8.969216,28.818937,0.11085819528194231,0.004431258,2.8412995e-07,0.34527253634632665,834.0102312170279,12027.259322850778,0.9866602324094254,0.16279307657814776,1.7109508862674763,231.64168414285984,0.07046651869224702,0.8522882861598798,0.0,222.3758586435446,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7129385e-05,1.1788539e-05,109013.8,0.09433769,-200.07793,0.0,0.0,1.0,-4.231418923475815e-13,1.8085265e-12,1.1196374e-15,0.0,0.0,0.0,7.48e-16,1.9877638062081276e-14,1.385384666782386e-12,1083.911067011367,2.924652968734288e-14,5.099289981965451e-14,4.2251259850570885e-14,0.0,1.7129385e-05,1.1788539e-05,109013.8,0.09433769,-200.07793,0.0,0.0,0.0006599858598812238,-4.231418923475815e-13,1.8085265e-12,1.1196374e-15,0.0,0.0,0.0,7.48e-16,1.9877638062081276e-14,1.385384666782386e-12,1083.911067011367,2.924652968734288e-14,5.099289981965451e-14,4.2251259850570885e-14,0.0
33,33,35,3c49c8,EWG1VT,54.43227476992849,8.238997025923295,200.118888716,11033.76,0.6319639078792136,34610D,226.81909,-9.277715,29.901094,173.5590361163063,65233.5706970766,0.3783657078814916,0.3656251142719792,26.786646616765847,34.4696171280492,-26.151840664245903,2.224563029336627e-05,22511.53851710997,0.1309855496622394,0.2232220551397153,0.5403739842911451,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.474122494090963,1.5708853706569934,0.5748633664745151,17.234918714257905,10.771271622141478,27.07022702585051,1588398961468026.0,11.5981381426641,737.166477622099,1090.64006889475,0.00222456302934,0.0160638263183064,0.161669975447578,17.2348085640246,10.0642258104682,10.064001930401984,15.611177954736885,0.4860046000206354,244993455206615.25,0.3656251142719792,0.0009186466039206805,2.7355638494605057e-06,3.0968000000000004,35.8,2023-08-06 08:35:00,2.224563029336627e-05,0.13098563843353883,0.0,33,225.1153851710997,2.224563029336627e-05,-9.277715,29.901094,0.13098563843353883,0.0059904936,4.0160862e-07,0.3457546442014734,835.5952158443391,12001.208516904711,0.9865020938296565,0.1637486453980726,1.7084790122481832,231.62652960997852,0.08300156112658977,0.8277541167295998,0.0,222.4066654724908,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.9655483e-05,1.1791308e-05,109025.336,0.11156853,-195.8969,0.0,0.0,1.0000000000000002,-4.231154291878328e-13,1.8069129e-12,1.1198508e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9857217621890003e-14,1.3837974473430078e-12,1082.3794327195283,2.7887415575647185e-14,5.0816181282020656e-14,4.210483591938855e-14,0.0,1.9655483e-05,1.1791308e-05,109025.336,0.11156853,-195.8969,0.0,0.0,0.0018765745480410385,-4.231154291878328e-13,1.8069129e-12,1.1198508e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9857217621890003e-14,1.3837974473430078e-12,1082.3794327195283,2.7887415575647185e-14,5.0816181282020656e-14,4.210483591938855e-14,0.0
34,34,36,3c49c8,EWG1VT,54.53873973781779,8.269459117542613,200.63333316,11026.14,0.6331438422357265,34610D,226.44461,-9.666108,31.178587,172.57156641554596,65206.78405045983,0.37649806517555634,0.3748177654031174,27.46022523421508,35.3630386854442,0.0,2.546163480847435e-05,22538.60460760245,0.1569865961638195,0.2288352102851256,0.5494808595882009,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.1779698316223,1.5264363269924004,0.5720650902039104,17.681572122505102,10.887550183078966,28.18193783810312,1571697107587297.5,11.754337725812,738.527271002319,1103.64219678411,0.00254616348085,0.0162586841327485,0.16592219034873,17.6815193427221,10.2051426175706,10.204882784571875,14.960447779951386,0.4895284933288164,255651622935301.38,0.3748177654031174,0.000998060528230499,2.8770439946438122e-06,3.0968000000000004,35.8,2023-08-06 08:36:00,2.5461634808474347e-05,0.1569864775048969,0.0,34,225.38604607602454,2.5461634808474347e-05,-9.666108,31.178587,0.1569864775048969,0.007908797,5.5245164e-07,0.34674282717370913,837.1555237789627,12038.745087869953,0.9865079540191736,0.16371333683272193,1.705414137966884,231.6077125291867,0.09911199779825844,0.795526144956913,0.0,222.44753333963973,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.2991171e-05,1.1753269e-05,108964.65,0.14110593,-191.56122,0.00018625113801178425,0.00018625113801178425,1.0,-4.2345034040314674e-13,1.8038284e-12,1.1169186e-15,9.76357478163952e-17,-1.5729617281729925e-17,-1.5729617281729925e-17,7.479999999999998e-16,1.9807316079183845e-14,1.3803780148075812e-12,1080.8481715590212,3.098320435376315e-14,5.2093816236808776e-14,4.316344773907013e-14,-1.8936485278450047e-16,2.2991171e-05,1.1753269e-05,108964.65,0.14110593,-191.56122,0.00018625113801178425,0.00018625113801178425,0.010628521512808568,-4.2345034040314674e-13,1.8038284e-12,1.1169186e-15,9.76357478163952e-17,-1.5729617281729925e-17,-1.5729617281729925e-17,7.479999999999998e-16,1.9807316079183845e-14,1.3803780148075812e-12,1080.8481715590212,3.098320435376315e-14,5.2093816236808776e-14,4.316344773907013e-14,-1.8936485278450047e-16
35,35,37,3c49c8,EWG1VT,54.645538330078125,8.30009011661305,202.176666492,11026.14,0.6343009888826769,34610D,226.08206,-9.925121,32.345123,171.86806151074984,65179.32382522561,0.37329718300073955,0.3914658537065111,28.667952332353863,36.7696352220954,52.14235300063648,2.8216002171335152e-05,22538.60460760245,0.1817134777950068,0.2388996027696155,0.5699210776741882,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.265543641871895,1.5395418936790952,0.570189684777695,18.385214697849207,11.095205060354198,30.25104605711937,1540611736502887.5,12.0462460054655,742.658966169957,1114.86757332058,0.00282160021713,0.0165021514715693,0.171960732822331,18.3848176110477,10.4205038427016,10.42020982603852,14.777398306264011,0.5007297352253944,269432249354133.6,0.3914658537065111,0.001040317919769864,3.104459883853172e-06,3.0968000000000004,35.8,2023-08-06 08:37:00,2.8216002171335152e-05,0.18171356024711258,0.0,35,225.38604607602454,2.8216002171335152e-05,-9.925121,32.345123,0.18171356024711258,0.009885516,7.179186e-07,0.3472988713463066,838.6857019961844,12102.699639386794,0.9862868762919845,0.16503998804592673,1.6967077728642992,231.55409512801438,0.11431526246639466,0.7642488916268432,0.0,222.45401438610136,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.5617956e-05,1.1730273e-05,108979.88,0.17071833,-187.03899,0.0018011444600631887,0.0018011444600631887,0.9999999999999999,-4.234054798421795e-13,1.8020523e-12,1.1151461e-15,9.439858334776792e-16,-1.5038900727404706e-16,-1.5038900727404706e-16,7.480000000000001e-16,1.9761492232188155e-14,1.3786467993210943e-12,1079.306517051398,3.368714707362453e-14,5.440764053443358e-14,4.50806164428164e-14,-1.8201129841033473e-15,2.5617956e-05,1.1730273e-05,108979.88,0.17071833,-187.03899,0.0018011444600631887,0.0018011444600631887,0.013464022276753956,-4.234054798421795e-13,1.8020523e-12,1.1151461e-15,9.439858334776792e-16,-1.5038900727404706e-16,-1.5038900727404706e-16,7.480000000000001e-16,1.9761492232188155e-14,1.3786467993210943e-12,1079.306517051398,3.368714707362453e-14,5.440764053443358e-14,4.50806164428164e-14,-1.8201129841033473e-15
36,36,38,3c49c8,EWG1VT,54.75288003177966,8.331215598366477,202.691110936,11041.38,0.6354359789160087,34610D,225.78357,-9.980809,33.19262,171.48887505284836,65150.65587289326,0.3768032537430309,0.3679376100646093,26.987635601490773,34.96139695174,-26.02880545253776,2.995536079835396e-05,22484.50492966137,0.1994995207530069,0.2248969633457564,0.535006457511711,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.402536724542117,1.5600688969405156,0.5693076210503482,17.480275351175155,10.7964555709721,27.39499439353846,1583519799494812.8,11.6419314492706,735.094160356513,1091.60673938099,0.00299553607984,0.0160783187606573,0.162680505691893,17.48069847587,10.1180047561914,10.117701676787222,15.422197908094232,0.480669401973551,248741066545405.7,0.3679376100646093,0.000933859557706348,2.7434806164691932e-06,3.0968000000000004,35.8,2023-08-06 08:38:00,2.9955360798353962e-05,0.19949944414048187,0.0,36,224.84504929661372,2.9955360798353962e-05,-9.980809,33.19262,0.19949944414048187,0.011618625,8.693915e-07,0.3469232791551362,840.1865849251938,12147.772939013914,0.9865327315334361,0.1635639618411625,1.702160371450212,231.58770292103378,0.12513685975671834,0.7277190919821609,0.0,222.52470599394854,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.7241666e-05,1.1658849e-05,109148.41,0.1917176,-182.71646,0.0,0.0,0.9999999999999998,-4.2259587799185773e-13,1.8029282e-12,1.1096405e-15,0.0,-0.0,0.0,7.479999999999998e-16,1.9801961776629167e-14,1.38033240915455e-12,1077.7567862834962,2.8457103042605333e-14,5.1137582085261914e-14,4.2371139442074165e-14,0.0,2.7241666e-05,1.1658849e-05,109148.41,0.1917176,-182.71646,0.0,0.0,0.0,-4.2259587799185773e-13,1.8029282e-12,1.1096405e-15,0.0,-0.0,0.0,7.479999999999998e-16,1.9801961776629167e-14,1.38033240915455e-12,1077.7567862834962,2.8457103042605333e-14,5.1137582085261914e-14,4.2371139442074165e-14,0.0
37,37,39,3c49c8,EWG1VT,54.86064846232786,8.362260298295453,203.20555538,11033.76,0.6365456547279992,34610D,225.34769,-10.307196,34.564075,170.75387739080256,65123.66823729177,0.3756915619270748,0.3731465581303163,27.37929188844221,35.5039119796638,0.0,3.4413013916259994e-05,22511.53851710997,0.2418764529844396,0.2281607657370184,0.5379211437026977,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.13165092064734,1.519398977452974,0.5674155375856654,17.7517036605007,10.862966899401796,27.979178269282976,1574743278096777.2,11.7302976630542,735.057266861917,1100.27011451681,0.00344130139163,0.0161900708383136,0.165301943852378,17.7519559898319,10.2100815680925,10.20973022050434,14.885313247445051,0.4805746773105886,255716734437205.5,0.3731465581303163,0.0009961889579190196,2.819789750513083e-06,3.0968000000000004,35.8,2023-08-06 08:39:00,3.4413013916259994e-05,0.24187656331120327,0.0,37,225.1153851710997,3.4413013916259994e-05,-10.307196,34.564075,0.24187656331120327,0.015818594,1.2520412e-06,0.34801223727233227,841.6539974925328,12140.941702969898,0.9860869449526051,0.1662303732596364,1.7011788125451643,231.58166000081403,0.15107014735591975,0.6745703313702242,0.0,222.61647121554307,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.185369e-05,1.1311351e-05,109087.59,0.2376778,-179.51772,0.002804064256912055,0.002804064256912055,0.9999999999999999,-4.2293182050378596e-13,1.7997531e-12,1.0828542e-15,1.4629781024054052e-15,-2.44425551770916e-16,-2.44425551770916e-16,7.48e-16,1.969042225308282e-14,1.3768212435471847e-12,1076.192286490264,3.0707889722559586e-14,5.186154452346221e-14,4.297099403372583e-14,-2.9675563747669416e-15,3.185369e-05,1.1311351e-05,109087.59,0.2376778,-179.51772,0.002804064256912055,0.002804064256912055,0.004615406843987558,-4.2293182050378596e-13,1.7997531e-12,1.0828542e-15,1.4629781024054052e-15,-2.44425551770916e-16,-2.44425551770916e-16,7.48e-16,1.969042225308282e-14,1.3768212435471847e-12,1076.192286490264,3.0707889722559586e-14,5.186154452346221e-14,4.297099403372583e-14,-2.9675563747669416e-15
38,38,40,3c49c8,EWG1VT,54.96830749511719,8.393877814797793,203.719999824,11033.76,0.6376380448113526,34610D,224.94092,-10.525765,35.781334,170.01648230441648,65096.28894540333,0.37363028397165954,0.3831706996766863,28.12183308770869,36.4149096882428,25.93416785796921,3.827286144006727e-05,22511.53851710997,0.282615418178527,0.2343486090642391,0.5484884496452136,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.291294102239886,1.543300238062769,0.5654757708644346,18.2075498706049,10.989608862157995,29.229041641736018,1555965880964795.8,11.919040628192,737.196633158953,1104.49543295934,0.00382728614401,0.0163088198326885,0.168757358447403,18.2074548441214,10.3476131429912,10.34721712538387,14.918951027741478,0.4860826904170679,263958636844705.6,0.3831706996766863,0.0010029870092210084,2.947845593134053e-06,3.0968000000000004,35.8,2023-08-06 08:40:00,3.8272861440067264e-05,0.2826152163414703,0.0,38,225.1153851710997,3.8272861440067264e-05,-10.525765,35.781334,0.2826152163414703,0.019677151,1.6147227e-06,0.34864156224244114,843.098555120628,12156.509186908257,0.9863993297154166,0.16436654871651055,1.6955861625955588,231.5471700781842,0.17581123034903837,0.6227763057605114,0.0,222.67979864276595,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.602013e-05,1.0943236e-05,109106.33,0.28239983,-176.29086,0.0037967665432193567,0.0037967665432193567,1.0000000000000002,-4.228708585553466e-13,1.7978696e-12,1.0544786e-15,1.9746914477720954e-15,-3.6107936473569586e-16,-3.6107936473569586e-16,7.48e-16,1.9619689829172182e-14,1.3749987642660837e-12,1074.6293748501696,3.170597831772971e-14,5.325474366141326e-14,4.412535903374242e-14,-4.389464614612484e-15,3.602013e-05,1.0943236e-05,109106.33,0.28239983,-176.29086,0.0037967665432193567,0.0037967665432193567,0.004615406843987558,-4.228708585553466e-13,1.7978696e-12,1.0544786e-15,1.9746914477720954e-15,-3.6107936473569586e-16,-3.6107936473569586e-16,7.48e-16,1.9619689829172182e-14,1.3749987642660837e-12,1074.6293748501696,3.170597831772971e-14,5.325474366141326e-14,4.412535903374242e-14,-4.389464614612484e-15
39,39,41,3c49c8,EWG1VT,55.07613877118644,8.425265225497158,203.20555538,11041.38,0.6387058586786182,34610D,224.55008,-10.621378,36.8308,169.5931149880346,65068.16711231562,0.3766824500303609,0.3616622194590373,26.573423039648432,34.7381122351936,-25.88412515730625,4.143540675131205e-05,22484.50492966137,0.3204948322073356,0.2214451919970702,0.515386714287985,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.254127544695557,1.5376942477586393,0.5645583394849003,17.36884071472581,10.711987293597414,26.54039122397168,1596358981327712.0,11.5352227419737,729.46443272293,1085.54267101334,0.00414354067513,0.0159321512617206,0.160490689605783,17.3690561175968,10.0733847532183,10.072967375717894,15.269697278746769,0.4663598990615397,243130259703117.7,0.3616622194590373,0.000934929580044362,2.5875289251357053e-06,3.0968000000000004,35.8,2023-08-06 08:41:00,4.1435406751312054e-05,0.3204950274206564,0.0,39,224.84504929661372,4.1435406751312054e-05,-10.621378,36.8308,0.3204950274206564,0.023649206,2.0045413e-06,0.3488289849807813,844.5106181558879,12218.662020915905,0.9858956714830615,0.16736106163311534,1.7018473310197204,231.585776037947,0.19861278427300674,0.5569007441711477,0.0,222.8046256284788,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,1.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.3748934842464719e-12,1073.0577343688158,2.7893457361891184e-14,5.0265400787587114e-14,4.1648474938286466e-14,0.0,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,0.144995345936228,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.3748934842464719e-12,1073.0577343688158,2.7893457361891184e-14,5.0265400787587114e-14,4.1648474938286466e-14,0.0
40,40,42,3c49c8,EWG1VT,55.18446582858845,8.457475142045453,203.719999824,11033.76,0.6397535709633643,34610D,224.07358,-10.877884,38.295338,168.49924150427518,65041.59368927597,0.37438548725551096,0.3724354170458847,27.37017237421519,35.785569278454,0.0,4.624452530310702e-05,22511.53851710997,0.3795994892349706,0.2280847697851266,0.5255787288469254,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.27754295792105,1.541156163592786,0.5615130557840515,17.892886901651277,10.849620805411526,27.845135683503848,1576757074901489.0,11.7402056301671,731.412719121631,1093.13755895688,0.00462445253031,0.0160864824990906,0.164650299444603,17.892784639227,10.235320210861,10.234846905224318,15.06255524391432,0.4712798612794854,255282090940849.47,0.3724354170458847,0.0009656715240276955,2.7517360035256277e-06,3.0968000000000004,35.8,2023-08-06 08:42:00,4.624452530310702e-05,0.37959927248537456,0.0,40,225.1153851710997,4.624452530310702e-05,-10.877884,38.295338,0.37959927248537456,0.029880218,2.6182763e-06,0.3499910777569224,845.8961030358563,12194.675027427804,0.9861361176121194,0.16593841490413366,1.697644642180034,231.55987644239502,0.23414351850426016,0.47853566496822936,0.0,222.92409480396242,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887975,0.0045536675140887975,1.0000000000000002,-4.2273268385865557e-13,1.7940081e-12,9.833183e-16,2.3461349865673783e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041698e-14,1.3712753585581517e-12,1071.476263429053,2.959077373487051e-14,5.17627070179054e-14,4.288910010055019e-14,-6.568136308809222e-15,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887975,0.0045536675140887975,0.43128425416701593,-4.2273268385865557e-13,1.7940081e-12,9.833183e-16,2.3461349865673783e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041698e-14,1.3712753585581517e-12,1071.476263429053,2.959077373487051e-14,5.17627070179054e-14,4.288910010055019e-14,-6.568136308809222e-15
