,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
41,41,43,3c49c8,EWG1VT,55.2926066770392,8.489435369318182,204.234444268,11033.76,0.6407790797038069,34610D,223.62933,-11.006399,39.57454,167.8051972850145,65014.22351690176,0.3745515465117567,0.3614144181510154,27.100727049334115,35.5762442692364,0.0,5.018921931699849e-05,22511.53851710997,0.4350641669015764,0.2258393920777842,0.5162914735528449,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.377014204153376,1.556031316381259,0.5597553391347845,17.78796509582465,10.798122314523033,27.33549361935837,1584413712934525.0,11.6817534804309,729.043533051983,1086.87290822624,0.0050189219317,0.0156662220327496,0.159757354289635,17.7881221346182,10.1975673494011,10.197055567142852,15.264632897118153,0.4652986645461888,120537936770378.06,0.3614144181510154,0.0009383722199570724,8.732848118399316e-07,2.8440000000000003,35.8,2023-08-06 08:43:00,5.01892193169985e-05,0.43506454215319573,0.0,41,225.1153851710997,5.01892193169985e-05,-11.006399,39.57454,0.43506454215319573,0.036463857,3.2883236e-06,0.35068635120917263,847.2522304836239,12215.339995246686,0.9858039332839724,0.1679005810646564,1.8068551538135234,232.21518685142237,0.2671896679353713,0.2588831926608815,1.0,223.66460534869364,28.117254249628648,56.90135765504387,0.47040202196740344,223.51059,5.323937009330121e-05,11005.309321172479,0.0,0.018948218984433822,0.026194764,113.80271531008773,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.004615406843987558,0.004615406843987558,1.0,-4.226582115012689e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519643e-16,-5.766316480519643e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343383e-12,1069.8940374689598,2.7865997865611994e-14,4.61304737223404e-14,3.0753649148226923e-15,-7.04375163297417e-15,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.004615406843987558,0.004615406843987558,0.7390000244249038,-4.226582115012689e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519643e-16,-5.766316480519643e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343383e-12,1069.8940374689598,2.7865997865611994e-14,4.61304737223404e-14,3.0753649148226923e-15,-7.04375163297417e-15
42,42,44,3c49c8,EWG1VT,55.40089416503906,8.521917006548714,205.7777776,11033.76,0.6417849277922567,34610D,223.18315,-11.067113,40.83891,166.8531286859132,64987.12278985242,0.37372779869904676,0.3623867994298663,27.18840296559197,35.7966062704264,0.0,5.37650485444284e-05,22511.53851710997,0.4924007219794213,0.2265700247132664,0.5137448512903184,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.20409581512082,1.530065748561271,0.5571355224202119,17.898338456445167,10.809147472936912,27.460966473824424,1582528664000761.5,11.6922438457143,727.882259483525,1089.95433617757,0.00537650485444,0.0156948521616459,0.160456075250162,17.8983031352132,10.2234843372577,10.222934700677252,14.972367817631849,0.4623492245444347,120718691151350.12,0.3623867994298663,0.0009687948626515051,8.643170144123424e-07,2.8440000000000003,35.8,2023-08-06 08:44:00,5.37650485444284e-05,0.49240078370658114,0.0,42,225.1153851710997,5.37650485444284e-05,-11.067113,40.83891,0.49240078370658114,0.04477182,4.16093e-06,0.3513874311795132,848.5823627497563,12315.868898135326,0.9860376422559327,0.1665225752093729,1.8044841280158384,232.20133674324146,0.3010833189817609,0.15091076647975893,1.0,223.79896879336408,28.117254249628648,57.47218641985709,0.5294039397300118,223.07443,5.6776550213637475e-05,11005.023906790071,0.0,0.018288834801915357,0.025974937,114.94437283971418,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.3420237e-05,8.7711605e-06,109191.85,0.52660775,-170.46072,0.0046154068439875585,0.0046154068439875585,1.0,-4.2257831196376965e-13,1.7902677e-12,8.8704784e-16,2.3565606222506534e-15,-5.852590357384633e-16,-5.852590357384633e-16,7.48e-16,1.9321369030558105e-14,1.3676894347842583e-12,1068.3043161108694,2.88099788175184e-14,4.6254587224124874e-14,3.083639148274991e-15,-7.207973555604011e-15,5.3420237e-05,8.7711605e-06,109191.85,0.52660775,-170.46072,0.0046154068439875585,0.0046154068439875585,0.9039998839071073,-4.2257831196376965e-13,1.7902677e-12,8.8704784e-16,2.3565606222506534e-15,-5.852590357384633e-16,-5.852590357384633e-16,7.48e-16,1.9321369030558105e-14,1.3676894347842583e-12,1068.3043161108694,2.88099788175184e-14,4.6254587224124874e-14,3.083639148274991e-15,-7.207973555604011e-15
43,43,45,3c49c8,EWG1VT,55.510098732123936,8.554487228393555,205.7777776,11033.76,0.6427625799321626,34610D,222.74277,-11.094736,42.075054,165.9929330051525,64959.93438688683,0.37197891162181995,0.3692408020636878,27.716469621176312,36.4910906333842,25.681096633139493,5.70733324994689e-05,22511.53851710997,0.5519636590934183,0.2309705801764692,0.5195382988351951,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.22835097412133,1.5336688800421323,0.5548109222027165,18.24565651065025,10.898159781165733,28.33639865267474,1569376556301081.2,11.8197356503612,728.85773634815,1094.29058271615,0.00570733324995,0.0157868511553664,0.162989395632142,18.2455453166921,10.3243765351355,10.323787322189007,14.86138802657268,0.4648302064110176,124685371307269.98,0.3692408020636878,0.0009869625427268024,9.01654428146118e-07,2.8440000000000003,35.8,2023-08-06 08:45:00,5.707333249946889e-05,0.5519634108613168,0.0,43,225.1153851710997,5.707333249946889e-05,-11.094736,42.075054,0.5519634108613168,0.05357907,5.093305e-06,0.3520821518070013,849.8752142558753,12266.030715644487,0.9858875305599766,0.16740901136543143,1.7994642100900629,232.1719601517349,0.33605156396461766,0.03714116676354112,1.0,223.92932174412607,28.117254249628648,58.10709270733459,0.5901354222191888,222.64542,6.001258797946259e-05,11004.706453646333,0.0,0.017576697737467555,0.025589067,116.21418541466917,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.7268917e-05,8.072257e-06,109214.93,0.59502983,-170.29135,0.004615406843987558,0.004615406843987558,0.9999999999999999,-4.224977707430123e-13,1.7885016e-12,8.33174e-16,2.3482837362476112e-15,-5.896218351487233e-16,-5.896218351487233e-16,7.480000000000001e-16,1.924488460575327e-14,1.3660038553306068e-12,1066.7003110424362,2.986850817794931e-14,4.712942334718249e-14,3.1419615564788318e-15,-7.23231954054891e-15,5.7268917e-05,8.072257e-06,109214.93,0.59502983,-170.29135,0.004615406843987558,0.004615406843987558,0.9999999999999999,-4.224977707430123e-13,1.7885016e-12,8.33174e-16,2.3482837362476112e-15,-5.896218351487233e-16,-5.896218351487233e-16,7.480000000000001e-16,1.924488460575327e-14,1.3660038553306068e-12,1066.7003110424362,2.986850817794931e-14,4.712942334718249e-14,3.1419615564788318e-15,-7.23231954054891e-15
44,44,46,3c49c8,EWG1VT,55.61884475966631,8.587188720703125,205.7777776,11041.38,0.6437224299066359,34610D,222.362,-10.960333,43.052322,165.21226973109458,64932.21791726565,0.3735993298101526,0.355767348724342,26.72278390266297,35.4795673624352,-25.63495578760721,5.8736308080299744e-05,22484.50492966137,0.5948301171663792,0.2226898658555248,0.4980283457335512,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.188912645943937,1.5277384377794152,0.5526742301221119,17.739345874283416,10.71773979592828,26.665719664842,1594476102000242.0,11.571911206007,723.551949324519,1082.21881709862,0.00587363080803,0.0155528694584938,0.157842539083192,17.7397836812176,10.1487728360628,10.148176769625604,15.060188040782364,0.45137421026359,115689064168716.0,0.355767348724342,0.0009441761165310519,7.906760262874908e-07,2.8440000000000003,35.8,2023-08-06 08:46:00,5.873630808029975e-05,0.5948301014913457,0.0,44,224.84504929661372,5.873630808029975e-05,-10.960333,43.052322,0.5948301014913457,0.060873367,5.9143536e-06,0.35226152167975305,851.1445278764526,12336.230800339343,0.985726436032548,0.16835496222734636,1.8019552526522717,232.18654680489593,0.36080330698257845,0.0,1.0,224.05796563749635,28.117254249628648,58.57415701529346,0.6325960753615477,222.27696,6.152337037796587e-05,11012.092921492353,0.0,0.01716156901746871,0.02534498,117.14831403058692,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9542323e-05,7.3953784e-06,109314.8,0.65318215,-170.60384,0.0,0.0,1.0,-4.220378991658035e-13,1.7883628e-12,7.8099794e-16,0.0,-0.0,0.0,7.48e-16,1.9291221299812696e-14,1.3663248732618974e-12,1065.0950229837536,2.753748811545781e-14,4.540968900896866e-14,3.02731260059791e-15,0.0,5.9542323e-05,7.3953784e-06,109314.8,0.65318215,-170.60384,0.0,0.0,0.9938019718645488,-4.220378991658035e-13,1.7883628e-12,7.8099794e-16,0.0,-0.0,0.0,7.48e-16,1.9291221299812696e-14,1.3663248732618974e-12,1065.0950229837536,2.753748811545781e-14,4.540968900896866e-14,3.02731260059791e-15,0.0
45,45,47,3c49c8,EWG1VT,55.72819519042969,8.620355779474432,205.7777776,11033.76,0.6446586096194515,34610D,221.94307,-10.982169,44.40213,164.3123523100285,64905.49513336299,0.37285348733014395,0.356366702686013,26.77650160363138,35.662645157378,0.0,6.176198369291308e-05,22511.53851710997,0.6597793886532145,0.2231375133635948,0.4945994149719988,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.431515942091965,1.5640831201962866,0.5501823294910484,17.83141502946495,10.723992282615642,26.68458143952507,1594192731000143.8,11.6049971363172,722.644852762578,1076.53748523054,0.00617619836929,0.0154917798381126,0.157565534598707,17.831322578689,10.1709123319108,10.170284194984198,15.38512815496913,0.4491091038750731,114883098091000.84,0.356366702686013,0.00090765047214024,7.772592235703524e-07,2.8440000000000003,35.8,2023-08-06 08:47:00,6.176198369291308e-05,0.6597797400894575,0.0,45,225.1153851710997,6.176198369291308e-05,-10.982169,44.40213,0.6597797400894575,0.071529634,7.1003133e-06,0.35335076585654135,852.3825446639718,12274.329167806338,0.9856506071448145,0.1687983431051935,1.8019809071938022,232.18669693580335,0.39856323806515925,0.0,1.0,224.2403594541584,28.117254249628648,59.56326545762595,0.6976361010044279,221.8703,6.441175590989927e-05,11003.978367271187,0.0,0.016122869049027884,0.024382439,119.1265309152519,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.286327e-05,6.608567e-06,109258.62,0.7217334,-170.92657,0.004615406843987558,0.004615406843987558,0.9999999999999998,-4.22350075758242e-13,1.7854285e-12,7.203479e-16,2.3376250781607418e-15,-5.732594393126011e-16,-5.732594393126011e-16,7.480000000000001e-16,1.9096645580990084e-14,1.3630783982247783e-12,1063.4808128403272,2.6453786382910266e-14,4.548618978146327e-14,3.032412652097551e-15,-7.0363750566749665e-15,6.286327e-05,6.608567e-06,109258.62,0.7217334,-170.92657,0.004615406843987558,0.004615406843987558,0.9999999999999998,-4.22350075758242e-13,1.7854285e-12,7.203479e-16,2.3376250781607418e-15,-5.732594393126011e-16,-5.732594393126011e-16,7.480000000000001e-16,1.9096645580990084e-14,1.3630783982247783e-12,1063.4808128403272,2.6453786382910266e-14,4.548618978146327e-14,3.032412652097551e-15,-7.0363750566749665e-15
46,46,48,3c49c8,EWG1VT,55.836988546080505,8.653535842895508,205.7777776,11033.76,0.6455770237064569,34610D,221.59885,-10.84206,45.46455,163.02404329925562,64878.71863175936,0.3721998030645955,0.3532986207447721,26.55474488512616,35.572538497054,-25.551528983494453,6.346186360932665e-05,22511.53851710997,0.7077524878279392,0.2212895407093846,0.4872029402937719,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.277404596044931,1.5409584661580076,0.5462923713304425,17.786331762245258,10.679086231936806,26.32559671395104,1599585959496142.5,11.5359211031569,720.41313897554,1075.86947411428,0.00634618636093,0.0154576382011715,0.156631682611338,17.786269248527,10.1329634303038,10.132320414367618,15.214693367850874,0.4435655954869524,113019354791256.95,0.3532986207447721,0.0009180436198774124,7.453221145194245e-07,2.8440000000000003,35.8,2023-08-06 08:48:00,6.346186360932665e-05,0.7077520741326635,0.0,46,225.1153851710997,6.346186360932665e-05,-10.84206,45.46455,0.7077520741326635,0.07995324,8.067684e-06,0.3538996423539742,853.5970718466921,12346.327049847316,0.9853480876505489,0.17055540496684957,1.8001072702257739,232.17572739262715,0.4261064889429075,0.0,1.0,224.36852705358166,28.117254249628648,60.442245808227,0.7447938915541197,221.53824,6.596313679773867e-05,11003.538877095887,0.0,0.015428589571647534,0.023705648,120.884491616454,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.4686734e-05,5.936713e-06,109278.56,0.7727429,-170.55682,0.004615406843987558,0.004615406843987558,1.0,-4.2228606940270893e-13,1.7841556e-12,6.6855913e-16,2.3348666462635144e-15,-5.827838228042499e-16,-5.827838228042499e-16,7.479999999999999e-16,1.9027618219402222e-14,1.361869577025445e-12,1061.867783187783,2.6502816360765982e-14,4.5094583729628156e-14,3.00630558197521e-15,-7.195239675701535e-15,6.4686734e-05,5.936713e-06,109278.56,0.7727429,-170.55682,0.004615406843987558,0.004615406843987558,1.0,-4.2228606940270893e-13,1.7841556e-12,6.6855913e-16,2.3348666462635144e-15,-5.827838228042499e-16,-5.827838228042499e-16,7.479999999999999e-16,1.9027618219402222e-14,1.361869577025445e-12,1061.867783187783,2.6502816360765982e-14,4.5094583729628156e-14,3.00630558197521e-15,-7.195239675701535e-15
47,47,49,3c49c8,EWG1VT,55.94638630495233,8.687353134155273,206.292222044,11026.14,0.646472675584608,34610D,221.26025,-10.761818,46.67283,161.92138623943612,64852.16388687423,0.36789810997204175,0.3715644106954048,27.92350124630287,37.2311019385184,25.51597033531567,6.536002620539988e-05,22538.60460760245,0.7614544414759916,0.2326958437191905,0.5083723452599673,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.366444130590132,1.5542890685284874,0.5430123566458225,18.61640360068393,10.91754133013401,28.60785416068575,1565298328240375.5,11.866615550613,725.305588243032,1089.2607671037,0.00653600262054,0.0157404332830199,0.163339986212447,18.6155509692592,10.3770959334805,10.376417730545713,14.985588589844635,0.4557858451922419,123565971033093.23,0.3715644106954048,0.0009644805638365418,8.608683078876036e-07,2.8440000000000003,35.8,2023-08-06 08:49:00,6.536002620539988e-05,0.7614549905644685,0.0,47,225.38604607602454,6.536002620539988e-05,-10.761818,46.67283,0.7614549905644685,0.09087286,9.314523e-06,0.3548673757245053,854.7815028092709,12268.463421107954,0.9856932541433625,0.16854912855386897,1.7900093655354625,232.11643276789266,0.4569245376864184,0.0,1.0,224.47416117228238,28.117254249628648,61.61158149787742,0.7975086780572005,221.21216,6.77126403968476e-05,10995.334209251061,0.0,0.01440837487452285,0.02257481,123.22316299575483,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.6466026e-05,5.2261476e-06,109225.57,0.8209556,-170.03801,0.015441843040981666,0.015441843040981666,1.0,-4.225819398427035e-13,1.7817398e-12,6.137864e-16,7.806336099942562e-15,-1.99454063755054e-15,-1.99454063755054e-15,7.48e-16,1.8711712149488398e-14,1.3591578669104376e-12,1060.244017109772,2.9224611285086945e-14,4.742600577871579e-14,3.1617337185810518e-15,-2.446994885370214e-14,6.6466026e-05,5.2261476e-06,109225.57,0.8209556,-170.03801,0.015441843040981666,0.015441843040981666,1.0,-4.225819398427035e-13,1.7817398e-12,6.137864e-16,7.806336099942562e-15,-1.99454063755054e-15,-1.99454063755054e-15,7.48e-16,1.8711712149488398e-14,1.3591578669104376e-12,1060.244017109772,2.9224611285086945e-14,4.742600577871579e-14,3.1617337185810518e-15,-2.446994885370214e-14
48,48,50,3c49c8,EWG1VT,56.0551323324947,8.72065544128418,206.292222044,11033.76,0.6473481576855273,34610D,220.98254,-10.468997,47.42067,161.263528000278,64824.24038562793,0.3698021166448556,0.3591949736182649,27.02284262912994,36.3255270256934,-25.48469914979178,6.567421156399905e-05,22511.53851710997,0.7913563770095421,0.2251903552427495,0.4900229543212848,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.304768508008934,1.545038518654227,0.5411459067346637,18.162478739458283,10.755492717814178,27.129537061668987,1587507913597497.5,11.6467471224772,720.57490836265,1079.00050664126,0.0065674211564,0.0155327257977561,0.158808626003008,18.1627635128467,10.2241311712301,10.22345975357133,15.119245085041204,0.4439641288101435,115918257155236.66,0.3591949736182649,0.0009313254969612445,7.65878583468678e-07,2.8440000000000003,35.8,2023-08-06 08:50:00,6.567421156399905e-05,0.7913569965021208,0.0,48,225.1153851710997,6.567421156399905e-05,-10.468997,47.42067,0.7913569965021208,0.09668278,1.0006514e-05,0.35488665195472896,855.9392653080973,12376.394402522306,0.9854710036594171,0.1698437545113187,1.793261902368735,232.13556383886285,0.4735815771595165,0.0,1.0,224.5814924639434,28.117254249628648,62.10617730124126,0.8251169699789811,220.9473,6.783969994094967e-05,11002.70691134938,0.0,0.014060999642375975,0.022212056,124.21235460248252,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.672929e-05,4.662969e-06,109316.836,0.8561698,-169.47597,0.16607009459642105,0.16607009459642105,1.0,-4.221669689577312e-13,1.7819737e-12,5.7037626e-16,6.620658400434065e-14,-2.4640858131664744e-14,-2.4640858131664744e-14,7.479999999999999e-16,1.5053326082163492e-14,1.3598067028932639e-12,1058.625476374202,2.729355909343319e-14,4.5847186663069104e-14,3.056479110871273e-15,-3.049649786540818e-13,6.672929e-05,4.662969e-06,109316.836,0.8561698,-169.47597,0.16607009459642105,0.16607009459642105,1.0,-4.221669689577312e-13,1.7819737e-12,5.7037626e-16,6.620658400434065e-14,-2.4640858131664744e-14,-2.4640858131664744e-14,7.479999999999999e-16,1.5053326082163492e-14,1.3598067028932639e-12,1058.625476374202,2.729355909343319e-14,4.5847186663069104e-14,3.056479110871273e-15,-3.049649786540818e-13
49,49,51,3c49c8,EWG1VT,56.16481018066406,8.75460537997159,205.7777776,11026.14,0.6481982785636047,34610D,220.71826,-10.299664,48.454315,160.60048935608626,64797.2175429988,0.36803345444303026,0.3654139751214469,27.48773180337293,36.9295507005902,0.0,6.682124444432972e-05,22538.60460760245,0.8334557511569001,0.2290644316947744,0.4953921533925363,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.40422319999657,1.5599382568577853,0.5392435256093832,18.464881588579875,10.83569517737138,27.85758756671289,1576570003289334.8,11.764945941516,721.806049547731,1081.65108833957,0.00668212444443,0.0156063816914954,0.160923813194374,18.4647753502951,10.3114108302291,10.310721854963631,15.135964814839417,0.4470227137270346,119090560858496.52,0.3654139751214469,0.0009356058331688816,7.981111412869179e-07,2.8440000000000003,35.8,2023-08-06 08:51:00,6.682124444432972e-05,0.8334568740808371,0.0,49,225.38604607602454,6.682124444432972e-05,-10.299664,48.454315,0.8334568740808371,0.10594624,1.10645615e-05,0.35573877879269244,857.0634950710491,12201.71072602419,0.9851404601592649,0.17175061501255784,1.7903949775027892,232.11870250330762,0.4974907124781239,0.0,1.0,224.69806744636523,28.117254249628648,63.25389215727119,0.8652578135363065,220.69531,6.882604271330046e-05,10994.513053921364,0.0,0.013102948527295837,0.020932892,126.50778431454238,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.768442e-05,4.0478285e-06,109262.31,0.88562375,-168.78719,0.572396864362524,0.572396864362524,1.0,-4.2247027230934896e-13,1.7799253e-12,5.2297746e-16,2.27952058293149e-13,-8.507780290466789e-14,-8.507780290466789e-14,7.480000000000002e-16,5.30544398691109e-15,1.3574549969794933e-12,1056.9887040244364,2.784548358197406e-14,4.6640972054613344e-14,3.1093981369742226e-15,-1.0380947402484582e-12,6.768442e-05,4.0478285e-06,109262.31,0.88562375,-168.78719,0.572396864362524,0.572396864362524,1.0,-4.2247027230934896e-13,1.7799253e-12,5.2297746e-16,2.27952058293149e-13,-8.507780290466789e-14,-8.507780290466789e-14,7.480000000000002e-16,5.30544398691109e-15,1.3574549969794933e-12,1056.9887040244364,2.784548358197406e-14,4.6640972054613344e-14,3.1093981369742226e-15,-1.0380947402484582e-12
50,50,52,3c49c8,EWG1VT,56.27290370100636,8.78854751586914,205.263333156,11026.14,0.6490387360169187,34610D,220.48955,-10.01908,49.184784,159.95240856125625,64769.72981119543,0.36856432189979726,0.3601383444182007,27.109096417328928,36.5965637410194,-25.431770555359844,6.700459798097593e-05,22538.60460760245,0.860246409877884,0.2259091368110744,0.4864483870961998,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.64595474412,1.5961798837002463,0.5373459811300927,18.29817027264948,10.766306306928968,27.21894487328004,1586164689992162.8,11.6891044359751,719.697995228386,1071.65554781394,0.0067004597981,0.0154625557607919,0.158451079016873,18.2982818705097,10.2474055045062,10.246718927223856,15.58417355178911,0.4418037750386941,114985185390789.62,0.3601383444182007,0.0008819024208257002,7.519484389695615e-07,2.8440000000000003,35.8,2023-08-06 08:52:00,6.700459798097593e-05,0.8602461207834591,0.0,50,225.38604607602454,6.700459798097593e-05,-10.01908,49.184784,0.8602461207834591,0.1135332,1.1969814e-05,0.35610778048051694,858.174948091004,12319.740508041863,0.9853391127907091,0.17060724722243814,1.7919005011763347,232.12755996524498,0.5123363916256132,0.0,1.0,224.79072647497006,28.117254249628648,64.14801490398015,0.8897282959707032,220.4795,6.886386221688252e-05,10994.065992548009,0.0,0.012470378397209743,0.019974343,128.2960298079603,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.753895e-05,3.5453509e-06,109280.09,0.90520245,-168.07849,0.8687255790721309,0.8687255790721309,1.0,-4.224173711086431e-13,1.7792367e-12,4.8429606e-16,3.4293409884560264e-13,-1.3027391625847146e-13,-1.3027391625847146e-13,7.48e-16,-1.9728791627871083e-15,1.3568193378833064e-12,1055.3737339216923,2.5856109216556657e-14,4.5967597304458294e-14,3.064506486963886e-15,-1.6049408432707443e-12,6.753895e-05,3.5453509e-06,109280.09,0.90520245,-168.07849,0.8687255790721309,0.8687255790721309,1.0,-4.224173711086431e-13,1.7792367e-12,4.8429606e-16,3.4293409884560264e-13,-1.3027391625847146e-13,-1.3027391625847146e-13,7.48e-16,-1.9728791627871083e-15,1.3568193378833064e-12,1055.3737339216923,2.5856109216556657e-14,4.5967597304458294e-14,3.064506486963886e-15,-1.6049408432707443e-12
51,51,53,3c49c8,EWG1VT,56.38206481933594,8.822687322443182,206.292222044,11018.52,0.649849992389476,34610D,220.29388,-9.747965,50.021404,159.376337215289,64742.620714778095,0.3664885184020942,0.3675169556913744,27.65170065631912,37.2702537306634,25.409363060597627,6.715618849169417e-05,22565.703240217892,0.8848759016812097,0.2304308388026593,0.4937401110464199,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,10.207336463102028,1.5304149836537897,0.5356484485639226,18.635448224863865,10.860549516725198,28.08112804225541,1573211629584779.2,11.7928011253051,720.88903417759,1086.01182085356,0.00671561884917,0.0156561560863494,0.162071523312645,18.6351268653317,10.351935840366,10.351240690495066,14.791561507507517,0.4447417832298724,120298418578619.95,0.3675169556913744,0.0009726292647718608,7.977264972154833e-07,2.8440000000000003,35.8,2023-08-06 08:53:00,6.715618849169417e-05,0.884877533281542,0.0,51,225.6570324021789,6.715618849169417e-05,-9.747965,50.021404,0.884877533281542,0.12374123,1.3117447e-05,0.35685261953569275,859.2477911862068,12383.315878721474,0.9849431823036893,0.17287836080169625,1.7881766611151793,232.10563943681993,0.5260010059759729,0.0,1.0,224.84967119038063,28.117254249628648,65.42468271891332,0.9126973469082598,220.29584,6.892834807907919e-05,10985.807658640544,0.0,0.011574830820430293,0.01845936,130.84936543782663,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.729287e-05,3.0398946e-06,109224.24,0.91818875,-167.6266,0.8863994845435015,0.8863994845435015,1.0,-4.2272641004100025e-13,1.7775118e-12,4.455982e-16,3.471393288830281e-13,-1.341067796609524e-13,-1.341067796609524e-13,7.480000000000001e-16,-2.6512762201521573e-15,1.3547854081792006e-12,1053.735896701596,2.9056712332230806e-14,4.6909393802743754e-14,3.127292920182916e-15,-1.6606866140196739e-12,6.729287e-05,3.0398946e-06,109224.24,0.91818875,-167.6266,0.8863994845435015,0.8863994845435015,1.0,-4.2272641004100025e-13,1.7775118e-12,4.455982e-16,3.471393288830281e-13,-1.341067796609524e-13,-1.341067796609524e-13,7.480000000000001e-16,-2.6512762201521573e-15,1.3547854081792006e-12,1053.735896701596,2.9056712332230806e-14,4.6909393802743754e-14,3.127292920182916e-15,-1.6606866140196739e-12
