,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
45,45,46,407463.0,BAW680,47.9615478515625,6.968421936035156,287.574444196,10546.08,0.7802063673178959,34610D,232.11765,36.39245,-22.717194,246.0639543425951,66107.29318307513,0.48973987402052016,0.456664843328574,38.785377965117206,39.3052846720808,26.44522298154346,1.3509904386300733e-05,24299.29377393277,0.0462350446598527,0.3232114830426433,0.8434102442944322,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.049379675949096,1.9572306555206416,0.8056587248345454,19.6528917973186,13.152635812522735,36.28235538999999,1450000000000000.0,15.7582380830647,797.736324678897,1171.960932914,0.00135099043863,0.0172336368531449,0.228332421664287,19.6526423360404,13.2492301891936,13.249051195778735,14.77396094264587,0.6712498570825617,344278659292298.7,0.0013284955476079528,4.90598720635168e-06,3.0968000000000004,35.8,2023-08-06 09:46:00,1.3509904386300733e-05,0.04623501161898259,0.0,242.99293773932774,45,1.3509904386300733e-05,36.39245,-22.717194,0.04623501161898259,0.0,0.0,0.3646934265101026,1031.6196860158504,17099.93123811332,-0.2567539073442636,0.9664768135156959,2.246664289310446,234.54228690545824,0.030867880936657415,0.965479705831061,0.0,224.87716019813305,0.0,0.0,0.0,0 days,1.3187296e-05,1.1351708e-05,104840.516,0.045924935,-235.1425,0.0,0.0,1.0,-4.43589077857326e-13,1.8013903e-12,1.0859651e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9485381445889698e-14,1.3578012639043823e-12,1168.282608239333,4.9424825041717737e-14,6.346928194447839e-14,5.2588833611139235e-14,0.0,1.3187296e-05,1.1351708e-05,104840.516,0.045924935,-235.1425,0.0,0.0,0.0,-4.43589077857326e-13,1.8013903e-12,1.0859651e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9485381445889698e-14,1.3578012639043823e-12,1168.282608239333,4.9424825041717737e-14,6.346928194447839e-14,5.2588833611139235e-14,0.0
46,46,47,407463.0,BAW680,47.921851206634,7.1901996319110575,287.059999752,10553.7,0.7829710371546229,34610D,232.42065,34.640953,-21.764805,248.0280819518457,66068.50780511001,0.4924442998801617,0.43454150994311,36.93035313375717,37.3098437739288,-105.88240320523204,1.2805357093743556e-05,24270.50189404938,0.0422853452788739,0.3077529427813097,0.8095640289289224,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.383639965815153,2.0073746125832965,0.8115601148091167,18.654525713870168,12.878997101874312,36.28235539,1450000000000000.0,15.3431596978599,792.894612571933,1148.72682765733,0.00128053570937,0.0167913195083741,0.217270754971555,18.6549218869644,12.9394688048904,12.9393031124935,15.515057399357332,0.6547799484203329,317539920322096.5,0.0011911416629340407,4.465598495703534e-06,3.0968000000000004,35.8,2023-08-06 09:47:00,1.2805357093743559e-05,0.04228540511940003,0.0,242.70501894049386,46,1.2805357093743559e-05,34.640953,-21.764805,0.04228540511940003,0.0,0.0,0.36378642976576314,1035.2754588173807,17269.01853415751,-0.2591178648618634,0.9658457082316144,2.255957670076099,234.58694752232586,0.028315584460933838,0.9729115623173777,0.0,224.90872842307277,0.0,0.0,0.0,0 days,1.2573685e-05,1.137143e-05,104913.42,0.042175364,-235.07338,0.0,0.0,1.0,-4.431988115982825e-13,1.8055356e-12,1.0874853e-15,0.0,0.0,0.0,7.479999999999999e-16,1.9545863925191417e-14,1.3623368177902625e-12,1168.7637467727207,4.230877281917411e-14,6.039448408187302e-14,5.0041143953551936e-14,0.0,1.2573685e-05,1.137143e-05,104913.42,0.042175364,-235.07338,0.0,0.0,0.0,-4.431988115982825e-13,1.8055356e-12,1.0874853e-15,0.0,0.0,0.0,7.479999999999999e-16,1.9545863925191417e-14,1.3623368177902625e-12,1168.7637467727207,4.230877281917411e-14,6.039448408187302e-14,5.0041143953551936e-14,0.0
47,47,48,407463.0,BAW680,47.88139343261719,7.413848876953125,287.059999752,10523.22,0.7857159212855649,34610D,232.72076,33.141296,-21.006552,249.2474586869387,66031.57745197626,0.4950300044738873,0.453101012170802,38.71273478393015,38.9163156915104,-26.482045644690945,1.2216440905882186e-05,24385.83539984122,0.0391722467191748,0.3226061231994179,0.8497312793438538,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.90421864952478,2.0854629373632427,0.8150239892910303,19.45818011450601,13.179552787306037,36.28235538999999,1450000000000000.0,15.8421149640699,799.785871290021,1158.36278296698,0.00122164409059,0.017075499046049,0.226550506085401,19.4581578457552,13.2675774496805,13.267415369084668,15.719904442118644,0.6784794914334121,335961142532587.44,0.0012003279358039072,4.813852433821272e-06,3.0968000000000004,35.8,2023-08-06 09:48:00,1.2216440905882187e-05,0.039172284182932886,0.0,243.85835399841227,47,1.2216440905882187e-05,33.141296,-21.006552,0.039172284182932886,0.0,0.0,0.36504378627187634,1038.9050717034077,17177.314029069657,-0.26257969763495637,0.9649103079509178,2.278283381515113,234.69357535464562,0.02630879510281285,0.9778401975882046,0.0,224.99848084612339,0.0,0.0,0.0,0 days,1.2079964e-05,1.1285721e-05,104588.85,0.039149992,-235.59818,0.0,0.0,1.0,-4.4492144151135625e-13,1.806859e-12,1.0808785e-15,0.0,0.0,0.0,7.479999999999999e-16,1.953406778288153e-14,1.3619376357104632e-12,1169.2541104820375,4.444300518929799e-14,6.297396506633542e-14,5.2178428197820785e-14,0.0,1.2079964e-05,1.1285721e-05,104588.85,0.039149992,-235.59818,0.0,0.0,0.0,-4.4492144151135625e-13,1.806859e-12,1.0808785e-15,0.0,0.0,0.0,7.479999999999999e-16,1.953406778288153e-14,1.3619376357104632e-12,1169.2541104820375,4.444300518929799e-14,6.297396506633542e-14,5.2178428197820785e-14,0.0
48,48,49,407463.0,BAW680,47.84061755164195,7.63592059795673,288.08888864,10515.6,0.7884196527791304,34610D,232.88408,31.542227,-20.193819,250.5774663706601,65992.86471719232,0.49404413098734445,0.48716914035164,41.713243518195895,41.5374089555992,106.00742593654842,1.1841227606449668e-05,24414.73800496757,0.0373159290796082,0.3476103626516325,0.9181666631638766,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.907896237438369,2.0860197490508807,0.8190856457883269,20.76934354492077,14.429293992885071,36.28235538999999,1450000000000000.0,16.5793613431236,810.652903179056,1187.89743992533,0.00118412276064,0.017679291736886,0.24358457017582,20.7687044777996,13.7779597622459,13.777796616220252,15.14162934166497,0.7160235117918912,370181884212606.06,0.0013468559685720003,5.443777186835193e-06,3.0968000000000004,35.8,2023-08-06 09:49:00,1.1841227606449668e-05,0.0373159424753885,0.0,244.14738004967575,48,1.1841227606449668e-05,31.542227,-20.193819,0.0373159424753885,0.0,0.0,0.36522013773608897,1042.480272438552,17272.293350481978,-0.26539089310341174,0.9641408993802585,2.2765383341984733,234.68527436335108,0.025102499755812656,0.9816985543205125,0.0,224.98670508432,0.0,0.0,0.0,0 days,1.1782545e-05,1.1236889e-05,104507.305,0.037192743,-236.25075,0.0,0.0,0.9999999999999999,-4.45352829908911e-13,1.8083434e-12,1.0771144e-15,0.0,0.0,0.0,7.480000000000001e-16,1.954399133876726e-14,1.3629905350767214e-12,1169.74832976947,5.365930159087379e-14,6.770890287558226e-14,5.61016623826253e-14,0.0,1.1782545e-05,1.1236889e-05,104507.305,0.037192743,-236.25075,0.0,0.0,0.0,-4.45352829908911e-13,1.8083434e-12,1.0771144e-15,0.0,0.0,0.0,7.480000000000001e-16,1.954399133876726e-14,1.3629905350767214e-12,1169.74832976947,5.365930159087379e-14,6.770890287558226e-14,5.61016623826253e-14,0.0
49,49,50,407463.0,BAW680,47.79917907714844,7.858863830566406,289.117777528,10546.08,0.7910971639612534,34610D,232.91158,29.746325,-19.162703,252.2030838976176,65951.15147367414,0.49476587983244774,0.488463069369644,41.800790384432624,41.4397364671086,79.57772638301846,1.1398356978481336e-05,24299.29377393277,0.0356391314705801,0.3483399198702718,0.9264818335088194,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.808093884168471,2.0710566930419865,0.8243508514644741,20.719753073762003,14.54525385591919,36.28235539,1450000000000000.0,16.5895487069781,811.878570612003,1191.13230328609,0.00113983569785,0.0177199186898836,0.244231534684822,20.7198682335543,13.7828812286964,13.78272412828665,15.027608288269583,0.7202590156621432,368529181160806.4,0.0013733856055377703,5.434052565765168e-06,3.0968000000000004,35.8,2023-08-06 09:50:00,1.1398356978481335e-05,0.03563912267323953,0.0,242.99293773932774,49,1.1398356978481335e-05,29.746325,-19.162703,0.03563912267323953,0.0,0.0,0.36345028929850864,1046.020805116533,17244.301616197496,-0.26753081444448695,0.9635493050813069,2.26900969201488,234.64939682666466,0.023981012613033554,0.9830067906376097,0.0,224.95019737671996,0.0,0.0,0.0,0 days,1.143336e-05,1.118625e-05,104826.16,0.035909493,-237.16422,0.0,0.0,1.0,-4.436544541400766e-13,1.8108902e-12,1.073211e-15,0.0,0.0,0.0,7.48e-16,1.9595275787941682e-14,1.367235759226149e-12,1170.2505799440012,5.503245464272816e-14,6.788873880308926e-14,5.6250669293988245e-14,0.0,1.143336e-05,1.118625e-05,104826.16,0.035909493,-237.16422,0.0,0.0,0.0,-4.436544541400766e-13,1.8108902e-12,1.073211e-15,0.0,0.0,0.0,7.48e-16,1.9595275787941682e-14,1.367235759226149e-12,1170.2505799440012,5.503245464272816e-14,6.788873880308926e-14,5.6250669293988245e-14,0.0
50,50,51,407463.0,BAW680,47.75747680664063,8.081130981445312,287.574444196,10568.94,0.7937374279397025,34610D,232.93896,28.101791,-18.09964,253.2936326374765,65909.3506832897,0.49717831524877054,0.481008788278394,41.24534220955542,40.8297591902888,-53.07536623505777,1.0858660832144888e-05,24213.00100559291,0.0337261591386321,0.3437111850796285,0.9189058271558252,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.015994806416328,2.102247026028621,0.8278666965364471,20.414743882406,14.376652139076928,36.28235539,1450000000000000.0,16.4574748148042,810.735798091208,1182.88828463839,0.00108586608321,0.0175889256166727,0.240504394139197,20.4148795951444,13.6736261998413,13.673477724184298,15.37571892165454,0.7163112740968554,361702434476903.5,0.0013084397692295394,5.320059757555238e-06,3.0968000000000004,35.8,2023-08-06 09:51:00,1.085866083214489e-05,0.03372622206976288,0.0,242.13001005592912,50,1.085866083214489e-05,28.101791,-18.09964,0.03372622206976288,0.0,0.0,0.3621170191451984,1049.512089507696,17056.900664501107,-0.27087414069161714,0.9626147723282549,2.271798406872853,234.662698630952,0.02269998926443625,0.9832978161745995,0.0,224.9577799043243,0.0,0.0,0.0,0 days,1.0982665e-05,1.1132856e-05,105059.414,0.034770597,-238.50653,0.0,0.0,1.0,-4.424105148703766e-13,1.8127946e-12,1.0690951e-15,0.0,0.0,0.0,7.479999999999999e-16,1.9632088019714414e-14,1.370384065604271e-12,1170.7560274272128,5.174880168188939e-14,6.685271013745902e-14,5.539224554246605e-14,0.0,1.0982665e-05,1.1132856e-05,105059.414,0.034770597,-238.50653,0.0,0.0,0.0,-4.424105148703766e-13,1.8127946e-12,1.0690951e-15,0.0,0.0,0.0,7.479999999999999e-16,1.9632088019714414e-14,1.370384065604271e-12,1170.7560274272128,5.174880168188939e-14,6.685271013745902e-14,5.539224554246605e-14,0.0
51,51,52,407463.0,BAW680,47.7157178975768,8.30059344951923,287.574444196,10553.7,0.7963285634037504,34610D,233.06577,26.878096,-17.1829,254.7937816980557,65868.10534108014,0.49789455944861205,0.492851347223276,42.328171942375285,41.6485998187628,-79.620588626684,1.0883111814566008e-05,24270.50189404938,0.0333990534486727,0.3527347661864607,0.9442085905333248,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.227857258158672,2.1340237453623785,0.8325431752160354,20.824358364717604,14.848193540040285,36.28235539,1450000000000000.0,16.7638669482647,814.894551409589,1189.85782148215,0.00108831118146,0.0177502212584289,0.246425673611638,20.8242999093814,13.8829634867013,13.882812398501663,15.372784507210858,0.7306816039547814,367253179562349.4,0.001340741501072038,5.450127033288255e-06,3.0968000000000004,35.8,2023-08-06 09:52:00,1.0883111814566006e-05,0.03339905547239738,0.0,242.70501894049386,51,1.0883111814566006e-05,26.878096,-17.1829,0.03339905547239738,0.0,0.0,0.3627794783735853,1052.938415622834,17043.157906245888,-0.23613145081136236,0.9717211214837934,2.2804418827900137,234.70383532262375,0.022507958334914688,0.9849939500339597,0.0,224.99444802164717,0.0,0.0,0.0,0 days,1.0978463e-05,1.1082653e-05,104891.7,0.033922598,-239.15074,0.0,0.0,1.0,-4.4329997856719865e-13,1.8132093e-12,1.0652254e-15,0.0,0.0,0.0,7.479999999999998e-16,1.9622046179760843e-14,1.3699092950705676e-12,1171.2591046301488,5.4313033973462e-14,6.849864089739713e-14,5.675601674355762e-14,0.0,1.0978463e-05,1.1082653e-05,104891.7,0.033922598,-239.15074,0.0,0.0,0.0,-4.4329997856719865e-13,1.8132093e-12,1.0652254e-15,0.0,0.0,0.0,7.479999999999998e-16,1.9622046179760843e-14,1.3699092950705676e-12,1171.2591046301488,5.4313033973462e-14,6.849864089739713e-14,5.675601674355762e-14,0.0
52,52,53,407463.0,BAW680,47.679314047603285,8.521798940805288,282.9444442,10530.84,0.798850068005329,34610D,233.24599,25.756529,-16.085041,256.3875036969274,65825.77716913777,0.49798259415925683,0.505430982532094,43.42002060205208,42.4536535181952,-26.548213732117592,1.0784647550247877e-05,24356.96050651261,0.0325442625016667,0.3618335050171007,0.969545670794346,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.308362444999757,2.1461000561039727,0.837427022713962,21.22685134924276,15.32638460628893,36.28235539,1450000000000000.0,17.0628941526221,818.911149335012,1198.91816671387,0.00107846475502,0.0179318148184866,0.252715491266047,21.2268267590976,14.093135236123,14.092983248265735,15.229224403040089,0.7447009236902694,378491722413438.5,0.001389111984301975,5.663372515248039e-06,3.0968000000000004,35.8,2023-08-06 09:53:00,1.0784647550247875e-05,0.032544243922439604,0.0,243.5696050651261,52,1.0784647550247875e-05,25.756529,-16.085041,0.032544243922439604,0.0,0.0,0.36379050081316555,1056.2726743666267,16961.693900269867,-0.17956463350166985,0.9837461778301408,2.2889666151720984,234.74427202208244,0.021970970262470187,0.9875360169049471,0.0,225.02926874065264,0.0,0.0,0.0,0 days,1.0899834e-05,1.09259345e-05,104643.61,0.033436924,-238.65833,0.0,0.0,1.0,-4.4461845291457053e-13,1.8137917e-12,1.053145e-15,0.0,0.0,0.0,7.479999999999999e-16,1.9600397782979036e-14,1.3691732930300019e-12,1171.6970872813902,5.767781345351027e-14,7.024701376173784e-14,5.820466854543994e-14,0.0,1.0899834e-05,1.09259345e-05,104643.61,0.033436924,-238.65833,0.0,0.0,0.0,-4.4461845291457053e-13,1.8137917e-12,1.053145e-15,0.0,0.0,0.0,7.479999999999999e-16,1.9600397782979036e-14,1.3691732930300019e-12,1171.6970872813902,5.767781345351027e-14,7.024701376173784e-14,5.820466854543994e-14,0.0
53,53,54,407463.0,BAW680,47.65170857057733,8.744553786057692,284.487777532,10523.22,0.8012727666583008,34610D,233.41705,24.74725,-14.758656,256.90289159233254,65782.35714853571,0.49883149773578594,0.509901135985714,43.90007718700917,42.8160655625404,-26.56444284811437,1.0758276947145238e-05,24385.83539984122,0.0318809166670229,0.3658339765584097,0.9822888234224332,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.56201124919193,2.1841450252288634,0.838802892208794,21.4072483549904,15.554267725037748,36.28235539,1450000000000000.0,17.195945967624,821.054681999398,1199.7094683589,0.00107582769471,0.0179941807216683,0.254950567992857,21.4080327812702,14.168501024659,14.168348597640904,15.4167399058113,0.7522536975271772,381993721093606.9,0.0013725505251798065,5.74016937616193e-06,3.0968000000000004,35.8,2023-08-06 09:54:00,1.0758276947145238e-05,0.031880938397221566,0.0,243.85835399841227,53,1.0758276947145238e-05,24.74725,-14.758656,0.031880938397221566,0.0,0.0,0.36395484980411086,1059.4762891648174,16968.549300777835,-0.18223935148618725,0.9832541984501738,2.2955618655284344,234.77546501867295,0.02155956790322601,0.9898171361534508,0.0,225.0561377698795,0.0,0.0,0.0,0 days,1.0850913e-05,1.068591e-05,104547.99,0.03315711,-237.4099,0.0,0.0,1.0,-4.451260802279611e-13,1.8152361e-12,1.034643e-15,0.0,0.0,0.0,7.480000000000001e-16,1.959407310311606e-14,1.3701100049926801e-12,1172.0292147905798,5.753352823645633e-14,7.086829528587471e-14,5.871944466543905e-14,0.0,1.0850913e-05,1.068591e-05,104547.99,0.03315711,-237.4099,0.0,0.0,0.0,-4.451260802279611e-13,1.8152361e-12,1.034643e-15,0.0,0.0,0.0,7.480000000000001e-16,1.959407310311606e-14,1.3701100049926801e-12,1172.0292147905798,5.753352823645633e-14,7.086829528587471e-14,5.871944466543905e-14,0.0
54,54,55,407463.0,BAW680,47.62368412341102,8.967167780949518,283.973333088,10515.6,0.8036602415933366,34610D,233.6365,23.95678,-13.52765,257.4930043790941,65738.4570713487,0.49617732523422414,0.529851699711912,44.56717839756803,44.153151997115,79.7955542051556,1.07798243172758e-05,24414.73800496757,0.0312006136294121,0.3713931533130669,1.0,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.309224887941436,2.1462294822608072,0.8403346793074606,22.0762953688922,15.871845021002478,36.28235538999999,1450000000000000.0,17.566419913221,827.207213889057,1219.82664632562,0.00107798243173,0.0183653160051367,0.264925849855956,22.0765759985575,14.4253357678059,14.42518026689688,14.879432654962285,0.7742218706603378,401475712848605.9,0.0015023243285144433,6.104119977866803e-06,3.0968000000000004,35.8,2023-08-06 09:55:00,1.0779824317275798e-05,0.031200632988536522,0.0,244.14738004967575,54,1.0779824317275798e-05,23.95678,-13.52765,0.031200632988536522,0.0,0.0,0.36404395620608243,1062.6333310315522,17051.92753100543,-0.1855321752201714,0.9826381897514831,2.286175145357619,234.73104549453183,0.021145306023778062,0.993427027136387,0.0,225.01436995100553,0.0,0.0,0.0,0 days,1.079675e-05,1.0462459e-05,104446.945,0.03173348,-233.7631,0.0,0.0,0.9999999999999999,-4.4566287503677176e-13,1.8171728e-12,1.0174187e-15,0.0,0.0,0.0,7.48e-16,1.9595047887087636e-14,1.37150993489995e-12,1172.3663830208193,6.550406325146886e-14,7.364111209581308e-14,6.101692145081656e-14,0.0,1.079675e-05,1.0462459e-05,104446.945,0.03173348,-233.7631,0.0,0.0,0.0,-4.4566287503677176e-13,1.8171728e-12,1.0174187e-15,0.0,0.0,0.0,7.48e-16,1.9595047887087636e-14,1.37150993489995e-12,1172.3663830208193,6.550406325146886e-14,7.364111209581308e-14,6.101692145081656e-14,0.0
55,55,56,407463.0,BAW680,47.59501647949219,9.19061279296875,285.002221976,10538.46,0.8060184741726513,34610D,233.91077,23.065474,-12.148417,258.1836428380853,65693.88989295113,0.4982785733597388,0.512928248319468,43.997381188658025,42.809091085106,-26.63835827352376,1.0590610543268034e-05,24328.113304650207,0.0296155863577192,0.3666448432388168,0.995858277431664,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.325460013631416,2.148667286676855,0.8420945266412695,21.40493830658568,15.7334043043538,36.28235539,1450000000000000.0,17.2109955219104,823.379126678324,1206.91585141095,0.00105906105433,0.0180943879258171,0.256464124159734,21.404545542553,14.1736833106032,14.173533204233014,15.1607743960785,0.7605037150524188,383296469379542.7,0.0014255479526254363,5.785822038263922e-06,3.0968000000000004,35.8,2023-08-06 09:56:00,1.0590610543268034e-05,0.029615603859704326,0.0,243.2811330465021,55,1.0590610543268034e-05,23.065474,-12.148417,0.029615603859704326,0.0,0.0,0.3623269682032816,1065.7517087476037,17108.510228370164,-0.18774578805502834,0.9822176536122716,2.2876040161343068,234.73781754594285,0.02012556801630732,0.9962421795984397,0.0,225.0169450273462,0.0,0.0,0.0,0 days,1.0648364e-05,1.0232853e-05,104679.516,0.029658241,-230.1207,0.0,0.0,1.0,-4.444221872364088e-13,1.821698e-12,9.9972e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9652306310859568e-14,1.3772758774089487e-12,1172.7112896913375,6.04241624889638e-14,7.12890166288803e-14,5.906804234964368e-14,0.0,1.0648364e-05,1.0232853e-05,104679.516,0.029658241,-230.1207,0.0,0.0,0.0,-4.444221872364088e-13,1.821698e-12,9.9972e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9652306310859568e-14,1.3772758774089487e-12,1172.7112896913375,6.04241624889638e-14,7.12890166288803e-14,5.906804234964368e-14,0.0
56,56,57,407463.0,BAW680,47.56591279627913,9.414578951322117,285.002221976,10530.84,0.8083441020129335,34610D,234.23126,22.286575,-11.097076,259.19639306062066,65649.89251176247,0.4983592958479613,0.51420438800668,43.95365412541914,42.7548404126566,-26.66576702320915,1.0579754083861352e-05,24356.96050651261,0.0285733583723529,0.3662804510451595,0.9997924255988658,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.229053563901708,2.134207494697704,0.8448190982191506,21.377456980275344,15.780431610803385,36.28235538999999,1450000000000000.0,17.2313654253921,824.28425184019,1209.5560514945,0.00105797540839,0.0181157629781916,0.25710219400334,21.3774202063283,14.1921813788825,14.192031230682128,15.039127297604525,0.7637330853346355,383366485501108.5,0.001451010636119522,5.796905137494227e-06,3.0968000000000004,35.8,2023-08-06 09:57:00,1.0579754083861352e-05,0.028573367131621327,0.0,243.5696050651261,56,1.0579754083861352e-05,22.286575,-11.097076,0.028573367131621327,0.0,0.0,0.36226025302840714,1068.8269764023562,16976.146174676043,-0.1907034934480272,0.9816476850615593,2.290685085189588,234.75240737447277,0.01947890366113378,0.9984672450541717,0.0,225.0279229238167,0.0,0.0,0.0,0 days,1.0591504e-05,9.9909e-06,104594.32,0.028657768,-226.66394,0.0,0.0,1.0,-4.4487453329643266e-13,1.8249248e-12,9.810693e-16,0.0,0.0,0.0,7.48e-16,1.9669722943567143e-14,1.3800502732378883e-12,1173.0614424456155,6.178065837228407e-14,7.146638011720541e-14,5.921500066854163e-14,0.0,1.0591504e-05,9.9909e-06,104594.32,0.028657768,-226.66394,0.0,0.0,0.0,-4.4487453329643266e-13,1.8249248e-12,9.810693e-16,0.0,0.0,0.0,7.48e-16,1.9669722943567143e-14,1.3800502732378883e-12,1173.0614424456155,6.178065837228407e-14,7.146638011720541e-14,5.921500066854163e-14,0.0
57,57,58,407463.0,BAW680,47.53658488645392,9.636559119591343,284.487777532,10523.22,0.8106243580317277,34610D,234.49811,21.59784,-10.235876,260.31184784771017,65605.93885763705,0.5016737106849176,0.50431145232006,43.11817869064042,42.03026615504,-80.0453082410419,1.0617645201199454e-05,24385.83539984122,0.0278643345300576,0.3593181557553368,0.984925461718059,cruise,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.66390906423974,2.199430663452254,0.847971904485394,21.015152369447986,15.484934761940528,36.28235538999999,1450000000000000.0,17.1000592730982,822.606350819365,1196.1324607082,0.00106176452012,0.0179065450327648,0.25215572616003,21.01513307752,14.0817631597075,14.081613646129943,15.620228137947253,0.7577577816302006,371634797915981.75,0.0013464152153218265,5.601448052174783e-06,3.0968000000000004,35.8,2023-08-06 09:58:00,1.0617645201199454e-05,0.027864317568262915,0.0,243.85835399841227,57,1.0617645201199454e-05,21.59784,-10.235876,0.027864317568262915,0.0,0.0,0.36227698114269935,1071.8422527853638,16914.540387202633,-0.19355376071082692,0.9810896705779222,2.3086543638524417,234.83715334883976,0.019045701527222365,0.9993160062384261,0.0,225.1033136975854,0.0,0.0,0.0,0 days,1.0572034e-05,9.767101e-06,104507.65,0.028163988,-224.44925,0.0,0.0,1.0000000000000002,-4.4533499720365115e-13,1.8276652e-12,9.638183e-16,0.0,0.0,0.0,7.48e-16,1.968211197559454e-14,1.3823302878893195e-12,1173.4142929191219,5.631718202072278e-14,7.009141654484893e-14,5.807574513716054e-14,0.0,1.0572034e-05,9.767101e-06,104507.65,0.028163988,-224.44925,0.0,0.0,0.0,-4.4533499720365115e-13,1.8276652e-12,9.638183e-16,0.0,0.0,0.0,7.48e-16,1.968211197559454e-14,1.3823302878893195e-12,1173.4142929191219,5.631718202072278e-14,7.009141654484893e-14,5.807574513716054e-14,0.0
