,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,3534421.935163029,3139194.3228476597,1543847.6229608192,12394.581944342372,1.0842993654047814,623268696788.2565,7.066464590093356e-06,5341.994078995803,404.454544147162,0.049864649715228374,0.61481905,2.6633040935672514,10.1,-2.581041464008035,2.7685323,0.18749061214368748,15486725270514.684,218.7478,1294.9206502720726,367.3636608271679
