,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
56,58,adbb36,NKS2975,37.86195373535156,-75.6041116917387,202.176666492,11087.1,-0.5770609092145897,34610D,226.63922,22.033327,-5.95332,211.6471518976157,65258.51867741336,0.3322109784085481,0.5080851542573759,30.485109255442552,34396.75834234339,26.153243993896368,2023-08-06 04:58:00,0.000152657894221,0.2232298378636845,0.9107331914372624,0.2540425771286879,0.4513004274513539,0.0111348051227886,0.0019063844296804,0.0004236409843734,2.83370136110078e-05,322309651186584.1,96.30246013794302,37.71008014898244,0.036582131106531,0.0007465741042149,0.0006097021851088,0.3394457507062744,0.0581163376216838,0.0129147416937075,0.0008638569559045,9825644930506596.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7012972334084631,17.198379171171695,11.134805122788682,28.3370136110078,322309651186584.1,7.37627200509519,668.637145657607,1377.46855749092,0.0152657894221,0.0202710383752799,0.291449917719541,17.1987181426719,14.3776511259017,14.375456598968835,0.015265789422100001,0.5150053950747221,11.919978061502633,544552330635806.75,14.130302843773986
57,59,adbb36,NKS2975,37.75595972093485,-75.65675154976225,219.153333144,11094.72,-0.5786866978692413,34610D,226.64879,22.009758,-5.52853,212.38436981328692,65228.03356815792,0.3304240955389164,0.5460896134699563,32.76537680819738,36643.12737751777,0.0,2023-08-06 04:59:00,0.0001483962767849,0.2229617662994759,0.883234201203179,0.2730448067349781,0.4860500080392845,0.0117836310861314,0.0019089882397267,0.0004242196088281,3.1821016255956344e-05,313425010809181.1,103.50582533709552,40.530771111740165,0.0393184521698368,0.0008024173912211,0.0006553075361639,0.3860951127058866,0.0625487189970652,0.0138997153326811,0.0010426275880461,1.0269488580276156e+16,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.703725147606888,18.32156368875889,11.783631086131496,31.82101625595634,313425010809181.1,7.70989799069136,676.989654491287,1403.30979549513,0.0148396276785,0.0208763668149417,0.310634269474083,18.321066641733,14.8797093013213,14.877501535485571,0.014839627678490001,0.5416796596191221,12.573543427999214,571346239317161.2,15.584848720619211
58,60,adbb36,NKS2975,37.64186096191406,-75.69626828457444,219.153333144,11094.72,-0.5804236881125675,34610D,226.67471,21.596369,-5.0653515,215.5666096677583,65195.26819134972,0.3323652575694108,0.5485293870005278,32.911763220031666,36476.52741454566,26.154353275830516,2023-08-06 05:00:00,0.00014388586758,0.2229617662994759,0.8537347617855146,0.2742646935002639,0.4898907464680798,0.0118541937225953,0.0019097086605329,0.0004243797023406,3.2151030941903605e-05,317042261240543.7,103.96826001208002,40.71185110317917,0.039494115864038,0.0008060023645722,0.0006582352644006,0.3901424169624444,0.0628518792547036,0.013967084278823,0.0010581471176398,1.0434419832692196e+16,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7142284651266431,18.23826370727283,11.854193722595364,32.151030941903606,317042261240543.7,7.74185013485092,677.778387239715,1402.66241164081,0.014388586758,0.0208342973914641,0.311382448265782,18.2378522821716,14.9456659092021,14.943515748473937,0.014388586758000001,0.5442251283486778,12.63757209687381,567333909864977.9,15.543450302668159
59,61,adbb36,NKS2975,37.52934342723782,-75.73574563731319,218.124444256,11102.34,-0.5821260779735017,34610D,226.63255,21.178064,-4.6026654,218.2209524979245,65162.35642812969,0.3361110836799079,0.4755183796718571,28.53110278031143,31588.80181106926,0.0,2023-08-06 05:01:00,0.0001384021511665,0.2226940166562265,0.8243617956714147,0.2377591898359285,0.4259787598364398,0.010639926981437,0.0019108776612059,0.0004246394802679,2.572824227580502e-05,338120134896633.6,90.1297536830038,35.29297413924524,0.0342373233363737,0.0006987208844157,0.0005706220556062,0.3035688502823896,0.0545194469524675,0.0121154326561039,0.0007340551247277,9646940320828618.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7230902605301983,15.79440090553463,10.639926981437066,25.72824227580502,338120134896633.6,7.07069507554785,661.135771332936,1351.04646727394,0.0138402151167,0.0196295283773818,0.273534061679059,15.7939354282134,13.9348259632279,13.932897620225276,0.01384021511665,0.49202602901172665,11.30769505880348,521968491494612.4,12.885751905972578
60,62,adbb36,NKS2975,37.41567993164063,-75.77562697390289,216.581110924,11102.34,-0.5838323269213257,34610D,226.64287,20.395601,-4.0694785,216.7015821780556,65133.82532534938,0.3351221664524841,0.4606926633246282,27.641559799477697,30727.82543351219,26.149697813285723,2023-08-06 05:02:00,0.0001329039111112,0.2226940166562265,0.7906362203374153,0.2303463316623141,0.4121684377813121,0.0103730659265791,0.0019111644721308,0.000424703216029,2.4483592269143945e-05,339695531910003.7,87.31968740655005,34.192609471953915,0.0331698717593732,0.0006769361583545,0.0005528311959895,0.2867277221134615,0.0528275670430409,0.0117394593428979,0.0006767646798135,9389714358905752.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7180393844281484,15.363912716756095,10.37306592657913,24.483592269143944,339695531910003.7,6.91856588787213,657.213996040228,1341.0941422459,0.0132903911111,0.019418457379293,0.265871077047094,15.3635269278854,13.6916682851753,13.68984885072052,0.013290391111119999,0.48053202821125823,11.026357298892426,513944879292638.06,12.339822307705196
61,63,adbb36,NKS2975,37.30288696289063,-75.8149556910738,216.06666648,11109.96,-0.5855142119642797,34610D,226.58371,19.503077,-3.5241065,214.07528854897805,65106.183765549904,0.3339370210961417,0.4580890265281899,27.485341591691395,30819.62692252881,-26.150380990086585,2023-08-06 05:03:00,0.0001270258242535,0.2224265885473489,0.7601272842887159,0.2290445132640949,0.4089186473499817,0.0103091740829178,0.0019118607568947,0.0004248579459766,2.42189531310541e-05,336024355916389.2,86.82619408815312,33.99936754892226,0.0329824099100296,0.0006731104063271,0.0005497068318338,0.2833511711972078,0.052548145979003,0.0116773657731117,0.0006656661998001,9235744205490044.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7094297893331484,15.409813461264404,10.309174082917808,24.218953131054104,336024355916389.2,6.88864634638394,656.549883043517,1341.21269836312,0.0127025824254,0.0194397122376944,0.264871962620194,15.4102129117005,13.6253026475668,13.623572102091256,0.012702582425349999,0.47860734599070665,10.978293138462114,515945069789821.06,12.327714406633
62,64,adbb36,NKS2975,37.190629344875525,-75.853968081267,215.552222036,11102.34,-0.5871763054232458,34610D,226.65471,18.499214,-2.9911866,212.3075732055112,65078.69842395821,0.3325152045825391,0.5088639973594812,30.53183984156887,34373.773096954785,52.29538812555894,2023-08-06 05:04:00,0.0001239641780742,0.2226940166562265,0.7364095026071021,0.2544319986797406,0.4534731100900613,0.0111672838904567,0.0019114943046944,0.0004247765121543,2.8442026781853573e-05,321678201896022.7,96.45008205951606,37.7678858840207,0.0366382078098826,0.0007477185267322,0.0006106367968313,0.3409577232087586,0.058361437969001,0.0129692084375557,0.0008683874064731,9821427340813220.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7034615096771856,17.186886548477393,11.167283890456783,28.44202678185357,321678201896022.7,7.37613169987277,669.137606485689,1379.17318135993,0.0123964178074,0.0203115686797616,0.29198885448527,17.1863990227574,14.3754950239863,14.373713198443781,0.01239641780742,0.5165752621421887,11.955029848939205,544421815659458.75,14.171587289771585
63,65,adbb36,NKS2975,37.08100891113281,-75.89747002784242,205.7777776,11117.58,-0.5887875799912781,34610D,226.53712,17.508856,-2.4514253,212.73783198146648,65048.16658411665,0.3332813421017083,0.4545473634305589,27.272841805833533,30713.186266176115,0.0,2023-08-06 05:05:00,0.0001211503340919,0.2221594815867199,0.7281499264768925,0.2272736817152794,0.4054273811918453,0.0102395333329128,0.0019129071980181,0.0004250904884484,2.390993022056377e-05,334408920269405.1,86.15490726462812,33.73650531381608,0.0327274101670002,0.0006679063299387,0.0005454568361166,0.2792611727540919,0.0521704154007884,0.0115934256446196,0.0006520917444939,9120281580967084.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.705070003209148,15.356593133088058,10.239533332912863,23.90993022056377,334408920269405.1,6.85056829401535,655.60889016691,1338.38339704359,0.0121150334092,0.0193751297700978,0.262481590394747,15.3562949890909,13.5473461860287,13.545705119327982,0.012115033409189999,0.4758939296451349,10.91188359443599,512944013380936.7,12.170896528743837
64,66,adbb36,NKS2975,36.98617191637977,-75.9605474057405,198.575555384,11117.58,-0.5901742266120161,34610D,226.54483,16.59186,-1.9870706,210.539148417551,65020.89374231081,0.3318881041939943,0.4406820832307243,26.440924993843456,29961.508562460323,0.0,2023-08-06 05:06:00,0.0001215417060588,0.2221594815867199,0.7298282436385226,0.2203410416153621,0.3923069608359867,0.0099822511028897,0.0019131215731149,0.0004251381273588,2.278464885976644e-05,334804129287851.1,83.52688205555147,32.70742421738436,0.0317291099926121,0.000647532856992,0.0005288184998768,0.2639399526812199,0.0505847040188355,0.011241045337519,0.0006024471915121,8852530870129139.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6977711219593078,14.980754281230162,9.982251102889784,22.78464885976644,334804129287851.1,6.70339090860877,651.788069479725,1330.69229815733,0.0121541706059,0.0192336476113236,0.256070211162684,14.9811740686282,13.3136582481591,13.312040280072338,0.01215417060588,0.4649685648712393,10.643737621863302,509703304054575.0,11.743366818274552
65,67,adbb36,NKS2975,36.891998291015625,-76.02579969040892,199.604444272,11117.58,-0.5915414772894017,34610D,226.55841,15.885374,-1.6255678,207.65924152680927,64994.45281731697,0.330950381951226,0.4570601205208749,27.423607231252497,31416.97823630507,52.27262143474679,2023-08-06 05:07:00,0.0001257861510743,0.2221594815867199,0.7540866987302962,0.2285300602604374,0.4059022064331355,0.0102462946046852,0.0019135002604182,0.0004252222800929,2.4012217774456796e-05,326909870160807.4,86.63117524352663,33.92300214505934,0.0329083286775029,0.0006715985444388,0.000548472144625,0.2809903588145886,0.0524750795786104,0.0116611287952467,0.000658501628998,8965047879309731.0,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6882058303347061,15.708489118152537,10.246294604685206,24.012217774456797,326909870160807.4,6.86556160059134,656.283063072605,1346.28795714905,0.0125786151074,0.0196073801972102,0.265878060500036,15.7080122776425,13.5601012387094,13.558395780289453,0.01257861510743,0.47783406846618065,10.953543699674404,526239249494024.0,12.54889593265001
