Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.485176334813361,34610D,275.8161,13.559059,12.75305,160.39296601491716,69648.93709372853,0.2951472250831294,1.1290099037685195,67.74059422611118,89604.6598764176,1757.52313059406,2023-11-06 01:00:00,0.005115519476511,0.7305820758235784,0.7910877226472297,0.5645049518842599,0.6135249784929292,0.0170030458147481,0.0010875128503411,0.000241669522298,0.0001025185607444,1435035774372705.5,213.9925371602852,83.79511505769955,0.0812887130713334,0.0016589533279863,0.0013548118845222,1.1517964271448329,0.0736687667106422,0.0163708370468093,0.0069446682240335,9.721017609173469e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4817621937379387,44.8023299382088,17.003045814748152,102.51856074443316,1435035774372705.5,17.8874321076367,737.752052706363,1414.38241208792,0.511551947651,0.0196927353327752,0.674053186469629,44.8019900531584,34.2285200648476,34.05431455547981,0.5115519476511,0.7402631465443275,19.818359377866745,975013244678985.5,33.28595667460234
1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.4863243899448088,34610D,272.4418,15.2548685,14.436587,173.9516170787078,69581.19649950242,0.3037227714661165,1.2635222536281665,75.81133521768999,95357.78035689775,2114.344855429817,2023-11-06 01:01:00,0.0043915516493729,0.6833994069049528,0.8370614793111633,0.6317611268140833,0.706713780918728,0.0189635678034913,0.0011178082196205,0.0002484018265823,0.0001258213939585,1267789144929652.2,239.48800795268264,93.77862166428253,0.0909736022612279,0.0018566041277801,0.0015162267043537,1.4376533956738746,0.0847425336467459,0.0188316741437213,0.0095386878749503,9.611278785161042e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5257131183382637,47.67889017844888,18.963567803491337,125.82139395857222,1267789144929652.2,18.9366467640376,754.148160257348,1453.1416619501,0.439155164937,0.0204882420848207,0.731739786174951,47.6789588643932,35.7151083604719,35.55894939759493,0.4391551649372899,0.8145992868516035,22.203309409557882,1041035040855867.8,37.312113187761256
2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.4875045174448486,34610D,268.2026,17.123575,16.460327,187.79674627266988,69505.38516428473,0.3079105893524048,1.2237021902836716,73.4221314170203,101262.95703270118,2500.4847561947863,2023-11-06 01:02:00,0.0030681374137576,0.6299442896063308,0.7699737711730957,0.6118510951418358,0.706713780918728,0.0191442400092898,0.001153378078277,0.0002563062396171,0.0001197776895086,1167263866925911.8,231.9405131463671,90.82317656285412,0.0881065577004243,0.0017980930142943,0.0014684426283404,1.405610905841056,0.0846834768367712,0.0188185504081713,0.0087943332599328,8.570300103577358e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5720233610421264,50.63147851635059,19.14424000928983,119.77768950867274,1167263866925911.8,19.908968547255,770.086075382673,1499.56548145074,0.306813741376,0.021543405238745,0.795365375150536,50.6310237694452,36.9192041061411,36.80627738942148,0.30681374137576,0.8923187765527288,25.106998238551736,994962934808122.9,42.19728817794583
3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.4886882011196681,34610D,264.16476,19.908968,17.881569,202.12277487156868,69431.9630328677,0.3201093891020263,1.1219373320467212,67.31623992280328,76635.71578346303,1305.7193587881234,2023-11-06 01:03:00,0.0025842722891231,0.5712403748956332,0.8348481252725184,0.5609686660233606,0.6823224755173832,0.0183427562048997,0.0012121708496545,0.0002693712999232,0.0001041208093578,1071796716827612.8,212.6520019161356,83.27018878450767,0.0807794879073639,0.0016485609777013,0.001346324798456,1.2347653775345209,0.0815987837427715,0.0181330630539492,0.007009021383692,7.214932493844043e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6203474786886829,38.31785789173152,18.34275620489976,104.12080935788802,1071796716827612.8,16.4917581121442,741.244605718018,1430.47784072832,0.258427228912,0.0200665988137456,0.630062976093966,38.317386430207,31.3985933511748,31.31765999030168,0.25842722891231,0.7556134112236528,20.655756728436266,894178725904306.9,30.865397068552017
4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.4898794348727255,34610D,262.464,21.32804,17.570606,214.61340849012325,69364.6467929449,0.3260841177312318,1.0906843067563214,65.44105840537928,71474.53144310463,1310.0559928084492,2023-11-06 01:04:00,0.00259328123267,0.5424921360051816,0.9251144053347196,0.5453421533781607,0.6886351497375858,0.0181830964250493,0.0012507797056736,0.0002779510457052,0.0001007104556236,1033096166127200.2,206.72830350259312,80.95058924745418,0.0785292700864551,0.0016026381650296,0.0013088211681075,1.189921075142299,0.0818523477712522,0.0181894106158338,0.0065905988084968,6.760690654590353e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6608139563169506,35.73726572155231,18.18309642504937,100.71045562360692,1033096166127200.2,15.9084035951466,739.831586506443,1427.34235948034,0.259328123267,0.0200038254403518,0.606600834249533,35.7371463097321,30.3242415336166,30.245805653448524,0.259328123267,0.7493717929314717,20.285184863632868,853263326881126.5,29.323130140517094
5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.4910959983002216,34610D,260.72287,22.819613,15.357339,222.35191224656936,69299.20573453953,0.3307246937795616,1.0820150585167938,64.92090351100762,72250.39525834656,1956.41921226326,2023-11-06 01:05:00,0.0025374196660746,0.5149267974234382,1.004703240177138,0.5410075292583969,0.7067137809187282,0.0182823436610188,0.0012904546675488,0.0002867677038997,0.0001006592007505,972916437500606.4,205.08513419127303,80.30715764311644,0.0779050842132091,0.0015898996778205,0.0012984180702201,1.1869062687720886,0.0837774829572665,0.0186172184349481,0.0065348862594191,6.316261416325015e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6869237181435692,36.12519762917328,18.28234366101888,100.65920075051208,972916437500606.4,16.0402770404087,747.307639338367,1446.8747686648,0.253741966607,0.0204323627310129,0.620102970755544,36.1247477135849,30.3490584480634,30.272245058116702,0.25374196660746,0.7829011862311176,21.13914447143974,864914111688611.0,30.406263610521613
6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.492720417872883,34610D,257.1068,23.721052,14.207628,222.1857081571461,69234.28483102852,0.3314063070004183,1.0534056389626092,63.20433833775655,68968.83360675715,1519.3438694416593,2023-11-06 01:06:00,0.00223975427654,0.4759628928252322,1.142229249895895,0.5267028194813046,0.7067137809187282,0.0180745835268495,0.0013353106713984,0.0002967357047552,9.604243368845432e-05,864104558575870.0,199.66250480897293,78.18376652380486,0.0758452060053078,0.001547861347047,0.0012640867667551,1.1423920925450393,0.0843974274610864,0.0187549838802414,0.0060702984736266,5.461515687942706e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6912203684188937,34.48441680337857,18.074583526849537,96.04243368845432,864104558575870.0,15.183483400839,742.636531051725,1445.55318053702,0.223975427654,0.0205108833033269,0.589682680293854,34.4840089646052,28.7497457604962,28.68549729525448,0.223975427654,0.7617948116087392,20.425293161033753,836830205176104.9,29.009970509329904
7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.4949418121781694,34610D,254.02104,24.218765,14.558698,226.2376574503135,69171.08049269076,0.3313597507481223,0.8836681086178964,53.02008651707378,55821.75668432358,772.5054498205002,2023-11-06 01:07:00,0.0017726619884202,0.4473909919617161,1.1363328872024905,0.4418340543089482,0.6052659552254582,0.015993208465057,0.0013667875364339,0.0003037305636519,7.045702964900045e-05,854629731084839.4,167.49045330743607,65.58584702162027,0.0636241038204885,0.0012984510983773,0.0010604017303414,0.847961296502923,0.0724671934321839,0.0161038207627075,0.003735637807726,4.531254228218168e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7080880599739752,27.91087834216179,15.993208465057078,70.45702964900045,854629731084839.4,13.0527322453974,716.834072213925,1388.88955803642,0.177266198842,0.0193741702855941,0.489657916873116,27.9104164636693,25.2737489995743,25.229026463357854,0.17726619884202,0.6570858017905493,17.366673894189173,697819845413629.8,22.17240428372834
8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.4972423094923607,34610D,252.53842,25.214813,15.0375805,229.3422742835852,69118.06040617368,0.3177861123712059,1.01856223943577,61.11373436614621,84901.80150003597,2679.721695854688,2023-11-06 01:08:00,0.0015756426575748,0.4334051238880015,1.1279460681837317,0.509281119717885,0.706713780918728,0.017974180749181,0.001384779638312,0.0003077288085137,9.11385346019542e-05,772477686066550.0,193.05828686265585,75.59768941092285,0.0733364812393754,0.0014966628824362,0.0012222746873229,1.0984693077545504,0.0846290549714485,0.0188064566603219,0.0055698161941836,4.720899611004642e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7199090064523327,42.45090075001799,17.974180749181066,91.13853460195422,772477686066550.0,17.4301504718118,777.59064967162,1545.69636987396,0.157564265757,0.0228346773620192,0.72640130576297,42.4504809324686,31.8113233765759,31.7612789506022,0.15756426575748,0.930248576682605,25.832729526566453,810385213380871.1,39.335824514213805
9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.4995401016172068,34610D,247.5026,28.6934,13.816006,232.9325379873014,69056.94667180754,0.3255201430029341,0.9781181033019614,58.68708619811768,73414.89569680879,2449.8846557383526,2023-11-06 01:09:00,0.0009829555492455,0.3876339764052093,1.0331216380345438,0.4890590516509807,0.706713780918728,0.0177522162436787,0.0014519609876004,0.0003226579972445,8.540723521760809e-05,663285956957241.4,185.39250529985367,72.59592562707158,0.0704245034377412,0.0014372347640355,0.0011737417239623,1.0418258449003988,0.0852113596356099,0.0189358576968022,0.0050123017751586,3.89263201299506e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7385798822670377,36.70744784840439,17.752216243678735,85.40723521760808,663285956957241.4,15.3728976324179,760.404618410396,1518.14042543637,0.0982955549246,0.0223782741004231,0.634211340168672,36.7071694231825,28.3404938791362,28.312663789150733,0.09829555492455,0.8443685354496179,22.956590504334624,940466332496497.1,34.26921063635893
