,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,a35da8,FFT4000,37.64968096199682,-122.33503258746605,94.657777696,632.46,0.4564304745373953,34610D,278.93488,-0.84630114,-7.6942167,113.35983345469135,67777.29306530915,0.25759862826342106,1.1192843971747974,65.31810514968682,109.4475981640048,1844.732459580622,0.0033015611457981,93954.21408487008,0.511906776307824,0.5443175429140568,0.6635597620167347,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3385828974147196,54.723962507806334,16.340511132709505,19.693477212191706,1288263079913055.0,24.286437292074,752.294000874484,1396.3230013063,0.33015611458,0.018753822662285,0.553149345508771,54.7237990820024,29.4952850663979,29.3982250288871,0.33015611457981,0.6288703285881114,1394079227716465.0,1.1192843971747974,0.016276979104814706,2.0026515100030047e-05,3.16,35.8,2023-02-06 18:01:00,0.003301561145798196,0.5119065135397813,0.0,939.5421408487008,0,0.003301561145798196,-0.84630114,-7.6942167,0.5119065135397813,0.0,0.0,1.1734264894532225,639.0149844130934,6873.929756898064,0.6070791771393887,0.7946413484609033,5.8757055857157034,245.5381917798429,0.5412181354611919,inf,0.0,237.37966347810578,0.0,0.0,0.0,0 days,0.0032331448,-8.139854e-08,7501.419,0.52578133,-255.67752,0.0,0.0,0.9999999999999999,-8.342940388317876e-13,8.016703e-12,2.283467e-16,0.0,0.0,0.0,7.479999999999999e-16,9.434765534064922e-14,7.182408357905343e-12,797.1391213511553,7.851192025458314e-12,1.587378086348475e-13,0.0,0.0032331448,-8.139854e-08,7501.419,0.52578133,-255.67752,0.0,0.0,0.0,-8.342940388317876e-13,8.016703e-12,2.283467e-16,0.0,0.0,0.0,7.479999999999999e-16,9.434765534064922e-14,7.182408357905343e-12,797.1391213511553,7.851192025458314e-12,1.587378086348475e-13,0.0
1,1,2,a35da8,FFT4000,37.68706240896451,-122.27317478345788,134.784444328,1203.96,0.4583866318870071,34610D,276.31808,-0.24216081,-9.75984,132.16334562398248,67711.97496015947,0.3392282447376206,1.3464511908263177,94.39600564284028,148.7144039485674,3428.7964557522746,0.0020062806327987,87673.12586169648,0.3575658068040136,0.7866333803570024,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3966099227754231,74.35719249398186,22.23463674274381,36.28235539,1450000000000000.0,31.7654006707463,815.699057041843,1545.87067380511,0.20062806328,0.0218746231200775,0.797498973458682,74.3572019742837,36.4577240522467,36.38472608098074,0.20062806327987,0.8737270882901168,1927171326669836.8,1.3464511908263177,0.022059388254735763,3.4088650791442515e-05,3.16,35.8,2023-02-06 18:02:00,0.0020062806327987366,0.3575662017123788,0.0,876.7312586169647,1,0.0020062806327987366,-0.24216081,-9.75984,0.3575662017123788,0.0,0.0,1.1053495461290979,641.7535036723979,8343.905703079294,0.5494398083303564,0.8355333009652584,6.153375860911167,246.09723854321365,0.368643679526765,inf,0.0,236.85187079777347,0.0,0.0,0.0,0 days,0.0019907174,5.049137e-07,13029.759,0.36338416,-256.0862,0.0,0.0,1.0,-8.119913037713054e-13,7.3249965e-12,2.4985794e-16,0.0,0.0,0.0,7.48e-16,8.566692668862661e-14,6.513005289016066e-12,796.4204392621704,1.1606913837452902e-11,1.9095478504394102e-13,0.0,0.0019907174,5.049137e-07,13029.759,0.36338416,-256.0862,0.0,0.0,0.0,-8.119913037713054e-13,7.3249965e-12,2.4985794e-16,0.0,0.0,0.0,7.48e-16,8.566692668862661e-14,6.513005289016066e-12,796.4204392621704,1.1606913837452902e-11,1.9095478504394102e-13,0.0
2,2,3,a35da8,FFT4000,37.72793527376854,-122.1945389457371,140.443333212,2255.52,0.4604071430436214,34610D,274.09158,-3.1174858,-16.547848,156.94825841916472,67617.57895451662,0.34939081130604777,1.2888999657476947,84.37172127055953,123.4683456975014,3089.56358416291,0.0005174561056362,77005.1164429154,0.0970312363275501,0.7030976772546628,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4728962484819189,61.734431110577454,21.695802339822823,36.28235538999999,1450000000000000.0,28.7228802198038,815.347302050707,1537.62776944874,0.0517456105636,0.0215747939573258,0.71384575556445,61.7341728487507,33.0870253953021,33.06991316682107,0.05174561056362,0.8722662831742933,1633304212271631.8,1.2888999657476947,0.021991616042686308,2.876303390455941e-05,3.16,35.8,2023-02-06 18:03:00,0.0005174561056362448,0.09703137814171268,0.0,770.051164429154,2,0.0005174561056362448,-3.1174858,-16.547848,0.09703137814171268,0.0,0.0,0.9787377430742716,644.5821186397894,8800.317831566796,0.5458182071071531,0.8379036250013081,5.4820211187606604,244.7039604597801,0.09791002164259256,inf,0.0,234.322754588446,0.0,0.0,0.0,0 days,0.0005083129,8.592167e-07,23284.717,0.09250943,-256.28827,0.0,0.0,1.0000000000000002,-7.70850767904599e-13,6.482212e-12,2.7716877e-16,0.0,0.0,0.0,7.48e-16,7.527286183870112e-14,5.711361004706051e-12,795.6346324450736,9.71330931818481e-12,1.8279282426231068e-13,0.0,0.0005083129,8.592167e-07,23284.717,0.09250943,-256.28827,0.0,0.0,0.0,-7.70850767904599e-13,6.482212e-12,2.7716877e-16,0.0,0.0,0.0,7.48e-16,7.527286183870112e-14,5.711361004706051e-12,795.6346324450736,9.71330931818481e-12,1.8279282426231068e-13,0.0
3,3,4,a35da8,FFT4000,37.77085643703654,-122.11112644361413,151.246666536,3192.78,0.4624152180632624,34610D,269.3562,-4.301133,-18.407696,176.47577775691556,67533.20723324607,0.3292223230557613,1.112269800126188,71.68416909757418,89.2885468285362,2266.290982551343,0.0007557903761879,68406.5121293734,0.1867131739839812,0.5973680758131182,0.9066783994248724,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5363877036154218,44.64433138887436,18.647066926022426,32.248659257271726,1510600475110588.2,23.3680753640657,783.369164558061,1454.38040296105,0.0755790376188,0.0197268011493994,0.547775376530003,44.6442734142681,27.7680791924382,27.7471081950973,0.07557903761879,0.7423721473413857,1262793373566689.2,1.112269800126188,0.018515187050814688,1.9718019674773932e-05,3.16,35.8,2023-02-06 18:04:00,0.0007557903761879372,0.18671329128344513,0.0,684.065121293734,3,0.0007557903761879372,-4.301133,-18.407696,0.18671329128344513,0.0,0.0,0.8847344122157047,647.3933213334576,9892.240424891224,0.5446328920346316,0.8386745572115523,4.724429715542433,242.93681930359617,0.17994438174489663,inf,0.0,233.0689152330099,0.0,0.0,0.0,0 days,0.0007372965,3.9230503e-07,32528.896,0.18188557,-255.93953,0.0,0.0,1.0000000000000002,-7.337846762882653e-13,5.468697e-12,2.4117768e-16,0.0,0.0,0.0,7.48e-16,6.25430369983806e-14,4.734912255654722e-12,794.8081827500054,5.8506138542187415e-12,1.5774299286973607e-13,0.0,0.0007372965,3.9230503e-07,32528.896,0.18188557,-255.93953,0.0,0.0,0.0,-7.337846762882653e-13,5.468697e-12,2.4117768e-16,0.0,0.0,0.0,7.48e-16,6.25430369983806e-14,4.734912255654722e-12,794.8081827500054,5.8506138542187415e-12,1.5774299286973607e-13,0.0
4,4,5,a35da8,FFT4000,37.81915283203125,-122.01690673828124,175.425555404,3878.58,0.4644140089952354,34610D,264.81982,-2.6963704,-18.38518,184.46802494095192,67461.52306414848,0.35336238330847164,1.182362502582526,76.70864751967125,97.461099020108,2768.49149706912,0.0008179309678583,62621.53768428498,0.2734567120982277,0.6392387293305937,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5654615483663911,48.73053387804283,20.547548903662577,36.28235538999999,1450000000000000.0,24.8156801529325,802.326550055072,1506.91927515278,0.0817930967858,0.0209261405732668,0.604878028926499,48.730549510054,28.9053792221597,28.881755939570603,0.08179309678583,0.8186275689169411,1425537939387700.0,1.182362502582526,0.0199499041246371,2.3127973081535882e-05,3.16,35.8,2023-02-06 18:05:00,0.0008179309678583292,0.27345699032360754,0.0,626.2153768428498,4,0.0008179309678583292,-2.6963704,-18.38518,0.27345699032360754,0.0,0.0,0.8237884343760422,650.1915247157664,11075.049151884847,0.2702733522962196,0.9627836283602684,4.486591928941004,242.3300285899041,0.25213191226722104,inf,0.0,232.8397726220997,0.0,0.0,0.0,0 days,0.0007989115,3.1907277e-07,39309.875,0.26535344,-255.42809,0.0,0.0,0.9999999999999999,-7.065557868018284e-13,4.694394e-12,2.355327e-16,0.0,0.0,0.0,7.480000000000001e-16,5.282543455835486e-14,3.98783860476702e-12,793.8767290802992,5.643912663107538e-12,1.6768359600625596e-13,0.0,0.0007989115,3.1907277e-07,39309.875,0.26535344,-255.42809,0.0,0.0,0.0,-7.065557868018284e-13,4.694394e-12,2.355327e-16,0.0,0.0,0.0,7.480000000000001e-16,5.282543455835486e-14,3.98783860476702e-12,793.8767290802992,5.643912663107538e-12,1.6768359600625596e-13,0.0
5,5,6,a35da8,FFT4000,37.84593200683594,-121.895823377244,188.286666504,4716.780000000001,0.4668491457680469,34610D,259.1098,-0.6915293,-19.842598,193.00233746467345,67384.81441662881,0.3559000127037192,1.1472656208593488,74.08389854421013,91.0355149412976,2491.290765648141,0.0007965059772664,56095.647368712234,0.3979143904748928,0.6173658212017511,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5981056154797223,45.51780329908125,20.14566381862512,36.28235539,1450000000000000.0,23.5675512592648,799.382757182686,1504.94913969675,0.0796505977266,0.0209427275282295,0.57528797199413,45.5177574706488,27.469582040767,27.44771976790953,0.07965059772664,0.806504442065875,1356157164549047.8,1.1472656208593488,0.019466765195203743,2.1883320927389e-05,3.16,35.8,2023-02-06 18:06:00,0.0007965059772664108,0.3979148007169816,0.0,560.9564736871223,5,0.0007965059772664108,-0.6915293,-19.842598,0.3979148007169816,0.0,0.0,0.7542021637632789,653.600621976692,11555.269067995321,0.2328721522021101,0.9725073576733275,4.034796744832672,241.09435800684568,0.34689798832230867,inf,0.0,232.1692967590984,0.0,0.0,0.0,0 days,0.0007794093,4.273444e-07,47566.258,0.3874237,-255.22711,0.0,0.0,1.0,-6.735854470478265e-13,3.8465403e-12,2.4387863e-16,0.0,0.0,0.0,7.48e-16,4.224028888976293e-14,3.172954635329388e-12,793.3602607052527,4.251800546906087e-12,1.6270612816276953e-13,0.0,0.0007794093,4.273444e-07,47566.258,0.3874237,-255.22711,0.0,0.0,0.0,-6.735854470478265e-13,3.8465403e-12,2.4387863e-16,0.0,0.0,0.0,7.48e-16,4.224028888976293e-14,3.172954635329388e-12,793.3602607052527,4.251800546906087e-12,1.6270612816276953e-13,0.0
6,6,7,a35da8,FFT4000,37.87001037597656,-121.76807809383313,198.06111094,5471.16,0.4693377455604804,34610D,254.32602,1.489522,-20.95941,202.03376539734583,67310.7305180846,0.36328394581733814,1.1468905297053051,71.28089987300855,88.7412727887266,2537.630527711988,0.0005129691336606,50703.897051540545,0.3620049666186911,0.5940074989417379,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6319544589952204,44.37057678375044,19.837730162174743,36.28235539,1450000000000000.0,23.2031105603242,806.097747930063,1525.17217267599,0.0512969133661,0.0214193427589612,0.574983284629777,44.3706363943633,26.8441142709302,26.830351128955773,0.05129691336606,0.8341028648502601,1348172905840299.5,1.1468905297053051,0.019910863328990135,2.201794718488253e-05,3.16,35.8,2023-02-06 18:07:00,0.0005129691336606041,0.3620047883473638,0.0,507.03897051540554,6,0.0005129691336606041,1.489522,-20.95941,0.3620047883473638,0.0,0.0,0.6945331731911059,657.0845671632975,11894.554073287172,0.22926335038196238,0.9733644313265396,3.6883758913670284,240.06089494468773,0.3010627990622415,inf,0.0,231.00134793295328,0.0,0.0,0.0,0 days,0.0004957359,2.3958674e-07,54992.094,0.34073365,-255.11276,0.0,0.0,1.0,-6.4395767314853e-13,3.2282007e-12,2.2940564e-16,0.0,0.0,0.0,7.48e-16,3.457256567024006e-14,2.5842430794891884e-12,792.8958805936724,3.5407614663922148e-12,1.6265293243523013e-13,0.0,0.0004957359,2.3958674e-07,54992.094,0.34073365,-255.11276,0.0,0.0,0.0,-6.4395767314853e-13,3.2282007e-12,2.2940564e-16,0.0,0.0,0.0,7.48e-16,3.457256567024006e-14,2.5842430794891884e-12,792.8958805936724,3.5407614663922148e-12,1.6265293243523013e-13,0.0
7,7,8,a35da8,FFT4000,37.8944091796875,-121.63641747007978,204.234444268,6240.780000000001,0.4718213333104555,34610D,248.34833,2.6338634,-22.079641,209.89700161189697,67239.4496182116,0.3621674476233413,1.094179324310525,69.64824345903844,81.2405996925626,2274.074456988575,0.0003158707557959,45643.61268941082,0.3591881906359698,0.5804020288253203,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6644049039534898,40.620802814499925,19.62794363842251,36.28235539,1450000000000000.0,21.7064272575244,797.355889450144,1509.97098823589,0.0315870755796,0.0211548556795706,0.534212018227488,40.6202998462813,25.252453919758,25.244479926803844,0.03158707557959,0.7980464133842526,1258769947895023.5,1.094179324310525,0.019049699790297414,2.0232422904455326e-05,3.16,35.8,2023-02-06 18:08:00,0.0003158707557959795,0.3591882133081279,0.0,456.4361268941082,7,0.0003158707557959795,2.6338634,-22.079641,0.3591882133081279,7.662208e-05,0.0,0.6402671443267453,660.5614936938007,12650.034778877194,0.22641163287106575,0.9740317102131005,3.3138981722109238,238.84221900688922,0.2815846340021298,inf,0.0,229.79799683286674,0.0,0.0,0.0,0 days,0.0003070415,7.256284e-08,62566.68,0.34397766,-255.2503,0.0,0.0,0.9999999999999998,-6.137621454941134e-13,2.6267163e-12,2.1653088e-16,0.0,0.0,0.0,7.48e-16,2.7132934753837436e-14,2.012954143722744e-12,792.4253205186301,2.5174553226365937e-12,1.551773871171781e-13,0.0,0.0003070415,7.256284e-08,62566.68,0.34397766,-255.2503,0.0,0.0,0.0,-6.137621454941134e-13,2.6267163e-12,2.1653088e-16,0.0,0.0,0.0,7.48e-16,2.7132934753837436e-14,2.012954143722744e-12,792.4253205186301,2.5174553226365937e-12,1.551773871171781e-13,0.0
8,8,9,a35da8,FFT4000,37.9200439453125,-121.49616647273936,209.893333152,6934.200000000001,0.4743210651757975,34610D,242.11467,3.3075268,-23.76972,216.28612284979985,67169.80137475255,0.36243963877500707,1.0524878019224728,69.10463430607298,75.8936680354996,1986.049020924972,0.000272367925011,41442.16772350145,0.5321529191967642,0.5758719525506082,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6933863726169085,37.94684942799666,19.501223187233148,36.28235539,1450000000000000.0,20.5694264716067,788.933174197402,1497.73332111257,0.0272367925011,0.0209840167840725,0.50441108021833,37.9468340177498,24.0378706045066,24.031325242315088,0.0272367925011,0.7642165379519325,1201542623320226.5,1.0524878019224728,0.01829273567770621,1.8989252497606832e-05,3.16,35.8,2023-02-06 18:09:00,0.0002723679250110597,0.5321536426524855,0.0,414.42167723501456,8,0.0002723679250110597,3.3075268,-23.76972,0.5321536426524855,0.00025323674,0.0,0.5962986254292929,664.06102070841,12759.689666409362,0.22559693948978718,0.9742207249349817,3.0100290851812925,237.76019451709018,0.39221257216902433,inf,0.0,229.34523888450397,0.0,0.0,0.0,0 days,0.00026645098,5.1641436e-08,69383.11,0.5522046,-255.42133,0.0,0.0,1.0,-5.866021117221019e-13,2.151653e-12,2.149182e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1308580956064426e-14,1.5650509817839015e-12,791.9309234416622,1.807904434127477e-12,1.4926466205888665e-13,0.0,0.00026645098,5.1641436e-08,69383.11,0.5522046,-255.42133,0.0,0.0,0.0,-5.866021117221019e-13,2.151653e-12,2.149182e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1308580956064426e-14,1.5650509817839015e-12,791.9309234416622,1.807904434127477e-12,1.4926466205888665e-13,0.0
9,9,10,a35da8,FFT4000,37.94581604003906,-121.35457140334108,218.6388887,7543.8,0.4767969313976441,34610D,236.71478,3.4941237,-25.242666,223.00136859344937,67100.69674044648,0.3643977067468324,1.0224077159521667,68.48088013669397,71.8908575236374,1851.2250154022329,0.0002353519240516,38012.54249929331,0.7530632901163251,0.5706740011391164,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7230228822637772,35.94548634269695,19.38194403623837,36.28235539,1450000000000000.0,19.7272665379043,783.71183597422,1492.47798954163,0.0235351924052,0.0209550136547553,0.484011001321195,35.9454287618187,23.0976228073877,23.092188016507453,0.02353519240516,0.7437121161257876,1166189754311967.5,1.0224077159521667,0.017791125561890227,1.822359487607426e-05,3.16,35.8,2023-02-06 18:10:00,0.00023535192405163286,0.7530642800436972,0.0,380.1254249929332,9,0.00023535192405163286,3.4941237,-25.242666,0.7530642800436972,0.0016745272,2.6481277e-09,0.5594277330208532,667.5271335693199,13320.675217992797,0.22390606277383615,0.9746107300112795,2.769345467871442,236.83225439175993,0.5261394496827886,0.9998983454814491,0.0,229.24053085884879,0.0,0.0,0.0,0 days,0.00021789338,7.258812e-08,75322.51,0.7055158,-255.43387,0.0385377540329348,0.0385377540329348,1.0,-5.629495790234991e-13,1.8325842e-12,2.1653283e-16,2.888275951787155e-14,1.3950818585325358e-14,1.3950818585325358e-14,7.479999999999999e-16,1.970191304869956e-14,1.2696345570331705e-12,791.4338778089251,1.3856627048872681e-12,1.4499868020250905e-13,1.8583432340025683e-13,0.00021789338,7.258812e-08,75322.51,0.7055158,-255.43387,0.0,0.0385377540329348,0.0,-5.629495790234991e-13,1.8325842e-12,2.1653283e-16,0.0,0.0,0.0,7.479999999999999e-16,1.7469782075047504e-14,1.2696345570331705e-12,791.4338778089251,1.3856627048872681e-12,1.4499868020250905e-13,0.0
