,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,-0.4966054248752243,34610D,290.92032,1.1699933,-6.802955,99.64766238597088,67489.33817747346,,,67.5878706955839,,1691.090535184668,0.0072907838714806,93181.80291069952,0.4530480875010802,0.5632322557965325,0.5706824442985494,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.2914320309491405,61.34229212025575,15.995665637545732,102.27470092852364,1883263423015596.8,,,,,,,,,,,,,,,3.16,35.8,2023-08-06 04:02:00,0.007290783871480665,0.45304800203432344,0.0,931.8180291069953,0,0.007290783871480665,1.1699933,-6.802955,0.45304800203432344,0.010404389,0.0,1.1158337708492951,0.0,7725.93080288237,-0.8195006120311534,-0.5730783078084224,,,0.5367380573048656,,,,0.0,0.0,0.0,0 days,0.007131819,1.248604e-07,7296.521,0.52068436,-256.93506,0.0,0.0,1.0,-9.832120924447338e-13,9.825362e-12,2.2056215e-16,0.0,0.0,0.0,7.479999999999999e-16,1.1591650909056223e-13,8.842149764341437e-12,1230.9252819755852,,,0.0,0.007131819,1.248604e-07,7296.521,0.52068436,-256.93506,0.0,0.0,0.0,-9.832120924447338e-13,9.825362e-12,2.2056215e-16,0.0,0.0,0.0,7.479999999999999e-16,1.1591650909056223e-13,8.842149764341437e-12,1230.9252819755852,,,0.0
1,1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,-0.4979499554781595,34610D,287.04065,4.057651,-4.896608,126.11870206327224,67421.75030677787,0.21514934983334083,2.20921697420692,81.99926793065774,162.1736739867808,3740.666671262332,0.0070245431375925,87673.12586169648,0.5460497732643511,0.6833272327554811,0.7067137809187279,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3713342534232707,81.0865327411516,18.791722278537133,143.27284617362477,1655978779299959.2,26.6120853884131,809.780723610815,1574.82696572679,0.702454313759,0.0230463178094955,1.10460848710346,81.0868369933904,47.9299338069678,47.5955964862904,0.70245431375925,1.074541757436589,851663969827324.4,0.03155590183997395,5.34377392832831e-05,3.16,35.8,2023-08-06 04:03:00,0.007024543137592532,0.5460503814333559,0.0,876.7312586169647,1,0.007024543137592532,4.057651,-4.896608,0.5460503814333559,0.0121956365,0.0,1.0640585725933376,0.0,8772.56839360524,-0.9285345241436924,0.3712460605491279,5.202959506318542,244.0797896809566,0.6236913433453133,inf,0.0,236.62637346291478,0.0,0.0,0.0,0 days,0.0068734675,6.562383e-08,12380.792,0.60847104,-251.83006,0.0,0.0,0.9999999999999999,-9.552528886030488e-13,8.889952e-12,2.1599601e-16,0.0,0.0,0.0,7.48e-16,1.0411509051501265e-13,7.934699577892633e-12,1231.4997418267658,3.318949974387134e-11,3.133129186556048e-13,0.0,0.0068734675,6.562383e-08,12380.792,0.60847104,-251.83006,0.0,0.0,0.0,-9.552528886030488e-13,8.889952e-12,2.1599601e-16,0.0,0.0,0.0,7.48e-16,1.0411509051501265e-13,7.934699577892633e-12,1231.4997418267658,3.318949974387134e-11,3.133129186556048e-13,0.0
2,2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,-0.4997524482355407,34610D,280.12347,7.1301584,-3.6553392,152.53962332839424,67339.75103884721,0.24315037555164773,1.595399838321832,77.34530110401307,109.4317281187788,2525.9441615593773,0.0029773772717503,76420.53006165694,0.3420113707689954,0.6445441758667756,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4546373794727232,54.715601872289234,19.697781157942188,130.45181180400456,1421626020426194.5,20.4568194730564,767.016138245898,1476.00853683745,0.297737727175,0.0208504636484765,0.797699919160916,54.7158640593894,38.2581381694696,38.14456740144779,0.29773772717503,0.8695594543023065,1034952854110944.6,0.02491999358428916,4.051191606678351e-05,3.16,35.8,2023-08-06 04:04:00,0.002977377271750354,0.3420114523601881,0.0,764.2053006165694,2,0.002977377271750354,7.1301584,-3.6553392,0.3420114523601881,0.024052681,0.0,0.9503924924800128,0.0,9611.468894653619,-0.8690383133027305,0.49474479280932826,4.686642887304734,242.84225001731056,0.36573993161068735,inf,0.0,233.8634319152869,0.0,0.0,0.0,0 days,0.0029213515,7.2869295e-07,23577.848,0.35517117,-244.17155,0.0,0.0,1.0000000000000002,-8.934536055189497e-13,7.2276096e-12,2.6710758e-16,0.0,0.0,0.0,7.48e-16,8.335913334453015e-14,6.334155827453902e-12,1232.2300112016642,1.510975643081709e-11,2.262608813906729e-13,0.0,0.0029213515,7.2869295e-07,23577.848,0.35517117,-244.17155,0.0,0.0,0.0,-8.934536055189497e-13,7.2276096e-12,2.6710758e-16,0.0,0.0,0.0,7.48e-16,8.335913334453015e-14,6.334155827453902e-12,1232.2300112016642,1.510975643081709e-11,2.262608813906729e-13,0.0
3,3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,-0.501615414797489,34610D,277.98837,8.441148,-4.5104737,169.9639441751873,67262.4057377432,0.25180100818598267,1.166629812508288,59.43215826795339,74.3729782483014,1374.7721408239995,0.0009111854262891,69546.28509278147,0.1127159357026836,0.4952679855662782,0.5856623359660025,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5085113966497811,37.186849077771264,17.104529178942677,84.19755651602847,1386540114406493.5,15.9105284451312,729.507881441972,1385.76518773593,0.0911185426289,0.0189142790850539,0.583314906254144,37.1864891241507,30.8399227711026,30.81184746473569,0.0911185426289099,0.7151707831311661,799799172005697.4,0.019938828857346144,2.678035806893192e-05,3.16,35.8,2023-08-06 04:05:00,0.0009111854262891534,0.11271605551123608,0.0,695.4628509278148,3,0.0009111854262891534,8.441148,-4.5104737,0.11271605551123608,0.04124109,0.0,0.8715448847782603,0.0,11080.285114414322,-0.8202005681753433,0.5720760683378078,4.306709053242136,241.85186394473646,0.11809152977369222,inf,0.0,231.82841227370983,0.0,0.0,0.0,0 days,0.00088967395,5.08164e-07,31130.52,0.11577235,-235.47212,0.0,0.0,0.9999999999999999,-8.518017443293164e-13,6.526267e-12,2.5010847e-16,0.0,0.0,0.0,7.48e-16,7.476615814468859e-14,5.67446535948341e-12,1232.98013697839,7.919703370558054e-12,1.6545237331377543e-13,0.0,0.00088967395,5.08164e-07,31130.52,0.11577235,-235.47212,0.0,0.0,0.0,-8.518017443293164e-13,6.526267e-12,2.5010847e-16,0.0,0.0,0.0,7.48e-16,7.476615814468859e-14,5.67446535948341e-12,1232.98013697839,7.919703370558054e-12,1.6545237331377543e-13,0.0
4,4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,-0.5036048567350436,34610D,275.91803,10.747556,-4.2386746,180.1472234014672,67202.97357947525,0.2683124270073343,1.532123236049714,69.58966302667088,98.1947690016282,2705.433072172388,0.0007474265442362,66042.770723412,0.1036305317645488,0.5799138585555906,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.540996832542386,49.096915451749325,19.55830933828692,111.93603923037747,1228035305916979.8,19.3371054434235,775.029019192383,1499.29899955447,0.0747426544236,0.0213459079614199,0.766061618024857,49.0973845008141,35.8879846858433,35.86118108719107,0.0747426544236199,0.9058858594277586,856162679976423.5,0.026689811114423242,3.8097434236408724e-05,3.16,35.8,2023-08-06 04:06:00,0.0007474265442362091,0.10363055862819001,0.0,660.42770723412,4,0.0007474265442362091,10.747556,-4.2386746,0.10363055862819001,0.06802197,0.0,0.8338494628613297,0.0,12201.84212776877,-0.8219449188493326,0.5695669849787328,4.181451089382923,241.50834045433865,0.1064297638984895,inf,0.0,231.47090398202894,0.0,0.0,0.0,0 days,0.0007320857,5.357419e-07,35269.297,0.10369855,-226.3122,0.0,0.0,1.0,-8.290584284930458e-13,6.064864e-12,2.5223426e-16,0.0,0.0,0.0,7.480000000000001e-16,6.906570382035758e-14,5.2358053500789536e-12,1233.7983288603998,1.284617820345223e-11,2.1728694303515932e-13,0.0,0.0007320857,5.357419e-07,35269.297,0.10369855,-226.3122,0.0,0.0,0.0,-8.290584284930458e-13,6.064864e-12,2.5223426e-16,0.0,0.0,0.0,7.480000000000001e-16,6.906570382035758e-14,5.2358053500789536e-12,1233.7983288603998,1.284617820345223e-11,2.1728694303515932e-13,0.0
5,5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,-0.5057117921681613,34610D,271.49158,14.157729,-3.2355368,189.9852036042536,67133.38391644858,0.2749011987837897,1.324860121835596,66.25505924915167,82.4913330778686,1303.6881532406087,0.0004327093465427,59583.07384093393,0.0778152780678376,0.5521254937429306,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.575173438629143,41.24579603647528,19.17428338390653,103.70295771145577,1084069753324306.6,17.0141867608464,758.541507286678,1466.36106005235,0.0432709346543,0.0207129210099576,0.662430060917798,41.2456665389343,31.9814892645678,31.96765656078688,0.04327093465427,0.8320442371510357,892861376167209.5,0.02372326279068137,3.2318476380121234e-05,3.16,35.8,2023-08-06 04:07:00,0.00043270934654279943,0.07781532887330668,0.0,595.8307384093393,5,0.00043270934654279943,14.157729,-3.2355368,0.07781532887330668,0.15850055,0.0,0.7645554494826258,0.0,12801.950611483831,-0.8650897885852082,0.5016170428579952,3.8057065614491368,240.4202025423362,0.0765668888319126,inf,0.0,230.3700134375515,0.0,0.0,0.0,0 days,0.00042295182,6.929363e-07,43363.91,0.07618332,-217.18858,0.0,0.0,0.9999999999999999,-7.843577171565255e-13,5.18873e-12,2.6435133e-16,0.0,0.0,0.0,7.48e-16,5.826919126765425e-14,4.404372302087756e-12,1234.695984231406,8.305766563981292e-12,1.8789272236682173e-13,0.0,0.00042295182,6.929363e-07,43363.91,0.07618332,-217.18858,0.0,0.0,0.0,-7.843577171565255e-13,5.18873e-12,2.6435133e-16,0.0,0.0,0.0,7.48e-16,5.826919126765425e-14,4.404372302087756e-12,1234.695984231406,8.305766563981292e-12,1.8789272236682173e-13,0.0
6,6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,-0.5079223547742462,34610D,269.22504,15.828726,-2.6793082,209.8285093585002,67067.12885719944,0.29389270053502814,1.731539360041886,64.06727449735642,104.3609709525016,2922.105067882391,0.0005181777639662,56665.10718470681,0.1072255745731216,0.5338939541446368,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6379167441055045,52.18098073812945,18.919068335043026,99.59475789268556,1074108022393739.8,20.6639550593513,803.11994927638,1579.51262886453,0.0518177763966,0.0232325272803504,0.865769680020943,52.1804854762508,37.2654111011502,37.24611099463856,0.05181777639662,1.0416933909867336,672086617336281.9,0.03177357472974022,4.2170140695609844e-05,3.16,35.8,2023-08-06 04:08:00,0.0005181777639662529,0.10722556910584388,0.0,566.6510718470681,6,0.0005181777639662529,15.828726,-2.6793082,0.10722556910584388,0.32911667,0.0,0.7332341996864947,0.0,12932.714296879942,-0.96828920219839,-0.24983198535416845,3.7169489699187745,240.14931778258614,0.10320649568007832,inf,0.0,230.22874207984484,0.0,0.0,0.0,0 days,0.00050643866,8.1418034e-07,47316.3,0.10371388,-207.89307,0.0,0.0,1.0,-7.626220815289276e-13,4.794923e-12,2.7369723e-16,0.0,0.0,0.0,7.48e-16,5.3441613797954e-14,4.0323012742362344e-12,1235.6838550867838,1.3310754391602624e-11,2.4556829727262837e-13,0.0,0.00050643866,8.1418034e-07,47316.3,0.10371388,-207.89307,0.0,0.0,0.0,-7.626220815289276e-13,4.794923e-12,2.7369723e-16,0.0,0.0,0.0,7.48e-16,5.3441613797954e-14,4.0323012742362344e-12,1235.6838550867838,1.3310754391602624e-11,2.4556829727262837e-13,0.0
7,7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,-0.5100463109652605,34610D,263.45914,20.01405,-1.6889492,225.48952225289904,67003.06158270208,0.3032674229860144,1.306194164957706,61.14774129083578,75.5942169197218,2189.6917334336435,0.0013433680527261,50547.32103053465,0.4087103020175934,0.5095645107569649,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6929899739082566,37.79725460257682,18.20955095859077,93.01093044542236,959795236246151.0,16.4969258212883,764.309125429155,1486.26467997481,0.134336805273,0.0212261393785749,0.653097082478853,37.7971084598609,30.7685288799183,30.72725087274775,0.13433680527261,0.8574464321442756,855744865548762.9,0.02376924027282231,3.210233686679103e-05,3.16,35.8,2023-08-06 04:09:00,0.0013433680527261923,0.40871039419144395,0.0,505.4732103053465,7,0.0013433680527261923,20.01405,-1.6889492,0.40871039419144395,0.48395765,7.725442e-11,0.6683859655648574,0.0,12430.578898437592,-0.7042767810084202,-0.7099255001283007,3.3626563005386347,239.0075963970626,0.371851414232465,inf,0.0,230.3856192010324,0.0,0.0,0.0,0 days,0.0013139119,5.2879255e-07,56062.945,0.40407193,-196.14117,0.0,0.0,1.0,-7.142425574008673e-13,3.9371284e-12,2.516986e-16,0.0,0.0,0.0,7.479999999999998e-16,4.28972121454184e-14,3.2228856579753307e-12,1236.7982865971826,6.003702841362557e-12,1.852455014296338e-13,0.0,0.0013139119,5.2879255e-07,56062.945,0.40407193,-196.14117,0.0,0.0,0.0,-7.142425574008673e-13,3.9371284e-12,2.516986e-16,0.0,0.0,0.0,7.479999999999998e-16,4.28972121454184e-14,3.2228856579753307e-12,1236.7982865971826,6.003702841362557e-12,1.852455014296338e-13,0.0
8,8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,-0.5115198003304752,34610D,258.6439,22.786129,-0.85363007,226.89541413684145,66941.91384141124,0.3032685749446404,1.142753128914414,59.92116193629979,65.7257499309388,2031.7963419038567,0.0014620890622033,46319.52510881937,0.6294746060882827,0.4993430161358316,0.706713780918728,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.7037717069551501,32.862392191341286,17.91395295296834,89.54778773182436,847845477488771.1,14.6907099379927,745.698378751541,1450.56318827016,0.14620890622,0.0205736777533896,0.571376564457207,32.8628749654694,27.7722131796815,27.73166701266562,0.14620890622033,0.7782553693784559,788582642890868.6,0.020880410439164505,2.7639783394892973e-05,3.16,35.8,2023-08-06 04:10:00,0.001462089062203341,0.6294741807018163,0.0,463.1952510881937,8,0.001462089062203341,22.786129,-0.85363007,0.6294741807018163,0.68201506,1.4843624e-07,0.6238846590292784,0.0,12894.637238011368,-0.7060505909466769,-0.7081613961688737,3.081722804956862,238.02391284856373,0.5462598063172209,inf,0.0,230.47037894747527,0.0,0.0,0.0,0 days,0.0014311688,6.0808384e-07,62676.156,0.6093824,-190.86308,0.0,0.0,1.0000000000000002,-6.776072339552403e-13,3.3618533e-12,2.5781062e-16,0.0,0.0,0.0,7.48e-16,3.590101004569628e-14,2.6842461089262338e-12,1237.5713703827544,3.842952645101186e-12,1.6206616294514531e-13,0.0,0.0014311688,6.0808384e-07,62676.156,0.6093824,-190.86308,0.0,0.0,0.0,-6.776072339552403e-13,3.3618533e-12,2.5781062e-16,0.0,0.0,0.0,7.48e-16,3.590101004569628e-14,2.6842461089262338e-12,1237.5713703827544,3.842952645101186e-12,1.6206616294514531e-13,0.0
9,9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,-0.5130275780018239,34610D,254.7164,23.541008,-1.4550846,222.82311676703512,66881.99267947493,0.3030836774521284,1.155709859296864,58.60370083587412,67.6445108161056,2322.177739876484,0.0012922591193314,42654.61853884109,0.7392620393448123,0.4883641736322843,0.7067137809187279,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6964485014747153,33.8218063346476,17.672605577776665,85.81723760607638,737975357629104.2,14.4966938602764,749.277992050338,1475.38044341091,0.129225911933,0.0212810033852111,0.577854929648432,33.8222554080528,27.1535565869983,27.118512441992436,0.12922591193314,0.7928829908332193,821412336128863.1,0.021242663663650296,2.905931671625464e-05,3.16,35.8,2023-08-06 04:11:00,0.0012922591193314284,0.7392631269555893,0.0,426.54618538841095,9,0.0012922591193314284,23.541008,-1.4550846,0.7392631269555893,0.86622596,5.0487614e-07,0.5833800900097742,0.0,13073.016020263154,-0.7085019961968824,-0.7057088077847923,2.836721866778784,237.0989920722334,0.6171839809411676,inf,0.0,230.09033904319682,0.0,0.0,0.0,0 days,0.0012654569,8.460213e-07,68818.91,0.6922555,-185.91579,0.0,0.0,0.9999999999999999,-6.435561655500523e-13,2.9384294e-12,2.7615164e-16,0.0,0.0,0.0,7.48e-16,3.085750523860953e-14,2.294873353997838e-12,1238.3755604981593,3.380397446050266e-12,1.639036968133687e-13,0.0,0.0012654569,8.460213e-07,68818.91,0.6922555,-185.91579,0.0,0.0,0.0,-6.435561655500523e-13,2.9384294e-12,2.7615164e-16,0.0,0.0,0.0,7.48e-16,3.085750523860953e-14,2.294873353997838e-12,1238.3755604981593,3.380397446050266e-12,1.639036968133687e-13,0.0
