,index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,EI_nox_p3t3,EI_nox_boer,EI_nox_kaiser,EI_nox_kypriandis,EI_nvpm_number_p3t3,EI_nvpm_mass_p3t3,EI_nvpm_number_p3t3_meem,EI_nvpm_mass_p3t3_meem,EI_mass_meem,EI_number_meem
0,0,-4.458446502685547,36.64544677734375,624.84,100.831111024,2024-06-07 09:23:00,34610D,295.19336,0.96996045,1.6105541,110.572215716343,66845.3747748761,0.222207017661125,1.327123937901571,79.62743627409424,148070.5072583433,2781.55761468215,0.0082756375501709,0.9404035659516814,0.3826088177977075,0.6635619689507853,1.0,0.0183432257888875,0.0003684312454961,7.99046714585036e-05,3.078641737874867e-05,1532568553431143.8,251.54307118986367,97.9417466171359,0.095552923528913,0.0019500596638553,0.0015925487254818,1.4606240425659645,0.0293372355221285,0.0063626041345644,0.0024514434879339,1.2203450482401918e+17,climb,0,GTF,0,0.3210331919589202,74.03525362917165,18.343225788887537,30.78641737874867,1532568553431143.8,29.9340410141966,836.616158025647,1575.37912581228,0.00827563755017,0.0222306878833908,0.756554818279172,74.0361004228962,20.77285536148958,24.104662703509263,20.825660644591263,20.924711786524252,1378635083565362.5,32.30742573828775,1356035966989489.0,30.787059828989367,,
1,1,-4.399623870849609,36.604248046875,1440.18,118.32222212,2024-06-07 09:24:00,34610D,290.10602,-12.065596,3.6959515,139.33108068323645,66765.747338602,0.250406050641085,1.2679570877279855,76.07742526367913,102702.9241327305,2671.4630383454605,0.0078189829079693,0.8517839178058632,0.4711974291771986,0.6339785438639928,1.0,0.0181041772312584,0.0003848456229339,8.346459058153043e-05,3.14028766020554e-05,1523307141418577.5,240.3285864079624,93.57523307432533,0.0912929103164149,0.0018631206187023,0.0015215485052735,1.3773191902714692,0.0292780641168094,0.0063497711521299,0.0023890499977574,1.1588928520490051e+17,climb,0,GTF,0,0.4080626547867353,51.35146206636525,18.10417723125849,31.4028766020554,1523307141418577.5,24.2812341106791,800.753211937052,1484.40416263403,0.00781898290797,0.0202119947218449,0.576875799377219,51.3513942389641,17.262135090420518,17.22084594347579,15.920512152780004,16.379877793915906,1173195945722900.8,20.555084355458416,1281553660686851.0,20.73318908541124,31.983054529203322,1860656878702857.2
2,2,-4.322477300116361,36.58828993975106,2217.42,135.298888772,2024-06-07 09:25:00,34610D,288.7378,-5.6733317,10.186295,145.58717537578292,66689.66991333832,0.2543392444085509,1.1688525819071045,70.13115491442626,107923.26864379377,3005.555785269361,0.0053509477967686,0.773723179826334,0.3237649330788237,0.5844262909535521,1.0,0.0182071642124682,0.0004179169360361,9.063703439685556e-05,3.160117416568522e-05,1520328006110952.8,221.5443183746725,86.2613205447443,0.0841573858973115,0.0017174976713737,0.0014026230982885,1.2768894539370106,0.0293089973825104,0.00635647990027,0.0022162268408914,1.0662235891730802e+17,climb,0,GTF,0,0.4273940854773426,53.96163432189688,18.20716421246828,31.601174165685222,1520328006110952.8,24.9840864855029,822.506193416398,1536.69795483241,0.00535094779677,0.0213322959226537,0.614453361439704,53.9615320021555,19.7146619501186,20.208592214690864,18.014036078866443,18.256365757002357,1141707886915052.8,23.86243138839571,1186625700578826.5,22.832325863981907,28.999849839678674,1770401418547977.8
3,3,-4.236222936751972,36.61300917803231,3086.1000000000004,152.275555424,2024-06-07 09:26:00,34610D,282.66278,-5.0140047,11.643089,152.16004076680514,66619.53875842389,0.2598519779248303,1.1309381781090246,67.85629068654148,97357.85153911528,2287.214517318119,0.0029210953338867,0.6934403928345334,0.2500719341300094,0.5654690890545123,1.0,0.0186752416290469,0.0004356547443759,9.448397671002174e-05,3.376337620560875e-05,1487844034440081.2,214.35802227878452,83.46323754444603,0.0814275488238497,0.0016617867106908,0.0013571258137308,1.2672326246220122,0.0295619149733473,0.0064113321888556,0.0022910574703668,1.009595772972028e+17,climb,0,GTF,0,0.4514644143803006,48.67892576955764,18.67524162904698,33.76337620560875,1487844034440081.2,23.0276378875346,812.571835353442,1518.49927862355,0.00292109533389,0.021005723413905,0.561354743958186,48.6784697019333,19.456912410755976,18.368913783296442,16.565556481700874,16.823692340261967,1081429032134124.8,20.85308366811974,1183433441135279.8,20.122533992439525,26.254755770995637,1619970065483848.8
4,4,-4.184622257313833,36.68991347490731,3749.04,174.91111096,2024-06-07 09:27:00,34610D,276.64957,-3.9257789,9.377092,165.96180560067236,66551.68246773735,0.2698070212963329,1.1171801346949657,67.03080808169793,91230.40017773272,2094.6075759498312,0.0020121669953568,0.6368273221635501,0.2536398118790869,0.5585900673474827,1.0,0.0188500059339591,0.0004426415133841,9.59992539536768e-05,3.546093665197463e-05,1462340633540833.5,211.75032273008372,82.44789394048846,0.0804369696980375,0.001641570810164,0.0013406161616339,1.2635311300980805,0.0296706183326431,0.006434907567755,0.0023769752391157,9.802187435694418e+16,climb,0,GTF,0,0.4977375294550086,45.61520008886636,18.850005933959117,35.460936651974635,1462340633540833.5,22.4065325363731,808.858497834074,1512.32886214938,0.00201216699536,0.0209050687832482,0.544795738977304,45.6155886967071,19.325514799852925,17.765005467723427,16.07471718035257,16.3376090423322,1073253411316260.2,20.081524500072913,1189777358242713.5,19.521977913805312,24.97873200938344,1544754161541922.8
5,5,-4.146251678466797,36.78662109375,4358.64,191.887777612,2024-06-07 09:28:00,34610D,271.71878,-3.406237,8.695613,180.84474749099616,66484.65165965566,0.2755435359318538,1.0933459187748753,65.60075512649252,95807.67551001933,2666.064328572796,0.0012513568449361,0.588129611839903,0.2179621556171939,0.5466729593874377,1.0,0.0189171891632269,0.000452394905954,9.81145512810233e-05,3.628235539e-05,1450000000000000.0,207.23278544458984,80.68892880558579,0.078720906151791,0.0016065491051385,0.0013120151025298,1.240981893978391,0.0296774474459664,0.0064363886529321,0.0023801499113517,9.512109493341414e+16,climb,0,GTF,0,0.5472720841957844,47.90383775500965,18.91718916322698,36.28235539,1450000000000000.0,23.6957447853251,825.918519524114,1556.91123399293,0.00125135684494,0.0219107849969715,0.594040083519106,47.9033827077552,21.225511540685627,20.501914537639234,17.949515235879126,18.02050236945376,1098386994270172.6,23.601130828939944,1124177016875946.6,22.544586063607596,24.081254293319468,1489101253489063.0
6,6,-4.106899829621,36.88751220703125,5135.88,197.546666496,2024-06-07 09:29:00,34610D,266.28842,-2.7134047,9.770877,192.5884354495601,66419.05090452917,0.2878247400014616,1.054779859361127,63.28679156166763,79013.45052878428,2038.5969893301951,0.0006925397341391,0.5304583483154943,0.1725610000874268,0.5273899296805635,1.0,0.0187531756887189,0.0004702226446745,0.0001019809975249,3.628235539e-05,1450000000000000.0,199.922974543308,77.84275362085118,0.0759441498740011,0.0015498806096734,0.0012657358312333,1.186828320931287,0.0297588825010956,0.0064540501336149,0.0022961938629332,9.176584776441806e+16,climb,0,GTF,0,0.5887233802028466,39.50672526439214,18.75317568871892,36.28235538999999,1450000000000000.0,20.8109372124561,803.989492228126,1503.52929052309,0.000692539734139,0.0207499859434888,0.503832649920514,39.5067980825578,19.072954763012476,16.739560717061675,15.21984488123096,15.496590764649698,992110930347034.1,17.84459412238893,1089284375511486.6,17.724812534850198,22.437544000941234,1394661633113971.5
7,7,-4.066168602476694,36.99110412597656,5730.240000000001,208.864444264,2024-06-07 09:30:00,34610D,262.3566,-1.3909073,10.909297,201.09224888547624,66355.76411296749,0.2928150863361847,1.0224038074790467,61.3442284487428,75709.59871512747,2170.147961867792,0.0005054365749048,0.489521716698911,0.1642689318638077,0.5112019037395233,1.0,0.0185135519399381,0.0004859163202571,0.0001053846121932,3.628235539e-05,1450000000000000.0,193.7864176695785,75.45340099195364,0.0736130741384913,0.0015023076354794,0.0012268845689748,1.1356995596012336,0.0298081617568246,0.0064647377253621,0.0022257130977026,8.894913125067707e+16,climb,0,GTF,0,0.6193077802943314,37.854799357563735,18.513551939938186,36.28235538999999,1450000000000000.0,20.225205694133,804.293392349314,1507.12480737526,0.000505436574905,0.0208602558383555,0.49157021337036,37.8545828718422,18.996629627610158,16.631456480249426,15.070618279063527,15.311534567911188,965002450179497.9,17.399835803437817,1060085413311983.4,17.258881082214852,21.21188329155361,1324252145362365.8
8,8,-4.023099858710111,37.10087585449219,6362.700000000001,215.037777592,2024-06-07 09:31:00,34610D,258.16083,0.7978851,12.403082,205.72888926879452,66294.41988451875,0.2961591370629494,0.9917404877437536,59.504429264625216,70304.07351865017,1882.4909328180745,0.0003847001148765,0.4488094387389205,0.1677830159633013,0.4958702438718768,1.0,0.0182308379365194,0.0005034081697698,0.0001091782114212,3.628235539e-05,1450000000000000.0,187.97449204695104,73.19044799548901,0.0714053151175502,0.0014572513289295,0.0011900885852925,1.0848156064284702,0.0299550158293015,0.0064965871587558,0.0021589608498582,8.628142243370656e+16,climb,0,GTF,0,0.638715278911193,35.152036759325085,18.23083793651949,36.28235539,1450000000000000.0,19.0135719052723,797.87402476014,1495.70252129046,0.000384700114877,0.0206623521407054,0.459569987278923,35.1512243724878,18.31129312851892,15.6091566727328,14.224230391253338,14.491911773076213,909998980250890.4,15.575769727407174,989770320421299.2,15.924480633010912,19.608224764416875,1235279877887225.8
9,9,-3.978862356632306,37.21408081054688,6911.34,222.239999808,2024-06-07 09:32:00,34610D,254.31462,1.843599,14.17466,210.6506190647398,66234.91545525413,0.2994113410049692,0.9675381251742406,58.05228751045444,66260.87983523215,1671.6692660383262,0.0002958787626552,0.4157548966576384,0.1713970553394911,0.4837690625871203,1.0,0.0180032689428319,0.0005179604713034,0.0001123342870452,3.628235539e-05,1450000000000000.0,183.3871762455256,71.40431363785896,0.0696627450125453,0.0014216886737254,0.001161045750209,1.0451309447973136,0.0300687901991577,0.0065212623288314,0.0021062737266567,8.417581689015894e+16,climb,0,GTF,0,0.6589224532728709,33.13043991761607,18.003268942831916,36.28235538999999,1450000000000000.0,18.1365912046369,793.333246185208,1488.49898644392,0.000295878762655,0.0205516099044219,0.437242104607766,33.1305163704902,17.83534990688509,14.92199510150321,13.635166007363543,13.916520866847142,868215186223442.4,14.323330014332706,940087505586046.5,14.991429319580226,18.363517190308393,1165345275662277.2
