,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,fuel_flow_corrected,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.8108480896297596,34610D,280.4945,11.520084,6.038091,107.64307074119095,67498.71789041745,0.2546208735055669,1.155601010129929,67.75749127352202,117.6243609357548,1874.348834557669,0.0053856492130921,94472.02900687772,0.742930396437298,0.5646457606126835,0.6975731711412299,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3206129869072709,58.81261253301284,15.958056834121551,20.96064195450285,1348073578834858.5,25.1908958243985,761.575985636853,1416.68850809139,0.538564921309,0.019197073930781,0.582118371648715,58.8121804678774,30.3232864418641,30.16085068013245,0.53856492130921,0.6611762341580841,1489957381867994.8,1.155601010129929,0.016201648928382825,2.201394317766221e-05,3.16,35.8,2023-11-06 00:01:00,0.005385649213092144,0.7429318404518142,0.0,944.7202900687771,0,0.005385649213092144,11.520084,6.038091,0.7429318404518142,0.40592927,0.0,1.173333152452531,0.0,6244.71057557348,-0.3973546157043629,-0.9176651401129052,5.8950342293512445,245.57785851669288,0.7973039406526846,inf,0.0,239.67431084394536,0.0,0.0,0.0,0 days,0.0052676504,2.5402042e-07,4017.0015,0.77737033,-218.82443,0.0,0.0,0.9999999999999999,-7.539994644093428e-13,8.460423e-12,2.3051824e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0116203006866697e-13,7.7064239874365e-12,530.3263811142193,8.657076983711329e-12,1.6388825973743463e-13,0.0,0.0052676504,2.5402042e-07,4017.0015,0.77737033,-218.82443,0.0,0.0,0.0,-7.539994644093428e-13,8.460423e-12,2.3051824e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0116203006866697e-13,7.7064239874365e-12,530.3263811142193,8.657076983711329e-12,1.6388825973743463e-13,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.810957105103886,34610D,276.78702,15.803947,4.2920747,130.20405566365943,67430.96039914392,0.3177445246727546,1.2973813488122212,91.15408835097176,136.2393781046354,3278.519897883672,0.0041174295779593,88080.9851588033,0.7099916155699492,0.7596174029247647,0.9664527496891,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3903991321130085,68.11944547005149,20.51094747297445,35.789467792789615,1457404926296930.2,29.6129924540282,799.168375767757,1504.64945394546,0.411742957796,0.021011843385729,0.724476617318144,68.1196890523177,34.4794411427128,34.338056612765754,0.41174295779593,0.805598304555652,1863385299942583.2,1.2973813488122212,0.01955938840732816,3.005563484472585e-05,3.16,35.8,2023-11-06 00:02:00,0.004117429577959304,0.7099913499107081,0.0,880.8098515880331,1,0.004117429577959304,15.803947,4.2920747,0.7099913499107081,0.47894615,1.1558753e-10,1.108610256764502,0.0,7487.371314157589,-0.9834465679946758,-0.18119836616121401,5.998218912279428,245.78768345462424,0.7353017749895427,inf,0.0,239.19464111567657,0.0,0.0,0.0,0 days,0.004030528,3.3415773e-07,9655.355,0.7161162,-220.34418,0.0,0.0,1.0,-7.370017477636746e-13,7.580255e-12,2.366955e-16,0.0,0.0,0.0,7.479999999999999e-16,8.994699050985023e-14,6.843253463090916e-12,530.8123273685891,1.0419258126935503e-11,1.8399566079362825e-13,0.0,0.004030528,3.3415773e-07,9655.355,0.7161162,-220.34418,0.0,0.0,0.0,-7.370017477636746e-13,7.580255e-12,2.366955e-16,0.0,0.0,0.0,7.479999999999999e-16,8.994699050985023e-14,6.843253463090916e-12,530.8123273685891,1.0419258126935503e-11,1.8399566079362825e-13,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.8114521250822616,34610D,270.01718,15.485726,4.778744,146.7521049445194,67339.80631079295,0.35404262579354606,1.332935346285739,90.62104041386328,138.3763073928308,3204.195028448301,0.0027720446437703,77740.93610102212,0.7359871038962891,0.7551753367821941,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4454981096538515,69.18896248151968,21.409684566728345,36.28235538999999,1450000000000000.0,30.5825722269102,818.045648975084,1555.97547898255,0.277204464377,0.0221655850818942,0.774830722502452,69.1881536964154,34.9564750779065,34.859842039498226,0.27720446437703,0.8834841663361827,1829934942609492.5,1.332935346285739,0.021665321797464863,3.3330152773089224e-05,3.16,35.8,2023-11-06 00:03:00,0.0027720446437703937,0.7359880051513863,0.0,777.4093610102212,2,0.0027720446437703937,15.485726,4.778744,0.7359880051513863,0.50746083,1.246861e-08,1.0029997327705582,0.0,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.585095381597819,244.92739112442493,0.713881664267632,inf,0.0,238.1821460853425,0.0,0.0,0.0,0 days,0.0027138665,6.221652e-07,19493.658,0.696976,-220.79033,0.0,0.0,0.9999999999999999,-7.074703362819038e-13,6.1395207e-12,2.5889607e-16,0.0,0.0,0.0,7.480000000000001e-16,7.162355346889864e-14,5.432050569396809e-12,532.2454570001203,9.412159611434895e-12,1.8903795715852058e-13,0.0,0.0027138665,6.221652e-07,19493.658,0.696976,-220.79033,0.0,0.0,0.0,-7.074703362819038e-13,6.1395207e-12,2.5889607e-16,0.0,0.0,0.0,7.480000000000001e-16,7.162355346889864e-14,5.432050569396809e-12,532.2454570001203,9.412159611434895e-12,1.8903795715852058e-13,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.8119150370435231,34610D,263.8805,16.037987,4.703244,174.53121516787954,67249.1852703791,0.32309960954156663,1.0733247713982932,68.03326788659777,85.5019288472292,1306.2842649184306,0.0016431788750002,68606.54157738572,0.6537167460001826,0.5669438990549814,0.7935019249243921,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5359529649056819,42.75022268209451,17.050296283552782,27.563553920809387,1580987435355096.0,22.6865790022193,762.381884262192,1411.96701185598,0.1643178875,0.0189485482737521,0.519066623961878,42.7509644236146,27.3934771394017,27.34853859851449,0.16431788750002,0.6640439652859428,1245331310023966.5,1.0733247713982932,0.016902713750534572,1.8441930021251375e-05,3.16,35.8,2023-11-06 00:04:00,0.0016431788750002755,0.6537163360975577,0.0,686.0654157738572,3,0.0016431788750002755,16.037987,4.703244,0.6537163360975577,0.47935736,5.994317e-08,0.905734014449138,0.0,11144.044635122638,-0.8974772760506166,0.441060697606084,4.698977673757793,242.87319441130393,0.5972214507769725,inf,0.0,235.30945742884114,0.0,0.0,0.0,0 days,0.0016087149,6.323398e-07,29105.676,0.6151572,-220.06274,0.0,0.0,1.0,-6.785595505734439e-13,4.9719994e-12,2.5968037e-16,0.0,0.0,0.0,7.480000000000001e-16,5.6822400165628044e-14,4.29343998433715e-12,533.7899980383697,4.6735214059046936e-12,1.5221977773952309e-13,0.0,0.0016087149,6.323398e-07,29105.676,0.6151572,-220.06274,0.0,0.0,0.0,-6.785595505734439e-13,4.9719994e-12,2.5968037e-16,0.0,0.0,0.0,7.480000000000001e-16,5.6822400165628044e-14,4.29343998433715e-12,533.7899980383697,4.6735214059046936e-12,1.5221977773952309e-13,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.8125493223715267,34610D,261.06433,16.31293,4.8091583,195.46935653130907,67181.1520024925,0.39287464414415507,1.2893712125134185,83.50072726405143,111.5153689869966,2706.434557572983,0.0013251289777112,65141.597694892014,0.6436036038143256,0.6958393938670953,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6034789661145185,55.75798143079575,21.25927354724805,36.28235538999999,1450000000000000.0,28.6246526374361,815.820120467008,1541.4111781359,0.132512897771,0.0217063744477908,0.714425447817026,55.7576844934983,32.9131633445003,32.86960687594301,0.13251289777112,0.8742298532125102,1639661946217473.0,1.2893712125134185,0.021668218087650362,2.90471892937557e-05,3.16,35.8,2023-11-06 00:05:00,0.0013251289777112575,0.6436045990604319,0.0,651.4159769489202,4,0.0013251289777112575,16.31293,4.8091583,0.6436045990604319,0.4792102,1.6483625e-07,0.8692672504854935,0.0,12591.815562360232,-0.88754484275893,0.4607213388720196,4.973059605240811,243.5428565740726,0.5719688173427762,inf,0.0,235.7490735198573,0.0,0.0,0.0,0 days,0.0012965527,5.844125e-07,33007.875,0.6125321,-219.64865,0.0,0.0,1.0000000000000002,-6.67126231353252e-13,4.5028608e-12,2.5598596e-16,0.0,0.0,0.0,7.480000000000002e-16,5.0868533498795344e-14,3.835734425844828e-12,535.7524019171999,6.4298515822105405e-12,1.8285965685562308e-13,0.0,0.0012965527,5.844125e-07,33007.875,0.6125321,-219.64865,0.0,0.0,0.0,-6.67126231353252e-13,4.5028608e-12,2.5598596e-16,0.0,0.0,0.0,7.480000000000002e-16,5.0868533498795344e-14,3.835734425844828e-12,535.7524019171999,6.4298515822105405e-12,1.8285965685562308e-13,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.8132544193010224,34610D,255.0208,14.665699,5.7459984,217.5074933010533,67097.65127522845,0.36125996004385585,1.0823358510243968,71.16155127077788,77.3551244517204,1449.1033286190177,0.0010553836414514,58401.6359568902,0.8031565629980589,0.5930129272564824,0.88674425264194,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6794283441047929,38.67752477569951,18.236648475169574,33.904411741213416,1485725178635408.2,22.8531690957714,772.266337637592,1427.13746472054,0.105538364145,0.0191549149288317,0.525549479488513,38.6775622258602,27.4367952789737,27.40786946189658,0.10553836414514,0.7000150588247473,1217604197806766.8,1.0823358510243968,0.01766282375724898,1.851510283748522e-05,3.16,35.8,2023-11-06 00:06:00,0.001055383641451448,0.803156828941088,0.0,584.016359568902,5,0.001055383641451448,14.665699,5.7459984,0.803156828941088,0.52361465,6.5499796e-07,0.7977960060813952,0.0,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.236854579390018,241.66139493116526,0.6725430188676299,inf,0.0,234.7683547414497,0.0,0.0,0.0,0 days,0.0010332527,8.36726e-07,41171.418,0.7732777,-219.46645,0.0,0.0,1.0,-6.426070959960999e-13,3.6277168e-12,2.7543513e-16,0.0,0.0,0.0,7.48e-16,3.9829862432545497e-14,2.9851097922727726e-12,537.939360762722,3.423999866898869e-12,1.534977362609608e-13,0.0,0.0010332527,8.36726e-07,41171.418,0.7732777,-219.46645,0.0,0.0,0.0,-6.426070959960999e-13,3.6277168e-12,2.7543513e-16,0.0,0.0,0.0,7.48e-16,3.9829862432545497e-14,2.9851097922727726e-12,537.939360762722,3.423999866898869e-12,1.534977362609608e-13,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.8139835489103218,34610D,251.94136,14.680464,7.3406124,236.7293159468564,67026.48972395767,0.3881064511185816,1.1392054430852976,75.96874787247535,80.3678422995386,1937.966347079256,0.00078163817283,55026.440867802725,0.7526343435941893,0.6330728989372946,0.9771758369749004,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7439770096492286,40.18396741191134,20.339845844452885,36.28235539,1450000000000000.0,24.1910562388701,786.935204005522,1460.82259726031,0.078163817283,0.0198386669207637,0.568789844003688,40.1839211497693,28.670769375556,28.64837671072928,0.078163817283,0.7563481393596219,1315027414300715.5,1.1392054430852976,0.01890273793492213,2.0695021267433047e-05,3.16,35.8,2023-11-06 00:07:00,0.0007816381728300801,0.7526351978049011,0.0,550.2644086780273,6,0.0007816381728300801,14.680464,7.3406124,0.7526351978049011,0.61771345,2.1654153e-06,0.7608769062071574,0.0,14441.476617147115,-0.8882530904374696,0.4593543809830104,4.1661583340274655,241.46577729841044,0.6113654113699365,inf,0.0,234.1078997557282,0.0,0.0,0.0,0 days,0.0007663363,1.0231961e-06,45488.12,0.73611027,-219.60568,0.0,0.0,1.0,-6.298259574919883e-13,3.2183006e-12,2.8980886e-16,0.0,0.0,0.0,7.48e-16,3.4687980356729666e-14,2.5884747306392772e-12,540.2395192477586,3.344428723848582e-12,1.6156302730271139e-13,0.0,0.0007663363,1.0231961e-06,45488.12,0.73611027,-219.60568,0.0,0.0,0.0,-6.298259574919883e-13,3.2183006e-12,2.8980886e-16,0.0,0.0,0.0,7.48e-16,3.4687980356729666e-14,2.5884747306392772e-12,540.2395192477586,3.344428723848582e-12,1.6156302730271139e-13,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.814776741464991,34610D,247.6976,16.476131,8.677286,251.57178309161927,66950.52097608519,0.3875795752180422,1.085244447162658,69.10569752371113,71.9462173884746,1517.803511205808,0.0005131625242836,50756.176244006965,0.6925317638872986,0.5758808126975927,0.9184315885889212,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.7973669626612863,35.973080468158344,18.75695340614969,35.643523672194604,1459597526521794.8,22.7996285753633,779.574007819639,1440.45028558338,0.0513162524284,0.0193737874715891,0.527661660339216,35.9731086942373,27.235854688352,27.22188543690544,0.05131625242836,0.7276684382348824,1194414292964986.0,1.085244447162658,0.0182466800298822,1.848874174881914e-05,3.16,35.8,2023-11-06 00:08:00,0.0005131625242836821,0.6925329578790743,0.0,507.56176244006963,7,0.0005131625242836821,16.476131,8.677286,0.6925329578790743,0.83212036,7.174978e-06,0.7138542457879373,0.0,15212.014781554939,-0.8893115744758581,0.4573017860267661,3.83865372823405,240.51933418799788,0.5394247181971878,inf,0.0,232.7353124358174,0.0,0.0,0.0,0 days,0.000502521,8.3320765e-07,51351.74,0.6599968,-220.3451,0.0,0.0,1.0,-6.122373227370232e-13,2.737758e-12,2.7516392e-16,0.0,0.0,0.0,7.479999999999999e-16,2.865493125746905e-14,2.1255205640063217e-12,542.7489014801323,2.5253872890380035e-12,1.539102356921659e-13,0.0,0.000502521,8.3320765e-07,51351.74,0.6599968,-220.3451,0.0,0.0,0.0,-6.122373227370232e-13,2.737758e-12,2.7516392e-16,0.0,0.0,0.0,7.479999999999999e-16,2.865493125746905e-14,2.1255205640063217e-12,542.7489014801323,2.5253872890380035e-12,1.539102356921659e-13,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.8156009698727312,34610D,244.07379,17.201002,9.428455,264.0613230229196,66881.41527856147,0.4037133486727395,1.113912174364967,71.25924807761243,73.282572092865,1611.219980271074,0.0004170072362682,47596.28928252322,0.7630827091274338,0.5938270673134369,0.9693717745231226,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.8431433767001119,36.641195435206775,19.85473432176432,36.28235539,1450000000000000.0,23.3538412090543,786.836430884571,1460.8185565466,0.0417007236268,0.0198337302481845,0.549027671856731,36.6412860464325,27.6815135119117,27.66997493213764,0.04170072362682,0.7559607971263118,1253945082248212.0,1.113912174364967,0.018828131199447214,1.972957529751185e-05,3.16,35.8,2023-11-06 00:09:00,0.0004170072362682506,0.7630827282402132,0.0,475.96289282523225,8,0.0004170072362682506,17.201002,9.428455,0.7630827282402132,1.0261751,1.6076165e-05,0.6793512819499712,0.0,16064.88552763422,-0.8897878447223443,0.4563743982569195,3.6967638629789583,240.0869152268491,0.5734317208658056,inf,0.0,232.56080798724784,0.0,0.0,0.0,0 days,0.00040783655,5.0285325e-07,55970.703,0.7476063,-220.75594,0.0,0.0,0.9999999999999998,-5.984216384939353e-13,2.3898323e-12,2.4969912e-16,0.0,0.0,0.0,7.48e-16,2.4286036081520167e-14,1.791410536309276e-12,545.3959330717455,2.254262783042423e-12,1.5797591569817912e-13,0.0,0.00040783655,5.0285325e-07,55970.703,0.7476063,-220.75594,0.0,0.0,0.0,-5.984216384939353e-13,2.3898323e-12,2.4969912e-16,0.0,0.0,0.0,7.48e-16,2.4286036081520167e-14,1.791410536309276e-12,545.3959330717455,2.254262783042423e-12,1.5797591569817912e-13,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.8164590330438961,34610D,240.13521,16.79727,9.867858,274.8871489859357,66810.15603048386,0.41731920761295055,1.1361595254320216,73.50072331693926,74.2223481376952,1678.2620894841948,0.0003700633142827,44409.53957525199,0.9553492002934464,0.6125060276411605,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.8848786719849238,37.11116557056298,20.679512780174843,36.28235539,1450000000000000.0,23.6930580102951,792.907120118075,1480.8936006564,0.0370063314283,0.0203212907674971,0.566360519273886,37.1111740688476,27.8703024209344,27.85999245978884,0.03700633142827,0.7800272018696873,1314076586805762.5,1.1361595254320216,0.019272587915175467,2.0937569295387568e-05,3.16,35.8,2023-11-06 00:10:00,0.000370063314282729,0.955349266083088,0.0,444.0953957525199,9,0.000370063314282729,16.79727,9.867858,0.955349266083088,1.4025536,3.913449e-05,0.6442625332137677,0.0,16696.494033359326,-0.8904087613594637,0.4551617709060216,3.5296503916651334,239.5583693534698,0.6904528228938467,inf,0.0,232.9556360965152,0.0,0.0,0.0,0 days,0.00036178116,3.3389682e-07,60793.285,0.92243016,-217.62605,0.0984100707913352,0.0984100707913352,1.0000000000000002,-5.839080453584868e-13,2.048467e-12,2.3667538e-16,8.234721201297856e-14,1.3818454713967917e-14,8.234721201297856e-14,7.48e-16,3.319949639494859e-14,1.4645590070517034e-12,548.1885219633347,1.924143570120612e-12,1.611310528243897e-13,1.374909734038472e-12,0.00036178116,3.3389682e-07,60793.285,0.92243016,-217.62605,0.0,0.0984100707913352,0.0,-5.839080453584868e-13,2.048467e-12,2.3667538e-16,0.0,0.0,0.0,7.48e-16,2.002394247287202e-14,1.4645590070517034e-12,548.1885219633347,1.924143570120612e-12,1.611310528243897e-13,0.0
10,10,11,407463.0,BAW680,50.51119995117188,0.1042978387129934,281.401110868,6964.68,-0.8173337050376577,34610D,235.78755,16.115482,10.443562,283.21494221472693,66736.65530716693,0.41555748368376333,1.09812098839579,69.48658237650552,69.3340511046408,1381.121888430304,0.000278401909629,41264.94385678997,1.071093750229439,0.579054853137546,0.982470397847709,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.920053212794092,34.66628055187657,19.906786018602947,36.28235539,1450000000000000.0,22.6788458341211,785.705860088637,1465.58245654126,0.0278401909629,0.0200177830724085,0.537132236550803,34.6670255523204,26.8327533877195,26.82528517709985,0.0278401909629,0.7515277181604687,1241846486254763.0,1.09812098839579,0.01864589037608477,1.9491551737243407e-05,3.16,35.8,2023-11-06 00:11:00,0.00027840201446232,1.0710947887102384,1.0,412.6494385678998,10,0.00027840201446232,16.115482,10.443562,1.0710947887102384,1.4030455,5.58049e-05,0.6096812478678115,0.0,17155.16553419315,-0.8915961433016756,0.45283144463428987,3.2695746124881064,238.6900039242687,0.7415038377201707,0.9535365123237902,0.0,232.60068485846145,0.0,0.0,0.0,0 days,0.00026514358,3.3537623e-07,65885.98,0.98942965,-211.99142,0.6671943849282161,0.6671943849282161,1.0,-5.684719549863169e-13,1.7489163e-12,2.367894e-16,5.521575741942146e-13,7.324927051791482e-14,5.521575741942146e-13,7.48e-16,1.0467577808887666e-13,1.1804443694712773e-12,551.0919303922543,1.450207324428831e-12,1.5573639707108166e-13,9.472354586260287e-12,0.00026514358,3.3537623e-07,65885.98,0.98942965,-211.99142,0.0,0.6671943849282161,0.0,-5.684719549863169e-13,1.7489163e-12,2.367894e-16,0.0,0.0,0.0,7.48e-16,1.6330566217802348e-14,1.1804443694712773e-12,551.0919303922543,1.450207324428831e-12,1.5573639707108166e-13,0.0
11,11,12,407463.0,BAW680,50.37364196777344,0.2137997275904605,291.689999748,7399.02,-0.8182128953690277,34610D,232.27802,15.601603,10.331196,290.36937872472225,66667.16872479042,0.41922531291200704,1.0904237829332626,68.89360282355216,67.7444055440318,1562.2113169382358,0.000195480639255,38805.46129804407,1.0489996904164425,0.5741133568629346,0.9896163058899324,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.9503946535242114,33.87295228077624,19.976692499327704,36.28235538999999,1450000000000000.0,22.3697362578726,784.982138334651,1467.31241283799,0.0195480639255,0.0200926638992561,0.531447205811605,33.8722027720159,26.4498131495287,26.444643733666773,0.0195480639255,0.7486910818469458,1235394789532824.2,1.0904237829332626,0.01855862955884697,1.9359593385737216e-05,3.16,35.8,2023-11-06 00:12:00,0.00019548054453954024,1.0489983817274757,1.0,388.0546129804407,11,0.00019548054453954024,15.601603,10.331196,1.0489983817274757,0.865662,6.794476e-05,0.5820056274870541,0.0,17650.080035636038,-0.891739264340711,0.4525495380984137,3.093897423269931,238.06815591815976,0.7014524897031734,0.7681208841123995,0.0,231.65500062928538,0.0,0.0,0.0,0 days,0.00018969498,6.128387e-07,70072.82,0.9478532,-206.28856,0.7390508619075093,0.7390508619075093,1.0000000000000002,-5.557725455407518e-13,1.5558659e-12,2.5817715e-16,6.086995913905168e-13,5.5120847527755173e-14,6.086995913905168e-13,7.480000000000001e-16,1.1139932480930956e-13,1.0000933107789115e-12,554.0743077264758,1.2143195615090562e-12,1.5464477323462168e-13,1.0743596505701573e-11,0.00018969498,6.128387e-07,70072.82,0.9478532,-206.28856,0.0,0.7390508619075093,0.19112619231294864,-5.557725455407518e-13,1.5558659e-12,2.5817715e-16,0.0,0.0,0.0,7.480000000000001e-16,1.4007390186826886e-14,1.0000933107789115e-12,554.0743077264758,1.2143195615090562e-12,1.5464477323462168e-13,0.0
