,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.8414815940054995,34610D,276.33752,17.922052,-5.8258595,156.01207248651394,69025.75146694673,0.3589904462636131,0.901465087921476,67.16843030923678,90.5913272280446,1762.3679980887111,0.003507674479045,73058.20758235783,0.5201244126774583,0.5597369192436399,0.8647679821273185,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.96332366562512,2.7779813833839824,0.4681612728679101,45.29567920195952,16.594122864500473,28.051474623914565,1573657129488831.8,28.7606844436252,842.410449094714,1368.62229207733,0.350767447905,0.0235921383477128,0.450732543960738,45.2956636140223,19.1052009494695,19.038420368222557,14.9422163688495,0.8456226228057112,725107482293652.1,20.4772243522978,1435285843366104.5,0.0014732865911600995,1.027512674856471e-05,2.9704000000000006,35.8,2023-05-05 01:00:00,0.003507674479045096,0.5201247559531595,0.0,730.5820758235783,0,0.003507674479045096,17.922052,-5.8258595,0.5201247559531595,0.3433303,0.0,0.9210253974070456,1125.1302009650958,8181.733683333497,-0.47086366415065145,-0.8822059905615143,5.567608684356505,244.88974489459892,0.5363388154483983,inf,0.0,236.748809811734,0.0,0.0,0.0,0 days,0.0034230363,1.345391e-07,26453.55,0.51625574,-257.2527,0.0,0.0,1.0,-8.733133402845325e-13,6.5939454e-12,2.2213516e-16,0.0,0.0,0.0,7.48e-16,7.533835354274815e-14,5.7206321841192645e-12,1216.831448637914,8.181733683333496,4.558599343988354e-13,0.0034230363,1.345391e-07,26453.55,0.51625574,-257.2527,0.0,0.0,0.0,-8.733133402845325e-13,6.5939454e-12,2.2213516e-16,0.0,0.0,0.0,7.48e-16,7.533835354274815e-14,5.7206321841192645e-12,1216.831448637914,8.181733683333496
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.8424850801561914,34610D,273.43176,21.049248,-4.550668,170.434387774195,68958.5830366375,0.3768882479377275,0.98435262772702,74.74061880929905,95.0646604401294,2126.4729720035302,0.0019442239687302,68339.94069049528,0.341529864959362,0.622838490077492,0.9971579539239528,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,19.903893580607228,2.946886410120612,0.5141501473768695,47.53249923068626,19.88082745056465,36.28235539,1450000000000000.0,30.5861528013092,860.924342219814,1403.39607420493,0.194422396873,0.0246080280663056,0.49217631386351,47.5323302200647,20.0006401381433,19.961829870050234,14.95702897805613,0.92970738855168,717081010114895.6,20.18970251719413,1393569364951949.0,0.0016392509591445998,1.3041172372827984e-05,2.9704000000000006,35.8,2023-05-05 01:01:00,0.0019442239687302346,0.3415298827356708,0.0,683.3994069049528,1,0.0019442239687302346,21.049248,-4.550668,0.3415298827356708,0.4548951,0.0,0.8706990857758645,1126.4715568277552,9587.418296793368,-0.4794178129158185,-0.877586782409018,5.3504283488311275,244.4132303962865,0.34242961041062053,inf,0.0,235.1767162662862,0.0,0.0,0.0,0 days,0.0019084453,1.8558595e-07,31740.805,0.3304107,-255.17206,0.0,0.0,1.0000000000000002,-8.444034470496696e-13,5.9715336e-12,2.2524308e-16,0.0,0.0,0.0,7.480000000000001e-16,6.762593718985349e-14,5.127130315979837e-12,1217.1991807446102,9.587418296793368,4.963885529582771e-13,0.0019084453,1.8558595e-07,31740.805,0.3304107,-255.17206,0.0,0.0,0.0,-8.444034470496696e-13,5.9715336e-12,2.2524308e-16,0.0,0.0,0.0,7.480000000000001e-16,6.762593718985349e-14,5.127130315979837e-12,1217.1991807446102,9.587418296793368
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.8434626820069864,34610D,270.3138,23.506296,-3.8195748,184.1342392191772,68883.8424178282,0.39194803968948816,1.118486548666634,71.48224666551019,103.9771085111394,2523.872725440152,0.0008248870184538,62994.42896063308,0.173089646691043,0.5956853888792516,1.0,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,21.156535256863453,3.1560285372406707,0.5586729382331255,51.98887709616036,19.92064351659897,36.28235539,1450000000000000.0,33.2306731573672,888.814544347593,1461.81506070163,0.0824887018454,0.0263638140056184,0.559243274333317,51.9885542555697,21.2125329898829,21.195049468720665,14.9728929063663,1.0,682218661807799.4,19.47635108135716,1341698232672086.8,0.0018942030529526359,1.5073668427611109e-05,2.9704000000000006,35.8,2023-05-05 01:02:00,0.0008248870184538201,0.17308978808853903,0.0,629.9442896063307,2,0.0008248870184538201,23.506296,-3.8195748,0.17308978808853903,0.5739943,0.0,0.8118510832030251,1127.7783023526072,9904.532106848184,-0.4803242924734069,-0.8770909725107887,5.049199650779128,243.72307662978378,0.16837565721987327,inf,0.0,233.7311729025981,0.0,0.0,0.0,0 days,0.0008146749,2.8743435e-07,38122.773,0.16393425,-252.92694,0.0,0.0,1.0000000000000002,-8.094877691649798e-13,5.318374e-12,2.330939e-16,0.0,0.0,0.0,7.48e-16,5.95966199834966e-14,4.508886621307465e-12,1217.6361997313952,9.904532106848185,5.731626249167969e-13,0.0008146749,2.8743435e-07,38122.773,0.16393425,-252.92694,0.0,0.0,0.0,-8.094877691649798e-13,5.318374e-12,2.330939e-16,0.0,0.0,0.0,7.48e-16,5.95966199834966e-14,4.508886621307465e-12,1217.6361997313952,9.904532106848185
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.8444314648859939,34610D,267.033,29.035467,-2.5243309,200.8764944610197,68812.36017116268,0.4095364921768123,0.872531816442068,67.03738614977016,77.6886872838464,1319.6626112811473,0.0002069378772931,57124.037489563314,0.0520658033403227,0.558644884581418,1.0,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.008212167792355,2.697505243969006,0.613202434738273,38.8439854106122,19.56529656551597,36.28235539,1450000000000000.0,27.5214117786686,860.128127011616,1389.66318481845,0.0206937877293,0.0241520606655989,0.436265908221034,38.8443436419232,18.0632996190852,18.059562411574905,14.957408102800947,0.9258658559950492,598932988866665.5,18.81427602827064,1283210347261578.0,0.001636900139841865,1.0771259070163169e-05,2.9704000000000006,35.8,2023-05-05 01:03:00,0.00020693787729312568,0.0520657518725697,0.0,571.2403748956332,3,0.00020693787729312568,29.035467,-2.5243309,0.0520657518725697,0.5978265,0.0,0.7452404328387267,1129.0732553011314,10425.443968691361,-0.4806838213428572,-0.8768939866935046,4.7125453774035115,242.90714879904422,0.04905491015760242,inf,0.0,232.5087342476922,0.0,0.0,0.0,0 days,0.00020620911,2.5870426e-07,45692.645,0.04859373,-251.73624,0.0,0.0,0.9999999999999999,-7.680332403000653e-13,4.658063e-12,2.308793e-16,0.0,0.0,0.0,7.479999999999999e-16,5.1549264929739824e-14,3.890029664829988e-12,1218.0860681273678,10.425443968691361,3.3335549750167745e-13,0.00020620911,2.5870426e-07,45692.645,0.04859373,-251.73624,0.0,0.0,0.0,-7.680332403000653e-13,4.658063e-12,2.308793e-16,0.0,0.0,0.0,7.479999999999999e-16,5.1549264929739824e-14,3.890029664829988e-12,1218.0860681273678,10.425443968691361
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.8453867736639641,34610D,265.21942,31.43527,-1.917533,214.68314037770435,68745.32278501292,0.419530371234495,0.77041060242915,60.71807910783534,65.7507549017338,1322.2391140092852,0.0001124167221857,54249.21360051817,0.03144000209981,0.5059839925652945,0.9398941730108844,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,16.600874750732604,2.488264996684997,0.6575859220593329,32.87501840670149,17.948852192669932,32.820560118490846,1502008488315937.8,25.0431062831559,848.275049279895,1356.88867244094,0.0112416722186,0.0231285838516762,0.385205301214575,32.8753774508669,16.6549453993768,16.653073315460357,14.953018181272576,0.8703837505263733,544174163921531.2,19.28693448518233,1259066652706527.8,0.00153012991713379,8.261189093792898e-06,2.9704000000000006,35.8,2023-05-05 01:04:00,0.00011241672218576575,0.03144000064394594,0.0,542.4921360051817,4,0.00011241672218576575,31.43527,-1.917533,0.03144000064394594,0.6094147,0.0,0.7125749890825669,1130.3501914028536,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.552062899792894,242.49985400217648,0.02910172313545529,inf,0.0,232.06555058712738,0.0,0.0,0.0,0 days,0.00010875325,1.6066592e-07,49627.668,0.030238386,-248.33531,0.0,0.0,1.0,-7.465204561549381e-13,4.330949e-12,2.235822e-16,0.0,0.0,0.0,7.48e-16,4.7569150727106394e-14,3.584428347534521e-12,1218.5610014019073,11.784876773848332,2.5352553694408543e-13,0.00010875325,1.6066592e-07,49627.668,0.030238386,-248.33531,0.0,0.0,0.0,-7.465204561549381e-13,4.330949e-12,2.235822e-16,0.0,0.0,0.0,7.48e-16,4.7569150727106394e-14,3.584428347534521e-12,1218.5610014019073,11.784876773848332
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.8463143205305357,34610D,262.83292,32.191246,-2.8522768,217.74168185832136,68684.60470590508,0.4235855443467009,0.744614599675152,58.85235486407603,63.2621766131694,1969.6260050374256,0.0001067647562277,51492.67974234382,0.0349819968039582,0.4904362905339668,0.9304309666654976,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,16.104663603033195,2.4139801299712715,0.6699754752025008,31.63120582075184,17.532305381101597,33.01500752441662,1499087196082863.0,24.2549055273373,845.550035558818,1352.98597441191,0.0106764756228,0.0230437137165253,0.372307299837576,31.6310883065847,16.1565667937709,16.154842026000097,14.953441784538438,0.8589051951721813,530820273572417.1,18.218439785084698,1224613395935654.8,0.0015041992688016336,7.764955847116715e-06,2.9704000000000006,35.8,2023-05-05 01:05:00,0.00010676475622775881,0.03498198181031058,0.0,514.9267974234381,5,0.00010676475622775881,32.191246,-2.8522768,0.03498198181031058,0.6003691,0.0,0.6825086854174021,1131.5900067299797,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.351137642726581,241.97158643040515,0.03163246767116394,inf,0.0,231.59905036195846,0.0,0.0,0.0,0 days,0.00010466962,6.617431e-08,53629.14,0.034207903,-240.52974,0.0,0.0,1.0,-7.246405897391895e-13,3.978033e-12,2.1800334e-16,0.0,0.0,0.0,7.48e-16,4.326010430538403e-14,3.253392381375931e-12,1219.0991158229074,11.776905178293267,2.186374815406289e-13,0.00010466962,6.617431e-08,53629.14,0.034207903,-240.52974,0.0,0.0,0.0,-7.246405897391895e-13,3.978033e-12,2.1800334e-16,0.0,0.0,0.0,7.48e-16,4.326010430538403e-14,3.253392381375931e-12,1219.0991158229074,11.776905178293267
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.8474993586098681,34610D,258.49243,32.204975,-3.897599,210.2630323787604,68625.75235104101,0.42285468854644354,0.754260394827816,59.54886261554383,66.246441808062,1526.2561308544214,0.0002537176047468,47596.28928252322,0.1138188658814998,0.4962405217961986,0.951619100542356,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,15.9353413545627,2.3862581265451013,0.6523733619637485,33.12276919228141,17.727089026209615,36.28235538999999,1450000000000000.0,24.1267081035593,845.928283359397,1366.77785725814,0.0253717604747,0.0235953655628405,0.377130197413908,33.123220904031,15.9832318092091,15.97917761053993,14.958919560651305,0.8604985390045972,557006842198531.2,15.434586146607032,1102776058191916.0,0.0014982222941325608,8.190473407718012e-06,2.9704000000000006,35.8,2023-05-05 01:06:00,0.0002537176047468651,0.11381904293987112,0.0,475.96289282523225,6,0.0002537176047468651,32.204975,-3.897599,0.11381904293987112,0.58031857,8.784573e-10,0.6414572454864077,1133.1741074553668,12351.486589520808,-0.9280124073797156,-0.372549287677892,4.01730824007437,241.04410488279183,0.09862545144555127,inf,0.0,231.02014475432225,0.0,0.0,0.0,0 days,0.00024927428,-5.0131677e-09,59572.15,0.13134995,-230.30434,0.0,0.0,0.9999999999999999,-6.921126316504458e-13,3.4468734e-12,2.1287701e-16,0.0,0.0,0.0,7.48e-16,3.677276834250793e-14,2.7547608714809503e-12,1219.8746396740853,12.351486589520807,1.8678100824802287e-13,0.00024927428,-5.0131677e-09,59572.15,0.13134995,-230.30434,0.0,0.0,0.0,-6.921126316504458e-13,3.4468734e-12,2.1287701e-16,0.0,0.0,0.0,7.48e-16,3.677276834250793e-14,2.7547608714809503e-12,1219.8746396740853,12.351486589520807
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.8490958644881182,34610D,254.9608,31.578466,-4.2192717,212.87942087480843,68566.20348842547,0.42409175430579316,0.614451819496538,48.87146422999599,53.4597604808148,774.9509114804779,0.0003994737483404,44739.09919617161,0.2342101583044126,0.4072622019166332,0.7911861844957719,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,13.93849114439084,2.0852056103549668,0.6650497996761642,26.729505700956857,14.837915926758862,28.097251035254747,1572969404835116.5,20.6045580698028,817.961724633491,1308.19933745463,0.039947374834,0.0219605794426554,0.307225909748269,26.7298802404074,13.9898817583804,13.984295399479272,14.95099974314008,0.7445875620387898,399117303856381.25,14.427255838275444,1038668826401806.4,0.0013269625464150721,5.290278460794797e-06,2.9704000000000006,35.8,2023-05-05 01:07:00,0.00039947374834040886,0.23421007731583168,0.0,447.3909919617161,7,0.00039947374834040886,31.578466,-4.2192717,0.23421007731583168,0.6265238,4.5864184e-09,0.6113026396787091,1135.3083721055875,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.784737435172284,240.35671411135348,0.1960054995843698,inf,0.0,230.7974698352812,0.0,0.0,0.0,0 days,0.0003910522,1.8029683e-08,64110.92,0.23295526,-220.61665,0.0,0.0,1.0,-6.673157994887957e-13,3.0565695e-12,2.1232816e-16,0.0,0.0,0.0,7.48e-16,3.202062801308197e-14,2.389253834603429e-12,1220.952002362859,12.963734149278178,1.1688533925923924e-13,0.0003910522,1.8029683e-08,64110.92,0.23295526,-220.61665,0.0,0.0,0.0,-6.673157994887957e-13,3.0565695e-12,2.1232816e-16,0.0,0.0,0.0,7.48e-16,3.202062801308197e-14,2.389253834603429e-12,1220.952002362859,12.963734149278178
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.8507269945240282,34610D,253.20222,31.325333,-3.485086,215.45625922679048,68517.33202419546,0.4255582529082792,1.00864034619425,61.26280513729738,87.0060121943198,2681.068642729105,0.0004098539558083,43340.512388800154,0.2752489198246104,0.5105233761441448,1.0,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.25471234699884,2.730725085982266,0.6754334404650103,43.50253039032334,18.482516039756867,36.28235538999999,1450000000000000.0,29.0150010437527,895.010243186118,1493.8232598424,0.0409853955808,0.0275733769428432,0.504320173097125,43.5030060971599,18.290112746891,18.282619542948783,14.977166064698611,1.0,591938277233413.5,14.051321841731289,1013944353096785.8,0.0018724570515685917,1.3078917098198043e-05,2.9704000000000006,35.8,2023-05-05 01:08:00,0.0004098539558083188,0.2752492689443581,0.0,433.4051238880015,8,0.0004098539558083188,31.325333,-3.485086,0.2752492689443581,0.6829267,2.0408358e-08,0.5963057279623977,1137.4889305124916,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.675815892716172,240.02183453528727,0.22638687387470965,inf,0.0,230.62486034485275,0.0,0.0,0.0,0 days,0.00039853915,3.181525e-08,66530.5,0.2897523,-211.84091,0.0,0.0,1.0,-6.541563886295012e-13,2.8959888e-12,2.134023e-16,0.0,0.0,0.0,7.480000000000001e-16,3.0105224477348057e-14,2.241832474904781e-12,1222.090215312494,12.877115418230199,2.540402945956744e-13,0.00039853915,3.181525e-08,66530.5,0.2897523,-211.84091,0.0,0.0,0.0,-6.541563886295012e-13,2.8959888e-12,2.134023e-16,0.0,0.0,0.0,7.480000000000001e-16,3.0105224477348057e-14,2.241832474904781e-12,1222.090215312494,12.877115418230199
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.8523591105105214,34610D,247.09012,33.018444,-2.449981,221.08609398362523,68456.06921905818,0.4338435939550972,0.917656147213358,59.69264685228514,78.6438499839598,2441.929614403164,0.0004443362955606,38763.39764052093,0.4867992417671418,0.4974387237690428,1.0,climb,15,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,16.912133048313283,2.5293052826982763,0.7016021860413666,39.32170489484833,18.1662703707586,36.28235539,1450000000000000.2,26.6794353065797,882.224388458789,1473.84136282762,0.0444336295561,0.0270743508606891,0.458828073606679,39.3219249919799,16.9469648955787,16.939438088409617,14.975892804868904,1.0,586249808676193.8,12.508821016747042,914467771692620.4,0.0017440677591654412,1.2953229992739503e-05,2.9704000000000006,35.8,2023-05-05 01:09:00,0.00044433629556062554,0.4867996950688325,0.0,387.6339764052093,9,0.00044433629556062554,33.018444,-2.449981,0.4867996950688325,0.7106231,1.3774766e-07,0.5465235803201758,1139.6708057141118,11709.442181463151,-0.9150288307110056,-0.4033884467453792,3.3358308982229823,238.91687482318875,0.37690304188527207,inf,0.0,230.32821708255793,0.0,0.0,0.0,0 days,0.00042074107,4.856778e-08,74585.664,0.46936947,-204.32355,0.0,0.0,1.0,-6.099339411123611e-13,2.384746e-12,2.172481e-16,0.0,0.0,0.0,7.48e-16,2.4037804787062664e-14,1.7748120532577823e-12,1223.2196865475296,11.709442181463151,1.7043035627522097e-13,0.00042074107,4.856778e-08,74585.664,0.46936947,-204.32355,0.0,0.0,0.0,-6.099339411123611e-13,2.384746e-12,2.172481e-16,0.0,0.0,0.0,7.48e-16,2.4037804787062664e-14,1.7748120532577823e-12,1223.2196865475296,11.709442181463151
