,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.8414815940054995,34610D,276.33752,17.922052,-5.8258595,156.01207248651394,69025.75146694673,0.33777068526462106,0.94879946878881,67.16843030923678,90.59132651167,1762.3679980887111,0.003507674479045,73058.20758235783,0.5201244126774583,0.5597369192436399,0.8647679821273185,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4681612728679101,45.29567920195952,16.594122864500473,28.051474623914565,1573657129488831.8,28.1069943333269,815.185303639326,1495.99939158118,0.350767447905,0.0197392537966794,0.474399734394405,45.295663255835,24.0333165215298,23.949310137569515,0.3507674479045,0.7316904850285733,719607491514917.4,0.020631326770174523,8.83420344751601e-06,2.8440000000000003,35.8,2023-05-05 01:00:00,0.003507674479045096,0.5201247559531595,0.0,730.5820758235783,0,0.003507674479045096,17.922052,-5.8258595,0.5201247559531595,0.3433303,0.0,0.9210253974070456,1125.1302009650958,8181.733683333497,-0.47086366415065145,-0.8822059905615143,5.554736840017593,244.86196665285928,0.5363388154483983,inf,0.0,236.72319571785923,0.0,0.0,0.0,0 days,0.0034230363,1.345391e-07,26453.55,0.51625574,-257.2527,0.0,0.0,1.0,-8.733133402845325e-13,6.5939454e-12,2.2213516e-16,0.0,0.0,0.0,7.48e-16,7.533835354274815e-14,5.7206321841192645e-12,1216.831448637914,6.718879713138896e-12,1.2110354973288368e-13,8.073569982192244e-15,0.0,0.0034230363,1.345391e-07,26453.55,0.51625574,-257.2527,0.0,0.0,0.0,-8.733133402845325e-13,6.5939454e-12,2.2213516e-16,0.0,0.0,0.0,7.48e-16,7.533835354274815e-14,5.7206321841192645e-12,1216.831448637914,6.718879713138896e-12,1.2110354973288368e-13,8.073569982192244e-15,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.8424850801561914,34610D,273.43176,21.049248,-4.550668,170.434387774195,68958.5830366375,0.356231946674883,1.031327397681492,74.74061880929905,95.06499543646,2126.4729720035302,0.0019442239687302,68339.94069049528,0.341529864959362,0.622838490077492,0.9971579539239528,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5141501473768695,47.53249923068626,19.88082745056465,36.28235539,1450000000000000.0,29.9651965273793,834.703284281931,1534.11904875253,0.194422396873,0.0204027954070753,0.515663698840746,47.53249771823,25.2741689828406,25.22512568886208,0.19442239687302,0.800932695908327,823113793279276.6,0.023278693059933454,1.074714728605926e-05,2.8440000000000003,35.8,2023-05-05 01:01:00,0.0019442239687302346,0.3415298827356708,0.0,683.3994069049528,1,0.0019442239687302346,21.049248,-4.550668,0.3415298827356708,0.4548951,0.0,0.8706990857758645,1126.4715568277552,9587.418296793368,-0.4794178129158185,-0.877586782409018,5.337817951740641,244.38503798805175,0.34242961041062053,inf,0.0,235.1509988549641,0.0,0.0,0.0,0 days,0.0019084453,1.8558595e-07,31740.805,0.3304107,-255.17206,0.0,0.0,1.0000000000000002,-8.444034470496696e-13,5.9715336e-12,2.2524308e-16,0.0,0.0,0.0,7.480000000000001e-16,6.762593718985349e-14,5.127130315979837e-12,1217.1991807446102,7.385514506664816e-12,1.3163730894099664e-13,8.775820596066443e-15,0.0,0.0019084453,1.8558595e-07,31740.805,0.3304107,-255.17206,0.0,0.0,0.0,-8.444034470496696e-13,5.9715336e-12,2.2524308e-16,0.0,0.0,0.0,7.480000000000001e-16,6.762593718985349e-14,5.127130315979837e-12,1217.1991807446102,7.385514506664816e-12,1.3163730894099664e-13,8.775820596066443e-15,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.8434626820069864,34610D,270.3138,23.506296,-3.8195748,184.1342392191772,68883.8424178282,0.3722309871720109,1.166292024218102,71.48224666551019,103.9761458847256,2523.872725440152,0.0008248870184538,62994.42896063308,0.173089646691043,0.5956853888792516,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5586729382331255,51.98887709616036,19.92064351659897,36.28235539,1450000000000000.0,32.4832080492425,864.311743956126,1602.79702909031,0.0824887018454,0.0218076964629856,0.583146012109051,51.9880729423628,26.7403764124666,26.71833680328289,0.08248870184538,0.8992532959144293,912958443491556.2,0.027382951558260777,1.4528377842272685e-05,2.8440000000000003,35.8,2023-05-05 01:02:00,0.0008248870184538201,0.17308978808853903,0.0,629.9442896063307,2,0.0008248870184538201,23.506296,-3.8195748,0.17308978808853903,0.5739943,0.0,0.8118510832030251,1127.7783023526072,9904.532106848184,-0.4803242924734069,-0.8770909725107887,5.040829939738902,243.703384241444,0.16837565721987327,inf,0.0,233.71334579845976,0.0,0.0,0.0,0 days,0.0008146749,2.8743435e-07,38122.773,0.16393425,-252.92694,0.0,0.0,1.0000000000000002,-8.094877691649798e-13,5.318374e-12,2.330939e-16,0.0,0.0,0.0,7.48e-16,5.95966199834966e-14,4.508886621307465e-12,1217.6361997313952,8.639888325008296e-12,1.4886402111740758e-13,9.924268074493836e-15,0.0,0.0008146749,2.8743435e-07,38122.773,0.16393425,-252.92694,0.0,0.0,0.0,-8.094877691649798e-13,5.318374e-12,2.330939e-16,0.0,0.0,0.0,7.48e-16,5.95966199834966e-14,4.508886621307465e-12,1217.6361997313952,8.639888325008296e-12,1.4886402111740758e-13,9.924268074493836e-15,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.8444314648859939,34610D,267.033,29.035467,-2.5243309,200.8764944610197,68812.36017116268,0.38391216421557234,0.921731827778704,67.03738614977016,77.6883277881152,1319.6626112811473,0.0002069378772931,57124.037489563314,0.0520658033403227,0.558644884581418,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.613202434738273,38.8439854106122,19.56529656551597,36.28235539,1450000000000000.0,27.1839676618459,834.738783251734,1523.09448731752,0.0206937877293,0.0200080312180452,0.460865913889352,38.8441638940576,23.0340461221241,23.02928049170356,0.02069378772931,0.8010588931543141,687247948163983.6,0.02336993575394244,8.974082789337593e-06,2.8440000000000003,35.8,2023-05-05 01:03:00,0.00020693787729312568,0.0520657518725697,0.0,571.2403748956332,3,0.00020693787729312568,29.035467,-2.5243309,0.0520657518725697,0.5978265,0.0,0.7452404328387267,1129.0732553011314,10425.443968691361,-0.4806838213428572,-0.8768939866935046,4.6552676750643105,242.76321220236215,0.04905491015760242,inf,0.0,232.37898365869347,0.0,0.0,0.0,0 days,0.00020620911,2.5870426e-07,45692.645,0.04859373,-251.73624,0.0,0.0,0.9999999999999999,-7.680332403000653e-13,4.658063e-12,2.308793e-16,0.0,0.0,0.0,7.479999999999999e-16,5.1549264929739824e-14,3.890029664829988e-12,1218.0860681273678,5.027664233943086e-12,1.1764867068093424e-13,7.84324471206228e-15,0.0,0.00020620911,2.5870426e-07,45692.645,0.04859373,-251.73624,0.0,0.0,0.0,-7.680332403000653e-13,4.658063e-12,2.308793e-16,0.0,0.0,0.0,7.479999999999999e-16,5.1549264929739824e-14,3.890029664829988e-12,1218.0860681273678,5.027664233943086e-12,1.1764867068093424e-13,7.84324471206228e-15,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.8453867736639641,34610D,265.21942,31.43527,-1.917533,214.68314037770435,68745.32278501292,0.3904008647322948,0.819854105093496,60.71807910783534,65.7503159853162,1322.2391140092852,0.0001124167221857,54249.21360051817,0.03144000209981,0.5059839925652945,0.9398941730108844,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6575859220593329,32.87501840670149,17.948852192669932,32.820560118490846,1502008488315937.8,24.913507466913,822.975284620128,1486.63706074534,0.0112416722186,0.0191573627703131,0.409927052546748,32.8751579926581,21.3978853697955,21.39548016004632,0.01124167221857,0.7590683639126249,562749229437756.3,0.02179554107632955,7.091495445977345e-06,2.8440000000000003,35.8,2023-05-05 01:04:00,0.00011241672218576575,0.03144000064394594,0.0,542.4921360051817,4,0.00011241672218576575,31.43527,-1.917533,0.03144000064394594,0.6094147,0.0,0.7125749890825669,1130.3501914028536,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.46768040319432,242.2805651769231,0.02910172313545529,inf,0.0,231.86796665553524,0.0,0.0,0.0,0 days,0.00010875325,1.6066592e-07,49627.668,0.030238386,-248.33531,0.0,0.0,1.0,-7.465204561549381e-13,4.330949e-12,2.235822e-16,0.0,0.0,0.0,7.48e-16,4.7569150727106394e-14,3.584428347534521e-12,1218.5610014019073,3.843044241484028e-12,1.0464512856087933e-13,6.9763419040586205e-15,0.0,0.00010875325,1.6066592e-07,49627.668,0.030238386,-248.33531,0.0,0.0,0.0,-7.465204561549381e-13,4.330949e-12,2.235822e-16,0.0,0.0,0.0,7.48e-16,4.7569150727106394e-14,3.584428347534521e-12,1218.5610014019073,3.843044241484028e-12,1.0464512856087933e-13,6.9763419040586205e-15,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.8463143205305357,34610D,262.83292,32.191246,-2.8522768,217.74168185832136,68684.60470590508,0.39406274704254496,0.792624828027354,58.85235486407603,63.2615628333406,1969.6260050374256,0.0001067647562277,51492.67974234382,0.0349819968039582,0.4904362905339668,0.9304309666654976,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6699754752025008,31.63120582075184,17.532305381101597,33.01500752441662,1499087196082863.0,24.1502927163732,820.489483368147,1481.88176256033,0.0106764756228,0.0190732305594591,0.396312414013677,31.6307814166703,20.7784629236357,20.77624475292933,0.01067647562277,0.7502597916274016,535292089876395.8,0.0214102227278369,6.690851959268407e-06,2.8440000000000003,35.8,2023-05-05 01:05:00,0.00010676475622775881,0.03498198181031058,0.0,514.9267974234381,5,0.00010676475622775881,32.191246,-2.8522768,0.03498198181031058,0.6003691,0.0,0.6825086854174021,1131.5900067299797,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.266273724167517,241.74194734458393,0.03163246767116394,inf,0.0,231.39204772038877,0.0,0.0,0.0,0 days,0.00010466962,6.617431e-08,53629.14,0.034207903,-240.52974,0.0,0.0,1.0,-7.246405897391895e-13,3.978033e-12,2.1800334e-16,0.0,0.0,0.0,7.48e-16,4.326010430538403e-14,3.253392381375931e-12,1219.0991158229074,3.312657629507059e-12,1.0116961848963162e-13,6.744641232642106e-15,0.0,0.00010466962,6.617431e-08,53629.14,0.034207903,-240.52974,0.0,0.0,0.0,-7.246405897391895e-13,3.978033e-12,2.1800334e-16,0.0,0.0,0.0,7.48e-16,4.326010430538403e-14,3.253392381375931e-12,1219.0991158229074,3.312657629507059e-12,1.0116961848963162e-13,6.744641232642106e-15,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.8474993586098681,34610D,258.49243,32.204975,-3.897599,210.2630323787604,68625.75235104101,0.3958500086955151,0.797887191666302,59.54886261554383,66.245695825117,1526.2561308544214,0.0002537176047468,47596.28928252322,0.1138188658814998,0.4962405217961986,0.951619100542356,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6523733619637485,33.12276919228141,17.727089026209615,36.28235538999999,1450000000000000.0,23.8696568770255,821.391050403235,1497.17186280869,0.0253717604747,0.0195404185096738,0.398943595833151,33.1228479125585,20.416328116803,20.411149448854708,0.0253717604746799,0.7534406082242697,559337312795841.6,0.02133993027215537,7.0121715231795165e-06,2.8440000000000003,35.8,2023-05-05 01:06:00,0.0002537176047468651,0.11381904293987112,0.0,475.96289282523225,6,0.0002537176047468651,32.204975,-3.897599,0.11381904293987112,0.58031857,8.784573e-10,0.6414572454864077,1133.1741074553668,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.9556170332976417,240.86527477443298,0.09862545144555127,inf,0.0,230.85842849416758,0.0,0.0,0.0,0 days,0.00024927428,-5.0131677e-09,59572.15,0.13134995,-230.30434,0.0,0.0,0.9999999999999999,-6.921126316504458e-13,3.4468734e-12,2.1287701e-16,0.0,0.0,0.0,7.48e-16,3.677276834250793e-14,2.7547608714809503e-12,1219.8746396740853,2.8142951714929318e-12,1.0184129984868148e-13,6.789419989912097e-15,0.0,0.00024927428,-5.0131677e-09,59572.15,0.13134995,-230.30434,0.0,0.0,0.0,-6.921126316504458e-13,3.4468734e-12,2.1287701e-16,0.0,0.0,0.0,7.48e-16,3.677276834250793e-14,2.7547608714809503e-12,1219.8746396740853,2.8142951714929318e-12,1.0184129984868148e-13,6.789419989912097e-15,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.8490958644881182,34610D,254.9608,31.578466,-4.2192717,212.87942087480843,68566.20348842547,0.3935415803157792,0.655711340251482,48.87146422999599,53.4586610666938,774.9509114804779,0.0003994737483404,44739.09919617161,0.2342101583044126,0.4072622019166332,0.7911861844957719,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6650497996761642,26.729505700956857,14.837915926758862,28.097251035254747,1572969404835116.5,20.5089560806446,793.605733922602,1432.28447307524,0.039947374834,0.018236017611642,0.327855670125741,26.7293305333469,17.9784686058011,17.97128954740309,0.03994737483404,0.6571758455593999,395226998494023.4,0.01848512555059163,4.449871913916259e-06,2.8440000000000003,35.8,2023-05-05 01:07:00,0.00039947374834040886,0.23421007731583168,0.0,447.3909919617161,7,0.00039947374834040886,31.578466,-4.2192717,0.23421007731583168,0.6265238,4.5864184e-09,0.6113026396787091,1135.3083721055875,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.7044753309199816,240.11079086355053,0.1960054995843698,inf,0.0,230.5740808920901,0.0,0.0,0.0,0 days,0.0003910522,1.8029683e-08,64110.92,0.23295526,-220.61665,0.0,0.0,1.0,-6.673157994887957e-13,3.0565695e-12,2.1232816e-16,0.0,0.0,0.0,7.48e-16,3.202062801308197e-14,2.389253834603429e-12,1220.952002362859,1.7375953327995723e-12,8.369415615918365e-14,5.579610410612243e-15,0.0,0.0003910522,1.8029683e-08,64110.92,0.23295526,-220.61665,0.0,0.0,0.0,-6.673157994887957e-13,3.0565695e-12,2.1232816e-16,0.0,0.0,0.0,7.48e-16,3.202062801308197e-14,2.389253834603429e-12,1220.952002362859,1.7375953327995723e-12,8.369415615918365e-14,5.579610410612243e-15,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.8507269945240282,34610D,253.20222,31.325333,-3.485086,215.45625922679048,68517.33202419546,0.39749978467326097,1.069356395488514,61.26280513729738,87.0058974174818,2681.068642729105,0.0004098539558083,43340.512388800154,0.2752489198246104,0.5105233761441448,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6754334404650103,43.50253039032334,18.482516039756867,36.28235538999999,1450000000000000.0,28.7406084469342,886.154680684971,1658.41574314637,0.0409853955808,0.0230398800274504,0.534678197744257,43.5029487087409,23.2066398395836,23.197132403104774,0.04098539558083,0.9624996669179328,732590431355169.5,0.029197370189824958,1.40886091309759e-05,2.8440000000000003,35.8,2023-05-05 01:08:00,0.0004098539558083188,0.2752492689443581,0.0,433.4051238880015,8,0.0004098539558083188,31.325333,-3.485086,0.2752492689443581,0.6829267,2.0408358e-08,0.5963057279623977,1137.4889305124916,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.6122784770590544,239.8224100548979,0.22638687387470965,inf,0.0,230.44342881444038,0.0,0.0,0.0,0 days,0.00039853915,3.181525e-08,66530.5,0.2897523,-211.84091,0.0,0.0,1.0,-6.541563886295012e-13,2.8959888e-12,2.134023e-16,0.0,0.0,0.0,7.480000000000001e-16,3.0105224477348057e-14,2.241832474904781e-12,1222.090215312494,4.1997226819730014e-12,1.3649128154396773e-13,9.099418769597847e-15,0.0,0.00039853915,3.181525e-08,66530.5,0.2897523,-211.84091,0.0,0.0,0.0,-6.541563886295012e-13,2.8959888e-12,2.134023e-16,0.0,0.0,0.0,7.480000000000001e-16,3.0105224477348057e-14,2.241832474904781e-12,1222.090215312494,4.1997226819730014e-12,1.3649128154396773e-13,9.099418769597847e-15,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.8523591105105214,34610D,247.09012,33.018444,-2.449981,221.08609398362523,68456.06921905818,0.40451378093741047,0.97462813741853,59.69264685228514,78.642856070337,2441.929614403164,0.0004443362955606,38763.39764052093,0.4867992417671418,0.4974387237690428,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7016021860413666,39.32170489484833,18.1662703707586,36.28235539,1450000000000000.2,26.4773889340738,874.487373902521,1636.20541165433,0.0444336295561,0.0226243627489031,0.487314068709265,39.3214280351685,21.5393500412687,21.52978357698988,0.04443362955606,0.9290382771943226,695337089563093.2,0.027056948877939566,1.2125039223604228e-05,2.8440000000000003,35.8,2023-05-05 01:09:00,0.00044433629556062554,0.4867996950688325,0.0,387.6339764052093,9,0.00044433629556062554,33.018444,-2.449981,0.4867996950688325,0.7106231,1.3774766e-07,0.5465235803201758,1139.6708057141118,11709.442181463151,-0.9150288307110056,-0.4033884467453792,3.2689435560250666,238.6878236123925,0.37690304188527207,inf,0.0,230.118167352038,0.0,0.0,0.0,0 days,0.00042074107,4.856778e-08,74585.664,0.46936947,-204.32355,0.0,0.0,1.0,-6.099339411123611e-13,2.384746e-12,2.172481e-16,0.0,0.0,0.0,7.48e-16,2.4037804787062664e-14,1.7748120532577823e-12,1223.2196865475296,2.808157008328369e-12,1.2440028793608528e-13,8.293352529072351e-15,0.0,0.00042074107,4.856778e-08,74585.664,0.46936947,-204.32355,0.0,0.0,0.0,-6.099339411123611e-13,2.384746e-12,2.172481e-16,0.0,0.0,0.0,7.48e-16,2.4037804787062664e-14,1.7748120532577823e-12,1223.2196865475296,2.808157008328369e-12,1.2440028793608528e-13,8.293352529072351e-15,0.0
