,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.8414815940054995,34610D,276.33752,17.922052,-5.8258595,156.01207248651394,69025.75146694673,0.3443160695275215,0.939881654246162,67.16843030923678,90.5910480803714,1762.3679980887111,0.003507674479045,73058.20758235783,0.5201244126774583,0.5597369192436399,0.8647679821273185,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.96332366562512,1.3557321084620986,0.4681612728679101,45.29567920195952,16.594122864500473,28.051474623914565,1573657129488831.8,28.6987946743836,842.237482894737,1514.14570972836,0.350767447905,0.0246380249505451,0.469940827123081,45.2955240401857,19.0738027121238,19.007131880706005,7.48352223158805,0.844893482396481,806041968301926.1,20.4772243522978,1435285843366104.5,0.004673081843788961,1.1417298332744174e-05,2.9704000000000006,35.8,2023-05-05 01:00:00,0.003507674479045096,0.5201247559531595,0.0,730.5820758235783,0,0.003507674479045096,17.922052,-5.8258595,0.5201247559531595,0.3433303,0.0,0.9210253974070456,1125.1302009650958,8181.733683333497,-0.47086366415065145,-0.8822059905615143,5.443004155319915,244.61841119054463,0.5363388154483983,inf,0.0,236.49860730479165,0.0,0.0,0.0,0 days,0.0034230363,1.345391e-07,26453.55,0.51625574,-257.2527,0.0,0.0,1.0,-8.733133402845325e-13,6.5939454e-12,2.2213516e-16,0.0,0.0,0.0,7.48e-16,7.533835354274815e-14,5.7206321841192645e-12,1216.831448637914,8.181733683333496,1.5075503829583525e-12,0.0034230363,1.345391e-07,26453.55,0.51625574,-257.2527,0.0,0.0,0.0,-8.733133402845325e-13,6.5939454e-12,2.2213516e-16,0.0,0.0,0.0,7.48e-16,7.533835354274815e-14,5.7206321841192645e-12,1216.831448637914,8.181733683333496
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.8424850801561914,34610D,273.43176,21.049248,-4.550668,170.434387774195,68958.5830366375,0.361734364942249,1.02558160307208,74.74061880929905,95.0639359494644,2126.4729720035302,0.0019442239687302,68339.94069049528,0.341529864959362,0.622838490077492,0.9971579539239528,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,19.903893580607228,1.4540943915750697,0.5141501473768695,47.53249923068626,19.88082745056465,36.28235539,1450000000000000.0,30.5349425377823,860.668048056055,1552.60860247166,0.194422396873,0.0256706612169667,0.51279080153604,47.5319679747322,19.9757535344324,19.936991557581777,7.487871799082837,0.9284708354640004,797590033056687.6,20.18970251719413,1393569364951949.0,0.00520302588416818,1.4453289545863172e-05,2.9704000000000006,35.8,2023-05-05 01:01:00,0.0019442239687302346,0.3415298827356708,0.0,683.3994069049528,1,0.0019442239687302346,21.049248,-4.550668,0.3415298827356708,0.4548951,0.0,0.8706990857758645,1126.4715568277552,9587.418296793368,-0.4794178129158185,-0.877586782409018,5.223396967662466,244.12649721614318,0.34242961041062053,inf,0.0,234.91514273393395,0.0,0.0,0.0,0 days,0.0019084453,1.8558595e-07,31740.805,0.3304107,-255.17206,0.0,0.0,1.0000000000000002,-8.444034470496696e-13,5.9715336e-12,2.2524308e-16,0.0,0.0,0.0,7.480000000000001e-16,6.762593718985349e-14,5.127130315979837e-12,1217.1991807446102,9.587418296793368,1.6415413036138178e-12,0.0019084453,1.8558595e-07,31740.805,0.3304107,-255.17206,0.0,0.0,0.0,-8.444034470496696e-13,5.9715336e-12,2.2524308e-16,0.0,0.0,0.0,7.480000000000001e-16,6.762593718985349e-14,5.127130315979837e-12,1217.1991807446102,9.587418296793368
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.8434626820069864,34610D,270.3138,23.506296,-3.8195748,184.1342392191772,68883.8424178282,0.37632516083084905,1.16491015576464,71.48224666551019,103.9762526587952,2523.872725440152,0.0008248870184538,62994.42896063308,0.173089646691043,0.5956853888792516,1.0,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,21.156535256863453,1.5692883929759118,0.5586729382331255,51.98887709616036,19.92064351659897,36.28235539,1450000000000000.0,33.1889155415712,888.572067061592,1618.10581233607,0.0824887018454,0.0274819881098158,0.58245507788232,51.9881263293976,21.1940662937076,21.17659799292822,7.492972640294629,1.0,757871458080060.6,19.47635108135716,1341698232672086.8,0.006018088244436516,1.6745222183715995e-05,2.9704000000000006,35.8,2023-05-05 01:02:00,0.0008248870184538201,0.17308978808853903,0.0,629.9442896063307,2,0.0008248870184538201,23.506296,-3.8195748,0.17308978808853903,0.5739943,0.0,0.8118510832030251,1127.7783023526072,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.922718623290042,243.4223534722057,0.16837565721987327,inf,0.0,233.4589159911768,0.0,0.0,0.0,0 days,0.0008146749,2.8743435e-07,38122.773,0.16393425,-252.92694,0.0,0.0,1.0000000000000002,-8.094877691649798e-13,5.318374e-12,2.330939e-16,0.0,0.0,0.0,7.48e-16,5.95966199834966e-14,4.508886621307465e-12,1217.6361997313952,9.904532106848185,1.8965816674863907e-12,0.0008146749,2.8743435e-07,38122.773,0.16393425,-252.92694,0.0,0.0,0.0,-8.094877691649798e-13,5.318374e-12,2.330939e-16,0.0,0.0,0.0,7.48e-16,5.95966199834966e-14,4.508886621307465e-12,1217.6361997313952,9.904532106848185
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.8444314648859939,34610D,267.033,29.035467,-2.5243309,200.8764944610197,68812.36017116268,0.39250072877384756,0.91040192007117,67.03738614977016,77.6886432984668,1319.6626112811473,0.0002069378772931,57124.037489563314,0.0520658033403227,0.558644884581418,1.0,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.008212167792355,1.3468893313845791,0.613202434738273,38.8439854106122,19.56529656551597,36.28235539,1450000000000000.0,27.4743676446358,860.001629966727,1538.21808538445,0.0206937877293,0.0252351828446253,0.455200960035585,38.8443216492334,18.0383460202483,18.034613975514407,7.489050655324317,0.9252555404531512,667797698037927.8,18.81427602827064,1283210347261578.0,0.005196907746683859,1.1988323329694254e-05,2.9704000000000006,35.8,2023-05-05 01:03:00,0.00020693787729312568,0.0520657518725697,0.0,571.2403748956332,3,0.00020693787729312568,29.035467,-2.5243309,0.0520657518725697,0.5978265,0.0,0.7452404328387267,1129.0732553011314,10425.443968691361,-0.4806838213428572,-0.8768939866935046,4.580394094467577,242.57267227923876,0.04905491015760242,inf,0.0,232.2072055984414,0.0,0.0,0.0,0 days,0.00020620911,2.5870426e-07,45692.645,0.04859373,-251.73624,0.0,0.0,0.9999999999999999,-7.680332403000653e-13,4.658063e-12,2.308793e-16,0.0,0.0,0.0,7.479999999999999e-16,5.1549264929739824e-14,3.890029664829988e-12,1218.0860681273678,10.425443968691361,1.104287957370341e-12,0.00020620911,2.5870426e-07,45692.645,0.04859373,-251.73624,0.0,0.0,0.0,-7.680332403000653e-13,4.658063e-12,2.308793e-16,0.0,0.0,0.0,7.479999999999999e-16,5.1549264929739824e-14,3.890029664829988e-12,1218.0860681273678,10.425443968691361
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.8453867736639641,34610D,265.21942,31.43527,-1.917533,214.68314037770435,68745.32278501292,0.4017737245193768,0.804458595233788,60.71807910783534,65.7506898018042,1322.2391140092852,0.0001124167221857,54249.21360051817,0.03144000209981,0.5059839925652945,0.9398941730108844,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,16.600874750732604,1.2431993903800516,0.6575859220593329,32.87501840670149,17.948852192669932,32.820560118490846,1502008488315937.8,24.995655999667,848.150886789219,1501.77207968277,0.0112416722186,0.0241873735905321,0.402229297616894,32.8753449009021,16.6297219543647,16.62785270566654,7.487849821125173,0.8698607594942188,607809334081907.5,19.28693448518233,1259066652706527.8,0.004856651726169596,9.21181323824599e-06,2.9704000000000006,35.8,2023-05-05 01:04:00,0.00011241672218576575,0.03144000064394594,0.0,542.4921360051817,4,0.00011241672218576575,31.43527,-1.917533,0.03144000064394594,0.6094147,0.0,0.7125749890825669,1130.3501914028536,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.416947850438569,242.14695111713874,0.02910172313545529,inf,0.0,231.74756374574707,0.0,0.0,0.0,0 days,0.00010875325,1.6066592e-07,49627.668,0.030238386,-248.33531,0.0,0.0,1.0,-7.465204561549381e-13,4.330949e-12,2.235822e-16,0.0,0.0,0.0,7.48e-16,4.7569150727106394e-14,3.584428347534521e-12,1218.5610014019073,11.784876773848332,8.402563650137564e-13,0.00010875325,1.6066592e-07,49627.668,0.030238386,-248.33531,0.0,0.0,0.0,-7.465204561549381e-13,4.330949e-12,2.235822e-16,0.0,0.0,0.0,7.48e-16,4.7569150727106394e-14,3.584428347534521e-12,1218.5610014019073,11.784876773848332
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.8463143205305357,34610D,262.83292,32.191246,-2.8522768,217.74168185832136,68684.60470590508,0.405512066182618,0.777802317056504,58.85235486407603,63.2622255808086,1969.6260050374256,0.0001067647562277,51492.67974234382,0.0349819968039582,0.4904362905339668,0.9304309666654976,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,16.104663603033195,1.2061303597437818,0.6699754752025008,31.63120582075184,17.532305381101597,33.01500752441662,1499087196082863.0,24.2106489253691,845.441312068084,1497.63908586936,0.0106764756228,0.0241071573532945,0.388901158528252,31.6311127904043,16.1321865049802,16.130464339887116,7.488020799563184,0.8584472046613721,593389021168239.9,18.218439785084698,1224613395935654.8,0.0047747386968126975,8.667243770275904e-06,2.9704000000000006,35.8,2023-05-05 01:05:00,0.00010676475622775881,0.03498198181031058,0.0,514.9267974234381,5,0.00010676475622775881,32.191246,-2.8522768,0.03498198181031058,0.6003691,0.0,0.6825086854174021,1131.5900067299797,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.2188554100666735,241.61186687294116,0.03163246767116394,inf,0.0,231.27477501184566,0.0,0.0,0.0,0 days,0.00010466962,6.617431e-08,53629.14,0.034207903,-240.52974,0.0,0.0,1.0,-7.246405897391895e-13,3.978033e-12,2.1800334e-16,0.0,0.0,0.0,7.48e-16,4.326010430538403e-14,3.253392381375931e-12,1219.0991158229074,11.776905178293267,7.249474683670294e-13,0.00010466962,6.617431e-08,53629.14,0.034207903,-240.52974,0.0,0.0,0.0,-7.246405897391895e-13,3.978033e-12,2.1800334e-16,0.0,0.0,0.0,7.48e-16,4.326010430538403e-14,3.253392381375931e-12,1219.0991158229074,11.776905178293267
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.8474993586098681,34610D,258.49243,32.204975,-3.897599,210.2630323787604,68625.75235104101,0.40491872047106964,0.787670212398216,59.54886261554383,66.2464148518342,1526.2561308544214,0.0002537176047468,47596.28928252322,0.1138188658814998,0.4962405217961986,0.951619100542356,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,15.9353413545627,1.1911075249528993,0.6523733619637485,33.12276919228141,17.727089026209615,36.28235538999999,1450000000000000.0,24.0883454234457,845.814178623499,1513.08185628343,0.0253717604747,0.0246729250821587,0.393835106199108,33.1232074259171,15.962238157319,15.958189283757829,7.489298298588894,0.860017880354595,622178052554738.8,15.434586146607032,1102776058191916.0,0.004757980551700182,9.134462701812164e-06,2.9704000000000006,35.8,2023-05-05 01:06:00,0.0002537176047468651,0.11381904293987112,0.0,475.96289282523225,6,0.0002537176047468651,32.204975,-3.897599,0.11381904293987112,0.58031857,8.784573e-10,0.6414572454864077,1133.1741074553668,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.896225095936566,240.69076114902023,0.09862545144555127,inf,0.0,230.70059399871568,0.0,0.0,0.0,0 days,0.00024927428,-5.0131677e-09,59572.15,0.13134995,-230.30434,0.0,0.0,0.9999999999999999,-6.921126316504458e-13,3.4468734e-12,2.1287701e-16,0.0,0.0,0.0,7.48e-16,3.677276834250793e-14,2.7547608714809503e-12,1219.8746396740853,12.351486589520807,6.194442707057534e-13,0.00024927428,-5.0131677e-09,59572.15,0.13134995,-230.30434,0.0,0.0,0.0,-6.921126316504458e-13,3.4468734e-12,2.1287701e-16,0.0,0.0,0.0,7.48e-16,3.677276834250793e-14,2.7547608714809503e-12,1219.8746396740853,12.351486589520807
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.8490958644881182,34610D,254.9608,31.578466,-4.2192717,212.87942087480843,68566.20348842547,0.4056639628676948,0.642367067039028,48.87146422999599,53.4600107609542,774.9509114804779,0.0003994737483404,44739.09919617161,0.2342101583044126,0.4072622019166332,0.7911861844957719,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,13.93849114439084,1.0398187745256535,0.6650497996761642,26.729505700956857,14.837915926758862,28.097251035254747,1572969404835116.5,20.5657571116022,817.847447522338,1447.90642059699,0.039947374834,0.0229929081912775,0.321183533519514,26.7300053804771,13.9688085929624,13.963230648876152,7.486782571310183,0.7441360879903031,446604813612590.4,14.427255838275444,1038668826401806.4,0.004211928582562332,5.917652494805677e-06,2.9704000000000006,35.8,2023-05-05 01:07:00,0.00039947374834040886,0.23421007731583168,0.0,447.3909919617161,7,0.00039947374834040886,31.578466,-4.2192717,0.23421007731583168,0.6265238,4.5864184e-09,0.6113026396787091,1135.3083721055875,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.6673890871908332,239.99556169286606,0.1960054995843698,inf,0.0,230.46939480334228,0.0,0.0,0.0,0 days,0.0003910522,1.8029683e-08,64110.92,0.23295526,-220.61665,0.0,0.0,1.0,-6.673157994887957e-13,3.0565695e-12,2.1232816e-16,0.0,0.0,0.0,7.48e-16,3.202062801308197e-14,2.389253834603429e-12,1220.952002362859,12.963734149278178,3.878625140424106e-13,0.0003910522,1.8029683e-08,64110.92,0.23295526,-220.61665,0.0,0.0,0.0,-6.673157994887957e-13,3.0565695e-12,2.1232816e-16,0.0,0.0,0.0,7.48e-16,3.202062801308197e-14,2.389253834603429e-12,1220.952002362859,12.963734149278178
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.8507269945240282,34610D,253.20222,31.325333,-3.485086,215.45625922679048,68517.33202419546,0.4078929715260831,1.052307045349402,61.26280513729738,87.004679268253,2681.068642729105,0.0004098539558083,43340.512388800154,0.2752489198246104,0.5105233761441448,1.0,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,18.25471234699884,1.3616216599573523,0.6754334404650103,43.50253039032334,18.482516039756867,36.28235538999999,1450000000000000.0,28.9977412674037,894.78102502334,1655.23068727078,0.0409853955808,0.0287895298041509,0.526153522674701,43.5023396341265,18.2758636995467,18.26837633324033,7.494420967081544,1.0,660596024929726.5,14.051321841731289,1013944353096785.8,0.005952355119498546,1.4595914773134661e-05,2.9704000000000006,35.8,2023-05-05 01:08:00,0.0004098539558083188,0.2752492689443581,0.0,433.4051238880015,8,0.0004098539558083188,31.325333,-3.485086,0.2752492689443581,0.6829267,2.0408358e-08,0.5963057279623977,1137.4889305124916,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.56614936465394,239.67567029628364,0.22638687387470965,inf,0.0,230.3099090562126,0.0,0.0,0.0,0 days,0.00039853915,3.181525e-08,66530.5,0.2897523,-211.84091,0.0,0.0,1.0,-6.541563886295012e-13,2.8959888e-12,2.134023e-16,0.0,0.0,0.0,7.480000000000001e-16,3.0105224477348057e-14,2.241832474904781e-12,1222.090215312494,12.877115418230199,8.425306676917838e-13,0.00039853915,3.181525e-08,66530.5,0.2897523,-211.84091,0.0,0.0,0.0,-6.541563886295012e-13,2.8959888e-12,2.134023e-16,0.0,0.0,0.0,7.480000000000001e-16,3.0105224477348057e-14,2.241832474904781e-12,1222.090215312494,12.877115418230199
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.8523591105105214,34610D,247.09012,33.018444,-2.449981,221.08609398362523,68456.06921905818,0.4155644210568672,0.95802268082337,59.69264685228514,78.6440277277912,2441.929614403164,0.0004443362955606,38763.39764052093,0.4867992417671418,0.4974387237690428,1.0,climb,7.5,GTF2035_wi,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,16.912133048313283,1.2608953040747803,0.7016021860413666,39.32170489484833,18.1662703707586,36.28235539,1450000000000000.2,26.6664656730964,882.038679841714,1633.37054483107,0.0444336295561,0.0282871574361465,0.479011340411685,39.3220138638956,16.9338803834557,16.926359387628075,7.493733713520968,1.0,655099548504856.5,12.508821016747042,914467771692620.4,0.005545479609058123,1.4474469747094002e-05,2.9704000000000006,35.8,2023-05-05 01:09:00,0.00044433629556062554,0.4867996950688325,0.0,387.6339764052093,9,0.00044433629556062554,33.018444,-2.449981,0.4867996950688325,0.7106231,1.3774766e-07,0.5465235803201758,1139.6708057141118,11709.442181463151,-0.9150288307110056,-0.4033884467453792,3.231497363536161,238.5577748432907,0.37690304188527207,inf,0.0,229.9988876846112,0.0,0.0,0.0,0 days,0.00042074107,4.856778e-08,74585.664,0.46936947,-204.32355,0.0,0.0,1.0,-6.099339411123611e-13,2.384746e-12,2.172481e-16,0.0,0.0,0.0,7.48e-16,2.4037804787062664e-14,1.7748120532577823e-12,1223.2196865475296,11.709442181463151,5.657421329962252e-13,0.00042074107,4.856778e-08,74585.664,0.46936947,-204.32355,0.0,0.0,0.0,-6.099339411123611e-13,2.384746e-12,2.172481e-16,0.0,0.0,0.0,7.48e-16,2.4037804787062664e-14,1.7748120532577823e-12,1223.2196865475296,11.709442181463151
