engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.2,0.0,0.0,4.3,-86.9,-16.2,-16.2,-15.4,-88.6
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-87.7,0.0,0.0,0.2,-86.5
GTF2035,0,0,-23.1,0.0,0.0,21.9,-87.4,-23.1,-23.1,-8.0,-89.7
GTF2035,20,0,-23.5,-2.0,-18.8,21.9,-89.5,-25.1,-37.9,-8.5,-91.2
GTF2035,100,0,-25.0,-10.0,-94.0,21.9,-93.7,-32.5,-95.5,-10.2,-94.4
GTF2035_wi,0,15,-29.8,-0.2,-0.2,-90.5,-90.0,-29.8,-29.8,-93.3,-92.4
GTF2035_wi,20,15,-30.2,-2.2,-19.0,-90.6,-91.6,-31.6,-43.3,-93.4,-93.6
GTF2035_wi,100,15,-31.7,-10.2,-94.0,-90.6,-95.0,-38.5,-95.9,-93.6,-95.9
