engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,18.7,0.0,0.0,-7.3,896.5,18.7,18.7,14.4,1088.2
GTF2000,0,0,18.7,0.0,0.0,-7.2,-11.2,18.7,18.7,14.5,15.0
GTF2035,0,0,-8.0,0.0,0.0,17.0,-0.8,-8.0,-8.0,7.6,-7.7
GTF2035,20,0,-8.4,-2.0,-18.8,17.0,-19.4,-10.3,-25.6,7.1,-23.3
GTF2035,100,0,-10.2,-10.0,-94.0,17.0,-56.7,-19.2,-94.6,5.0,-54.9
GTF2035_wi,0,15,-15.7,-0.3,-0.3,-90.9,-21.3,-15.7,-15.7,-92.2,-31.8
GTF2035_wi,20,15,-16.1,-2.3,-19.0,-90.9,-36.0,-17.8,-31.9,-92.3,-43.4
GTF2035_wi,100,15,-17.8,-10.3,-94.0,-90.9,-65.3,-26.0,-95.1,-92.4,-66.6
