,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,0,885974.0,TVJ571,42.607121871689614,141.722930198492,136.842222104,1874.52,0.4482844723833976,34610D,258.645,16.164417,-6.857938,122.6470694854308,71102.66859392531,0.3093437118620274,1.295100930723962,93.06661688593,140.5624023208678,2463.0603665101225,0.0009139562276139,80741.38091293078,0.6858319089293502,0.7755551407160832,0.8306881499202075,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.380419137266373,70.28172054577635,19.81798694480852,36.28235538999999,1450000000000000.0,36.4881468715878,802.770496436817,1503.76315356291,0.0913956227614,0.0208203538642055,0.647550465361981,70.2812011604339,31.101799209823,31.073399482852512,0.09139562276139,0.6887467685838108,1914379247986645.5,0.02238767846891778,2.8882568166785093e-05,3.16,35.8,2023-02-06 01:00:00,0.0009139562276139535,0.6858318426395724,0.0,0,807.4138091293078,0.0009139562276139535,16.164417,-6.857938,0.6858318426395724,0.31639487,5.6255244e-06,1.0875131933615159,627.7626207662965,6499.038575697792,-0.8599766405000814,-0.5103333986661993,5.416564950025892,244.5601303470014,0.5951736157034391,inf,0.0,236.85681629903044,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0008937046,2.2399944e-07,17765.303,0.6514619,-227.67975,0.0,0.0,1.0,-7.634447027490234e-13,4.685966e-12,2.2820412e-16,0.0,0.0,0.0,7.48e-16,5.196898356158091e-14,3.922521495892319e-12,698.9365057707125,6.8238466587662335e-12,1.8367225007601688e-13,0.0,0.0008937046,2.2399944e-07,17765.303,0.6514619,-227.67975,0.0,0.0,0.0,-7.634447027490234e-13,4.685966e-12,2.2820412e-16,0.0,0.0,0.0,7.48e-16,5.196898356158091e-14,3.922521495892319e-12,698.9365057707125,6.8238466587662335e-12,1.8367225007601688e-13,0.0
1,1,1,885974.0,TVJ571,42.55723571777344,141.68274619362572,127.067777668,2674.6200000000003,0.4501320189846671,34610D,254.35709,23.223106,-5.4647136,152.084115175806,71009.60197703938,0.34482408602030007,0.952956367863446,66.81534983405926,92.975429574263,1624.1336290629915,0.0005942062904401,73058.20758235783,0.6024280159275534,0.5567945819504938,0.6286986852752687,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4756846620625179,46.4885951615895,17.199906416675486,23.419707453858248,1464142097384063.8,28.9608361076601,761.724436878293,1398.91970482125,0.059420629044,0.0185323450626988,0.476478183931723,46.4877147871315,25.710625520931,25.695357178060693,0.05942062904401,0.5554915983364349,1319260671400595.8,0.018513125352915733,1.742298205510012e-05,3.16,35.8,2023-02-06 01:01:00,0.000594206290440132,0.602427691591627,0.0,1,730.5820758235783,0.000594206290440132,23.223106,-5.4647136,0.602427691591627,0.06924655,2.3326636e-06,1.0006163939699002,630.3497149726901,8181.733683333497,-0.47086366415065145,-0.8822059905615143,5.165128632009312,243.99290041618943,0.501165145167194,inf,0.0,235.69430340987867,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005799005,5.327655e-07,25157.32,0.57401407,-228.6492,0.0,0.0,1.0,-7.367966109323382e-13,3.933229e-12,2.5200485e-16,0.0,0.0,0.0,7.479999999999999e-16,4.255362883302002e-14,3.1964326143021574e-12,699.9524758162435,3.383526341204049e-12,1.3514903445548818e-13,0.0,0.0005799005,5.327655e-07,25157.32,0.57401407,-228.6492,0.0,0.0,0.0,-7.367966109323382e-13,3.933229e-12,2.5200485e-16,0.0,0.0,0.0,7.479999999999999e-16,4.255362883302002e-14,3.1964326143021574e-12,699.9524758162435,3.383526341204049e-12,1.3514903445548818e-13,0.0
2,2,2,885974.0,TVJ571,42.52262878417969,141.59485556862572,149.703333204,3200.4,0.4515015671349657,34610D,252.2901,25.308636,-4.202344,168.58770612991404,70942.78662720532,0.36495850349216613,1.0291845132017,73.87608992988106,95.872105857231,1962.4245011172443,0.0003622958147278,68339.94069049528,0.4188771250163997,0.6156340827490089,0.7282720926560357,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5294598055153998,47.93597632028547,18.071657836293635,28.96069253576692,1559997439808627.0,30.6811895732221,780.630106297309,1434.72564312422,0.0362295814728,0.0191627241059988,0.51459225660085,47.9360529286155,26.8538154468215,26.84408994538411,0.03622958147278,0.6142856647331327,1390029520336885.0,0.020069692491530337,1.968671756867994e-05,3.16,35.8,2023-02-06 01:02:00,0.00036229581472783235,0.41887761829878717,0.0,2,683.3994069049528,0.00036229581472783235,25.308636,-4.202344,0.41887761829878717,0.0030414138,4.1080682e-08,0.9436628050568994,632.2674351881694,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.9837437775918625,243.56829247937912,0.3414285489454758,inf,0.0,234.40070747443323,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00035493687,7.0759705e-07,30024.49,0.4005904,-229.48941,0.0,0.0,0.9999999999999998,-7.192308073254612e-13,3.5749233e-12,2.6548146e-16,0.0,0.0,0.0,7.480000000000001e-16,3.8137484320503e-14,2.8556925286338337e-12,700.657272741619,3.5391311482470794e-12,1.4595977100987567e-13,0.0,0.00035493687,7.0759705e-07,30024.49,0.4005904,-229.48941,0.0,0.0,0.0,-7.192308073254612e-13,3.5749233e-12,2.6548146e-16,0.0,0.0,0.0,7.480000000000001e-16,3.8137484320503e-14,2.8556925286338337e-12,700.657272741619,3.5391311482470794e-12,1.4595977100987567e-13,0.0
3,3,3,885974.0,TVJ571,42.48133850097656,141.49248296564275,164.107777636,3832.86,0.4528790224963427,34610D,249.50783,25.282652,-2.9477434,183.2964154898559,70868.91053727544,0.3819195071352104,1.126038366894162,83.2101152616296,100.9607332766752,2323.210869697561,0.0002204597151353,62994.42896063308,0.3083673109577777,0.6934176271802467,0.8625661622171373,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5788540666634411,50.48098472808261,19.32573961025166,36.28235538999999,1450000000000000.0,32.5075875646619,803.191974795963,1484.97695537068,0.0220459715135,0.0201742036528737,0.563019183447081,50.4803666383376,27.9078764710934,27.90172526468976,0.0220459715135299,0.6901970219849581,1510000650569034.5,0.021942323536781105,2.2805168364303404e-05,3.16,35.8,2023-02-06 01:03:00,0.0002204597151353201,0.30836722066445277,0.0,3,629.9442896063307,0.0002204597151353201,25.282652,-2.9477434,0.30836722066445277,0.0023815073,2.2068862e-09,0.8795497573552137,634.196227484654,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.719404493138129,242.92428138677136,0.24453249803643703,inf,0.0,233.34497162729255,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00021684162,6.8532347e-07,35915.438,0.29869944,-229.95952,0.0,0.0,1.0,-6.979342752098161e-13,3.1515324e-12,2.6376452e-16,0.0,0.0,0.0,7.479999999999999e-16,3.2908541252399366e-14,2.453598209262296e-12,701.4971848469878,3.637395280980323e-12,1.5969566202362357e-13,0.0,0.00021684162,6.8532347e-07,35915.438,0.29869944,-229.95952,0.0,0.0,0.0,-6.979342752098161e-13,3.1515324e-12,2.6376452e-16,0.0,0.0,0.0,7.479999999999999e-16,3.2908541252399366e-14,2.453598209262296e-12,701.4971848469878,3.637395280980323e-12,1.5969566202362357e-13,0.0
4,4,4,885974.0,TVJ571,42.43862915039063,141.3869268243963,165.136666524,4579.62,0.4542551537390272,34610D,245.11693,25.591942,-1.9983686,197.9573073550305,70785.7004220138,0.3920292942805007,0.896123750717548,65.36950627786973,76.3653610953306,1209.5938757455297,0.0001942574434214,57124.037489563314,0.3832331566039524,0.5447458856489145,0.707332355209894,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6307279705310893,38.182708344598126,17.127443651833048,28.33421075435711,1569409426322317.2,27.3804475649074,773.309147330126,1408.2017952374,0.0194257443421,0.0185048130890604,0.448061875358774,38.1826805476653,24.2132613392165,24.208558646504912,0.01942574434214,0.5909208215730543,1139489574317018.8,0.01901782085608775,1.5738353954656696e-05,3.16,35.8,2023-02-06 01:04:00,0.00019425744342143697,0.38323293247521656,0.0,4,571.2403748956332,0.00019425744342143697,25.591942,-1.9983686,0.38323293247521656,0.005153021,3.6034415e-08,0.8118728824737799,636.1231646202136,10425.443968691361,-0.4806838213428572,-0.8768939866935046,4.350673808903787,241.97034213444226,0.2909770538344856,inf,0.0,232.69447704558664,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00018933648,5.9651194e-07,42883.984,0.37873188,-228.66837,0.0,0.0,0.9999999999999999,-6.726693561048435e-13,2.6039366e-12,2.5691862e-16,0.0,0.0,0.0,7.48e-16,2.6111392477262186e-14,1.9312672191557373e-12,702.3647133657041,1.974796548042901e-12,1.2708898722576324e-13,0.0,0.00018933648,5.9651194e-07,42883.984,0.37873188,-228.66837,0.0,0.0,0.0,-6.726693561048435e-13,2.6039366e-12,2.5691862e-16,0.0,0.0,0.0,7.48e-16,2.6111392477262186e-14,1.9312672191557373e-12,702.3647133657041,1.974796548042901e-12,1.2708898722576324e-13,0.0
5,5,5,885974.0,TVJ571,42.39354020458157,141.27568444540336,186.743333172,4968.240000000001,0.4556297759489799,34610D,242.7421,26.401136,-1.6616135,210.2129585482318,70720.33091573593,0.4000668642257502,0.83796539614611,61.3844308487857,68.6247256458338,1210.0216188961213,0.0001969625312196,54249.21360051817,0.4717261457395076,0.5115369237398808,0.6814860678955487,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6730450694367758,34.31235180113857,16.67225104104415,26.376441988347214,1598822082475130.5,26.0773795659808,767.25076310291,1388.02398165424,0.019696253122,0.0180241875698158,0.418982698073055,34.3123628229169,23.2455802210305,23.2410026143275,0.01969625312196,0.5721622315640261,1035137203211202.4,0.018386445614661358,1.3977793650558637e-05,3.16,35.8,2023-02-06 01:05:00,0.00019696253121965094,0.47172630542563665,0.0,5,542.4921360051817,0.00019696253121965094,26.401136,-1.6616135,0.47172630542563665,0.0045237984,4.9899132e-08,0.7785576762785884,638.0479876489838,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.18708610627704,241.52398921033407,0.3498428481776585,inf,0.0,232.576839621088,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00019238939,6.3943264e-07,46493.33,0.4624286,-227.92876,0.0,0.0,0.9999999999999999,-6.596607534601324e-13,2.33995e-12,2.602271e-16,0.0,0.0,0.0,7.48e-16,2.2851986777677096e-14,1.6802892054666564e-12,703.2805771246138,1.5533136333453208e-12,1.1884092285375823e-13,0.0,0.00019238939,6.3943264e-07,46493.33,0.4624286,-227.92876,0.0,0.0,0.0,-6.596607534601324e-13,2.33995e-12,2.602271e-16,0.0,0.0,0.0,7.48e-16,2.2851986777677096e-14,1.6802892054666564e-12,703.2805771246138,1.5533136333453208e-12,1.1884092285375823e-13,0.0
6,6,6,885974.0,TVJ571,42.34245300292969,141.15009654651988,201.662222048,5356.860000000001,0.4570060544384026,34610D,240.49486,28.269331,-1.4058774,215.54781413351432,70658.94648488716,0.4066705250212504,0.836714563870998,61.56905348582745,67.929409689359,1805.3979964978853,0.000179667433395,51492.67974234382,0.5175882615623822,0.5130754457152288,0.6989864994141337,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6933426786109605,33.965623794545536,16.678854032613188,28.21728240747691,1571166106335306.5,25.9270551751177,769.748523436651,1393.97312487044,0.0179667433395,0.0181457194102144,0.418357281935499,33.9647048446795,23.0554254961091,23.051283931088744,0.0179667433394999,0.5798157194105532,1028519822413887.2,0.01851013363856228,1.402103165862006e-05,3.16,35.8,2023-02-06 01:06:00,0.0001796674333950492,0.5175887140064094,0.0,6,514.9267974234381,0.0001796674333950492,28.269331,-1.4058774,0.5175887140064094,0.0017935191,1.7802446e-08,0.745902638890566,639.9751291637888,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.0185038372262385,241.0475465878118,0.3754077086841855,0.998569843191875,0.0,232.27243241556383,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00017524906,7.475275e-07,50150.746,0.5030156,-228.174,0.0,0.0,1.0,-6.464757151509775e-13,2.11767e-12,2.6855942e-16,0.0,0.0,0.0,7.48e-16,2.0142083957861985e-14,1.4711941953838729e-12,704.3182797299311,1.3671247186780446e-12,1.1866352881983602e-13,0.0,0.00017524906,7.475275e-07,50150.746,0.5030156,-228.174,0.0,0.0,0.0,-6.464757151509775e-13,2.11767e-12,2.6855942e-16,0.0,0.0,0.0,7.48e-16,2.0142083957861985e-14,1.4711941953838729e-12,704.3182797299311,1.3671247186780446e-12,1.1866352881983602e-13,0.0
7,7,7,885974.0,TVJ571,42.268826759467686,141.04739876680597,202.176666492,5935.9800000000005,0.4588120006284891,34610D,237.36221,31.884956,-1.3490441,212.30382342133976,70597.37743140133,0.4097139937634049,0.83016481978041,61.5459773604695,68.939597892014,1404.068543606262,0.000150739731856,47596.28928252322,0.5626012286642593,0.5128831446705792,0.7180052004992665,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6873995716847752,34.46950459146864,16.579676558746456,31.58525298029078,1520567198991992.8,25.3354283382612,771.866350990993,1407.65591326897,0.0150739731856,0.0185261242265356,0.415082409890205,34.469798946007,22.4052481142099,22.40187126214277,0.0150739731856,0.5864063169918259,1037835937408440.4,0.018511017657838705,1.4259683423694945e-05,3.16,35.8,2023-02-06 01:07:00,0.00015073973185604017,0.5626012455739823,0.0,7,475.96289282523225,0.00015073973185604017,31.884956,-1.3490441,0.5626012455739823,0.00016945181,1.3494087e-09,0.6985604074333823,642.5039610911905,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.7334865419582397,240.20022076758775,0.39559570189930665,0.9573147534612411,0.0,231.6021438161209,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00014755432,7.1163004e-07,55600.273,0.553577,-228.69353,0.0,0.0,0.9999999999999999,-6.267716738777331e-13,1.8442023e-12,2.6579232e-16,0.0,0.0,0.0,7.479999999999999e-16,1.684039098271097e-14,1.2174306664520032e-12,705.8138038962545,1.1225097136147445e-12,1.1773463887311355e-13,0.0,0.00014755432,7.1163004e-07,55600.273,0.553577,-228.69353,0.0,0.0,0.0,-6.267716738777331e-13,1.8442023e-12,2.6579232e-16,0.0,0.0,0.0,7.479999999999999e-16,1.684039098271097e-14,1.2174306664520032e-12,705.8138038962545,1.1225097136147445e-12,1.1773463887311355e-13,0.0
8,8,8,885974.0,TVJ571,42.165802001953125,140.99160627885297,208.34999982,6385.56,0.4612687981463234,34610D,234.98547,34.73796,-1.4342983,216.8545584407828,70535.83145404086,0.40689757908519825,0.67716971590848,49.93646723624241,54.67584661779,714.4294352818848,0.0001414223097297,44739.09919617161,0.6448468475150756,0.4161372269686867,0.5995631261849038,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7056758898508483,27.33787813615734,15.073306036562428,24.28130142661949,1504809552576101.2,21.6739998085976,746.624505245098,1345.18832736445,0.014142230973,0.0172249335035633,0.33858485795424,27.337923308895,19.6566714109054,19.65389191211601,0.0141422309729699,0.5117561037902301,794996551495862.2,0.016434832591668197,9.78357261105627e-06,3.16,35.8,2023-02-06 01:08:00,0.00014142230972979093,0.6448479547781238,0.0,8,447.3909919617161,0.00014142230972979093,34.73796,-1.4342983,0.6448479547781238,2.9539026e-06,2.1839567e-11,0.6632674354486489,645.9442205954956,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.492673839309995,239.4384337766716,0.44289245681867123,0.8800023298615977,0.0,231.15955831821117,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00013828844,5.7002785e-07,59779.527,0.63097084,-227.08498,0.0,0.0,1.0,-6.117664501152404e-13,1.6599453e-12,2.5487714e-16,0.0,0.0,0.0,7.48e-16,1.4629201684411015e-14,1.0481788112425613e-12,707.9019536697439,6.999216685202824e-13,9.603675084591335e-14,0.0,0.00013828844,5.7002785e-07,59779.527,0.63097084,-227.08498,0.0,0.0,0.052180160765677774,-6.117664501152404e-13,1.6599453e-12,2.5487714e-16,0.0,0.0,0.0,7.48e-16,1.4629201684411015e-14,1.0481788112425613e-12,707.9019536697439,6.999216685202824e-13,9.603675084591335e-14,0.0
9,9,9,885974.0,TVJ571,42.056781316207626,140.93600250953853,221.725555364,6614.160000000001,0.4638032303087319,34610D,233.49144,35.651318,-1.4452113,219.3139637842019,70485.89498680462,0.41373074986202607,1.052522607725926,82.42256390245467,85.4406193730042,2474.8945134934693,0.0001352528423095,43340.512388800154,0.7063895492161099,0.6868546991871223,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.7159587837404652,42.72035911063428,21.237398310654548,36.28235538999999,1450000000000000.0,29.3227768121312,824.990735414113,1538.33464499582,0.013525284231,0.0213292273622269,0.526261303862963,42.7203096865021,24.6732474142476,24.66991073870067,0.0135252842309499,0.7662537279536054,1307326546612639.2,0.023037749187761147,2.0683305313511335e-05,3.16,35.8,2023-02-06 01:09:00,0.00013525284230952883,0.70638989556286,0.0,9,433.4051238880015,0.00013525284230952883,35.651318,-1.4452113,0.70638989556286,3.607765e-06,2.6673871e-11,0.6466444085436073,649.4931952128109,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.4229070593754205,239.2090482019578,0.47804922040427195,0.7812925932703201,0.0,231.1490143915371,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0001324169,5.621898e-07,62020.953,0.6836004,-224.20613,0.0,0.0,0.9999999999999999,-6.038532204139969e-13,1.5727385e-12,2.5427296e-16,0.0,0.0,0.0,7.479999999999999e-16,1.359778118131951e-14,9.688852475581857e-13,710.1105600503245,1.4095973433069824e-12,1.4926959824577699e-13,0.0,0.0001324169,5.621898e-07,62020.953,0.6836004,-224.20613,0.0,0.0,0.33189752223996943,-6.038532204139969e-13,1.5727385e-12,2.5427296e-16,0.0,0.0,0.0,7.479999999999999e-16,1.359778118131951e-14,9.688852475581857e-13,710.1105600503245,1.4095973433069824e-12,1.4926959824577699e-13,0.0
