Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,-0.9493017340303916,34610D,297.29553,-1.0567327,-2.9312346,121.88277360568354,69546.99434484684,0.2348236047533696,0.6022552016285505,36.13531209771303,50044.85551828788,50.94458607469159,2023-11-05 16:01:00,0.0168494948770068,0.9447202900687772,0.6758148942138115,0.3011276008142752,0.3293688832087898,0.0084809836649295,0.0010716286245711,0.0002381396943491,4.1053448315453935e-05,2184417909557246.5,114.15145091667546,44.69938106487103,0.0433623745172556,0.0008849464187195,0.0007227062419542,0.3064629916278346,0.0387236348017205,0.0086052521781601,0.0014834791675662,7.893462291368498e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3526187107945544,25.022427759143937,8.48098366492953,41.053448315453934,2184417909557246.5,12.4470349653024,666.113866717586,1200.16120224641,1.6849494877,0.0150708372523812,0.39066855182658,25.0227246115043,25.9221531812942,25.492615487240435,1.68494948770068,0.46937107459695737,10.017844799155723,501973108132409.06,11.706371819978685
1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,-0.9504978433774603,34610D,297.16727,-0.90972465,-3.0390944,134.2714662017026,69510.85903274913,0.2697916196665877,1.044911103835651,62.694666230139056,90553.14252106876,1528.520487279595,2023-11-05 16:02:00,0.016830243670827,0.9430356884702292,0.6798551949712686,0.5224555519178254,0.5745886939444647,0.0130316277171336,0.0010720534976377,0.0002382341105861,9.392369113347356e-05,2012018724833727.2,198.05245062100929,77.55330212668201,0.0752335994761668,0.0015353795811462,0.0012538933246027,0.8170135501611206,0.0672120362152512,0.0149360080478336,0.0058885144667157,1.2614284240224051e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3885442089937784,45.27657126053439,13.03162771713361,93.92369113347355,2012018724833727.2,13.8436271595481,692.545443056008,1273.2912056125626,1.4634758795155,0.0166473957704169,0.4718036779943065,30.44996346958775,27.805822564842224,27.34558962807921,1.6830243670827,0.5672381755620364,11.779052827078178,604131692640299.6,17.176925320770216
2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,-0.9514322506227418,34610D,294.23737,0.84224427,-2.8247182,148.6437294150185,69448.16436651899,0.2781827482295049,1.0693304070400995,64.15982442240598,86312.7541658958,1529.3531730820127,2023-11-05 16:03:00,0.0153910155350085,0.8936170680416206,0.7233301259860349,0.5346652035200498,0.6019103086350647,0.0137283953675941,0.0010961255345452,0.0002435834521211,9.78584534555834e-05,1885711850685402.0,202.6808853503805,79.3657028105162,0.0769917893068871,0.001571261006263,0.0012831964884481,0.8808114363862104,0.0703272218413372,0.0156282715202971,0.0062785811919584,1.2098694125122563e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4322697978251715,43.15637708294791,13.72839536759412,97.8584534555834,1885711850685402.0,15.2402193537938,718.97701939443,1346.4212089787152,1.242002271331,0.0182239542884527,0.552938804162033,35.8772023276712,29.68949194839025,29.239466859716977,1.53910155350085,0.6651849192615766,14.189129236320946,728616245234692.9,23.337813262572197
3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,-0.9523532368463626,34610D,291.42957,0.5293597,-2.6179824,161.69215620214763,69384.00454209658,0.2786434211318802,1.2242480742731916,73.4548844563915,193855.1323515685,7025.678174485166,2023-11-05 16:04:00,0.0140385102068845,0.8463166762616119,0.763668605259717,0.6121240371365958,0.7067137809187282,0.0157541937214757,0.0011225596832365,0.0002494577073858,0.0001245378224917,1694070658847299.2,232.0439799977408,90.86369207255628,0.0881458613476697,0.0017988951295442,0.0014690976891278,1.1572224795146102,0.0824574918275436,0.0183238870727874,0.009147911361583,1.2443776450659138e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4724755536647377,96.92756617578428,15.75419372147576,124.53782249176273,1694070658847299.2,16.6368115480395,745.408595732852,1419.5512123448675,1.0205286631465,0.0198005128064885,0.6340739303297596,41.30444118575465,31.57316133193828,31.13605747132494,1.40385102068845,0.7742740924337278,17.01286146220768,850775243162885.4,29.742005770326596
4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,-0.9532400200513604,34610D,280.12723,-2.5252013,1.6167686,167.64394275627265,69310.5496576402,0.2983284250525124,1.0955992085446662,65.73595251267997,93464.33293839172,2266.9404766698635,2023-11-05 16:05:00,0.007990550549621,0.6551372471949614,0.7866438685163929,0.5477996042723331,0.7067137809187282,0.0165551607247787,0.0012792211457678,0.0002842713657261,0.0001030241285586,1172941922768116.8,207.659873987556,81.31537325818513,0.0788831430152159,0.001609860061535,0.0013147190502535,1.088269259243838,0.0840908204914121,0.0186868489980915,0.0067723892225932,7.710445453521646e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4996517505401211,46.73216646919587,16.555160724778712,103.02412855867476,1172941922768116.8,18.0334037422852,771.840172071274,1492.68121571102,0.799055054962,0.0213770713245243,0.715209056497486,46.7316800438381,33.4568307154863,33.19161146624192,0.7990550549621,0.9010891691046292,22.40869005823512,820650738812602.1,35.90134006686041
5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,-0.9540899240675742,34610D,275.95035,-3.9538765,1.8587188,177.24055864639226,69244.81370512751,0.302453196047522,1.0584026854925568,63.50416112955341,92305.32273575048,2263.919414173503,2023-11-05 16:06:00,0.0064874241043422,0.6018100734168642,0.8175102076649681,0.5292013427462784,0.706713780918728,0.0167223247253525,0.001327472427373,0.0002949938727495,9.760656066821376e-05,1061366336479875.0,200.6096450082592,78.55464731725758,0.076204993355464,0.0015552039460298,0.001270083222591,1.0619372038195036,0.084300022922935,0.0187333384273189,0.0061984227559757,6.740117884930178e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.532236760538487,46.15266136787524,16.722324725352554,97.60656066821376,1061366336479875.0,17.8367662765854,776.639799632221,1512.09324834576,0.648742410434,0.0218547947898099,0.7184020023594,46.1523057176986,32.871596794602,32.65971934408811,0.64874241043422,0.92549471877696,23.579523927712557,765306072612333.4,36.51987701041906
6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,-0.9549327168512908,34610D,271.9895,-5.2101026,1.9877607,187.7072388651724,69181.30954399795,0.302931782610021,1.017996026583526,61.079761595011554,94148.99584944356,2531.51657677153,2023-11-05 16:07:00,0.0053679465604518,0.5521903874268522,0.858320285490779,0.508998013291763,0.706713780918728,0.0167430722539759,0.001381730876457,0.0003070513058793,9.207505338983344e-05,963770207044538.0,192.95096687864148,75.5556650930293,0.0732957139140138,0.0014958308962043,0.0012215952319002,1.0226628616409044,0.0843957925224639,0.0187546205605475,0.0056239223098989,5.88668544786553e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5677565701882095,47.07449792472178,16.74307225397596,92.07505338983344,963770207044538.0,18.0909551105099,787.242204268657,1549.0156742796,0.536794656045,0.0227681670604835,0.749519592336504,47.0749392916231,32.9196281082008,32.743860813172816,0.53679465604518,0.9814531886938763,25.567883764654884,669770529077540.4,39.19513523487819
7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,-0.955769044747806,34610D,267.72418,-5.8286304,1.9740167,197.1992675342105,69120.22978240295,0.3144353143637509,0.9727710143174572,58.36626085904743,78869.17390523676,1977.9099373509137,2023-11-05 16:08:00,0.0041097710950021,0.5007994046965324,0.8542126066594384,0.4863855071587286,0.706713780918728,0.0167458348328851,0.0014489188676358,0.0003219819705857,8.604854870436154e-05,860081520650298.4,184.3790180537308,72.19906468264168,0.0700395130308569,0.0014293778169562,0.0011673252171809,0.9773917641586988,0.0845679765920309,0.0187928836871179,0.0050223320402212,5.01997423943215e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6011996590840781,39.43458695261838,16.74583483288517,86.04854870436155,860081520650298.4,15.8572624297089,769.340497377858,1510.36530415686,0.4109771095,0.0219456878552396,0.642645826590193,39.4340893201784,29.2834670222816,29.16361125571698,0.41097710950021,0.8885908231819525,22.89523645045809,779610477203812.8,32.631649646585586
8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,-0.9565977216634752,34610D,264.2923,-6.8491583,0.5658569,203.54654481962567,69061.8635215439,0.3185490104117538,0.9401303225737426,56.40781935442456,73180.2332303819,1746.9472428343136,2023-11-05 16:09:00,0.0030485328783261,0.463486728707049,0.7901345327281791,0.4700651612868713,0.706713780918728,0.0167787391558883,0.0015026327350288,0.0003339183855619,8.177941102232585e-05,784088264262615.8,178.19230134062718,69.77647254142319,0.0676893832253094,0.0013814159841899,0.0011281563870884,0.9464520873003598,0.0847602358735518,0.0188356079719004,0.0046129982438585,4.422870916844994e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6245665069263738,36.59011661519095,16.778739155888346,81.77941102232585,784088264262615.8,14.9338202982731,764.065640602699,1504.63060027421,0.304853287833,0.0218772206649023,0.604970029999008,36.589651230021,27.6529655784642,27.56892081693381,0.30485328783261,0.8622738253059183,22.284609842255776,804557048120551.1,30.697759307988125
9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,-0.9574188111286922,34610D,261.248,-7.597369,-0.7840024,209.2655169274865,69005.45570218947,0.3240837553160266,0.8678006057214515,52.06803634328709,57964.086929369245,1013.2279221388674,2023-11-05 16:10:00,0.0022018974206359,0.4324854735942331,0.698360333693182,0.4339003028607257,0.6726192527985336,0.0161489424569017,0.0015520859735681,0.0003449079941262,7.139930848986204e-05,737728648395175.2,164.48292680844392,64.40816095664614,0.0624816436119445,0.0012751355839172,0.0010413607268657,0.8408437227516143,0.0808140688796507,0.0179586819732557,0.0037176217893357,3.841208207612405e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6458451515955965,28.982043464684622,16.14894245690179,71.39930848986204,737728648395175.2,15.874016210051575,781.617397775973,1552.57970362037,0.2580103408715,0.0230036451713595,0.6675052399684892,39.8322764504891,28.842607719032426,28.77923878737863,0.22018974206359,0.9513894552241884,25.352738009055525,661059487251074.0,34.63441212121661
