,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
25,25,27,adbb36,NKS2975,40.39595031738281,-72.76727294921875,216.581110924,10965.18,-0.5487618980023277,34610D,220.86171,4.683499,-8.877194,208.10645283083528,65714.37454852929,0.3715401033487714,0.41111982335615,28.18259512978006,32.3695756619142,0.0,1.7555228748118504e-05,22756.24291978954,0.217115363616625,0.2348549594148338,0.5245833701760594,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6985259286125294,16.184747553981417,11.169258300309206,25.669515291260016,1570333600935338.0,12.0111095971761,765.949177439667,1619.76098548847,0.00175552287481,0.0250438327772882,0.205559911678075,16.1847878309571,8.20800528042549,8.207861189544776,0.0017555228748118,0.563284023465657,232783109601921.88,1.680434066704684,213587337204534.3,0.013621258830484852,2.2376494986374293e-06,2.8440000000000003,35.8,2023-05-05 04:27:00,1.7555228748118504e-05,0.21711535707156268,0.0,25,227.56242919789543,1.7555228748118504e-05,4.683499,-8.877194,0.21711535707156268,0.0,0.0,0.3589405960233046,0.0,13036.644852984393,-0.7313170098020619,-0.6820377050971382,1.8176926526651762,232.27828887192783,0.1297778406325103,0.0,1.0,223.17360996565665,28.117254249628648,55.816582924281775,0.22775329394869956,220.70557,1.7977041211614454e-05,10937.271708537859,0.0,0.021196973670797946,0.0029916957,111.63316584856355,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7420532e-05,8.514373e-06,106650.625,0.22037429,-235.45435,0.0,0.0,1.0000000000000002,-4.3312298661366763e-13,1.7191482e-12,8.6725374e-16,0.0,0.0,0.0,7.48e-16,1.833358142140247e-14,1.286025204625848e-12,1238.8710634930092,4.32102117201436e-13,5.24748080198051e-14,3.4983205346536726e-15,0.0,1.7420532e-05,8.514373e-06,106650.625,0.22037429,-235.45435,0.0,0.0,1.0000000000000002,-4.3312298661366763e-13,1.7191482e-12,8.6725374e-16,0.0,0.0,0.0,7.48e-16,1.833358142140247e-14,1.286025204625848e-12,1238.8710634930092,4.32102117201436e-13,5.24748080198051e-14,3.4983205346536726e-15,0.0
26,26,28,adbb36,NKS2975,40.31016540527344,-72.87213134765625,216.06666648,10965.18,-0.550167378183464,34610D,221.03003,4.9169693,-9.204167,207.27443571749887,65686.19195339951,0.37009206539760925,0.40418722319266,27.64406459463342,31.8269521206266,-50.95559995156223,1.745403944087554e-05,22756.24291978954,0.2113353893889136,0.2303672049552785,0.5156113087326736,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6954682548910067,15.91346199951533,11.069687551039966,25.15096967758113,1545858115757869.5,11.8357536189283,764.252763437328,1615.54993187635,0.00174540394409,0.0249495952102137,0.20209361159633,15.9134760603133,8.10007576850779,8.099934391933443,0.0017454039440875,0.5577690057746298,225461971243456.75,1.661394873925992,212120899010319.38,0.013510944030053703,2.141817414063261e-06,2.8440000000000003,35.8,2023-05-05 04:28:00,1.745403944087554e-05,0.21133552968082797,0.0,26,227.56242919789543,1.745403944087554e-05,4.9169693,-9.204167,0.21133552968082797,0.0,0.0,0.3586672536131233,0.0,12500.614113924119,-0.7336237634250103,-0.6795558650605,1.81351396637869,232.25399776304982,0.1265308029449515,0.0,1.0,223.13925131418722,28.117254249628648,55.859912056352364,0.22173561434429787,220.87119,1.7871486255399077e-05,10937.250043971824,0.0,0.021689541443216456,0.0028122056,111.71982411270473,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7448125e-05,8.65894e-06,106661.25,0.21733242,-235.21828,0.0,0.0,0.9999999999999999,-4.330537617955215e-13,1.7206807e-12,8.7839747e-16,0.0,0.0,0.0,7.48e-16,1.836554678220397e-14,1.2876268710318555e-12,1239.7104240141787,4.219000310933244e-13,5.1589939808665444e-14,3.4393293205776954e-15,0.0,1.7448125e-05,8.65894e-06,106661.25,0.21733242,-235.21828,0.0,0.0,0.9999999999999999,-4.330537617955215e-13,1.7206807e-12,8.7839747e-16,0.0,0.0,0.0,7.48e-16,1.836554678220397e-14,1.2876268710318555e-12,1239.7104240141787,4.219000310933244e-13,5.1589939808665444e-14,3.4393293205776954e-15,0.0
27,27,29,adbb36,NKS2975,40.22765078787076,-72.97219016335225,203.719999824,10949.94,-0.5515251665002011,34610D,221.11345,5.070357,-9.50271,206.6900902989784,65658.54788880488,0.3708874382711319,0.41517957220752,28.476758080501856,32.8554094394996,25.4930850644705,1.755106026948741e-05,22810.92671150505,0.2107968995786145,0.2373063173375154,0.5303213876701477,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6933767489892304,16.427782335903313,11.21626872209866,26.015817844574617,1586679169747380.0,12.0993612769571,767.235463280641,1623.71788070216,0.00175510602695,0.0251408992468214,0.20758978610376,16.4277047197498,8.25705493131894,8.256910013793648,0.0017551060269487,0.5674755677696721,237850542458864.44,1.6614067205176393,212212797558046.1,0.01368970570020612,2.3064453975994163e-06,2.8440000000000003,35.8,2023-05-05 04:29:00,1.755106026948741e-05,0.21079688560302437,0.0,27,228.10926711505053,1.755106026948741e-05,5.070357,-9.50271,0.21079688560302437,0.0,0.0,0.3593934991161484,0.0,12154.914716278163,-0.7318448990807754,-0.6814712346749859,1.8201703303602597,232.29266851594087,0.12631116316278523,0.0,1.0,223.1737801573019,28.117254249628648,55.98434133936833,0.22116117542670571,220.95145,1.7963030956795447e-05,10921.947829330316,0.0,0.022015130550987864,0.0025337946,111.96868267873666,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.786599e-05,8.713863e-06,106526.07,0.22246395,-235.01617,0.0,0.0,0.9999999999999999,-4.3379695211306805e-13,1.7180779e-12,8.826311e-16,0.0,0.0,0.0,7.479999999999997e-16,1.8326283249439932e-14,1.2842809339529364e-12,1240.5156754380516,4.3796698590329674e-13,5.299298916671541e-14,3.5328659444476937e-15,0.0,1.786599e-05,8.713863e-06,106526.07,0.22246395,-235.01617,0.0,0.0,0.9999999999999999,-4.3379695211306805e-13,1.7180779e-12,8.826311e-16,0.0,0.0,0.0,7.479999999999997e-16,1.8326283249439932e-14,1.2842809339529364e-12,1240.5156754380516,4.3796698590329674e-13,5.299298916671541e-14,3.5328659444476937e-15,0.0
28,28,30,adbb36,NKS2975,40.14761352539063,-73.06964111328125,205.263333156,10957.56,-0.5528440730532334,34610D,221.34581,5.370916,-9.734364,205.95614358597143,65630.07113072438,0.36994257443775874,0.412283140981624,28.2420462744946,32.659052173917,51.06440732781305,1.7267071734671008e-05,22783.57153099147,0.2011777273310925,0.2353503856207883,0.5282745366470333,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6905518588923221,16.329518052439965,11.17076066806985,25.867693431770405,1579687659696240.0,12.0147460366507,767.088208377631,1623.55980824871,0.00172670717347,0.0251396394345804,0.206141570490812,16.3295260869585,8.19986185670022,8.199720271542088,0.0017267071734671,0.5669957168451817,235525653947758.25,1.6376436910676393,210332431941644.53,0.013656579692487073,2.2816379713011944e-06,2.8440000000000003,35.8,2023-05-05 04:30:00,1.7267071734671008e-05,0.20117785477343314,0.0,28,227.8357153099147,1.7267071734671008e-05,5.370916,-9.734364,0.20117785477343314,0.0,0.0,0.3585856849140185,0.0,12377.452534263084,-0.7345357011683012,-0.6785700433331787,1.815260772250768,232.26415813634975,0.12082127215604697,0.0,1.0,223.12725488882464,28.117254249628648,55.24812974645606,0.21093988365773547,221.18362,1.766289863525916e-05,10929.935935126772,0.0,0.022499310226939427,0.0030309313,110.49625949291212,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7620137e-05,8.8780025e-06,106609.57,0.21519347,-235.78302,0.0,0.0,1.0,-4.333226700662487e-13,1.7216669e-12,8.952835e-16,0.0,0.0,0.0,7.48e-16,1.839175821717671e-14,1.2883442070912315e-12,1241.2912383702637,4.3523185961566126e-13,5.2623292392474035e-14,3.5082194928316018e-15,0.0,1.7620137e-05,8.8780025e-06,106609.57,0.21519347,-235.78302,0.0,0.0,1.0,-4.333226700662487e-13,1.7216669e-12,8.952835e-16,0.0,0.0,0.0,7.48e-16,1.839175821717671e-14,1.2883442070912315e-12,1241.2912383702637,4.3523185961566126e-13,5.2623292392474035e-14,3.5082194928316018e-15,0.0
29,29,31,adbb36,NKS2975,40.06581115722656,-73.1683349609375,208.34999982,10972.8,-0.554181367263235,34610D,221.64062,5.748398,-9.940606,204.6700862133717,65601.82908444988,0.3702793976260279,0.425663255786478,29.27657975962688,33.9617277242192,51.15772305357644,1.688222312987969e-05,22728.94085815235,0.1891038445747551,0.2439714979968906,0.5510017513766017,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6857832943119545,16.981568404472657,11.343973011376276,27.61287808579886,1580246410812235.0,12.308545702506,771.94149121526,1636.85323791379,0.00168822231299,0.0254521434746694,0.212831627893239,16.9808638621096,8.36203159490492,8.361890427604934,0.0016882223129879,0.5830999877999067,252775317679415.2,1.5962704647618515,207035864284750.7,0.013904171909467604,2.5282000459950853e-06,2.8440000000000003,35.8,2023-05-05 04:31:00,1.6882223129879694e-05,0.1891040656488121,0.0,29,227.2894085815235,1.6882223129879694e-05,5.748398,-9.940606,0.1891040656488121,0.0,0.0,0.3572500440651857,0.0,12515.762985238624,-0.7349525631051603,-0.6781185220779297,1.8118761340505127,232.24446336581389,0.11389775072071431,0.0,1.0,223.0835901145077,28.117254249628648,54.42159031807672,0.19816255536921967,221.47855,1.7261242188919177e-05,10945.58920484096,0.0,0.023016602658192085,0.0038805658,108.84318063615343,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7139104e-05,9.094607e-06,106765.94,0.20247105,-236.99849,0.0,0.0,0.9999999999999999,-4.324414249297063e-13,1.727505e-12,9.119802e-16,0.0,0.0,0.0,7.480000000000001e-16,1.849580643090518e-14,1.295063563495277e-12,1242.083905217546,4.598896400407713e-13,5.433111311961866e-14,3.622074207974577e-15,0.0,1.7139104e-05,9.094607e-06,106765.94,0.20247105,-236.99849,0.0,0.0,0.9999999999999999,-4.324414249297063e-13,1.727505e-12,9.119802e-16,0.0,0.0,0.0,7.480000000000001e-16,1.849580643090518e-14,1.295063563495277e-12,1242.083905217546,4.598896400407713e-13,5.433111311961866e-14,3.622074207974577e-15,0.0
30,30,32,adbb36,NKS2975,39.98304748535156,-73.2679443359375,210.92222204,10988.04,-0.5555257896964005,34610D,221.95262,6.1717563,-10.12219,204.5531211074844,65572.55250469025,0.3687535329228803,0.413433578678024,28.3056364023044,32.8688313807798,-51.21117664866076,1.650249351357243e-05,22674.41630463499,0.1773538216296805,0.2358803033525366,0.5367426729179678,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.684909470517145,16.434347805056497,11.172389324624993,26.237201456988235,1597128532698735.5,11.9985580159849,769.573371087245,1630.48344733546,0.00165024935136,0.0253034097217756,0.206716789339012,16.4344156903899,8.16952306475578,8.169388249479184,0.0016502493513572,0.5752048556961111,239836173871298.9,1.5785936892249377,205571720725614.03,0.013726377555757365,2.3623208098022243e-06,2.8440000000000003,35.8,2023-05-05 04:32:00,1.650249351357243e-05,0.1773538092882287,0.0,30,226.74416304634988,1.650249351357243e-05,6.1717563,-10.12219,0.1773538092882287,0.0,0.0,0.35589205178519856,0.0,12666.144550022453,-0.735060258914066,-0.6780017815354074,1.8031598203777697,232.1935939194532,0.10714683194385267,0.0,1.0,223.01224107168855,28.117254249628648,53.519283460314725,0.18570191607169204,221.79156,1.6863888148234584e-05,10961.280358269843,0.0,0.02343212428921447,0.004803713,107.03856692062945,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.662506e-05,9.300607e-06,106922.73,0.18840955,-238.47209,0.0,0.0,1.0,-4.315568748985827e-13,1.7335472e-12,9.278594e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8601733588587992e-14,1.3019903271189188e-12,1242.884282759335,4.433234406857756e-13,5.2770132787482273e-14,3.518008852498818e-15,0.0,1.662506e-05,9.300607e-06,106922.73,0.18840955,-238.47209,0.0,0.0,0.9705630462258241,-4.315568748985827e-13,1.7335472e-12,9.278594e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8601733588587992e-14,1.3019903271189188e-12,1242.884282759335,4.433234406857756e-13,5.2770132787482273e-14,3.518008852498818e-15,0.0
31,31,33,adbb36,NKS2975,39.89927673339844,-73.36860988451087,209.893333152,10972.8,-0.5568778999030197,34610D,222.10414,6.439779,-10.291396,204.92824655926967,65544.24686828794,0.3697896880591322,0.422664349711294,29.018458126967065,33.6354333671608,0.0,1.65233359067279e-05,22728.94085815235,0.1746718975756407,0.2418204843913922,0.5505190528773317,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6859314093241465,16.817750477173476,11.30059237271928,27.277528838060967,1585284550293294.5,12.2210541321718,772.450159366796,1637.46000302577,0.00165233359067,0.0254586140731242,0.211332174855647,16.8177166835804,8.30100861926898,8.30087146118151,0.0016523335906727,0.5848067383617622,250693407126675.2,1.5971510688128978,207104262766537.8,0.013890161897352508,2.5154897255078058e-06,2.8440000000000003,35.8,2023-05-05 04:33:00,1.6523335906727903e-05,0.17467205689572554,0.0,31,227.2894085815235,1.6523335906727903e-05,6.439779,-10.291396,0.17467205689572554,0.0,0.0,0.3565044814636732,0.0,12608.903083725128,-0.735171807781932,-0.6778808251032374,1.8104676419119436,232.23625793411597,0.10568313577203665,0.0,1.0,223.04584149784017,28.117254249628648,52.83395205409421,0.18266427706967273,221.94513,1.6869674911742542e-05,10946.383023972952,0.0,0.023641717476569398,0.0052702087,105.66790410818842,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7012206e-05,9.195113e-06,106790.45,0.19347493,-240.29291,0.0,0.0,1.0,-4.322846095969421e-13,1.7311222e-12,9.197275e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8552615772529115e-14,1.2988375604138119e-12,1243.6880953518526,4.575188748296504e-13,5.394833658678194e-14,3.5965557724521286e-15,0.0,1.7012206e-05,9.195113e-06,106790.45,0.19347493,-240.29291,0.0,0.0,0.8353010833031896,-4.322846095969421e-13,1.7311222e-12,9.197275e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8552615772529115e-14,1.2988375604138119e-12,1243.6880953518526,4.575188748296504e-13,5.394833658678194e-14,3.5965557724521286e-15,0.0
32,32,34,adbb36,NKS2975,39.81587219238281,-73.46868100373644,208.34999982,10972.8,-0.558219440284142,34610D,222.35117,6.847976,-10.43853,205.28100995408937,65515.22841016098,0.36946863309978184,0.419086268019494,28.72776630251803,33.2644744394216,25.65683760811636,1.6340940320324897e-05,22728.94085815235,0.1675113614531956,0.2393980525209836,0.5474313261328692,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6867304260029525,16.631774288450735,11.251642259896302,26.829249185070687,1592019306472175.5,12.1287905152715,772.180496350252,1636.21112609676,0.00163409403203,0.0254241146114697,0.209543134009747,16.6322372197108,8.24190486913614,8.241770190861319,0.0016340940320324,0.5838984050188446,247206466392868.16,1.601910303337931,207473800349378.4,0.013850397051966373,2.4762493915429932e-06,2.8440000000000003,35.8,2023-05-05 04:34:00,1.63409403203249e-05,0.16751132775303132,0.0,32,227.2894085815235,1.63409403203249e-05,6.847976,-10.43853,0.16751132775303132,0.0,0.0,0.3561084084317392,0.0,12445.486363614984,-0.7360401294875061,-0.6769379054123171,1.809545500449345,232.23088276653775,0.1015957972009813,0.0,1.0,223.02595906638615,28.117254249628648,52.13253880439965,0.17496169164242173,222.19551,1.6671674966911942e-05,10946.7337305978,0.0,0.023826193538332346,0.006041955,104.2650776087993,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.694413e-05,9.189304e-06,106803.55,0.18881114,-242.1796,0.0,0.0,1.0000000000000002,-4.322014925857407e-13,1.7329925e-12,9.192797e-16,0.0,0.0,0.0,7.479999999999999e-16,1.857756309446416e-14,1.300791030289657e-12,1244.488394009539,4.530273671166274e-13,5.349163481958515e-14,3.566108987972343e-15,0.0,1.694413e-05,9.189304e-06,106803.55,0.18881114,-242.1796,0.0,0.0,0.710072169074884,-4.322014925857407e-13,1.7329925e-12,9.192797e-16,0.0,0.0,0.0,7.479999999999999e-16,1.857756309446416e-14,1.300791030289657e-12,1244.488394009539,4.530273671166274e-13,5.349163481958515e-14,3.566108987972343e-15,0.0
33,33,35,adbb36,NKS2975,39.73345223119704,-73.56719970703125,207.321110932,10980.42,-0.5595422763276109,34610D,222.6452,7.3716335,-10.556581,204.9338644926107,65486.50064385846,0.36835081050257934,0.412482480809942,28.20378924729508,32.696543589487,0.0,1.6097633979234797e-05,22701.66532634303,0.158908131373873,0.2350315770607923,0.5405617624923642,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6851162249328167,16.347419978890738,11.157250582531509,26.172828914448992,1594090132278033.0,11.9560397784881,771.176145994959,1633.5196328015,0.00160976339792,0.0253613580231059,0.206241240404971,16.3482717947435,8.13210555274964,8.131974647198243,0.0016097633979234,0.5805463998805186,240625984200231.4,1.5860521460326145,206196781547297.38,0.013760428545204755,2.3949545967442734e-06,2.8440000000000003,35.8,2023-05-05 04:35:00,1.6097633979234797e-05,0.15890807135573357,0.0,33,227.01665326343036,1.6097633979234797e-05,7.3716335,-10.556581,0.15890807135573357,0.0,0.0,0.3552113457620784,0.0,12377.669554615994,-0.737368010416879,-0.675491241404249,1.8041751135280375,232.19953047966578,0.09665557213574795,0.0012497392690840417,1.0,222.9793012518602,28.117254249628648,51.826892169395755,0.16581149008895174,222.49438,1.641826643597558e-05,10954.506553915302,0.0,0.023796748755524958,0.0068520764,103.65378433879151,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6658072e-05,9.187644e-06,106889.98,0.1792298,-243.74791,0.0,0.0,1.0,-4.3170869710408434e-13,1.737113e-12,9.191517e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8637407267045793e-14,1.3054042736964711e-12,1245.277676165763,4.445634434615152e-13,5.2648735873005564e-14,3.5099157248670367e-15,0.0,1.6658072e-05,9.187644e-06,106889.98,0.1792298,-243.74791,0.0,0.0,0.5814473976331079,-4.3170869710408434e-13,1.737113e-12,9.191517e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8637407267045793e-14,1.3054042736964711e-12,1245.277676165763,4.445634434615152e-13,5.2648735873005564e-14,3.5099157248670367e-15,0.0
34,34,36,adbb36,NKS2975,39.65133408368644,-73.66485595703125,206.806666488,10980.42,-0.5608555157330505,34610D,222.85863,7.8695116,-10.669965,204.4379088706569,65458.296854611166,0.3687945386963066,0.42174761165323,28.91486432700117,33.552440918014,51.44720922219372,1.5994765003895504e-05,22701.66532634303,0.1537707872632996,0.2409572027250097,0.5559096932485684,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6831309013794923,16.776281793712023,11.279720230669708,27.37419070441901,1583832344962594.0,12.1652351126096,774.425099787292,1642.08499288636,0.00159947650039,0.0255598835756768,0.210873805826615,16.776220459007,8.25018647687762,8.250054519194316,0.0015994765003895,0.5914591308818897,252323048933871.7,1.574362833311381,205287158091760.28,0.013932131688306829,2.563243194581771e-06,2.8440000000000003,35.8,2023-05-05 04:36:00,1.5994765003895504e-05,0.1537708962238103,0.0,34,227.01665326343036,1.5994765003895504e-05,7.8695116,-10.669965,0.1537708962238103,0.0,0.0,0.35487116258170975,0.0,12282.06252205385,-0.7380583557040021,-0.6747368847006252,1.8054432620121552,232.20694136720965,0.09372647216451235,0.06113017855201029,1.0,222.97541803971745,28.117254249628648,51.8733607874077,0.1603333692067819,222.71333,1.631303699683314e-05,10954.483319606295,0.0,0.023519182391085847,0.0073236963,103.7467215748154,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.66154e-05,9.039116e-06,106905.09,0.17534946,-244.59831,0.0,0.0,0.9999999999999999,-4.3161411955286867e-13,1.7388155e-12,9.077027e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8649320228778404e-14,1.3072013455145108e-12,1246.05784484198,4.608546133052998e-13,5.383132531447538e-14,3.588755020965024e-15,0.0,1.66154e-05,9.039116e-06,106905.09,0.17534946,-244.59831,0.0,0.0,0.41456984750616466,-4.3161411955286867e-13,1.7388155e-12,9.077027e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8649320228778404e-14,1.3072013455145108e-12,1246.05784484198,4.608546133052998e-13,5.383132531447538e-14,3.588755020965024e-15,0.0
35,35,37,adbb36,NKS2975,39.56977456302966,-73.76153564453125,206.292222044,10995.66,-0.5621554574261883,34610D,223.14287,8.508242,-10.779113,203.9755550274976,65429.38199028416,0.3669081000758823,0.408278397084402,27.85869965711477,32.3879913346168,0.0,1.572283734165563e-05,22647.1937733117,0.1455858014691943,0.2321558304759564,0.5392079376504785,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6811516767916769,16.19394599528339,11.09027091489684,25.985063694074487,1585227566002492.0,11.8259332265725,771.48996506417,1634.54829905679,0.00157228373417,0.0253872794841737,0.204139198542201,16.1939956673084,8.04100331701396,8.04087689161451,0.0015722837341655,0.5815934627780898,237811678171477.97,1.550474608189741,203335094478198.4,0.013724933491576923,2.3717090702767894e-06,2.8440000000000003,35.8,2023-05-05 04:37:00,1.5722837341655634e-05,0.14558576793622352,0.0,35,226.47193773311707,1.5722837341655634e-05,8.508242,-10.779113,0.14558576793622352,0.0,0.0,0.3535687150893442,0.0,12451.914463319605,-0.7392072302484707,-0.6734780402866781,1.7957439538479152,232.15014234174302,0.08898474979099108,0.15263126004868563,0.0,222.90637578832332,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6146909e-05,8.969003e-06,107066.15,0.16161107,-245.4189,0.0,0.0,1.0000000000000002,-4.307034410434732e-13,1.7449457e-12,9.022982e-16,0.0,0.0,0.0,7.48e-16,1.873544757011285e-14,1.3142422595205703e-12,1246.832706248291,4.4186879025860465e-13,5.211213200750481e-14,3.4741421338336535e-15,0.0,1.6146909e-05,8.969003e-06,107066.15,0.16161107,-245.4189,0.0,0.0,0.22085465533384863,-4.307034410434732e-13,1.7449457e-12,9.022982e-16,0.0,0.0,0.0,7.48e-16,1.873544757011285e-14,1.3142422595205703e-12,1246.832706248291,4.4186879025860465e-13,5.211213200750481e-14,3.4741421338336535e-15,0.0
36,36,38,adbb36,NKS2975,39.4869581319518,-73.8592529296875,206.292222044,10995.66,-0.5634665302084865,34610D,223.31412,9.070214,-10.913889,203.1878294858033,65401.523290627054,0.36787717618131105,0.424136440618288,29.08698168790469,33.8656314559274,77.34038607163127,1.5652123872829375e-05,22647.1937733117,0.1419002155215021,0.2423915140658724,0.5641815124516208,cruise,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6782609205961719,16.932825492510784,11.302354591090104,27.972560081079013,1574842706843101.8,12.1914349586086,776.534071023791,1647.9916683929,0.00156521238728,0.0257007392208272,0.212068220309144,16.9328157279637,8.25144438403115,8.251315233423002,0.0015652123872829,0.5984825903452548,257318651952461.44,1.5338442965319357,202035257871701.1,0.014003661342986303,2.647071126802192e-06,2.8440000000000003,35.8,2023-05-05 04:38:00,1.565212387282937e-05,0.1419002109981335,0.0,36,226.47193773311707,1.565212387282937e-05,9.070214,-10.913889,0.1419002109981335,0.0,0.0,0.35329757843905507,0.0,12256.048645183055,-0.7400751216474302,-0.6725242109534358,1.7984968100181615,232.16629058343972,0.08687764301178205,0.19284048496636258,0.0,222.91350665894717,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6090298e-05,8.7348335e-06,107082.6,0.15760127,-246.36356,0.0,0.0,1.0,-4.3060078588254904e-13,1.7464729e-12,8.8424766e-16,0.0,0.0,0.0,7.48e-16,1.8738584893088338e-14,1.3158720967718727e-12,1247.6182700074003,4.689344240202479e-13,5.413623238587429e-14,3.609082159058286e-15,0.0,1.6090298e-05,8.7348335e-06,107082.6,0.15760127,-246.36356,0.0,0.0,0.05887750932468293,-4.3060078588254904e-13,1.7464729e-12,8.8424766e-16,0.0,0.0,0.0,7.48e-16,1.8738584893088338e-14,1.3158720967718727e-12,1247.6182700074003,4.689344240202479e-13,5.413623238587429e-14,3.609082159058286e-15,0.0
