Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
43,43,45,adbb36,NKS2975,38.92195129394531,-74.51727825662363,196.517777608,11041.38,-0.5722755335540589,34610D,224.05775,12.856168,-11.767865,196.65165473337112,65206.839372787006,0.3939769367193735,0.373761272113014,27.740487018283552,33.022954830935,0.0,1.1377070952057898e-05,22484.50492966137,0.0934577227085835,0.2311707251523629,0.5455041549969305,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.984003291914798,1.197509659215286,0.6553523175737834,16.511396365692786,11.03314867755536,26.672846418335546,1594369032792871.5,11.7714524352916,773.899490454563,1320.27613755745,0.00113770709521,0.0234516645757116,0.186880636056507,16.5114774154675,7.96875784459475,7.968667184502799,15.028866077332118,0.5896886675518225,194487902536263.25,1.3928871609363112,190178802962629.4,0.0010193208596139,1.969329074036893e-06,2.8440000000000003,35.8,2023-05-05 04:45:00,1.13770709520579e-05,0.0934578503027784,0.0,43,224.84504929661367,1.13770709520579e-05,12.856168,-11.767865,0.0934578503027784,0.0,0.0,0.3495954792179839,0.0,11732.308467911216,-0.7444306336613568,-0.6676998065497328,1.862470159475668,232.53552768332636,0.0576375038616752,0.2899936323609228,0.0,223.14587282553288,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.1082978e-05,8.1845365e-06,107660.44,0.09242769,-252.93513,0.0,0.0,1.0,-4.2728530161494297e-13,1.7663653e-12,8.418289400000001e-16,0.0,0.0,0.0,7.48e-16,1.899786785721513e-14,1.3390799180856626e-12,1252.893809888718,11.732308467911215,3.0609973843549994e-14,1.1082978e-05,8.1845365e-06,107660.44,0.09242769,-252.93513,0.0,0.0,0.0,-4.2728530161494297e-13,1.7663653e-12,8.418289400000001e-16,0.0,0.0,0.0,7.48e-16,1.899786785721513e-14,1.3390799180856626e-12,1252.893809888718,11.732308467911215,0.0
44,44,46,adbb36,NKS2975,38.84337344412076,-74.60772705078125,195.48888872,11041.38,-0.5734795286863806,34610D,224.13733,13.494133,-11.85012,196.23533790438884,65179.098885768726,0.3932594676901696,0.372630489916784,27.6242931219482,32.9328104363094,0.0,1.0516334057566335e-05,22484.50492966137,0.0855494483619152,0.2302024426829017,0.5437386230755481,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.930733781213025,1.1895266649361889,0.6538488146814414,16.466392172335762,11.010923745067014,26.52037690593857,1596659667631764.5,11.7315723690488,773.558361554289,1320.77244903774,0.00105163340576,0.0234504738184486,0.186315244958392,16.4664052181547,7.94505247104291,7.94496891909568,14.973126125442718,0.5885396084100729,193483729890707.44,1.3851283534433367,189561143648887.6,0.0010242431243253,1.9550151503387166e-06,2.8440000000000003,35.8,2023-05-05 04:46:00,1.0516334057566335e-05,0.085549485703347,0.0,44,224.84504929661367,1.0516334057566335e-05,13.494133,-11.85012,0.085549485703347,0.0,0.0,0.3494713552791641,0.0,11676.28996508651,-0.7449255579355207,-0.6671475947153322,1.8602664124755988,232.5229963116225,0.0528014175422121,0.3105721212590066,0.0,223.11738758158327,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0105825e-05,8.221076e-06,107683.46,0.0821383,-253.7878,0.0,0.0,1.0,-4.271446280130402e-13,1.7675515e-12,8.4464553e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9017935243841472e-14,1.3404069029234045e-12,1253.6179064961748,11.676289965086507,3.0695121080930704e-14,1.0105825e-05,8.221076e-06,107683.46,0.0821383,-253.7878,0.0,0.0,0.0,-4.271446280130402e-13,1.7675515e-12,8.4464553e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9017935243841472e-14,1.3404069029234045e-12,1253.6179064961748,11.676289965086507,0.0
45,45,47,adbb36,NKS2975,38.76511913234904,-74.69757080078125,193.945555388,11041.38,-0.5746724998560594,34610D,224.21666,14.1751375,-11.938492,195.727476491152,65151.47459264677,0.3943449401592335,0.376089646431924,27.998884920096632,33.4167562590092,25.87746946580779,9.735653901942966e-06,22484.50492966137,0.0784335505694002,0.2333240410008052,0.5515929673775599,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.175136973635396,1.2261909557411332,0.6520412743053676,16.707730673041706,11.075327376904044,27.213459346999645,1586247102124332.8,11.852609007271,775.556366456828,1318.51093344353,0.000973565390194,0.023495441813641,0.188044823215962,16.7083781295046,8.00345976498243,8.003381846826725,15.321883890658604,0.5952277462923374,197675494203753.47,1.3758609157698003,188822503269025.84,0.0009907734032964,2.021807833750729e-06,2.8440000000000003,35.8,2023-05-05 04:47:00,9.735653901942968e-06,0.0784335975835458,0.0,45,224.84504929661367,9.735653901942968e-06,14.1751375,-11.938492,0.0784335975835458,0.0,0.0,0.3493477089693212,0.0,11527.132850463608,-0.7455933302670366,-0.6664012198828195,1.8635991807100476,232.5419426581692,0.0484471331718979,0.3242921568879814,0.0,223.11934546150516,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.24524e-06,8.229308e-06,107706.87,0.07253762,-255.00134,0.0,0.0,1.0,-4.2700184792174845e-13,1.7687101e-12,8.4528e-16,0.0,0.0,0.0,7.48e-16,1.9035486597175668e-14,1.3417081986851289e-12,1254.339021693387,11.527132850463609,2.999680786335575e-14,9.24524e-06,8.229308e-06,107706.87,0.07253762,-255.00134,0.0,0.0,0.0,-4.2700184792174845e-13,1.7687101e-12,8.4528e-16,0.0,0.0,0.0,7.48e-16,1.9035486597175668e-14,1.3417081986851289e-12,1254.339021693387,11.527132850463609,0.0
46,46,48,adbb36,NKS2975,38.68779586533368,-74.78607177734375,192.9166665,11049.0,-0.5758460316600695,34610D,224.29164,14.997634,-12.050451,195.2545251703232,65123.47570772668,0.3939982295613356,0.372738048100914,27.74143807963607,33.1699889230714,0.0,8.96339254787441e-06,22457.50380622449,0.0714669756429842,0.2311786506636339,0.5476336069077778,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.198057779750563,1.2296351845525744,0.6503569314714811,16.58487688038373,11.02708719938424,26.87956739118996,1591263347892946.2,11.7724887778889,775.031978604196,1314.97988859712,0.000896339254787,0.0234472375689426,0.186369024050457,16.5849944615357,7.94844268978256,7.948371445409178,15.47117465976266,0.5934820239737203,194726110435159.2,1.3650679585051415,187833104530853.8,0.0009709998293274,1.985407650106575e-06,2.8440000000000003,35.8,2023-05-05 04:48:00,8.963392547874411e-06,0.0714669860229741,0.0,46,224.57503806224491,8.963392547874411e-06,14.997634,-12.050451,0.0714669860229741,0.0,0.0,0.3488115397514366,0.0,11630.425458026664,-0.7462518485869257,-0.6656637127563707,1.8602950513446308,232.52315924774425,0.0441764374319299,0.3443769921029657,0.0,223.08726992201943,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,8.480382e-06,8.181645e-06,107814.07,0.06605716,-255.9311,0.0,0.0,1.0,-4.263879833176783e-13,1.7711941e-12,8.4160595e-16,0.0,0.0,0.0,7.48e-16,1.9072084823076215e-14,1.3448060650527397e-12,1255.045614693076,11.630425458026664,2.920342505793285e-14,8.480382e-06,8.181645e-06,107814.07,0.06605716,-255.9311,0.0,0.0,0.0,-4.263879833176783e-13,1.7711941e-12,8.4160595e-16,0.0,0.0,0.0,7.48e-16,1.9072084823076215e-14,1.3448060650527397e-12,1255.045614693076,11.630425458026664,0.0
47,47,49,adbb36,NKS2975,38.609710693359375,-74.8751698369565,193.945555388,11049.0,-0.5770233317088844,34610D,224.33534,15.833567,-12.219945,194.93035558233825,65095.73426964704,0.3937471374123515,0.390993996695204,29.19761455932644,34.8302395218078,51.77873038761396,8.448538004446602e-06,22457.50380622449,0.0670031401691657,0.2433134546610536,0.5766349403556603,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.136412007357281,1.220393060317528,0.6492139622213653,17.41504285541122,11.280491538925888,29.39317282419496,1553500046328227.0,12.1708482043604,779.77801434745,1335.87758459725,0.000844853800445,0.0238473368839568,0.195496998347602,17.4151197609039,8.19785451511452,8.197785255814233,14.887707856853265,0.6083226935796827,214032286956957.8,1.3592894274597265,187371485248321.7,0.0010586819902569,2.239316116963916e-06,2.8440000000000003,35.8,2023-05-05 04:49:00,8.4485380044466e-06,0.0670031115938994,0.0,47,224.57503806224491,8.4485380044466e-06,15.833567,-12.219945,0.0670031115938994,0.0,0.0,0.3487435920786039,0.0,11628.35844538571,-0.7469507956203856,-0.6648793190663047,1.859523745927516,232.51877025723712,0.0414348992831836,0.3545935071092232,0.0,223.07369505639903,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.950582e-06,8.084943e-06,107840.73,0.062351722,-256.19147,0.0,0.0,1.0,-4.2622654293732354e-13,1.7719985e-12,8.341519e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9077186268909443e-14,1.345771876045129e-12,1255.7577114872136,11.62835844538571,3.3423991563400355e-14,7.950582e-06,8.084943e-06,107840.73,0.062351722,-256.19147,0.0,0.0,0.0,-4.2622654293732354e-13,1.7719985e-12,8.341519e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9077186268909443e-14,1.345771876045129e-12,1255.7577114872136,11.62835844538571,0.0
48,48,50,adbb36,NKS2975,38.53156655521716,-74.96405029296875,194.459999832,11064.24,-0.5781947053540212,34610D,224.37914,16.776226,-12.389588,195.3373089958826,65066.53665508772,0.3924277734836952,0.394944131737142,29.39464251875104,34.9911840323944,0.0,8.009629384280247e-06,22403.598795491587,0.0630316415988819,0.2449553543229253,0.5825503174275789,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.8196313570295,1.1728820712053336,0.6505057793326701,17.495631479635552,11.314563768265632,29.82875819399798,1546956003472071.2,12.1929721402407,780.307882994853,1348.87050056853,0.000800962938428,0.0240058755796612,0.197472065868571,17.4955920161972,8.22598889231426,8.225923005719642,14.259165287401546,0.6099298762301726,218330987876842.4,1.3613985027574862,187284758703562.25,0.0011448566637919,2.2904341828567343e-06,2.8440000000000003,35.8,2023-05-05 04:50:00,8.009629384280245e-06,0.0630315647505981,0.0,48,224.035987954916,8.009629384280245e-06,16.776226,-12.389588,0.0630315647505981,0.0,0.0,0.3478385855328991,0.0,11565.501319536128,-0.748494380375674,-0.6631411332032088,1.851031281345089,232.4703383913308,0.0389956292618994,0.3732228816093516,0.0,223.0210736942967,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.630168e-06,7.876569e-06,108031.37,0.059403215,-255.85832,0.0,0.0,1.0,-4.2514235858452587e-13,1.7757909e-12,8.180897e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9124520329949567e-14,1.350648509003223e-12,1256.4703460226156,11.565501319536128,3.664210167740069e-14,7.630168e-06,7.876569e-06,108031.37,0.059403215,-255.85832,0.0,0.0,0.0,-4.2514235858452587e-13,1.7757909e-12,8.180897e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9124520329949567e-14,1.350648509003223e-12,1256.4703460226156,11.565501319536128,0.0
49,49,51,adbb36,NKS2975,38.45368466134799,-75.0521240234375,191.887777612,11064.24,-0.5793557294165989,34610D,224.37915,17.611006,-12.645813,196.708211729366,65037.14201256896,0.3936309828428048,0.389854525298096,28.990476704121715,34.4047020686372,0.0,7.89853319743478e-06,22403.598795491587,0.0621572402123543,0.2415873058676809,0.5752259424831635,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.868232094076406,1.1801726666190606,0.6550711138077789,17.202739032634458,11.250870321237777,29.04801392938212,1558685561628844.5,12.0948379106455,779.325599287156,1342.22794578592,0.000789853319743,0.0238755304872079,0.194927262649048,17.2023510343186,8.16431127063279,8.164246785058527,14.45616703249697,0.6069689453708094,212702848378920.0,1.3846777366007628,189140381654307.6,0.0011126503364381,2.220342715916833e-06,2.8440000000000003,35.8,2023-05-05 04:51:00,7.898533197434782e-06,0.062157220345553,0.0,49,224.035987954916,7.898533197434782e-06,17.611006,-12.645813,0.062157220345553,0.0,0.0,0.3478385700306304,0.0,11432.793258521662,-0.748588095307536,-0.663035341112248,1.854704078487033,232.49130815567236,0.0384547038903866,0.36918313133312,0.0,223.0382934958943,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.5905887e-06,7.6277515e-06,108059.15,0.05902413,-255.05792,0.0,0.0,1.0,-4.2497400021732665e-13,1.7762928e-12,7.989100400000001e-16,0.0,0.0,0.0,7.48e-16,1.9114053401444823e-14,1.3513187211045496e-12,1257.1761563011014,11.432793258521665,3.5169834706683354e-14,7.5905887e-06,7.6277515e-06,108059.15,0.05902413,-255.05792,0.0,0.0,0.0,-4.2497400021732665e-13,1.7762928e-12,7.989100400000001e-16,0.0,0.0,0.0,7.48e-16,1.9114053401444823e-14,1.3513187211045496e-12,1257.1761563011014,11.432793258521665,0.0
50,50,52,adbb36,NKS2975,38.37668725999735,-75.13908054517663,190.34444428,11064.24,-0.5804975528919493,34610D,224.3621,18.40643,-12.938282,197.62652780140343,65008.15153586485,0.3974060929989486,0.363335405914222,27.149206308321208,32.2214766099974,-25.888699624655622,7.837598261479408e-06,22403.598795491587,0.0618062320860955,0.2262433859026767,0.538972501304674,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.52759615707101,1.2790725876878362,0.6581542751598208,16.11058865244809,10.930060642557653,25.98976283576962,1585449366688626.5,11.6167097826943,774.616331710271,1297.3294130763,0.000783759826148,0.0232087068289097,0.181667702957111,16.1107383049987,7.82756679621711,7.827505447374023,16.34152726089826,0.5920983075970977,186317525459441.7,1.400636547572886,190408977813479.2,0.0008787467346236,1.894922966571953e-06,2.8440000000000003,35.8,2023-05-05 04:52:00,7.837598261479408e-06,0.0618062947342758,0.0,50,224.035987954916,7.837598261479408e-06,18.40643,-12.938282,0.0618062947342758,0.0,0.0,0.3478650034060491,0.0,11392.410792910809,-0.748783785498755,-0.6628143349190287,1.866323268479214,232.55740647423508,0.0382312048140156,0.3527019817632419,0.0,223.09772347298943,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.5993353e-06,7.3701617e-06,108087.19,0.059525233,-254.02625,0.0,0.0,1.0,-4.248041801290009e-13,1.7766628e-12,7.7905416e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9101215916315124e-14,1.3518585960596044e-12,1257.870963958345,11.392410792910807,2.5897268654003624e-14,7.5993353e-06,7.3701617e-06,108087.19,0.059525233,-254.02625,0.0,0.0,0.0,-4.248041801290009e-13,1.7766628e-12,7.7905416e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9101215916315124e-14,1.3518585960596044e-12,1257.870963958345,11.392410792910807,0.0
51,51,53,adbb36,NKS2975,38.29994201660156,-75.22560931266622,190.34444428,11056.62,-0.5816288648336057,34610D,224.34085,19.14223,-13.258134,196.98216395389488,64981.00232955652,0.3990029152774899,0.364738983447654,27.398870184824,32.582153501336,51.7709548495918,7.85269946351713e-06,22430.53510781405,0.0621609914255969,0.2283239182068666,0.5427782706558478,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.884465312399008,1.332600029823859,0.6560394251517778,16.29174046235714,10.9728743974097,26.26069681017349,1598237519359610.2,11.7150079452825,776.025201071092,1289.84145373258,0.000785269946352,0.0231775507245588,0.182369491723827,16.291076750668,7.86836771025117,7.868305922809471,16.937086970681932,0.5967885281559012,188191663650492.16,1.3919251287015504,189845159820030.84,0.0008314490776794,1.9301664954569e-06,2.8440000000000003,35.8,2023-05-05 04:53:00,7.85269946351713e-06,0.0621610190989931,0.0,51,224.3053510781405,7.85269946351713e-06,19.14223,-13.258134,0.0621610190989931,0.0,0.0,0.3483162387915685,0.0,11622.230180325982,-0.7851533108819323,-0.6193014438955715,1.8735319112737487,232.59823156278136,0.0384426136000975,0.3400619582486145,0.0,223.1356438519041,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.663035e-06,7.108298e-06,108033.54,0.060439266,-252.75262,0.0,0.0,1.0000000000000002,-4.250946170809853e-13,1.775432e-12,7.588688300000001e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9061255702052693e-14,1.350337449559959e-12,1258.5634961975256,11.622230180325982,2.457035333739225e-14,7.663035e-06,7.108298e-06,108033.54,0.060439266,-252.75262,0.0,0.0,0.0,-4.250946170809853e-13,1.775432e-12,7.588688300000001e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9061255702052693e-14,1.350337449559959e-12,1258.5634961975256,11.622230180325982,0.0
52,52,54,adbb36,NKS2975,38.21785102456303,-75.3079953400985,199.604444272,11071.86,-0.5828297831105475,34610D,224.30626,19.941359,-13.582282,195.48648242324293,64953.6034593717,0.3960797529729084,0.416886725287804,31.59385068100101,37.2505263827294,25.88094873734278,7.77149876464977e-06,22376.69483036539,0.0616305201791809,0.2632820890083417,0.626212505068561,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.49347430169886,1.2739551382297858,0.6511083595140533,18.62466396174376,11.684653239575036,33.555288152444284,1490970257752811.2,12.7918711393556,788.111930506014,1354.39342524125,0.000777149876465,0.0243841502396325,0.208443362643902,18.6252631913647,8.5483135805615,8.548247147869349,14.903892562810206,0.6340054761417897,244845001746300.0,1.362235794242822,187224185098335.3,0.0010878909700939,2.667797673568943e-06,2.8440000000000003,35.8,2023-05-05 04:54:00,7.77149876464977e-06,0.0616305644311085,0.0,52,223.766948303654,7.77149876464977e-06,19.941359,-13.582282,0.0616305644311085,0.0,0.0,0.3475337557250611,0.0,11919.351162227978,-0.8423260985313707,-0.5389682214499474,1.8599880088393967,232.5214122643368,0.0381016361121003,0.3478632016261779,0.0,223.0644868098781,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.643543e-06,6.8555937e-06,108225.6,0.060539432,-252.21408,0.0,0.0,1.0,-4.239995452590748e-13,1.7788958e-12,7.3938957e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9101041437630963e-14,1.3548962993132645e-12,1259.3011848796973,11.91935116222798,3.686894794903024e-14,7.643543e-06,6.8555937e-06,108225.6,0.060539432,-252.21408,0.0,0.0,0.0,-4.239995452590748e-13,1.7788958e-12,7.3938957e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9101041437630963e-14,1.3548962993132645e-12,1259.3011848796973,11.91935116222798,0.0
53,53,55,adbb36,NKS2975,38.1275396831965,-75.38143655528194,199.604444272,11079.48,-0.5841411385563755,34610D,224.26234,20.678444,-13.937758,198.61326205517167,64922.0096086907,0.3941948756757374,0.449487669511848,34.13124357697649,39.3431337994412,25.87568757167018,7.706367448599909e-06,22349.82317359047,0.061369290322795,0.2844270298081374,0.6786796263567529,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,7.656577653508452,1.1484276436254712,0.6615875079543952,19.672525766963272,12.108394113016558,36.28235539,1450000000000000.0,13.3344093894931,794.28786632711,1407.98217332881,0.00077063674486,0.0251941001729395,0.224743834755924,19.6715668997206,8.9204946083892,8.920425864309692,12.874905359620476,0.6557574637530217,283761078411765.1,1.4140406933431204,191215048426278.72,0.0014487447934393,3.188766190127752e-06,2.8440000000000003,35.8,2023-05-05 04:55:00,7.706367448599909e-06,0.0613692972925684,0.0,53,223.4982317359048,7.706367448599909e-06,20.678444,-13.937758,0.0613692972925684,0.0,0.0,0.3471843904475434,0.0,11854.56084932207,-0.8417502378138715,-0.539867147676436,1.8519741470262991,232.4757251762325,0.0379237789410343,0.3474812327443964,0.0,223.0222513905885,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.6007964e-06,6.658452e-06,108336.9,0.060504075,-252.62657,0.0,0.0,1.0,-4.233576163150144e-13,1.7807964e-12,7.241932e-16,0.0,0.0,0.0,7.48e-16,1.9118897225229912e-14,1.3574387691498009e-12,1260.107475626172,11.85456084932207,5.3037271023202974e-14,7.6007964e-06,6.658452e-06,108336.9,0.060504075,-252.62657,0.0,0.0,0.0,-4.233576163150144e-13,1.7807964e-12,7.241932e-16,0.0,0.0,0.0,7.48e-16,1.9118897225229912e-14,1.3574387691498009e-12,1260.107475626172,11.85456084932207,0.0
54,54,56,adbb36,NKS2975,38.03778076171875,-75.45451062790892,197.546666496,11087.1,-0.5854361815156819,34610D,224.21507,21.388182,-14.303226,203.845790469214,64887.87836511372,0.400611420785683,0.414280718490874,31.11473226457724,35.905810691348,0.0,7.620101239053333e-06,22322.98378636845,0.0609608372952598,0.2592894355381436,0.6218573387546334,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.077015747635732,1.2114908144676533,0.6790887554678613,17.95238277692239,11.64188602090285,32.26138538815717,1510409283322064.5,12.6928363786064,787.607017394216,1361.84840620961,0.000762010123905,0.0243099950070975,0.207140359245437,17.952905345674,8.52078987202427,8.520724943237573,14.218927982364876,0.632413157795313,240355963850792.44,1.5068877828457834,198393353852658.72,0.0011791147089522,2.6126625217878557e-06,2.8440000000000003,35.8,2023-05-05 04:56:00,7.620101239053333e-06,0.0609608672265259,0.0,54,223.2298378636846,7.620101239053333e-06,21.388182,-14.303226,0.0609608672265259,0.0,0.0,0.3468405717506811,0.0,11760.892242906715,-0.822348641642186,-0.5689839291133376,1.8695518691567137,232.5757084056945,0.0376539302594826,0.317070986731738,0.0,223.11238373204813,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.528238e-06,6.492421e-06,108447.86,0.06026262,-253.05783,0.0,0.0,1.0,-4.227171192908578e-13,1.7827065e-12,7.11395e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9139256773219162e-14,1.3599893670829546e-12,1260.908834422375,11.760892242906715,3.986002264582168e-14,7.528238e-06,6.492421e-06,108447.86,0.06026262,-253.05783,0.0,0.0,0.0,-4.227171192908578e-13,1.7827065e-12,7.11395e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9139256773219162e-14,1.3599893670829546e-12,1260.908834422375,11.760892242906715,0.0
55,55,57,adbb36,NKS2975,37.95078083620233,-75.53082673445994,194.974444276,11087.1,-0.586683341047447,34610D,224.16223,22.05518,-14.702856,206.4854603821358,64856.76363284914,0.4031685529323474,0.350437602743676,26.22556472080688,30.1756276128308,0.0,7.534384223311232e-06,22322.98378636845,0.0606661121171103,0.2185463726733906,0.5249456020627954,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.497361166747117,1.274540152628153,0.6879635747304523,15.08719789440856,10.798262364366014,24.62260392903333,1520919117710781.8,11.3396120313544,772.571319994636,1283.99926061495,0.000753438422331,0.022874571253542,0.175218801371838,15.0878138064154,7.6599818824891,7.659924169677283,16.639823544019084,0.5852148560173696,173429990740361.28,1.5576721665296374,202353390290476.3,0.000842060106891,1.7415561427193937e-06,2.8440000000000003,35.8,2023-05-05 04:57:00,7.534384223311232e-06,0.060666098907206,0.0,55,223.2298378636846,7.534384223311232e-06,22.05518,-14.702856,0.060666098907206,0.0,0.0,0.3469223297516223,0.0,11785.905642450463,-0.8378608790936067,-0.5458838221494464,1.87756184979298,232.62099397515723,0.0374524525831218,0.2958764845428616,0.0,223.1529269465711,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.4352124e-06,6.3829666e-06,108477.95,0.059934825,-253.91093,0.0,0.0,1.0,-4.225329948660451e-13,1.7830053e-12,7.029579e-16,0.0,0.0,0.0,7.480000000000001e-16,1.913709691564193e-14,1.360472233263546e-12,1261.6808337118496,11.785905642450464,2.4087666323730733e-14,7.4352124e-06,6.3829666e-06,108477.95,0.059934825,-253.91093,0.0,0.0,0.0,-4.225329948660451e-13,1.7830053e-12,7.029579e-16,0.0,0.0,0.0,7.480000000000001e-16,1.913709691564193e-14,1.360472233263546e-12,1261.6808337118496,11.785905642450464,0.0
