,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.44874129019592,34610D,254.35884,23.209726,-5.482102,161.02033761075526,70805.94126774029,0.2988681729726675,1.102581988331075,66.1549192998645,88265.1548660134,1624.1507490818017,2023-02-06 01:00:00,0.0005919207811282,0.7305820758235784,0.600010276906903,0.5512909941655375,0.6259176409571893,0.0171664574585642,0.0002916200910303,6.0370552122360655e-05,2.2865883947511456e-05,1438001486677985.0,208.98339006827197,81.8336351739324,0.0793859031598374,0.0016201204726497,0.0013230983859972,1.1356456078358723,0.0192921035883325,0.003993809003743,0.0015126907072676,9.513087230426728e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.174282502248367,1.5011296106111949,0.5036334109765714,44.1325774330067,17.16645745856421,22.865883947511456,1438001486677985.0,29.2585634549683,785.69739437654,1404.55704771982,0.0591920781128,0.022028152216821,0.44557180649512,44.1325013610515,20.2273800412036,20.215414117488343,7.484860441307855,0.6264057391174042,4.338099588216317,579084054740051.1,6.237406144750333,20.056938077472232,1380878857667951.0
1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.4501178965169989,34610D,252.29367,25.302755,-4.2084217,174.4673654415231,70739.78634844042,0.3079607554463513,1.2044474026924412,72.26684416154647,91695.59456524186,1962.4463417522863,2023-02-06 01:01:00,0.0003603557180923,0.6833994069049528,0.4164904136489969,0.6022237013462206,0.7152862329442589,0.0179273602355277,0.0003038842536325,6.420728233006409e-05,2.753446446718349e-05,1581424462501522.2,228.2909607063253,89.394086227833,0.0867202129938557,0.0017698002651807,0.0014453368832309,1.2955537483687865,0.0219607560004124,0.0046400576661831,0.0019898288527215,1.142845551848549e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.9183969814792,1.561341709645338,0.5479213422950182,45.84779728262093,17.927360235527715,27.534464467183493,1581424462501522.2,30.7693836395771,802.336589358264,1441.3202071793,0.0360355718092,0.0229323726550706,0.480710195795414,45.8474170407235,20.9620785003737,20.95452741659921,7.487130404940685,0.6848692668833009,4.5856671651008485,695324068318667.8,8.108933686406594,19.854104534586025,1342893543419253.8
2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.4515015825349095,34610D,249.50983,25.290424,-2.9461634,186.11955970640608,70667.51950427887,0.312757998976606,1.3426503770550922,80.55902262330552,97310.29870438576,2323.2226234543373,2023-02-06 01:02:00,0.0002195755586825,0.6299442896063308,0.3070695646551536,0.6713251885275461,0.836848716025977,0.0188370834481104,0.0003183364736112,6.889570827444166e-05,3.628235539e-05,1450000000000000.0,254.48595246702212,99.65151098502892,0.0966708271479666,0.0019728740234278,0.0016111804524661,1.517497031653423,0.0256448751794757,0.0055501709215294,0.0029228710886898,1.16810582803793e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.74007374981309,1.6257319423965677,0.587767238361204,48.65514935219288,18.83708344811044,36.28235538999999,1450000000000000.0,32.5462962315996,822.351417656993,1489.12993494524,0.0219575558683,0.0241640794650922,0.526036467513456,48.6551313829256,21.7693567956262,21.764577826290505,7.49158069936321,0.7620794881640588,4.9028218368200776,862049441169816.8,10.892759166401131,19.036116675502395,1291788278075877.0
3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.4528837783417367,34610D,245.11743,25.606356,-1.9973599,197.97082768622823,70586.96048165557,0.3216962839896548,1.0877050444663403,65.26230266798044,76231.67216860756,1209.5946323960154,2023-02-06 01:03:00,0.0001941075046773,0.5712403748956332,0.3829173220617756,0.5438525222331703,0.70618535872149,0.0171150333762686,0.0003317147874809,6.99503766670762e-05,2.8248612655981744e-05,1570695414472991.5,206.1636141281502,80.72946840029181,0.0783147632015765,0.0015982604735015,0.0013052460533596,1.116966488374633,0.0216484708600238,0.0045651226537859,0.0018435695091052,1.0250719953854534e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.886564600621643,1.412826321120069,0.6307703741049036,38.11583608430378,17.115033376268673,28.248612655981745,1570695414472991.5,27.6007644064062,796.563160977801,1424.6950511174,0.0194107504677,0.0224887694459651,0.425498073950535,38.1152186065515,18.9204693913066,18.91679749894759,7.488044493566526,0.6638844199346097,4.3920098134522085,569775222437947.0,6.472439181871123,17.93242658300447,1231213533985279.2
4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.454264156179153,34610D,242.74187,26.412031,-1.6604272,210.2233383515608,70521.69817898759,0.3268890301219145,1.0216069483811616,61.296416902869694,68514.5349749527,1210.0164226228403,2023-02-06 01:04:00,0.0001971473058708,0.5424921360051816,0.4721805150213624,0.5108034741905808,0.6805126790163037,0.0166615851007283,0.0003385957197309,7.099798803385281e-05,2.630354990895564e-05,1599917180989638.8,193.63538099616537,75.82366770884981,0.0735557002834436,0.0015011367404784,0.0012259283380573,1.0212954665968856,0.0207547043981526,0.0043519222737879,0.0016123133612447,9.806919053600493e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,18.0187907692356,1.347856951637465,0.6730786315905332,34.25726748747635,16.661585100728324,26.30354990895564,1599917180989638.8,26.1393438110904,790.285624546353,1405.4834999225,0.0197147305871,0.0219580898958272,0.396423943060417,34.2572782072181,18.0536624515665,18.050103922207548,7.487023270451822,0.6415254225436814,4.2613637554191275,495871032989365.06,5.462753417238612,18.410892709932742,1211716681540608.0
5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.4556453809578827,34610D,240.49298,28.273552,-1.4029464,215.55294166667895,70460.40176208472,0.3308147829626013,1.0247361147579632,61.48416688547779,67830.09960452067,1805.3873890026416,2023-02-06 01:05:00,0.0001801533801623,0.5149267974234382,0.5190921336103975,0.5123680573789816,0.6980058367173293,0.0166684658031554,0.0003462923126592,7.289436218503036e-05,2.814525999458897e-05,1572248139363081.2,194.22848319122437,76.05591443733603,0.0737810002625733,0.0015057346992361,0.0012296833377095,1.0248467331660902,0.021291494342697,0.0044818491295948,0.0017304878625424,9.666836698598163e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.884826602494844,1.338139983221057,0.6933618946500282,33.915049802260334,16.668465803155463,28.14525999458897,1572248139363081.2,26.0055918389128,792.59282381822,1411.83524415995,0.0180153380162,0.0221283450638032,0.396444009923035,33.9143037590358,17.915664672616,17.912437686419846,7.488466912765075,0.6497208232259606,4.272926925966358,504285968656558.7,5.620210561427305,17.76112309004512,1180379801786015.0
6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.4574569249336606,34610D,237.36125,31.884224,-1.3415315,212.30996168038368,70398.91759519924,0.330831329111146,1.0241134591020506,61.44680754612304,68827.78440753007,1404.0682714628429,2023-02-06 01:06:00,0.0001510283297126,0.4759628928252322,0.5637374811603557,0.5120567295510253,0.7168414301854031,0.0165676976284848,0.0003593462486178,7.595100460788617e-05,3.1498116679921254e-05,1521876296412328.2,194.11046503820268,76.0097009345542,0.0737361690553476,0.0015048197766397,0.0012289361509224,1.018032127659865,0.0220806797812419,0.0046669467630754,0.0019354587136964,9.351443989465485e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.48483870918146,1.3087221972030674,0.6874208046879192,34.41389220376503,16.567697628484805,31.498116679921253,1521876296412328.2,25.5426579232995,793.902248473698,1424.58082003941,0.0151028329713,0.0225601916934748,0.394997282475646,34.4134406917264,17.5085960191505,17.505952124441116,7.490972685122182,0.6543850785622181,4.259954044880223,518003150297208.75,5.810230079870745,15.051892519992423,1112609763487328.9
7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.4599210198779294,34610D,234.98634,34.73412,-1.4227859,216.8626877230038,70337.47078765312,0.3302572942058772,0.831245260650209,49.874715639012535,54597.93570605006,714.4290629663275,2023-02-06 01:07:00,0.0001414358958823,0.4473909919617161,0.6448473193629678,0.4156226303251045,0.5988343960296317,0.0150650300095211,0.0003702755038007,7.61365961515848e-05,2.424283083648575e-05,1502993730913072.5,157.55422670364058,61.69502324545852,0.059849658766815,0.001221421607486,0.0009974943127802,0.7513640878180555,0.0184673854601565,0.0037972910827826,0.0012091042942544,7.496138493650802e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,15.1925519395069,1.137292623268714,0.7057010121419797,27.29896785302503,15.065030009521108,24.242830836485748,1502993730913072.5,21.6608668475924,768.883515602667,1362.28063457091,0.0141435895882,0.0209761093825587,0.319276734119415,27.299147619906,15.2209701187432,15.2188176316372,7.487080389254492,0.5729203227748255,3.8710803046459463,332796388412453.1,3.2630680996709085,14.221620517489773,1057200228089357.0
8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.4624626834716849,34610D,233.49033,35.64563,-1.4313227,219.3233767273466,70287.5960720141,0.3163871681459616,1.3708352609416412,82.25011565649848,85290.10767161069,2474.8572255032595,2023-02-06 01:08:00,0.000135446679356,0.4334051238880015,0.7074914388172449,0.6854176304708206,0.997898903332011,0.0211849935812645,0.0003744904359051,8.121877721055143e-05,3.628235539e-05,1450000000000000.0,259.8281153588787,101.74339306708865,0.0987001387877981,0.0020142885466897,0.0016450023131299,1.7424681722411888,0.0308018816654548,0.0066802538190472,0.0029842279271176,1.192626677019228e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,19.35871489660136,1.4492815435957571,0.7159912246003869,42.64505383580534,21.18499358126457,36.28235539,1450000000000000.0,29.5337586189929,834.572792542417,1541.3715130506,0.0135446679356,0.0257943460389396,0.499812430420469,42.6444875385959,19.3768211710405,19.37419700039161,7.494017502843095,0.812499952619784,4.91722117391648,891269777895676.5,11.741922343502905,13.845112841373046,1031748193398030.6
9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.4650072339005209,34610D,228.32259,37.635315,-1.7574707,224.1421163734822,70205.3459563576,0.3218455917038698,1.2241360212371042,73.44816127422625,75811.1758115227,2259.23234914914,2023-02-06 01:09:00,8.032837263502274e-05,0.3876339764052093,0.68126207112405,0.6120680106185521,0.921505249038586,0.0189278935620719,0.0003897681188066,8.453217217314135e-05,3.628235539e-05,1450000000000000.0,232.02274146528072,90.85537549621787,0.0881377935290714,0.0017987304801851,0.0014689632254845,1.390218978928446,0.0286277516496623,0.0062087326146335,0.0026648722900935,1.0649983384762806e+17,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,17.735320142981855,1.328724361318392,0.7399565527189004,37.90558790576135,18.927893562071905,36.28235538999999,1450000000000000.0,26.7803136602147,820.28064315314,1513.30180815247,0.0080328372635,0.0251318193454612,0.446127206538064,37.9058133844376,17.7514886767891,17.750062843126745,7.4937773839815796,0.7538185758424807,4.611144192151157,730452390951456.2,9.160575630837759,12.191375614467535,922842062883096.6
10,10,140.82601148028706,41.85195146980932,8130.54,885974.0,TVJ571,194.459999832,0.4673551404773182,34610D,223.81718,37.79938,-3.1759171,225.05305148302924,70131.89779508338,0.3368473688284281,0.6741715627635225,40.45029376581135,43520.92739056707,451.871443257437,2023-02-06 01:10:00,4.812225286739036e-05,0.3493223559515487,0.6325382316442334,0.3370857813817612,0.5237159657835567,0.0135784457663786,0.0004058286574197,8.175321099510203e-05,2.3293949323264508e-05,1458206281555913.0,127.78247800619803,50.03701338830864,0.0485403525189736,0.0009906194391627,0.0008090058753162,0.5492521201331529,0.016415888411213,0.0033069414010502,0.0009422470930919,5.89848724600881e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,12.721431325829304,0.953495165502101,0.7504044695153805,21.760463695283537,13.578445766378628,23.293949323264503,1458206281555913.0,17.8212186437621,745.029379989723,1319.84984209302,0.00481222528674,0.0201023251014042,0.256179105593269,21.7605751676623,12.7437549786405,12.743141749950883,7.487230487688756,0.4978425711247534,3.471319648808118,220437370076157.84,1.7910045562813715,10.45166080288725,809357772656646.8
11,11,140.76189214533025,41.754913330078125,8275.32,885974.0,TVJ571,207.321110932,0.4696710656889692,34610D,222.9761,37.862103,-3.4295774,223.3831451912421,70091.44750131757,0.3390518091762124,0.7202381958788425,43.21429175273055,47148.86820709607,642.5831293226631,2023-02-06 01:11:00,4.582833219433866e-05,0.3420415810466536,0.6542407008364696,0.3601190979394212,0.5625928568562403,0.0139566673798446,0.0004095220562342,8.34060418522661e-05,2.587527483625561e-05,1580045503920946.5,136.5139476468758,53.4560788981277,0.0518571501032766,0.0010583091857811,0.0008642858350546,0.6031274960484229,0.0176972056172845,0.0036043330265442,0.001118181675956,6.828054738902995e+16,climb,7.5,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,13.182267672695822,0.9880659541102076,0.7462398471787991,23.57443410354804,13.956667379844616,25.87527483625561,1580045503920946.5,18.6540042117697,753.59363165825,1344.81301798741,0.00458283321943,0.0207636631797238,0.274125089921313,23.574521222058,13.2021545306612,13.20154952566406,7.489052381202334,0.5238621309759033,3.5849520349542026,258392915767365.34,2.262794530593911,9.950366376276216,777288515072422.8
