,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,801733.0,IGO1004,1.4106889349229954,104.0191171175605,120.379999896,586.74,-0.914762026709656,34610D,295.00882,-0.09411511,-4.9819207,123.45720618734114,69007.23811686062,,,36.55756296479156,,50.55010293134936,0.0162945012883401,94472.02900687772,0.7666916254475116,0.3046463580399297,0.3241423664475036,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3585553020893799,25.053795777741644,7.291988065074254,41.5990050608516,2188809233185936.5,,,,,,,,,,,,,,,3.16,35.8,2023-02-05 16:01:00,0.016294501288340174,0.7666913698549146,0.0,0,944.7202900687771,0.016294501288340174,-0.09411511,-4.9819207,0.7666913698549146,1.3910526,0.0,1.1156056145392415,0.0,7614.667628717853,0.9320395128137099,0.36235665656088395,,,0.9437073556204538,,,,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.015935246,1.2980935e-07,5768.1147,0.9173482,-150.4356,0.0,0.0,1.0,-1.0129384563363675e-12,1.055688e-11,2.2094363e-16,0.0,-0.0,0.0,7.48e-16,1.2504018078230817e-13,9.54394131914446e-12,1292.2359184140662,,,0.0,0.015935246,1.2980935e-07,5768.1147,0.9173482,-150.4356,0.0,0.0,0.0,-1.0129384563363675e-12,1.055688e-11,2.2094363e-16,0.0,-0.0,0.0,7.48e-16,1.2504018078230817e-13,9.54394131914446e-12,1292.2359184140662,,,0.0
1,1,2,801733.0,,1.4745127782828862,104.04393870359776,133.41259247733333,601.5917197452229,-0.9165477598160576,34610D,294.85083,-0.19777648,-5.0483055,136.3302762588675,68970.68055389583,0.2144309714431203,1.281322913836336,61.10126392156595,86.7231870759998,1518.6728489893137,0.0162796309839327,94303.56884702292,0.7731799561146664,0.509177199346383,0.5446997321761162,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.3960484868442264,43.36206009359674,11.3460981542235,89.17088935795095,2038096299390846.5,17.8231758206225,728.676975629997,1362.70013113892,1.62796309839,0.018489103693521,0.640661456918168,43.3615935379999,34.6507579565726,34.09569266189536,1.6279630983932698,0.7120808896166249,3168567858684245.0,0.015342919687565536,6.379024709957647e-05,3.16,35.8,2023-02-05 16:02:00,0.016279630983932727,0.7731795879592912,0.0,1,943.035688470229,0.016279630983932727,-0.19777648,-5.0483055,0.7731795879592912,1.4476244,0.0,1.114213003823412,0.0,8116.674608168534,0.8118862591610064,-0.583815640579753,5.63569179698944,245.03573146665602,0.950295026800582,inf,0.0,241.83394416178206,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.015922822,1.1585792e-07,5920.8105,0.923388,-148.88336,0.0,0.0,0.9999999999999999,-1.01189666228474e-12,1.0520974e-11,2.1986822e-16,0.0,-0.0,0.0,7.479999999999999e-16,1.245858697146171e-13,9.509077038397758e-12,1291.7645814008597,1.1216470557290913e-11,1.8171824069860022e-13,0.0,0.015922822,1.1585792e-07,5920.8105,0.923388,-148.88336,0.0,0.0,0.0,-1.01189666228474e-12,1.0520974e-11,2.1986822e-16,0.0,-0.0,0.0,7.479999999999999e-16,1.245858697146171e-13,9.509077038397758e-12,1291.7645814008597,1.1216470557290913e-11,1.8171824069860022e-13,0.0
2,2,3,801733.0,,1.5336845271932014,104.00137361944992,146.44518505866665,1047.1433121019109,-0.9179290590484888,34610D,292.74365,2.4163399,-1.5732478,148.5471621795403,68909.57928997427,0.22786545479565126,1.31153599547526,64.2442559092366,86.5716676057984,1521.9763727050336,0.0146647582105093,89361.70680416205,0.7664506393539232,0.5353687992436383,0.591764774199704,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.433089657963979,43.28586659075343,12.360250646328335,97.15084811746333,1878339219469044.8,18.0325725403597,736.936698105663,1381.34374174846,1.46647582105,0.01883396957139,0.65576799773763,43.2858338028992,34.8183634497202,34.31514021550017,1.46647582105093,0.743415965721398,2790439746854077.0,0.016503672328046812,6.309792994187025e-05,3.16,35.8,2023-02-05 16:03:00,0.014664758210509379,0.7664518359252392,0.0,2,893.6170680416205,0.014664758210509379,2.4163399,-1.5732478,0.7664518359252392,1.5892103,0.0,1.0634239095353415,0.0,8116.598342372834,0.8118941346415219,-0.5838046883459348,5.425814791641046,244.58054873476772,0.9236838838681443,inf,0.0,240.72444924837026,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.014337043,1.05410756e-07,10503.471,0.8997231,-149.3073,0.0,0.0,1.0,-9.853913357040779e-13,9.843928e-12,2.1906292e-16,0.0,-0.0,0.0,7.48e-16,1.161280385890713e-13,8.858536590319968e-12,1291.3242867775862,1.1504666679631362e-11,1.8600308410709774e-13,0.0,0.014337043,1.05410756e-07,10503.471,0.8997231,-149.3073,0.0,0.0,0.0,-9.853913357040779e-13,9.843928e-12,2.1906292e-16,0.0,-0.0,0.0,7.48e-16,1.161280385890713e-13,8.858536590319968e-12,1291.3242867775862,1.1504666679631362e-11,1.8600308410709774e-13,0.0
3,3,4,801733.0,IGO1004,1.5928562761035163,103.95880853530213,159.47777764,1492.6949044585988,-0.9192973790100372,34610D,290.09833,5.0658054,0.2865718,162.4564102290369,68845.33503406502,0.24609171824021525,2.99598739157096,74.69697294007163,195.2907018520762,6997.611131914784,0.0133617761198125,84631.66762616119,0.8005044928794988,0.622474774500597,0.707338638373121,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4757967184371254,97.64547444648214,14.56100451633146,127.04313976993596,1678694701562153.0,32.8617101588012,844.66,1730.84552471005,1.33617761198,0.0267464997250846,1.49799369578548,97.6453509260381,56.007092934877,55.268606192479005,1.33617761198125,1.2352095923049444,1739461376774444.2,0.037861755154069636,0.0001095216422413539,3.16,35.8,2023-02-05 16:04:00,0.013361776119812535,0.800504442457404,0.0,3,846.3166762616119,0.013361776119812535,5.0658054,0.2865718,0.800504442457404,1.8618735,0.0,1.0163191728076297,0.0,9154.654061101975,0.7626660465466881,-0.6467924716977193,5.257007648497759,244.2029593674329,0.9410820496034037,inf,0.0,240.77779240106898,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.013061893,1.8325238e-07,15086.929,0.9111975,-150.08089,0.0,0.0,0.9999999999999999,-9.588949936375996e-13,9.11894e-12,2.2506322e-16,0.0,-0.0,0.0,7.48e-16,1.0705364399399155e-13,8.160044675586708e-12,1290.8814852564578,5.5537267847164445e-11,4.2489332866250677e-13,0.0,0.013061893,1.8325238e-07,15086.929,0.9111975,-150.08089,0.0,0.0,0.0,-9.588949936375996e-13,9.11894e-12,2.2506322e-16,0.0,-0.0,0.0,7.48e-16,1.0705364399399155e-13,8.160044675586708e-12,1290.8814852564578,5.5537267847164445e-11,4.2489332866250677e-13,0.0
4,4,5,801733.0,IGO1004,1.6540695966300318,103.90687330057575,173.367777628,3529.5840000000003,-0.920612164516022,34610D,279.17514,1.1216683,-0.67928076,171.85457464465043,68770.63806112496,0.25832489326766206,1.430639137799234,66.41113204551863,92.5372740554252,2262.191503510311,0.0086198308991683,65513.72471949614,0.9144473916881048,0.5534261003793219,0.7073386383731213,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5130739343367622,46.26860147001797,14.89740624659076,104.34636261084002,1172385284272941.5,18.0893291661622,769.90151737329,1487.66357676933,0.861983089917,0.0212785343080816,0.715319568899617,46.2686370277126,33.6169568139822,33.32966077418211,0.86198308991683,0.8824334094487475,1546269674560851.0,0.021909188024193976,6.255847824120368e-05,3.16,35.8,2023-02-05 16:05:00,0.00861983089916837,0.9144487258297884,0.0,4,655.1372471949613,0.00861983089916837,1.1216683,-0.67928076,0.9144487258297884,2.026109,0.0,0.8175192688356643,0.0,10937.230704101195,0.7001003970091046,-0.714044420262279,4.119866628186376,241.33608838568273,0.969041594275295,inf,0.0,238.8566985015471,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.008421597,1.280224e-07,36136.97,0.9447595,-151.55153,0.0,0.0,0.9999999999999999,-8.377693420140235e-13,6.3698907e-12,2.208059e-16,0.0,-0.0,0.0,7.479999999999999e-16,7.28863821075938e-14,5.532121247031961e-12,1290.4234059881983,1.0403975590819349e-11,2.028943870339976e-13,0.0,0.008421597,1.280224e-07,36136.97,0.9447595,-151.55153,0.0,0.0,0.0,-8.377693420140235e-13,6.3698907e-12,2.208059e-16,0.0,-0.0,0.0,7.479999999999999e-16,7.28863821075938e-14,5.532121247031961e-12,1290.4234059881983,1.0403975590819349e-11,2.028943870339976e-13,0.0
5,5,6,801733.0,IGO1004,1.7228052171610169,103.83673569251752,186.743333172,4183.38,-0.921852333120927,34610D,275.73752,-0.13476294,-0.807832,181.82882918593367,68704.22692907944,0.26805010726879747,1.42611501887509,63.49874625756475,90.4668014158654,2263.2228969878865,0.0070764482522659,60181.00734168642,0.9071881811276932,0.5291562188130395,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5462255456569296,45.23388717040531,14.994063473559086,97.56930043415622,1063330554900346.4,17.767589839273,775.196314302908,1506.8298692444,0.707644825227,0.021733183506577,0.713057509437545,45.2334007079327,32.8096207912549,32.57907664129617,0.70764482522659,0.906662735811712,1390551541111572.2,0.02310012613328107,6.103757235276192e-05,3.16,35.8,2023-02-05 16:06:00,0.007076448252265933,0.9071883454871986,0.0,5,601.8100734168642,0.007076448252265933,-0.13476294,-0.807832,0.9071883454871986,2.0276723,1.9020987e-09,0.7603368452333892,0.0,11369.69839384247,0.7009670382757435,-0.7131936702263506,3.8297321872338417,240.49256559557358,0.9300719935024857,inf,0.0,236.93721621952176,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.006913194,1.3076969e-07,42920.93,0.91418487,-154.21724,0.0,0.0,1.0,-7.986691134672962e-13,5.629032e-12,2.2101767e-16,0.0,-0.0,0.0,7.479999999999998e-16,6.376373749453373e-14,4.830363063784253e-12,1289.9090348924074,9.547725623575414e-12,2.0225277286888028e-13,0.0,0.006913194,1.3076969e-07,42920.93,0.91418487,-154.21724,0.0,0.0,0.0,-7.986691134672962e-13,5.629032e-12,2.2101767e-16,0.0,-0.0,0.0,7.479999999999998e-16,6.376373749453373e-14,4.830363063784253e-12,1289.9090348924074,9.547725623575414e-12,2.0225277286888028e-13,0.0
6,6,7,801733.0,IGO1004,1.7943572998046875,103.76389842922404,194.974444276,4835.3133333333335,-0.9230801994026868,34610D,272.03372,-1.3856728,0.16840616,191.6983385181969,68640.72818282187,0.27730859347040154,1.47687298942021,60.873805692844165,91.9326048647778,2532.658850800029,0.0060105134231788,55219.038742685225,0.9575421042899712,0.5072817141070347,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5797812682205171,45.96662311095164,14.974303450534295,91.64029497369856,964971665140832.2,17.9355755058551,785.415548890744,1541.55949180741,0.601051342318,0.0225840839808839,0.738436494710105,45.9663024323889,32.6972081460178,32.5018553084084,0.6010513423178799,0.955576500235468,1174616397374813.0,0.02497215203560981,6.162284776253419e-05,3.16,35.8,2023-02-05 16:07:00,0.006010513423178896,0.9575427449673395,0.0,6,552.1903874268522,0.006010513423178896,-1.3856728,0.16840616,0.9575427449673395,1.8893903,6.19687e-06,0.7071451229867532,0.0,11931.049130967078,0.7011438520440351,-0.7130198445631456,3.5557334403282725,239.64230419309322,0.9471487918619556,inf,0.0,236.53397710936423,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0058675827,9.044034e-09,49712.49,0.92212284,-157.59708,0.0,0.0,0.9999999999999999,-7.595452503837944e-13,4.9317004e-12,2.1660882e-16,0.0,-0.0,0.0,7.479999999999999e-16,5.520262839947589e-14,4.1721553520618515e-12,1289.3692306704766,9.232319799794765e-12,2.0945130885796572e-13,0.0,0.0058675827,9.044034e-09,49712.49,0.92212284,-157.59708,0.0,0.0,0.0,-7.595452503837944e-13,4.9317004e-12,2.1660882e-16,0.0,-0.0,0.0,7.479999999999999e-16,5.520262839947589e-14,4.1721553520618515e-12,1289.3692306704766,9.232319799794765e-12,2.0945130885796572e-13,0.0
7,7,8,801733.0,IGO1004,1.869444766287076,103.68749684300916,200.63333316,5562.6,-0.9242946108163532,34610D,267.9235,-2.1383708,1.4831243,200.15846696409048,68579.85437712903,0.2826703983835699,1.270248829668512,58.0775901791224,77.1927667398102,1979.9319689202248,0.0044162946968725,50079.94046965324,0.9023783984236678,0.4839799181593533,0.707338638373121,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6099942751803178,38.59682232919275,15.058247660072812,85.44329972269128,859218914430504.4,15.7145182747885,767.954926447204,1505.61395025526,0.441629469687,0.021833408358489,0.635124414834256,38.5963833699051,29.0895678954915,28.961664649487368,0.44162946968725,0.873749112693537,1429253120567257.8,0.02251492265046913,5.621100472352856e-05,3.16,35.8,2023-02-05 16:08:00,0.004416294696872519,0.9023788810009019,0.0,7,500.79940469653235,0.004416294696872519,-2.1383708,1.4831243,0.9023788810009019,1.7442011,6.4935975e-06,0.6511715905523888,0.0,12344.213494269052,0.7006804692162174,-0.7134752133458749,3.244470080600269,238.60297868530338,0.85761316821775,inf,0.0,233.85285015079367,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0043157316,2.395275e-08,57300.605,0.85222256,-161.44518,0.0,0.0,1.0,-7.158690373624756e-13,4.239033e-12,2.1385174e-16,0.0,-0.0,0.0,7.480000000000001e-16,4.6762984500166295e-14,3.5231640576411124e-12,1288.7999518061688,6.045655274081497e-12,1.8014770522265216e-13,0.0,0.0043157316,2.395275e-08,57300.605,0.85222256,-161.44518,0.0,0.0,0.0,-7.158690373624756e-13,4.239033e-12,2.1385174e-16,0.0,-0.0,0.0,7.480000000000001e-16,4.6762984500166295e-14,3.5231640576411124e-12,1288.7999518061688,6.045655274081497e-12,1.8014770522265216e-13,0.0
8,8,9,801733.0,IGO1004,1.9471435546875,103.6083317126258,208.34999982,6129.528,-0.9254959931564498,34610D,264.63687,-3.7904565,0.75467134,205.5583216905366,68521.77678694991,0.28738578110227875,1.193632657667164,56.04812190784141,71.8095731235808,1748.918085423866,0.0035238514350246,46348.6728707049,0.886081395624106,0.4670676825653451,0.707338638373121,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6303287341503195,35.90526132786182,15.025665915481309,81.03060127143182,781399659662113.9,14.7980671115362,762.99119315477,1499.43495620923,0.352385143502,0.0217457713252222,0.596816328833582,35.9047865617904,27.4451671503303,27.348794063124764,0.35238514350246,0.851585077666354,1465839657199600.0,0.021929098086534652,5.374072316285164e-05,3.16,35.8,2023-02-05 16:09:00,0.003523851435024663,0.8860815433945879,0.0,8,463.48672870704905,0.003523851435024663,-3.7904565,0.75467134,0.8860815433945879,1.6207551,2.1070443e-06,0.6101398637957066,0.0,12641.761182441607,0.7011874084713596,-0.71297701099069,3.020288112397933,237.7982697865397,0.815520958748514,inf,0.0,232.54387571200004,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0034439182,3.1043037e-08,63300.895,0.82781804,-165.80365,0.0,0.0,1.0,-6.813341711056392e-13,3.761166e-12,2.1339365e-16,0.0,-0.0,0.0,7.479999999999999e-16,4.099920751744539e-14,3.07983183673615e-12,1288.2108750921598,4.83692905058189e-12,1.6928193841648335e-13,0.0,0.0034439182,3.1043037e-08,63300.895,0.82781804,-165.80365,0.0,0.0,0.0,-6.813341711056392e-13,3.761166e-12,2.1339365e-16,0.0,-0.0,0.0,7.479999999999999e-16,4.099920751744539e-14,3.07983183673615e-12,1288.2108750921598,4.83692905058189e-12,1.6928193841648335e-13,0.0
9,9,10,801733.0,IGO1004,2.02679443359375,103.5272889218088,212.979999816,6629.400000000001,-0.9266862304350844,34610D,261.49628,-5.29313,-0.11083146,210.4914674015488,68465.72866504207,0.2869748235651773,0.981769340666114,51.969117016008575,57.5970454668706,1014.0014131084196,0.0028870873624061,43248.54735942331,0.8954397672655386,0.4330759751334048,0.6749723592399252,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.649320266673779,28.79804650674554,14.387783915473548,71.22863148912546,732497978497276.9,12.6212483062263,736.754159669653,1439.26772612466,0.288708736241,0.0204809977280193,0.490884670333057,28.7985227334353,23.9678103992705,23.898812439898755,0.28870873624061,0.7427099600841094,2137674557553196.0,0.01852346166944793,4.820665612291321e-05,3.16,35.8,2023-02-05 16:10:00,0.002887087362406139,0.8954398468167823,0.0,9,432.4854735942332,0.002887087362406139,-5.29313,-0.11083146,0.8954398468167823,1.565293,1.1145967e-06,0.5761671037602065,0.0,12914.546795885111,0.6657696000138174,-0.7461573826596113,2.8151033220956827,237.0140222161677,0.7991553001573966,inf,0.0,231.6131242163111,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.002822549,4.1350987e-08,68565.89,0.8371769,-170.60165,0.0,0.0,1.0,-6.510409441899352e-13,3.368499e-12,2.1412497e-16,0.0,-0.0,0.0,7.48e-16,3.62890813828439e-14,2.717458185803253e-12,1287.604370730905,2.9651436432048426e-12,1.3923531330874085e-13,0.0,0.002822549,4.1350987e-08,68565.89,0.8371769,-170.60165,0.0,0.0,0.0,-6.510409441899352e-13,3.368499e-12,2.1412497e-16,0.0,-0.0,0.0,7.48e-16,3.62890813828439e-14,2.717458185803253e-12,1287.604370730905,2.9651436432048426e-12,1.3923531330874085e-13,0.0
