,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
206,206,125.26148873369182,28.273407339848767,9806.94,885974.0,,165.50774120491803,-0.7190078108008997,34610D,234.31999,31.271357,7.8731275,196.06399812621345,63130.70328121529,0.3196335965521182,0.4549503975955123,27.29702385573074,31988.80924105656,0.0,2023-11-05 18:26:00,0.0002276559564084,0.2722665727451254,0.6804810199892037,0.2274751987977561,0.52329809955895,0.0110447100276586,0.0006087821028755,0.0001226227200357,2.181337456369688e-05,1388322775407171.8,86.2312983602534,33.76641850953893,0.0327564286268768,0.0006684985434056,0.0005459404771146,0.3014877131046272,0.016617939585135,0.0033472353140707,0.0005954402058392,3.789707991974388e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.125133198379407,1.2169202447876877,0.6389257356502841,15.99440462052828,11.044710027658668,21.813374563696875,1388322775407172.0,11.9672310291374,774.219849415201,1306.54195202665,0.0227655956408,0.0228406090453593,0.186289744967349,15.9944328360672,8.15607607474021,8.15421971805153,14.946575437233797,0.5760802269141934,1.0248971519012078,186315280547319.6,1.838331390280798,2.3987677462754204,274819339124863.25
207,207,125.18506967183222,28.213603641611023,9806.94,885974.0,,165.5667758132459,-0.7172455399868279,34610D,234.37881,31.166658,8.019103,196.1246666130871,63103.406257359566,0.3195203598003438,0.4536996346980506,27.221978081883037,31879.69853818801,0.0,2023-11-05 18:27:00,0.0002277719967346,0.2722665727451254,0.6763567512165946,0.2268498173490253,0.5223731143838334,0.011031397775549,0.0006092866277522,0.0001226911276827,2.174008612355524e-05,1384863542346380.0,85.99422876066849,33.67358688728932,0.0326663736982596,0.0006666606877195,0.0005444395616376,0.3002964684585287,0.0165859872262557,0.0033398951886208,0.0005918081479536,3.7698724996152056e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.107499120990388,1.2142782068852458,0.639043236465865,15.939849269094008,11.031397775549022,21.74008612355524,1384863542346380.0,11.9390466269306,774.020039878412,1306.07515450722,0.0227771996735,0.0228270571560898,0.185778779207069,15.9395979580515,8.13853393088416,8.136680622891893,14.946285484722429,0.575456355497014,1.0237371876042418,185411316967556.8,1.8271600339120728,2.399674552051892,274885748147407.78
208,208,125.10865060997264,28.15379994337328,9806.94,885974.0,,165.62581042157376,-0.7154750060045372,34610D,234.43678,31.042816,8.137952,196.09328775867127,63076.18427927768,0.3194529472529433,0.453231266965563,27.19387601793378,31845.164169204287,0.0,2023-11-05 18:28:00,0.0002273725221827,0.2722665727451254,0.6708030509175189,0.2266156334827815,0.5223002707893514,0.0110262949164389,0.0006097840446222,0.0001227886717748,2.171950844119811e-05,1383892270492501.5,85.9054543406528,33.63882463418409,0.0326326512215205,0.0006659724739085,0.0005438775203586,0.2998476968948135,0.0165823917071728,0.0033390999166517,0.0005906376197204,3.763339482594996e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.099722956640578,1.2131167890584538,0.6388620296242086,15.922582084602144,11.02629491643892,21.71950844119811,1383892270492501.5,11.9277247493734,774.043206986029,1306.10423051471,0.0227372522183,0.0228276212577466,0.185605195137159,15.9218045635836,8.13072869229302,8.128880408252076,14.946278110648809,0.5755286908644504,1.0235087579811404,185189667298938.47,1.825236808332291,2.398276264739052,274783344148834.72
209,209,125.03223154811305,28.093996245135536,9806.94,885974.0,,165.68484502990165,-0.7136962227707057,34610D,234.48781,30.911514,8.247917,196.04085410423292,63048.99040325975,0.3193964840010804,0.4529283995705854,27.175703974235123,31826.76928519003,0.0,2023-11-05 18:29:00,0.0002277004499421,0.2722665727451254,0.6679452877556832,0.2264641997852927,0.5223510028240317,0.0110227451716852,0.0006102221563054,0.000122878717821,2.170924120716681e-05,1383407654428422.5,85.84804885460875,33.61634581612885,0.0326108447690821,0.0006655274442669,0.0005435140794847,0.2995508597691479,0.0165832166782769,0.0033393156602382,0.0005899639125512,3.759507689243777e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.09473829380057,1.2123675685184234,0.6386216766341539,15.913384642595014,11.022745171685251,21.70924120716681,1383407654428422.5,11.9201912307227,774.096379384803,1306.19089765325,0.0227700449942,0.0228301663555197,0.185500057589055,15.9133856956982,8.12521707903396,8.123367384625437,14.947215919656875,0.5756947126685698,1.0233191678098674,185093065119179.28,1.8248833016825516,2.3964230315612514,274647606149196.75
210,210,124.95581248625344,28.034192546897792,9806.94,885974.0,,165.74387963822952,-0.7119092043301276,34610D,234.53268,30.780369,8.348669,195.9828254982765,63021.81469928551,0.3192023922973667,0.4512243561475984,27.073461368855902,31697.14269635864,0.0,2023-11-05 18:30:00,0.0002286405432487,0.2722665727451254,0.667344842555799,0.2256121780737992,0.5207310748475343,0.011003803159887,0.0006106076400201,0.0001228979229543,2.160981818481181e-05,1378714862423713.5,85.5250644642158,33.48987171327476,0.032488153642627,0.000663023543727,0.0005414692273771,0.2979110397596967,0.0165312623536139,0.0033272721694172,0.0005850525778145,3.7326583566495896e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.071439018737387,1.2088703946085646,0.6383715915277953,15.848571348179322,11.003803159887056,21.609818184811807,1378714862423713.8,11.8828919896834,773.708133444998,1305.4508223866,0.0228640543249,0.02281014200145,0.184819187016835,15.8486234012953,8.10250050197348,8.100648365330564,14.945995390111893,0.5744824805170279,1.0215794583516868,183836890177264.88,1.8081497474361443,2.3944965214601814,274506481827011.72
211,211,124.87939342439384,27.97438884866005,9806.94,885974.0,,165.80291424655738,-0.7101139648555369,34610D,234.5767,30.637896,8.431517,195.81341571819704,62994.741237916656,0.3191574081575289,0.4513830070089701,27.08298042053821,31731.2477448623,0.0,2023-11-05 18:31:00,0.0002289710602639,0.2722665727451254,0.6650285606125275,0.225691503504485,0.5212044033014738,0.0110047892627419,0.000610985872132,0.0001229911461883,2.1632233290393784e-05,1379772861122286.5,85.5551351484802,33.50164678020577,0.0324995765046458,0.0006632566633601,0.0005416596084107,0.2980424921349904,0.0165473184121787,0.0033309668041199,0.0005858653506562,3.736836138256487e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.071946155481816,1.2089436812526584,0.6377599299159267,15.865623872431147,11.004789262741992,21.632233290393785,1379772861122286.5,11.8855440067103,773.86994205518,1305.8398430023,0.0228971060264,0.0228214513173665,0.184921543240395,15.8656074701663,8.10297034438272,8.101115423394905,14.946072719120304,0.5749877004808411,1.022010219011547,184149990762031.44,1.8130468181843817,2.389792199756103,274161789507574.06
212,212,124.8036836424515,27.91422666422212,9806.94,885974.0,,165.86194885488524,-0.7083032652197714,34610D,234.62144,30.473825,8.4883995,195.68856622687872,62967.658257496114,0.3190783082528316,0.4510613549344676,27.06368129606805,31721.00276523427,0.0,2023-11-05 18:32:00,0.0002281627957915,0.2722665727451254,0.6593746880420059,0.2255306774672338,0.5211484685077404,0.0110009684078127,0.0006113705660682,0.0001230665640189,2.162265515885833e-05,1379320770871709.5,85.49416921427898,33.477773763236186,0.0324764175552816,0.0006627840317404,0.0005412736259213,0.2977267029371575,0.0165459381538679,0.0033306342668109,0.0005851886479941,3.7329497747918856e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.06645624900044,1.208127972140164,0.6372924879226496,15.860501382617134,11.00096840781275,21.622655158858333,1379320770871709.5,11.8778788545065,773.89267009365,1305.9274769837,0.0228162795792,0.0228243942664994,0.18481947956224,15.8605024827072,8.09745386467976,8.095606748410415,14.94607045539966,0.5750586649292748,1.0218815327643682,184053157706374.06,1.8123483702891066,2.386204305349398,273898820506689.22
213,213,124.72808826049445,27.85400665943001,9806.94,885974.0,,165.9209834632131,-0.7064831234027493,34610D,234.65921,30.303173,8.533338,195.5659559774097,62940.59457620005,0.3189852445080874,0.4505757867763245,27.03454720657947,31697.47344679208,0.0,2023-11-05 18:33:00,0.000227747294639,0.2722665727451254,0.6554017611626178,0.2252878933881622,0.5208461604682126,0.01099528612002,0.0006116953804331,0.000123121016864,2.1601667775936417e-05,1378330161046713.0,85.40213462558455,33.44173489453881,0.0324414566478953,0.0006620705438345,0.0005406909441315,0.2972525816615289,0.016536907638367,0.0033285209425327,0.0005839913072293,3.726253180506965e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.059141763137964,1.2070358167370272,0.6368419832059572,15.84873672339604,10.995286120020006,21.60166777593642,1378330161046713.0,11.8668707914816,773.84621069655,1305.88150698374,0.0227747294639,0.0228237879874877,0.184647338476221,15.8487447175644,8.0901267825239,8.088284697565758,14.94603549327326,0.5749136033352392,1.0215010634519501,183802227861789.72,1.809357047786232,2.3827523285417382,273645748776025.2
214,214,124.6524928785374,27.7937866546379,9806.94,885974.0,,165.980018071541,-0.7046547181062144,34610D,234.69025,30.128862,8.566367,195.4329863935969,62913.56002899347,0.3189664385756216,0.4508622439876021,27.05173463925613,31737.334354281,0.0,2023-11-05 18:34:00,0.0002278157908715,0.2722665727451254,0.6533298894836811,0.225431121993801,0.5213762107662955,0.0109978644756212,0.0006119623973701,0.000123193932301,2.162904292384685e-05,1379622275007834.5,85.4564297254101,33.46299574875983,0.0324620815671073,0.0006624914605532,0.0005410346927851,0.2975113113930084,0.0165546443828616,0.0033326095657744,0.0005851031296769,3.732117568591878e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.061712191762014,1.2074202434255568,0.636366862124038,15.8686671771405,10.997864475621272,21.629042923846853,1379622275007834.5,11.8725323653197,774.012341878858,1306.26419641385,0.0227815790872,0.0228347479948098,0.184793860503284,15.8686489757364,8.09266038518517,8.090817169272954,14.946122672630317,0.5754323197979759,1.0220236928559405,184171824743614.66,1.8148590170581003,2.3791180086689523,273379240486582.0
215,215,124.57689749658034,27.73356664984579,9806.94,885974.0,,166.03905267986886,-0.7028180642318015,34610D,234.71901,29.94542,8.594696,195.35014764073125,62886.508294354215,0.3189059496070476,0.45056533528894,27.0339201173364,31723.86636603029,0.0,2023-11-05 18:35:00,0.0002278961173246,0.2722665727451254,0.6514646558896828,0.22528266764447,0.5212346494090423,0.0109942912673454,0.0006122099570364,0.0001232386480417,2.16172549837934e-05,1379065881231780.0,85.40015365066569,33.44095918514513,0.0324407041408036,0.000662055186547,0.0005406784023467,0.2972187918681466,0.0165504350735619,0.0033316237665289,0.0005843991443879,3.728155686976407e+16,cruise,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,8.057051788217933,1.2067215974130718,0.6360581886935698,15.861933183015145,10.994291267345467,21.6172549837934,1379065881231780.2,11.8656808603741,773.999177626901,1306.26898323342,0.0227896117325,0.0228352786671842,0.184691510746271,15.8619370523401,8.08799022942007,8.086147427817156,14.946108883179685,0.5753912166521674,1.0218160527320395,184036653756017.34,1.813379568429238,2.376760337684515,273206312425520.38
