,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
0,2024-04-19 18:13:30+00:00,4cad42,55.61605162539724,12.652816772460938,66.79258468831365,40.3141001604973,16.256,SAS1679,False,False,False,,259.08000000000004,213.36000000000004,1713550408.279,1713550409.167,[645860122],2024-04-19 18:00:00+00:00
1,2024-04-19 18:13:31+00:00,4cad42,55.616912841796875,12.654086026278408,66.79258468831365,40.3141001604973,16.256,SAS1679,False,False,False,,289.56,243.84,1713550410.162,1713550410.183,[645860122],2024-04-19 18:00:00+00:00
2,2024-04-19 18:13:32+00:00,4cad42,55.616912841796875,12.654086026278408,66.79258468831365,40.3141001604973,16.256,SAS1679,False,False,False,,289.56,243.84,1713550410.162,1713550411.176,[645860122],2024-04-19 18:00:00+00:00
3,2024-04-19 18:13:33+00:00,4cad42,55.617828369140625,12.655584161931817,66.40115060302615,40.60129464500447,16.581120000000002,SAS1679,False,False,False,,327.66,243.84,1713550412.223,1713550412.223,[645860122],2024-04-19 18:00:00+00:00
4,2024-04-19 18:13:34+00:00,4cad42,55.617828369140625,12.655584161931817,66.40115060302615,40.60129464500447,16.581120000000002,SAS1679,False,False,False,,327.66,297.18,1713550412.223,1713550413.298,[645860122],2024-04-19 18:00:00+00:00
5,2024-04-19 18:13:35+00:00,4cad42,55.61875165519068,12.656850814819336,66.40115060302615,40.60129464500447,16.581120000000002,SAS1679,False,False,False,,358.14000000000004,320.04,1713550414.205,1713550414.378,[645860122],2024-04-19 18:00:00+00:00
6,2024-04-19 18:13:36+00:00,4cad42,55.61917062533104,12.657537460327148,66.40115060302615,40.60129464500447,16.581120000000002,SAS1679,False,False,False,,373.38,320.04,1713550415.192,1713550415.192,[645860122],2024-04-19 18:00:00+00:00
7,2024-04-19 18:13:37+00:00,4cad42,55.619868908898304,12.658567428588867,66.01140461105369,40.891887822864135,16.581120000000002,SAS1679,False,False,False,,403.86,358.14,1713550416.914,1713550416.914,"[645860122, -1408229744]",2024-04-19 18:00:00+00:00
8,2024-04-19 18:13:38+00:00,4cad42,55.62030029296875,12.65932950106534,66.01140461105369,40.891887822864135,16.256,SAS1679,False,False,False,,419.1,358.14,1713550417.942,1713550417.942,"[645860122, -1408229744, -1408234169]",2024-04-19 18:00:00+00:00
9,2024-04-19 18:13:39+00:00,4cad42,55.62056719246557,12.659683227539062,66.01140461105369,40.891887822864135,15.60576,SAS1679,False,False,False,,426.72,373.38,1713550418.296,1713550418.414,"[645860122, -1408229744, -1408234169]",2024-04-19 18:00:00+00:00
10,2024-04-19 18:13:40+00:00,4cad42,55.62056719246557,12.659683227539062,66.3493167489178,41.22771639062016,13.655040000000001,SAS1679,False,False,False,,426.72,388.62,1713550418.296,1713550419.618,"[645860122, -1408229744, -1408234169]",2024-04-19 18:00:00+00:00
11,2024-04-19 18:13:41+00:00,4cad42,55.6216844461732,12.66148567199707,66.3493167489178,41.22771639062016,12.354560000000001,SAS1679,False,False,False,,464.82000000000005,411.48,1713550420.953,1713550420.953,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
12,2024-04-19 18:13:42+00:00,4cad42,55.62213134765625,12.66207608309659,67.07529124284143,41.268603000839555,11.704320000000001,SAS1679,False,False,False,,472.44,419.1,1713550421.842,1713550421.842,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
13,2024-04-19 18:13:43+00:00,4cad42,55.622314453125,12.662409002130682,67.80129916227506,41.30861401354873,11.3792,SAS1679,False,False,False,,480.06,441.96,1713550422.606,1713550422.638,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
14,2024-04-19 18:13:44+00:00,4cad42,55.62303446106991,12.663545608520508,68.52733944484628,41.34777721969367,11.05408,SAS1679,False,False,False,,495.3,449.58000000000004,1713550423.975,1713550423.975,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
15,2024-04-19 18:13:45+00:00,4cad42,55.62345886230469,12.664240056818182,69.25341107268719,41.38611924799636,10.72896,SAS1679,False,False,False,,510.54,464.82000000000005,1713550424.705,1713550424.773,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
16,2024-04-19 18:13:46+00:00,4cad42,55.62400817871094,12.664989124644885,69.97951307013035,41.423665625002656,11.05408,SAS1679,False,False,False,,518.1600000000001,464.82000000000005,1713550425.976,1713550425.976,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
17,2024-04-19 18:13:47+00:00,4cad42,55.62447758044227,12.665777206420898,70.3660858546603,41.146519546397926,11.05408,SAS1679,False,False,False,,533.4,487.67999999999995,1713550426.904,1713550426.904,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
18,2024-04-19 18:13:48+00:00,4cad42,55.62501525878906,12.666570490056817,70.70564450154627,41.46044083145005,11.3792,SAS1679,False,False,False,,541.02,495.29999999999995,1713550427.974,1713550427.974,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
19,2024-04-19 18:13:49+00:00,4cad42,55.62542724609375,12.667319557883522,71.43180446931241,41.49646835521554,11.3792,SAS1679,False,False,False,,556.26,502.91999999999996,1713550428.793,1713550428.793,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
20,2024-04-19 18:13:50+00:00,4cad42,55.62593078613281,12.668068625710227,71.43180446931241,41.49646835521554,11.3792,SAS1679,False,False,False,,563.88,502.91999999999996,1713550429.818,1713550429.818,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
21,2024-04-19 18:13:51+00:00,4cad42,55.62593078613281,12.668068625710227,72.54390071101334,41.2623704565899,11.704320000000001,SAS1679,False,False,False,,563.88,518.16,1713550430.01,1713550430.975,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
22,2024-04-19 18:13:52+00:00,4cad42,55.62689829680879,12.669553756713867,73.2699022929863,41.299456944821664,12.029440000000001,SAS1679,False,False,False,,586.74,541.02,1713550431.861,1713550431.861,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
23,2024-04-19 18:13:53+00:00,4cad42,55.62741037142479,12.670326232910156,73.99593397068993,41.335815679259284,12.029440000000001,SAS1679,False,False,False,,601.98,556.26,1713550432.797,1713550432.797,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
24,2024-04-19 18:13:54+00:00,4cad42,55.627922446040785,12.671098709106445,74.72199486685425,41.37146784456358,12.029440000000001,SAS1679,False,False,False,,609.6,556.26,1713550433.832,1713550433.832,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
25,2024-04-19 18:13:55+00:00,4cad42,55.628434520656775,12.671871185302734,74.72199486685425,41.37146784456358,12.029440000000001,SAS1679,False,False,False,,624.84,571.5,1713550434.816,1713550434.816,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
26,2024-04-19 18:13:56+00:00,4cad42,55.62894659527277,12.6727294921875,75.44808413794365,41.40643381213481,12.029440000000001,SAS1679,False,False,False,,632.46,579.12,1713550435.835,1713550435.835,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
27,2024-04-19 18:13:57+00:00,4cad42,55.62950522212659,12.673587799072266,76.17420097255237,41.44073317871679,11.704320000000001,SAS1679,False,False,False,,647.7,594.36,1713550436.85,1713550436.85,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
28,2024-04-19 18:13:58+00:00,4cad42,55.6300638489804,12.674446105957031,76.90034458989064,41.47438480282554,12.029440000000001,SAS1679,False,False,False,,662.94,609.6,1713550437.952,1713550437.952,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
29,2024-04-19 18:13:59+00:00,4cad42,55.63037109375,12.674976695667613,77.62651423835534,41.507406839143954,12.029440000000001,SAS1679,False,False,False,,670.5600000000001,624.84,1713550438.426,1713550438.819,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
30,2024-04-19 18:14:00+00:00,4cad42,55.63096618652344,12.675892223011363,78.35270919418033,41.53981677101354,12.354560000000001,SAS1679,False,False,False,,678.1800000000001,632.46,1713550439.682,1713550439.682,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
31,2024-04-19 18:14:01+00:00,4cad42,55.63150696835275,12.676763534545898,79.07892876016052,41.57163144114504,12.354560000000001,SAS1679,False,False,False,,693.4200000000001,647.7,1713550440.774,1713550440.774,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
32,2024-04-19 18:14:02+00:00,4cad42,55.63197249073093,12.677536010742188,79.07892876016052,41.57163144114504,12.679680000000001,SAS1679,False,False,False,,701.0400000000001,647.7,1713550441.495,1713550441.495,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
33,2024-04-19 18:14:03+00:00,4cad42,55.63257766982256,12.67848014831543,80.53143905939892,41.6335393365702,13.004800000000001,SAS1679,False,False,False,,716.2800000000001,662.94,1713550442.741,1713550442.741,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
34,2024-04-19 18:14:04+00:00,4cad42,55.63307189941406,12.679304643110795,81.21863567688636,42.17603971075765,13.004800000000001,SAS1679,False,False,False,,731.52,678.1800000000001,1713550443.663,1713550443.663,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
35,2024-04-19 18:14:05+00:00,4cad42,55.6336669921875,12.680303400213067,81.53572250183548,42.954591511112774,13.004800000000001,SAS1679,False,False,False,,746.76,693.42,1713550444.762,1713550444.907,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
36,2024-04-19 18:14:06+00:00,4cad42,55.63426208496094,12.68130215731534,82.58228381563194,44.24283113494147,13.329920000000001,SAS1679,False,False,False,,762.0,708.66,1713550445.85,1713550445.89,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
37,2024-04-19 18:14:07+00:00,4cad42,55.63471984863281,12.682300914417613,83.30975452545519,45.750556796364265,13.329920000000001,SAS1679,False,False,False,,769.62,716.28,1713550446.816,1713550446.818,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
38,2024-04-19 18:14:08+00:00,4cad42,55.63499838618909,12.682857513427734,81.98404004540757,48.30674648024253,13.655040000000001,SAS1679,False,False,False,,777.24,723.9,1713550447.361,1713550447.994,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
39,2024-04-19 18:14:09+00:00,4cad42,55.635696669756356,12.684488296508789,82.27405602868666,50.83662852486951,13.655040000000001,SAS1679,False,False,False,,800.1,739.14,1713550448.93,1713550448.93,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
40,2024-04-19 18:14:10+00:00,4cad42,55.635929430945446,12.685089111328125,82.41707577562174,53.630801788548446,13.980160000000001,SAS1679,False,False,False,,807.72,754.38,1713550449.449,1713550449.737,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
41,2024-04-19 18:14:11+00:00,4cad42,55.636322021484375,12.686295942826703,82.7551574474502,56.4087182028818,15.280640000000002,SAS1679,False,False,False,,822.96,769.62,1713550450.53,1713550450.587,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
42,2024-04-19 18:14:12+00:00,4cad42,55.636688232421875,12.687544389204545,85.23329554688824,58.324531261890776,15.93088,SAS1679,False,False,False,,838.2,784.86,1713550451.828,1713550451.926,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
43,2024-04-19 18:14:13+00:00,4cad42,55.637054443359375,12.688876065340908,85.64526997524952,61.27967320213052,16.256,SAS1679,False,False,False,,861.0600000000001,807.72,1713550452.784,1713550452.784,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
44,2024-04-19 18:14:14+00:00,4cad42,55.63737255031779,12.690153121948242,85.81968315151103,64.04935722296229,16.256,SAS1679,False,False,False,,876.3000000000001,815.34,1713550453.829,1713550453.829,"[645860122, -1408229744, -1408234169, 92092]",2024-04-19 18:00:00+00:00
