,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour
0,2024-05-21 07:32:57+00:00,4cad42,60.14865681276483,11.092463902064733,88.71437248409283,194.43916073262847,9.42848,SAS336,False,False,False,,708.6600000000001,830.58,1716276776.239,1716276776.306,[80696960],2024-05-21 07:00:00+00:00
1,2024-05-21 07:32:58+00:00,4cad42,60.14777232024629,11.092169625418528,89.39491478485036,191.95658424314914,9.7536,SAS336,False,False,False,,716.2800000000001,845.8200000000002,1716276777.246,1716276777.352,[80696960],2024-05-21 07:00:00+00:00
2,2024-05-21 07:32:59+00:00,4cad42,60.14707403667902,11.091875348772321,90.0027092514147,190.53918372862822,9.7536,SAS336,False,False,False,,723.9000000000001,853.44,1716276778.207,1716276778.31,[80696960],2024-05-21 07:00:00+00:00
3,2024-05-21 07:33:00+00:00,4cad42,60.146236096398304,11.09167916434152,90.66482593025898,189.1416402235249,10.07872,SAS336,False,False,False,,739.14,868.6800000000001,1716276779.225,1716276779.576,[80696960],2024-05-21 07:00:00+00:00
4,2024-05-21 07:33:01+00:00,4cad42,60.14535160387977,11.091482979910715,90.8703839634913,187.80899246029574,10.40384,SAS336,False,False,False,,746.76,876.3,1716276780.268,1716276780.372,[80696960],2024-05-21 07:00:00+00:00
5,2024-05-21 07:33:02+00:00,4cad42,60.14451366359904,11.091286795479911,90.8703839634913,187.80899246029574,10.40384,SAS336,False,False,False,,754.38,868.68,1716276781.277,1716276781.277,[80696960],2024-05-21 07:00:00+00:00
6,2024-05-21 07:33:03+00:00,4cad42,60.14373779296875,11.091171790813577,91.89559697341666,184.81691529649262,10.40384,SAS336,False,False,False,,769.62,899.1600000000001,1716276782.322,1716276782.324,[80696960],2024-05-21 07:00:00+00:00
7,2024-05-21 07:33:04+00:00,4cad42,60.14274467856197,11.091188703264509,91.89559697341666,184.81691529649262,10.40384,SAS336,False,False,False,,777.24,891.54,1716276783.374,1716276783.374,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
8,2024-05-21 07:33:05+00:00,4cad42,60.14204406738281,11.091171790813577,92.63563838898504,181.59114027119458,10.72896,SAS336,False,False,False,,784.86,914.4000000000001,1716276784.356,1716276784.358,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
9,2024-05-21 07:33:06+00:00,4cad42,60.14116190247616,11.091188703264509,93.11436400000001,180.0,11.05408,SAS336,False,False,False,,800.1,929.6400000000001,1716276785.323,1716276785.429,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
10,2024-05-21 07:33:07+00:00,4cad42,60.140323962195446,11.091286795479911,93.67967326026367,178.1118119932591,10.72896,SAS336,False,False,False,,807.72,937.26,1716276786.31,1716276786.46,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
11,2024-05-21 07:33:08+00:00,4cad42,60.13948602191472,11.091384887695312,94.31317439923735,176.56013030625397,10.72896,SAS336,False,False,False,,822.96,952.5,1716276787.294,1716276787.396,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
12,2024-05-21 07:33:09+00:00,4cad42,60.13869463387182,11.091581072126116,94.50239663730396,175.00323933542865,10.72896,SAS336,False,False,False,,830.58,960.1200000000001,1716276788.123,1716276788.427,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
13,2024-05-21 07:33:10+00:00,4cad42,60.1378566935911,11.09177725655692,95.2721954269838,173.48898055659936,10.40384,SAS336,False,False,False,,838.2,967.74,1716276789.142,1716276789.414,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
14,2024-05-21 07:33:11+00:00,4cad42,60.136962890625,11.092118888065732,95.2721954269838,173.48898055659936,10.40384,SAS336,False,False,False,,853.44,975.36,1716276790.191,1716276790.42,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
15,2024-05-21 07:33:12+00:00,4cad42,60.13613426079184,11.092365809849332,95.67137073685399,171.65204402074687,10.40384,SAS336,False,False,False,,861.0600000000001,982.98,1716276791.14,1716276791.19,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
16,2024-05-21 07:33:13+00:00,4cad42,60.135203216035485,11.09285627092634,96.65525235858007,168.33122599963104,10.40384,SAS336,False,False,False,,876.3000000000001,1005.8400000000001,1716276792.232,1716276792.287,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
17,2024-05-21 07:33:14+00:00,4cad42,60.13436527575477,11.093248639787946,96.65525235858007,168.33122599963104,10.40384,SAS336,False,False,False,,883.9200000000001,998.22,1716276793.262,1716276793.262,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
18,2024-05-21 07:33:15+00:00,4cad42,60.13338767876059,11.093935285295759,97.32649640275619,166.55138494831348,10.72896,SAS336,False,False,False,,891.5400000000001,1005.84,1716276794.362,1716276794.362,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
19,2024-05-21 07:33:16+00:00,4cad42,60.13252258300781,11.094486631196121,98.09032054626194,164.79759129082385,10.40384,SAS336,False,False,False,,906.7800000000001,1013.46,1716276795.607,1716276795.607,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
20,2024-05-21 07:33:17+00:00,4cad42,60.13252258300781,11.094486631196121,98.09032054626194,164.79759129082385,10.40384,SAS336,False,False,False,,906.7800000000001,1013.46,1716276795.607,1716276796.011,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
21,2024-05-21 07:33:18+00:00,4cad42,60.13252258300781,11.094486631196121,98.09032054626194,164.79759129082385,10.40384,SAS336,False,False,False,,906.7800000000001,1013.46,1716276795.607,1716276796.011,"[80696960, -1408233612]",2024-05-21 07:00:00+00:00
22,2024-05-21 07:33:19+00:00,4cad42,60.130035917637706,11.096485682896207,99.65087029444847,159.1323795945808,9.10336,SAS336,False,False,False,,937.26,1028.7,1716276798.422,1716276798.422,[80696960],2024-05-21 07:00:00+00:00
23,2024-05-21 07:33:20+00:00,4cad42,60.130035917637706,11.096485682896207,99.65087029444847,159.1323795945808,9.10336,SAS336,False,False,False,,937.26,1028.7,1716276798.422,1716276798.422,[80696960],2024-05-21 07:00:00+00:00
24,2024-05-21 07:33:21+00:00,4cad42,60.1284531415519,11.097957066127233,101.54373975665708,155.77225468204585,8.77824,SAS336,False,False,False,,952.5,1059.18,1716276800.34,1716276800.34,[80696960],2024-05-21 07:00:00+00:00
25,2024-05-21 07:33:22+00:00,4cad42,60.127568649033364,11.099036080496653,102.15049613963805,153.69303617425822,8.77824,SAS336,False,False,False,,960.12,1074.42,1716276801.364,1716276801.364,[80696960],2024-05-21 07:00:00+00:00
26,2024-05-21 07:33:23+00:00,4cad42,60.126800537109375,11.099979795258621,102.15049613963805,153.69303617425822,8.77824,SAS336,False,False,False,,967.74,1074.42,1716276802.339,1716276802.339,[80696960],2024-05-21 07:00:00+00:00
27,2024-05-21 07:33:24+00:00,4cad42,60.12602233886719,11.101021602235992,103.9456985021811,150.0089136766587,7.152640000000001,SAS336,False,False,False,,975.36,1089.66,1716276803.29,1716276803.29,[80696960],2024-05-21 07:00:00+00:00
28,2024-05-21 07:33:25+00:00,4cad42,60.125244140625,11.102158118938577,105.35431299175103,148.1725534233269,6.502400000000001,SAS336,False,False,False,,982.98,1097.28,1716276804.284,1716276804.284,[80696960],2024-05-21 07:00:00+00:00
