,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
31,31,33,adbb36,NKS2975,39.89927673339844,-73.36860988451087,209.893333152,10972.8,-0.5568778999030197,34610D,222.10414,6.439779,-10.291396,204.92824655926972,65544.24686828794,0.4098301657772308,0.390858699603148,29.018458126967065,33.635920645895,0.0,1.65233359067279e-05,22728.94085815235,0.1746718975756407,0.2418204843913922,0.5505190528773317,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6859314093241465,16.817750477173476,11.30059237271928,27.277528838060967,1585284550293294.5,12.2531587020172,729.602867614293,1340.94005347419,0.00165233359067,0.0175505945574281,0.195429349801574,16.8179603229475,11.1351982499568,11.135014262375815,0.0016523335906727,0.4667089415887356,417017474855387.75,0.013245350686265749,4.644671390196548e-06,3.16,35.8,2023-05-05 04:33:00,1.6523335906727903e-05,0.17467205689572554,0.0,31,227.2894085815235,1.6523335906727903e-05,6.439779,-10.291396,0.17467205689572554,0.0,0.0,0.3565044814636732,0.0,12608.903083725128,-0.735171807781932,-0.6778808251032374,1.7830187070191454,232.07521008258973,0.10568313577203665,0.0,1.0,222.8987145643244,28.117254249628648,52.8339520540942,0.18266427706967273,221.94513,1.6869674911742542e-05,10946.383023972952,0.0,0.023641717476569398,0.0052702087,105.6679041081884,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7012206e-05,9.195113e-06,106790.45,0.19347493,-240.29291,0.0,0.0,1.0,-4.322846095969421e-13,1.7311222e-12,9.197275e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8552615772529115e-14,1.2988375604138119e-12,1243.6880953518526,4.03449641304619e-13,5.543189346467813e-14,0.0,1.7012206e-05,9.195113e-06,106790.45,0.19347493,-240.29291,0.0,0.0,0.8353010833031896,-4.322846095969421e-13,1.7311222e-12,9.197275e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8552615772529115e-14,1.2988375604138119e-12,1243.6880953518526,4.03449641304619e-13,5.543189346467813e-14,0.0
32,32,34,adbb36,NKS2975,39.81587219238281,-73.46868100373644,208.34999982,10972.8,-0.558219440284142,34610D,222.35117,6.847976,-10.43853,205.28100995408937,65515.22841016098,0.4095376491218142,0.38747314751992,28.72776630251803,33.2635124639732,25.65683760811636,1.6340940320324897e-05,22728.94085815235,0.1675113614531956,0.2393980525209836,0.5474313261328692,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6867304260029525,16.631774288450735,11.251642259896302,26.829249185070687,1592019306472175.5,12.1699287599442,728.998063842574,1338.89217516676,0.00163409403203,0.0175022919286857,0.19373657375996,16.6317562319866,11.0692116523569,11.06903077398562,0.0016340940320324,0.4651840208490293,410234175731581.06,0.013208290953147897,4.55066522741064e-06,3.16,35.8,2023-05-05 04:34:00,1.63409403203249e-05,0.16751132775303132,0.0,32,227.2894085815235,1.63409403203249e-05,6.847976,-10.43853,0.16751132775303132,0.0,0.0,0.3561084084317392,0.0,12445.486363614984,-0.7360401294875061,-0.6769379054123171,1.782135114328713,232.06998950922255,0.1015957972009813,0.0,1.0,222.8789944420751,28.117254249628648,52.13253880439965,0.17496169164242173,222.19551,1.6671674966911942e-05,10946.7337305978,0.0,0.023826193538332346,0.006041955,104.2650776087993,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.694413e-05,9.189304e-06,106803.55,0.18881114,-242.1796,0.0,0.0,1.0000000000000002,-4.322014925857407e-13,1.7329925e-12,9.192797e-16,0.0,0.0,0.0,7.479999999999999e-16,1.857756309446416e-14,1.300791030289657e-12,1244.488394009539,3.9943583222510133e-13,5.4951751759793074e-14,0.0,1.694413e-05,9.189304e-06,106803.55,0.18881114,-242.1796,0.0,0.0,0.710072169074884,-4.322014925857407e-13,1.7329925e-12,9.192797e-16,0.0,0.0,0.0,7.479999999999999e-16,1.857756309446416e-14,1.300791030289657e-12,1244.488394009539,3.9943583222510133e-13,5.4951751759793074e-14,0.0
33,33,35,adbb36,NKS2975,39.73345223119704,-73.56719970703125,207.321110932,10980.42,-0.5595422763276109,34610D,222.6452,7.3716335,-10.556581,204.9338644926107,65486.50064385846,0.40841770212301887,0.381248404719138,28.20378924729508,32.6949217057264,0.0,1.6097633979234797e-05,22701.66532634303,0.158908131373873,0.2350315770607923,0.5405617624923642,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6851162249328167,16.347419978890738,11.157250582531509,26.172828914448992,1594090132278033.0,12.0091700655614,727.548343241566,1335.17179504669,0.00160976339792,0.0174241250207442,0.190624202359569,16.3474608528632,10.9402453283951,10.940069219165103,0.0016097633979234,0.4614964081977134,400132744617039.25,0.01311250348766342,4.394406510923211e-06,3.16,35.8,2023-05-05 04:35:00,1.6097633979234797e-05,0.15890807135573357,0.0,33,227.01665326343036,1.6097633979234797e-05,7.3716335,-10.556581,0.15890807135573357,0.0,0.0,0.3552113457620784,0.0,12377.669554615994,-0.737368010416879,-0.675491241404249,1.7766263371966293,232.03738995485742,0.09665557213574795,0.04436330960073598,1.0,222.83121765766538,28.117254249628648,51.826892169395755,0.16581149008895174,222.49438,1.641826643597558e-05,10954.506553915302,0.0,0.023796748755524958,0.0068520764,103.65378433879151,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6658072e-05,9.187644e-06,106889.98,0.1792298,-243.74791,0.0,0.0,1.0,-4.3170869710408434e-13,1.737113e-12,9.191517e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8637407267045793e-14,1.3054042736964711e-12,1245.277676165763,3.9155243794997017e-13,5.406895375599193e-14,0.0,1.6658072e-05,9.187644e-06,106889.98,0.1792298,-243.74791,0.0,0.0,0.4468379798907791,-4.3170869710408434e-13,1.737113e-12,9.191517e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8637407267045793e-14,1.3054042736964711e-12,1245.277676165763,3.9155243794997017e-13,5.406895375599193e-14,0.0
34,34,36,adbb36,NKS2975,39.65133408368644,-73.66485595703125,206.806666488,10980.42,-0.5608555157330505,34610D,222.85863,7.8695116,-10.669965,204.4379088706569,65458.296854611166,0.4088544223705763,0.389887774186154,28.91486432700117,33.5527658042302,51.44720922219372,1.5994765003895504e-05,22701.66532634303,0.1537707872632996,0.2409572027250097,0.5559096932485684,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6831309013794923,16.776281793712023,11.279720230669708,27.37419070441901,1583832344962594.0,12.1960012155005,731.302941264705,1344.38682843652,0.00159947650039,0.0176134691413636,0.194943887093077,16.7763829021151,11.0678870544173,11.067710028996256,0.0015994765003895,0.471000933469882,417859623782609.5,0.01326108033294285,4.706067843938586e-06,3.16,35.8,2023-05-05 04:36:00,1.5994765003895504e-05,0.1537708962238103,0.0,34,227.01665326343036,1.5994765003895504e-05,7.8695116,-10.669965,0.1537708962238103,0.0,0.0,0.35487116258170975,0.0,12282.06252205385,-0.7380583557040021,-0.6747368847006252,1.7779386965676376,232.045164279407,0.09372647216451235,0.10222966454418796,0.0,222.82768377345,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.66154e-05,9.039116e-06,106905.09,0.17534946,-244.59831,0.0,0.0,0.9999999999999999,-4.3161411955286867e-13,1.7388155e-12,9.077027e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8649320228778404e-14,1.3072013455145108e-12,1246.05784484198,4.0551998265879613e-13,5.529419604529973e-14,0.0,1.66154e-05,9.039116e-06,106905.09,0.17534946,-244.59831,0.0,0.0,0.19438578023733286,-4.3161411955286867e-13,1.7388155e-12,9.077027e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8649320228778404e-14,1.3072013455145108e-12,1246.05784484198,4.0551998265879613e-13,5.529419604529973e-14,0.0
35,35,37,adbb36,NKS2975,39.56977456302966,-73.76153564453125,206.292222044,10995.66,-0.5621554574261883,34610D,223.14287,8.508242,-10.779113,203.9755550274976,65429.38199028416,0.40698643238118587,0.377222314549966,27.85869965711477,32.3877383589626,0.0,1.572283734165563e-05,22647.1937733117,0.1455858014691943,0.2321558304759564,0.5392079376504785,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6811516767916769,16.19394599528339,11.09027091489684,25.985063694074487,1585227566002492.0,11.8816210924777,727.531650736996,1335.16741799456,0.00157228373417,0.0174244337750835,0.188611157274983,16.1938691794813,10.8245214570296,10.824351267515294,0.0015722837341655,0.4614537758277467,394453183291257.06,0.01307006248868067,4.33152206055458e-06,3.16,35.8,2023-05-05 04:37:00,1.5722837341655634e-05,0.14558576793622352,0.0,35,226.47193773311707,1.5722837341655634e-05,8.508242,-10.779113,0.14558576793622352,0.0,0.0,0.3535687150893442,0.0,12451.914463319605,-0.7392072302484707,-0.6734780402866781,1.7680851430326199,231.9866679243327,0.08898474979099108,0.19117489444104696,0.0,222.7571054211844,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6146909e-05,8.969003e-06,107066.15,0.16161107,-245.4189,0.0,0.0,1.0000000000000002,-4.307034410434732e-13,1.7449457e-12,9.022982e-16,0.0,0.0,0.0,7.48e-16,1.873544757011285e-14,1.3142422595205703e-12,1246.832706248291,3.8877803257068287e-13,5.349797042732782e-14,0.0,1.6146909e-05,8.969003e-06,107066.15,0.16161107,-245.4189,0.0,0.0,0.05887750932468294,-4.307034410434732e-13,1.7449457e-12,9.022982e-16,0.0,0.0,0.0,7.48e-16,1.873544757011285e-14,1.3142422595205703e-12,1246.832706248291,3.8877803257068287e-13,5.349797042732782e-14,0.0
36,36,38,adbb36,NKS2975,39.4869581319518,-73.8592529296875,206.292222044,10995.66,-0.5634665302084865,34610D,223.31412,9.070214,-10.913889,203.1878294858033,65401.523290627054,0.40789040759816997,0.39204759262388,29.08698168790469,33.8661658753182,77.34038607163127,1.5652123872829375e-05,22647.1937733117,0.1419002155215021,0.2423915140658724,0.5641815124516208,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6782609205961719,16.932825492510784,11.302354591090104,27.972560081079013,1574842706843101.8,12.208560914052,733.532854009991,1350.11912880666,0.00156521238728,0.0177344143353654,0.19602379631194,16.9330829376591,11.0532996807814,11.053126675873488,0.0015652123872829,0.4766667817116574,421290697328802.8,0.013348217349407325,4.811976311489352e-06,3.16,35.8,2023-05-05 04:38:00,1.565212387282937e-05,0.1419002109981335,0.0,36,226.47193773311707,1.565212387282937e-05,9.070214,-10.913889,0.1419002109981335,0.0,0.0,0.35329757843905507,0.0,12256.048645183055,-0.7400751216474302,-0.6725242109534358,1.770784375100799,232.0027207656601,0.08687764301178205,0.23005937651878863,0.0,222.76416396918626,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6090298e-05,8.7348335e-06,107082.6,0.15760127,-246.36356,0.0,0.0,1.0,-4.3060078588254904e-13,1.7464729e-12,8.8424766e-16,0.0,0.0,0.0,7.48e-16,1.8738584893088338e-14,1.3158720967718727e-12,1247.6182700074003,4.1316829617275094e-13,5.5600503223992765e-14,0.0,1.6090298e-05,8.7348335e-06,107082.6,0.15760127,-246.36356,0.0,0.0,0.05887750932468293,-4.3060078588254904e-13,1.7464729e-12,8.8424766e-16,0.0,0.0,0.0,7.48e-16,1.8738584893088338e-14,1.3158720967718727e-12,1247.6182700074003,4.1316829617275094e-13,5.5600503223992765e-14,0.0
37,37,39,adbb36,NKS2975,39.40534973144531,-73.95518427309781,206.292222044,11018.52,-0.5647554720041676,34610D,223.53618,9.745781,-11.034534,202.60838635327744,65372.43630893915,0.40661267444717203,0.38415240286585,28.426967013663408,33.1748132643984,25.80187630493061,1.523633626532901e-05,22565.703240217892,0.1339195411244297,0.2368913917805284,0.5551232139950916,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6759906969068383,16.58818514497154,11.182124386203965,27.13347320733433,1587448778677668.2,12.0004471961641,731.53428335839,1345.55058403714,0.00152363362653,0.0176439955694063,0.192076201432925,16.5874066321992,10.8862077570442,10.88604189364931,0.0015236336265329,0.471588736377204,410175135267876.6,0.013205640170567032,4.626416892581969e-06,3.16,35.8,2023-05-05 04:39:00,1.5236336265329009e-05,0.13391961548446946,0.0,37,225.6570324021789,1.5236336265329009e-05,9.745781,-11.034534,0.13391961548446946,0.0,0.0,0.35167661962229807,0.0,12345.282827964367,-0.7410042556348295,-0.6715003299560413,1.7606127112572967,231.94211450722264,0.08217010244179798,0.29560583151205794,0.0,222.69189671337352,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.53936e-05,8.647031e-06,107319.01,0.14181967,-247.03024,0.0,0.0,0.9999999999999998,-4.2926699621285437e-13,1.7542332e-12,8.774795e-16,0.0,0.0,0.0,7.48e-16,1.8850038918868893e-14,1.3249661093175714e-12,1248.3858428326635,4.032914674289557e-13,5.448080109635714e-14,0.0,1.53936e-05,8.647031e-06,107319.01,0.14181967,-247.03024,0.0,0.0,0.026281296087156538,-4.2926699621285437e-13,1.7542332e-12,8.774795e-16,0.0,0.0,0.0,7.48e-16,1.8850038918868893e-14,1.3249661093175714e-12,1248.3858428326635,4.032914674289557e-13,5.448080109635714e-14,0.0
38,38,40,adbb36,NKS2975,39.32304382324219,-74.05155347741169,205.263333156,11026.14,-0.5660478857102813,34610D,223.66194,10.301703,-11.174445,202.13283573277445,65344.009341925484,0.4043511827208146,0.371659896485636,27.358175833118544,31.992559724069,0.0,1.4933942995209013e-05,22538.60460760245,0.1290916678766402,0.2279847986093212,0.5357815091643375,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6742144435425043,15.99616311427775,10.989640431491743,25.736344238328133,1573487944276103.8,11.6975039191448,727.14351326039,1335.21091751475,0.00149339429952,0.0174362968003579,0.185829948242818,15.9962798620345,10.65764997984,10.657490821479602,0.0014933942995209,0.4604624793790243,387554673112658.8,0.012995348363900436,4.2440955661529606e-06,3.16,35.8,2023-05-05 04:40:00,1.4933942995209014e-05,0.12909169843647522,0.0,38,225.38604607602454,1.4933942995209014e-05,10.301703,-11.174445,0.12909169843647522,0.0,0.0,0.35105679701091735,0.0,12262.01351005086,-0.7414762002228195,-0.6709791684569122,1.7518215081637898,231.88948320434156,0.07930545207902134,0.33455962236487025,0.0,222.63357899042123,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.50350015e-05,8.449604e-06,107409.77,0.13483867,-247.68822,0.0,0.0,1.0000000000000002,-4.287474959730781e-13,1.7574147e-12,8.622612e-16,0.0,0.0,0.0,7.48e-16,1.8882935781993545e-14,1.328667275219021e-12,1249.1599761094246,3.8503580461898804e-13,5.270910384751009e-14,0.0,1.50350015e-05,8.449604e-06,107409.77,0.13483867,-247.68822,0.0,0.0,0.015441843040981666,-4.287474959730781e-13,1.7574147e-12,8.622612e-16,0.0,0.0,0.0,7.48e-16,1.8882935781993545e-14,1.328667275219021e-12,1249.1599761094246,3.8503580461898804e-13,5.270910384751009e-14,0.0
39,39,41,adbb36,NKS2975,39.241241455078125,-74.14708676545519,202.691110936,11026.14,-0.5673274094625343,34610D,223.73763,10.790847,-11.324246,200.94340854168092,65316.65116609237,0.4033477395196582,0.36749155605251,27.036068635976427,31.7420276791556,-25.81908954308835,1.466736590359937e-05,22538.60460760245,0.1256135672307193,0.2253005719664702,0.5295731918121285,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.670133735507102,15.87048122062911,10.926574599122704,25.440499546224487,1559523999378289.2,11.5880353551908,725.577818152468,1332.13341690086,0.00146673659036,0.0173816136984918,0.183745778026255,15.8710138395778,10.5712726800618,10.571117629611516,0.0014667365903599,0.4564706948294236,382375301041032.5,0.012903094433586792,4.1402991166839805e-06,3.16,35.8,2023-05-05 04:41:00,1.4667365903599372e-05,0.12561349231735722,0.0,39,225.38604607602454,1.4667365903599372e-05,10.790847,-11.324246,0.12561349231735722,0.0,0.0,0.3509380351872323,0.0,11990.001384891017,-0.7417579052765166,-0.6706677343959482,1.7488749119187164,231.8717901390852,0.07722592374984623,0.3544771114074182,0.0,222.6099923171561,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4767117e-05,8.221786e-06,107427.94,0.13061889,-248.30977,0.0,0.0,1.0,-4.2863443203981637e-13,1.7584158e-12,8.447002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8879857744631795e-14,1.329781348448469e-12,1249.9285396611135,3.7833169662274534e-13,5.2117946472611807e-14,0.0,1.4767117e-05,8.221786e-06,107427.94,0.13061889,-248.30977,0.0,0.0,0.015441843040981666,-4.2863443203981637e-13,1.7584158e-12,8.447002e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8879857744631795e-14,1.329781348448469e-12,1249.9285396611135,3.7833169662274534e-13,5.2117946472611807e-14,0.0
40,40,42,adbb36,NKS2975,39.161224365234375,-74.24035113790762,200.118888716,11018.52,-0.5685765140941079,34610D,223.75885,11.216909,-11.488935,199.87994412770905,65289.61509745639,0.4019426822367778,0.362776634361898,26.645494641177724,31.3917591098752,-25.82244908262174,1.4305382548059603e-05,22565.703240217892,0.122341433767656,0.222045788676481,0.5209853896647392,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.66655546758826,15.695880775203134,10.852156901012432,25.0163650340143,1539504742261823.5,11.470674210908,723.452832110338,1327.79653078996,0.00143053825481,0.0173024480010452,0.181388317180949,15.6958795549376,10.4833903948153,10.483240428050632,0.0014305382548059,0.4511248607769338,376843179236610.9,0.012784983374680096,4.016480931994086e-06,3.16,35.8,2023-05-05 04:42:00,1.4305382548059603e-05,0.12234139819251756,0.0,40,225.6570324021789,1.4305382548059603e-05,11.216909,-11.488935,0.12234139819251756,0.0,0.0,0.3513266543230874,0.0,11971.64377199547,-0.7424729889847344,-0.6698760039201841,1.7468633827232276,231.85969658866443,0.07522991414516003,0.3613823645157428,0.0,222.59183008915838,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4345616e-05,8.117639e-06,107374.28,0.12733951,-249.04526,0.0,0.0,1.0,-4.28924119354666e-13,1.757412e-12,8.3667215e-16,0.0,0.0,0.0,7.479999999999998e-16,1.885501551562074e-14,1.3284879506791068e-12,1250.6735291982823,3.6969905893139364e-13,5.144927250651186e-14,0.0,1.4345616e-05,8.117639e-06,107374.28,0.12733951,-249.04526,0.0,0.0,0.026281296087156538,-4.28924119354666e-13,1.757412e-12,8.3667215e-16,0.0,0.0,0.0,7.479999999999998e-16,1.885501551562074e-14,1.3284879506791068e-12,1250.6735291982823,3.6969905893139364e-13,5.144927250651186e-14,0.0
41,41,43,adbb36,NKS2975,39.08125305175781,-74.33325726052988,199.089999828,11010.9,-0.5698187433296353,34610D,223.79585,11.645783,-11.626767,198.4778816884598,65262.96960281521,0.40191044913406565,0.370086203894782,27.238466315408164,32.2479057451634,25.83082680225703,1.3698593612796686e-05,22592.83445408237,0.1167611244449366,0.226987219295068,0.5316056679069179,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6618252079401493,16.12419873308197,10.954192581207144,25.713693649303192,1572418830698982.5,11.6317325722876,726.070472167127,1335.02932882143,0.00136985936128,0.0174595778718814,0.185043101947391,16.1239528725817,10.5983720399908,10.59822685918804,0.0013698593612796,0.4577219508570521,387756534789740.8,0.012935693623967293,4.2136542261040755e-06,3.16,35.8,2023-05-05 04:43:00,1.3698593612796686e-05,0.11676116574400498,0.0,41,225.9283445408238,1.3698593612796686e-05,11.645783,-11.626767,0.11676116574400498,0.0,0.0,0.35169090725076796,0.0,11957.368316714405,-0.7437883827563629,-0.6684151716386113,1.748868499874838,231.87175160869594,0.07182456645961487,0.36685699613438627,0.0,222.5907119406925,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.3599501e-05,8.093412e-06,107320.99,0.12081991,-250.50291,0.0,0.0,1.0,-4.292121387088334e-13,1.7566823e-12,8.348047e-16,0.0,0.0,0.0,7.479999999999999e-16,1.883991607308298e-14,1.3274701038696776e-12,1251.4180925400638,3.813015898876928e-13,5.248592150532109e-14,0.0,1.3599501e-05,8.093412e-06,107320.99,0.12081991,-250.50291,0.0,0.0,0.03713378163295147,-4.292121387088334e-13,1.7566823e-12,8.348047e-16,0.0,0.0,0.0,7.479999999999999e-16,1.883991607308298e-14,1.3274701038696776e-12,1251.4180925400638,3.813015898876928e-13,5.248592150532109e-14,0.0
42,42,44,adbb36,NKS2975,39.00123596191406,-74.425745425017,198.06111094,11018.52,-0.5710553833382279,34610D,223.90402,12.167409,-11.719626,197.0502697366112,65235.7311364998,0.40287652273008195,0.389753813804616,28.89176371279519,34.2899410605448,77.53781306118348,1.2706174831767416e-05,22565.703240217892,0.1067454906747492,0.2407646976066265,0.5648548716392504,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.656906135023047,17.144393654175932,11.23920575605912,28.39051842952873,1568563484596541.8,12.064781341273,734.099940315602,1355.08690235628,0.00127061748318,0.0178764421556851,0.194876906902308,17.1449705302724,10.9013250626234,10.901186550241215,0.0012706174831767,0.4781167254294348,421849477841019.8,0.013322692416931715,4.835247628326214e-06,3.16,35.8,2023-05-05 04:44:00,1.2706174831767417e-05,0.10674559543352533,0.0,42,225.6570324021789,1.2706174831767417e-05,12.167409,-11.719626,0.10674559543352533,0.0,0.0,0.3510988688174583,0.0,11847.612187849809,-0.7438129720489206,-0.6683878085451227,1.7495928863416106,231.8761037031273,0.0657332254401473,0.38855066355234424,0.0,222.57308246542556,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.2478254e-05,8.123872e-06,107414.17,0.10827863,-252.02466,0.0,0.0,1.0,-4.28678612496134e-13,1.7598505e-12,8.371527e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8890386768837705e-14,1.3311718534123605e-12,1252.1630820772323,4.1473219620070517e-13,5.52751976768217e-14,0.0,1.2478254e-05,8.123872e-06,107414.17,0.10827863,-252.02466,0.0,0.0,0.02628129608715654,-4.28678612496134e-13,1.7598505e-12,8.371527e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8890386768837705e-14,1.3311718534123605e-12,1252.1630820772323,4.1473219620070517e-13,5.52751976768217e-14,0.0
43,43,45,adbb36,NKS2975,38.92195129394531,-74.51727825662363,196.517777608,11041.38,-0.5722755335540589,34610D,224.05775,12.856168,-11.767865,196.65165473337112,65206.839372787006,0.40126863189949186,0.376096448578128,27.740487018283552,33.023133282105,0.0,1.1377070952057898e-05,22484.50492966137,0.0934577227085835,0.2311707251523629,0.5455041549969305,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6553523175737834,16.511396365692786,11.03314867755536,26.672846418335546,1594369032792871.5,11.7303349591574,729.619571551238,1344.52036782799,0.00113770709521,0.0176632326451938,0.188048224289064,16.5115666410525,10.6463085249705,10.646187402541054,0.0011377070952057,0.4667510580256249,399519500716058.4,0.01307476130864668,4.450275967963627e-06,3.16,35.8,2023-05-05 04:45:00,1.13770709520579e-05,0.09345785030277849,0.0,43,224.84504929661372,1.13770709520579e-05,12.856168,-11.767865,0.09345785030277849,0.0,0.0,0.34959547921798395,0.0,11732.308467911216,-0.7444306336613568,-0.6676998065497328,1.7386137038349205,231.8099691926442,0.05763750386167525,0.43160475933758374,0.0,222.48419919214325,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.1082978e-05,8.1845365e-06,107660.44,0.09242769,-252.93513,0.0,0.0,1.0,-4.27285301614943e-13,1.7663653e-12,8.4182894e-16,0.0,0.0,0.0,7.48e-16,1.8997867857215132e-14,1.3390799180856626e-12,1252.8938098887181,3.950851889891424e-13,5.333829921450898e-14,0.0,1.1082978e-05,8.1845365e-06,107660.44,0.09242769,-252.93513,0.0,0.0,0.0,-4.27285301614943e-13,1.7663653e-12,8.4182894e-16,0.0,0.0,0.0,7.48e-16,1.8997867857215132e-14,1.3390799180856626e-12,1252.8938098887181,3.950851889891424e-13,5.333829921450898e-14,0.0
