,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,0,885974.0,TVJ571,42.607121871689614,141.722930198492,136.842222104,1874.52,0.8358731280345424,34610D,289.79526,12.670719,5.576278,130.56502919813,68965.97225841238,0.30530056344104783,1.259805430904162,72.70099709007597,126.7609982479908,2759.768696967447,0.0121475558608742,80741.38091293078,0.7098208853325549,0.6058416424172998,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.3825942529026482,63.38047264583666,16.254746521425457,32.0193308406332,1514045804294384.2,33.6870032603219,866.591000842875,1610.9184501992,1.21475558609,0.0228886007947792,0.629902715452081,63.3804991239954,27.5203679377272,27.190074983009733,1.21475558608742,0.9061897502539747,1273244186101235.5,0.02251479569758483,2.4780165582339516e-05,3.16,35.8,2023-08-06 01:00:00,0.012147555860874295,0.7098218655374,0.0,807.4138091293078,0,0.012147555860874295,12.670719,5.576278,0.7098218655374,5.0859203,0.0,0.9706157716209344,1105.1031840213454,6499.038575697792,-0.8599766405000814,-0.5103333986661993,5.437178019480904,244.60559004861614,0.8320988224872118,inf,0.0,239.19686097059872,0.0,0.0,0.0,0 days,0.011887954,2.9581736e-07,18401.137,0.8046318,-201.58403,0.0,0.0,1.0,-9.209028799969432e-13,8.832705e-12,2.337401e-16,0.0,0.0,0.0,7.48e-16,1.0383517322442128e-13,7.911802549236572e-12,1228.1514689470794,1.3464746374328974e-11,1.7866661405517298e-13,0.0,0.011887954,2.9581736e-07,18401.137,0.8046318,-201.58403,0.0,0.0,0.0,-9.209028799969432e-13,8.832705e-12,2.337401e-16,0.0,0.0,0.0,7.48e-16,1.0383517322442128e-13,7.911802549236572e-12,1228.1514689470794,1.3464746374328974e-11,1.7866661405517298e-13,0.0
1,1,1,885974.0,TVJ571,42.55723571777344,141.68274619362572,127.067777668,2674.6200000000003,0.8372761713871828,34610D,285.00473,13.508829,6.1198487,148.1536346138414,68893.27126132231,0.3258981712589553,0.978777580691404,66.56787920870464,92.6477901660824,1817.328932533326,0.0094942036554825,73058.20758235783,0.7164266208134112,0.5547323267392054,0.9584596493365416,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4377674491627396,46.32435966244381,15.885128483542276,30.581343187457524,1535649497809757.0,27.5945239917899,833.050033540794,1531.2461078469,0.949420365548,0.0210735574016293,0.489388790345702,46.3238950830412,23.2228845381305,23.004475364036804,0.94942036554825,0.7950604184914943,1101943143746845.0,0.019546512758868873,1.768675086091342e-05,3.16,35.8,2023-08-06 01:01:00,0.009494203655482533,0.7164264236813386,0.0,730.5820758235783,1,0.009494203655482533,13.508829,6.1198487,0.7164264236813386,4.469362,0.0,0.8930163165238605,1106.9583695852411,8181.733683333497,-0.47086366415065145,-0.8822059905615143,5.058631889362957,243.74523428982417,0.8026506136051369,inf,0.0,238.01069565577444,0.0,0.0,0.0,0 days,0.009275908,4.885577e-07,26729.205,0.77767414,-203.30627,0.0,0.0,1.0,-8.750220508073746e-13,7.637537e-12,2.4859716e-16,0.0,0.0,0.0,7.479999999999999e-16,8.890929010839701e-14,6.762514842268756e-12,1228.66041278372,7.762699633788661e-12,1.3881101951571946e-13,0.0,0.009275908,4.885577e-07,26729.205,0.77767414,-203.30627,0.0,0.0,0.0,-8.750220508073746e-13,7.637537e-12,2.4859716e-16,0.0,0.0,0.0,7.479999999999999e-16,8.890929010839701e-14,6.762514842268756e-12,1228.66041278372,7.762699633788661e-12,1.3881101951571946e-13,0.0
2,2,2,885974.0,TVJ571,42.52262878417969,141.59485556862572,149.703333204,3200.4,0.8383289976354916,34610D,281.90955,14.062072,4.73919,162.28112326714583,68826.7033821136,0.3444931914678623,1.063570090296176,67.16946343505293,97.153889555266,2188.7891970359883,0.0084498728625381,68339.94069049528,0.7554905634624465,0.5597455286254411,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4821368705583917,48.5769851230399,16.762023944976896,33.40369179552152,1493247774688213.2,29.3862114227627,852.329094563452,1569.72960902604,0.844987286254,0.0218009945520027,0.531785045148088,48.576944777633,24.3926965753605,24.188308444246758,0.84498728625381,0.8618361339232581,1121173666986493.0,0.021889985814846743,1.9123693007206772e-05,3.16,35.8,2023-08-06 01:02:00,0.008449872862538113,0.7554910093136598,0.0,683.3994069049528,2,0.008449872862538113,14.062072,4.73919,0.7554910093136598,4.4141464,0.0,0.8445147865834471,1108.350535658167,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.861818677208115,243.27510603673022,0.8218279155563106,inf,0.0,237.80387586674888,0.0,0.0,0.0,0 days,0.008286627,5.6996015e-07,32193.57,0.7983525,-202.24913,0.0,0.0,0.9999999999999998,-8.449063486335182e-13,6.9173833e-12,2.5487192e-16,0.0,0.0,0.0,7.480000000000001e-16,7.99450747693499e-14,6.072477142191578e-12,1229.0134763930562,8.482595052118487e-12,1.5083636106187596e-13,0.0,0.008286627,5.6996015e-07,32193.57,0.7983525,-202.24913,0.0,0.0,0.0,-8.449063486335182e-13,6.9173833e-12,2.5487192e-16,0.0,0.0,0.0,7.480000000000001e-16,7.99450747693499e-14,6.072477142191578e-12,1229.0134763930562,8.482595052118487e-12,1.5083636106187596e-13,0.0
3,3,3,885974.0,TVJ571,42.48133850097656,141.49248296564275,164.107777636,3832.86,0.8393476691679834,34610D,277.77048,14.226834,3.2081645,176.00942877501296,68759.53391867854,0.36082976723370996,1.17138656561073,64.9075140465402,103.3351567004732,2586.876875237672,0.0071481426621412,62994.42896063308,0.8149389648806211,0.540895950387835,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.526805242233154,51.667212945234304,16.889896003645777,34.19922032396632,1481296104259540.0,31.3286211273277,875.437949083704,1623.56588812401,0.714814266214,0.0229473514616471,0.585693282805365,51.6675783502366,25.5233499946283,25.342200331287696,0.7148142662141199,0.9317667447210222,1041512821897419.2,0.02517260128602613,2.1781366358805062e-05,3.16,35.8,2023-08-06 01:03:00,0.00714814266214123,0.8149397342101214,0.0,629.9442896063307,3,0.00714814266214123,14.226834,3.2081645,0.8149397342101214,4.4244432,2.5913275e-08,0.7900571411862265,1109.697546526806,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.590950380932862,242.59970254923635,0.8520176770902154,inf,0.0,237.572027239599,0.0,0.0,0.0,0 days,0.007001764,6.2431087e-07,38778.914,0.8250754,-201.39699,0.0,0.0,1.0,-8.085929860168396e-13,6.0758616e-12,2.5906145e-16,0.0,0.0,0.0,7.479999999999999e-16,6.948155504847072e-14,5.2672687378456635e-12,1229.4329773011548,9.318908832707872e-12,1.661269798441662e-13,0.0,0.007001764,6.2431087e-07,38778.914,0.8250754,-201.39699,0.0,0.0,0.0,-8.085929860168396e-13,6.0758616e-12,2.5906145e-16,0.0,0.0,0.0,7.479999999999999e-16,6.948155504847072e-14,5.2672687378456635e-12,1229.4329773011548,9.318908832707872e-12,1.661269798441662e-13,0.0
4,4,4,885974.0,TVJ571,42.43862915039063,141.3869268243963,165.136666524,4579.62,0.8403558602885384,34610D,272.9903,14.67875,3.7440467,190.6856941607048,68694.62640463201,0.37256096454352894,0.896019823314106,62.19800799769595,75.3317911936554,1348.0728697334987,0.0054959031775241,57124.037489563314,0.8368452943613228,0.518316733314133,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5757072753297027,37.665891277151246,17.06213111097179,35.132496470901366,1467274974245616.5,25.6041165777341,837.464894495245,1527.62959016261,0.549590317752,0.0207392086948159,0.448009911657053,37.6658955968277,21.6020735530301,21.48399957151906,0.5495903177524101,0.8107638083367056,930113916776506.4,0.020958858120995186,1.5037579308875303e-05,3.16,35.8,2023-08-06 01:04:00,0.005495903177524176,0.8368457996334868,0.0,571.2403748956332,4,0.005495903177524176,14.67875,3.7440467,0.8368457996334868,4.197483,4.891616e-07,0.7289775076338745,1111.0307018536907,10425.443968691361,-0.4806838213428572,-0.8768939866935046,4.234954847330741,241.65617627208383,0.8354716789751251,inf,0.0,236.44913250296113,0.0,0.0,0.0,0 days,0.005353674,8.2099945e-07,46551.164,0.80960643,-201.14317,0.0,0.0,0.9999999999999999,-7.656965262059649e-13,5.182589e-12,2.7422287e-16,0.0,0.0,0.0,7.48e-16,5.844182872460731e-14,4.416892757719546e-12,1229.8647045139435,4.976836126192284e-12,1.2707424815826516e-13,0.0,0.005353674,8.2099945e-07,46551.164,0.80960643,-201.14317,0.0,0.0,0.0,-7.656965262059649e-13,5.182589e-12,2.7422287e-16,0.0,0.0,0.0,7.48e-16,5.844182872460731e-14,4.416892757719546e-12,1229.8647045139435,4.976836126192284e-12,1.2707424815826516e-13,0.0
5,5,5,885974.0,TVJ571,42.39354020458157,141.27568444540336,186.743333172,4968.240000000001,0.841347522100912,34610D,270.7207,15.193466,4.2003717,202.76883098390385,68632.4283966343,0.3822549430562058,0.866838256943882,60.40763096506569,70.3187952891974,1350.5095916234184,0.0046544600408042,54249.21360051817,0.8128261842223866,0.5033969247088808,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6147487855686413,35.159713841706804,17.120718938847453,35.08923904341853,1467924854794687.5,24.9722985094744,837.104254577482,1521.21327106263,0.46544600408,0.0205169468934065,0.433419128471941,35.1593976445987,21.1249329992285,21.027063372983488,0.46544600408042,0.8094781201721613,877251882777553.1,0.021110801459699083,1.417471196924977e-05,3.16,35.8,2023-08-06 01:05:00,0.004654460040804238,0.8128275314389257,0.0,542.4921360051817,5,0.004654460040804238,15.193466,4.2003717,0.8128275314389257,3.9187644,1.2053013e-06,0.6980948457616455,1112.3420044100403,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.081988340560791,241.22900654172705,0.7938226177983218,inf,0.0,235.53467893133381,0.0,0.0,0.0,0 days,0.004531433,9.5002514e-07,50570.863,0.77485365,-200.89964,0.0,0.0,0.9999999999999999,-7.43545302644998e-13,4.7783427e-12,2.841686e-16,0.0,0.0,0.0,7.48e-16,5.348453538775976e-14,4.0347974445857e-12,1230.3204858506922,4.430122945721997e-12,1.229356950703869e-13,0.0,0.004531433,9.5002514e-07,50570.863,0.77485365,-200.89964,0.0,0.0,0.0,-7.43545302644998e-13,4.7783427e-12,2.841686e-16,0.0,0.0,0.0,7.48e-16,5.348453538775976e-14,4.0347974445857e-12,1230.3204858506922,4.430122945721997e-12,1.229356950703869e-13,0.0
6,6,6,885974.0,TVJ571,42.34245300292969,141.15009654651988,201.662222048,5356.860000000001,0.8423034342154534,34610D,268.62183,16.59751,4.727751,210.59287176261128,68572.02076566925,0.39251885650719054,0.932839983162536,58.67185329218552,74.8178888212348,2017.813549953473,0.0038043039094994,51492.67974234382,0.752986893955096,0.4889321107682126,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.640958971583372,37.40806543106573,17.161845370784377,35.309186864745044,1464620455545626.8,26.2302742479378,853.385283168823,1559.15807547938,0.38043039095,0.0213074056606995,0.466419991581268,37.4089444106174,21.8900413785033,21.80708061645933,0.3804303909499399,0.8651519552909847,896737195151784.1,0.023199664921323776,1.545259166864496e-05,3.16,35.8,2023-08-06 01:06:00,0.003804303909499461,0.7529871293932339,0.0,514.9267974234381,6,0.003804303909499461,16.59751,4.727751,0.7529871293932339,3.470902,3.009302e-06,0.6678003448700248,1113.6060429810286,11776.905178293267,-0.6955962148912547,-0.7184329515194577,3.937159166535935,240.81128921229163,0.7205189904848449,inf,0.0,234.39385321600886,0.0,0.0,0.0,0 days,0.0037107824,9.841156e-07,54647.332,0.70637965,-200.22884,0.0,0.0,1.0,-7.210773239546579e-13,4.418205e-12,2.867964e-16,0.0,0.0,0.0,7.48e-16,4.9097457435387957e-14,3.697127771126127e-12,1230.8369005204484,4.800700084276255e-12,1.322961126840974e-13,0.0,0.0037107824,9.841156e-07,54647.332,0.70637965,-200.22884,0.0,0.0,0.0,-7.210773239546579e-13,4.418205e-12,2.867964e-16,0.0,0.0,0.0,7.48e-16,4.9097457435387957e-14,3.697127771126127e-12,1230.8369005204484,4.800700084276255e-12,1.322961126840974e-13,0.0
7,7,7,885974.0,TVJ571,42.268826759467686,141.04739876680597,202.176666492,5935.9800000000005,0.8435178377017623,34610D,265.4579,19.099028,6.373271,213.1168670333805,68513.34891237706,0.39615425609764987,0.87157962287666,56.56071451991684,69.7164091361128,1571.0991977156689,0.0028631776386133,47596.28928252322,0.6880753100995989,0.4713392876659736,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6524950265920421,34.8586143097586,17.115602589443796,36.28235538999999,1450000000000000.0,24.6474477316428,848.19375347171,1549.3838717741,0.286317763861,0.0211053118807147,0.43578981143833,34.8582045680564,20.6483473876802,20.58939628863404,0.28631776386133,0.848741066744908,860346394986020.0,0.022687966742128644,1.4134880934404451e-05,3.16,35.8,2023-08-06 01:07:00,0.0028631776386133087,0.6880752569567509,0.0,475.96289282523225,7,0.0028631776386133087,19.099028,6.373271,0.6880752569567509,2.6629348,5.0728127e-06,0.6246257584607128,1115.2118325737624,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.6581863977430924,239.9668087114531,0.6383880346290695,inf,0.0,232.91747042609003,0.0,0.0,0.0,0 days,0.0027937572,9.489454e-07,60725.812,0.6398669,-202.15582,0.0,0.0,0.9999999999999999,-6.875433601316241e-13,3.9220476e-12,2.8408537e-16,0.0,0.0,0.0,7.479999999999999e-16,4.308063821327768e-14,3.234504064071881e-12,1231.5811509583941,3.83761671013921e-12,1.2360811938006622e-13,0.0,0.0027937572,9.489454e-07,60725.812,0.6398669,-202.15582,0.0,0.0,0.0,-6.875433601316241e-13,3.9220476e-12,2.8408537e-16,0.0,0.0,0.0,7.479999999999999e-16,4.308063821327768e-14,3.234504064071881e-12,1231.5811509583941,3.83761671013921e-12,1.2360811938006622e-13,0.0
8,8,8,885974.0,TVJ571,42.165802001953125,140.99160627885297,208.34999982,6385.56,0.8451521626437163,34610D,263.0812,20.441835,7.6628904,218.39072991578217,68456.78819785714,0.39327838528129105,0.688581355451122,49.91202659574881,53.3583727141266,800.4078946396984,0.0022747446743363,44739.09919617161,0.633435407889299,0.4159335549645734,0.9118804219304456,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6716553768340274,26.678843019287925,15.270113866169543,31.692310779863035,1518958809736854.5,20.5727994308333,817.088848462689,1472.15909547676,0.227474467434,0.0194084366011348,0.344290677725561,26.6791863570633,17.7392277802237,17.69896714896035,0.2274744674336299,0.7383268236132413,671714169938711.9,0.019354060146109107,1.0463988362714313e-05,3.16,35.8,2023-08-06 01:08:00,0.0022747446743363628,0.6334360553344991,0.0,447.3909919617161,8,0.0022747446743363628,20.441835,7.6628904,0.6334360553344991,1.9922134,2.164772e-06,0.5924338571307847,1117.3727995659362,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.4205549617272606,239.20124290658953,0.5741802888215523,inf,0.0,231.7450374995847,0.0,0.0,0.0,0 days,0.002226361,7.9561073e-07,65380.22,0.60243845,-210.36151,0.0,0.0,1.0,-6.619063677947098e-13,3.5701238e-12,2.7226582e-16,0.0,0.0,0.0,7.48e-16,3.8827093166271965e-14,2.908217487097584e-12,1232.614677937759,2.325441815181922e-12,9.765515869516248e-14,0.0,0.002226361,7.9561073e-07,65380.22,0.60243845,-210.36151,0.0,0.0,0.0,-6.619063677947098e-13,3.5701238e-12,2.7226582e-16,0.0,0.0,0.0,7.48e-16,3.8827093166271965e-14,2.908217487097584e-12,1232.614677937759,2.325441815181922e-12,9.765515869516248e-14,0.0
9,9,9,885974.0,TVJ571,42.056781316207626,140.93600250953853,221.725555364,6614.160000000001,0.8468193788805685,34610D,261.7749,19.72419,7.748353,220.4372758137575,68406.87617126139,0.3998801659694765,1.0799668753134,53.920275866825946,84.3017717508636,2781.118535126814,0.0020841930660809,43340.512388800154,0.6317820943918994,0.4493356322235495,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6796389103992835,42.15037796235891,16.946707874198598,36.28235539,1450000000000000.0,28.0721536674843,902.139652859533,1680.99308849794,0.208419306608,0.024035352408469,0.5399834376567,42.1508858754318,22.4662167826769,22.41949023658075,0.20841930660809,1.0081468901966597,739102542065695.6,0.03013068214096868,1.850304984619638e-05,3.16,35.8,2023-08-06 01:09:00,0.0020841930660809925,0.6317821082426646,0.0,433.4051238880015,9,0.0020841930660809925,19.72419,7.748353,0.6317821082426646,1.461886,2.1913556e-06,0.5767777358287413,1119.5772529380447,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.349528048394654,238.96327792301437,0.5653918713279295,inf,0.0,231.46552194514248,0.0,0.0,0.0,0 days,0.0020425909,7.067871e-07,67871.055,0.609348,-219.5241,0.0,0.0,0.9999999999999999,-6.482404240616189e-13,3.4082884e-12,2.6541902e-16,0.0,0.0,0.0,7.479999999999999e-16,3.689404333838533e-14,2.7600480255440564e-12,1233.7064862388868,5.388740724726556e-12,1.5316176623044661e-13,0.0,0.0020425909,7.067871e-07,67871.055,0.609348,-219.5241,0.0,0.0,0.0,-6.482404240616189e-13,3.4082884e-12,2.6541902e-16,0.0,0.0,0.0,7.479999999999999e-16,3.689404333838533e-14,2.7600480255440564e-12,1233.7064862388868,5.388740724726556e-12,1.5316176623044661e-13,0.0
