Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
78,78,79,-55.85983821323941,-20.538345336914062,12306.3,e80338,SKX5563,231.4999998,-0.8020648338342459,34610D,214.9279,10.80129,-4.477155,242.0732628430065,70006.17114464604,0.3150872710520729,0.793262165090144,46.42162294646843,44.430603737005,0.0,1.9339190654519284e-05,18418.60029795212,0.4174718408257511,0.3868468578872369,0.706713780918728,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8236782895666784,22.214968004631103,15.613964659338931,59.23776486987942,221131214431313.2,9.13964812169469,714.385051293434,1512.84664961716,0.00193391906545,0.0234423119406074,0.396631082545072,22.2153018685025,16.9194524648406,16.919125262651438,0.0019339190654519,0.647904378580036,703753889017216.8,0.0159553044748252,2.2150814276680947e-05,3.16,35.8,2023-02-06 04:19:00,1.933919065451928e-05,0.4174718835034563,0.0,78,184.18600297952125,1.933919065451928e-05,10.80129,-4.477155,0.4174718835034563,0.0,0.0,0.2985425766708561,0.0,13941.458374750251,0.3702418105215672,-0.9289354131163866,1.2450194870800382,228.3685831149768,0.2355555659207638,0.0,1.0,219.99086592091857,28.117254249628648,84.2956996697851,0.4196225202444101,215.2739,2.0218356465582717e-05,12264.152150165106,0.0,0.002284389985098,0.0027443003,168.5913993395702,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13941.458374750251,0.0,2.0984848e-05,-1.2521866e-07,127086.05,0.41295734,-272.54398,0.0,0.0,1.0000000000000002,-3.0944871246716725e-13,2.3497116e-12,2.2058977000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7492005987789216e-14,2.0402627861490226e-12,1356.566659300487,13.941458374750251,1.5493844601263018e-12,2.0984848e-05,-1.2521866e-07,127086.05,0.41295734,-272.54398,0.0,0.0,1.0000000000000002,-3.0944871246716725e-13,2.3497116e-12,2.2058977000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7492005987789216e-14,2.0402627861490226e-12,1356.566659300487,13.941458374750251,0.0
79,79,80,-55.98417009626115,-20.49188232421875,12306.3,e80338,SKX5563,232.014444244,-0.802356583440042,34610D,214.95738,10.853789,-4.5039005,241.9581151266055,69959.74952169957,0.3149849051733628,0.805607930776274,46.4042786260256,45.1288972023152,24.802242501796723,1.8541065573933084e-05,18418.60029795212,0.3986757984233807,0.3867023218835467,0.7067137809187279,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.823230068956744,22.56401557833871,15.610667005170397,59.20793784470014,221030407357573.6,9.24743806769723,717.139318958991,1519.5046354596,0.00185410655739,0.0235884384676746,0.402803965388137,22.5644486011576,17.0763302513702,17.07601364388149,0.0018541065573933,0.6582394602980614,715421004215418.5,0.0162148945241451,2.275807732955251e-05,3.16,35.8,2023-02-06 04:20:00,1.854106557393308e-05,0.3986761751139474,0.0,79,184.18600297952125,1.854106557393308e-05,10.853789,-4.5039005,0.3986761751139474,0.0,0.0,0.298501633507331,0.0,13734.11205507413,0.3728472449898042,-0.9278927372835252,1.2448325794580033,228.36706473791224,0.2250143515851031,0.0,1.0,219.94766163997545,28.117254249628648,84.27650249733944,0.4010629443125534,215.30289,1.9398594730183093e-05,12264.16174875133,0.0,0.0023020218552144,0.0027246233,168.55300499467887,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13734.11205507413,0.0,2.0257065e-05,-1.17776764e-07,127086.97,0.39628986,-272.38815,0.0,0.0,1.0,-3.094364792739479e-13,2.349203e-12,2.2001612e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7484981451800374e-14,2.039766564045147e-12,1356.6457816774152,13.734112055074132,1.5987095890445877e-12,2.0257065e-05,-1.17776764e-07,127086.97,0.39628986,-272.38815,0.0,0.0,1.0,-3.094364792739479e-13,2.349203e-12,2.2001612e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7484981451800374e-14,2.039766564045147e-12,1356.6457816774152,13.734112055074132,0.0
80,80,81,-56.10647860440338,-20.445789401814125,12313.92,e80338,SKX5563,231.4999998,-0.8026364182599279,34610D,214.91508,10.884734,-4.55222,242.2972159215724,69913.34524307355,0.3149727554562798,0.796595363503118,46.364358345618406,44.5598560214572,0.0,1.796089556479701e-05,18396.48182562038,0.3879141592703941,0.3863696528801534,0.7067137809187282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8244649682983373,22.280333565043733,15.606342539141886,59.15182673684136,221058895127222.2,9.16053428708919,715.12973124452,1515.12105892419,0.00179608955648,0.023497518983274,0.398297681751559,22.2799280107286,16.9506270868459,16.9503226438711,0.0017960895564797,0.6506957820115423,707276844123205.0,0.016020644626271,2.2326543037467687e-05,3.16,35.8,2023-02-06 04:21:00,1.7960895564797008e-05,0.3879144485327745,0.0,80,183.96481825620387,1.7960895564797008e-05,10.884734,-4.55222,0.3879144485327745,0.0,0.0,0.2982018508925755,0.0,13904.408273425172,0.3726908820189095,-0.9279555519850976,1.2433150145731509,228.3547290216229,0.2188508621855746,0.0,1.0,219.91203979288596,28.117254249628648,84.19931794462589,0.3905534667781706,215.25964,1.8804944594032504e-05,12271.820341027687,0.0,0.002317778608187,0.0027271286,168.39863588925178,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13904.408273425172,0.0,1.9665558e-05,-1.0667017e-07,127159.5,0.38757998,-272.12643,0.0,0.0,1.0,-3.089962062424972e-13,2.3522332e-12,2.1916e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7529240195397453e-14,2.043236938854722e-12,1356.7203437944977,13.904408273425172,1.5645438617374864e-12,1.9665558e-05,-1.0667017e-07,127159.5,0.38757998,-272.12643,0.0,0.0,1.0,-3.089962062424972e-13,2.3522332e-12,2.1916e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7529240195397453e-14,2.043236938854722e-12,1356.7203437944977,13.904408273425172,0.0
81,81,82,-56.23027454723007,-20.399144059520665,12313.92,e80338,SKX5563,231.4999998,-0.8029191894951002,34610D,214.93437,10.9152565,-4.6237264,242.1197799105898,69866.98088472792,0.3151821797923088,0.77198293053891,46.35833841803251,43.2434684924584,-24.806332758777128,1.746764419442655e-05,18396.48182562038,0.3762937682701892,0.3863194868169375,0.706713780918728,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8238242500007223,21.622118942926942,15.604178216350574,59.13713545531167,220862247831134.1,8.94823791394786,709.812411054422,1502.02378028307,0.00174676441944,0.0232079973868486,0.385991465269455,21.6217342462292,16.6318299177415,16.631539403928784,0.0017467644194426,0.6308141191224041,684434411773984.8,0.0155214623900998,2.114634261440655e-05,3.16,35.8,2023-02-06 04:22:00,1.746764419442655e-05,0.3762942238520806,0.0,81,183.96481825620387,1.746764419442655e-05,10.9152565,-4.6237264,0.3762942238520806,0.0,0.0,0.2981750877755192,0.0,13825.9237192507,0.3729394164659563,-0.9278556954861202,1.2436947039712636,228.3578166296888,0.2123346449431297,0.0,1.0,219.8894135251645,28.117254249628648,83.98304691801401,0.3790848207329583,215.27774,1.829689428747776e-05,12271.928476540994,0.0,0.0023302580285923,0.0028408456,167.96609383602802,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13825.9237192507,0.0,1.92348e-05,-9.731046e-08,127158.68,0.38009784,-271.81158,0.0,0.0,1.0,-3.0899468745169597e-13,2.3518522e-12,2.1843852000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.752358515152685e-14,2.0428574335652458e-12,1356.7957995324284,13.8259237192507,1.4686883305743448e-12,1.92348e-05,-9.731046e-08,127158.68,0.38009784,-271.81158,0.0,0.0,1.0,-3.0899468745169597e-13,2.3518522e-12,2.1843852000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,2.752358515152685e-14,2.0428574335652458e-12,1356.7957995324284,13.8259237192507,0.0
82,82,83,-56.35332142223007,-20.35273147841633,12306.3,e80338,SKX5563,230.471110912,-0.8031933445255468,34610D,215.00897,10.894324,-4.785634,241.34292040484044,69820.6225463099,0.314496510132584,0.776862673619218,46.39540332243535,43.561914757194,0.0,1.730880302342093e-05,18418.60029795212,0.369634225212223,0.3866283610202946,0.7067137809187282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8210384022993334,21.78102093890881,15.604851802844676,59.17514008851887,220326802300247.2,8.98576680191857,710.907215142107,1505.109951092,0.00173088030234,0.023280404835247,0.388431336809609,21.780957378597,16.6849047324776,16.684615941746742,0.001730880302342,0.6349333796225446,689150951852329.4,0.0156223563899222,2.1390246224350696e-05,3.16,35.8,2023-02-06 04:23:00,1.7308803023420933e-05,0.3696348356575297,0.0,82,184.18600297952125,1.7308803023420933e-05,10.894324,-4.785634,0.3696348356575297,0.0,0.0,0.2984300099872861,0.0,13758.962479305095,0.3732537485018319,-0.9277292919970412,1.2439443616614607,228.35984637215145,0.208727412548021,0.0,1.0,219.87725113248757,28.117254249628648,83.88087063091245,0.3719433848656944,215.35251,1.8109424354932133e-05,12264.359564684542,0.0,0.0023175807855184,0.0029577434,167.7617412618249,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13758.962479305095,0.0,1.9271842e-05,-9.0563056e-08,127084.836,0.3774807,-271.6041,0.0,0.0,1.0,-3.09430176785481e-13,2.3482223e-12,2.179184e-16,0.0,0.0,0.0,7.48e-16,2.747021574726221e-14,2.0387921034545207e-12,1356.870878744721,13.758962479305096,1.4846189149347938e-12,1.9271842e-05,-9.0563056e-08,127084.836,0.3774807,-271.6041,0.0,0.0,1.0,-3.09430176785481e-13,2.3482223e-12,2.179184e-16,0.0,0.0,0.0,7.48e-16,2.747021574726221e-14,2.0387921034545207e-12,1356.870878744721,13.758962479305096,0.0
83,83,84,-56.475719105113626,-20.30650510626328,12306.3,e80338,SKX5563,229.956666468,-0.8034594528077532,34610D,215.01819,10.890881,-4.951785,241.34649506353475,69774.22714298745,0.3143376367014142,0.774348614682462,46.38793998686232,43.3983633904472,24.8083576384704,1.702221035202107e-05,18418.60029795212,0.3630693084019146,0.386566166557186,0.706713780918728,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8210330038527537,21.69964942932692,15.603834456603966,59.16399152303434,220345998251527.9,8.95920717367859,710.291899460007,1503.90047158731,0.0017022210352,0.0232570821365579,0.387174307341231,21.6991816952236,16.6475873915684,16.647304017657618,0.0017022210352021,0.6326182205791114,687216809132946.4,0.0155627831051206,2.1275345415571707e-05,3.16,35.8,2023-02-06 04:24:00,1.7022210352021067e-05,0.3630692199196455,0.0,83,184.18600297952125,1.7022210352021067e-05,10.890881,-4.951785,0.3630692199196455,0.0,0.0,0.2984172132806814,0.0,13849.511833672654,0.3745478900194806,-0.9272075701168292,1.2436558224165484,228.35750048608296,0.205038185881223,0.0,1.0,219.8607855439726,28.117254249628648,83.58941169062597,0.3647735494223064,215.36066,1.777994341410027e-05,12264.505294154686,0.0,0.0023133098480175,0.0031461585,167.17882338125193,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13849.511833672654,0.0,1.9197929e-05,-8.159446e-08,127083.984,0.3752797,-271.46948,0.0,0.0,1.0,-3.094289388686188e-13,2.3480517e-12,2.1722708000000001e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7467322171063854e-14,2.038622699772567e-12,1356.9456567365023,13.849511833672654,1.474048919140749e-12,1.9197929e-05,-8.159446e-08,127083.984,0.3752797,-271.46948,0.0,0.0,1.0,-3.094289388686188e-13,2.3480517e-12,2.1722708000000001e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7467322171063854e-14,2.038622699772567e-12,1356.9456567365023,13.849511833672654,0.0
84,84,85,-56.59881591796875,-20.259813211732023,12313.92,e80338,SKX5563,229.442222024,-0.8037264018029027,34610D,214.96025,10.854029,-5.170914,240.9420314053935,69727.83920300059,0.3143592701302672,0.756595176256656,46.38497867279213,42.4774767693826,-24.80854780108507,1.6786982414632373e-05,18396.48182562038,0.3603879840128909,0.3865414889399344,0.7065007509870106,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8197674475565838,21.238245533670632,15.597650924653944,59.12744870394607,219440757373794.75,8.80563495300861,706.49988826609,1494.59899458403,0.00167869824146,0.0230525319925715,0.378297588128328,21.2387383846913,16.4102402395638,16.409964765773854,0.0016786982414632,0.6182388486915893,672826089222970.5,0.0151948617564006,2.0487094637059147e-05,3.16,35.8,2023-02-06 04:25:00,1.6786982414632373e-05,0.3603882129241297,0.0,84,183.96481825620387,1.6786982414632373e-05,10.854029,-5.170914,0.3603882129241297,0.00013344525,1.2724857e-09,0.2981391891790502,0.0,13697.993353161011,0.3751220099045,-0.9269754461069658,1.2422012856605265,228.3456674158564,0.2034101248232743,0.0,1.0,219.8435825628333,28.117254249628648,83.4103381683842,0.3612926297594678,215.30191,1.7494905784260245e-05,12272.214830915807,0.0,0.0023072599133789,0.0033179151,166.8206763367684,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13697.993353161011,0.0,1.922463e-05,-7.6551224e-08,127157.25,0.38157246,-271.40775,0.0,0.0,1.0,-3.0898409278540457e-13,2.3514e-12,2.1683832000000002e-16,0.0,0.0,0.0,7.479999999999998e-16,2.7516247524779316e-14,2.0424160924256908e-12,1357.0211877795612,13.697993353161014,1.408820930884553e-12,1.922463e-05,-7.6551224e-08,127157.25,0.38157246,-271.40775,0.0,0.0,1.0,-3.0898409278540457e-13,2.3514e-12,2.1683832000000002e-16,0.0,0.0,0.0,7.479999999999998e-16,2.7516247524779316e-14,2.0424160924256908e-12,1357.0211877795612,13.697993353161014,0.0
85,85,86,-56.72049931117465,-20.21356201171875,12306.3,e80338,SKX5563,229.442222024,-0.8039813310331957,34610D,215.02148,10.765295,-5.4043446,240.6908630606194,69681.45422432781,0.3140278730701229,0.77376027558778,46.41927463139565,43.4406646905196,49.60910525081678,1.702241682285019e-05,18418.60029795212,0.3629148286578881,0.3868272885949637,0.706713780918728,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8187963288381529,21.720292600527173,15.60343971934916,59.19065117135406,219518529496607.7,8.95345659277609,710.238397586329,1503.9636082768,0.00170224168229,0.0232606316666552,0.38688013779389,21.7203323452598,16.6324003293726,16.632117210540798,0.001702241682285,0.6324169168413887,687104014847363.4,0.0155558184292397,2.126706432104514e-05,3.16,35.8,2023-02-06 04:26:00,1.702241682285019e-05,0.3629148508737689,0.0,85,184.18600297952125,1.702241682285019e-05,10.765295,-5.4043446,0.3629148508737689,0.0005457074,6.5153927e-09,0.2984126472595021,0.0,13597.849849837678,0.3759269874121171,-0.926649286480732,1.2430942264323337,228.3529332021215,0.2049575291129353,0.0,1.0,219.85626331889344,28.117254249628648,83.19637525688897,0.3629309207232086,215.36252,1.7695048561479517e-05,12264.701812371555,0.0,0.0023066170435683,0.0034603395,166.39275051377794,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13597.849849837678,0.0,1.9738878e-05,-7.5531524e-08,127084.266,0.3927771,-271.3861,0.0,0.0,0.9999999999999998,-3.094148398373912e-13,2.3479751e-12,2.167685e-16,0.0,0.0,0.0,7.480000000000001e-16,2.746605115550084e-14,2.0385602043108427e-12,1357.092240282312,13.597849849837678,1.472224657194442e-12,1.9738878e-05,-7.5531524e-08,127084.266,0.3927771,-271.3861,0.0,0.0,0.9999999999999998,-3.094148398373912e-13,2.3479751e-12,2.167685e-16,0.0,0.0,0.0,7.480000000000001e-16,2.746605115550084e-14,2.0385602043108427e-12,1357.092240282312,13.597849849837678,0.0
86,86,87,-56.84121488648652,-20.16755096769513,12321.54,,,229.5165306659111,-0.8042269370140195,34610D,214.89102,10.719648,-5.61024,240.6389270393307,69635.0349496964,0.3138905900112427,0.755766785318008,46.29240101630745,42.4210734679524,0.0,1.6994959922772736e-05,18374.38991485197,0.3677872660685201,0.3857700084692287,0.7048670813616033,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8188681399539609,21.21088200273738,15.568486277298334,58.87405562041926,218896629020937.7,8.78716574106641,706.158537467321,1494.72278941047,0.00169949599228,0.0230659054886014,0.377883392659004,21.2105367339762,16.3827686212339,16.382490201469494,0.0016994959922772,0.6169508055973016,673416380255996.1,0.0151591650613334,2.0473554106867342e-05,3.16,35.8,2023-02-06 04:27:00,1.6994959922772736e-05,0.367787488975012,0.0,86,183.74389914851977,1.6994959922772736e-05,10.719648,-5.61024,0.367787488975012,0.0011211846,1.502588e-08,0.2978770948636021,0.0,13710.494236677128,0.3780038410788079,-0.9258040268489152,1.2398622507081567,228.32661284032952,0.2074475113888808,0.0,1.0,219.84164538854685,28.117254249628648,82.95118715745669,0.3671425398310909,215.22992,1.7631025863575185e-05,12280.064406421272,0.0,0.0023377973990102,0.0036019445,165.90237431491337,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13710.494236677128,0.0,1.987941e-05,-7.471914e-08,127229.68,0.406843,-271.69873,0.0,0.0,1.0,-3.085386573937559e-13,2.3548333e-12,2.166971e-16,0.0,0.0,0.0,7.48e-16,2.7566528361803462e-14,2.0462947125745998e-12,1357.1619149782375,13.710494236677128,1.4066385511590433e-12,1.987941e-05,-7.471914e-08,127229.68,0.406843,-271.69873,0.0,0.0,1.0,-3.085386573937559e-13,2.3548333e-12,2.166971e-16,0.0,0.0,0.0,7.48e-16,2.7566528361803462e-14,2.0462947125745998e-12,1357.1619149782375,13.710494236677128,0.0
87,87,88,-56.96278320633044,-20.12090250620909,12321.54,,,229.59083930782225,-0.8044753461513156,34610D,214.88399,10.602971,-5.8433566,240.2996986805648,69588.74254868011,0.3139171893014009,0.755549966380874,46.36143549557459,42.4723704532602,0.0,1.7261454240040977e-05,18374.38991485197,0.3739044613321283,0.3863452957964549,0.7055667296402238,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8177271150174603,21.235692086673303,15.581172339478364,59.00923119067628,218335556135496.62,8.79013183758272,706.235947989179,1494.65523356025,0.001726145424,0.0230615769142131,0.377774983190437,21.2361852266301,16.3811427377982,16.380859980333238,0.001726145424004,0.6172429041904905,673061886815617.6,0.0151665276067358,2.046993123792876e-05,3.16,35.8,2023-02-06 04:28:00,1.7261454240040973e-05,0.3739044087411468,0.0,87,183.74389914851977,1.7261454240040973e-05,10.602971,-5.8433566,0.3739044087411468,0.001704467,2.3562846e-08,0.2978868400101665,0.0,13713.99901595876,0.3779078876514161,-0.9258431986307644,1.2399106049212054,228.3270070736583,0.2108833758500985,0.0,1.0,219.855354555479,28.117254249628648,82.67986972537157,0.3721685992109487,215.22119,1.785209287824255e-05,12280.200065137316,0.0,0.0023601246604917,0.0037738727,165.35973945074315,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13713.99901595876,0.0,2.042785e-05,-7.704676e-08,127228.695,0.42384872,-272.05084,0.0,0.0,1.0,-3.0853852993971135e-13,2.354851e-12,2.1687653000000002e-16,0.0,0.0,0.0,7.48e-16,2.7566938791751902e-14,2.0463124824604068e-12,1357.2325549178092,13.71399901595876,1.406930207907045e-12,2.042785e-05,-7.704676e-08,127228.695,0.42384872,-272.05084,0.0,0.0,1.0,-3.0853852993971135e-13,2.354851e-12,2.1687653000000002e-16,0.0,0.0,0.0,7.48e-16,2.7566938791751902e-14,2.0463124824604068e-12,1357.2325549178092,13.71399901595876,0.0
88,88,89,-57.08435152617435,-20.07425404472305,12321.54,,,229.66514794973327,-0.804718568534479,34610D,214.87154,10.480639,-6.064718,240.30637257951784,69542.38111318453,0.3137902990942998,0.760302145325292,46.44631085933498,42.7210462396932,0.0,1.7582646586147205e-05,18374.38991485197,0.3814936907070578,0.3870525904944581,0.706713780918728,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.817773520164939,21.3605125341783,15.602109041047171,59.20620560003905,218124897347207.7,8.82852502070263,707.195187950616,1497.27473100244,0.00175826465861,0.0231220839675385,0.380151072662646,21.3605231198466,16.441038497929,16.440749426042228,0.0017582646586147,0.6208712370240482,677177939397479.5,0.0152597044589068,2.068395933428437e-05,3.16,35.8,2023-02-06 04:29:00,1.7582646586147205e-05,0.3814935846919783,0.0,88,183.74389914851977,1.7582646586147205e-05,10.480639,-6.064718,0.3814935846919783,0.0026922536,4.2456293e-08,0.2979041000491559,0.0,13717.496154426628,0.377812194595801,-0.9258822525649276,1.239681670762672,228.32514044582064,0.2151377998957818,0.0,1.0,219.87021912202437,28.117254249628648,82.37985032761134,0.3786022804437608,215.20673,1.8126315900870985e-05,12280.350074836197,0.0,0.0023906760189407,0.0039234567,164.75970065522267,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13717.496154426628,0.0,2.106897e-05,-8.02356e-08,127228.625,0.44305474,-272.54077,0.0,0.0,1.0,-3.085329363313091e-13,2.3549559e-12,2.1712232000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7568618988861135e-14,2.0464228201671457e-12,1357.30319485738,13.717496154426629,1.4245541391394394e-12,2.106897e-05,-8.02356e-08,127228.625,0.44305474,-272.54077,0.0,0.0,1.0,-3.085329363313091e-13,2.3549559e-12,2.1712232000000002e-16,0.0,0.0,0.0,7.479999999999999e-16,2.7568618988861135e-14,2.0464228201671457e-12,1357.30319485738,13.717496154426629,0.0
89,89,90,-57.20591984601827,-20.02760558323701,12321.54,,,229.73945659164443,-0.8049566014387333,34610D,214.85764,10.347265,-6.295447,240.5534055542577,69495.9348023252,0.3138107994277798,0.758897924122258,46.4445578147462,42.6011359122272,0.0,1.7932651843451842e-05,18374.38991485197,0.3898087139566297,0.3870379817895516,0.7067137809187282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8186407102511047,21.30105939954152,15.603672184842711,59.21130595383299,218414413613784.1,8.81394508851466,706.76096048717,1496.34487111582,0.00179326518435,0.0231031573148939,0.379448962061129,21.3005679561136,16.4241171407559,16.423822618062953,0.0017932651843451,0.6192239709549181,676218065008156.5,0.015218848230371,2.0614491589742582e-05,3.16,35.8,2023-02-06 04:30:00,1.7932651843451842e-05,0.3898084285837144,0.0,89,183.74389914851977,1.7932651843451842e-05,10.347265,-6.295447,0.3898084285837144,0.0038539553,6.662152e-08,0.2979233726567797,0.0,13720.985648651413,0.3777167616456324,-0.9259211888556912,1.2397190812930816,228.32544549568425,0.2197972968660049,0.0,1.0,219.88874314327023,28.117254249628648,82.03497999982504,0.3858115085576596,215.19043,1.8432045255964143e-05,12280.522510000088,0.0,0.0024286145615974,0.004073732,164.06995999965008,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,13720.985648651413,0.0,2.1730795e-05,-8.2781455e-08,127228.77,0.46513385,-273.13293,0.0,0.0,0.9999999999999998,-3.085260283325387e-13,2.3550667e-12,2.1731857e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7570346504044638e-14,2.0465406101828795e-12,1357.373834796951,13.720985648651412,1.418197672312645e-12,2.1730795e-05,-8.2781455e-08,127228.77,0.46513385,-273.13293,0.0,0.0,0.9999999999999998,-3.085260283325387e-13,2.3550667e-12,2.1731857e-16,0.0,0.0,0.0,7.480000000000001e-16,2.7570346504044638e-14,2.0465406101828795e-12,1357.373834796951,13.720985648651412,0.0
