engine,saf_level,water_injection,fuel_kg_sum_change,energy_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_mass_sum_change,ei_nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,28.6,28.6,0.0,0.0,0.6,617.7,610.8
GTF2000,0,0,28.6,28.6,0.0,0.0,0.7,132.8,-0.6
GTF2035,0,0,-7.6,-7.6,0.0,0.0,19.9,-4.7,0.1
GTF2035,20,0,-8.0,-7.5,-2.0,-18.8,20.0,-23.6,-19.6
GTF2035,100,0,-9.8,-7.5,-10.0,-94.0,20.0,-63.9,-58.2
GTF2035_wi,0,15,-17.5,-17.5,-0.5,-0.5,-90.6,-24.4,-23.9
GTF2035_wi,20,15,-17.9,-17.5,-2.5,-19.2,-90.6,-38.9,-38.2
GTF2035_wi,100,15,-19.6,-17.6,-10.4,-94.0,-90.6,-69.9,-67.2
