,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,2,adbb36,NKS2975,42.33370971679688,-71.06150540438568,102.8888888,701.0400000000001,-0.8871511444506895,34610D,276.52338,-4.5752387,-8.327943,94.99251551171696,67110.71563337685,0.250963856936975,1.126911341430388,69.86662889083279,131.2985647557314,1611.3777720249138,0.0034200283486835,93181.80291069952,0.637225343520722,0.5822219074236066,0.6878082697256789,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.2849578930671842,65.6493533712245,16.735504244021847,21.89660394531951,1392251223440474.5,33.4181554601919,822.163380283143,1666.65369470555,0.342002834868,0.0251633389745515,0.563455670715194,65.6492823778657,22.3919278472954,22.315607835878588,0.34200283486835,0.7613295682331216,988527909209898.8,,,0.01961768405729496,1.2482490307678466e-05,2.8440000000000003,35.8,2023-11-06 05:02:00,0.0034200283486835307,0.6372247654034638,0.0,931.8180291069953,0,0.0034200283486835307,-4.5752387,-8.327943,0.6372247654034638,0.2212964,4.4024726e-09,1.1739286482115316,0.0,7725.93080288237,-0.8195006120311534,-0.5730783078084224,6.263231695548273,246.31224899346856,0.6582671835478267,inf,0.0,238.9785934070708,0.0,0.0,0.0,0 days,0.0033405174,1.4792154e-07,7276.33,0.6386202,-226.15482,0.0,0.0,1.0,-8.096500426036856e-13,7.669897e-12,2.2512188e-16,0.0,0.0,0.0,7.479999999999999e-16,9.015632603306054e-14,6.860246472952305e-12,722.3401677551228,9.099728926754556e-12,1.4383752117365768e-13,9.589168078243843e-15,0.0,0.0033405174,1.4792154e-07,7276.33,0.6386202,-226.15482,0.0,0.0,0.0,-8.096500426036856e-13,7.669897e-12,2.2512188e-16,0.0,0.0,0.0,7.479999999999999e-16,9.015632603306054e-14,6.860246472952305e-12,722.3401677551228,9.099728926754556e-12,1.4383752117365768e-13,9.589168078243843e-15,0.0
1,1,3,adbb36,NKS2975,42.276880296610166,-71.11520456713299,152.789999868,1203.96,-0.8872234444023472,34610D,274.19427,-0.73083943,-3.2770925,129.39899273466042,67040.84900448602,0.2993674082824244,1.50328355721069,96.0,153.3779632443984,3587.511118326161,0.0035752127464563,87673.12586169648,0.7569048670473074,0.8,0.9865520906267566,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.3898153399853413,76.68892358170461,21.51266925269184,36.28235539,1450000000000000.0,41.3591345753077,874.120688663428,1800.55334941864,0.357521274646,0.0283278387528294,0.751641778605345,76.6889816221992,26.5336789426009,26.439153344557923,0.35752127464563,0.9928617874176308,1283199056768340.8,21.401407068978312,1499633013395644.2,0.024502506185700927,2.686652486493325e-05,2.8440000000000003,35.8,2023-11-06 05:03:00,0.0035752127464563164,0.7569063729882968,0.0,876.7312586169647,1,0.0035752127464563164,-0.73083943,-3.2770925,0.7569063729882968,0.18890677,6.497152e-08,1.1139111853623485,0.0,8772.56839360524,-0.9285345241436924,0.3712460605491279,6.3009242049759155,246.38524967235386,0.7645191057468118,inf,0.0,240.05978740690634,0.0,0.0,0.0,0 days,0.0034934669,4.950036e-09,12110.166,0.74725276,-227.38837,0.0,0.0,0.9999999999999999,-7.920078579184569e-13,7.0731394e-12,2.1441059e-16,0.0,0.0,0.0,7.48e-16,8.261712279280818e-14,6.281131708345752e-12,723.4836154165204,1.3881633218956841e-11,1.9187718903941927e-13,1.2791812602627948e-14,0.0,0.0034934669,4.950036e-09,12110.166,0.74725276,-227.38837,0.0,0.0,0.0,-7.920078579184569e-13,7.0731394e-12,2.1441059e-16,0.0,0.0,0.0,7.48e-16,8.261712279280818e-14,6.281131708345752e-12,723.4836154165204,1.3881633218956841e-11,1.9187718903941927e-13,1.2791812602627948e-14,0.0
2,2,4,adbb36,NKS2975,42.20421225337659,-71.07598593068673,150.217777648,2316.48,-0.8872271227020778,34610D,269.74826,9.570531,-0.22569786,154.46772390870757,66944.84900448602,0.3334719488053949,1.11393571306378,77.85390221291968,106.0547502000642,2426.140668314468,0.0021685561391306,76420.53006165694,0.5789687419375084,0.6487825184409973,0.8744318419429411,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.4691542195799772,53.02737744084091,18.36297058601388,31.6784404997904,1519167190719125.0,32.605372591766,840.189247138244,1700.30773068156,0.216855613913,0.0257706826575044,0.55696785653189,53.0273751000321,21.6124603268785,21.56569390895762,0.21685561391306,0.8362748728224357,1016464243373230.0,19.530661149177543,1399973939643667.2,0.02087273162436013,1.3626951802465182e-05,2.8440000000000003,35.8,2023-11-06 05:04:00,0.0021685561391306214,0.5789691051262281,0.0,764.2053006165694,2,0.0021685561391306214,9.570531,-0.22569786,0.5789691051262281,0.18181345,7.870692e-10,0.9869470255543078,0.0,9611.468894653619,-0.8690383133027305,0.49474479280932826,5.766258154841913,245.3113715526278,0.56011223332864,inf,0.0,237.3003212196638,0.0,0.0,0.0,0 days,0.002121138,3.203494e-07,22852.213,0.55305433,-231.23045,0.0,0.0,1.0000000000000002,-7.523521774262499e-13,5.949153e-12,2.356311e-16,0.0,0.0,0.0,7.48e-16,6.854204005102281e-14,5.196800688789587e-12,724.9432226225945,7.249811721608262e-12,1.421813285777482e-13,9.478755238516543e-15,0.0,0.002121138,3.203494e-07,22852.213,0.55305433,-231.23045,0.0,0.0,0.0,-7.523521774262499e-13,5.949153e-12,2.356311e-16,0.0,0.0,0.0,7.48e-16,6.854204005102281e-14,5.196800688789587e-12,724.9432226225945,7.249811721608262e-12,1.421813285777482e-13,9.478755238516543e-15,0.0
3,3,5,adbb36,NKS2975,42.12930970272775,-71.01849933003268,167.1944443,3063.24,-0.8871904073712521,34610D,266.3118,11.760233,-0.5365539,171.52350716007044,66866.9951022731,0.34796672057854483,0.82387986125327,58.9997271353631,73.7099958027682,1318.8082684212973,0.0016539416078111,69546.28509278147,0.5392137900974973,0.4916643927946925,0.7011833187644597,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5243069860542753,36.85428461406049,15.999603611273464,22.51248251596502,1421320849003422.8,25.7128732356147,804.969362805791,1599.96778261552,0.165394160781,0.0233598919461001,0.411939930626635,36.8549979013841,17.6344964085079,17.605378141079118,0.16539416078111,0.6946053789210748,572133585236178.1,18.576779476994368,1338335774251819.2,0.017991995695558188,6.749135419491559e-06,2.8440000000000003,35.8,2023-11-06 05:05:00,0.0016539416078111247,0.5392140434673413,0.0,695.4628509278148,3,0.0016539416078111247,11.760233,-0.5365539,0.5392140434673413,0.18620224,0.0,0.9097581928451776,0.0,11080.285114414322,-0.8202005681753433,0.5720760683378078,5.361844122872004,244.43870126238136,0.5044680648186938,inf,0.0,236.12548576467387,0.0,0.0,0.0,0 days,0.0016187235,6.8824284e-07,30108.16,0.5079355,-234.88112,0.0,0.0,0.9999999999999999,-7.256372815560768e-13,5.2144586e-12,2.6398954e-16,0.0,0.0,0.0,7.48e-16,5.936666808383588e-14,4.488821425238493e-12,726.4461843615791,3.992333423928438e-12,1.05158970924145e-13,7.0105980616096655e-15,0.0,0.0016187235,6.8824284e-07,30108.16,0.5079355,-234.88112,0.0,0.0,0.0,-7.256372815560768e-13,5.2144586e-12,2.6398954e-16,0.0,0.0,0.0,7.48e-16,5.936666808383588e-14,4.488821425238493e-12,726.4461843615791,3.992333423928438e-12,1.05158970924145e-13,7.0105980616096655e-15,0.0
4,4,6,adbb36,NKS2975,42.04761052535752,-70.94178665515989,199.089999828,3467.1000000000004,-0.8871417583094335,34610D,265.0463,12.270204,-1.0421978,182.0405062517222,66807.99537513773,0.36243786254022037,1.074784549773356,77.26331854079088,94.3703091906352,2609.923499932746,0.0012248114461117,66042.770723412,0.4233777876396849,0.643860987839924,0.956508774593706,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.557781862805471,47.18598460533549,19.854087600172,36.28235539,1450000000000000.0,31.2740590900656,849.545469467197,1717.17376112976,0.122481144611,0.0260591022420271,0.537392274886678,47.1851545953176,20.6220563508129,20.59682911875464,0.12248114461117,0.8758598085358033,933918163967350.2,18.29266259642305,1308323395091578.8,0.02153571082730419,1.3786605962660535e-05,2.8440000000000003,35.8,2023-11-06 05:06:00,0.0012248114461117525,0.4233777622802461,0.0,660.42770723412,4,0.0012248114461117525,12.270204,-1.0421978,0.4233777622802461,0.19490841,0.0,0.8680524916184691,0.0,12201.84212776877,-0.8219449188493326,0.5695669849787328,5.205377424411326,244.08532404082956,0.3912271023842522,inf,0.0,235.1359149106117,0.0,0.0,0.0,0 days,0.0012005281,7.99171e-07,34080.234,0.39581951,-238.88957,0.0,0.0,1.0,-7.111811801129563e-13,4.9139607e-12,2.7254026e-16,0.0,0.0,0.0,7.480000000000001e-16,5.565667446003759e-14,4.202779553269221e-12,728.0855242322551,5.836714988893456e-12,1.371841242088475e-13,9.14560828058983e-15,0.0,0.0012005281,7.99171e-07,34080.234,0.39581951,-238.88957,0.0,0.0,0.0,-7.111811801129563e-13,4.9139607e-12,2.7254026e-16,0.0,0.0,0.0,7.480000000000001e-16,5.565667446003759e-14,4.202779553269221e-12,728.0855242322551,5.836714988893456e-12,1.371841242088475e-13,9.14560828058983e-15,0.0
5,5,7,adbb36,NKS2975,41.9575784974179,-70.85792009220563,205.7777776,4259.58,-0.887113853380931,34610D,263.03815,16.134916,-2.019903,190.1887761337161,66730.73205659694,0.37029224305268577,0.976648794555666,70.59030613773017,83.858402796663,1265.4632574462316,0.0004601538509301,59583.07384093393,0.1713049213773746,0.5882525511477514,0.9469130212405812,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.5849688293828842,41.92878103977941,19.12753756962492,36.28235538999999,1450000000000000.0,28.5985008895126,847.070907125094,1708.60906205546,0.046015385093,0.0258143659674913,0.488324397277833,41.9292013983315,18.9167689763441,18.90806835587649,0.04601538509301,0.8653117231776029,826772681149831.6,16.215682269215286,1206303467068074.8,0.02112360402849266,1.1786204938712593e-05,2.8440000000000003,35.8,2023-11-06 05:07:00,0.0004601538509301143,0.1713050067810482,0.0,595.8307384093393,5,0.0004601538509301143,16.134916,-2.019903,0.1713050067810482,0.19036143,0.0,0.7891264707330411,0.0,12801.950611483831,-0.8650897885852082,0.5016170428579952,4.751678900233003,243.00460082335485,0.1552145129181635,inf,0.0,233.02474147230836,0.0,0.0,0.0,0 days,0.00045050666,8.670059e-07,41884.87,0.16235308,-242.40295,0.0,0.0,0.9999999999999999,-6.823321865367156e-13,4.409055e-12,2.777692e-16,0.0,0.0,0.0,7.48e-16,4.9473167448844475e-14,3.7267229419812e-12,729.8897122061214,4.613014221862127e-12,1.2465820202662819e-13,8.31054680177521e-15,0.0,0.00045050666,8.670059e-07,41884.87,0.16235308,-242.40295,0.0,0.0,0.0,-6.823321865367156e-13,4.409055e-12,2.777692e-16,0.0,0.0,0.0,7.48e-16,4.9473167448844475e-14,3.7267229419812e-12,729.8897122061214,4.613014221862127e-12,1.2465820202662819e-13,8.31054680177521e-15,0.0
6,6,8,adbb36,NKS2975,41.858001708984375,-70.78041770241475,227.384444248,4640.58,-0.887143367649956,34610D,261.82434,18.171177,-1.3329049,211.86670446667475,66660.14175045921,0.3878080420131994,1.265011911694084,70.94604795832575,102.1167893737806,2851.841608271104,0.0005669463077307,56665.10718470681,0.2237001069521428,0.5912170663193812,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.6531530023589888,51.05843188672611,19.99147141799257,36.28235539,1450000000000000.0,34.2980196661833,895.38870281825,1841.68223779179,0.0566946307731,0.029081306761974,0.632505955847042,51.0583946868903,21.7495713319901,21.737247479791204,0.05669463077307,1.0,831084807664973.6,17.637246709502854,1225234349793795.5,0.02641225090144849,1.7743251951739304e-05,2.8440000000000003,35.8,2023-11-06 05:08:00,0.0005669463077307308,0.2237003395969195,0.0,566.6510718470681,6,0.0005669463077307308,18.171177,-1.3329049,0.2237003395969195,0.15479423,0.0,0.7539597225375015,0.0,12932.714296879942,-0.96828920219839,-0.24983198535416845,4.648697695944391,242.74660190091868,0.2002901357305869,inf,0.0,232.98504840776363,0.0,0.0,0.0,0 days,0.00055389607,7.862578e-07,45727.055,0.2145391,-244.91862,0.0,0.0,1.0,-6.683191105163476e-13,4.1590204e-12,2.7154487e-16,0.0,0.0,0.0,7.48e-16,4.6398661030068536e-14,3.4907012433049984e-12,731.8822479233523,6.997839222412471e-12,1.6146450119338592e-13,1.076430007955906e-14,0.0,0.00055389607,7.862578e-07,45727.055,0.2145391,-244.91862,0.0,0.0,0.0,-6.683191105163476e-13,4.1590204e-12,2.7154487e-16,0.0,0.0,0.0,7.48e-16,4.6398661030068536e-14,3.4907012433049984e-12,731.8822479233523,6.997839222412471e-12,1.6146450119338592e-13,1.076430007955906e-14,0.0
7,7,9,adbb36,NKS2975,41.74562615863347,-70.81927632176598,209.378888708,5494.02,-0.8875068538549543,34610D,258.0512,20.994215,-1.2364997,226.5269134167729,66589.19570250089,0.400318136696583,0.936246549345726,65.96924573961023,72.9666027580312,2149.194343552553,0.000816777528802,50547.32103053465,0.4052848621741631,0.549743714496752,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.703435129694034,36.48292558536628,19.22560975148904,36.28235539,1450000000000000.0,27.2874110733526,858.346405880149,1725.46025899588,0.0816777528802,0.026085500610453,0.468123274672863,36.4833013790156,17.9457270789458,17.9310813746119,0.0816777528802,0.9173009856606862,708206274473399.9,16.36530800793523,1157732002703084.8,0.021503971572823157,1.1918467188661692e-05,2.8440000000000003,35.8,2023-11-06 05:09:00,0.0008167775288020032,0.4052854958824388,0.0,505.4732103053465,7,0.0008167775288020032,20.994215,-1.2364997,0.4052854958824388,0.09743691,1.5733999e-09,0.682393229234303,0.0,12430.578898437592,-0.7042767810084202,-0.7099255001283007,4.234225377277145,241.65417183032912,0.34966267120274347,inf,0.0,232.69489026678588,0.0,0.0,0.0,0 days,0.0007986067,7.5617504e-07,54260.773,0.39217222,-246.17166,0.0,0.0,1.0,-6.366213286528573e-13,3.552642e-12,2.6922598e-16,0.0,0.0,0.0,7.479999999999998e-16,3.8925494294867947e-14,2.91602063907442e-12,734.1306429039339,3.522497967745327e-12,1.1950131116290527e-13,7.966754077527018e-15,0.0,0.0007986067,7.5617504e-07,54260.773,0.39217222,-246.17166,0.0,0.0,0.0,-6.366213286528573e-13,3.552642e-12,2.6922598e-16,0.0,0.0,0.0,7.479999999999998e-16,3.8925494294867947e-14,2.91602063907442e-12,734.1306429039339,3.522497967745327e-12,1.1950131116290527e-13,7.966754077527018e-15,0.0
8,8,10,adbb36,NKS2975,41.6669528767214,-70.9253710369731,213.49444426,6134.1,-0.8877621328933265,34610D,254.39577,22.733341,-2.2140422,225.9705504562517,66523.22645676129,0.40160662822378507,0.845421261641052,62.41200396355831,66.262929380405,1995.8291601541853,0.0007186119366288,46319.52510881937,0.4602147818587045,0.5201000330296526,0.9788575499028288,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7067309300410018,33.131185944735336,18.39278479496433,36.28235539,1450000000000000.0,24.9279090427704,846.840045375973,1701.34802546218,0.0718611936629,0.0255811222693286,0.422710630820526,33.1314646902025,16.5243192370551,16.51245319108896,0.07186119366288,0.8643392761708635,672804460763872.6,14.050314054161154,1050874580870446.8,0.020158594605935047,9.560134410676237e-06,2.8440000000000003,35.8,2023-11-06 05:10:00,0.0007186119366288246,0.46021449878330545,0.0,463.1952510881937,8,0.0007186119366288246,22.733341,-2.2140422,0.46021449878330545,0.075611174,9.162724e-08,0.6343028477301441,0.0,12894.637238011368,-0.7060505909466769,-0.7081613961688737,3.8880990219555116,240.66670109165761,0.3830028375726581,inf,0.0,231.96335342825947,0.0,0.0,0.0,0 days,0.0007026805,4.1455684e-07,60754.688,0.447545,-248.81114,0.0,0.0,1.0000000000000002,-6.123870370654422e-13,3.1024005e-12,2.4289292e-16,0.0,0.0,0.0,7.48e-16,3.3361067202170314e-14,2.4900134059260558e-12,735.7005007014342,2.5461638782415168e-12,1.07908487696649e-13,7.193899179776598e-15,0.0,0.0007026805,4.1455684e-07,60754.688,0.447545,-248.81114,0.0,0.0,0.0,-6.123870370654422e-13,3.1024005e-12,2.4289292e-16,0.0,0.0,0.0,7.48e-16,3.3361067202170314e-14,2.4900134059260558e-12,735.7005007014342,2.5461638782415168e-12,1.07908487696649e-13,7.193899179776598e-15,0.0
9,9,11,adbb36,NKS2975,41.58511404263771,-71.0350426962209,218.124444256,6728.46,-0.8880422376854422,34610D,249.87692,24.609198,-2.5851147,222.9053825449828,66460.81445279773,0.40294814770991233,0.866916098532952,62.912111182569696,69.1121037967082,2269.5970141280354,0.0006620869943716,42654.61853884109,0.6046457292075659,0.5242675931880808,1.0,climb,0,GTF2035,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,0,0.7034199441700846,34.55628400350513,18.64746236649535,36.28235538999999,1450000000000000.0,24.9769560201272,850.574241508318,1728.75633594137,0.0662086994372,0.026412228884913,0.433458049266476,34.5560518983541,16.4112635535304,16.400405058638647,0.06620869943716,0.8804375988484014,705925463197177.8,12.032964587888314,922437064269447.4,0.02041203327501988,1.0577828789364702e-05,2.8440000000000003,35.8,2023-11-06 05:11:00,0.0006620869943716858,0.6046456797073458,0.0,426.54618538841095,9,0.0006620869943716858,24.609198,-2.5851147,0.6046456797073458,0.051486712,4.7661686e-07,0.5946786776424395,0.0,13073.016020263154,-0.7085019961968824,-0.7057088077847923,3.5883338657836137,239.746449035075,0.4812321331786758,inf,0.0,231.66294233188992,0.0,0.0,0.0,0 days,0.00064765,2.569928e-07,66783.02,0.61653656,-251.88571,0.0,0.0,0.9999999999999999,-5.898482797076674e-13,2.677165e-12,2.3074737e-16,0.0,0.0,0.0,7.48e-16,2.8113862635102564e-14,2.0873165595246605e-12,737.3335243748107,2.216169146821844e-12,1.1065206116413989e-13,7.376804077609326e-15,0.0,0.00064765,2.569928e-07,66783.02,0.61653656,-251.88571,0.0,0.0,0.0,-5.898482797076674e-13,2.677165e-12,2.3074737e-16,0.0,0.0,0.0,7.48e-16,2.8113862635102564e-14,2.0873165595246605e-12,737.3335243748107,2.216169146821844e-12,1.1065206116413989e-13,7.376804077609326e-15,0.0
