,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
29,29,31,adbb36,NKS2975,40.06581115722656,-73.1683349609375,208.34999982,10972.8,0.5288805681807115,34610D,217.21559,30.308092,-9.808455,223.01156458556048,65688.08566350453,0.42279244440174096,0.419528840919964,31.167348851330885,34.224971404352,50.091389293645086,4.150843046130736e-05,22728.94085815235,0.8181453940617224,0.259727907094424,0.5542278140554916,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.877243417911696,1.331218032245654,0.7548125471034249,17.11255464899751,11.75289455336169,28.192478423903864,1571538750466074.2,13.1105341682438,768.535007620944,1303.41627599739,0.00415084304613,0.0234497774168187,0.209764420459982,17.112485702176,8.94526275160011,8.944891463194827,14.886590028844656,0.5583599032921704,447739048649253.5,6.56825505889192,531864942075938.3,0.0010511023708592753,5.936707993576543e-06,3.16,35.8,2023-11-06 15:31:00,4.1508430461307356e-05,0.818145517611505,0.0,227.2894085815235,29,4.1508430461307356e-05,30.308092,-9.808455,0.818145517611505,0.0,0.0,0.3645278005212935,733.1970669562586,12515.762985238624,-0.7349525631051603,-0.6781185220779297,1.823099025402646,232.3096433890616,0.4719794259374387,0.0,1.0,224.73441327138832,0.0,0.0,0.0,0 days,4.164617e-05,1.0457926e-06,109565.74,0.81838614,-250.82047,0.43907143409054555,0.43907143409054555,0.9999999999999999,-4.2746648505575776e-13,1.7758683e-12,2.915507e-16,1.3552201101912589e-13,1.436594050496581e-13,1.436594050496581e-13,7.480000000000001e-16,4.155427873803962e-14,1.3484017877907195e-12,767.373727502595,3.567610290270817e-14,5.949791584234204e-14,1.7980070642019133e-12,4.164617e-05,1.0457926e-06,109565.74,0.81838614,-250.82047,0.43907143409054555,0.43907143409054555,0.9999999999999999,-4.2746648505575776e-13,1.7758683e-12,2.915507e-16,1.3552201101912589e-13,1.436594050496581e-13,1.436594050496581e-13,7.480000000000001e-16,4.155427873803962e-14,1.3484017877907195e-12,767.373727502595,3.567610290270817e-14,5.949791584234204e-14,1.7980070642019133e-12
30,30,32,adbb36,NKS2975,39.98304748535156,-73.2679443359375,210.92222204,10988.04,0.530581272708696,34610D,217.1314,30.4334,-9.934647,222.73247078741923,65656.91831465322,0.4220218400343335,0.409221772758254,30.3476930021495,33.3650333399776,-50.09697116102749,4.032377524773595e-05,22674.41630463499,0.8016369688368103,0.2528974416845791,0.5400235029352872,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.800709852038972,1.3197515999597516,0.7540140247338741,16.682424528713412,11.610953136443657,27.033488680096475,1588950902202829.2,12.8608408472416,765.877724886531,1295.64246798452,0.00403237752477,0.0232728207386863,0.204610886379127,16.6825166699888,8.79183871506399,8.791484209230644,15.01573652839016,0.5502239738072722,433171556781298.2,6.524780363782822,529532264901231.4,0.0010233959559110938,5.678025423441589e-06,3.16,35.8,2023-11-06 15:32:00,4.032377524773595e-05,0.8016375885173663,0.0,226.74416304634988,30,4.032377524773595e-05,30.4334,-9.934647,0.8016375885173663,0.0,0.0,0.3637943352776268,735.5550437873557,12666.144550022453,-0.735060258914066,-0.6780017815354074,1.816298866431273,232.27019215713264,0.46207837152536774,0.0,1.0,224.6443457335974,0.0,0.0,0.0,0 days,4.0272567e-05,1.0385734e-06,109742.664,0.80035895,-252.34056,0.40294976867476834,0.40294976867476834,1.0,-4.2674169736429947e-13,1.7797914e-12,2.909942e-16,1.242527193785638e-13,1.3541684361786248e-13,1.3541684361786248e-13,7.479999999999999e-16,4.0295334369763526e-14,1.3530496298261693e-12,768.9957968287187,3.3999098841637724e-14,5.803615918999378e-14,1.7152093157716317e-12,4.0272567e-05,1.0385734e-06,109742.664,0.80035895,-252.34056,0.40294976867476834,0.40294976867476834,1.0,-4.2674169736429947e-13,1.7797914e-12,2.909942e-16,1.242527193785638e-13,1.3541684361786248e-13,1.3541684361786248e-13,7.479999999999999e-16,4.0295334369763526e-14,1.3530496298261693e-12,768.9957968287187,3.3999098841637724e-14,5.803615918999378e-14,1.7152093157716317e-12
31,31,33,adbb36,NKS2975,39.89927673339844,-73.36860988451087,209.893333152,10972.8,0.5322876731670871,34610D,217.26399,30.644897,-10.162745,223.04470937084028,65626.57062165106,0.4217241860241107,0.417490681547602,30.933298220301022,33.9675956999914,0.0,3.957104584809211e-05,22728.94085815235,0.775055756300613,0.2577774851691752,0.5505364149529238,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.693109029222056,1.3036223589673506,0.7548406024761936,16.98415493755977,11.714016294451476,27.83843256319756,1576857779630333.0,13.0309295295872,767.645516992589,1305.81562409903,0.00395710458481,0.0234388323333005,0.208745340773801,16.9837978499957,8.90596160275564,8.905609198485742,14.642173647805809,0.5556154381962972,445184582225013.25,6.568666713930994,531884830015579.1,0.0010786154035681533,5.880405183587926e-06,3.16,35.8,2023-11-06 15:33:00,3.957104584809211e-05,0.775057036956481,0.0,227.2894085815235,31,3.957104584809211e-05,30.644897,-10.162745,0.775057036956481,0.0,0.0,0.36444659449380024,737.9209186527219,12608.903083725128,-0.735171807781932,-0.6778808251032374,1.819728143901571,232.2901034788953,0.44733229468763996,0.0,1.0,224.5845264577185,0.0,0.0,0.0,0 days,3.990861e-05,1.0063703e-06,109630.0,0.77807254,-253.73293,0.2148442005095978,0.2148442005095978,1.0,-4.2714286843514264e-13,1.7779248e-12,2.885119e-16,6.633554580799945e-14,7.39584681663415e-14,7.39584681663415e-14,7.479999999999999e-16,3.0430032305614197e-14,1.3507819627804505e-12,770.6337044570444,3.649638990481978e-14,5.920886244962615e-14,9.3253515733017e-13,3.990861e-05,1.0063703e-06,109630.0,0.77807254,-253.73293,0.2148442005095978,0.2148442005095978,1.0,-4.2714286843514264e-13,1.7779248e-12,2.885119e-16,6.633554580799945e-14,7.39584681663415e-14,7.39584681663415e-14,7.479999999999999e-16,3.0430032305614197e-14,1.3507819627804505e-12,770.6337044570444,3.649638990481978e-14,5.920886244962615e-14,9.3253515733017e-13
32,32,34,adbb36,NKS2975,39.81587219238281,-73.46868100373644,208.34999982,10972.8,0.5339863946908494,34610D,217.29341,30.830154,-10.3207035,223.22660739757487,65595.63732343075,0.42202947845446354,0.411588334484074,30.506176820695565,33.4843077081434,25.05550584782703,3.864347099803974e-05,22728.94085815235,0.7539945185506619,0.254218140172463,0.5433067749516197,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.769950630039922,1.315153693173162,0.7554050905211727,16.74214730135167,11.642710780472036,27.16653316482007,1586952100429023.0,12.9121171466858,766.579444031397,1298.61864511717,0.0038643470998,0.0233159069478064,0.205794167242037,16.7421538540717,8.82634193483081,8.826000867522257,14.904765818938976,0.5523640975060244,436110509634807.4,6.576954487765256,532285227129733.94,0.0010398012830425758,5.7341469485692785e-06,3.16,35.8,2023-11-06 15:34:00,3.864347099803974e-05,0.7539950466750727,0.0,227.2894085815235,32,3.864347099803974e-05,30.830154,-10.3207035,0.7539950466750727,0.0,0.0,0.36439725098720244,740.2761497144771,12445.486363614984,-0.7360401294875061,-0.6769379054123171,1.8206878941106408,232.29567010125257,0.43530047213553674,0.0,1.0,224.52692289282203,0.0,0.0,0.0,0 days,3.905579e-05,9.911034e-07,109662.05,0.75783134,-255.01231,0.049314922992650306,0.049314922992650306,1.0000000000000002,-4.2698092071649825e-13,1.7789695e-12,2.8733507e-16,1.524633625342278e-14,1.7377842804792132e-14,1.7377842804792132e-14,7.479999999999999e-16,2.1391642258538318e-14,1.351988641800465e-12,772.2644518334432,3.471664109205483e-14,5.837178686719896e-14,2.1627570565608526e-13,3.905579e-05,9.911034e-07,109662.05,0.75783134,-255.01231,0.049314922992650306,0.049314922992650306,1.0000000000000002,-4.2698092071649825e-13,1.7789695e-12,2.8733507e-16,1.524633625342278e-14,1.7377842804792132e-14,1.7377842804792132e-14,7.479999999999999e-16,2.1391642258538318e-14,1.351988641800465e-12,772.2644518334432,3.471664109205483e-14,5.837178686719896e-14,2.1627570565608526e-13
33,33,35,adbb36,NKS2975,39.73345223119704,-73.56719970703125,207.321110932,10980.42,0.5356720593684742,34610D,217.27338,31.011993,-10.42589,222.63173218190465,65565.13114661006,0.42036089112701625,0.405169448490716,29.938232198569324,32.9195104199698,0.0,3.780115929992492e-05,22701.66532634303,0.7385984449525358,0.249485268321411,0.5333268522797044,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.582680552268549,1.2870776475655057,0.7534267185630615,16.45976273781982,11.54164028744722,26.37685376878855,1598815896067041.0,12.7282018729203,764.429842619977,1296.98303360171,0.00378011592999,0.023230630086497,0.202584724245358,16.4597552099849,8.72058672068099,8.72025708485379,14.763409735118977,0.5458571626482567,428430671544970.06,6.532067417093841,530000443175686.6,0.001047701950578676,5.5800606757797835e-06,3.16,35.8,2023-11-06 15:35:00,3.780115929992492e-05,0.7385989691705827,0.0,227.01665326343036,33,3.780115929992492e-05,31.011993,-10.42589,0.7385989691705827,0.0,0.0,0.3639935141592914,742.6132814511753,12377.669554615994,-0.737368010416879,-0.675491241404249,1.8132668244136698,232.2525595513586,0.4263290051325331,0.0,1.0,224.440828861793,0.0,0.0,0.0,0 days,3.8070593e-05,9.858115e-07,109765.695,0.73967266,-256.0378,0.0,0.0,1.0,-4.265392930521552e-13,1.781458e-12,2.8692714e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8648870726495537e-14,1.354918736863717e-12,773.8749736304514,3.4509521831253533e-14,5.746145532051214e-14,0.0,3.8070593e-05,9.858115e-07,109765.695,0.73967266,-256.0378,0.0,0.0,1.0,-4.265392930521552e-13,1.781458e-12,2.8692714e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8648870726495537e-14,1.354918736863717e-12,773.8749736304514,3.4509521831253533e-14,5.746145532051214e-14,0.0
34,34,36,adbb36,NKS2975,39.65133408368644,-73.66485595703125,206.806666488,10980.42,0.537351689162439,34610D,217.31279,31.191126,-10.543045,221.9089308281281,65535.19291441149,0.4209832409858646,0.41025974731588,30.38990436804529,33.491174132297,50.12827440580663,3.720963339518742e-05,22701.66532634303,0.7233200861177539,0.253249203067044,0.5413367159346247,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.733000253691708,1.3096250863158765,0.7509125351614855,16.74556570614478,11.615340952615258,27.149231265763635,1587212036544346.0,12.8654843073843,766.141983951672,1298.61427841923,0.00372096333952,0.0233216904903731,0.20512987365794,16.7455870661485,8.79566915368398,8.795341882236956,14.893705955972846,0.5510299188809618,435131260047001.6,6.495430045488276,528230253568601.8,0.0010390707670691224,5.7103461961604234e-06,3.16,35.8,2023-11-06 15:36:00,3.720963339518741e-05,0.7233201000477215,0.0,227.01665326343036,34,3.720963339518741e-05,31.191126,-10.543045,0.7233201000477215,0.0,0.0,0.36392750339023805,744.9420485393159,12282.06252205385,-0.7380583557040021,-0.6747368847006252,1.8152148683860727,232.26389124526372,0.417669634987099,0.0,1.0,224.40727542592762,0.0,0.0,0.0,0 days,3.7472582e-05,9.812265e-07,109796.38,0.7226938,-256.61496,0.0,0.0,0.9999999999999999,-4.2638182739616234e-13,1.7824941e-12,2.8657372e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8664032600271203e-14,1.3561122216631789e-12,775.4757315831268,3.468573607638234e-14,5.818336557213597e-14,0.0,3.7472582e-05,9.812265e-07,109796.38,0.7226938,-256.61496,0.0,0.0,0.9999999999999999,-4.2638182739616234e-13,1.7824941e-12,2.8657372e-16,0.0,0.0,0.0,7.480000000000002e-16,1.8664032600271203e-14,1.3561122216631789e-12,775.4757315831268,3.468573607638234e-14,5.818336557213597e-14,0.0
35,35,37,adbb36,NKS2975,39.56977456302966,-73.76153564453125,206.292222044,10995.66,0.5390219843123708,34610D,217.2547,31.307861,-10.606144,221.0921435055377,65504.80301004345,0.4193924896806856,0.397919597540526,29.40275775100156,32.4806047183584,0.0,3.650769209931126e-05,22647.1937733117,0.7133471030859608,0.2450229812583463,0.5240605543141145,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.615872455836843,1.2920663227567415,0.7482486145959177,16.24047319390914,11.439584716653934,25.946108824231075,1583388886213691.2,12.558203561106,762.807162033514,1289.78650576526,0.00365076920993,0.0231162084524052,0.198959798770263,16.2403023591792,8.60693911719602,8.606624909183822,15.01611310363819,0.5409561699639551,418862463375116.2,6.42532800637463,524610737640374.4,0.001008806140745525,5.415257922513294e-06,3.16,35.8,2023-11-06 15:37:00,3.650769209931126e-05,0.7133475532800398,0.0,226.47193773311707,35,3.650769209931126e-05,31.307861,-10.606144,0.7133475532800398,0.0,0.0,0.363151351051317,747.2578764406459,12451.914463319605,-0.7392072302484707,-0.6734780402866781,1.8058968530113149,232.20959097245768,0.41167888520298723,0.0,1.0,224.32682587296185,0.0,0.0,0.0,0 days,3.634354e-05,1.0010729e-06,109971.61,0.70625687,-257.1536,0.0,0.0,1.0000000000000002,-4.256578851623142e-13,1.7864694e-12,2.8810354e-16,0.0,0.0,0.0,7.48e-16,1.8726652720709668e-14,1.360811475670284e-12,777.0656000259202,3.277572139097829e-14,5.643327565887543e-14,0.0,3.634354e-05,1.0010729e-06,109971.61,0.70625687,-257.1536,0.0,0.0,1.0000000000000002,-4.256578851623142e-13,1.7864694e-12,2.8810354e-16,0.0,0.0,0.0,7.48e-16,1.8726652720709668e-14,1.360811475670284e-12,777.0656000259202,3.277572139097829e-14,5.643327565887543e-14,0.0
36,36,38,adbb36,NKS2975,39.4869581319518,-73.8592529296875,206.292222044,10995.66,0.540701368002632,34610D,217.28883,31.533506,-10.708951,220.08916902206187,65475.40025229245,0.41812172930824204,0.410290181120388,30.265031840081388,33.541048127526,75.20035081640435,3.6234867870047656e-05,22647.1937733117,0.7048758285911797,0.2522085986673449,0.539195149842828,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.418791157081218,1.2625136197769802,0.744795756713307,16.77038965904149,11.582933631256015,27.203510216921977,1586396573475125.0,12.7938374771194,765.082494465165,1306.42190919281,0.003623486787,0.0234054194637248,0.205145090560194,16.770524063763,8.76485426284035,8.764536681011773,14.408419378761485,0.5478198443812556,438044235182383.1,6.375735664533262,522214155387842.8,0.0010976204014790064,5.721826721091157e-06,3.16,35.8,2023-11-06 15:38:00,3.6234867870047656e-05,0.7048768125428169,0.0,226.47193773311707,36,3.6234867870047656e-05,31.533506,-10.708951,0.7048768125428169,0.0,0.0,0.3630943101274399,749.5863056108464,12256.048645183055,-0.7400751216474302,-0.6725242109534358,1.8019525419635476,232.18653094177893,0.40692517291685315,0.0,1.0,224.2817007139973,0.0,0.0,0.0,0 days,3.6028963e-05,9.917984e-07,110002.445,0.6954968,-257.5249,0.0,0.0,1.0,-4.254985786912448e-13,1.7874869e-12,2.8738864e-16,0.0,0.0,0.0,7.48e-16,1.874123678821222e-14,1.3619883196326322e-12,778.6791967385839,3.680170399784597e-14,5.818768171863832e-14,0.0,3.6028963e-05,9.917984e-07,110002.445,0.6954968,-257.5249,0.0,0.0,1.0,-4.254985786912448e-13,1.7874869e-12,2.8738864e-16,0.0,0.0,0.0,7.48e-16,1.874123678821222e-14,1.3619883196326322e-12,778.6791967385839,3.680170399784597e-14,5.818768171863832e-14,0.0
37,37,39,adbb36,NKS2975,39.40534973144531,-73.95518427309781,206.292222044,11018.52,0.5423649647232283,34610D,217.19696,31.56538,-10.729696,219.10377219441853,65445.135220452365,0.41727833286775834,0.402734017820258,29.68722057504911,33.0046957456832,25.062981857972165,3.57628532335153e-05,22565.703240217892,0.7015361120060237,0.2473935047920759,0.5294582554211222,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.348195955214797,1.2519308379755083,0.7416178896722615,16.50298648015859,11.476111045428162,26.51936495189632,1596674870783844.5,12.6065212974286,763.136237447619,1301.23433954618,0.00357628532335,0.0232866619516726,0.201367008910129,16.5023478728416,8.64731103702328,8.647001795567157,14.4817835018097,0.5419546909912898,428228810158125.06,6.296567848968724,517477038598798.6,0.001077889413688772,5.544798856200457e-06,3.16,35.8,2023-11-06 15:39:00,3.57628532335153e-05,0.7015366204035646,0.0,225.6570324021789,37,3.57628532335153e-05,31.56538,-10.729696,0.7015366204035646,0.0,0.0,0.36194083078180084,751.8928505795242,12345.282827964367,-0.7410042556348295,-0.6715003299560413,1.7928692611965233,232.13325599708742,0.40463580576457175,0.0,1.0,224.22100293714274,0.0,0.0,0.0,0 days,3.487945e-05,1.0184741e-06,110248.875,0.6829351,-257.72928,0.0,0.0,0.9999999999999998,-4.244911806647684e-13,1.7929382e-12,2.894449e-16,0.0,0.0,0.0,7.48e-16,1.8827256179130333e-14,1.3684470220688697e-12,780.2651802335558,3.5642795644837404e-14,5.711606059448325e-14,0.0,3.487945e-05,1.0184741e-06,110248.875,0.6829351,-257.72928,0.0,0.0,0.9999999999999998,-4.244911806647684e-13,1.7929382e-12,2.894449e-16,0.0,0.0,0.0,7.48e-16,1.8827256179130333e-14,1.3684470220688697e-12,780.2651802335558,3.5642795644837404e-14,5.711606059448325e-14,0.0
38,38,40,adbb36,NKS2975,39.32304382324219,-74.05155347741169,205.263333156,11026.14,0.5440317882230216,34610D,217.19464,31.696733,-10.802612,218.372600117716,65415.44799987732,0.41539550050353596,0.389758689447202,28.641912967964267,31.9036878857656,0.0,3.5572200674045175e-05,22538.60460760245,0.6971686980158206,0.2386826080663689,0.5110349868243411,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.250529148955888,1.2372858828648294,0.7391470038590613,15.952167649537769,11.2894513904237,25.42790822988972,1558929686036922.5,12.2834071799485,759.59478564919,1291.30249709009,0.0035572200674,0.0230688699695674,0.194879344723601,15.9518439428828,8.44771958837547,8.447419095088243,14.650467346549112,0.5312680878319979,410083096805171.9,6.251546154054555,514955504356332.2,0.0010400036831952491,5.221190409623514e-06,3.16,35.8,2023-11-06 15:40:00,3.557220067404518e-05,0.6971694897920352,0.0,225.38604607602454,38,3.557220067404518e-05,31.696733,-10.802612,0.6971694897920352,0.0,0.0,0.36151004587243946,754.2038705241199,12262.01351005086,-0.7414762002228195,-0.6709791684569122,1.7849486027667365,232.08660461821665,0.4021078536567667,0.0,1.0,224.1652916792881,0.0,0.0,0.0,0 days,3.4415894e-05,1.0250078e-06,110351.45,0.67473483,-257.90985,0.0,0.0,1.0000000000000002,-4.2404750484260017e-13,1.7954431e-12,2.8994915e-16,0.0,0.0,0.0,7.48e-16,1.8866091639843877e-14,1.3713955773739032e-12,781.8647191430143,3.335375072315907e-14,5.5275889144353746e-14,0.0,3.4415894e-05,1.0250078e-06,110351.45,0.67473483,-257.90985,0.0,0.0,1.0000000000000002,-4.2404750484260017e-13,1.7954431e-12,2.8994915e-16,0.0,0.0,0.0,7.48e-16,1.8866091639843877e-14,1.3713955773739032e-12,781.8647191430143,3.335375072315907e-14,5.5275889144353746e-14,0.0
39,39,41,adbb36,NKS2975,39.241241455078125,-74.14708676545519,202.691110936,11026.14,0.5456892894875407,34610D,217.2266,31.889769,-10.901719,217.02136900803097,65386.80608690935,0.4146544179588094,0.384829128002698,28.289288464883143,31.639759499745,-25.07106552986069,3.5593361143883336e-05,22538.60460760245,0.6946852207589063,0.2357440705406928,0.5043371899447041,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.305437816343392,1.2455200540038536,0.7345192630608366,15.819577894678003,11.22044232836831,25.13035927220562,1544885299369179.8,12.1753809427462,758.408470259112,1285.28411317112,0.00355933611439,0.0229768959010613,0.192414564001349,15.8198797498725,8.37426277378315,8.3739647162328,14.877279207293595,0.5277201556709137,403290233106515.0,6.186818913885323,511826695455949.94,0.0010067937620964718,5.104733163842522e-06,3.16,35.8,2023-11-06 15:41:00,3.5593361143883336e-05,0.6946852875827737,0.0,225.38604607602454,39,3.5593361143883336e-05,31.889769,-10.901719,0.6946852875827737,0.0,0.0,0.36145685781413495,756.5019684537585,11990.001384891017,-0.7417579052765166,-0.6706677343959482,1.7826887835279925,232.07326104772005,0.40079937477237665,0.0,1.0,224.14646935391903,0.0,0.0,0.0,0 days,3.4370492e-05,1.0190722e-06,110381.95,0.67065024,-258.07434,0.0,0.0,1.0,-4.238874830049686e-13,1.7964327e-12,2.8949326e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8880581039126056e-14,1.3725452143405723e-12,783.4539497685029,3.1907028703044216e-14,5.457677479664502e-14,0.0,3.4370492e-05,1.0190722e-06,110381.95,0.67065024,-258.07434,0.0,0.0,1.0,-4.238874830049686e-13,1.7964327e-12,2.8949326e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8880581039126056e-14,1.3725452143405723e-12,783.4539497685029,3.1907028703044216e-14,5.457677479664502e-14,0.0
40,40,42,adbb36,NKS2975,39.161224365234375,-74.24035113790762,200.118888716,11018.52,0.5473241937441378,34610D,217.30511,32.08539,-11.002509,215.8428535741914,65358.51679844447,0.41476416691267726,0.377107401417532,27.791128892491503,31.182436746361,-25.07918441705552,3.589595065429587e-05,22565.703240217892,0.6942971818094952,0.2315927407707625,0.4949432882252862,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.516297846452314,1.2771389763605936,0.7303985735912384,15.590229412013942,11.126796550134593,24.63971798706955,1521726905613605.0,12.0340868229669,757.034947753961,1272.63947535069,0.00358959506543,0.0227971170907518,0.188553700708766,15.5912183731805,8.27094496019665,8.270648077421383,15.44541427924156,0.523640110788749,391925566980003.4,6.13965880438206,509892153671047.7,0.0009360669412139841,4.926746414347618e-06,3.16,35.8,2023-11-06 15:42:00,3.589595065429587e-05,0.6942980725757424,0.0,225.6570324021789,40,3.589595065429587e-05,32.08539,-11.002509,0.6942980725757424,0.0,0.0,0.36176069741609646,758.7687412170641,11971.64377199547,-0.7424729889847344,-0.6698760039201841,1.7851673217946689,232.0878952959665,0.40088143331504106,0.0,1.0,224.16041493141935,0.0,0.0,0.0,0 days,3.4802324e-05,1.0088929e-06,110339.37,0.6703853,-258.23337,0.0,0.0,1.0,-4.240161305179879e-13,1.795916e-12,2.8871033e-16,0.0,0.0,0.0,7.479999999999998e-16,1.887140747046514e-14,1.371899780074453e-12,785.0042345657499,2.905665392617028e-14,5.348167335495552e-14,0.0,3.4802324e-05,1.0088929e-06,110339.37,0.6703853,-258.23337,0.0,0.0,1.0,-4.240161305179879e-13,1.795916e-12,2.8871033e-16,0.0,0.0,0.0,7.479999999999998e-16,1.887140747046514e-14,1.371899780074453e-12,785.0042345657499,2.905665392617028e-14,5.348167335495552e-14,0.0
41,41,43,adbb36,NKS2975,39.08125305175781,-74.33325726052988,199.089999828,11010.9,0.5489543482436756,34610D,217.36732,32.284065,-11.096561,214.30294428095772,65330.725669551975,0.4127727894514861,0.382273028728882,28.085439059159377,31.683855119394,25.081181124509584,3.63359195300712e-05,22592.83445408237,0.6979776610866805,0.2340453254929948,0.4993546522000173,cruise,15,GTF2035_wi,0,43031,1.237,3.16,3.16,8.320921807816772,1.247835922827291,0.7250838354645901,15.841192980082246,11.172427412433672,24.999270211196464,1538697862266212.5,12.1106127064855,757.400702994468,1282.4367949661,0.00363359195301,0.0229443699792027,0.191136514364441,15.841927559697,8.33043202047784,8.330129337568554,14.98342408811734,0.5247265857402399,400980583302484.25,6.076452187204299,507181990981001.1,0.0009902556134973673,5.049943435794124e-06,3.16,35.8,2023-11-06 15:43:00,3.633591953007121e-05,0.6979787964063214,0.0,225.9283445408238,41,3.633591953007121e-05,32.284065,-11.096561,0.6979787964063214,0.0,0.0,0.3620919903022073,761.0289308643888,11957.368316714405,-0.7437883827563629,-0.6684151716386113,1.7812532869740407,232.06477708064583,0.40325017152190085,0.0,1.0,224.15075692258264,0.0,0.0,0.0,0 days,3.534954e-05,9.869989e-07,110296.98,0.67444664,-258.42358,0.0,0.0,1.0,-4.2414479705312165e-13,1.7953547e-12,2.8702768e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8860755728070572e-14,1.3712098511465417e-12,786.5536324723806,3.1144125839508573e-14,5.4214266752753024e-14,0.0,3.534954e-05,9.869989e-07,110296.98,0.67444664,-258.42358,0.0,0.0,1.0,-4.2414479705312165e-13,1.7953547e-12,2.8702768e-16,0.0,0.0,0.0,7.479999999999999e-16,1.8860755728070572e-14,1.3712098511465417e-12,786.5536324723806,3.1144125839508573e-14,5.4214266752753024e-14,0.0
