,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
57,57,57,136.96031051364636,37.96190390731812,9425.94,885974.0,,191.0118316668108,0.9061898160281272,34610D,244.58902,4.8091516,2.5178423,193.04788057052733,66975.04641726195,0.2678932379432274,0.565004227747392,28.663444416776883,33.7388169344664,0.0,0.0001671979792289,28843.43834933314,0.1758214402886476,0.238862036806474,0.4293347824046362,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.615749086837873,16.869406473422284,9.36163096025831,26.37044334126391,451390348424983.1,7.48006247822609,671.56345154265,1343.64343931572,0.0167197979229,0.0191182820823975,0.282502113873696,16.8694084672332,14.7765428220039,14.7740726269157,0.01671979792289,0.4907059853873244,3693461809731563.0,0.012133093482786777,3.816741659373858e-05,3.16,35.8,2023-08-06 01:57:00,0.0001671979792289621,0.17582154967787558,0.0,288.4343834933314,57,0.0001671979792289621,4.8091516,2.5178423,0.17582154967787558,0.008366512,0.0,0.4108208928008966,1198.082668152957,11250.508555581375,-0.6654361207490869,-0.7464548005086489,1.8242432955560757,232.31626908207897,0.13279994840810386,inf,0.0,223.21967810784147,0.0,0.0,0.0,0 days,0.00019977482,4.0845023e-07,98047.86,0.21911722,-284.16263,0.0,0.0,1.0,-4.815929874911763e-13,2.0275554e-12,2.4321384e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1088724287220252e-14,1.5459623423622732e-12,1271.4267291413835,11.250508555581375,6.358774186124024e-13,0.00019977482,4.0845023e-07,98047.86,0.21911722,-284.16263,0.0,0.0,0.0,-4.815929874911763e-13,2.0275554e-12,2.4321384e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1088724287220252e-14,1.5459623423622732e-12,1271.4267291413835,11.250508555581375
58,58,58,136.86460883328712,37.894539883325365,9425.94,885974.0,,190.59471455005405,0.9071213408620143,34610D,244.61597,4.628643,2.3876212,192.8215140798288,66946.38297284518,0.2678568962085505,0.564851017226608,28.658831389930484,33.7646846109708,0.0,0.0001675160559116,28843.43834933314,0.1756686902058007,0.2388235949160873,0.4293655135799669,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6149931815896338,16.881996014411254,9.360443105203872,26.36312308217092,451049402328084.4,7.48019776935489,671.635021369169,1343.73265662846,0.0167516055912,0.0191192029229489,0.282425508613304,16.8823423054854,14.7718244192234,14.7693503159101,0.01675160559116,0.4909897396614711,3687639809018217.0,0.01213746192687419,3.813570028205737e-05,3.16,35.8,2023-08-06 01:58:00,0.000167516055911656,0.17566852480420467,0.0,288.4343834933314,58,0.000167516055911656,4.628643,2.3876212,0.17566852480420467,0.008961883,0.0,0.41077563155707436,1199.3144957513084,11256.243579805394,-0.6650973111786903,-0.746756698438572,1.824153245122802,232.315747794443,0.1327197792560118,inf,0.0,223.2189001216613,0.0,0.0,0.0,0 days,0.00019781661,3.990152e-07,98051.12,0.21688658,-284.55463,0.0,0.0,0.9999999999999999,-4.815849527830805e-13,2.0282493e-12,2.4261983e-16,0.0,0.0,0.0,7.48e-16,2.1097255807252603e-14,1.5466643054046586e-12,1271.992068922662,11.256243579805394,6.362226247310322e-13,0.00019781661,3.990152e-07,98051.12,0.21688658,-284.55463,0.0,0.0,0.0,-4.815849527830805e-13,2.0282493e-12,2.4261983e-16,0.0,0.0,0.0,7.48e-16,2.1097255807252603e-14,1.5466643054046586e-12,1271.992068922662,11.256243579805394
59,59,59,136.76890715292788,37.82717585933261,9425.94,885974.0,,190.1775974332973,0.9080473071069264,34610D,244.64339,4.470959,2.2782874,192.62575318976675,66917.72414145526,0.2677554416822683,0.565398391151002,28.679166623387594,33.8189378175574,0.0,0.0001668595754001,28843.43834933314,0.1744873895184472,0.2389930551948966,0.4297836653088573,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6143343711342683,16.909042245208674,9.366586491023304,26.39168899090989,450633172637521.25,7.48402529570937,671.813901283214,1344.32777836498,0.01668595754,0.01913324202931,0.282699195575501,16.9094689087787,14.7752897884445,14.772824801170716,0.01668595754001,0.4917054471352586,3681041035539004.0,0.01215030228350084,3.8139206945501915e-05,3.16,35.8,2023-08-06 01:59:00,0.00016685957540013677,0.1744875189726905,0.0,288.4343834933314,59,0.00016685957540013677,4.470959,2.2782874,0.1744875189726905,0.01004191,0.0,0.41072959120496305,1200.5389747970146,11261.972255186725,-0.6647592235438835,-0.747057678304248,1.82389947097266,232.3142786136761,0.13186331160079262,inf,0.0,223.21433851106974,0.0,0.0,0.0,0 days,0.00019493686,3.8885167e-07,98054.164,0.21304975,-284.96124,0.0,0.0,1.0,-4.815781161119674e-13,2.028933e-12,2.4171356e-16,0.0,0.0,0.0,7.479999999999999e-16,2.110532736302925e-14,1.5473549075001983e-12,1272.5574087039404,11.261972255186725,6.377975375119279e-13,0.00019493686,3.8885167e-07,98054.164,0.21304975,-284.96124,0.0,0.0,0.0,-4.815781161119674e-13,2.028933e-12,2.4171356e-16,0.0,0.0,0.0,7.479999999999999e-16,2.110532736302925e-14,1.5473549075001983e-12,1272.5574087039404,11.261972255186725
60,60,60,136.67320547256867,37.75981183533987,9425.94,885974.0,,189.7604803165405,0.9089676936558988,34610D,244.67311,4.3125362,2.205682,192.4870536569024,66889.04497483186,0.26732756799897334,0.564231666132516,28.591646358401096,33.7194993265118,0.0,0.0001666635211173,28843.43834933314,0.1737509163421346,0.2382637196533424,0.4286193856213547,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6138547404407819,16.86020864978605,9.343144763380195,26.2694536998575,450822613939305.4,7.46575195068448,671.447577115472,1343.79752903691,0.0166663521117,0.0191262288863426,0.282115833066258,16.8597496632559,14.7502068882856,14.747748976512622,0.01666635211173,0.4902465758068449,3698054312491191.0,0.012119175182240536,3.81687474812588e-05,3.16,35.8,2023-08-06 02:00:00,0.00016666352111735353,0.17375092348594823,0.0,288.4343834933314,60,0.00016666352111735353,4.3125362,2.205682,0.17375092348594823,0.010549989,0.0,0.41067970062462666,1201.75607737976,11267.694559763408,-0.6644218574657772,-0.747357742531464,1.8228340229406441,232.30810841436826,0.13134530012552298,inf,0.0,223.20675209363267,0.0,0.0,0.0,0 days,0.00019184408,3.8102323e-07,98057.59,0.20967306,-285.27728,0.0,0.0,1.0,-4.815691094683299e-13,2.0296338e-12,2.4097306e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1113813166107862e-14,1.548064622495698e-12,1273.1227484852186,11.267694559763408,6.351420344019302e-13,0.00019184408,3.8102323e-07,98057.59,0.20967306,-285.27728,0.0,0.0,0.0,-4.815691094683299e-13,2.0296338e-12,2.4097306e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1113813166107862e-14,1.548064622495698e-12,1273.1227484852186,11.267694559763408
61,61,61,136.57750379220943,37.69244781134712,9425.94,885974.0,,189.3433631997838,0.909882479469298,34610D,244.69156,4.1131577,2.0904462,192.27074927732968,66860.45332847346,0.2670956399669524,0.561466062831042,28.45135270179713,33.5628266415532,0.0,0.000168747916681,28843.43834933314,0.1755908664563207,0.2370946058483094,0.4265638080721595,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6131418372704598,16.781616422940207,9.30346276621199,26.07051761199875,451162910913338.9,7.43984271192136,670.823696784112,1342.00209719972,0.0168747916681,0.0190861328194766,0.280733031415521,16.7814133207766,14.7087434668297,14.70626181578612,0.0168747916681,0.4877730654018347,3716901477754545.5,0.012068187552541848,3.811492663788005e-05,3.16,35.8,2023-08-06 02:01:00,0.00016874791668109525,0.17559072218237462,0.0,288.4343834933314,61,0.00016874791668109525,4.1131577,2.0904462,0.17559072218237462,0.009931804,0.0,0.4106487349449093,1202.9657756782253,11273.410471617344,-0.6640852125638873,-0.7476568935373877,1.8222604617577525,232.30478549728923,0.13276032929854373,inf,0.0,223.20902983022162,0.0,0.0,0.0,0 days,0.00019119825,3.715455e-07,98059.92,0.2101464,-285.6515,0.0,0.0,0.9999999999999999,-4.815662360188917e-13,2.0301935e-12,2.4053608e-16,0.0,0.0,0.0,7.48e-16,2.1120691906761413e-14,1.5486273718618389e-12,1273.6825080086626,11.273410471617344,6.295985851811247e-13,0.00019119825,3.715455e-07,98059.92,0.2101464,-285.6515,0.0,0.0,0.0,-4.815662360188917e-13,2.0301935e-12,2.4053608e-16,0.0,0.0,0.0,7.48e-16,2.1120691906761413e-14,1.5486273718618389e-12,1273.6825080086626,11.273410471617344
62,62,62,136.4818021118502,37.62508378735436,9425.94,885974.0,,188.92624608302705,0.9107916435751504,34610D,244.70963,3.9256785,1.9765476,191.92184647259992,66832.00197577167,0.2670111981955347,0.563348194648854,28.53610292101397,33.7258891318394,0.0,0.0001713534669386,28843.43834933314,0.1779713963804478,0.2378008576751164,0.4278354507890122,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.612006570856455,16.86270318409308,9.325468696491606,26.18530186623175,450218757184287.1,7.45679243838143,671.323218446522,1343.5771188186,0.0171353466939,0.0191226634085783,0.281674097324427,16.8629445659197,14.7298569925186,14.727333412879544,0.01713534669386,0.4897535285890708,3701407871226400.0,0.012106153890520789,3.8153893458212686e-05,3.16,35.8,2023-08-06 02:02:00,0.0001713534669386992,0.17797118717238317,0.0,288.4343834933314,62,0.0001713534669386992,3.9256785,1.9765476,0.17797118717238317,0.009058765,0.0,0.4106184115667878,1204.1680419605236,11279.119968882189,-0.6637492884542199,-0.7479551337323094,1.822054628030433,232.30359277728036,0.1345842254273192,inf,0.0,223.21480064013627,0.0,0.0,0.0,0 days,0.00019080655,3.6307097e-07,98062.32,0.21024978,-286.05792,0.0,0.0,1.0,-4.815629788859439e-13,2.0307816e-12,2.4023302e-16,0.0,0.0,0.0,7.48e-16,2.1128074202671446e-14,1.549218552979354e-12,1274.241316176957,11.279119968882188,6.339383670878239e-13,0.00019080655,3.6307097e-07,98062.32,0.21024978,-286.05792,0.0,0.0,0.0,-4.815629788859439e-13,2.0307816e-12,2.4023302e-16,0.0,0.0,0.0,7.48e-16,2.1128074202671446e-14,1.549218552979354e-12,1274.241316176957,11.279119968882188
63,63,63,136.38610043149097,37.55771976336161,9425.94,885974.0,,188.50912896627028,0.9116951650694822,34610D,244.73175,3.7232032,1.8872635,191.72309430426185,66803.46587285065,0.26641341540515895,0.55135567415456,27.951119324683145,32.9681781053968,0.0,0.0001734551242077,28843.43834933314,0.1797451234545783,0.2329259943723595,0.4191412147189035,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6113451786331079,16.483768429405423,9.162172186445972,25.3693358116806,452727382912684.06,7.34670945017884,668.486122078523,1335.15063358014,0.0173455124208,0.0189321346854312,0.27567783707728,16.4840890526984,14.5613710053215,14.558845698932473,0.01734551242077,0.4785561277754308,3788391268686340.0,0.01188158327982265,3.792364149112504e-05,3.16,35.8,2023-08-06 02:03:00,0.00017345512420779413,0.1797450876559995,0.0,288.4343834933314,63,0.00017345512420779413,3.7232032,1.8872635,0.1797450876559995,0.008592261,0.0,0.4105812979545823,1205.3628485846461,11284.823029758123,-0.6634140847506177,-0.7482524655184907,1.820573177545213,232.29500487338328,0.13595544757990125,inf,0.0,223.2121133673405,0.0,0.0,0.0,0 days,0.00018995801,3.6239467e-07,98065.01,0.2098982,-286.43213,0.0,0.0,1.0,-4.815580311707535e-13,2.0314607e-12,2.4034653e-16,0.0,0.0,0.0,7.48e-16,2.1137082511118247e-14,1.54990276753426e-12,1274.800124345251,11.284823029758122,6.092027693453925e-13,0.00018995801,3.6239467e-07,98065.01,0.2098982,-286.43213,0.0,0.0,0.0,-4.815580311707535e-13,2.0314607e-12,2.4034653e-16,0.0,0.0,0.0,7.48e-16,2.1137082511118247e-14,1.54990276753426e-12,1274.800124345251,11.284823029758122
64,64,64,136.2903987511317,37.49035573936887,9425.94,885974.0,,188.0920118495135,0.9125930231166376,34610D,244.7534,3.5277014,1.832888,190.8531291609484,66775.51475352597,0.26589325565884364,0.558238350585772,28.23111997445517,33.4664113211778,26.970122572638672,0.0001751519200824,28843.43834933314,0.1811001729784737,0.2352593331204597,0.4231929260696828,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6085441867785211,16.733632994390565,9.23586611719616,25.744281519311247,450073241909613.2,7.39952088072895,670.0001398859,1340.72551579548,0.0175151920082,0.0190678463050867,0.279119175292886,16.7332056605889,14.6382119315922,14.63564846966109,0.0175151920082399,0.4845078934538667,3754700168058847.0,0.011997578097301412,3.8174644644267374e-05,3.16,35.8,2023-08-06 02:04:00,0.00017515192008245387,0.18110024384813184,0.0,288.4343834933314,64,0.00017515192008245387,3.5277014,1.832888,0.18110024384813184,0.008596894,0.0,0.4105449794188614,1206.550167998885,11254.306598822568,-0.678077489030381,-0.7349904209377518,1.819285851808822,232.28753727703446,0.13700982745900947,inf,0.0,223.20926049475958,0.0,0.0,0.0,0 days,0.00018854324,3.62768e-07,98067.49,0.20881394,-286.9606,0.0,0.0,1.0,-4.815542172997831e-13,2.0321284e-12,2.402319e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1145695904000347e-14,1.5505741539239076e-12,1275.3579958833004,11.254306598822568,6.230989873868056e-13,0.00018854324,3.62768e-07,98067.49,0.20881394,-286.9606,0.0,0.0,0.0,-4.815542172997831e-13,2.0321284e-12,2.402319e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1145695904000347e-14,1.5505741539239076e-12,1275.3579958833004,11.254306598822568
65,65,65,136.19673355765963,37.42169137728416,9433.56,885974.0,,187.6748947327568,0.9134993430814722,34610D,244.71468,3.2684283,1.779391,189.99894644959625,66747.28363355152,0.2647539600312967,0.54183912410835,27.41608168840032,32.489503256437,-26.97189155845667,0.0001760030709641,28810.358425543698,0.1824959845516293,0.228467347403336,0.4109326567432377,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6058685154780912,16.245221563782987,9.004535753194894,24.610227803229005,451920285706032.25,7.24626780606219,666.086973827931,1329.36694519711,0.0176003070964,0.0188136987832424,0.270919562054175,16.2447516282185,14.4001222287819,14.397588209042633,0.01760030709641,0.4692673290367988,3877514750905066.5,0.011689956176789711,3.789197689148958e-05,3.16,35.8,2023-08-06 02:05:00,0.00017600307096417195,0.18249600081895404,0.0,288.103584255437,65,0.00017600307096417195,3.2684283,1.779391,0.18249600081895404,0.009030108,0.0,0.41013901815789167,1207.748675516555,11200.234645126615,-0.682516890694541,-0.7308698200888145,1.8143848543342105,232.25906440369738,0.1380128518647543,inf,0.0,223.187006968948,0.0,0.0,0.0,0 days,0.00018869313,3.3668638e-07,98153.18,0.21044621,-287.68414,0.0,0.0,1.0,-4.810765629921392e-13,2.0311706e-12,2.3850193e-16,0.0,0.0,0.0,7.48e-16,2.1137725496453526e-14,1.5500941199426352e-12,1275.9209222734369,11.200234645126615,5.89104802029812e-13,0.00018869313,3.3668638e-07,98153.18,0.21044621,-287.68414,0.0,0.0,0.0,-4.810765629921392e-13,2.0311706e-12,2.3850193e-16,0.0,0.0,0.0,7.48e-16,2.1137725496453526e-14,1.5500941199426352e-12,1275.9209222734369,11.200234645126615
66,66,66,136.1041259765625,37.35291044590837,9425.94,885974.0,TVJ571,187.257777616,0.9144038539546704,34610D,244.78549,2.9819596,1.6581838,189.1001836397571,66719.8675518631,0.26433114524060386,0.54905590196858,27.72128760965528,33.025879353866,0.0,0.0001765559663627,28843.43834933314,0.1819512615228669,0.2310107300804606,0.4151908619170104,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.602915295421635,16.513276972065327,9.084786015328223,25.013282340310308,449924360767563.6,7.30610370144416,667.693354190253,1335.12727610552,0.0176555966363,0.0189525367815822,0.27452795098429,16.512939676933,14.4850240444367,14.482467078466346,0.0176555966362699,0.4754743037091939,3842648355604876.0,0.011813876647271711,3.815982599616575e-05,3.16,35.8,2023-08-06 02:06:00,0.00017655596636279144,0.18195138859263937,0.0,288.4343834933314,66,0.00017655596636279144,2.9819596,1.6581838,0.18195138859263937,0.008738648,0.0,0.4104911592827514,1208.944791714546,11266.957778942888,-0.6819167865363299,-0.7314297616586062,1.81542500031589,232.26511293092162,0.13769749937461717,inf,0.0,223.1913482769668,0.0,0.0,0.0,0 days,0.00018840434,3.313152e-07,98071.46,0.20902763,-288.3887,0.0,0.0,1.0000000000000002,-4.815524032133219e-13,2.0331744e-12,2.381111e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1157198600119466e-14,1.5516221146059772e-12,1276.4848043256993,11.266957778942889,6.038738276534118e-13,0.00018840434,3.313152e-07,98071.46,0.20902763,-288.3887,0.0,0.0,0.0,-4.815524032133219e-13,2.0331744e-12,2.381111e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1157198600119466e-14,1.5516221146059772e-12,1276.4848043256993,11.266957778942889
67,67,67,136.01098102072012,37.283780372748936,9425.94,885974.0,TVJ571,184.685555396,0.9153027284273816,34610D,244.79988,2.7298295,1.5762515,188.2457795811352,66692.14626425346,0.2635026011767632,0.54382689640741,27.43469350355016,32.7568234713444,-26.975613639816345,0.0001770711389829,28843.43834933314,0.1822129355352525,0.2286224458629179,0.4107191176564939,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.600173530597643,16.378609896604086,9.000467588991073,24.61010024198198,450036430729812.1,7.25309871207739,666.357315549982,1331.80850706514,0.0177071138983,0.018883438597878,0.271913448203705,16.3784117356722,14.3995727681854,14.397023470841456,0.01770711389829,0.470310234940488,3893116849125157.5,0.011708979106664078,3.8147139397530315e-05,3.16,35.8,2023-08-06 02:07:00,0.00017707113898290193,0.18221289600122606,0.0,288.4343834933314,67,0.00017707113898290193,2.7298295,1.5762515,0.18221289600122606,0.00707734,0.0,0.41046702950057146,1210.1334564573467,10987.288146667459,-0.6823562877235547,-0.7310197648519017,1.8133834910971496,232.25323850012484,0.13791505280671498,inf,0.0,223.18130981137202,0.0,0.0,0.0,0 days,0.00018705598,3.3683045e-07,98073.99,0.20754813,-289.09265,0.0,0.0,0.9999999999999999,-4.815484845291019e-13,2.0337414e-12,2.3830658e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1164815516105973e-14,1.552192994871385e-12,1277.051548723404,10.987288146667458,5.93030026843534e-13,0.00018705598,3.3683045e-07,98073.99,0.20754813,-289.09265,0.0,0.0,0.0,-4.815484845291019e-13,2.0337414e-12,2.3830658e-16,0.0,0.0,0.0,7.480000000000001e-16,2.1164815516105973e-14,1.552192994871385e-12,1277.051548723404,10.987288146667458
68,68,68,135.92028029421544,37.21632385253906,9418.32,885974.0,TVJ571,183.656666508,0.9161936205598926,34610D,244.87476,2.4287345,1.4687414,187.5613577146964,66664.7115707499,0.26353214836246497,0.558679605641046,28.11778831233064,33.7780435550758,0.0,0.0001777500448305,28876.549022082832,0.1817193702708674,0.2343149026027553,0.4207226148718196,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5979000348656227,16.888887055822956,9.187359922742711,25.536863553441453,446554869985539.1,7.38555526056644,669.884124757212,1342.77550651509,0.0177750044831,0.0191357602631643,0.279339802820523,16.8890217775379,14.5977896346372,14.59519533801156,0.01777500448305,0.484049542920228,3789150053997006.5,0.011983225574496648,3.8478750574633675e-05,3.16,35.8,2023-08-06 02:08:00,0.00017775004483059983,0.1817195480471052,0.0,288.7654902208284,68,0.00017775004483059983,2.4287345,1.4687414,0.1817195480471052,0.006133561,0.0,0.41081256258481796,1211.3115681427491,11012.509449563913,-0.6848269150467582,-0.728705768076211,1.8155390547966077,232.26577597965243,0.13764365836123119,inf,0.0,223.1917514603758,0.0,0.0,0.0,0 days,0.00018779354,3.3056597e-07,97992.22,0.20673394,-289.66608,0.0,0.0,1.0,-4.820248959509392e-13,2.0357153e-12,2.379301e-16,0.0,0.0,0.0,7.48e-16,2.118390652478379e-14,1.553690493891194e-12,1277.601297132636,11.012509449563913,6.240973111682125e-13,0.00018779354,3.3056597e-07,97992.22,0.20673394,-289.66608,0.0,0.0,0.0,-4.820248959509392e-13,2.0357153e-12,2.379301e-16,0.0,0.0,0.0,7.48e-16,2.118390652478379e-14,1.553690493891194e-12,1277.601297132636,11.012509449563913
69,69,69,135.8297404837101,37.148468017578125,9418.32,885974.0,,183.91388873,0.91708121981587,34610D,244.8938,2.1211565,1.4046005,187.35683509813785,66636.59378243757,0.26353657517844503,0.560305756279888,28.19693013790116,33.913911239122,26.9797308457174,0.0001777184678144,28876.549022082832,0.1813325102261832,0.234974417815843,0.421963404953778,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5972248266195157,16.956922813370493,9.20924331741866,25.645200259472613,445864551585143.6,7.40117366256786,670.345900936634,1344.06020992317,0.0177718467814,0.0191640820047481,0.280152878139944,16.956955619561,14.6186432551548,14.616045713905018,0.01777184678144,0.4858787389728682,3771824357705662.5,0.012018513832582905,3.8486583996318295e-05,3.16,35.8,2023-08-06 02:09:00,0.00017771846781442784,0.18133270347922084,0.0,288.7654902208284,69,0.00017771846781442784,2.1211565,1.4046005,0.18133270347922084,0.0055912156,0.0,0.41078062273500715,1212.4853267667188,11024.248416870858,-0.6837892140296523,-0.729679594600747,1.8155499183978856,232.2658391326089,0.13737653905838795,inf,0.0,223.19080129378136,0.0,0.0,0.0,0 days,0.00018936419,3.255518e-07,97993.984,0.208143,-290.19092,0.0,0.0,1.0000000000000002,-4.820251311324859e-13,2.0361408e-12,2.376616e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1189165806109035e-14,1.554115709094291e-12,1278.1509944229624,11.024248416870858,6.279288724494373e-13,0.00018936419,3.255518e-07,97993.984,0.208143,-290.19092,0.0,0.0,0.0,-4.820251311324859e-13,2.0361408e-12,2.376616e-16,0.0,0.0,0.0,7.479999999999999e-16,2.1189165806109035e-14,1.554115709094291e-12,1278.1509944229624,11.024248416870858
70,70,70,135.7390643180685,37.08064270019531,9425.94,885974.0,TVJ571,184.171110952,0.917962086737944,34610D,244.85556,1.8418213,1.3587306,186.84991213760227,66608.39685229967,0.2634653175487651,0.564191221599306,28.37406291108933,34.2324764757488,26.9815234508193,0.0001772025957976,28843.43834933314,0.1813090389022,0.2364505242590777,0.4246903503136496,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5956554718440841,17.11577822010882,9.25694075164215,25.883395368699592,443487663509002.8,7.4340436644861,671.345566523076,1347.38045449917,0.0177202595798,0.0192424877155989,0.282095610799653,17.1162382378744,14.6600385027645,14.65744116614211,0.01772025957976,0.4898421324400172,3742174244210737.0,0.01209507749024772,3.858309196801616e-05,3.16,35.8,2023-08-06 02:10:00,0.00017720259579763492,0.18130900064316002,0.0,288.4343834933314,70,0.00017720259579763492,1.8418213,1.3587306,0.18130900064316002,0.004300395,0.0,0.4103736895567997,1213.6501849730935,11027.260122939011,-0.6851430355436272,-0.7284085535234085,1.8132919026023082,232.25270549864544,0.13730658297402593,inf,0.0,223.17852649461767,0.0,0.0,0.0,0 days,0.00018953346,3.241126e-07,98079.83,0.20973195,-290.71887,0.0,0.0,1.0,-4.815456274601731e-13,2.0351303e-12,2.3762233e-16,0.0,0.0,0.0,7.48e-16,2.1182222286242936e-14,1.5535846121896966e-12,1278.7004444916606,11.027260122939012,6.360937686113461e-13,0.00018953346,3.241126e-07,98079.83,0.20973195,-290.71887,0.0,0.0,0.0,-4.815456274601731e-13,2.0351303e-12,2.3762233e-16,0.0,0.0,0.0,7.48e-16,2.1182222286242936e-14,1.5535846121896966e-12,1278.7004444916606,11.027260122939012
71,71,71,135.64860242478392,37.01266479492188,9433.56,885974.0,TVJ571,184.171110952,0.9188383293709146,34610D,244.81941,1.5500404,1.2920902,186.6171186402468,66580.02278938859,0.2631260295135751,0.562133385330248,28.2517542020412,34.10618555709,26.98403837940812,0.0001766038378335,28810.358425543698,0.1811597735791332,0.23543128501701,0.4230375042330322,cruise,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5949572276460975,17.052958559373295,9.223216403584685,25.71021032210072,442938968994892.4,7.40859197079655,670.833195336978,1346.46520006217,0.0176603837834,0.0192271580214742,0.281066692665124,17.053092778545,14.6182130687858,14.615631892101293,0.01766038378335,0.4878107244979231,3763627675785372.0,0.012051732398497965,3.859789237908065e-05,3.16,35.8,2023-08-06 02:11:00,0.00017660383783358563,0.18116002891669047,0.0,288.103584255437,71,0.00017660383783358563,1.5500404,1.2920902,0.18116002891669047,0.0036424287,0.0,0.4099635669574672,1214.8089298316743,11091.111163149086,-0.6868094889992049,-0.7268374823993675,1.8103773830145242,232.23573192153816,0.13714466692485036,inf,0.0,223.16239298901525,0.0,0.0,0.0,0 days,0.00019003407,3.0735106e-07,98166.21,0.21012242,-291.1769,0.0,0.0,0.9999999999999999,-4.810627836050436e-13,2.034182e-12,2.3670013e-16,0.0,0.0,0.0,7.48e-16,2.1175249549498183e-14,1.5531191872821444e-12,1279.2511306684996,11.091111163149085,6.313132352540559e-13,0.00019003407,3.0735106e-07,98166.21,0.21012242,-291.1769,0.0,0.0,0.0,-4.810627836050436e-13,2.034182e-12,2.3670013e-16,0.0,0.0,0.0,7.48e-16,2.1175249549498183e-14,1.5531191872821444e-12,1279.2511306684996,11.091111163149085
