Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.8359910329243758,34610D,285.00638,13.522608,6.125644,157.16931564382554,69038.37801938549,0.3536191849546574,0.901087269165696,65.76058611846351,87.6739981729286,1817.3355848834929,0.0095007454846726,73058.20758235783,0.7168310546852961,0.5480048843205292,0.9514188971838674,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.05523923080475,2.53674765202396,0.4644058314094959,43.83724990838928,15.745808660217712,29.60109860222623,1550376260965666.5,27.8293152203608,857.704761401644,1404.51045850041,0.950074548467,0.0245880437911934,0.450543634582848,43.8369990864643,18.3236876592931,18.15123737278242,14.925692848891147,0.9142261747335118,710637553132371.2,25.42387431123624,1616319584469044.2,0.0013703071569333,1.3546522246190456e-05,3.0968000000000004,35.8,2023-08-06 01:00:00,0.0095007454846726,0.7168307307313817,0.0,730.5820758235783,0,0.0095007454846726,13.522608,6.125644,0.7168307307313817,4.4896765,0.0,0.8930111465451314,1105.2590654162564,8181.733683333497,-0.4708636641506514,-0.8822059905615143,5.375961360123919,244.4701331857721,0.803116166439854,inf,0.0,238.69994662314664,0.0,0.0,0.0,0 days,0.009282315,4.8849483e-07,26729.037,0.77812606,-203.55421,0.0,0.0,1.0,-8.7502297348435e-13,7.6377455e-12,2.485923e-16,0.0,0.0,0.0,7.48e-16,8.891197938464874e-14,6.762722082355754e-12,1228.6604127837195,8.181733683333496,5.010228931929706e-13,0.009282315,4.8849483e-07,26729.037,0.77812606,-203.55421,0.0,0.0,0.0,-8.7502297348435e-13,7.6377455e-12,2.485923e-16,0.0,0.0,0.0,7.48e-16,8.891197938464874e-14,6.762722082355754e-12,1228.6604127837195,8.181733683333496,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.8370510566048478,34610D,281.90997,14.089136,4.747349,168.2208340664578,68972.61743326703,0.3679962684183591,0.98222698897657,66.93670576920935,92.9204699373846,2188.78155878111,0.0084584718108213,68339.94069049528,0.7562343492520546,0.5578058814100779,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.89663193938683,2.674658162329254,0.4997833308269508,46.46017564309345,16.75924371170892,32.98428653186106,1499548734751983.5,29.5153527783392,875.206341680626,1440.29676501952,0.845847181082,0.025659869307734,0.491113494488285,46.4602349686923,19.1393607114071,18.97882882280698,14.938698680512378,0.9979457284995388,663687574051434.5,24.55596527128282,1562106612344463.0,0.0015140440235524,1.582530660224822e-05,3.0968000000000004,35.8,2023-08-06 01:01:00,0.0084584718108213,0.7562353000294054,0.0,683.3994069049528,1,0.0084584718108213,14.089136,4.747349,0.7562353000294054,4.4327564,0.0,0.8445135283937835,1106.660746529744,9587.418296793368,-0.4794178129158185,-0.877586782409018,5.138579771160988,243.9315858180648,0.8226408596477144,inf,0.0,238.43491806381095,0.0,0.0,0.0,0 days,0.008294888,5.6996953e-07,32193.44,0.7990621,-202.50174,0.0,0.0,1.0000000000000002,-8.449070784979187e-13,6.9174423e-12,2.5487264e-16,0.0,0.0,0.0,7.480000000000001e-16,7.994583028187601e-14,6.072535202694678e-12,1229.0134763930564,9.587418296793368,5.418407427704263e-13,0.008294888,5.6996953e-07,32193.44,0.7990621,-202.50174,0.0,0.0,0.0,-8.449070784979187e-13,6.9174423e-12,2.5487264e-16,0.0,0.0,0.0,7.480000000000001e-16,7.994583028187601e-14,6.072535202694678e-12,1229.0134763930564,9.587418296793368,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.8380761001148875,34610D,277.76813,14.254452,3.2187164,178.8624795463913,68905.68072749782,0.3811035990326143,1.084660129161362,64.79193337195242,99.943229963896,2586.8631147419337,0.0071523259471488,62994.42896063308,0.815569624981658,0.5399327780996035,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,19.84210927300254,2.8343991579509207,0.5353468187851064,49.970666994271305,16.888789371066537,33.979466003240724,1484597596440749.2,31.4929106576999,896.28054934628,1485.2079753684,0.715232594715,0.0270580590878167,0.542330064580681,49.971614981948,20.0431990639297,19.9008616150299,14.957827778685571,1.0,645254149289131.2,23.355791222524328,1489002171249730.0,0.001699970355851,1.5465969815511696e-05,3.0968000000000004,35.8,2023-08-06 01:02:00,0.0071523259471488,0.815569178544513,0.0,629.9442896063307,2,0.0071523259471488,14.254452,3.2187164,0.815569178544513,4.4418774,2.5372504e-08,0.7900638253017938,1108.0161811228727,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.831548274084299,243.20130715978465,0.8526564901387469,inf,0.0,238.1522920198495,0.0,0.0,0.0,0 days,0.007005939,6.2505774e-07,38778.766,0.82562935,-201.65309,0.0,0.0,1.0000000000000002,-8.08593799257213e-13,6.075632e-12,2.5911903000000003e-16,0.0,0.0,0.0,7.48e-16,6.947861906860539e-14,5.267038464788515e-12,1229.432977301155,9.904532106848183,5.827103940681221e-13,0.007005939,6.2505774e-07,38778.766,0.82562935,-201.65309,0.0,0.0,0.0,-8.08593799257213e-13,6.075632e-12,2.5911903000000003e-16,0.0,0.0,0.0,7.48e-16,6.947861906860539e-14,5.267038464788515e-12,1229.432977301155,9.904532106848183,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.8390904970515701,34610D,272.9897,14.694075,3.7558966,190.70476468893656,68840.88879412587,0.3953971396690209,0.842247727689142,62.19769314493231,75.5175216596592,1348.0745343645674,0.0054972503048191,57124.037489563314,0.8370926778229157,0.5183141095411026,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,16.85109092538927,2.4350289740822584,0.5757654885622556,37.75953465685074,17.061756395431683,35.131146043091874,1467295262478583.5,25.9651465811391,863.127862154269,1406.87953098732,0.549725030482,0.0247572265269196,0.421123863844571,37.7587608298296,17.010138974439,16.9171412147396,14.943581197862374,0.9404286698164288,606975141844901.2,21.95581692908093,1403901151620617.0,0.0014747216102636,1.2444234242257532e-05,3.0968000000000004,35.8,2023-08-06 01:03:00,0.0054972503048191,0.8370923274608566,0.0,571.2403748956332,3,0.0054972503048191,14.694075,3.7558966,0.8370923274608566,4.213202,4.743775e-07,0.7289791098426925,1109.3575404993849,10425.44396869136,-0.4806838213428572,-0.8768939866935046,4.47851678671969,242.3089305628747,0.8357129455496448,inf,0.0,237.07078753291316,0.0,0.0,0.0,0 days,0.005354869,8.22459e-07,46550.94,0.8097645,-201.38632,0.0,0.0,1.0,-7.656977623366082e-13,5.182524e-12,2.743354e-16,0.0,0.0,0.0,7.479999999999999e-16,5.84410756416209e-14,4.416826173625967e-12,1229.8647045139437,10.42544396869136,3.2916333241602895e-13,0.005354869,8.22459e-07,46550.94,0.8097645,-201.38632,0.0,0.0,0.0,-7.656977623366082e-13,5.182524e-12,2.743354e-16,0.0,0.0,0.0,7.479999999999999e-16,5.84410756416209e-14,4.416826173625967e-12,1229.8647045139437,10.42544396869136,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.8400880559172832,34610D,270.72195,15.20865,4.2127566,202.78803586422907,68778.69110098093,0.407142306103924,0.811822492304502,60.40572836907205,70.4856784801882,1350.519067180577,0.0046542052818424,54249.21360051817,0.8126975709139193,0.503381069742267,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,16.422921987485264,2.3870026478653488,0.6148055882985302,35.24269864137101,17.12067079098391,35.08694016057057,1467959392198652.8,25.2289484736404,862.619180495187,1399.51542300016,0.465420528184,0.0245090030934789,0.405911246152251,35.2428392400941,16.5617199771072,16.484995424332126,14.945270758182442,0.9379445189438668,574322896052006.1,21.8224433317922,1390744153118484.5,0.0014817728498363,1.1695181933604731e-05,3.0968000000000004,35.8,2023-08-06 01:04:00,0.0046542052818424,0.8126978620196392,0.0,542.4921360051817,4,0.0046542052818424,15.20865,4.2127566,0.8126978620196392,3.9304104,1.1474243e-06,0.6980916224598143,1110.676638899393,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.334251083334895,241.92621006588087,0.7937056185537311,inf,0.0,236.1907584180721,0.0,0.0,0.0,0 days,0.004531091,9.512256e-07,50570.594,0.77457243,-201.13156,0.0,0.0,1.0,-7.435468077748427e-13,4.778465e-12,2.8426113e-16,0.0,0.0,0.0,7.48e-16,5.3486197528756897e-14,4.03491818366307e-12,1230.3204858506922,11.784876773848332,2.912250282331296e-13,0.004531091,9.512256e-07,50570.594,0.77457243,-201.13156,0.0,0.0,0.0,-7.435468077748427e-13,4.778465e-12,2.8426113e-16,0.0,0.0,0.0,7.48e-16,5.3486197528756897e-14,4.03491818366307e-12,1230.3204858506922,11.784876773848332,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.8410490571785069,34610D,268.62436,16.612959,4.743417,210.6148322874092,68718.28537261186,0.4164426489014444,0.876997946338564,58.668797879439936,74.9895462082606,2017.8333813576248,0.0038007127605085,51492.67974234382,0.7521131947546671,0.4889066489953328,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,17.102176489730113,2.5003260130425304,0.6410227739321721,37.49502382948285,17.16275010243128,35.305971599035466,1464668760282324.0,26.5868597031475,878.436709995814,1431.63713787505,0.380071276051,0.0254709183245147,0.438498973169282,37.4947731041303,17.2156719118857,17.150487833926352,14.958817007682423,1.0,544034507730211.1,21.30461958788268,1357663138079108.5,0.0016168096816226,1.303985613176116e-05,3.0968000000000004,35.8,2023-08-06 01:05:00,0.0038007127605085,0.7521142397383016,0.0,514.9267974234381,5,0.0038007127605085,16.612959,4.743417,0.7521142397383016,3.4758654,2.6379973e-06,0.6677940552882738,1111.9474051970951,11776.905178293267,-0.6955962148912547,-0.7184329515194577,4.176519100209316,241.49462870985377,0.7197014748093781,inf,0.0,235.02611468705763,0.0,0.0,0.0,0 days,0.0037072075,9.823265e-07,54647.082,0.7054881,-200.44063,0.0,0.0,1.0,-7.210787188745117e-13,4.4184144e-12,2.866585e-16,0.0,0.0,0.0,7.48e-16,4.910002255410965e-14,3.6973356962807335e-12,1230.8369005204484,11.776905178293267,3.1455573785716314e-13,0.0037072075,9.823265e-07,54647.082,0.7054881,-200.44063,0.0,0.0,0.0,-7.210787188745117e-13,4.4184144e-12,2.866585e-16,0.0,0.0,0.0,7.48e-16,4.910002255410965e-14,3.6973356962807335e-12,1230.8369005204484,11.776905178293267,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.8422692467658462,34610D,265.46057,19.111206,6.392988,213.13992756109863,68659.61657473243,0.4207141781649444,0.81858175612499,56.5575523132709,69.8747548020938,1571.111897741887,0.0028552389207982,47596.28928252322,0.68600712863511,0.4713129359439241,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,16.138769396107545,2.374735366902577,0.6525623379854756,34.93744640823788,17.11789954671051,36.28235538999999,1450000000000000.0,24.9767487064889,872.998709903954,1420.89331005853,0.28552389208,0.0252236641254368,0.409290878062495,34.9373774010469,16.2264640072552,16.180265483497866,14.96226309221564,0.9875913681022858,522793834295120.56,19.680809592175063,1264157500176097.5,0.0015858932394025,1.2141028952844389e-05,3.0968000000000004,35.8,2023-08-06 01:06:00,0.0028552389207982,0.686007626140535,0.0,475.96289282523225,6,0.0028552389207982,19.111206,6.392988,0.686007626140535,2.6624827,4.5970214e-06,0.624619475980512,1113.5608438889556,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.8857920680660816,240.6598624417284,0.6364863246864629,inf,0.0,233.54780309326583,0.0,0.0,0.0,0 days,0.0027860147,9.439128e-07,60725.594,0.6380047,-202.35455,0.0,0.0,1.0,-6.875445661603038e-13,3.922257e-12,2.8369746e-16,0.0,0.0,0.0,7.48e-16,4.308296148897518e-14,3.234712617912579e-12,1231.581150958394,12.351486589520809,2.519549887999204e-13,0.0027860147,9.439128e-07,60725.594,0.6380047,-202.35455,0.0,0.0,0.0,-6.875445661603038e-13,3.922257e-12,2.8369746e-16,0.0,0.0,0.0,7.48e-16,4.308296148897518e-14,3.234712617912579e-12,1231.581150958394,12.351486589520809,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.8439111248868759,34610D,263.0828,20.445671,7.682607,218.41021612250785,68603.05902241915,0.4228551072128672,0.638538912723954,50.00092495908388,53.461593772362,800.4124555052767,0.0022670457156563,44739.09919617161,0.6312020212013701,0.4166743746590323,0.913539563240022,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.733750055590775,2.028927469115194,0.6717132887689478,26.73069274705168,15.304897170452415,31.79256481511904,1517452637241863.5,20.6662783836143,841.96902790441,1349.04903489636,0.226704571566,0.0231109766622357,0.319269456361977,26.730796886181,13.8146241514612,13.783376606577978,14.946809281952117,0.8437618082223765,499524748272507.3,18.77593314330752,1210223737389790.8,0.001363664330684,7.839696657598682e-06,3.0968000000000004,35.8,2023-08-06 01:07:00,0.0022670457156563,0.6312024428334799,0.0,447.3909919617161,7,0.0022670457156563,20.445671,7.682607,0.6312024428334799,1.992767,2.1617127e-06,0.5924302541047739,1115.7317961155334,12963.734149278178,-0.9351760437679651,-0.3541832395279273,3.6642229281749312,239.98567652526847,0.5721645946171389,inf,0.0,232.4583997241557,0.0,0.0,0.0,0 days,0.002218784,7.901907e-07,65380.02,0.60039985,-210.54988,0.0,0.0,1.0,-6.619074756225021e-13,3.57024e-12,2.7184805000000003e-16,0.0,0.0,0.0,7.48e-16,3.8828172304045886e-14,2.9083326354311998e-12,1232.6146779377589,12.963734149278178,1.5194631649966998e-13,0.002218784,7.901907e-07,65380.02,0.60039985,-210.54988,0.0,0.0,0.0,-6.619074756225021e-13,3.57024e-12,2.7184805000000003e-16,0.0,0.0,0.0,7.48e-16,3.8828172304045886e-14,2.9083326354311998e-12,1232.6146779377589,12.963734149278178,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.8455858363570392,34610D,261.77628,19.721241,7.7639923,220.4503474691645,68553.05809746006,0.4252369816393419,1.01285562211911,53.91863288944351,84.4896835890802,2781.136852034286,0.0020772450511069,43340.51238880016,0.6295976702841048,0.4493219407453626,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,17.663154040484066,2.6127824067550747,0.6796774215157366,42.24572878770476,16.948798200672954,36.28235539,1450000000000000.0,28.426067841411,915.144454524827,1525.14814354531,0.207724505111,0.0285564239781801,0.506427811059555,42.2448417945401,17.7342867386517,17.697524643169835,14.971271721096342,1.0,519813211678945.6,18.27192350050019,1180554946755289.8,0.0019456359357939,1.2459300649810146e-05,3.0968000000000004,35.8,2023-08-06 01:08:00,0.0020772450511069,0.6295979857526244,0.0,433.4051238880015,8,0.0020772450511069,19.721241,7.7639923,0.6295979857526244,1.4568703,2.1759454e-06,0.576774695242805,1117.9461581072408,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.5638036428148525,239.66816360350325,0.5634448948501565,inf,0.0,232.10561270930432,0.0,0.0,0.0,0 days,0.0020356935,7.024167e-07,67870.875,0.60745245,-219.69444,0.0,0.0,1.0,-6.482414351991308e-13,3.408383e-12,2.650821e-16,0.0,0.0,0.0,7.480000000000001e-16,3.6894922851980214e-14,2.760141594534445e-12,1233.7064862388863,12.8771154182302,3.2635609982675605e-13,0.0020356935,7.024167e-07,67870.875,0.60745245,-219.69444,0.0,0.0,0.0,-6.482414351991308e-13,3.408383e-12,2.650821e-16,0.0,0.0,0.0,7.480000000000001e-16,3.6894922851980214e-14,2.760141594534445e-12,1233.7064862388863,12.8771154182302,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.8472633750536012,34610D,257.189,17.54157,8.464218,222.9753491843972,68499.13946457062,0.4294758436836262,0.925154639303048,51.37904963830372,77.0605529946474,2547.744259744943,0.0017543967568684,38763.39764052093,0.7231189343923602,0.4281587469858643,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,16.26803492043616,2.411664650360388,0.6935661227940072,38.53016860265484,16.586342274526764,36.28235539,1450000000000000.2,26.0754481816024,907.44553190203,1514.49304018439,0.175439675687,0.0283313345631405,0.462577319651524,38.5302764973237,16.3274101550212,16.298815565851672,14.972003515657931,1.0,494281518686616.0,16.202025519654818,1061076483825683.0,0.001851298236322,1.1847336521267448e-05,3.0968000000000004,35.8,2023-08-06 01:09:00,0.0017543967568684,0.7231183260056221,0.0,387.6339764052093,9,0.0017543967568684,17.54157,8.464218,0.7231183260056221,1.0450008,2.7664366e-06,0.5250635798737189,1120.1642588901004,11709.442181463151,-0.9150288307110056,-0.4033884467453792,3.210225957110878,238.48330531679449,0.6186010137949691,inf,0.0,231.3894104673716,0.0,0.0,0.0,0 days,0.0016563438,8.2615566e-07,76218.875,0.6849694,-228.12035,0.0,0.0,1.0,-6.020511177595392e-13,2.8785572e-12,2.7462034e-16,0.0,0.0,0.0,7.48e-16,3.0617198401057893e-14,2.276506005049775e-12,1234.7896665503724,11.709442181463151,2.339433847051251e-13,0.0016563438,8.2615566e-07,76218.875,0.6849694,-228.12035,0.0,0.0,0.0,-6.020511177595392e-13,2.8785572e-12,2.7462034e-16,0.0,0.0,0.0,7.48e-16,3.0617198401057893e-14,2.276506005049775e-12,1234.7896665503724,11.709442181463151,0.0
