Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,0.8359910329243758,34610D,285.00638,13.522608,6.125644,157.16931564382554,69038.37801938549,0.3281688393518874,0.975804474484184,65.76058611846351,87.6746060090746,1817.3355848834929,0.0095007454846726,73058.20758235783,0.7168310546852961,0.5480048843205292,0.9514188971838674,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4644058314094959,43.83724990838928,15.745808660217712,29.60109860222623,1550376260965666.5,27.7579060970546,858.354778253968,1717.37165395233,0.950074548467,0.0267700899135334,0.487902237242092,43.8373030045373,18.2256480578886,18.054120454500765,0.95007454846726,0.917341106736091,914347027646861.6,28.63873552505174,1742744854913121.8,0.0183274410056213,1.8368211611217208e-05,3.16,35.8,2023-08-06 01:00:00,0.0095007454846726,0.7168307307313817,0.0,730.5820758235783,0,0.0095007454846726,13.522608,6.125644,0.7168307307313817,4.4896765,0.0,0.8930111465451314,1105.2590654162564,8181.733683333497,-0.4708636641506514,-0.8822059905615143,5.075757560274696,243.7853714311156,0.803116166439854,inf,0.0,238.05413465126537,0.0,0.0,0.0,0 days,0.009282315,4.8849483e-07,26729.037,0.77812606,-203.55421,0.0,0.0,1.0,-8.7502297348435e-13,7.6377455e-12,2.485923e-16,0.0,0.0,0.0,7.48e-16,8.891197938464874e-14,6.762722082355754e-12,1228.6604127837195,8.181733683333496,7.256670872788986e-12,0.009282315,4.8849483e-07,26729.037,0.77812606,-203.55421,0.0,0.0,0.0,-8.7502297348435e-13,7.6377455e-12,2.485923e-16,0.0,0.0,0.0,7.48e-16,8.891197938464874e-14,6.762722082355754e-12,1228.6604127837195,8.181733683333496,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,0.8370510566048478,34610D,281.90997,14.089136,4.747349,168.2208340664578,68972.61743326703,0.3413627152788991,1.064127372381772,66.93670576920935,92.920461010087,2188.78155878111,0.0084584718108213,68339.94069049528,0.7562343492520546,0.5578058814100779,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.4997833308269508,46.46017564309345,16.75924371170892,32.98428653186106,1499548734751983.5,29.4561307965697,875.739110554946,1764.57659965244,0.845847181082,0.0279220524302439,0.532063686190886,46.4602305050435,19.0553215069025,18.8954944993284,0.84584718108213,1.0,831997437605510.4,27.675817514179,1685184145247701.5,0.0202790351733453,2.082862550695174e-05,3.16,35.8,2023-08-06 01:01:00,0.0084584718108213,0.7562353000294054,0.0,683.3994069049528,1,0.0084584718108213,14.089136,4.747349,0.7562353000294054,4.4327564,0.0,0.8445135283937835,1106.660746529744,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.838746280188418,243.218892877783,0.8226408596477144,inf,0.0,237.76112192667992,0.0,0.0,0.0,0 days,0.008294888,5.6996953e-07,32193.44,0.7990621,-202.50174,0.0,0.0,1.0000000000000002,-8.449070784979187e-13,6.9174423e-12,2.5487264e-16,0.0,0.0,0.0,7.480000000000001e-16,7.994583028187601e-14,6.072535202694678e-12,1229.0134763930564,9.587418296793368,7.862527810583519e-12,0.008294888,5.6996953e-07,32193.44,0.7990621,-202.50174,0.0,0.0,0.0,-8.449070784979187e-13,6.9174423e-12,2.5487264e-16,0.0,0.0,0.0,7.480000000000001e-16,7.994583028187601e-14,6.072535202694678e-12,1229.0134763930564,9.587418296793368,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,0.8380761001148875,34610D,277.76813,14.254452,3.2187164,178.8624795463913,68905.68072749782,0.3532609882171571,1.175929904238868,64.79193337195242,99.9399910045574,2586.8631147419337,0.0071523259471488,62994.42896063308,0.815569624981658,0.5399327780996035,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5353468187851064,49.970666994271305,16.888789371066537,33.979466003240724,1484597596440749.2,31.4528709705553,896.32513970977,1823.69902910664,0.715232594715,0.0294232684485003,0.587964952119434,49.9699955022787,19.9829924791854,19.84108258936198,0.71523259471488,1.0,813912240994831.9,26.372246502554813,1609299363227305.5,0.0227852728655969,2.037587196421545e-05,3.16,35.8,2023-08-06 01:02:00,0.0071523259471488,0.815569178544513,0.0,629.9442896063307,2,0.0071523259471488,14.254452,3.2187164,0.815569178544513,4.4418774,2.5372504e-08,0.7900638253017938,1108.0161811228727,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.537238814145861,242.46159219571103,0.8526564901387469,inf,0.0,237.4500766137764,0.0,0.0,0.0,0 days,0.007005939,6.2505774e-07,38778.766,0.82562935,-201.65309,0.0,0.0,1.0000000000000002,-8.08593799257213e-13,6.075632e-12,2.5911903000000003e-16,0.0,0.0,0.0,7.48e-16,6.947861906860539e-14,5.267038464788515e-12,1229.432977301155,9.904532106848183,8.467464976430797e-12,0.007005939,6.2505774e-07,38778.766,0.82562935,-201.65309,0.0,0.0,0.0,-8.08593799257213e-13,6.075632e-12,2.5911903000000003e-16,0.0,0.0,0.0,7.48e-16,6.947861906860539e-14,5.267038464788515e-12,1229.432977301155,9.904532106848183,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,0.8390904970515701,34610D,272.9897,14.694075,3.7558966,190.70476468893656,68840.88879412587,0.3652962387585856,0.916193396290648,62.19769314493231,75.518308292298,1348.0745343645674,0.0054972503048191,57124.037489563314,0.8370926778229157,0.5183141095411026,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5757654885622556,37.75953465685074,17.061756395431683,35.131146043091874,1467295262478583.5,25.8885402348014,863.271010604267,1732.19066789261,0.549725030482,0.027038063086012,0.458096698145324,37.759154146149,16.9426595643354,16.850030727780894,0.54972503048191,0.9411277409100413,785786343918950.0,24.85315010095294,1521078463886359.0,0.0197331454075362,1.6860258590985625e-05,3.16,35.8,2023-08-06 01:03:00,0.0054972503048191,0.8370923274608566,0.0,571.2403748956332,3,0.0054972503048191,14.694075,3.7558966,0.8370923274608566,4.213202,4.743775e-07,0.7289791098426925,1109.3575404993849,10425.44396869136,-0.4806838213428572,-0.8768939866935046,4.186487019377626,241.5223263990621,0.8357129455496448,inf,0.0,236.3254964228062,0.0,0.0,0.0,0 days,0.005354869,8.22459e-07,46550.94,0.8097645,-201.38632,0.0,0.0,1.0,-7.656977623366082e-13,5.182524e-12,2.743354e-16,0.0,0.0,0.0,7.479999999999999e-16,5.84410756416209e-14,4.416826173625967e-12,1229.8647045139437,10.42544396869136,4.7912080674553396e-12,0.005354869,8.22459e-07,46550.94,0.8097645,-201.38632,0.0,0.0,0.0,-7.656977623366082e-13,5.182524e-12,2.743354e-16,0.0,0.0,0.0,7.479999999999999e-16,5.84410756416209e-14,4.416826173625967e-12,1229.8647045139437,10.42544396869136,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,0.8400880559172832,34610D,270.72195,15.20865,4.2127566,202.78803586422907,68778.69110098093,0.375576273249659,0.8844304322852,60.40572836907205,70.4856868311304,1350.519067180577,0.0046542052818424,54249.21360051817,0.8126975709139193,0.503381069742267,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6148055882985302,35.24269864137101,17.12067079098391,35.08694016057057,1467959392198652.8,25.1492390846624,862.658362460964,1725.778698666,0.465420528184,0.0268036325871782,0.4422152161426,35.2428434155652,16.498331511757,16.42190061517596,0.46542052818424,0.9381358495724508,747926449887699.8,24.633308520511225,1502644637748895.0,0.0198204052299203,1.5917484713917553e-05,3.16,35.8,2023-08-06 01:04:00,0.0046542052818424,0.8126978620196392,0.0,542.4921360051817,4,0.0046542052818424,15.20865,4.2127566,0.8126978620196392,3.9304104,1.1474243e-06,0.6980916224598143,1110.676638899393,11784.876773848331,-0.4816600386620713,-0.8763581500482848,4.038327597053625,241.10448048324287,0.7937056185537311,inf,0.0,235.4159067583765,0.0,0.0,0.0,0 days,0.004531091,9.512256e-07,50570.594,0.77457243,-201.13156,0.0,0.0,1.0,-7.435468077748427e-13,4.778465e-12,2.8426113e-16,0.0,0.0,0.0,7.48e-16,5.3486197528756897e-14,4.03491818366307e-12,1230.3204858506922,11.784876773848332,4.243871158531623e-12,0.004531091,9.512256e-07,50570.594,0.77457243,-201.13156,0.0,0.0,0.0,-7.435468077748427e-13,4.778465e-12,2.8426113e-16,0.0,0.0,0.0,7.48e-16,5.3486197528756897e-14,4.03491818366307e-12,1230.3204858506922,11.784876773848332,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,0.8410490571785069,34610D,268.62436,16.612959,4.743417,210.6148322874092,68718.28537261186,0.3840583494478327,0.955683769635944,58.668797879439936,74.9900956956966,2017.8333813576248,0.0038007127605085,51492.67974234382,0.7521131947546671,0.4889066489953328,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6410227739321721,37.49502382948285,17.16275010243128,35.305971599035466,1464668760282324.0,26.5172593618144,878.149871434963,1768.07643448981,0.380071276051,0.0278362281682574,0.477841884817972,37.4950478478483,17.1661865224568,17.101189812118008,0.38007127605085,1.0,696195762153561.9,24.047579591437163,1466828704541534.2,0.0216419554703436,1.7428900804258134e-05,3.16,35.8,2023-08-06 01:05:00,0.0038007127605085,0.7521142397383016,0.0,514.9267974234381,5,0.0038007127605085,16.612959,4.743417,0.7521142397383016,3.4758654,2.6379973e-06,0.6677940552882738,1111.9474051970951,11776.905178293267,-0.6955962148912547,-0.7184329515194577,3.883066790717155,240.651779096016,0.7197014748093781,inf,0.0,234.23694635705075,0.0,0.0,0.0,0 days,0.0037072075,9.823265e-07,54647.082,0.7054881,-200.44063,0.0,0.0,1.0,-7.210787188745117e-13,4.4184144e-12,2.866585e-16,0.0,0.0,0.0,7.48e-16,4.910002255410965e-14,3.6973356962807335e-12,1230.8369005204484,11.776905178293267,4.588289833992081e-12,0.0037072075,9.823265e-07,54647.082,0.7054881,-200.44063,0.0,0.0,0.0,-7.210787188745117e-13,4.4184144e-12,2.866585e-16,0.0,0.0,0.0,7.48e-16,4.910002255410965e-14,3.6973356962807335e-12,1230.8369005204484,11.776905178293267,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,0.8422692467658462,34610D,265.46057,19.111206,6.392988,213.13992756109863,68659.61657473243,0.3874949297724692,0.89317867469102,56.5575523132709,69.8748670663352,1571.111897741887,0.0028552389207982,47596.28928252322,0.68600712863511,0.4713129359439241,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6525623379854756,34.93744640823788,17.11789954671051,36.28235538999999,1450000000000000.0,24.906854772565,872.615214886973,1757.61835184819,0.28552389208,0.0275945281171779,0.44658933734551,34.9374335331676,16.183981673798,16.137904101906127,0.28552389207982,0.9857715458081484,675348711557481.4,22.360776506979025,1374737503676112.8,0.0212228664982541,1.6305206299918196e-05,3.16,35.8,2023-08-06 01:06:00,0.0028552389207982,0.686007626140535,0.0,475.96289282523225,6,0.0028552389207982,19.111206,6.392988,0.686007626140535,2.6624827,4.5970214e-06,0.624619475980512,1113.5608438889556,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.606443938565602,239.80394193365305,0.6364863246864629,inf,0.0,232.751375773312,0.0,0.0,0.0,0 days,0.0027860147,9.439128e-07,60725.594,0.6380047,-202.35455,0.0,0.0,1.0,-6.875445661603038e-13,3.922257e-12,2.8369746e-16,0.0,0.0,0.0,7.48e-16,4.308296148897518e-14,3.234712617912579e-12,1231.581150958394,12.351486589520809,3.678996211310547e-12,0.0027860147,9.439128e-07,60725.594,0.6380047,-202.35455,0.0,0.0,0.0,-6.875445661603038e-13,3.922257e-12,2.8369746e-16,0.0,0.0,0.0,7.48e-16,4.308296148897518e-14,3.234712617912579e-12,1231.581150958394,12.351486589520809,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,0.8439111248868759,34610D,263.0828,20.445671,7.682607,218.41021612250785,68603.05902241915,0.3884419577823864,0.698577358643984,50.00092495908388,53.4624836305274,800.4124555052767,0.0022670457156563,44739.09919617161,0.6312020212013701,0.4166743746590323,0.913539563240022,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6717132887689478,26.73069274705168,15.304897170452415,31.79256481511904,1517452637241863.5,20.5794242975915,841.731642452099,1669.89967634566,0.226704571566,0.0253769081561063,0.349288679321992,26.7312418152637,13.7640360745817,13.73290295577229,0.2267045715656299,0.8427611079360405,678823957660737.5,21.391628592541768,1319703193477539.8,0.0182230574258051,1.1125858190204496e-05,3.16,35.8,2023-08-06 01:07:00,0.0022670457156563,0.6312024428334799,0.0,447.3909919617161,7,0.0022670457156563,20.445671,7.682607,0.6312024428334799,1.992767,2.1617127e-06,0.5924302541047739,1115.7317961155334,12963.734149278178,-0.9351760437679651,-0.3541832395279273,3.393481454996756,239.1110574767464,0.5721645946171389,inf,0.0,231.6478235294101,0.0,0.0,0.0,0 days,0.002218784,7.901907e-07,65380.02,0.60039985,-210.54988,0.0,0.0,1.0,-6.619074756225021e-13,3.57024e-12,2.7184805000000003e-16,0.0,0.0,0.0,7.48e-16,3.8828172304045886e-14,2.9083326354311998e-12,1232.6146779377589,12.963734149278178,2.2214220407857678e-12,0.002218784,7.901907e-07,65380.02,0.60039985,-210.54988,0.0,0.0,0.0,-6.619074756225021e-13,3.57024e-12,2.7184805000000003e-16,0.0,0.0,0.0,7.48e-16,3.8828172304045886e-14,2.9083326354311998e-12,1232.6146779377589,12.963734149278178,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,0.8455858363570392,34610D,261.77628,19.721241,7.7639923,220.4503474691645,68553.05809746006,0.39136387418552,1.106014912733624,53.91863288944351,84.4913731649252,2781.136852034286,0.0020772450511069,43340.51238880016,0.6295976702841048,0.4493219407453626,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6796774215157366,42.24572878770476,16.948798200672954,36.28235539,1450000000000000.0,28.3895900901504,914.809798875049,1892.48660366569,0.207724505111,0.0312451727500779,0.553007456366812,42.2456865824626,17.6989725993892,17.662283707965585,0.20772450511069,1.0,669108162178189.5,20.856256187980456,1289740215020347.0,0.0260729492735514,1.675077674970226e-05,3.16,35.8,2023-08-06 01:08:00,0.0020772450511069,0.6295979857526244,0.0,433.4051238880015,8,0.0020772450511069,19.721241,7.7639923,0.6295979857526244,1.4568703,2.1759454e-06,0.576774695242805,1117.9461581072408,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.3026402906243533,238.80372886509912,0.5634448948501565,inf,0.0,231.3047362031812,0.0,0.0,0.0,0 days,0.0020356935,7.024167e-07,67870.875,0.60745245,-219.69444,0.0,0.0,1.0,-6.482414351991308e-13,3.408383e-12,2.650821e-16,0.0,0.0,0.0,7.480000000000001e-16,3.6894922851980214e-14,2.760141594534445e-12,1233.7064862388863,12.8771154182302,4.775663900782161e-12,0.0020356935,7.024167e-07,67870.875,0.60745245,-219.69444,0.0,0.0,0.0,-6.482414351991308e-13,3.408383e-12,2.650821e-16,0.0,0.0,0.0,7.480000000000001e-16,3.6894922851980214e-14,2.760141594534445e-12,1233.7064862388863,12.8771154182302,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,0.8472633750536012,34610D,257.189,17.54157,8.464218,222.9753491843972,68499.13946457062,0.3948430129572279,1.011304860559994,51.37904963830372,77.0603785136382,2547.744259744943,0.0017543967568684,38763.39764052093,0.7231189343923602,0.4281587469858643,1.0,climb,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6935661227940072,38.53016860265484,16.586342274526764,36.28235539,1450000000000000.2,26.0433590634155,907.058437472716,1880.77024676262,0.175439675687,0.031029402846515,0.505652430279997,38.5301892568191,16.2959123893288,16.267372962959815,0.17543967568684,1.0,637833754208580.1,18.679839698092284,1170822526875999.0,0.024815499328491,1.5967838122601003e-05,3.16,35.8,2023-08-06 01:09:00,0.0017543967568684,0.7231183260056221,0.0,387.6339764052093,9,0.0017543967568684,17.54157,8.464218,0.7231183260056221,1.0450008,2.7664366e-06,0.5250635798737189,1120.1642588901004,11709.442181463151,-0.9150288307110056,-0.4033884467453792,2.970010635679289,237.6105645994072,0.6186010137949691,inf,0.0,230.576999596502,0.0,0.0,0.0,0 days,0.0016563438,8.2615566e-07,76218.875,0.6849694,-228.12035,0.0,0.0,1.0,-6.020511177595392e-13,2.8785572e-12,2.7462034e-16,0.0,0.0,0.0,7.48e-16,3.0617198401057893e-14,2.276506005049775e-12,1234.7896665503724,11.709442181463151,3.427876474863554e-12,0.0016563438,8.2615566e-07,76218.875,0.6849694,-228.12035,0.0,0.0,0.0,-6.020511177595392e-13,2.8785572e-12,2.7462034e-16,0.0,0.0,0.0,7.48e-16,3.0617198401057893e-14,2.276506005049775e-12,1234.7896665503724,11.709442181463151,0.0
