Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,2,3c49c8,EWG1VT,51.28692626953125,6.684586808488175,93.114444364,990.6,0.5745643239844552,34610D,282.31635,3.619566,-1.0806373,97.45931502301993,66707.31994714624,0.2752374007260897,0.915952899714244,59.97368054606283,111.311151067516,1604.5432665396745,0.0081650352006261,89976.97737353944,0.9314736892646632,0.4997806712171903,0.6619002990754458,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.61389563465456,3.0656061265185697,0.2893427250488316,55.65556988348672,14.27032292284585,19.19389073840994,1264682470972678.8,29.4118214205879,817.945146508665,1319.49063311499,0.816503520063,0.0232630496329426,0.457976449857122,55.655575533758,19.6868620874447,19.52742001563959,16.515485382814134,0.7445220669185858,1007192224259428.8,30.73757479648124,1881571552083274.8,0.0010711071100322,1.5746286707631518e-05,3.16,35.8,2023-08-06 08:02:00,0.0081650352006261,0.9314731726974752,0.0,0,899.7697737353944,0.0081650352006261,3.619566,-1.0806373,0.9314731726974752,1.200884,0.0,1.1102935527775857,759.6950987590254,6667.509382517012,0.9966805091004683,0.0814123011542548,5.7880337073620485,245.35680220958253,1.0172055361559966,inf,0.0,245.35680220958253,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.008001971,7.3999786e-07,9093.215,0.9964171,-239.58539,0.0,0.0,1.0000000000000002,-9.380908575848492e-13,8.419507e-12,2.6797902000000005e-16,0.0,0.0,0.0,7.48e-16,9.827438929663557e-14,7.481416176044796e-12,1125.9308969163997,6.667509382517013,4.403937113372917e-13,0.008001971,7.3999786e-07,9093.215,0.9964171,-239.58539,0.0,0.0,0.0,-9.380908575848492e-13,8.419507e-12,2.6797902000000005e-16,0.0,0.0,0.0,7.48e-16,9.827438929663557e-14,7.481416176044796e-12,1125.9308969163997,6.667509382517013,0.0
1,1,3,3c49c8,EWG1VT,51.346527099609375,6.692381162901183,124.495555448,1478.28,0.576479640416244,34610D,279.52682,2.410394,-1.5867606,115.95477674336394,66647.34626660019,0.2971585169463481,1.164906906877604,79.28311183677951,128.461265850726,2687.092900538061,0.0072184304215996,84781.45509278591,0.9639531207565896,0.6606925986398293,0.9006998191263516,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.747117259045172,2.5339612577383885,0.3459665293971873,64.23109135163588,17.174229850315914,31.26358814220061,1525399749926227.2,34.002032126498,850.237418324219,1468.15373238428,0.72184304216,0.0258739683318682,0.582453453438802,64.230632925363,22.511175942092,22.349845140015272,12.059555862377994,0.8789388159814538,1261736021370385.2,29.993654876885405,1834671589409520.5,0.0021658033633593,2.267121579583749e-05,3.16,35.8,2023-08-06 08:03:00,0.0072184304215996,0.963953406680069,0.0,1,847.814550927859,0.0072184304215996,2.410394,-1.5867606,0.963953406680069,1.1556927,0.0,1.0566224429515116,762.227710173186,7473.160672911053,0.9768031916927632,0.2141390312363241,5.619357256571758,245.00084955969575,1.024953476803466,inf,0.0,245.00084955969575,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.0070672543,9.094386e-07,13915.836,1.0029882,-240.88863,0.0,0.0,1.0,-9.129428195870092e-13,7.72322e-12,2.8104005e-16,0.0,0.0,0.0,7.479999999999999e-16,8.956263691586201e-14,6.810276682357409e-12,1125.135601418529,7.473160672911052,1.0309230522194457e-12,0.0070672543,9.094386e-07,13915.836,1.0029882,-240.88863,0.0,0.0,0.0,-9.129428195870092e-13,7.72322e-12,2.8104005e-16,0.0,0.0,0.0,7.479999999999999e-16,8.956263691586201e-14,6.810276682357409e-12,1125.135601418529,7.473160672911052,0.0
2,2,4,3c49c8,EWG1VT,51.41177937135858,6.7153167724609375,134.269999884,2293.62,0.5784831540168476,34610D,274.75027,0.015264339,-0.8239493,132.60115211707543,66568.0631547634,0.3240814640354365,1.135428538587834,80.9204516210565,119.4120459124036,2795.1004605330813,0.0056925591345071,76639.32731338663,1.0068010654966002,0.6743370968421375,0.960059517765794,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.09309407076716,2.610968102691031,0.3990574647191338,59.70658671970559,18.62386237816113,36.20574086775844,1451151022857309.0,33.1933968903079,854.415957006766,1463.19716698296,0.569255913451,0.0259787418925441,0.567714269293917,59.7060229562018,21.8530316688219,21.7293361379033,12.585122786330556,0.8985600288267057,1153059813871941.0,28.057214147148628,1723568509759637.8,0.0020816696676836,2.195271162556006e-05,3.16,35.8,2023-08-06 08:04:00,0.0056925614112249,1.0068021022834477,0.0,2,766.3932731338663,0.0056925614112249,0.015264339,-0.8239493,1.0068021022834477,1.1030729,9.586632e-07,0.9717532573322654,764.8769379398927,8125.812510232658,0.8201398934232258,0.5721630495022725,5.275116621781662,244.2439765568664,1.022407530372656,inf,0.0,244.2439765568664,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.005556401,1.0700134e-06,22005.941,0.9946292,-242.44162,0.0,0.0,1.0,-8.709514648322453e-13,6.632023e-12,2.934177e-16,0.0,0.0,0.0,7.480000000000001e-16,7.593535068185698e-14,5.761071768393913e-12,1124.264894787767,8.125812510232658,8.17007711636515e-13,0.005556401,1.0700134e-06,22005.941,0.9946292,-242.44162,0.0,0.0,0.0,-8.709514648322453e-13,6.632023e-12,2.934177e-16,0.0,0.0,0.0,7.480000000000001e-16,7.593535068185698e-14,5.761071768393913e-12,1124.264894787767,8.125812510232658,0.0
3,3,5,3c49c8,EWG1VT,51.47136623576536,6.782073974609375,136.32777766,3139.44,0.5808642766878047,34610D,270.15344,-0.42244613,0.48845616,147.7186902273484,66487.14270314234,0.3524977634321201,0.830387730117242,60.66760107513709,85.2674508812472,1791.0848924116149,0.0042569198713174,68873.98399781724,0.9898870151678306,0.5055633422928091,0.7574849685445723,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.627066803820426,2.569023009622841,0.4483192533032251,42.63292839940284,15.317455439640348,24.987186483121608,1538127507220131.8,26.5624105813462,820.509271938688,1337.58543627645,0.425691987132,0.0231939291392144,0.415193865058621,42.6337254406236,17.9009715243393,17.825091537963292,14.838089276376625,0.7547317703355836,858108559533374.5,26.07431767200454,1610127685651877.0,0.0013582544510503,1.3492397804896095e-05,3.16,35.8,2023-08-06 08:05:00,0.0042569198713174,0.9898880669254928,0.0,3,688.7398399781724,0.0042569198713174,-0.42244613,0.48845616,0.9898880669254928,0.9947771,4.084076e-06,0.8881517015199969,768.0254458864727,9048.399248069316,0.8267242315425097,0.5626073630698827,4.942573947850504,243.47001181280524,0.9614283973461998,inf,0.0,240.66260246257076,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.004161727,9.786205e-07,30386.998,0.93702745,-243.97809,0.0,0.0,0.9999999999999998,-8.27530468117079e-13,5.656214e-12,2.8637281000000004e-16,0.0,0.0,0.0,7.48e-16,6.380726384271187e-14,4.8286839245816056e-12,1123.469785643602,9.048399248069316,3.267699329501435e-13,0.004161727,9.786205e-07,30386.998,0.93702745,-243.97809,0.0,0.0,0.0,-8.27530468117079e-13,5.656214e-12,2.8637281000000004e-16,0.0,0.0,0.0,7.48e-16,6.380726384271187e-14,4.8286839245816056e-12,1123.469785643602,9.048399248069316,0.0
4,4,6,3c49c8,EWG1VT,51.538494562698624,6.8555450439453125,156.90555542,3680.46,0.5832473988400856,34610D,266.63788,-0.48345196,0.501863,158.45358234641043,66426.47510206721,0.3657122355651523,0.870254483935912,64.34997017083268,86.4301241601586,1992.8510803412444,0.0030521811695141,64250.40779201729,0.8937032087701654,0.5362497514236056,0.8249399279557518,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.096142806950887,2.512240895895933,0.4840590374029941,43.21498211232386,16.05676772556536,29.602244315661604,1550359048271343.8,27.2139402952528,829.257380714955,1368.30736464102,0.305218116951,0.0238669537251689,0.435127241967956,43.2150620800793,18.2313690711644,18.17589295295429,14.1270474069814,0.7901722278857989,910428906152856.4,24.99102688747409,1546723994320378.2,0.0015603553555025,1.457867904512154e-05,3.16,35.8,2023-08-06 08:06:00,0.0030521811695141,0.8937044629083507,0.0,4,642.5040779201729,0.0030521811695141,-0.48345196,0.501863,0.8937044629083507,0.8797306,3.9260785e-06,0.8394532011715157,771.1765988919016,9736.546908630891,0.796178705015712,0.6050615420595693,4.701959889601774,242.8806651159396,0.8387823539113698,inf,0.0,237.65381076587704,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.0029793808,9.652533e-07,35749.047,0.8311343,-245.18047,0.0,0.0,1.0,-7.996816224059182e-13,5.0254857e-12,2.8534242000000003e-16,0.0,0.0,0.0,7.48e-16,5.5968796079266816e-14,4.225804126491539e-12,1122.570753139884,9.736546908630892,3.442947487242513e-13,0.0029793808,9.652533e-07,35749.047,0.8311343,-245.18047,0.0,0.0,0.0,-7.996816224059182e-13,5.0254857e-12,2.8534242000000003e-16,0.0,0.0,0.0,7.48e-16,5.5968796079266816e-14,4.225804126491539e-12,1122.570753139884,9.736546908630892,0.0
5,5,7,3c49c8,EWG1VT,51.60804360599841,6.940689086914063,168.737777632,4282.4400000000005,0.5856953814668218,34610D,262.64435,-0.8194131,0.3955078,168.4394689536842,66362.12513189638,0.3783448563935295,0.847423082499054,63.45104006120931,81.9078825186532,1917.1447668883263,0.0021483644676246,59404.63497616392,0.8258360894898902,0.5287586671767442,0.8364878081697585,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,16.315272930955306,2.4122397869988337,0.5184621372029851,40.9539980718008,16.190343724362332,31.46515421707715,1522371509944394.0,26.4523384432048,828.519904937519,1371.17374476519,0.214836446762,0.0238822260743252,0.423711541249527,40.9539412593266,17.7417105060002,17.70367655634024,13.840479568529362,0.7871208084423049,881153564228765.6,23.713180218158453,1472979681089878.2,0.0016297453059625,1.4089001052502146e-05,3.16,35.8,2023-08-06 08:07:00,0.0021483644676246,0.8258358532014884,0.0,5,594.0463497616391,0.0021483644676246,-0.8194131,0.3955078,0.8258358532014884,0.76259947,3.8743565e-06,0.7879428476979149,774.4135125227804,10422.131734241842,0.7498966969135705,0.661554944020613,4.432230653446641,242.18734385041537,0.7453831199253518,inf,0.0,235.92156184351265,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.0021004498,9.636238e-07,41717.387,0.7808488,-246.21124,0.0,0.0,1.0000000000000002,-7.687388142085265e-13,4.378001e-12,2.8521685e-16,0.0,0.0,0.0,7.48e-16,4.7953625153959065e-14,3.609262177677061e-12,1121.6367633031678,10.422131734241844,2.99081609434786e-13,0.0021004498,9.636238e-07,41717.387,0.7808488,-246.21124,0.0,0.0,0.0,-7.687388142085265e-13,4.378001e-12,2.8521685e-16,0.0,0.0,0.0,7.48e-16,4.7953625153959065e-14,3.609262177677061e-12,1121.6367633031678,10.422131734241844,0.0
6,6,8,3c49c8,EWG1VT,51.67817687988281,7.0405289933488175,177.997777624,4861.56,0.5882396712975582,34610D,258.88358,-1.6388189,0.73574626,177.46752190785529,66298.67409183517,0.3892848889799503,0.820413127671592,62.04383757293414,77.4395286111666,1917.8917853186424,0.0017800221751271,55026.440867802725,0.8905873433109004,0.5170319797744511,0.841614685552361,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,15.542406373023605,2.3036951279547204,0.5502041586676053,38.71993302812157,16.101185114044494,32.86231130808135,1501381236821932.8,25.5952017970972,826.977463441034,1372.42925127534,0.178002217513,0.023850791962386,0.410206563835796,38.7197643055833,17.1988655338034,17.168305569180898,13.596304441176066,0.7807735413550861,846921408139246.9,22.506174291468497,1403371098829986.5,0.0016714574773994,1.3499284262606244e-05,3.16,35.8,2023-08-06 08:08:00,0.0017800221751271,0.8905866041805899,0.0,6,550.2644086780273,0.0017800221751271,-1.6388189,0.73574626,0.8905866041805899,0.6617348,2.3089472e-06,0.7404732372073335,777.7777660875956,10810.56932148757,0.7487558998275375,0.6628458361289257,4.177789579583935,241.49816222311065,0.7746785098647035,inf,0.0,235.57671177408693,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.0017408007,1.2326612e-06,47435.03,0.8524059,-247.09663,0.0,0.0,1.0,-7.391235911769271e-13,3.8230157e-12,3.0595516000000003e-16,0.0,0.0,0.0,7.479999999999998e-16,4.114455142078442e-14,3.083892020987506e-12,1120.6949277017593,10.81056932148757,2.537338137306255e-13,0.0017408007,1.2326612e-06,47435.03,0.8524059,-247.09663,0.0,0.0,0.0,-7.391235911769271e-13,3.8230157e-12,3.0595516000000003e-16,0.0,0.0,0.0,7.479999999999998e-16,4.114455142078442e-14,3.083892020987506e-12,1120.6949277017593,10.81056932148757,0.0
7,7,9,3c49c8,EWG1VT,51.75081931938559,7.14447021484375,184.171110952,5440.68,0.5907818192164024,34610D,255.24811,-1.6792997,1.9294033,183.7872015687973,66236.63025426223,0.3978204898466043,0.774576786156414,59.06504946651998,72.1469205363984,1842.171780505344,0.0012404784079828,50913.27576770084,0.8054832376302806,0.4922087455543332,0.8249997269766033,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.848721345621351,2.208888683627806,0.5738405035225409,36.07358526740028,15.8624993471052,32.96349832852596,1499861047568157.5,24.3260490904684,822.251441517583,1362.58648195125,0.124047840798,0.0236137965114549,0.387288393078207,36.0734602681992,16.4009371762959,16.380617374133863,13.608818488794704,0.7616807690263326,789840609491136.1,21.1389154052614,1326346611022363.0,0.0016419912526904,1.246584561518032e-05,3.16,35.8,2023-08-06 08:09:00,0.0012404784079828,0.8054836339388146,0.0,7,509.1327576770084,0.0012404784079828,-1.6792997,1.9294033,0.8054836339388146,0.57953125,4.321536e-06,0.6948818276649098,781.1391890008925,11147.298906109523,0.7476758120633196,0.6640639126284876,3.9184744635985975,240.75641147517567,0.6760053226615458,inf,0.0,233.95312843655623,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.0012123667,1.1359454e-06,53218.66,0.7735671,-247.75813,0.0,0.0,1.0,-7.09201464894485e-13,3.3491664e-12,2.9849997e-16,0.0,0.0,0.0,7.479999999999999e-16,3.5366043720470727e-14,2.6399649039557186e-12,1119.7193260824313,11.147298906109524,2.0145809368242082e-13,0.0012123667,1.1359454e-06,53218.66,0.7735671,-247.75813,0.0,0.0,0.0,-7.09201464894485e-13,3.3491664e-12,2.9849997e-16,0.0,0.0,0.0,7.479999999999999e-16,3.5366043720470727e-14,2.6399649039557186e-12,1119.7193260824313,11.147298906109524,0.0
8,8,10,3c49c8,EWG1VT,51.82562876555879,7.252044677734375,188.801110948,5996.9400000000005,0.593318460318814,34610D,251.43036,-0.68001634,3.3446171,187.5838090960822,66177.56520479571,0.4051144120907511,0.727396740591936,55.99433563148781,67.5982001470378,1638.4696687710718,0.0009018195821032,47200.44144697906,0.7827524607848259,0.4666194635957318,0.7997023615158619,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,14.584834872109946,2.174572341127081,0.5901245588125998,33.79899138387528,15.529480914332142,32.773028471212946,1502722582861746.2,23.1016551108191,816.337795834943,1344.43455554885,0.0901819582103,0.0232973927528521,0.363698370295968,33.7991000735189,15.6111189846101,15.597053256560228,14.032381842745822,0.7381746817257855,735820185528001.4,19.713254196560552,1247214964501026.5,0.0015171050632437,1.146161536247191e-05,3.16,35.8,2023-08-06 08:10:00,0.0009018195821032,0.7827533040064573,0.0,8,472.0044144697906,0.0009018195821032,-0.68001634,3.3446171,0.7827533040064573,0.44129246,4.574241e-06,0.6539895246673376,784.4933321406866,11484.907125089065,0.7476053739662908,0.6641432110747819,3.6761889270205215,240.02299633780245,0.6326277783864485,inf,0.0,232.9259515967144,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.00088079117,9.101645e-07,58774.543,0.7583562,-248.0783,0.0,0.0,1.0,-6.804837783679794e-13,2.926569e-12,2.81096e-16,0.0,0.0,0.0,7.48e-16,3.0228204061658576e-14,2.246085233973173e-12,1118.70831393858,11.484907125089064,1.4871832713402118e-13,0.00088079117,9.101645e-07,58774.543,0.7583562,-248.0783,0.0,0.0,0.0,-6.804837783679794e-13,2.926569e-12,2.81096e-16,0.0,0.0,0.0,7.48e-16,3.0228204061658576e-14,2.246085233973173e-12,1118.70831393858,11.484907125089064,0.0
9,9,11,3c49c8,EWG1VT,51.90271927138506,7.363115583147322,193.945555388,6492.240000000001,0.5958467671993265,34610D,247.79404,0.17119993,4.477573,191.29111727473608,66121.57086916422,0.4083648750168144,0.690166384434314,53.097713851274406,63.3999356820352,1458.3434886244884,0.0006964380856401,44081.94845354482,0.8084287858846796,0.44248094876062,0.7712094037199996,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,13.06966012796653,1.9513468101154907,0.6061869180225321,31.700027463274647,15.174666485550787,32.25165646538399,1510555446375246.8,21.8903827196369,808.357948424754,1346.90022649247,0.069643808564,0.0231236828931118,0.345083192217157,31.6999678410176,14.923366395063,14.91298042752287,13.154531967567786,0.7073805665025313,699518802898512.2,18.530335661229124,1181087772641031.8,0.0016516924248481,1.0689675592339388e-05,3.16,35.8,2023-08-06 08:11:00,0.0006964380856401,0.8084287027018232,0.0,9,440.8194845354482,0.0006964380856401,0.17119993,4.477573,0.8084287027018232,0.3189926,3.4990012e-06,0.6197440626489606,787.8364570696345,11757.48582909717,0.7464831767142834,0.6654042882958839,3.451557868975437,239.30374512740948,0.6302989725912648,inf,0.0,232.23915416379327,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,0.00068082515,6.778982e-07,63660.395,0.79362994,-248.59875,0.0,0.0,1.0,-6.552408642981199e-13,2.5769616e-12,2.6319217000000005e-16,0.0,0.0,0.0,7.48e-16,2.599356317752953e-14,1.9217208475692947e-12,1117.6664744175985,11.75748582909717,1.3143908630514934e-13,0.00068082515,6.778982e-07,63660.395,0.79362994,-248.59875,0.0,0.0,0.0,-6.552408642981199e-13,2.5769616e-12,2.6319217000000005e-16,0.0,0.0,0.0,7.48e-16,2.599356317752953e-14,1.9217208475692947e-12,1117.6664744175985,11.75748582909717,0.0
