,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
29,29,31,3c49c8,EWG1VT,54.00260925292969,8.117719377790179,204.748888712,11033.76,0.6270564018487339,34610D,228.03836,-7.90794,25.675873,179.88152788792135,65340.1966880862,0.2665467606542832,0.52026115073293,26.329662619235503,33.173376454345,0.0,1.3387863385414502e-05,22511.53851710997,0.0681901762838439,0.2194138551602958,0.3848370984790817,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5942097908850695,16.58687018012341,9.815163243384776,22.24164886705495,303877281955027.7,6.66974263114368,653.074250109175,1350.12950151881,0.00133878633854,0.0198120300220172,0.260130575366465,16.5866882271725,13.1299304047784,13.12975462541719,0.0013387863385414,0.4219547107370137,482458683476367.1,0.010719982798162334,9.6398355985451e-06,3.16,35.8,2023-08-06 08:31:00,1.33878633854145e-05,0.06819024739130872,0.0,29,225.1153851710997,1.33878633854145e-05,-7.90794,25.675873,0.06819024739130872,0.0016217509,8.213471e-08,0.34390597161395114,829.1057195083464,12308.596033909274,0.9867775235142027,0.16208059441887912,1.4209712141278423,229.71537630809354,0.04373142333600981,0.9826293030781146,0.0,220.52262139935397,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.1713123e-05,1.1388959e-05,108987.984,0.05985754,-212.82388,0.0,0.0,1.0,-4.2317733760855695e-13,1.8131999e-12,1.0888364e-15,0.0,0.0,0.0,7.48e-16,1.9907129752777088e-14,1.3900225627618502e-12,1088.525896435841,12.308596033909275,4.651452451159029e-13,1.1713123e-05,1.1388959e-05,108987.984,0.05985754,-212.82388,0.0,0.0,0.0,-4.2317733760855695e-13,1.8131999e-12,1.0888364e-15,0.0,0.0,0.0,7.48e-16,1.9907129752777088e-14,1.3900225627618502e-12,1088.525896435841,12.308596033909275
30,30,32,3c49c8,EWG1VT,54.11183166503906,8.148324148995536,203.719999824,11033.76,0.6283060938956986,34610D,227.74121,-8.281601,26.714521,177.94906204081124,65313.86702546696,0.26323745307037993,0.53894174684058,27.10600179867065,34.3064074587588,26.264270788625737,1.5126513315263102e-05,22511.53851710997,0.0798056922473281,0.2258833483222554,0.3936670034793948,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5882096165345433,17.15360225230934,10.009665525018814,23.16031850215182,298813612458960.3,6.80406997701157,656.121755073969,1364.90973417712,0.00151265133153,0.0202008831567632,0.26947087342029,17.1532037293794,13.3395590345798,13.33935725661464,0.0015126513315263,0.4325572105837573,506050812758388.5,0.010948612285381173,1.05217286888294e-05,3.16,35.8,2023-08-06 08:32:00,1.51265133152631e-05,0.07980571194261307,0.0,30,225.1153851710997,1.51265133152631e-05,-8.281601,26.714521,0.07980571194261307,0.0023079629,1.2964925e-07,0.3443546899616981,830.7582597079349,12074.955891500409,0.9866998936058166,0.16255251446308094,1.4145907759923257,229.6691967513946,0.05103114981102393,0.976678203865999,0.0,220.50530870622444,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.3180361e-05,1.1576661e-05,108995.59,0.06944154,-208.65659,0.0,0.0,1.0,-4.2317085353745853e-13,1.8116525e-12,1.1033051e-15,0.0,0.0,0.0,7.48e-16,1.9901566207744277e-14,1.3884816225605815e-12,1086.9672733032432,12.074955891500409,4.91577830702285e-13,1.3180361e-05,1.1576661e-05,108995.59,0.06944154,-208.65659,0.0,0.0,0.0,-4.2317085353745853e-13,1.8116525e-12,1.1033051e-15,0.0,0.0,0.0,7.48e-16,1.9901566207744277e-14,1.3884816225605815e-12,1086.9672733032432,12.074955891500409
31,31,33,3c49c8,EWG1VT,54.21897241624735,8.178513470818014,202.176666492,11041.38,0.6295446374878242,34610D,227.47112,-8.542324,27.638107,176.4110201656041,65286.761023668296,0.2616888929874446,0.525932707343206,26.31724541743353,33.5715348755448,-26.22934073353437,1.6800908965061197e-05,22484.50492966137,0.0914182751387261,0.2193103784786127,0.3805267987703674,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5834717134967098,16.78607732437156,9.763678086214515,22.118290498597897,299528412030041.25,6.67800956406275,652.287922159495,1355.71894900129,0.00168009089651,0.0200103734088525,0.262966353671603,16.7857674377724,13.1415015751414,13.141280789679168,0.0016800908965061,0.4194124663319725,499393928369515.1,0.010681379415083844,9.877994118081949e-06,3.16,35.8,2023-08-06 08:33:00,1.6800908965061197e-05,0.09141824127525583,0.0,31,224.84504929661372,1.6800908965061197e-05,-8.542324,27.638107,0.09141824127525583,0.0030273562,1.8175852e-07,0.3443495441696213,832.3960599009629,12013.850572719619,0.9866125380474416,0.1630818805618379,1.409930612620021,229.63535104047045,0.05830156511621712,0.9701446656494305,0.0,220.49930638413394,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4575304e-05,1.1707887e-05,109082.96,0.07740675,-204.35081,0.0,0.0,1.0,-4.2276356880899074e-13,1.811333e-12,1.1134205e-15,0.0,0.0,0.0,7.48e-16,1.991282260638199e-14,1.3885693990203856e-12,1085.4383558397653,12.013850572719619,4.680328785203477e-13,1.4575304e-05,1.1707887e-05,109082.96,0.07740675,-204.35081,0.0,0.0,0.0,-4.2276356880899074e-13,1.811333e-12,1.1134205e-15,0.0,0.0,0.0,7.48e-16,1.991282260638199e-14,1.3885693990203856e-12,1085.4383558397653,12.013850572719619
32,32,34,3c49c8,EWG1VT,54.3255615234375,8.208725873161764,200.63333316,11033.76,0.6307653099434747,34610D,227.1358,-8.969216,28.818937,174.90130959949556,65260.44377825086,0.26088008916419414,0.536034663594584,26.87308117426346,34.4050494734564,0.0,1.955283401982623e-05,22511.53851710997,0.1108581699620085,0.2239423431188621,0.3855182298216358,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5789052586484303,17.202907290427245,9.891930206044016,22.74878421316653,296403951893989.7,6.77122191769808,653.675952701587,1361.57958111053,0.00195528340198,0.0201599283228423,0.268017331797292,17.2025247367282,13.2945577734824,13.294297832283474,0.0019552834019826,0.4240302876586206,511492886777788.3,0.010799623412995188,1.0302837885542797e-05,3.16,35.8,2023-08-06 08:34:00,1.955283401982623e-05,0.11085819528194231,0.0,32,225.1153851710997,1.955283401982623e-05,-8.969216,28.818937,0.11085819528194231,0.004431258,2.8412995e-07,0.34527253634632665,834.0102312170279,12027.259322850778,0.9866602324094254,0.16279307657814776,1.4100844352277806,229.63646980252798,0.07046651869224702,0.9592147278597146,0.0,220.54243472087933,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7129385e-05,1.1788539e-05,109013.8,0.09433769,-200.07793,0.0,0.0,1.0,-4.231418923475815e-13,1.8085265e-12,1.1196374e-15,0.0,0.0,0.0,7.48e-16,1.9877638062081276e-14,1.385384666782386e-12,1083.911067011367,12.027259322850778,4.81197224535924e-13,1.7129385e-05,1.1788539e-05,109013.8,0.09433769,-200.07793,0.0,0.0,0.0,-4.231418923475815e-13,1.8085265e-12,1.1196374e-15,0.0,0.0,0.0,7.48e-16,1.9877638062081276e-14,1.385384666782386e-12,1083.911067011367,12.027259322850778
33,33,35,3c49c8,EWG1VT,54.43227476992849,8.238997025923295,200.118888716,11033.76,0.6319639078792136,34610D,226.81909,-9.277715,29.901094,173.5590361163063,65233.5706970766,0.26015054292415857,0.534406541150252,26.786646616765847,34.4691608857708,-26.151840664245903,2.224563029336627e-05,22511.53851710997,0.1309855496622394,0.2232220551397153,0.3818897415485125,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5748633664745151,17.234918714257905,9.842144406327378,22.585430224529723,295281532440416.56,6.76126836473236,652.544718342446,1359.43064974238,0.00222456302934,0.0201216506401207,0.267203270575126,17.2345804428854,13.2793912067207,13.279095804864792,0.0022245630293366,0.4201775763942344,513423537973121.4,0.01073384634022662,1.018664108409348e-05,3.16,35.8,2023-08-06 08:35:00,2.224563029336627e-05,0.13098563843353883,0.0,33,225.1153851710997,2.224563029336627e-05,-9.277715,29.901094,0.13098563843353883,0.0059904936,4.0160862e-07,0.3457546442014734,835.5952158443391,12001.208516904711,0.9865020938296565,0.1637486453980726,1.4086972596458203,229.62637686404761,0.08300156112658977,0.9474488813852096,0.0,220.57701756956322,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.9655483e-05,1.1791308e-05,109025.336,0.11156853,-195.8969,0.0,0.0,1.0000000000000002,-4.231154291878328e-13,1.8069129e-12,1.1198508e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9857217621890003e-14,1.3837974473430078e-12,1082.3794327195283,12.001208516904711,4.762674648579102e-13,1.9655483e-05,1.1791308e-05,109025.336,0.11156853,-195.8969,0.0,0.0,0.0,-4.231154291878328e-13,1.8069129e-12,1.1198508e-15,0.0,0.0,0.0,7.480000000000001e-16,1.9857217621890003e-14,1.3837974473430078e-12,1082.3794327195283,12.001208516904711
34,34,36,3c49c8,EWG1VT,54.53873973781779,8.269459117542613,200.63333316,11026.14,0.6331438422357265,34610D,226.44461,-9.666108,31.178587,172.57156641554596,65206.78405045983,0.2593642928864849,0.546790596037704,27.46022523421508,35.362537434338,0.0,2.546163480847435e-05,22538.60460760245,0.1569865961638195,0.2288352102851256,0.3883256958220502,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5720650902039104,17.681572122505102,10.00262333264107,23.369894894263,292315342631672.44,6.86873990187375,654.17670584285,1366.98763081525,0.00254616348085,0.0203189920442819,0.273395298018852,17.681268717169,13.4551604441319,13.454817862473073,0.0025461634808474,0.4257576388060723,529397662820684.9,0.010871940855827749,1.0734232046466061e-05,3.16,35.8,2023-08-06 08:36:00,2.5461634808474347e-05,0.1569864775048969,0.0,34,225.38604607602454,2.5461634808474347e-05,-9.666108,31.178587,0.1569864775048969,0.007908797,5.5245164e-07,0.34674282717370913,837.1555237789627,12038.745087869953,0.9865079540191736,0.16371333683272193,1.4088976195397418,229.62783520565205,0.09911199779825844,0.9305248645026404,0.0,220.63535489372907,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.2991171e-05,1.1753269e-05,108964.65,0.14110593,-191.56122,0.00018625113801178425,0.00018625113801178425,1.0,-4.2345034040314674e-13,1.8038284e-12,1.1169186e-15,9.76357478163952e-17,-1.5729617281729925e-17,-1.5729617281729925e-17,7.479999999999998e-16,1.9807316079183845e-14,1.3803780148075812e-12,1080.8481715590212,12.038745087869954,4.923539222204265e-13,2.2991171e-05,1.1753269e-05,108964.65,0.14110593,-191.56122,0.00011175068280707055,0.00018625113801178425,0.00011175068280707055,-4.2345034040314674e-13,1.8038284e-12,1.1169186e-15,5.828043582592083e-17,-6.869888843547812e-18,-6.869888843547812e-18,7.479999999999998e-16,1.9808733635733954e-14,1.3803780148075812e-12,1080.8481715590212,12.038745087869954
35,35,37,3c49c8,EWG1VT,54.645538330078125,8.30009011661305,202.176666492,11026.14,0.6343009888826769,34610D,226.08206,-9.925121,32.345123,171.86806151074984,65179.32382522561,0.2591653431787074,0.56667749864017,28.667952332353863,36.7704676724638,52.14235300063648,2.8216002171335152e-05,22538.60460760245,0.1817134777950068,0.2388996027696155,0.4027710796284016,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.570189684777695,18.385214697849207,10.315228601978658,24.867802965205858,287130661124323.7,7.05110379089642,657.86491286506,1379.70980743868,0.00282160021713,0.0206272383867214,0.283338749320085,18.3852338362319,13.7361455764472,13.735758008269412,0.0028216002171335,0.4387247124700292,550811530054278.9,0.01115924076185606,1.1702245649110764e-05,3.16,35.8,2023-08-06 08:37:00,2.8216002171335152e-05,0.18171356024711258,0.0,35,225.38604607602454,2.8216002171335152e-05,-9.925121,32.345123,0.18171356024711258,0.009885516,7.179186e-07,0.3472988713463066,838.6857019961844,12102.699639386794,0.9862868762919845,0.16503998804592673,1.408522609078279,229.62510550044126,0.11431526246639466,0.9115345800531371,0.0,220.68736029669225,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.5617956e-05,1.1730273e-05,108979.88,0.17071833,-187.03899,0.0018011444600631887,0.0018011444600631887,0.9999999999999999,-4.234054798421795e-13,1.8020523e-12,1.1151461e-15,9.439858334776792e-16,-1.5038900727404706e-16,-1.5038900727404706e-16,7.480000000000001e-16,1.9761492232188155e-14,1.3786467993210943e-12,1079.306517051398,12.102699639386794,5.230881517806187e-13,2.5617956e-05,1.1730273e-05,108979.88,0.17071833,-187.03899,0.0011107057503722997,0.0018011444600631887,0.0011107057503722997,-4.234054798421795e-13,1.8020523e-12,1.1151461e-15,5.79257446845402e-16,-6.82807912334678e-17,-6.82807912334678e-17,7.480000000000001e-16,1.9774629546754647e-14,1.3786467993210943e-12,1079.306517051398,12.102699639386794
36,36,38,3c49c8,EWG1VT,54.75288003177966,8.331215598366477,202.691110936,11041.38,0.6354359789160087,34610D,225.78357,-9.980809,33.19262,171.48887505284836,65150.65587289326,0.2587939153968698,0.538353361311002,26.987635601490773,34.95964207769,-26.02880545253776,2.995536079835396e-05,22484.50492966137,0.1994995207530069,0.2248969633457564,0.3780964364040362,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5693076210503482,17.480275351175155,9.833173396879069,22.6965781454879,291711107058566.06,6.79497298491253,650.854843959397,1359.14057909555,0.00299553607984,0.0201574287301819,0.269176680655501,17.479821038845,13.3537210652498,13.35332106169954,0.0029955360798353,0.4150725804347561,529118716597377.3,0.010657380673551443,1.028163818864672e-05,3.16,35.8,2023-08-06 08:38:00,2.9955360798353962e-05,0.19949944414048187,0.0,36,224.84504929661372,2.9955360798353962e-05,-9.980809,33.19262,0.19949944414048187,0.011618625,8.693915e-07,0.3469232791551362,840.1865849251938,12147.772939013914,0.9865327315334361,0.1635639618411625,1.4044396883250525,229.5953440629818,0.12513685975671834,0.8953846170313569,0.0,220.69928902800973,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.7241666e-05,1.1658849e-05,109148.41,0.1917176,-182.71646,0.0,0.0,0.9999999999999998,-4.2259587799185773e-13,1.8029282e-12,1.1096405e-15,0.0,-0.0,0.0,7.479999999999998e-16,1.9801961776629167e-14,1.38033240915455e-12,1077.7567862834962,12.147772939013914,4.751741900427739e-13,2.7241666e-05,1.1658849e-05,109148.41,0.1917176,-182.71646,0.0,0.0,0.0,-4.2259587799185773e-13,1.8029282e-12,1.1096405e-15,0.0,-0.0,0.0,7.479999999999998e-16,1.9801961776629167e-14,1.38033240915455e-12,1077.7567862834962,12.147772939013914
37,37,39,3c49c8,EWG1VT,54.86064846232786,8.362260298295453,203.20555538,11033.76,0.6365456547279992,34610D,225.34769,-10.307196,34.564075,170.75387739080256,65123.66823729177,0.25824823996482715,0.5455197095788,27.37929188844221,35.5024791616582,0.0,3.4413013916259994e-05,22511.53851710997,0.2418764529844396,0.2281607657370184,0.3801562853022599,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5674155375856654,17.7517036605007,9.91125158307136,23.120319428339787,290058840403159.94,6.86255707489383,651.269307665207,1362.38593128412,0.00344130139163,0.020249792244842,0.2727598547894,17.7512395808291,13.4697606519335,13.469297132823826,0.0034413013916259,0.4163775606328708,539908902826030.2,0.010710946879150075,1.0548278102065027e-05,3.16,35.8,2023-08-06 08:39:00,3.4413013916259994e-05,0.24187656331120327,0.0,37,225.1153851710997,3.4413013916259994e-05,-10.307196,34.564075,0.24187656331120327,0.015818594,1.2520412e-06,0.34801223727233227,841.6539974925328,12140.941702969898,0.9860869449526051,0.1662303732596364,1.405099248550463,229.6001569594074,0.15107014735591975,0.8652018832212335,0.0,220.79922629353916,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.185369e-05,1.1311351e-05,109087.59,0.2376778,-179.51772,0.002804064256912055,0.002804064256912055,0.9999999999999999,-4.2293182050378596e-13,1.7997531e-12,1.0828542e-15,1.4629781024054052e-15,-2.44425551770916e-16,-2.44425551770916e-16,7.48e-16,1.969042225308282e-14,1.3768212435471847e-12,1076.192286490264,12.140941702969897,4.826886871717951e-13,3.185369e-05,1.1311351e-05,109087.59,0.2376778,-179.51772,0.0023997342493703756,0.002804064256912055,0.0023997342493703756,-4.2293182050378596e-13,1.7997531e-12,1.0828542e-15,1.2493883525147648e-15,-1.9634189837062432e-16,-1.9634189837062432e-16,7.48e-16,1.9698115637626866e-14,1.3768212435471847e-12,1076.192286490264,12.140941702969897
38,38,40,3c49c8,EWG1VT,54.96830749511719,8.393877814797793,203.719999824,11033.76,0.6376380448113526,34610D,224.94092,-10.525765,35.781334,170.01648230441648,65096.28894540333,0.2578500619797454,0.557973343331304,28.12183308770869,36.4142277460774,25.93416785796921,3.827286144006727e-05,22511.53851710997,0.282615418178527,0.2343486090642391,0.3876243460390202,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5654757708644346,18.2075498706049,10.09045156555833,23.9961790170784,286574721622458.44,6.97619433872259,653.088091918988,1369.73438438654,0.00382728614401,0.0204357767361823,0.278986671665652,18.2071138730387,13.6518751044924,13.651352628164792,0.0038272861440067,0.4220024581480494,553858397712362.4,0.010861039587810019,1.1068522503325513e-05,3.16,35.8,2023-08-06 08:40:00,3.8272861440067264e-05,0.2826152163414703,0.0,38,225.1153851710997,3.8272861440067264e-05,-10.525765,35.781334,0.2826152163414703,0.019677151,1.6147227e-06,0.34864156224244114,843.098555120628,12156.509186908257,0.9863993297154166,0.16436654871651055,1.404350060632338,229.5946898832844,0.17581123034903837,0.8332565979729376,0.0,220.88741591824189,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.602013e-05,1.0943236e-05,109106.33,0.28239983,-176.29086,0.0037967665432193567,0.0037967665432193567,1.0000000000000002,-4.228708585553466e-13,1.7978696e-12,1.0544786e-15,1.9746914477720954e-15,-3.6107936473569586e-16,-3.6107936473569586e-16,7.48e-16,1.9619689829172182e-14,1.3749987642660837e-12,1074.6293748501696,12.156509186908258,4.999636227707816e-13,3.602013e-05,1.0943236e-05,109106.33,0.28239983,-176.29086,0.003684523581763682,0.0037967665432193567,0.003684523581763682,-4.228708585553466e-13,1.7978696e-12,1.0544786e-15,1.9153984306397195e-15,-3.477312294140784e-16,-3.477312294140784e-16,7.48e-16,1.9621825530823644e-14,1.3749987642660837e-12,1074.6293748501696,12.156509186908258
39,39,41,3c49c8,EWG1VT,55.07613877118644,8.425265225497158,203.20555538,11041.38,0.6387058586786182,34610D,224.55008,-10.621378,36.8308,169.5931149880346,65068.16711231562,0.2576662549970987,0.53135112231961,26.573423039648432,34.7386045811854,-25.88412515730625,4.143540675131205e-05,22484.50492966137,0.3204948322073356,0.2214451919970702,0.3642308934897421,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5645583394849003,17.36884071472581,9.638389504630172,22.03528612190816,291060946299827.75,6.74452775853165,646.243832413739,1349.30490652498,0.00414354067513,0.0199674853144268,0.265675561159805,17.3693022905927,13.3054091176844,13.304857825488632,0.0041435406751312,0.3996998954058594,534000580554191.5,0.010389923048349138,9.684684872688434e-06,3.16,35.8,2023-08-06 08:41:00,4.1435406751312054e-05,0.3204950274206564,0.0,39,224.84504929661372,4.1435406751312054e-05,-10.621378,36.8308,0.3204950274206564,0.023649206,2.0045413e-06,0.3488289849807813,844.5106181558879,12218.662020915905,0.9858956714830615,0.16736106163311534,1.4023201249818265,229.5798637415022,0.19861278427300674,0.799110141735762,0.0,220.9615710082704,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,1.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.3748934842464719e-12,1073.0577343688158,12.218662020915904,4.554222425119633e-13,3.978725e-05,1.0536208e-05,109205.016,0.3312005,-173.89471,0.0,0.0,0.0,-4.224126471361718e-13,1.7973061e-12,1.0231036e-15,0.0,-0.0,0.0,7.479999999999999e-16,1.964471882820368e-14,1.3748934842464719e-12,1073.0577343688158,12.218662020915904
40,40,42,3c49c8,EWG1VT,55.18446582858845,8.457475142045453,203.719999824,11033.76,0.6397535709633643,34610D,224.07358,-10.877884,38.295338,168.49924150427518,65041.59368927597,0.2570662131563426,0.54510585204451,27.37017237421519,35.7856848554412,0.0,4.624452530310702e-05,22511.53851710997,0.3795994892349706,0.2280847697851266,0.3714337306338696,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5615130557840515,17.892886901651277,9.824612314583709,22.936945191226027,287586199510994.56,6.87367549307186,648.087645518718,1357.03489417156,0.00462445253031,0.020164194677951,0.272552926022255,17.8928424277206,13.5166779717855,13.516052928333858,0.0046244525303107,0.4056886154702173,552581430191761.4,0.010540126520800566,1.030709211057756e-05,3.16,35.8,2023-08-06 08:42:00,4.624452530310702e-05,0.37959927248537456,0.0,40,225.1153851710997,4.624452530310702e-05,-10.877884,38.295338,0.37959927248537456,0.029880218,2.6182763e-06,0.3499910777569224,845.8961030358563,12194.675027427804,0.9861361176121194,0.16593841490413366,1.4028780155958582,229.58394033196637,0.23414351850426016,0.7491750931229778,0.0,221.10594797007562,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887975,0.0045536675140887975,1.0000000000000002,-4.2273268385865557e-13,1.7940081e-12,9.833183e-16,2.3461349865673783e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041698e-14,1.3712753585581517e-12,1071.476263429053,12.194675027427804,4.727184912283221e-13,4.4813507e-05,1.0020075e-05,109147.32,0.3954119,-172.00682,0.0045536675140887975,0.0045536675140887975,0.0045536675140887975,-4.2273268385865557e-13,1.7940081e-12,9.833183e-16,2.3461349865673783e-15,-5.386069160544596e-16,-5.386069160544596e-16,7.480000000000001e-16,1.9471720864041698e-14,1.3712753585581517e-12,1071.476263429053,12.194675027427804
41,41,43,3c49c8,EWG1VT,55.2926066770392,8.489435369318182,204.234444268,11033.76,0.6407790797038069,34610D,223.62933,-11.006399,39.57454,167.8051972850145,65014.22351690176,0.2565673320202482,0.54071458162806,27.100727049334115,35.5750460277728,0.0,5.018921931699849e-05,22511.53851710997,0.4350641669015764,0.2258393920777842,0.3648702993306325,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5597553391347845,17.78796509582465,9.721436642395854,22.552148563874503,287739076235622.5,6.83606245590463,645.924221220534,1352.1585425251,0.0050189219317,0.0200666842132318,0.27035729081403,17.7875230138864,13.4729429108053,13.472266748254777,0.0050189219316998,0.3986654577388292,552101775892588.0,0.010414579160738643,9.962831865230903e-06,3.16,35.8,2023-08-06 08:43:00,5.01892193169985e-05,0.43506454215319573,0.0,41,225.1153851710997,5.01892193169985e-05,-11.006399,39.57454,0.43506454215319573,0.036463857,3.2883236e-06,0.35068635120917263,847.2522304836239,12215.339995246686,0.9858039332839724,0.1679005810646564,1.4019413829798852,229.57709539648175,0.2671896679353713,0.6968724466021836,0.0,221.23489537422213,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.004615406843987558,0.004615406843987558,1.0,-4.226582115012689e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519643e-16,-5.766316480519643e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343383e-12,1069.8940374689598,12.215339995246687,4.627045711286819e-13,4.927539e-05,9.445467e-06,109168.99,0.45870197,-170.79567,0.004615406843987558,0.004615406843987558,0.004615406843987558,-4.226582115012689e-13,1.7920973e-12,9.390257e-16,2.3664490676656736e-15,-5.766316480519643e-16,-5.766316480519643e-16,7.480000000000002e-16,1.9397473268568628e-14,1.3694391287343383e-12,1069.8940374689598,12.215339995246687
