Unnamed: 0.1,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
46,46,47,-51.93107013872815,-21.94900266088186,12062.46,,,226.4584442488,0.934552171177528,34610D,219.48036,16.699232,6.0610976,240.0463591955905,69596.89376729314,0.3115718422544953,0.711377359773148,40.6960723925351,39.7323778466194,0.0,1.6076702301396468e-05,19140.60881376311,0.1992643165618788,0.3391339366044592,0.6423665408708052,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8082663829751644,19.86664050127103,14.290428977517088,47.63058925438391,249147019398824.8,8.391120846383,700.900384055812,1475.42915213228,0.00160767023014,0.0225729469877406,0.355688679886574,19.8661889233097,15.7572992166131,15.757045895277091,0.0016076702301396,0.5973360519296398,620991976138725.2,0.0145596716039108,1.842154373975119e-05,3.16,35.8,2023-11-06 13:47:00,1.6076702301396468e-05,0.199264290251043,0.0,46,191.40608813763112,1.6076702301396468e-05,16.699232,6.0610976,0.199264290251043,0.0,0.0,0.3038103271667335,1295.5399165579556,13571.770121998845,0.348145926760138,-0.9374403520653058,1.287213729384726,228.70627707718856,0.1175136798733566,0.0080714746326391,1.0,219.85566392215577,28.117254249628648,81.86810837607872,0.1947739519715299,219.79643,1.625512285931458e-05,12021.52594581196,0.0,0.0032939589834785,0.002433571,163.73621675215745,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.5586616e-05,-2.367732e-08,125349.13,0.20115049,-311.6951,0.0,0.0,1.0,-3.20229000347883e-13,2.2112462e-12,2.1471258000000002e-16,0.0,0.0,0.0,7.48e-16,2.5545934531313164e-14,1.891017073515362e-12,1351.6151812476355,13.571770121998844,1.1751635679547378e-12,1.5586616e-05,-2.367732e-08,125349.13,0.20115049,-311.6951,0.0,0.0,0.3437564744947553,-3.20229000347883e-13,2.2112462e-12,2.1471258000000002e-16,0.0,0.0,0.0,7.48e-16,2.5545934531313164e-14,1.891017073515362e-12,1351.6151812476355,13.571770121998844,0.0
47,47,48,-52.05438855241005,-21.90646563915038,12062.46,,,226.5356109154,0.9353209960980056,34610D,219.45514,16.53267,5.7557735,239.95742889922903,69556.1976949006,0.3117849697436756,0.710090331550524,40.63834814474211,39.7023317139852,0.0,1.6350992287537048e-05,19140.60881376311,0.2033174932493866,0.3386529012061842,0.6411229458736386,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8080133564627542,19.850701126763862,14.271707861579198,47.48951262331166,249235835072434.9,8.38657504512445,700.701891031874,1474.52137044291,0.00163509922875,0.0225485132260237,0.355045165775262,19.8511658569926,15.7458348679724,15.745577412157571,0.0016350992287537,0.5966026048327417,619697298628359.6,0.0145426365727389,1.8365452523873148e-05,3.16,35.8,2023-11-06 13:48:00,1.6350992287537048e-05,0.2033174915586977,0.0,47,191.40608813763112,1.6350992287537048e-05,16.53267,5.7557735,0.2033174915586977,0.0,0.0,0.303845241347605,1296.60616954833,13575.330337367932,0.3480552058165794,-0.9374740389493348,1.2876126603428335,228.70942261865864,0.119874546362807,0.0,1.0,219.86703128687068,28.117254249628648,81.8147877898151,0.1985041121278029,219.77179,1.651462879005135e-05,12021.552606105091,0.0,0.003262536891107,0.0024984747,163.6295755796302,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.5796206e-05,-5.439214e-08,125356.266,0.20482619,-311.47913,0.0,0.0,1.0,-3.201777455575929e-13,2.2118253e-12,2.1552748e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5554945320814027e-14,1.891647526652791e-12,1351.72581626616,13.575330337367932,1.1720556094409577e-12,1.5796206e-05,-5.439214e-08,125356.266,0.20482619,-311.47913,0.0,0.0,0.3437564744947553,-3.201777455575929e-13,2.2118253e-12,2.1552748e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5554945320814027e-14,1.891647526652791e-12,1351.72581626616,13.575330337367932,0.0
48,48,49,-52.17770696609196,-21.8639286174189,12062.46,,,226.612777582,0.93608565022542,34610D,219.42761,16.396816,5.510942,239.90636409553585,69515.55934675586,0.3114357846708598,0.709626210567282,40.5411752388843,39.6403819644162,0.0,1.6603253138279127e-05,19140.60881376311,0.2071809626536114,0.3378431269907025,0.6392600015462263,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8078920477318824,19.8206533210743,14.242577955676047,47.26607662356586,249496790302025.47,8.37431551622101,700.352297551301,1474.38350479485,0.00166032531383,0.0225534633903999,0.354813105283641,19.8201909822081,15.7320895306337,15.731828331105593,0.0016603253138279,0.5953131398353642,620288983690423.4,0.0145105284894659,1.835175964241282e-05,3.16,35.8,2023-11-06 13:49:00,1.6603253138279127e-05,0.2071812100250009,0.0,48,191.40608813763112,1.6603253138279127e-05,16.396816,5.510942,0.2071812100250009,0.0,0.0,0.3038833626191,1297.666641442646,13578.884107539574,0.3479646984342518,-0.9375076365787964,1.2869599655075288,228.7042757167214,0.1221198081350233,0.0,1.0,219.8703836588714,28.117254249628648,81.79823210103409,0.2020635863258314,219.74532,1.6754196335046625e-05,12021.560883949482,0.0,0.0032176686623307,0.0025592633,163.59646420206818,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6006179e-05,-8.712494e-08,125362.36,0.20864628,-310.89462,0.0,0.0,1.0,-3.2013270924487513e-13,2.2123898e-12,2.1779463000000001e-16,0.0,0.0,0.0,7.48e-16,2.556513552965175e-14,1.8922569925707728e-12,1351.8364512846842,13.578884107539574,1.1690800446611985e-12,1.6006179e-05,-8.712494e-08,125362.36,0.20864628,-310.89462,0.0,0.0,0.3437564744947553,-3.2013270924487513e-13,2.2123898e-12,2.1779463000000001e-16,0.0,0.0,0.0,7.48e-16,2.556513552965175e-14,1.8922569925707728e-12,1351.8364512846842,13.578884107539574,0.0
49,49,50,-52.30102537977386,-21.82139159568742,12062.46,,,226.6899442486,0.9368461252828186,34610D,219.39949,16.288496,5.3285336,239.84906307707368,69475.01817151697,0.3114060317675578,0.709004610849778,40.49059753031567,39.6113361782222,0.0,1.6846180019467067e-05,19140.60881376311,0.2109686416229007,0.3374216460859639,0.6381225927319895,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8077508840653157,19.80608524234468,14.225962326573292,47.14147031018398,249603778432194.0,8.36899551975796,700.144148810536,1473.95124886365,0.00168461800195,0.0225449124740145,0.354502305424889,19.8056680891111,15.7242706456941,15.724005756262503,0.0016846180019467,0.594554093713445,620044020096122.8,0.0144923143902847,1.832607306019893e-05,3.16,35.8,2023-11-06 13:50:00,1.6846180019467064e-05,0.2109688174218061,0.0,49,191.40608813763112,1.6846180019467064e-05,16.288496,5.3285336,0.2109688174218061,0.0,0.0,0.3039223107504601,1298.721320760717,13571.445232224502,0.3505292436966092,-0.936551786776088,1.2869046279384149,228.70383923914548,0.1243182933390606,0.0,1.0,219.87790890969893,28.117254249628648,81.86472019413814,0.2055455114209337,219.71887,1.6985519927657698e-05,12021.52763990293,0.0,0.0031623667490214,0.002588493,163.7294403882763,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6220696e-05,-1.2001287e-07,125369.055,0.21264267,-310.58923,0.0,0.0,1.0,-3.200840553057532e-13,2.2129566e-12,2.2021442000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5575558847725663e-14,1.892872648254341e-12,1351.9470863032082,13.571445232224502,1.1669693579089229e-12,1.6220696e-05,-1.2001287e-07,125369.055,0.21264267,-310.58923,0.0,0.0,0.3437564744947553,-3.200840553057532e-13,2.2129566e-12,2.2021442000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5575558847725663e-14,1.892872648254341e-12,1351.9470863032082,13.571445232224502,0.0
50,50,51,-52.424113769384405,-21.77856509989024,12062.46,,,226.7671109152,0.937604073471688,34610D,219.37134,16.214575,5.2176576,239.81478375750183,69434.52757398666,0.312272920452112,0.723749384167514,41.95037333181085,40.5534697709404,0.0,1.7078861483296654e-05,19140.60881376311,0.2146532655425337,0.3495864444317571,0.6607924328377405,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8076872385137777,20.276803328471523,14.617398570282196,50.285507241798975,245044664254128.75,8.52193662124918,703.634900221534,1480.37673358444,0.00170788614833,0.0226614730771791,0.361874692083757,20.2767348854702,15.9687188406202,15.968446117740852,0.0017078861483296,0.6074772435349723,628622646248542.6,0.0148308605342811,1.8891474060419635e-05,3.16,35.8,2023-11-06 13:51:00,1.7078861483296654e-05,0.2146532481467443,0.0,50,191.40608813763112,1.7078861483296654e-05,16.214575,5.2176576,0.2146532481467443,0.0,0.0,0.3039613104349568,1299.7724978939582,13568.531077097034,0.3520125522999009,-0.9359952793808894,1.2885270461059457,228.71662921748376,0.1264547468767549,0.0,1.0,219.89737495190624,28.117254249628648,82.07098912407466,0.2089426838415697,219.69327,1.7209767709152e-05,12021.424505437964,0.0,0.0030937940113307,0.0025554597,164.14197824814931,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6451979e-05,-1.4735373e-07,125376.38,0.21695346,-311.48767,0.0,0.0,1.0,-3.200315894387387e-13,2.2135202e-12,2.2230006e-16,0.0,0.0,0.0,7.48e-16,2.5585650368896863e-14,1.893488485944779e-12,1352.0584742180872,13.568531077097033,1.2194625767314692e-12,1.6451979e-05,-1.4735373e-07,125376.38,0.21695346,-311.48767,0.0,0.0,0.3437564744947554,-3.200315894387387e-13,2.2135202e-12,2.2230006e-16,0.0,0.0,0.0,7.48e-16,2.5585650368896863e-14,1.893488485944779e-12,1352.0584742180872,13.568531077097033,0.0
51,51,52,-52.54706577304196,-21.73556696902859,12062.46,,,226.8442775818,0.9383587867481828,34610D,219.34465,16.15555,5.1671524,240.62677950545967,69392.57720065485,0.3121016236447229,0.710847960524936,40.65421675646125,39.6743874235884,0.0,1.7313157511807988e-05,19140.60881376311,0.2183413307571609,0.3387851396371771,0.640656675309383,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8104713246119744,19.83760207325244,14.275294330373224,47.50627214821547,250069421963706.44,8.39535764982314,700.552917074419,1474.13089996729,0.00173131575118,0.0225397461604166,0.355423980262468,19.8371937117942,15.7687658828496,15.768492880448637,0.0017313157511807,0.5960521345217908,620600127391018.9,0.0145360019610046,1.837888765876473e-05,3.16,35.8,2023-11-06 13:52:00,1.7313157511807988e-05,0.218341311785897,0.0,51,191.40608813763112,1.7313157511807988e-05,16.15555,5.1671524,0.218341311785897,0.0,0.0,0.303998296645359,1300.8191912983098,13572.087072873852,0.3519209109910087,-0.9360297390613496,1.2882064442632422,228.71410295804955,0.1285939894403447,0.0,1.0,219.9027965217828,28.117254249628648,82.2924789767072,0.2123794759894091,219.66928,1.7439154940203513e-05,12021.313760511646,0.0,0.0030223828936146,0.0024635724,164.5849579534144,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.6704083e-05,-1.6540292e-07,125383.51,0.22151743,-312.52432,0.0,0.0,1.0,-3.199803893471262e-13,2.214049e-12,2.236873e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5594580285522102e-14,1.8940686907929804e-12,1352.1688223621663,13.572087072873853,1.1742719046992006e-12,1.6704083e-05,-1.6540292e-07,125383.51,0.22151743,-312.52432,0.0,0.0,0.3437564744947553,-3.199803893471262e-13,2.214049e-12,2.236873e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5594580285522102e-14,1.8940686907929804e-12,1352.1688223621663,13.572087072873853,0.0
52,52,53,-52.67001777669951,-21.69256883816694,12062.46,,,226.9214442484,0.9391092668414062,34610D,219.31989,16.09929,5.188095,240.2841031587125,69351.92298389839,0.3122683454017489,0.71717525687656,41.28497566595158,40.1060285885446,0.0,1.7579629507905512e-05,19140.60881376311,0.2224046919893372,0.3440414638829298,0.6500839569272016,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8093628062203077,20.053019726491165,14.43972723323962,48.828399758743465,247691726612472.44,8.45861674345201,701.982551030212,1476.98478784111,0.00175796295079,0.0225947634161311,0.35858762843828,20.0530142942723,15.8703865065599,15.87010751594952,0.0017579629507905,0.6013347427147658,624645667604715.2,0.0146745725319525,1.862634483534933e-05,3.16,35.8,2023-11-06 13:53:00,1.7579629507905512e-05,0.2224045459900588,0.0,52,191.40608813763112,1.7579629507905512e-05,16.09929,5.188095,0.2224045459900588,0.0,0.0,0.304032616368139,1301.8600170949603,13575.63650543028,0.3518294886215276,-0.9360641062108483,1.2885190308891017,228.71656606646016,0.1309554769888173,0.0,1.0,219.91362285348484,28.117254249628648,82.79648176433726,0.2161903618046544,219.64832,1.7704021672107094e-05,12021.06175911783,0.0,0.0029523723034171,0.0022966715,165.59296352867452,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7000832e-05,-1.7847243e-07,125390.555,0.22648874,-312.61578,0.0,0.0,1.0000000000000002,-3.199298966223812e-13,2.2145582e-12,2.2469473e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5602861947401423e-14,1.894628246363428e-12,1352.2762291397569,13.575636505430278,1.1963713794935473e-12,1.7000832e-05,-1.7847243e-07,125390.555,0.22648874,-312.61578,0.0,0.0,0.3437564744947553,-3.199298966223812e-13,2.2145582e-12,2.2469473e-16,0.0,0.0,0.0,7.480000000000001e-16,2.5602861947401423e-14,1.894628246363428e-12,1352.2762291397569,13.575636505430278,0.0
53,53,54,-52.792969780357055,-21.64957070730529,12062.46,,,226.998610915,0.939855505472632,34610D,219.29807,16.033499,5.237582,240.51580162893845,69310.63800823243,0.3119032970310186,0.710584994471954,40.60955139784756,39.6527965935754,0.0,1.7840456107909608e-05,19140.60881376311,0.2263349748034508,0.3384129283153963,0.6393767190537589,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.810183558082652,19.826864867784963,14.258137226438508,47.38132202885795,250103502730696.97,8.38938803240113,700.288358953683,1473.89721311276,0.00178404561079,0.022539251879325,0.355292497235977,19.8263982967877,15.7632781752567,15.762996956201372,0.0017840456107909,0.5950799779897312,621086667954443.5,0.0145132857922084,1.8369691235586463e-05,3.16,35.8,2023-11-06 13:54:00,1.7840456107909608e-05,0.22633476823736,0.0,53,191.40608813763112,1.7840456107909608e-05,16.033499,5.237582,0.22633476823736,0.0,0.0,0.3040628673944666,1302.894963801161,13579.179371921931,0.3517382849594325,-0.9360983809909068,1.2878357367964903,228.71118118269024,0.1332413341437356,0.0,1.0,219.9169811313027,28.117254249628648,83.28240416375007,0.2199174278745158,219.63026,1.7967165953670466e-05,12020.818797918124,0.0,0.0028815942105038,0.0021165118,166.56480832750017,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.731452e-05,-1.8363723e-07,125396.945,0.2316577,-312.31174,0.0,0.0,1.0000000000000002,-3.1988327333703084e-13,2.21502e-12,2.2509286e-16,0.0,0.0,0.0,7.48e-16,2.5609871104127007e-14,1.895136787634955e-12,1352.383635917347,13.579179371921931,1.172663997794932e-12,1.731452e-05,-1.8363723e-07,125396.945,0.2316577,-312.31174,0.0,0.0,0.3437564744947553,-3.1988327333703084e-13,2.21502e-12,2.2509286e-16,0.0,0.0,0.0,7.48e-16,2.5609871104127007e-14,1.895136787634955e-12,1352.383635917347,13.579179371921931,0.0
54,54,55,-52.91592178401461,-21.606572576443646,12062.46,,,227.0757775816,0.9405974943931092,34610D,219.27806,15.964151,5.3292255,240.25710299842189,69270.02845683458,0.3130011697379337,0.816164377148084,44.91410808635302,45.7539716388238,416.51831458959873,1.8080732350075097e-05,19140.60881376311,0.2299707243733678,0.3742842340529418,0.7067137809187282,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8093490662116176,22.87652167741532,15.405689875611982,57.1176840837838,236864372093291.28,9.34473914340482,724.426377250367,1530.26536736652,0.00180807323501,0.0237477423653724,0.408082188574042,22.8769858194119,17.1840414257266,17.183730731290474,0.0018080732350075,0.6860153219875003,705927562146890.9,0.0168385571683709,2.3056997481162827e-05,3.16,35.8,2023-11-06 13:55:00,1.8080732350075097e-05,0.2299706642018785,0.0,54,191.40608813763112,1.8080732350075097e-05,15.964151,5.3292255,0.2299706642018785,0.0,0.0,0.3040906143472468,1303.9240199756937,13933.850986563468,0.3527648433152205,-0.9357120098196816,1.28989405669055,228.72739464222013,0.1353553705094953,0.0,1.0,219.93957594712677,28.117254249628648,83.89764423853737,0.2233812259006645,219.61465,1.821296668558801e-05,12020.511177880731,0.0,0.0028080922011028,0.0019180008,167.7952884770747,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7629025e-05,-1.8135185e-07,125402.03,0.23703064,-311.7776,0.0,0.0,1.0000000000000002,-3.198444711684432e-13,2.215442e-12,2.249167e-16,0.0,0.0,0.0,7.479999999999999e-16,2.561568428534152e-14,1.8955975061757853e-12,1352.491042694937,13.933850986563469,1.5630752632468168e-12,1.7629025e-05,-1.8135185e-07,125402.03,0.23703064,-311.7776,0.0,0.0,0.3437564744947552,-3.198444711684432e-13,2.215442e-12,2.249167e-16,0.0,0.0,0.0,7.479999999999999e-16,2.561568428534152e-14,1.8955975061757853e-12,1352.491042694937,13.933850986563469,0.0
55,55,56,-53.04198941317472,-21.56232348943161,12188.19,,,227.1529442482,0.9413202737558226,34610D,218.24287,15.713501,5.158572,240.23588977037377,69225.11434874823,0.3124699103876346,0.760117290726136,44.80453774221612,42.543416601265,163.5378254992273,1.7958497899042667e-05,18764.85710507016,0.2557837643231972,0.373371147851801,0.706713780918728,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.811194583248897,21.271297003852165,15.370279580480142,56.85028740949636,229334933229551.3,8.80630926699541,712.288229111204,1505.12225287636,0.0017958497899,0.0232432377099534,0.380058645363068,21.2717083006325,16.351364216368,16.35107057570142,0.0017958497899042,0.6400986342837309,662712884538361.1,0.0156282487817119,2.068630443934832e-05,3.16,35.8,2023-11-06 13:56:00,1.795849789904267e-05,0.2557840540722003,0.0,55,187.6485710507017,1.795849789904267e-05,15.713501,5.158572,0.2557840540722003,0.0,0.0,0.2995350483886112,1304.926447187214,13459.721778812203,0.3545271040023096,-0.9350457382009372,1.2635947066609488,228.51848069226247,0.1490393552102088,0.0,1.0,219.7976545172901,28.117254249628648,83.71540040342357,0.2479358418934991,218.58316,1.8068232494474496e-05,12146.332299798289,0.0,0.0028019261321526,0.0022107256,167.43080080684717,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7573288e-05,-1.894762e-07,126664.516,0.26574698,-312.48767,0.0,0.0,1.0,-3.1230059099657896e-13,2.2710377e-12,2.2554296e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6437126097855613e-14,1.9587371646140064e-12,1352.6015742867069,13.459721778812206,1.3961058334503806e-12,1.7573288e-05,-1.894762e-07,126664.516,0.26574698,-312.48767,0.0,0.0,0.4940571579719324,-3.1230059099657896e-13,2.2710377e-12,2.2554296e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6437126097855613e-14,1.9587371646140064e-12,1352.6015742867069,13.459721778812206,0.0
56,56,57,-53.16364872920049,-21.519367036365328,12237.72,,,227.2301109148,0.9420606273237702,34610D,217.82443,15.591368,5.171481,240.0644349047687,69180.30981100602,0.3122808775584104,0.75007932525631,44.77845288594434,41.9861642116752,100.48205941097764,1.804512636258898e-05,18618.86710134065,0.2691980685614962,0.3731537740495361,0.7067137809187282,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8113938998159312,20.99308322014921,15.357706060253603,56.76627348162484,226202864304057.03,8.70191599078335,710.112181611877,1501.38892799094,0.00180451263626,0.0231788654617763,0.375039662628155,20.9930821058376,16.1802424388123,16.179950469561536,0.0018045126362588,0.631942022306471,655874603565033.1,0.0154138293397825,2.0289663584382086e-05,3.16,35.8,2023-11-06 13:57:00,1.8045126362588983e-05,0.2691985151263613,0.0,56,186.18867101340655,1.8045126362588983e-05,15.591368,5.171481,0.2691985151263613,0.0,0.0,0.2977756042277137,1305.9532377461394,13701.229954592867,0.3542139846591207,-0.9351643989544876,1.2534194517152826,228.43661336608,0.1562188790591823,0.0,1.0,219.74886079854957,28.117254249628648,83.8093225086904,0.260769316605537,218.16391,1.8144591359394183e-05,12195.815338745657,0.0,0.002735287557918,0.0023388714,167.6186450173808,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7733599e-05,-1.7795912e-07,127158.83,0.28101093,-313.21204,0.0,0.0,1.0,-3.093411621793762e-13,2.2930071e-12,2.246552e-16,0.0,0.0,0.0,7.48e-16,2.6760313333508336e-14,1.9836660116912842e-12,1352.708876955639,13.701229954592868,1.3760605481258208e-12,1.7733599e-05,-1.7795912e-07,127158.83,0.28101093,-313.21204,0.0,0.0,0.552453159463737,-3.093411621793762e-13,2.2930071e-12,2.246552e-16,0.0,0.0,0.0,7.48e-16,2.6760313333508336e-14,1.9836660116912842e-12,1352.708876955639,13.701229954592868,0.0
57,57,58,-53.28747003728693,-21.47567749023437,12268.2,,,227.3072775814,0.942786193516688,34610D,217.56433,15.476295,5.21689,240.0800686860268,69135.53135812008,0.312110243694896,0.701219270474272,40.50168484964276,39.227189864647,0.0,1.822794977143069e-05,18529.592202148808,0.2799086381226093,0.3375140404136896,0.6394977144752876,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8119316402440793,19.613230542662286,14.211006511399132,47.08254734879412,236757376732424.16,8.26126513667513,698.561271672644,1474.12672237334,0.00182279497714,0.0225935970787747,0.350609635237136,19.6135949323235,15.5180971854416,15.517814327501478,0.001822794977143,0.5887818908715008,619204993224527.6,0.0143202575610786,1.8159675864667743e-05,3.16,35.8,2023-11-06 13:58:00,1.8227949771430696e-05,0.279908890828752,0.0,57,185.2959220214881,1.8227949771430696e-05,15.476295,5.21689,0.279908890828752,0.0,0.0,0.296702097604399,1306.9595296765392,13504.062573537976,0.3562428978247965,-0.9343933849024144,1.247100250001091,228.3854728867691,0.1620242509753818,0.0,1.0,219.72335209747231,28.117254249628648,83.99640626752931,0.2710056242426313,217.9045,1.832231438072744e-05,12226.201796866237,0.0,0.0026745428632463,0.002366734,167.99281253505862,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7979624e-05,-1.5964648e-07,127462.914,0.29311094,-312.911,0.0,0.0,0.9999999999999998,-3.075169333015542e-13,2.306624e-12,2.232465e-16,0.0,0.0,0.0,7.48e-16,2.6959639969149188e-14,1.9991071899184818e-12,1352.815505186517,13.504062573537976,1.2044589505223737e-12,1.7979624e-05,-1.5964648e-07,127462.914,0.29311094,-312.911,0.0,0.0,0.5881631191404755,-3.075169333015542e-13,2.306624e-12,2.232465e-16,0.0,0.0,0.0,7.48e-16,2.6959639969149188e-14,1.9991071899184818e-12,1352.815505186517,13.504062573537976,0.0
58,58,59,-53.409372965494754,-21.43237097788665,12268.2,e80338,SKX5563,227.384444248,0.9435170749233696,34610D,217.55505,15.340007,5.3199034,238.8254710653908,69095.02967327043,0.3113529616191994,0.70828890630368,41.20832082024454,39.7341783242048,-25.10767359395735,1.848014737885574e-05,18529.592202148808,0.2841235273632313,0.3434026735020378,0.6496595969407655,cruise,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.8077058636889067,19.866828125738465,14.385882356225174,48.51510427744735,233175695579224.1,8.31745277318977,700.234745819631,1478.99930266272,0.00184801473789,0.0227084179014252,0.35414445315184,19.8670891621024,15.5952939869763,15.595005788970946,0.0018480147378855,0.5948844695214289,625719324903438.5,0.0144717089831011,1.850191784902657e-05,3.16,35.8,2023-11-06 13:59:00,1.8480147378855745e-05,0.2841238956766099,0.0,58,185.2959220214881,1.8480147378855745e-05,15.340007,5.3199034,0.2841238956766099,0.0,0.0,0.2967147536905978,1307.9731906530037,13648.722957884516,0.3569063603993987,-0.9341401660920348,1.2457291266218458,228.374346152144,0.1644492663278137,0.0,1.0,219.72214319609336,28.117254249628648,84.4984786556481,0.274961487356186,217.89894,1.857568198951749e-05,12225.950760672176,0.0,0.0026135471293181,0.002249546,168.9969573112962,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.8301509e-05,-1.3575458e-07,127467.32,0.2985565,-312.67316,0.0,0.0,1.0,-3.0748165138253537e-13,2.307027e-12,2.2140578000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6963496055914042e-14,1.999545405977037e-12,1352.9192209241137,13.648722957884516,1.2297385319175185e-12,1.8301509e-05,-1.3575458e-07,127467.32,0.2985565,-312.67316,0.0,0.0,0.5881631191404756,-3.0748165138253537e-13,2.307027e-12,2.2140578000000003e-16,0.0,0.0,0.0,7.480000000000001e-16,2.6963496055914042e-14,1.999545405977037e-12,1352.9192209241137,13.648722957884516,0.0
