,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,0.8945074417316602,34610D,276.9323,7.8954425,3.72896,162.94962295232452,71707.77151660383,0.3820751883800741,1.110135375081214,65.38897054655375,112.0089836976528,2740.103104333172,0.0003222647890744,62250.43576468452,0.0388190414089118,0.5449080878879479,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,26.95089839246217,4.033949433283513,0.4884540719180468,56.00475934321816,19.20814462293612,35.55614318214645,1460910292540372.5,33.1000127151446,893.407566440327,1331.55506571591,0.0322264789074,0.0216405339335391,0.555067687540607,56.0044918488264,25.6494451220701,25.6411818720025,15.764533411639606,0.9833084396956844,782633936497530.0,0.002141553062178614,1.8776081172783404e-05,3.16,35.8,2023-11-06 13:01:00,0.0003222647890744186,0.03881905471253047,0.0,622.5043576468452,0,0.0003222647890744186,7.8954425,3.72896,0.03881905471253047,0.0,0.0,0.7830891957740971,1240.0071419479038,9537.146941901803,-0.4305476864931945,-0.9025678310550171,4.665250678731408,242.78841162917033,0.040259199302246806,inf,0.0,232.36796236712217,0.0,0.0,0.0,0 days,0.00031491567,-1.1043236e-07,40731.633,0.040234204,-299.2265,0.0,0.0,0.9999999999999999,-8.239464718999234e-13,5.877586e-12,2.2034351e-16,0.0,0.0,0.0,7.479999999999999e-16,6.666566249521962e-14,5.053639921842214e-12,1346.9897201789868,7.208756010449306e-13,1.5744028700231783e-13,0.0,0.00031491567,-1.1043236e-07,40731.633,0.040234204,-299.2265,0.0,0.0,0.0,-8.239464718999234e-13,5.877586e-12,2.2034351e-16,0.0,0.0,0.0,7.479999999999999e-16,6.666566249521962e-14,5.053639921842214e-12,1346.9897201789868,7.208756010449306e-13,1.5744028700231783e-13,0.0
1,1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,0.8956088954617446,34610D,271.22845,11.557985,5.7812996,176.0402121219858,71642.38254605727,0.3761084259980899,1.306349452013246,63.19243599257823,120.0997175695234,3114.043447990872,0.0003103462660439,56095.647368712234,0.053710270137648,0.5266036332714853,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.8200559116961,3.2662366138773504,0.53321391297654,60.050285291692056,18.85551280624084,36.28235538999999,1450000000000000.0,35.2805278452046,934.925415574707,1477.51009325126,0.0310346266044,0.0243394666906342,0.653174726006623,60.0498587847617,26.8360327820151,26.827706903351125,12.20589782174894,1.0963756204846873,765242826610953.9,0.0041650173409138475,1.9157458348950086e-05,3.16,35.8,2023-11-06 13:02:00,0.00031034626604392796,0.053710287363866266,0.0,560.9564736871223,1,0.00031034626604392796,11.557985,5.7812996,0.053710287363866266,0.0,0.0,0.7205039582398912,1241.5344637885523,9596.215333846398,-0.42451417959346743,-0.9054212894139861,4.163741923082334,241.45903923075576,0.05271377014688654,inf,0.0,231.2167445446644,0.0,0.0,0.0,0 days,0.00030202718,-1.5187784e-07,48915.473,0.052559238,-300.4426,0.0,0.0,0.9999999999999999,-7.752406035609518e-13,4.9043204e-12,2.234031e-16,0.0,0.0,0.0,7.479999999999999e-16,5.464943951180116e-14,4.12907972434597e-12,1346.8676152631779,1.3479714689363123e-12,1.8526752436408015e-13,0.0,0.00030202718,-1.5187784e-07,48915.473,0.052559238,-300.4426,0.0,0.0,0.0,-7.752406035609518e-13,4.9043204e-12,2.234031e-16,0.0,0.0,0.0,7.479999999999999e-16,5.464943951180116e-14,4.12907972434597e-12,1346.8676152631779,1.3479714689363123e-12,1.8526752436408015e-13,0.0
2,2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,0.8966982038938135,34610D,266.22095,19.124346,8.388734,192.9008172130668,71579.19011006468,0.41759074446840183,0.885007349292184,59.36025074789196,82.4413534092904,1810.8698603407568,0.0014557591353271,49718.84686406126,0.3419786035643181,0.494668756232433,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.34950498398745,3.022801769818292,0.589753013522275,41.22068214707946,17.89007826675878,36.28235539,1450000000000000.0,27.1873892953992,865.453545986865,1305.84638813299,0.145575913533,0.020371995613965,0.442503674646092,41.2206767046452,21.7211746473554,21.68959981428417,14.082217417759813,0.9027657328342054,721647222560843.8,0.0021395479387165137,1.390731322747858e-05,3.16,35.8,2023-11-06 13:03:00,0.0014557591353271963,0.34197839548251197,0.0,497.18846864061265,2,0.0014557591353271963,19.124346,8.388734,0.34197839548251197,0.0,0.0,0.6506107987470586,1243.0449503196487,9853.913159025033,-0.4250902117609422,-0.9051509884350993,3.9571752522784083,240.86982203658658,0.3196581471633857,inf,0.0,231.82919924407233,0.0,0.0,0.0,0 days,0.001427006,-1.5799419e-08,58202.7,0.32009798,-300.52023,0.0,0.0,1.0,-7.199794000572717e-13,4.0723327e-12,2.232616e-16,0.0,0.0,0.0,7.480000000000001e-16,4.455185287709086e-14,3.352353173923006e-12,1346.746592289661,3.808639919343514e-13,1.25512450282497e-13,0.0,0.001427006,-1.5799419e-08,58202.7,0.32009798,-300.52023,0.0,0.0,0.0,-7.199794000572717e-13,4.0723327e-12,2.232616e-16,0.0,0.0,0.0,7.480000000000001e-16,4.455185287709086e-14,3.352353173923006e-12,1346.746592289661,3.808639919343514e-13,1.25512450282497e-13,0.0
3,3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,0.897760638246053,34610D,262.39438,21.790415,10.346501,202.4753674597879,71519.8298593168,0.4339498067379692,0.777863605692218,57.922258567824784,71.7384839808146,1691.076629121357,0.0007252538241868,46295.246647158914,0.2221658102322182,0.4826854880652065,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.3232990002504,3.183030045893348,0.6235225087198092,35.86979225110629,17.914825439358808,36.28235539,1450000000000000.0,25.1101213465805,851.115319025169,1244.79112753826,0.0725253824187,0.0192604318777728,0.388931802846109,35.8692419904073,20.1933064281362,20.17867176926853,15.84675513494878,0.8580238717916481,675031880708467.9,0.0016225946457953965,1.1378581265175402e-05,3.16,35.8,2023-11-06 13:04:00,0.0007252538241868871,0.2221660698227515,0.0,462.95246647158916,3,0.0007252538241868871,21.790415,10.346501,0.2221660698227515,0.0,0.0,0.6146449560142585,1244.5181837906746,10648.381250946317,-0.028444387257436043,-0.9995953765567092,3.7887903420761924,240.36900937334346,0.20003181307393825,inf,0.0,230.8259121139283,0.0,0.0,0.0,0 days,0.0007233025,-1.5522232e-07,63666.438,0.19297463,-299.96512,0.0,0.0,1.0,-6.874650459839221e-13,3.5932659e-12,2.2680644e-16,0.0,0.0,0.0,7.480000000000001e-16,3.875021659231363e-14,2.90580078112616e-12,1346.621778654043,2.2005466388763819e-13,1.1031723885015494e-13,0.0,0.0007233025,-1.5522232e-07,63666.438,0.19297463,-299.96512,0.0,0.0,0.0,-6.874650459839221e-13,3.5932659e-12,2.2680644e-16,0.0,0.0,0.0,7.480000000000001e-16,3.875021659231363e-14,2.90580078112616e-12,1346.621778654043,2.2005466388763819e-13,1.1031723885015494e-13,0.0
4,4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,0.8987568210029556,34610D,259.02502,23.428068,13.156409,205.83288168577803,71461.90760074896,0.43194298412341137,0.88634937961175,56.65741614939382,80.038336526132,1863.2685964469224,0.000320185586903,43271.52378881695,0.1243510671168167,0.4721451345782818,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,20.909069197851068,3.1296655970849496,0.6379712772947708,40.0194340955008,17.817867246371378,36.28235539,1450000000000000.0,26.8776471220985,878.291821147466,1317.05460000781,0.0320185586903,0.0209334548337171,0.443174689805875,40.019168263066,21.1706425588222,21.163866193903765,14.819796786027831,0.9399497764345696,652217412138323.0,0.0020987185845392463,1.3949495390561903e-05,3.16,35.8,2023-11-06 13:05:00,0.0003201855869030633,0.12435111925355513,0.0,432.7152378881695,4,0.0003201855869030633,23.428068,13.156409,0.12435111925355513,0.0,0.0,0.5819731143814454,1245.899577171989,11699.443548113244,0.3434220995131197,-0.939181165465961,3.5275867684113207,239.55170523697953,0.10831765636688882,inf,0.0,229.70777605134842,0.0,0.0,0.0,0 days,0.00032231523,-1.5932694e-07,68758.7,0.11047612,-299.21478,0.0,0.0,0.9999999999999998,-6.571788488218297e-13,3.2084428e-12,2.2321896e-16,0.0,0.0,0.0,7.480000000000002e-16,3.413764968035317e-14,2.55126390213317e-12,1346.6128603582936,2.847513475408622e-13,1.2570277809604211e-13,0.0,0.00032231523,-1.5932694e-07,68758.7,0.11047612,-299.21478,0.0,0.0,0.0,-6.571788488218297e-13,3.2084428e-12,2.2321896e-16,0.0,0.0,0.0,7.480000000000002e-16,3.413764968035317e-14,2.55126390213317e-12,1346.6128603582936,2.847513475408622e-13,1.2570277809604211e-13,0.0
5,5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,0.8997885375463557,34610D,255.47546,24.550816,16.717747,214.2244151937659,71405.25018459957,0.4417518981622882,0.879172449631394,54.92868717002016,78.0126386467742,1718.68304369254,0.0001378898058947,40127.886851424635,0.0690719202452287,0.457739059750168,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,21.181333473241825,3.174279331025057,0.6685772049109646,39.00641998157973,17.601194219819764,36.28235538999999,1450000000000000.0,26.5144305959238,884.41203369896,1320.69219922457,0.0137889805895,0.0212046593430306,0.439586224815697,39.0063193233871,20.7306430961447,20.72778494590188,15.32791607767057,0.957526002823886,612960060517268.9,0.002031299131698094,1.3745494155092254e-05,3.16,35.8,2023-11-06 13:06:00,0.0001378898058947195,0.06907190770763845,0.0,401.2788685142464,5,0.0001378898058947195,24.550816,16.717747,0.06907190770763845,0.0,0.0,0.5471917604848592,1247.330230167941,12108.452584480177,0.3185508831008655,-0.947905762655581,3.3282673495242148,238.89117879305797,0.05809898686724271,inf,0.0,228.9172617993893,0.0,0.0,0.0,0 days,0.00013462262,-8.037244e-08,74262.52,0.06536357,-298.74652,0.0,0.0,1.0,-6.244586702465453e-13,2.8344519e-12,2.1713287e-16,0.0,0.0,0.0,7.480000000000001e-16,2.969504562574898e-14,2.2099932888023008e-12,1346.732823285969,2.3680461305214477e-13,1.2468494014468403e-13,0.0,0.00013462262,-8.037244e-08,74262.52,0.06536357,-298.74652,0.0,0.0,0.0,-6.244586702465453e-13,2.8344519e-12,2.1713287e-16,0.0,0.0,0.0,7.480000000000001e-16,2.969504562574898e-14,2.2099932888023008e-12,1346.732823285969,2.3680461305214477e-13,1.2468494014468403e-13,0.0
6,6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,0.9007806807271728,34610D,252.15915,26.897589,17.3692,223.79954730301247,71350.32149742956,0.43762475591698224,0.953401510908982,53.28853639443843,80.2231946497382,2012.5316295755408,0.0001353031988706,37395.86563801814,0.0866921522511942,0.4440711366203203,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,19.6729385574824,2.9482789721043465,0.7030383723696554,40.11117820520438,17.35037012238029,36.28235538999999,1450000000000000.0,27.3113834483197,909.06330811205,1390.63072263441,0.0135303198871,0.022649267626671,0.476700755454491,40.1115973248691,21.0470715129502,21.044224162103315,14.023450331163325,1.0272156475274556,575211117554175.4,0.0026759983423131823,1.440011280497694e-05,3.16,35.8,2023-11-06 13:07:00,0.0001353031988706627,0.08669222766626195,0.0,373.9586563801814,6,0.0001353031988706627,26.897589,17.3692,0.08669222766626195,0.0,0.0,0.5166439018993004,1248.7060256445109,12362.382706523455,0.31537134201562644,-0.948968343326195,3.0789000919300458,238.01363291539573,0.07057176881851188,inf,0.0,228.1697387216669,0.0,0.0,0.0,0 days,0.00011339303,-1.4985237e-07,79535.3,0.07092057,-298.29468,0.0,0.0,1.0,-5.931076972772132e-13,2.570494e-12,2.224886e-16,0.0,0.0,0.0,7.48e-16,2.6676510795735465e-14,1.9773863214660177e-12,1346.8480295316403,3.026944456769345e-13,1.3521216499832057e-13,0.0,0.00011339303,-1.4985237e-07,79535.3,0.07092057,-298.29468,0.0,0.0,0.0,-5.931076972772132e-13,2.570494e-12,2.224886e-16,0.0,0.0,0.0,7.48e-16,2.6676510795735465e-14,1.9773863214660177e-12,1346.8480295316403,3.026944456769345e-13,1.3521216499832057e-13,0.0
7,7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,0.9017526226672576,34610D,248.83455,29.242981,16.188692,231.99805338409044,71297.03296103512,0.4533083720261986,0.84537814365691,51.09564368075217,71.07908906218,1776.8560429392828,8.686120639336016e-05,34394.55476608665,0.070912986420516,0.4257970306729347,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,18.778846040488425,2.8151957528515115,0.7336454075691242,35.53910924488542,17.0093945781119,36.28235539,1450000000000000.0,25.0188859928643,891.278064710238,1348.37196122641,0.00868612063934,0.0216461327694038,0.422689071828455,35.53954453109,19.5272327085563,19.52553669688333,14.426705950541749,0.9771750916165876,552566800180148.9,0.002287849541199324,1.3047956774199372e-05,3.16,35.8,2023-11-06 13:08:00,8.686120639336016e-05,0.07091307044630968,0.0,343.9455476608665,7,8.686120639336016e-05,29.242981,16.188692,0.07091307044630968,0.0,0.0,0.48152790493509817,1250.0538181315512,12525.288811002994,0.3164648412131288,-0.9486042400685067,2.9129117317062776,237.39395296053513,0.05586017833949995,inf,0.0,227.5536678494356,0.0,0.0,0.0,0 days,9.064576e-05,-1.8925532e-07,85501.87,0.074068,-299.212,0.0,0.0,1.0,-5.576254276454295e-13,2.2980636e-12,2.255259e-16,0.0,0.0,0.0,7.480000000000001e-16,2.35992238357247e-14,1.7404383010005113e-12,1346.9644516743629,2.019706940274629e-13,1.1989220463593792e-13,0.0,9.064576e-05,-1.8925532e-07,85501.87,0.074068,-299.212,0.0,0.0,0.0,-5.576254276454295e-13,2.2980636e-12,2.255259e-16,0.0,0.0,0.0,7.480000000000001e-16,2.35992238357247e-14,1.7404383010005113e-12,1346.9644516743629,2.019706940274629e-13,1.1989220463593792e-13,0.0
8,8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,0.9027113886026308,34610D,245.39412,29.548626,15.217206,236.3699584685799,71245.93731735437,0.45842094423263713,0.802211811266066,49.7031348064369,66.9487793706722,1563.4893453538148,6.074283996019605e-05,31913.2970959831,0.0650758473984523,0.4141927900536408,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.97163373037518,2.69465341148477,0.7526922204794227,33.475113463360806,16.760886292734416,36.28235539,1450000000000000.0,23.8326848945137,887.439824404805,1342.11236115058,0.00607428399602,0.0215186586012024,0.401105905633033,33.4743896853361,18.6399121370242,18.63877996459576,14.463315673203072,0.9661629434115652,532092393626208.94,0.0022111855365404896,1.2207983200922335e-05,3.16,35.8,2023-11-06 13:09:00,6.074283996019605e-05,0.06507584928422878,0.0,319.1329709598311,8,6.074283996019605e-05,29.548626,15.217206,0.06507584928422878,0.0,0.0,0.45305400288483977,1251.383346330505,12767.491119874136,0.31756288982673087,-0.9482372124130625,2.728224389759285,236.6666250999284,0.049545894592549496,inf,0.0,226.8714523469403,0.0,0.0,0.0,0 days,6.765528e-05,-1.3202867e-07,90920.086,0.071945675,-300.6195,0.0,0.0,0.9999999999999999,-5.254003608137789e-13,2.1160408e-12,2.2111471e-16,0.0,0.0,0.0,7.48e-16,2.1647441605948344e-14,1.590640530558109e-12,1347.081566111325,1.692924272125159e-13,1.1377032084320251e-13,0.0,6.765528e-05,-1.3202867e-07,90920.086,0.071945675,-300.6195,0.0,0.0,0.0,-5.254003608137789e-13,2.1160408e-12,2.2111471e-16,0.0,0.0,0.0,7.48e-16,2.1647441605948344e-14,1.590640530558109e-12,1347.081566111325,1.692924272125159e-13,1.1377032084320251e-13,0.0
9,9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,0.903652595684088,34610D,241.83882,29.66019,14.900889,240.4482118802865,71196.23418254792,0.46517645767980875,0.755572761755524,48.86336143953514,62.9004724635906,1348.7196373664144,5.152577381748304e-05,29850.23293677357,0.0746446554423852,0.4071946786627928,1.0,climb,15,GTF2035_wi,0,43031,1.237,3.16,3.16,17.440594529766813,2.615190539336038,0.7712865709223975,31.450455874345103,16.596967402905378,36.28235539,1450000000000000.0,22.7012809650622,879.761301479734,1325.85034563882,0.00515257738175,0.021183058886318,0.377786380877762,31.4502362317953,17.834363908688,17.833445026633175,14.66968057761058,0.9441695854889536,526270216245165.2,0.002053589621891201,1.1385622442361251e-05,3.16,35.8,2023-11-06 13:10:00,5.152577381748304e-05,0.07464470251203947,0.0,298.5023293677357,9,5.152577381748304e-05,29.66019,14.900889,0.07464470251203947,0.0,0.0,0.42999574510564964,1252.6885344967975,12949.242679689742,0.3186547838849259,-0.9478708396755601,2.5840685377369064,236.06800002207663,0.05486521756450079,inf,0.0,226.34800442154267,0.0,0.0,0.0,0 days,5.0381732e-05,-9.4648044e-08,95475.555,0.07316575,-301.82166,0.0,0.0,1.0,-4.983035168677929e-13,1.9695825e-12,2.1823367e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0092860026619406e-14,1.471278949921246e-12,1347.1989572447787,1.3697339681713213e-13,1.0715593353037786e-13,0.0,5.0381732e-05,-9.4648044e-08,95475.555,0.07316575,-301.82166,0.0,0.0,0.0,-4.983035168677929e-13,1.9695825e-12,2.1823367e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0092860026619406e-14,1.471278949921246e-12,1347.1989572447787,1.3697339681713213e-13,1.0715593353037786e-13,0.0
