engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-12.4,0.0,0.0,0.4,-85.6,-12.4,-12.4,-15.5,-87.3
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-86.4,0.0,0.0,0.1,-84.9
GTF2035,0,0,-19.5,0.0,0.0,20.5,-85.7,-19.5,-19.5,-6.1,-88.9
GTF2035,20,0,-19.9,-2.0,-18.8,20.5,-88.5,-21.5,-34.9,-6.5,-90.7
GTF2035,100,0,-21.4,-10.0,-94.0,20.6,-94.0,-29.3,-95.3,-8.3,-94.5
GTF2035_wi,0,15,-28.1,-0.3,-0.3,-90.6,-89.4,-28.1,-28.1,-93.4,-92.4
GTF2035_wi,20,15,-28.5,-2.3,-19.0,-90.6,-91.4,-29.9,-41.9,-93.4,-93.6
GTF2035_wi,100,15,-29.6,-10.3,-94.0,-90.6,-95.3,-36.6,-95.8,-93.5,-96.0
