engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,-16.3,0.0,0.0,2.4,-85.4,-16.3,-16.3,-17.1,-87.1
GTF1990,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2000,0,0,0.0,0.0,0.0,0.1,-86.3,0.0,0.0,0.1,-84.8
GTF2035,0,0,-23.0,0.0,0.0,20.6,-85.9,-23.0,-23.0,-8.9,-88.3
GTF2035,20,0,-23.4,-2.0,-18.8,20.6,-88.1,-24.9,-37.8,-9.4,-89.9
GTF2035,100,0,-24.9,-10.0,-94.0,20.6,-92.4,-32.4,-95.5,-11.2,-93.2
GTF2035_wi,0,15,-29.7,-0.3,-0.3,-90.7,-88.9,-29.7,-29.7,-93.5,-91.5
GTF2035_wi,20,15,-30.0,-2.3,-19.1,-90.7,-90.5,-31.4,-43.2,-93.5,-92.6
GTF2035_wi,100,15,-31.5,-10.3,-94.0,-90.7,-93.9,-38.3,-95.9,-93.6,-95.0
