,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem
0,1,3c6541,DLH21X,49.97231434967559,8.52828567092483,103.99915214813076,769.62,0.2694061703097608,34610D,269.69577,-5.532197,-6.925685,106.08271141410027,63837.25514843043,0.2533217180453975,1.4095860919142664,84.57516551485598,145177.3542356626,3164.084346638864,2023-02-06 09:01:00,0.0024375868407888,0.9241454172405336,0.7904971048843353,0.7047930459571332,0.766897954583944,0.0185749381656197,0.0002783651188481,5.944569178874768e-05,2.746578452232443e-05,1582456279760948.2,267.17294786143003,104.61947974187686,0.1014901986178271,0.0020712285432209,0.0016915033102971,1.5709784697855078,0.0235427760001489,0.0050276292221784,0.0023229232719709,1.3383650178080544e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3222291013235358,72.58867711783131,18.574938165619773,27.465784522324427,1582456279760948.2,29.8387272469206,790.252009564988,1611.04583463182,0.243758684079,0.0248098271840841,0.722851780090919,72.5886610872654,29.1357039582541,29.064855848109325,0.24375868407888,0.7845777226094498,18.04871500331677,1823228773651157.8,29.11576072947074,,
1,2,3c6541,DLH21X,49.906512761520126,8.532665355785474,129.7633366123806,1775.46,0.2720139416460421,34610D,267.0067,-8.771644,-11.322053,124.00027829516742,63752.67998291557,0.2543579512970519,1.6,96.0,145625.98597458692,3740.3026220166334,2023-02-06 09:02:00,0.0010562201794067,0.8173646327436019,0.3811077376593811,0.8,0.9549507548688736,0.0218951801631179,0.000305242047827,6.62003178207654e-05,3.628235539e-05,1450000000000000.0,303.264,118.752,0.1152,0.0023510204081632,0.0019199999999999,2.1019372956593263,0.0293032365914006,0.0063552305107934,0.0034831061174399,1.392e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.3785460965182203,72.81299298729346,21.89518016311798,36.28235539,1450000000000000.0,30.6776277077566,815.02336212233,1676.58706524678,0.105622017941,0.0263362842204825,0.771889986628995,72.8130871280574,29.3089936365691,29.278069548697694,0.10562201794067001,0.8987450021686825,20.001436761972514,1723474631162794.5,32.8302575525579,29.45429659341209,1802143074684145.0
2,3,3c6541,DLH21X,49.834808349609375,8.537677965666118,139.60023514194964,2948.94,0.2746977366343724,34610D,263.03925,-9.806771,-15.168313,141.75946970169164,63656.67998291557,0.2804483561727889,1.3000425991694922,78.00255595016952,110927.15134811688,2595.7539293349287,2023-02-06 09:03:00,0.0009464930541267,0.7056469191792193,0.417259676236848,0.6500212995847461,0.8570507850767065,0.0183720554338026,0.0003375156486249,7.319975530077993e-05,3.4641910311509816e-05,1474645324753823.8,246.4100742465855,96.48916171035972,0.0936030671402034,0.0019102666763306,0.0015600511190033,1.4330672818948065,0.0263270832659236,0.0057097680083878,0.0027021575472942,1.1502610445076605e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4360125843983591,55.46357567405843,18.37205543380264,34.64191031150982,1474645324753823.8,25.433183273269,795.310510264953,1620.650226571,0.0946493054127,0.0249573617227911,0.618080738954817,55.4645164606431,24.7654678335004,24.742049655356745,0.09464930541267,0.8067448978435134,17.92652385032931,1450155999812043.0,23.402679992685698,26.222872721310086,1621507180871128.2
3,4,3c6541,DLH21X,49.753326416015625,8.538328471936676,169.38415369990713,3756.66,0.2774743424608156,34610D,258.76962,-8.679092,-14.562864,161.7396583889169,63578.677426965405,0.2984863637553009,1.1511333999154163,69.06800399492498,91624.8099959304,2287.8674828967805,2023-02-06 09:04:00,0.0009201209778268,0.6361990868434447,0.5378487927566236,0.5755666999577081,0.8007535155215514,0.0172489564530834,0.0003554137625874,7.640298353976523e-05,3.143902613848099e-05,1522764046695937.2,218.185824619968,85.4371209417222,0.0828816047939099,0.0016914613223246,0.0013813600798984,1.1913509932098556,0.0245477191742416,0.0052770015723486,0.0021714307829291,1.0517427326052312e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5015532993873468,45.8124049979652,17.248956453083466,31.439026138480987,1522764046695937.2,22.8358051233075,782.977673360065,1583.84400760014,0.0920120977827,0.0240474869924898,0.541606782773322,45.8127183003595,22.5223859334021,22.50168166406661,0.09201209778267999,0.7536334317348337,16.824769211466325,1225158191966073.0,19.25203765052987,24.84191507607483,1538163355434264.8
4,5,3c6541,DLH21X,49.6506151102357,8.532739587732264,199.2200580473268,4465.32,0.2804815221051207,34610D,255.73694,-6.678931,-16.535759,174.68421833153496,63509.60942297048,0.2946791077324598,1.358070480143226,81.48422880859356,102498.1331108698,3194.65510314494,2023-02-06 09:05:00,0.0008952301939386,0.5799264322776062,0.6323240840162058,0.679035240071613,1.0,0.0208988489573415,0.0003757192188816,8.148527333765077e-05,3.628235539e-05,1450000000000000.0,257.40867880634704,100.79599103623023,0.0977810745703122,0.001995532134088,0.0016296845761718,1.7029265902762516,0.0306151907991381,0.0066397646571759,0.0029564397483134,1.1815213177246066e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5448966825089899,51.249066555434894,20.8988489573415,36.28235539,1450000000000000.0,25.0381010553634,812.980143942097,1668.78424932016,0.0895230193939,0.0261187247723833,0.626419102306288,51.2487307707603,23.9835255268142,23.96207395470056,0.08952301939385998,0.8886408543844417,18.747585512124974,1327305673055301.0,24.547429926500946,23.383819465757206,1453664736790437.5
5,6,3c6541,DLH21X,49.53991388870498,8.527023727829391,208.45712697904187,5448.3,0.2835895667517515,34610D,251.3083,-10.682188,-20.638744,184.7296758806378,63428.12519416188,0.3013020131835068,1.2624167500364172,75.74500500218502,90823.0350202848,2914.8102122014625,2023-02-06 09:06:00,0.0008526873520638,0.5086086557421848,0.8070377141721565,0.6312083750182086,1.0,0.020133853004209,0.0004054678747407,8.793710553649698e-05,3.628235539e-05,1450000000000000.0,239.27847080190247,93.69657118770289,0.090894006002622,0.0018549797143392,0.0015149001000437,1.525038796517074,0.0307121662004626,0.0066607964987396,0.0027482071905066,1.0983025725316829e+17,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.581286806287226,45.4115175101424,20.13385300420907,36.28235539,1450000000000000.0,22.7981078929914,808.062518974808,1659.0837415661,0.0852687352064,0.0259204025496328,0.567870665343436,45.4112799694148,21.9082502386322,21.889585266133846,0.08526873520638,0.8643709329794748,17.960998582652255,1243839382778786.0,21.382460731878645,20.874784633458106,1313795824614438.0
6,7,3c6541,DLH21X,49.42552185058594,8.521305964543268,216.6841547852952,6339.840000000001,0.2867434917970857,34610D,246.62807,-18.223545,-26.427702,191.20070389345557,63352.380189159696,0.309933462028291,1.1098954021352088,66.59372412811253,77596.20667918662,2621.4894625713787,2023-02-06 09:07:00,0.0005644095513212,0.4502315248507533,0.7524982531938065,0.5549477010676044,0.9304468845689348,0.0180274801387207,0.0004315399129057,9.359155984593549e-05,3.628235539e-05,1450000000000000.0,210.36957452070743,82.3764367464752,0.079912468953735,0.0016308667133415,0.0013318744825622,1.200517039082999,0.0287378499103141,0.0062326105170999,0.0024161771655597,9.656089998576317e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6073309813230834,38.79810333959331,18.02748013872077,36.28235539,1450000000000000.0,20.1126524298302,793.492889914156,1623.36631460959,0.0564409551321,0.0250920250140659,0.491002614551673,38.7980788149415,19.5680744888637,19.55703631077436,0.05644095513212,0.7987092039254463,16.75348392155331,1081287236157237.2,17.385121905243594,18.579593062811234,1186607178163088.2
7,8,3c6541,DLH21X,49.30645751953125,8.515390249399038,222.887872316183,7139.94,0.2899549996587019,34610D,241.39984,-22.908943,-33.405334,191.68033052459575,63285.78646503159,0.3189003095388066,0.8298513702706677,49.79108221624006,59546.62682908029,1321.5119550082725,2023-02-06 09:08:00,0.0001982238856959,0.4025777569840504,0.4056246167204743,0.4149256851353338,0.718609991094233,0.0147969303131597,0.0004506823766058,9.529162178272872e-05,3.168773154161248e-05,1519027606196601.8,157.29002872110237,61.59156870148897,0.059749298659488,0.0012193734420303,0.0009958216443248,0.7367551737705134,0.0224399632669912,0.0047446729747026,0.0015777664464345,7.563402842887333e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.615412426100067,29.77331341454014,14.79693031315978,31.68773154161248,1519027606196601.8,16.2919633236255,758.256290489279,1531.90760687369,0.0198223885696,0.0229693132220113,0.376087800091427,29.7733175650298,16.3734891181259,16.37024414472174,0.01982238856959,0.6549089969994965,14.543172891468517,786898528529514.5,11.566899343901435,16.30399542535893,1062585108499646.8
8,9,3c6541,DLH21X,49.18425479177701,8.509272525185033,230.60006097064968,7543.8,0.2932041137743603,34610D,238.19002,-25.349094,-34.359356,196.2232310115855,63235.99538281535,0.3224415900666573,0.7702198773785253,46.21319264271152,54587.70202202245,1019.688397180231,2023-02-06 09:09:00,0.0001194241263546,0.3801254249929331,0.3253093835314942,0.3851099386892626,0.6744997561484489,0.0143029055203483,0.0004572014244059,9.573757426495782e-05,2.957326551794766e-05,1550794412972058.2,145.98747555832568,57.16571929903415,0.0554558311712538,0.0011317516565562,0.0009242638528542,0.6609829281623598,0.021128737502596,0.0044243389626523,0.0013666750164549,7.166716095591845e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6342286302918583,27.29385101101122,14.30290552034834,29.57326551794766,1550794412972058.2,15.3092828268393,748.513230953867,1508.5269665578,0.0119424126355,0.0224579215639502,0.348518154786353,27.293805578809,15.5187181411213,15.516865053068573,0.01194241263546,0.6197040764999195,13.998558512261413,716833766275950.8,10.207333885672611,15.545883219276323,1018876325264752.1
9,10,3c6541,DLH21X,49.05926513671875,8.502995417668268,233.1708562705147,7856.22,0.2964865889163023,34610D,235.54218,-27.736168,-34.536037,201.10913240806389,63189.78219017264,0.3254421382014591,0.7613065837162394,45.67839502297437,53135.042939703126,992.1014575379868,2023-02-06 09:10:00,9.791081833063348e-05,0.3634616111991069,0.3409318647040803,0.3806532918581197,0.6716155410374061,0.014218467425993,0.0004612584107611,9.65237970301966e-05,3.024088333426104e-05,1540764416777595.2,144.298049877576,56.50417464341929,0.0548140740275692,0.0011186545719912,0.0009135679004594,0.6494767717058026,0.0210695438944159,0.0044090521298627,0.001381355014786,7.03796456669097e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6536641011618197,26.567521469851563,14.21846742599302,30.24088333426104,1540764416777595.2,15.0646629722162,746.291725033158,1504.83271004331,0.00979108183306,0.022396089112479,0.342478589821074,26.567489977431,15.2918926202274,15.290395525088941,0.009791081833063348,0.6124579320009481,13.886998485083636,702068957730927.5,9.924839593734625,15.084538979539,991145731816171.8
