engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,19.6,0.0,0.0,-0.9,607.8,19.6,19.6,22.8,692.9
GTF2000,0,0,19.6,0.0,0.0,-0.9,-5.6,19.6,19.6,22.9,19.0
GTF2035,0,0,-7.8,0.0,0.0,18.6,-3.5,-7.8,-7.8,11.0,-9.7
GTF2035,20,0,-8.2,-2.0,-18.8,18.7,-18.2,-10.0,-25.5,10.5,-21.9
GTF2035,100,0,-10.0,-10.0,-94.0,18.7,-48.9,-19.0,-94.6,8.3,-47.4
GTF2035_wi,0,15,-15.7,-0.4,-0.4,-90.9,-23.8,-15.7,-15.7,-92.1,-33.5
GTF2035_wi,20,15,-15.9,-2.4,-19.1,-90.8,-35.0,-17.6,-31.7,-92.1,-42.3
GTF2035_wi,100,15,-17.6,-10.4,-94.0,-90.8,-59.0,-25.9,-95.1,-92.3,-61.1
