,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,461f63,FIN43D,60.33805847167969,24.99399119410021,82.825555484,518.1600000000001,0.1391189163790107,34610D,272.9251,1.5241064,-11.99193,101.42299828366654,71203.39160157456,0.2557845029151137,0.9801067251169452,58.80640350701672,106608.20002804045,1030.6377371237097,2023-02-06 08:01:00,0.0028150339090594,0.9525308221487128,0.7185959600978956,0.4900533625584726,0.3817643021593783,0.0143494729959517,0.0008013439200489,0.0001780764266775,8.060036670877636e-05,2272747645541201.0,185.7694286786658,72.74352113817969,0.07056768420842,0.00144015682058,0.0011761280701403,0.8438408991129799,0.0471241539102913,0.0104720342022869,0.0047398176874898,1.3365211511331806e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3062470491019572,53.30410001402021,14.34947299595177,80.60036670877636,2272747645541201.0,18.995674904852,690.879340989667,1309.79719670091,0.281503390906,0.0175867373271048,0.667473433736502,53.3036723085435,37.9532269870084,37.846687278972524,0.28150339090594,0.5848220142068276,16.74932128874961,1122459856375642.4,32.73978778558842
1,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,0.1403226830831159,34610D,271.09262,0.9813637,-12.98312,129.8890209026546,71144.58519806755,0.2750976117377853,1.4421307368193963,86.52784420916379,131734.17876223053,2538.488192271232,2023-02-06 08:02:00,0.002611452927511,0.9156803740577508,0.7461693670030433,0.7210653684096983,0.5765652223921572,0.0196229616984388,0.0008159087793843,0.0001813130620854,0.0001463505739514,1965805672552538.5,273.3414598567484,107.0349432867356,0.1038334130509965,0.0021190492459387,0.0017305568841832,1.697932572764908,0.0705988277514608,0.0156886283892135,0.0126633996627932,1.7009692698011648e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.3935236133336538,65.86708938111526,19.622961698438885,146.35057395145606,1965805672552538.5,23.5342025030373,736.121086040896,1409.59803116473,0.261145292751,0.0195322541291251,0.881950376439037,65.8674965578855,45.1535378665762,45.03592865883691,0.2611452927511,0.7402614152160225,22.34853142150717,1418810556679274.0,48.43668184008006
2,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,0.1410807108870638,34610D,265.3945,-1.5640436,-15.420356,153.28744225313648,71058.05735385838,0.2896910423725485,1.1051020211559897,66.30612126935938,90076.25467657555,1459.075068859874,2023-02-06 08:03:00,0.0017770393524421,0.8297478838491327,0.7486176502364743,0.5525510105779948,0.4556914428487793,0.0163758461313661,0.0008411050275416,0.0001869122283425,9.569329045395752e-05,1946078391229800.8,209.46103708990623,82.02067201019756,0.0795673455232312,0.0016238233780251,0.0013261224253871,1.085818839474733,0.0557704119564475,0.0123934248792105,0.0063450509215041,1.29036909808563e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.4693726959339418,45.03812733828779,16.375846131366142,95.69329045395752,1946078391229800.8,20.901071491444547,715.5806363754871,1362.32905935738,0.196680852926,0.0185730394846875,0.761850582710647,54.011633784783456,40.7940157494302,40.72165177173538,0.17770393524421,0.6651958517900298,19.89559569607936,1215120961351852.5,38.92113172909326
3,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,0.141026277328205,34610D,262.53488,-1.8359282,-15.502862,169.87893965023954,70991.75123258903,0.2985357978975448,1.1123866175076471,66.74319705045883,84312.52340835948,1460.647802693216,2023-02-06 08:04:00,0.001322164131009,0.7833368200305779,0.6767660603532265,0.5561933087538236,0.4712657524972184,0.0167584256089911,0.0008606402202595,0.0001912533822799,9.668545948386749e-05,1840667557093894.8,210.84175948239945,82.56133475141758,0.0800918364605506,0.0016345272747051,0.0013348639410091,1.118510902676355,0.0574418798103352,0.0127648621800745,0.0064530966742459,1.228520374675045e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5230018889818033,42.15626170417974,16.758425608991192,96.68545948386748,1840667557093894.8,18.2679404798518,695.040186710078,1315.06008755003,0.132216413101,0.01761382484025,0.641750788982257,42.1557710116814,36.4344936322842,36.38638485936606,0.1322164131009,0.597680778462009,17.39776954653998,1033621547091528.9,30.67591711014154
4,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,0.1407287979498924,34610D,259.95105,-1.3222086,-15.150905,182.41898853544703,70925.00803553857,0.3082809753501583,1.1871077448535832,71.22646469121499,86525.93032952734,1600.2044870579916,2023-02-06 08:05:00,0.0009769665116185,0.7390320336720873,0.5954663675032252,0.5935538724267916,0.5180507611738121,0.0179057261754855,0.0008839704237192,0.0001964378719376,0.0001069908011308,1685118784777274.0,225.0044019595481,88.10713682303295,0.0854717576294579,0.0017443215842746,0.0014245292938242,1.2753615732087853,0.0629620881731207,0.0139915751495823,0.0076205765190312,1.2002505362444162e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.5643927834391237,43.26296516476367,17.905726175485547,106.99080113084922,1685118784777274.0,18.7537562353686,705.152498520626,1344.31921131687,0.0976966511619,0.0182566555915538,0.675098322716573,43.2632973669743,36.9782033369188,36.94211213049885,0.09769665116185,0.6300141469905459,18.582364884523642,1082494648461437.8,33.41465920292492
5,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,0.1403141383232041,34610D,257.2735,-1.8296309,-15.377091,194.7890345684073,70853.78157084735,0.3139361970246828,1.1443501272060657,68.66100763236393,79545.43630154505,1605.0468243892326,2023-02-06 08:06:00,0.0005660846510179,0.6929154882889377,0.4138186629622564,0.5721750636030328,0.5170650847686672,0.0177374885304418,0.0009123086810033,0.0002027352624451,0.0001010778797577,1587031103601769.8,216.90012311063765,84.9336664412342,0.0823932091588367,0.001681494064466,0.0013732201526472,1.217873835367635,0.0626400333094421,0.0139200074020982,0.0069401090735128,1.0896715471720006e+17,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6057928858809548,39.772718150772526,17.737488530441844,101.07787975779156,1587031103601769.8,17.9113159545568,701.66240193079,1335.45782693268,0.0566084651018,0.0180633589278392,0.640120302445756,39.772450792062,35.4375011315976,35.41745185572391,0.05660846510179,0.6186650413054468,18.14792494624581,1017594350267750.4,31.000765670570193
6,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,0.1398982673401829,34610D,255.15639,-3.7655401,-15.35049,201.371105916045,70785.120563215,0.3187319006411542,1.1344523242029003,68.06713945217403,77445.12492796665,1615.8247103128208,2023-02-06 08:07:00,0.0002354780833085,0.649157329138443,0.1966521038242267,0.5672261621014503,0.5332605645224769,0.0179237173767092,0.0009488473877342,0.000210854975052,9.956874312517645e-05,1446779747979979.5,215.02409352941777,84.19905150233929,0.0816805673426088,0.0016669503539307,0.0013613427890434,1.2200161701818233,0.064585327459735,0.0143522949910522,0.006777359523379,9.847815886233446e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6288559035250433,38.72256246398332,17.92371737670925,99.56874312517644,1446779747979979.5,17.4835693417304,704.360609261481,1346.25937866894,0.0235478083309,0.0183253718622045,0.631520889460553,38.7226456796928,34.4615593183703,34.45344628687529,0.02354780833085,0.6274198113374704,18.37995864370767,1000034648237954.1,30.778338244948714
7,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,0.1394811861287895,34610D,254.3119,-3.6041737,-18.620163,206.57752208310683,70717.05342376282,0.320328290414575,1.058371274019425,63.50227644116552,70783.12529926926,1627.21020939292,2023-02-06 08:08:00,9.47871267372139e-05,0.6076641582646767,0.0802745007715813,0.5291856370097127,0.5271397425791008,0.0173167308104557,0.001003934259482,0.0002230965021071,8.931545409713708e-05,1333736404510258.5,200.60369127764187,78.55231595772176,0.0762027317293986,0.0015551577903958,0.0012700455288233,1.0996518269828095,0.0637521108743863,0.0141671357498636,0.0056717346565446,8.469529785885659e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6461851187896103,35.39156264963463,17.31673081045576,89.31545409713708,1333736404510258.5,16.3178375421566,701.444640089663,1339.76599592996,0.00947871267372,0.0181961939383637,0.586487773650332,35.3911150409012,32.2313433038224,32.228288476958014,0.00947871267372139,0.6179625309080867,17.78675691898493,915453494716097.4,27.865757962878888
8,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,0.1390628958211492,34610D,252.29858,-4.964544,-21.481966,206.73427677415816,70653.55114732165,0.3225813680914937,1.0350269268877086,62.10161561326252,69655.89822215257,1632.4762548046713,2023-02-06 08:09:00,0.0001803263097122,0.5683451722472721,0.1732462799051054,0.5175134634438543,0.5352029496619818,0.0171287837316534,0.0010469995033386,0.0002326665562974,8.576631666954975e-05,1194464129460826.2,196.17900372229627,76.81969851360574,0.074521938735915,0.0015208558925696,0.0012420323122652,1.0637251432258437,0.0650203607036135,0.0144489690452474,0.0053262268303777,7.417815223160646e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6492505097368487,34.827949111076286,17.128783731653396,85.76631666954974,1194464129460826.2,15.7865193122996,703.047031379238,1351.31883719696,0.0180326309712,0.0185194386795876,0.574933578370453,34.8274989334552,31.0448706528106,31.03927345517228,0.01803263097122,0.6231453030705472,17.72585648126961,903575765210718.5,27.67272493354543
9,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,0.1386433975536924,34610D,249.48288,-5.8495717,-23.602201,206.9276281754838,70591.44953170838,0.3247906245237078,1.022387105422222,61.34322632533332,69211.7493045646,1634.438353811626,2023-02-06 08:10:00,0.0002560040069055,0.5311121215722205,0.3026500479154643,0.511193552711111,0.5427118264094013,0.0170139794144532,0.0010811266024384,0.0002402503560974,8.35491972767151e-05,1069097823261357.0,193.783251961728,75.88157096443732,0.0736118715903999,0.0015022830936816,0.0012268645265066,1.0436923899153647,0.0663197938597178,0.0147377319688261,0.0051251773178454,6.558190973624262e+16,climb,0,GTF2000,0,43031,1.237,3.16,3.16,0,0.6535146382472501,34.605874652282296,17.0139794144532,83.5491972767151,1069097823261357.0,15.4194258548096,704.302694152183,1359.75983783244,0.0256004006906,0.0187543913777175,0.566716503509271,34.6062725567419,30.2178029718735,30.210069073141884,0.025600400690549998,0.6272313500236641,17.688002697577392,894694029575218.8,27.53030532537242
