,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
40,40,42,adbb36,NKS2975,39.161224365234375,-74.24035113790762,200.118888716,11018.52,-0.5685765140941079,34610D,223.75885,11.216909,-11.488935,199.87994412770905,65289.61509745639,0.33263821724370524,0.4383563855616,26.645494641177724,31.3914734583474,-25.82244908262174,1.4305382548059603e-05,22565.703240217892,0.122341433767656,0.222045788676481,0.5209853896647392,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.66655546758826,15.695880775203134,10.852156901012432,25.0163650340143,1539504742261823.5,8.99175348195065,730.196786215422,1549.79299688982,0.00143053825481,0.0243412506517171,0.2191781927808,15.6957367291737,9.0043932383293,9.004264428882081,0.0014305382548059,0.5571346155436631,464198649042749.44,5.314241759649195,469953941149622.9,0.011514591256451516,6.144544752787275e-06,3.16,35.8,2023-05-05 04:42:00,1.46698193722805e-05,0.12545810691933681,0.0,40,225.6570324021789,1.46698193722805e-05,11.139996,-11.602794,0.12545810691933681,0.0,0.0,0.3513266543230874,0.0,11971.64377199547,-0.7424729889847344,-0.6698760039201841,1.565454877046064,230.71475898557082,0.07714643409178612,0.5606013267539448,0.0,221.5525185957268,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4345616e-05,8.117639e-06,107374.28,0.12733951,-249.04526,0.0,0.0,1.0,-4.28924119354666e-13,1.757412e-12,8.3667215e-16,0.0,0.0,0.0,7.479999999999998e-16,1.885501551562074e-14,1.3284879506791068e-12,1250.6735291982823,4.0233214578357617e-13,6.216805328545455e-14,0.0,1.4345616e-05,8.117639e-06,107374.28,0.12733951,-249.04526,0.0,0.0,0.026281296087156538,-4.28924119354666e-13,1.757412e-12,8.3667215e-16,0.0,0.0,0.0,7.479999999999998e-16,1.885501551562074e-14,1.3284879506791068e-12,1250.6735291982823,4.0233214578357617e-13,6.216805328545455e-14,0.0
41,41,43,adbb36,NKS2975,39.08125305175781,-74.33325726052988,199.089999828,11010.9,-0.5698187433296353,34610D,223.79585,11.645783,-11.626767,198.4778816884598,65262.96960281521,0.33271570438328946,0.447057374906418,27.238466315408164,32.2482302949116,25.83082680225703,1.3698593612796686e-05,22592.83445408237,0.1167611244449366,0.226987219295068,0.5316056679069179,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6618252079401493,16.12419873308197,10.954192581207144,25.713693649303192,1572418830698982.5,9.1368689907818,732.392654609704,1555.80582979002,0.00136985936128,0.0244833275953494,0.223528687453209,16.1241151474558,9.12983280490305,9.129707740746904,0.0013698593612796,0.5647454267977169,476544565168843.6,5.266004886100341,467962988067566.06,0.011624046671760247,6.373357028870068e-06,3.16,35.8,2023-05-05 04:43:00,1.3906841765131976e-05,0.11853618715992531,0.0,41,225.9283445408238,1.3906841765131976e-05,11.516147,-11.694019,0.11853618715992531,0.0,0.0,0.35169090725076796,0.0,11957.368316714405,-0.7437883827563629,-0.6684151716386113,1.5675180284713957,230.72842724429816,0.07291645469867654,0.5645492312866465,0.0,221.5500979334482,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.3599501e-05,8.093412e-06,107320.99,0.12081991,-250.50291,0.0,0.0,1.0,-4.292121387088334e-13,1.7566823e-12,8.348047e-16,0.0,0.0,0.0,7.479999999999999e-16,1.883991607308298e-14,1.3274701038696776e-12,1251.4180925400638,4.139011262203672e-13,6.340203455512812e-14,0.0,1.3599501e-05,8.093412e-06,107320.99,0.12081991,-250.50291,0.0,0.0,0.03713378163295147,-4.292121387088334e-13,1.7566823e-12,8.348047e-16,0.0,0.0,0.0,7.479999999999999e-16,1.883991607308298e-14,1.3274701038696776e-12,1251.4180925400638,4.139011262203672e-13,6.340203455512812e-14,0.0
42,42,44,adbb36,NKS2975,39.00123596191406,-74.425745425017,198.06111094,11018.52,-0.5710553833382279,34610D,223.90402,12.167409,-11.719626,197.0502697366112,65235.7311364998,0.3341131010818214,0.469938315998422,28.89176371279519,34.2877325936352,77.53781306118348,1.2706174831767416e-05,22565.703240217892,0.1067454906747492,0.2407646976066265,0.5648548716392504,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.656906135023047,17.144393654175932,11.23920575605912,28.39051842952873,1568563484596541.8,9.50962042499001,738.826475040967,1572.75641816879,0.00127061748318,0.0248786834986166,0.234969157999211,17.1438662968176,9.4445977421706,9.444477738985253,0.0012706174831767,0.5876254406556748,507043021383494.2,5.199049584180696,464374909730509.25,0.01193875289841808,6.976601773515592e-06,3.16,35.8,2023-05-05 04:44:00,1.2760255308215615e-05,0.10719992986038672,0.0,42,225.6570324021789,1.2760255308215615e-05,12.025477,-11.76347,0.10719992986038672,0.0,0.0,0.3510988688174583,0.0,11847.612187849809,-0.7438129720489206,-0.6683878085451227,1.568919644655983,230.73770377710716,0.06601300154879898,0.5805004578241297,0.0,221.53433960372635,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.2478254e-05,8.123872e-06,107414.17,0.10827863,-252.02466,0.0,0.0,1.0,-4.28678612496134e-13,1.7598505e-12,8.371527e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8890386768837705e-14,1.3311718534123605e-12,1252.1630820772323,4.4811057851730295e-13,6.664702792554902e-14,0.0,1.2478254e-05,8.123872e-06,107414.17,0.10827863,-252.02466,0.0,0.0,0.02628129608715654,-4.28678612496134e-13,1.7598505e-12,8.371527e-16,0.0,0.0,0.0,7.480000000000001e-16,1.8890386768837705e-14,1.3311718534123605e-12,1252.1630820772323,4.4811057851730295e-13,6.664702792554902e-14,0.0
43,43,45,adbb36,NKS2975,38.92195129394531,-74.51727825662363,196.517777608,11041.38,-0.5722755335540589,34610D,224.05775,12.856168,-11.767865,196.65165473337112,65206.839372787006,0.33223750388059703,0.454242832081508,27.740487018283552,33.023307746716,0.0,1.1377070952057898e-05,22484.50492966137,0.0934577227085835,0.2311707251523629,0.5455041549969305,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6553523175737834,16.511396365692786,11.03314867755536,26.672846418335546,1594369032792871.5,9.23364576775991,735.484994848532,1564.55441272328,0.00113770709521,0.0246933797653174,0.227121416040754,16.511653873358,9.19766424034641,9.197559599058268,0.0011377070952057,0.575708074959697,486141600587732.9,5.155576155540478,461237313221575.1,0.011745500343441174,6.593828845432781e-06,3.16,35.8,2023-05-05 04:45:00,1.1333447014041068e-05,0.09309949800929497,0.0,43,224.84504929661372,1.1333447014041068e-05,12.728706,-11.824438,0.09309949800929497,0.0,0.0,0.34959547921798395,0.0,11732.308467911216,-0.7444306336613568,-0.6676998065497328,1.5588813812934952,230.67110321876396,0.057416500151097886,0.6137263583350516,0.0,221.4434848127098,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.1082978e-05,8.1845365e-06,107660.44,0.09242769,-252.93513,0.0,0.0,1.0,-4.27285301614943e-13,1.7663653e-12,8.4182894e-16,0.0,0.0,0.0,7.48e-16,1.8997867857215132e-14,1.3390799180856626e-12,1252.8938098887181,4.2866433565573125e-13,6.442108184006514e-14,0.0,1.1082978e-05,8.1845365e-06,107660.44,0.09242769,-252.93513,0.0,0.0,0.0,-4.27285301614943e-13,1.7663653e-12,8.4182894e-16,0.0,0.0,0.0,7.48e-16,1.8997867857215132e-14,1.3390799180856626e-12,1252.8938098887181,4.2866433565573125e-13,6.442108184006514e-14,0.0
44,44,46,adbb36,NKS2975,38.84337344412076,-74.60772705078125,195.48888872,11041.38,-0.5734795286863806,34610D,224.13733,13.494133,-11.85012,196.23533790438884,65179.098885768726,0.33175041061241295,0.452703578532614,27.6242931219482,32.9328728877394,0.0,1.0516334057566335e-05,22484.50492966137,0.0855494483619152,0.2302024426829017,0.5437386230755481,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6538488146814414,16.466392172335762,11.010923745067014,26.52037690593857,1596659667631764.5,9.2041201131885,735.21009761947,1564.05041963146,0.00105163340576,0.0246839148597976,0.226351789266307,16.4664364438697,9.17001174862109,9.16991531472836,0.0010516334057566,0.5747331689456555,484231891550806.2,5.13799129202081,460385479456876.25,0.011727180421245976,6.559947795244894e-06,3.16,35.8,2023-05-05 04:46:00,1.0334210975455816e-05,0.08406792987562459,0.0,44,224.84504929661372,1.0334210975455816e-05,13.394883,-11.867619,0.08406792987562459,0.0,0.0,0.3494713552791641,0.0,11676.28996508651,-0.7449255579355207,-0.6671475947153322,1.5577437557324822,230.66353148477486,0.05188699652344723,0.6265167629926001,0.0,221.41739612042844,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.0105825e-05,8.221076e-06,107683.46,0.0821383,-253.7878,0.0,0.0,1.0,-4.271446280130402e-13,1.7675515e-12,8.4464553e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9017935243841472e-14,1.3404069029234043e-12,1253.6179064961748,4.26968111348737e-13,6.420278367035815e-14,0.0,1.0105825e-05,8.221076e-06,107683.46,0.0821383,-253.7878,0.0,0.0,0.0,-4.271446280130402e-13,1.7675515e-12,8.4464553e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9017935243841472e-14,1.3404069029234043e-12,1253.6179064961748,4.26968111348737e-13,6.420278367035815e-14,0.0
45,45,47,adbb36,NKS2975,38.76511913234904,-74.69757080078125,193.945555388,11041.38,-0.5746724998560594,34610D,224.21666,14.1751375,-11.938492,195.727476491152,65151.47459264677,0.3319196701035831,0.457929580988914,27.998884920096632,33.4165284946732,25.87746946580779,9.735653901942966e-06,22484.50492966137,0.0784335505694002,0.2333240410008052,0.5515929673775599,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6520412743053676,16.707730673041706,11.075327376904044,27.213459346999645,1586247102124332.8,9.28852548762088,736.790709409019,1568.14304445184,0.000973565390194,0.024778670399741,0.228964790494457,16.7082642473366,9.24039856863549,9.240308608188933,0.0009735653901942,0.5803457878420585,491137424269539.6,5.116927060916576,459365057073730.2,0.01180131230498276,6.699610738224598e-06,3.16,35.8,2023-05-05 04:47:00,9.454177428880824e-06,0.07616593147300488,0.0,45,224.84504929661372,9.454177428880824e-06,14.115838,-11.920842,0.07616593147300488,0.0,0.0,0.3493477089693212,0.0,11527.132850463608,-0.7455933302670366,-0.6664012198828195,1.5581372305065988,230.6661509028251,0.04704643340251973,0.6376065726057976,0.0,221.40307845682457,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,9.24524e-06,8.229308e-06,107706.87,0.07253762,-255.00134,0.0,0.0,1.0,-4.2700184792174835e-13,1.7687101e-12,8.4528e-16,0.0,0.0,0.0,7.48e-16,1.9035486597175668e-14,1.3417081986851287e-12,1254.339021693387,4.3504915167996577e-13,6.494393951951258e-14,0.0,9.24524e-06,8.229308e-06,107706.87,0.07253762,-255.00134,0.0,0.0,0.0,-4.2700184792174835e-13,1.7687101e-12,8.4528e-16,0.0,0.0,0.0,7.48e-16,1.9035486597175668e-14,1.3417081986851287e-12,1254.339021693387,4.3504915167996577e-13,6.494393951951258e-14,0.0
46,46,48,adbb36,NKS2975,38.68779586533368,-74.78607177734375,192.9166665,11049.0,-0.5758460316600695,34610D,224.29164,14.997634,-12.050451,195.2545251703232,65123.47570772668,0.3312119001399986,0.454422608616458,27.74143807963607,33.170055154689,0.0,8.96339254787441e-06,22457.50380622449,0.0714669756429842,0.2311786506636339,0.5476336069077778,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6503569314714811,16.58487688038373,11.02708719938424,26.87956739118996,1591263347892946.2,9.22283626422657,736.115617987251,1566.78830033151,0.000896339254787,0.0247514697414054,0.227211304308229,16.5850275773445,9.17970959632103,9.179627315717957,0.0008963392547874,0.5779445409023652,486726545590315.6,5.089111749109467,457674771215269.0,0.011758543662639459,6.620029449424809e-06,3.16,35.8,2023-05-05 04:48:00,8.672034306526821e-06,0.06914392639450741,0.0,46,224.57503806224494,8.672034306526821e-06,14.9587345,-12.031908,0.06914392639450741,0.0,0.0,0.34881153975143664,0.0,11630.425458026664,-0.7462518485869257,-0.6656637127563707,1.5546180739699764,230.64270251247544,0.04274046672659461,0.651273232274768,0.0,221.36684940146793,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,8.480382e-06,8.181645e-06,107814.07,0.06605716,-255.9311,0.0,0.0,1.0,-4.263879833176783e-13,1.7711941e-12,8.4160595e-16,0.0,0.0,0.0,7.48e-16,1.9072084823076218e-14,1.3448060650527397e-12,1255.045614693076,4.3114601472012647e-13,6.444657789207298e-14,0.0,8.480382e-06,8.181645e-06,107814.07,0.06605716,-255.9311,0.0,0.0,0.0,-4.263879833176783e-13,1.7711941e-12,8.4160595e-16,0.0,0.0,0.0,7.48e-16,1.9072084823076218e-14,1.3448060650527397e-12,1255.045614693076,4.3114601472012647e-13,6.444657789207298e-14,0.0
47,47,49,adbb36,NKS2975,38.609710693359375,-74.8751698369565,193.945555388,11049.0,-0.5770233317088844,34610D,224.33534,15.833567,-12.219945,194.93035558233825,65095.73426964704,0.3328807355624284,0.47397868103411,29.19761455932644,34.8296759862836,51.77873038761396,8.448538004446602e-06,22457.50380622449,0.0670031401691657,0.2433134546610536,0.5766349403556603,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6492139622213653,17.41504285541122,11.280491538925888,29.39317282419496,1553500046328227.0,9.54473519810244,741.379778012699,1580.420361741,0.000844853800445,0.0250679627212325,0.236989340517055,17.4148379931418,9.45387318277465,9.453793312042569,0.0008448538004446,0.5966574222672664,512981174596495.4,5.075905717284218,457034974457398.06,0.01202009406696691,7.131040680374808e-06,3.16,35.8,2023-05-05 04:49:00,8.130260431216287e-06,0.06447893667206539,0.0,47,224.57503806224494,8.130260431216287e-06,15.847232,-12.196158,0.06447893667206539,0.0,0.0,0.3487435920786039,0.0,11628.35844538571,-0.7469507956203856,-0.6648793190663047,1.558506308035999,230.6686073720278,0.03987394291606392,0.6539517505201915,0.0,221.38067965001812,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.950582e-06,8.084943e-06,107840.73,0.062351722,-256.19147,0.0,0.0,1.0,-4.2622654293732354e-13,1.7719985e-12,8.341519e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9077186268909443e-14,1.345771876045129e-12,1255.7577114872136,4.600334094704672e-13,6.722003572720233e-14,0.0,7.950582e-06,8.084943e-06,107840.73,0.062351722,-256.19147,0.0,0.0,0.0,-4.2622654293732354e-13,1.7719985e-12,8.341519e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9077186268909443e-14,1.345771876045129e-12,1255.7577114872136,4.600334094704672e-13,6.722003572720233e-14,0.0
48,48,50,adbb36,NKS2975,38.53156655521716,-74.96405029296875,194.459999832,11064.24,-0.5781947053540212,34610D,224.37914,16.776226,-12.389588,195.3373089958826,65066.53665508772,0.3333612747009985,0.476480454415918,29.39464251875104,34.991009860569,0.0,8.009629384280247e-06,22403.598795491587,0.0630316415988819,0.2449553543229253,0.5825503174275789,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6505057793326701,17.495631479635552,11.314563768265632,29.82875819399798,1546956003472071.2,9.57952501682406,742.517294390003,1583.31416316196,0.000800962938428,0.0251347768744942,0.238240227207959,17.4955049302845,9.47850973165852,9.478433812916537,0.000800962938428,0.6002944741068714,516492798413337.6,5.074344794275817,456275529786437.94,0.012058856649448127,7.208558415950355e-06,3.16,35.8,2023-05-05 04:50:00,7.802605176139183e-06,0.06140239326783327,0.0,48,224.03598795491598,7.802605176139183e-06,16.75541,-12.379868,0.06140239326783327,0.0,0.0,0.3478385855328991,0.0,11565.501319536128,-0.748494380375674,-0.6631411332032088,1.5558857026961688,230.6511542295098,0.03798771255544718,0.6622056521133466,0.0,221.35828321252123,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.630168e-06,7.876569e-06,108031.37,0.059403215,-255.85832,0.0,0.0,1.0,-4.2514235858452587e-13,1.7757909e-12,8.180897e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9124520329949567e-14,1.350648509003223e-12,1256.4703460226156,4.656341417326423e-13,6.757483922962906e-14,0.0,7.630168e-06,7.876569e-06,108031.37,0.059403215,-255.85832,0.0,0.0,0.0,-4.2514235858452587e-13,1.7757909e-12,8.180897e-16,0.0,0.0,0.0,7.480000000000002e-16,1.9124520329949567e-14,1.350648509003223e-12,1256.4703460226156,4.656341417326423e-13,6.757483922962906e-14,0.0
49,49,51,adbb36,NKS2975,38.45368466134799,-75.0521240234375,191.887777612,11064.24,-0.5793557294165989,34610D,224.37915,17.611006,-12.645813,196.708211729366,65037.14201256896,0.333778445990386,0.471209455961132,28.990476704121715,34.405766208566,0.0,7.89853319743478e-06,22403.598795491587,0.0621572402123543,0.2415873058676809,0.5752259424831635,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6550711138077789,17.202739032634458,11.250870321237777,29.04801392938212,1558685561628844.5,9.49750216950858,741.39419970183,1579.54542374283,0.000789853319743,0.0250378314532866,0.235604727980566,17.202883104283,9.40994943672084,9.40987511250988,0.0007898533197434,0.5967035336306105,507996762955008.94,5.127270726772572,458839450540868.25,0.012002665953323596,7.062112139681991e-06,3.16,35.8,2023-05-05 04:51:00,7.762131778363947e-06,0.06108381432842245,0.0,49,224.03598795491598,7.762131778363947e-06,17.619465,-12.643428,0.06108381432842245,0.0,0.0,0.34783857003063046,0.0,11432.793258521662,-0.748588095307536,-0.663035341112248,1.5568599050941683,230.65764542516845,0.037790621579217684,0.6613757823088219,0.0,221.36353733276678,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.5905887e-06,7.6277515e-06,108059.15,0.05902413,-255.05792,0.0,0.0,1.0,-4.2497400021732665e-13,1.7762928e-12,7.9891004e-16,0.0,0.0,0.0,7.48e-16,1.9114053401444823e-14,1.3513187211045496e-12,1257.1761563011014,4.585648481813269e-13,6.682730201197252e-14,0.0,7.5905887e-06,7.6277515e-06,108059.15,0.05902413,-255.05792,0.0,0.0,0.0,-4.2497400021732665e-13,1.7762928e-12,7.9891004e-16,0.0,0.0,0.0,7.48e-16,1.9114053401444823e-14,1.3513187211045496e-12,1257.1761563011014,4.585648481813269e-13,6.682730201197252e-14,0.0
50,50,52,adbb36,NKS2975,38.37668725999735,-75.13908054517663,190.34444428,11064.24,-0.5804975528919493,34610D,224.3621,18.40643,-12.938282,197.62652780140343,65008.15153586485,0.33181333556703957,0.445997687622862,27.149206308321208,32.2227529613858,-25.888699624655622,7.837598261479408e-06,22403.598795491587,0.0618062320860955,0.2262433859026767,0.538972501304674,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6581542751598208,16.11058865244809,10.930060642557653,25.98976283576962,1585449366688626.5,9.08060228643625,734.673342609225,1562.05725947761,0.000783759826148,0.0246313109281492,0.222998843811431,16.1113764806929,9.05347037605629,9.05339941914874,0.0007837598261479,0.5728296005126794,474194450811229.1,5.16331468178291,460585376231199.1,0.011666297307495722,6.408615483077283e-06,3.16,35.8,2023-05-05 04:52:00,7.771076057479348e-06,0.06128170916486634,0.0,50,224.03598795491598,7.771076057479348e-06,18.428406,-12.950634,0.06128170916486634,0.0,0.0,0.34786500340604914,0.0,11392.410792910809,-0.748783785498755,-0.6628143349190287,1.552281253965512,230.62710610558472,0.03790671459125121,0.6629665140990247,0.0,221.3360434137691,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.5993353e-06,7.3701617e-06,108087.19,0.059525233,-254.02625,0.0,0.0,1.0,-4.248041801290009e-13,1.7766628e-12,7.7905416e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9101215916315124e-14,1.3518585960596044e-12,1257.870963958345,4.2203470371437917e-13,6.325174885682437e-14,0.0,7.5993353e-06,7.3701617e-06,108087.19,0.059525233,-254.02625,0.0,0.0,0.0,-4.248041801290009e-13,1.7766628e-12,7.7905416e-16,0.0,0.0,0.0,7.479999999999998e-16,1.9101215916315124e-14,1.3518585960596044e-12,1257.870963958345,4.2203470371437917e-13,6.325174885682437e-14,0.0
51,51,53,adbb36,NKS2975,38.29994201660156,-75.22560931266622,190.34444428,11056.62,-0.5816288648336057,34610D,224.34085,19.14223,-13.258134,196.98216395389488,64981.00232955652,0.33178060024272543,0.449570278695046,27.398870184824,32.5839038326646,51.7709548495918,7.85269946351713e-06,22430.535107814052,0.0621609914255969,0.2283239182068666,0.5427782706558478,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6560394251517778,16.29174046235714,10.9728743974097,26.26069681017349,1598237519359610.2,9.14218895112035,735.351279821434,1564.01138011578,0.000785269946352,0.0246786335490739,0.224785139347523,16.2919519163323,9.10849212540613,9.108420599716572,0.0007852699463517,0.5752338628894976,479250465551349.1,5.1469068276199845,460132318189690.6,0.011707750238180995,6.496523567204045e-06,3.16,35.8,2023-05-05 04:53:00,7.836215278943835e-06,0.06203053228782047,0.0,51,224.30535107814052,7.836215278943835e-06,19.212116,-13.2912245,0.06203053228782047,0.0,0.0,0.3483162387915685,0.0,11622.230180325982,-0.7851533108819323,-0.6193014438955715,1.5540715453258231,230.63905673308193,0.03836191585520007,0.6585355667638251,0.0,221.34851471458194,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.663035e-06,7.108298e-06,108033.54,0.060439266,-252.75262,0.0,0.0,1.0000000000000002,-4.250946170809853e-13,1.775432e-12,7.5886883e-16,0.0,0.0,0.0,7.480000000000001e-16,1.906125570205269e-14,1.3503374495599587e-12,1258.5634961975256,4.2644654860069863e-13,6.375841658075439e-14,0.0,7.663035e-06,7.108298e-06,108033.54,0.060439266,-252.75262,0.0,0.0,0.0,-4.250946170809853e-13,1.775432e-12,7.5886883e-16,0.0,0.0,0.0,7.480000000000001e-16,1.906125570205269e-14,1.3503374495599587e-12,1258.5634961975256,4.2644654860069863e-13,6.375841658075439e-14,0.0
52,52,54,adbb36,NKS2975,38.21785102456303,-75.3079953400985,199.604444272,11071.86,-0.5828297831105475,34610D,224.30626,19.941359,-13.582282,195.48648242324293,64953.6034593717,0.3356199820406536,0.504203553565244,31.59385068100101,37.249325992388,25.88094873734278,7.77149876464977e-06,22376.69483036539,0.0616305201791809,0.2632820890083417,0.626212505068561,cruise,0,GTF,0,43031,1.237,3.16,3.16,0,0.6511083595140533,18.62466396174376,11.684653239575036,33.555288152444284,1490970257752811.2,10.0268122095981,749.20826325203,1601.75294885628,0.000777149876465,0.0255775605377401,0.252101776782622,18.624662996194,9.85636516862666,9.85628857049221,0.0007771498764649,0.6219721989823079,559074374340111.6,5.073064310325331,455872405590454.1,0.012369445302624304,7.978587470000588e-06,3.16,35.8,2023-05-05 04:54:00,7.81628247349502e-06,0.06198571410519789,0.0,52,223.76694830365398,7.81628247349502e-06,19.91478,-13.614824,0.06198571410519789,0.0,0.0,0.3475337557250611,0.0,11919.351162227978,-0.8423260985313707,-0.5389682214499474,1.5593005204969201,230.67389166343713,0.038321198982769936,0.6492237847879757,0.0,221.38018931282036,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,7.643543e-06,6.8555937e-06,108225.6,0.060539432,-252.21408,0.0,0.0,1.0,-4.239995452590748e-13,1.7788958e-12,7.3938957e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9101041437630963e-14,1.3548962993132645e-12,1259.3011848796973,5.07006390819406e-13,7.150655132946579e-14,0.0,7.643543e-06,6.8555937e-06,108225.6,0.060539432,-252.21408,0.0,0.0,0.0,-4.239995452590748e-13,1.7788958e-12,7.3938957e-16,0.0,0.0,0.0,7.480000000000001e-16,1.9101041437630963e-14,1.3548962993132645e-12,1259.3011848796973,5.07006390819406e-13,7.150655132946579e-14,0.0
