engine,saf_level,water_injection,fuel_kg_sum_change,ei_co2_conservative_sum_change,ei_co2_optimistic_sum_change,ei_nox_sum_change,ei_nvpm_num_sum_change,co2_conservative_sum_change,co2_optimistic_sum_change,nox_sum_change,nvpm_num_sum_change
GTF,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF1990,0,0,14.4,0.0,0.0,-0.3,597.9,14.4,14.4,18.7,689.2
GTF2000,0,0,14.4,0.0,0.0,-0.3,-7.1,14.4,14.4,18.8,17.8
GTF2035,0,0,-8.0,0.0,0.0,20.9,-1.7,-8.0,-8.0,11.8,-13.0
GTF2035,20,0,-8.4,-2.0,-18.8,20.9,-20.7,-10.3,-25.6,11.3,-27.3
GTF2035,100,0,-10.2,-10.0,-94.0,20.9,-59.0,-19.2,-94.6,9.2,-56.4
GTF2035_wi,0,15,-17.9,-0.4,-0.4,-90.6,-28.4,-17.9,-17.9,-92.2,-40.4
GTF2035_wi,20,15,-18.3,-2.4,-19.1,-90.6,-41.2,-20.0,-33.7,-92.2,-49.6
GTF2035_wi,100,15,-19.7,-10.4,-94.0,-90.6,-67.8,-27.7,-95.2,-92.4,-68.7
