Unnamed: 0,index,longitude,latitude,altitude,groundspeed,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem,ei_mass_meem,ei_number_meem,ei_nox_p3t3_xue,ei_nox_kaiser,ei_nox_kypriandis
10,10,-3.935314676036001,37.33163607322563,7399.02,230.471110912,34610D,250.83809,2.6536927,15.691712,215.51720700597323,65981.95554508173,0.3172059728663409,0.946519886619169,56.791193197150136,71609.68934967596,2034.0076702588024,2024-06-07 09:33:00,0.0002212857472595,0.3880546129804407,0.1672995349330073,0.4732599433095845,1.0,0.0178056843127676,0.0005310226432177,0.0001151671861766,3.628235539e-05,1450000000000000.0,179.40337930979726,70.25070598487473,0.0681494318365801,0.0013908047313587,0.001135823863943,1.0112060578138524,0.0301574095230411,0.0065404819201292,0.0020605182546011,8.23472301358677e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,15.706163745339731,2.3524490116199903,0.6788008772971769,35.80484467483798,17.80568431276764,36.28235538999999,1450000000000000.0,24.4826884703976,871.336941808454,1441.69973732624,0.022128574726,0.0263081388902316,0.414025400360682,35.8045407716967,15.7375404656394,15.7340587426931,14.973445651208,0.9797267261287117,1.644891395349284,579133264603431.0,13.179577589664238,14.823003484941369,989576090222899.6,-60.179424386721045,2.007232985584673,2.109884102480629
11,11,-3.8903873524766936,37.45161437988281,7993.38,232.528888688,34610D,245.92854,2.8642442,16.764639,219.72471091310743,65925.16435188458,0.326888470619876,0.9317692811551584,55.90615686930951,61408.67072294817,1480.9545040698365,2024-06-07 09:34:00,0.0002192484047237,0.3563351997673736,0.2483628614240055,0.4658846405775792,1.0,0.0176137780766159,0.0005426989245075,0.0001176995159714,3.628235539e-05,1450000000000000.0,176.60754955014872,69.15591604733586,0.0670873882431714,0.0013691303723096,0.0011181231373861,0.9847186402124932,0.0303402112063262,0.0065801276033428,0.0020284070520213,8.106392746049878e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,14.232854804881566,2.1318076900216,0.6989267430458344,30.704335361474083,17.6137780766159,36.28235538999999,1450000000000000.0,21.7628766238215,847.8014540427,1393.00550738641,0.0219248404724,0.0249011376741548,0.355116067010373,30.7040583874972,14.2610378552685,14.257911830844897,14.973677350329725,0.868388896359261,1.4585569251960928,607042812747414.2,10.112790293580485,13.63555592342106,919168739723305.2,-53.21513865697421,1.6960610589217022,1.7444982105585525
12,12,-3.855126422384501,37.57547669491525,8427.720000000001,239.731110904,34610D,242.07233,3.300695,17.356636,223.01440425367693,65869.25819501527,0.3287836718341599,0.9184384457310651,55.10630674386391,58399.19220573711,1397.8897811939723,2024-06-07 09:35:00,0.0002607301725466,0.3345108555598698,0.4130188208338533,0.4592192228655326,0.9933084872340256,0.0173542513405158,0.0005494218194879,0.0001191575647152,3.628235539e-05,1450000000000000.0,174.08082300386607,68.16650144215966,0.0661275680926366,0.0013495422059721,0.0011021261348772,0.9563286976805804,0.0302766073164738,0.006566333312049,0.0019993866055112,7.990414477860267e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.714622229777818,2.053617518646292,0.7150189439493627,29.19959610286856,17.354251340515894,36.28235538999999,1450000000000000.0,20.877666674339,840.465150400908,1382.28398893354,0.0260730172547,0.0246539119320881,0.338763858204108,29.199479434263,13.7407750598473,13.737193359052489,14.975396834503004,0.8374271055767645,1.4104305625186069,599012756948269.1,9.376713706852149,12.83916610331983,871560872333136.1,-51.25826600202181,1.6058913918434912,1.6428725972420648
13,13,-3.8269441024116873,37.705590199616,8839.2,246.418888676,34610D,238.45491,4.31474,18.246635,225.162954075022,65814.1518882714,0.3261754239573597,0.918238317175248,55.09429903051488,58132.21925608157,1522.750177755293,2024-06-07 09:36:00,0.0003281201678611,0.3148461017336226,0.7193621073793902,0.459119158587624,1.0,0.0173640406326252,0.0005561163747432,0.000120609467193,3.628235539e-05,1450000000000000.0,174.0428906373965,68.15164790074691,0.0661131588366178,0.0013492481395228,0.0011018859806102,0.9566596469918666,0.0306388418458702,0.0066448940514438,0.001998950937388,7.988673359424658e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.511337015981388,2.022267210227496,0.7273626396169045,29.066109628040785,17.364040632625255,36.28235539,1450000000000000.0,20.6333137119296,840.333562861048,1389.79161554031,0.0328120167861,0.0249666807992003,0.338073301448985,29.0656526918342,13.5409790419483,13.536537431014176,14.972136201670995,0.836877567046396,1.4037021750739804,608780630773289.4,9.527446163004106,12.048174379667383,824628106495355.8,-50.932612880431456,1.5978788584659298,1.634914584432255
14,14,-3.79852294921875,37.83700716697563,9288.78,250.019999784,34610D,234.85521,5.658739,19.147753,225.8238200523961,65759.05758924088,0.3187555346582991,0.907779897483926,54.46679384903556,58490.21097127447,1570.7394571804475,2024-06-07 09:37:00,0.000329869874348,0.2944415627541902,1.0043845245803171,0.453889948741963,1.0,0.0172066271845609,0.0005663004362595,0.0001228181671866,3.628235539e-05,1450000000000000.0,172.06060176910333,67.375423991257,0.0653601526188426,0.0013338806656906,0.0010893358769807,0.9371898156986932,0.0308445691183693,0.0066895117930715,0.0019761835713845,7.897685108110157e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.335568392097542,1.9959362565447696,0.7350668944785127,29.24510548563724,17.20662718456096,36.28235538999999,1450000000000000.0,20.4872528817446,843.65778006709,1405.37692986242,0.0329869874348,0.0255322109948562,0.341150296638145,29.2454948258033,13.3615649936025,13.357158869284644,14.975807358722816,0.8509030356069053,1.4127420583850754,627700109832701.5,9.904256035210356,11.098525909052952,768954124412313.9,-51.58202960105071,1.6201787042488631,1.661093738187856
15,15,-3.7695377431016936,37.970489501953125,9753.6,250.534444228,34610D,231.24193,7.31466,19.821716,226.6158663798988,65704.59079539185,0.3100448681614883,0.8954043069484217,53.7242584169053,58048.82915519729,1619.2656146527645,2024-06-07 09:38:00,0.0002633453804593,0.2744848000248498,1.1255272431429253,0.4477021534742108,1.0,0.0170533583412326,0.0005779848095916,0.0001253522519683,3.628235539e-05,1450000000000000.0,169.71493233900384,66.45690766171187,0.0644691101002863,0.0013156961244956,0.0010744851683381,0.916179030400472,0.0310518052715493,0.0067344567778864,0.0019492426369463,7.790017470451269e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,13.009372080181407,1.9479798539872184,0.7433857561364458,29.024414577598645,17.05335834123268,36.28235539,1450000000000000.0,20.1032207444102,846.63643796536,1420.42643408763,0.0263345380459,0.0260932612613655,0.34005944191042,29.0239448466034,13.0324622324586,13.029031097307264,14.977406796901857,0.8634815934257483,1.4178516406424926,622088862415149.1,10.208506889255997,10.176066177633196,714591032979622.6,-51.820261414453256,1.6325319261721023,1.677219541590267
16,16,-3.740903164478027,38.102142333984375,10233.66,247.962222008,34610D,227.68655,8.845565,19.890812,226.7483296931386,65650.86653697495,0.3193711056184709,0.8464945354914634,50.789672129487805,51422.731524930976,1205.762731730824,2024-06-07 09:39:00,0.0001803248359956,0.2550380254566048,1.0848401828001917,0.4232472677457317,0.961067516727521,0.0161075728423548,0.0005919181555884,0.0001283740896864,3.628235539e-05,1450000000000000.0,160.44457425705195,62.82682442417642,0.0609476065553853,0.0012438287052119,0.0010157934425897,0.8180983434650435,0.0300633290498272,0.0065200779250969,0.0018427689343436,7.364502458775731e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,11.94668673491124,1.7898487259105214,0.7496052278620946,25.711365762465487,16.107572842354823,36.28235539,1450000000000000.0,18.1438560775944,825.540978964383,1377.41965241584,0.0180324835996,0.0248690997677404,0.297579514376572,25.711388967942,11.9658337919648,11.963676443972137,14.97872399254062,0.7749053651390324,1.3028054736338561,537899065112992.3,8.181193647681019,9.233548549484672,659064877146918.4,-46.98652269310072,1.405253540938357,1.4252527847363312
17,17,-3.7118010825299166,38.23480224609375,10591.8,246.418888676,34610D,224.7921,9.482394,19.779673,226.5878546488532,65600.07686484545,0.3236904465446021,0.7703430786284446,46.22058471770668,47463.1871020805,1023.6498095813012,2024-06-07 09:40:00,0.0001314556047407,0.2412695654698515,1.0593560206310173,0.3851715393142223,0.8817808539226211,0.0144647588272549,0.0006004959914127,0.0001302344344909,3.628235539e-05,1450000000000000.0,146.0108271232354,57.17486329580316,0.055464701661248,0.0011319326869642,0.0009244116943541,0.6685696107963307,0.0277552758437363,0.0060195117125514,0.0016769916810614,6.701984784067469e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,11.259658399540614,1.687468614727006,0.7538818510900286,23.73159355104025,14.464758827254904,36.28235539,1450000000000000.0,16.9235185471952,811.996361841815,1351.89861514448,0.0131455604741,0.0241799164587752,0.272715793880875,23.7323244434338,11.2786077795527,11.277125338221628,14.976787127954555,0.721274118195945,1.2359205849986419,480940563494816.6,7.09610575471116,8.562552745058882,619384096489387.2,-43.95143272805294,1.2747855873630742,1.2868841220025249
18,18,-3.68316650390625,38.36472333487818,10896.6,246.418888676,34610D,222.15941,9.83858,20.13848,225.3781165878696,65553.85628012776,0.3405991934304181,0.5046760495759394,30.28056297455636,32894.55555358498,0.0,2024-06-07 09:41:00,9.951808439884824e-05,0.2300315857671193,1.057411760817771,0.2523380247879697,0.5794491288592246,0.0116097247250561,0.0006063950439467,0.0001240616369332,2.727213984516232e-05,1585365512150430.0,95.65629843662354,37.45705639952622,0.0363366755694676,0.0007415648075401,0.0006056112594911,0.3515490006543266,0.0183619833156892,0.0037566562098826,0.0008258157480323,4.80057602283609e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,9.061252964565892,1.3582861861475968,0.7542869280947958,16.44727777679249,11.609724725056145,27.27213984516232,1585365512150430.0,12.9297709554735,758.269327519921,1231.03886157431,0.00995180843988,0.0207166882093724,0.188133258300122,16.4470149318576,9.08124196294122,9.080338305067407,14.968493445479844,0.5384947813068803,1.0182597215400997,272782317716103.16,3.360723506213937,7.964212763190493,584209046343825.1,-35.29987121274641,0.8686166433473373,0.885276443656745
19,19,-3.654148267663061,38.49623107910156,10896.6,246.93333312,34610D,222.14014,10.048319,20.161068,224.5201380784673,65523.5757171532,0.3402763586025273,0.5106983403503227,30.64190042101936,33382.617065891696,0.0,2024-06-07 09:42:00,9.991592896157434e-05,0.2300315857671193,1.064192628813615,0.2553491701751613,0.5856695302405726,0.0116667678407659,0.0006062214819146,0.000124228918058,2.7909610957513205e-05,1575788426766060.8,96.79776343000016,37.90403082080096,0.0367702805052232,0.0007504138878616,0.0006128380084203,0.3574919384119022,0.0185757782819114,0.0038066101365443,0.0008552035197495,4.828515205756039e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,9.11998725607633,1.3670868564126408,0.7514480965899824,16.691308532945847,11.66676784076598,27.909610957513205,1575788426766060.8,13.0388353971363,759.460541905039,1234.26833027508,0.00999159289616,0.0208108256950474,0.190288980778105,16.6912835022598,9.14374967944642,9.142836164477703,14.962538393681331,0.542292319213774,1.0241919089198008,277916846239573.3,3.444060863916587,7.918062379912125,581776759848300.0,-35.40198960634731,0.877526124760914,0.8941074463052173
20,20,-3.625,38.6279296875,10896.6,247.447777564,34610D,222.10652,10.280755,20.17529,224.1779412240813,65492.93381673218,0.3401326121055184,0.5179143309663357,31.07485985798014,33891.65558760469,-25.549122236955668,2024-06-07 09:43:00,9.92703991421322e-05,0.2300315857671193,1.061756163792016,0.2589571654831678,0.5934093586779682,0.01173840665577,0.0006059188674945,0.0001244165733374,2.861755818040383e-05,1565152539319731.0,98.16548229135924,38.43960164432144,0.0372898318295761,0.0007610169761137,0.0006214971971596,0.3647693417840341,0.0188288438927005,0.0038662275804699,0.0008892866099336,4.863689581572239e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,9.19418522499672,1.378215073312436,0.7503595866745556,16.945827793802344,11.73840665577,28.61755818040383,1565152539319731.0,13.1662616081694,760.935363289185,1237.88134245874,0.00992703991421,0.0209159201523392,0.192802983965885,16.9460226417961,9.21800153001263,9.217086546152268,14.96275477361691,0.5470137766772505,1.0305324614687508,283700933479806.6,3.540709299162261,7.900451247873637,580848516812792.8,-35.61655146400653,0.8876463764701443,0.9036445747340078
21,21,-3.59600830078125,38.75864837129237,10888.98,245.389999788,34610D,222.13521,10.500573,20.17899,224.67647001658423,65461.8589568742,0.3403552919096909,0.5219171363975983,31.315028183855897,34100.12180416465,-25.54624222248865,2024-06-07 09:44:00,9.94591396872294e-05,0.2303072702383211,1.0612477628768957,0.2609585681987991,0.5978639324497056,0.0117822981547981,0.0006054369852626,0.0001244599583749,2.891075599178108e-05,1560747664463967.2,98.92417403280078,38.73668986342975,0.037578033820627,0.0007668986494005,0.0006263005636771,0.3689629987880987,0.0189592762570478,0.0038974671042717,0.0009053411386992,4.88748571005764e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,9.242044657540111,1.3853874928204266,0.7519796970450746,17.050060902082325,11.782298154798193,28.91075599178108,1560747664463967.2,13.2437741532195,761.850425489296,1239.54208068463,0.00994591396872,0.0209585027622728,0.194183589159094,17.0501183027967,9.26514605368864,9.26422464187589,14.964111495816088,0.549979205763692,1.0343735653405337,286437669664317.75,3.590412770026603,7.941399693459281,583097487967107.2,-35.7651252531934,0.8937960927536763,0.9093585038732668
22,22,-3.56695556640625,38.88908774165784,10881.36,244.875555344,34610D,222.15767,10.747093,20.149393,225.3437698890266,65430.54392869034,0.3345214720369446,0.6371253919469726,38.22752351681836,40792.734194748016,357.41241239693704,2024-06-07 09:45:00,9.980415969256392e-05,0.2305832221844504,1.063226345353815,0.3185626959734863,0.7297258543869837,0.0128840602108231,0.0006048997883956,0.0001281998620675,3.628235539e-05,1450000000000000.0,120.76074678962918,47.28744659030431,0.045873028220182,0.0009361842493914,0.0007645504703363,0.4925257147013473,0.0231238208862132,0.00490076324204,0.0013869845939167,5.5429909099386616e+16,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,10.203297717747688,1.52947632610734,0.7541749819474134,20.396367097374007,12.884060210823192,36.28235539,1450000000000000.0,14.9903844398052,786.046248186091,1297.77243657918,0.00998041596926,0.02266465835947,0.231678981879381,20.3956749044876,10.2220372442798,10.221017144252516,14.974012904334618,0.6274910407287485,1.1250417358999945,381793145894913.7,5.240663486129997,7.991946286471698,585852119955052.1,-39.52167158013012,1.0627122809075749,1.071475553933517
