,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.5161360514426931,34610D,276.79285,20.893473,-3.8737943,159.51233092112733,68966.54029289274,0.2945542302856239,1.1297291976525878,67.78375185915527,89975.6130233967,1763.7816224990522,2023-05-04 15:00:00,0.0027841228375754,0.7305820758235784,0.3980143490440171,0.5648645988262939,0.8798489412537782,0.0171229946563268,0.000385437530641,8.359296240517889e-05,2.8561913786228295e-05,1565988516203789.8,214.1288721230715,83.84850104977508,0.0813405022309863,0.0016600102496119,0.0013556750371831,1.1606608208700997,0.0261264019341797,0.0056662446208443,0.0019360336767082,1.0614857699664445e+17,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.4782709720499853,44.98780651169835,17.12299465632683,28.5619137862283,1565988516203789.8,28.2732994991922,817.872217033609,1498.74244820936,0.278412283758,0.0201632772614757,0.486854406170397,44.9877383591601,24.1455989448991,24.078561272564198,0.27841228375754,0.7410656731240528,21.14325886320978,1008734288533839.9,15.062123827134837
1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.5163785727941468,34610D,273.41742,23.82667,-2.4256516,173.83660902467773,68898.75654103358,0.3036471569927267,1.2434275504054255,74.60565302432555,93675.91014772865,2124.169560766838,2023-05-04 15:01:00,0.00225191231905,0.6833994069049528,0.3960461122019104,0.6217137752027129,0.9972855803779844,0.0197696288281903,0.0003962265792937,8.593287086429716e-05,3.616549242133087e-05,1451755697799525.0,235.6792579038444,92.2871927910907,0.0895267836291906,0.0018270772169222,0.0014921130604865,1.4749260687756736,0.0295607426938026,0.0064110779470859,0.0026981501790396,1.0830918186611898e+17,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5244274026202267,46.83795507386432,19.76962882819036,36.16549242133086,1451755697799525.0,29.9567306442688,834.557336244521,1530.83436039501,0.225191231905,0.0207445364413848,0.524445400404819,46.8379734562784,25.2811337523342,25.224330771130894,0.225191231905,0.800413857179188,23.129032398312592,1067497885155918.1,16.4401194457222
2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.5167381870726524,34610D,269.7392,26.242931,-3.6206615,186.71515768779912,68824.15088800926,0.3094274131762006,1.198765132121999,71.92590792731994,95986.96060761673,2512.8477015842227,2023-05-04 15:02:00,0.0011892917373908,0.6299442896063308,0.2619376165589404,0.5993825660609995,1.0,0.0198527792719989,0.0004117300485772,8.92952339502521e-05,3.628235539e-05,1450000000000000.0,227.21394314240368,88.97234810609477,0.0863110895127839,0.0017614508063833,0.0014385181585463,1.4279291740192028,0.0296140575648792,0.0064226407754543,0.0026096413531674,1.0429256649461392e+17,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.5671067043985448,47.993480303808354,19.852779271998955,36.28235538999999,1450000000000000.0,31.0104682498406,850.174480961917,1565.9219628407,0.118929173739,0.0214496618266998,0.554415239977159,47.9934536587508,25.8472718337705,25.81656840228188,0.11892917373908,0.8550642696688816,25.33336648979637,1104216200215761.9,17.652462923509383
3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.5171189678384379,34610D,265.2603,26.90182,-7.545258,196.912775653878,68752.22498008194,0.3168769734190384,1.0637481191121263,63.824887146727576,73830.37098875623,1309.6690743242534,2023-05-04 15:03:00,0.0014361603141154,0.5712403748956332,0.4214324925768711,0.5318740595560632,0.9260074362888032,0.0176536248105361,0.0004304756509323,9.336074472271632e-05,3.359290137848858e-05,1490405173201639.5,201.6228184965124,78.95138540050202,0.076589864576073,0.0015630584607361,0.0012764977429345,1.1267406112631366,0.0274750598401729,0.0059587389958618,0.0021440631394131,9.51249419824936e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6031078352829355,36.91518549437812,17.6536248105361,33.59290137848858,1490405173201639.5,26.0026654555803,820.111178940719,1492.00948035975,0.143616031412,0.0198515498720073,0.442011196972861,36.9147752269298,22.2658281002101,22.23389666019858,0.14361603141154,0.7489252104942336,21.317315920514098,857102025671404.8,12.8555985596284
4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.5175397217855142,34610D,262.9615,26.855165,-8.811441,207.7184597680489,68688.4000929352,0.3194490995154214,0.9561065231740764,57.36639139044459,63417.96675601345,1310.6965099060546,2023-05-04 15:04:00,0.0016343611197208,0.5424921360051816,0.5577569573159871,0.4780532615870382,0.8554858202146784,0.0158314505259683,0.000440908119329,9.5623318730562e-05,2.9203197286147527e-05,1556354155186763.5,181.22043040241445,70.96222614997997,0.0688396696685335,0.0014048912177251,0.0011473278278088,0.908193187151162,0.0252933077406553,0.0054855647283506,0.0016752820453695,8.92824216085886e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6389785017555011,31.708983378006725,15.83145052596838,29.203197286147528,1556354155186763.5,23.8604123358829,807.706622162985,1457.86917597042,0.163436111972,0.0190871870500573,0.394999627623372,31.7090652248729,20.6944913667719,20.66072428229964,0.16343611197208002,0.7057934611628751,19.75983937535929,743329898274068.6,10.858381321347546
5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.5180696454191921,34610D,260.4812,26.772827,-9.477871,209.4141190708588,68631.03370154476,0.3209864628136243,0.919266588061206,55.15599528367236,60771.742823562665,1952.9782330452103,2023-05-04 15:05:00,0.0012762476376307,0.5149267974234382,0.5165164036998183,0.459633294030603,0.8376848614939987,0.0155237883896495,0.0004506786562204,9.755266038830658e-05,2.900308832232115e-05,1559360504173583.2,174.23778910112097,68.22796616590271,0.0661871943404068,0.0013507590681715,0.0011031199056734,0.8562299992042404,0.0248576298369481,0.0053806140762871,0.0015996942027178,8.600808061374312e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6472543475235131,30.38587141178133,15.523788389649589,29.00308832232115,1559360504173583.5,22.9897471444918,803.786080683652,1450.68929128211,0.127624763763,0.0189559244437319,0.379045858781683,30.3855499315373,19.9961684752875,19.970680940914782,0.12762476376307,0.6922412647451519,19.421539640882084,707855625096227.9,10.244512089806449
6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.5188857240893362,34610D,256.43777,25.977953,-11.896204,200.21633950723697,68575.87770626109,0.3206288628272178,0.9235244270694954,55.41146562416973,63786.81870836778,1514.9470296503898,2023-05-04 15:06:00,0.0008373352079846,0.4759628928252322,0.4545247180523076,0.4617622135347477,0.8527848978653059,0.0156136679314806,0.0004637686035906,0.0001005812573056,3.2723274848600095e-05,1503470059386898.5,175.04481990675217,68.54398297709795,0.0664937587490036,0.0013570154846735,0.0011082293124833,0.865176223852442,0.0256980980354313,0.0055733548816263,0.0018132446193834,8.330947951268555e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6236855864356111,31.89340935418389,15.61366793148066,32.7232748486001,1503470059386898.5,22.6678284390239,804.527941088515,1465.31152371427,0.0837335207985,0.0194009427979252,0.380410430557762,31.894255029192,19.6078321821785,19.591427590082642,0.08373352079846,0.6947939119973359,19.549167683792348,733409319680942.4,10.633370696549811
7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.520040743865111,34610D,253.21094,24.925848,-14.074659,201.03479365181613,68520.46624063692,0.3170725466107493,0.7475676034757076,44.85405620854246,50853.089502022434,769.6379219367504,2023-05-04 15:07:00,0.0005422742713156,0.4473909919617161,0.3756175417950081,0.3737838017378538,0.7010356300781293,0.0141801330926197,0.0004737797079067,9.979650849150736e-05,2.4652434154578665e-05,1522327111962233.8,141.69396356278563,55.48446752996703,0.0538248674502509,0.0010984666826581,0.0008970811241708,0.636036486780981,0.0212509416489147,0.0044762782012943,0.0011057616672468,6.828254584774214e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6302128216157624,25.426544751011217,14.180133092619789,24.652434154578668,1522327111962233.8,19.1730491041719,775.532143968899,1400.13745129354,0.0542274271316,0.0180943829991763,0.307825937376405,25.4263266496979,17.0122372998525,17.003017001198007,0.05422742713156,0.5979312460133891,17.096543234759956,557097744776140.2,7.419428465616895
8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.52127242928564,34610D,251.46817,24.814825,-15.080225,202.16132462701268,68475.61218442838,0.3033653553953555,1.0589748377677766,63.5384902660666,83420.94614924537,2663.997612053356,2023-05-04 15:08:00,0.0004937330761152,0.4334051238880015,0.3920552885944042,0.5294874188838883,1.0,0.018663512775883,0.0004783517330928,0.000103744018841,3.628235539e-05,1450000000000000.0,200.7180907505044,78.59711245912439,0.0762461883192799,0.0015560446595771,0.0012707698053213,1.1858514248410523,0.0303937469368781,0.0065917383312964,0.0023053260847774,9.213081088579656e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6359365215086201,41.71047307462268,18.66351277588301,36.28235539,1450000000000000.0,26.8937938281447,860.424200341881,1606.95677843599,0.0493733076115,0.0225238488276137,0.497528362363954,41.7108017258237,22.0889585155622,22.078057848146187,0.04937330761152,0.8871622797942947,25.55410350364642,920408565949018.9,16.22346461345302
9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.522482414806489,34610D,245.6387,26.475786,-18.505022,204.01964015825544,68412.07369416232,0.2970260641978411,1.0318658578064697,61.91195146838818,78989.60081217134,2427.8603778261468,2023-05-04 15:09:00,0.0004458572898947,0.3876339764052093,0.5658864582547842,0.5159329289032348,1.0,0.018343190696326,0.0004961059887752,0.0001075945282227,3.628235539e-05,1450000000000000.0,195.57985468863825,76.58508396639618,0.0742943417620658,0.0015162110563686,0.0012382390293677,1.1356627321663308,0.0307148899002293,0.0066613872095918,0.0022463114260644,8.977232962916286e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6493529184248923,39.49480040608567,18.343190696326097,36.28235538999999,1450000000000000.0,25.4977255751002,863.126085720376,1619.3059473896,0.0445857289895,0.0228646449027375,0.476735599017084,39.4949023649183,20.8503390734927,20.841046940785116,0.044585728989470004,0.895572280963191,25.534495743327255,854921651801434.4,15.446105547917051
10,10,140.82601148028706,41.85195146980932,8130.54,885974.0,TVJ571,194.459999832,-0.5235062779145805,34610D,240.24857,28.956743,-19.726286,206.4479078972925,68350.16174269392,0.3232394691177926,0.6082812865096572,36.49687719057943,41076.91436252787,484.90780881321865,2023-05-04 15:10:00,0.000359279688856,0.3493223559515487,0.7208071677266995,0.3041406432548286,0.6036403502482596,0.0127951927468107,0.0005127138701126,0.0001055539987803,2.3518382247427678e-05,1468799572799319.5,115.29363504504042,45.14663708474677,0.0437962526286953,0.000893801074055,0.0007299375438115,0.4669845783101439,0.0187124551514077,0.0038523913304604,0.0008583475086054,5.3606597626032296e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6644117578402884,20.538457181263933,12.79519274681073,23.518382247427677,1468799572799319.5,15.8588866010311,749.599064788549,1352.13445951323,0.0359279688856,0.0172754521400412,0.247802152610656,20.5383879482005,14.3441775417443,14.339025821008828,0.0359279688856,0.5201855453203924,15.031538419620391,425683839225789.8,5.087923195346685
11,11,140.76189214533025,41.754913330078125,8275.32,885974.0,TVJ571,207.321110932,-0.5245466502927845,34610D,239.20982,28.895031,-20.110746,204.59118718391852,68313.66486550335,0.3259946804163373,0.6576819161481405,39.46091496888843,45197.97207833807,688.8453189987898,2023-05-04 15:11:00,0.0003115305976005,0.3420415810466536,0.6839656447792846,0.3288409580740702,0.6548823120523067,0.0132334736055366,0.0005164110616825,0.0001076487828741,2.669175698686088e-05,1594084928735565.5,124.65703038671856,48.813151816515,0.0473530979626661,0.0009663897543401,0.0007892182993777,0.5222049766911117,0.0203780529940496,0.004247919467502,0.0010532811528287,6.290404982602073e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6598643233411045,22.598986039169034,13.233473605536664,26.691756986860888,1594084928735565.5,16.7264607095296,760.085842728066,1380.60131253594,0.0311530597601,0.0178898873033405,0.267534679228063,22.5999086509909,14.954520097961,14.949862758281867,0.03115305976005,0.5506353987472679,15.705433133321296,483879702517462.7,6.071053665805246
12,12,140.69443103879,41.65121822033898,8481.060000000001,885974.0,TVJ571,215.037777592,-0.5256809718307889,34610D,237.76048,29.051922,-20.72947,203.5319144843895,68274.20395053446,0.3044629387933319,0.9976589811425944,59.85953886855566,65450.51164157085,1809.726227973468,2023-05-04 15:12:00,0.0002535917431055,0.3319070490761571,0.6319679723607153,0.4988294905712971,1.0,0.0179491504820102,0.0005219265977912,0.000113194453054,3.628235539e-05,1450000000000000.0,189.09628328576733,74.04624958040336,0.0718314466422667,0.0014659478906585,0.0011971907773711,1.074427870935445,0.03124228546702,0.0067757677622953,0.0021718450627104,8.679633135940571e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6584455532886693,32.72525582078543,17.94915048201021,36.28235539,1450000000000000.0,21.4426978792881,829.821345794345,1552.35306463949,0.0253591743106,0.0215481140868175,0.386872309636602,32.7252749902662,17.9538825568628,17.949330754789116,0.02535917431055,0.7836256163571269,21.275938580029678,774037946872701.8,11.824601607745064
13,13,140.62849564985794,41.54937744140625,9022.08,885974.0,TVJ571,208.34999982,-0.5267749212706094,34610D,233.81805,28.967875,-22.438713,203.93857173506836,68214.3444116659,0.3269313529146507,0.6661454791849453,39.96872875109672,46058.07061314376,687.3367507293295,2023-05-04 15:13:00,0.0001943575017893,0.3064122174213943,0.691716046537839,0.3330727395924726,0.6799725138140957,0.0132403908834413,0.0005358591853692,0.0001123472620038,3.151172865312284e-05,1521671796118784.8,126.26121412471451,49.44131746510664,0.047962474501316,0.0009788260102309,0.0007993745750219,0.5292015917787611,0.0214176104288065,0.0044903772409608,0.0012594837350148,6.081928726726586e+16,climb,0,GTF2035,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,0,0.6653000706764036,23.02903530657188,13.240390883441348,31.51172865312284,1521671796118784.8,16.4015771543644,762.783017923109,1397.3749247984,0.0194357501789,0.0183480132912549,0.267225818155788,23.0296774223994,14.5642917254237,14.561461596125477,0.01943575017893,0.5586538435488189,15.784238450643077,495315134528325.6,6.28516867466375
