,flight_id,total_flight_distance_flown,total_contrails_formed,total_persistent_contrails_formed,mean_lifetime_contrail_altitude,mean_lifetime_rhi,mean_lifetime_n_ice_per_m,mean_lifetime_r_ice_vol,mean_lifetime_contrail_width,mean_lifetime_contrail_depth,mean_lifetime_tau_contrail,mean_lifetime_tau_cirrus,mean_contrail_lifetime,max_contrail_lifetime,mean_lifetime_rf_sw,mean_lifetime_rf_lw,mean_lifetime_rf_net,total_energy_forcing,mean_lifetime_olr,mean_lifetime_sdr,mean_lifetime_rsr
0,34610D,3534421.935163029,2813023.0680274954,349799.1299835975,12368.242425680764,1.0672637819935087,5692475393579.277,4.579465274186423e-06,6463.853044266011,540.8841478477748,0.11585898951453212,0.06766192,4.148148148148148,7.666666666666667,-2.6052009569935115,6.1242256,3.519024862338521,197430491802455.84,227.73827,109.92430658924894,27.19992842080067
