,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact,accf_sac_contrails_atr20
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.5039078623597905,34610D,285.5736,14.787132,4.982488,157.76455205676763,69016.38008261744,0.24125184176279263,1.35272906598529,66.90153077914742,89.0130063780636,1820.80145932014,0.0087019423315624,73058.20758235783,0.6290829968238415,0.5575127564928952,0.6900102412961757,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4657014910991174,44.50603789738814,14.830887498626184,105.28847822962044,1342916752775613.0,17.5450509528031,757.301592255262,1452.54572877792,0.870194233156,0.0204730778849379,0.676364532992645,44.5065031890318,33.0367781920202,32.751774142178604,0.87019423315624,0.8266825927171391,1892520065579636.8,0.020336949820674483,6.128653512767692e-05,3.16,35.8,2023-08-05 15:00:00,0.008701942331562478,0.62908295591369,0.0,730.5820758235783,0,0.008701942331562478,14.787132,4.982488,0.62908295591369,1.5174148,0.0,0.8912374049158514,0.0,8181.733683333497,-0.47086366415065145,-0.8822059905615143,4.491242057300931,242.34216277797452,0.708611485811765,inf,0.0,235.717275831393,0.0,0.0,0.0,0 days,0.008501874,4.8960044e-07,26719.658,0.69319415,-205.3762,0.0,0.0,1.0,-8.758252310998879e-13,7.70748e-12,2.4867754e-16,0.0,0.0,0.0,7.48e-16,8.980817949973576e-14,6.831653996803787e-12,1231.4159944157689,1.1276485134242872e-11,1.9184511832128663e-13,0.0,0.008501874,4.8960044e-07,26719.658,0.69319415,-205.3762,0.0,0.0,0.0,-8.758252310998879e-13,7.70748e-12,2.4867754e-16,0.0,0.0,0.0,7.48e-16,8.980817949973576e-14,6.831653996803787e-12,1231.4159944157689,1.1276485134242872e-11,1.9184511832128663e-13,0.0
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.5042483723171817,34610D,282.42395,15.296858,6.2929893,170.0114529925278,68949.4785518383,0.2551619021442816,1.434203067061808,66.41012202328402,92.6253234728748,2194.901710502228,0.0073060651235217,68339.94069049528,0.6278299310943999,0.5534176835273669,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5046434157499446,46.31222828857107,15.31140460581931,104.9718843715674,1242610294904509.5,18.234607814605,771.279512425533,1485.27552025707,0.730606512352,0.0211323263681681,0.717101533530904,46.3126617364374,33.9338661081386,33.687741276508085,0.73060651235217,0.8886423965183242,1485765533784123.8,0.022680923127053592,6.135684563876897e-05,3.16,35.8,2023-08-05 15:01:00,0.007306065123521766,0.6278302157094389,0.0,683.3994069049528,1,0.007306065123521766,15.296858,6.2929893,0.6278302157094389,1.4508535,0.0,0.8429766082305896,0.0,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.274531314614238,241.76446897012752,0.6863198097558117,inf,0.0,234.98093008926253,0.0,0.0,0.0,0 days,0.00713448,4.5440734e-07,32193.309,0.6686363,-203.80328,0.0,0.0,1.0000000000000002,-8.4560363635292e-13,6.977635e-12,2.4596474e-16,0.0,0.0,0.0,7.480000000000001e-16,8.071037256658082e-14,6.1320313713527535e-12,1231.7655312325353,1.1968149125497924e-11,2.033998263331593e-13,0.0,0.00713448,4.5440734e-07,32193.309,0.6686363,-203.80328,0.0,0.0,0.0,-8.4560363635292e-13,6.977635e-12,2.4596474e-16,0.0,0.0,0.0,7.480000000000001e-16,8.071037256658082e-14,6.1320313713527535e-12,1231.7655312325353,1.1968149125497924e-11,2.033998263331593e-13,0.0
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.5046999587528954,34610D,278.81906,14.454638,6.396135,180.5239095848346,68883.06842981502,0.26692070890601094,1.556229668106546,63.81454253620284,99.015382265863,2599.733191734708,0.0061379571890328,62994.42896063308,0.6439490076348765,0.531787854468357,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5393003408139602,49.50721916865054,15.339784279203846,98.84007830051144,1133921549793557.2,19.1019086498095,788.845028641889,1535.48902688112,0.613795718903,0.0222876758470756,0.778114834053273,49.5076911329315,34.9123362791267,34.699353135096345,0.61379571890328,0.9727813614151114,1120573672685630.8,0.025835092377047297,6.292335889491968e-05,3.16,35.8,2023-08-05 15:02:00,0.006137957189032876,0.6439497493415396,0.0,629.9442896063307,2,0.006137957189032876,14.454638,6.396135,0.6439497493415396,1.3803004,2.4550324e-09,0.787085901999404,0.0,9904.532106848184,-0.4803242924734069,-0.8770909725107887,3.9993731673471244,240.99236694082185,0.6800655890980841,inf,0.0,234.20725009124567,0.0,0.0,0.0,0 days,0.0060066213,5.041954e-07,38793.543,0.66475636,-202.25352,0.0,0.0,1.0000000000000002,-8.091423232411954e-13,6.1800187e-12,2.4980256e-16,0.0,0.0,0.0,7.48e-16,7.081919423044798e-14,5.3708762821180856e-12,1232.1808203401,1.2956273530341182e-11,2.2070573651460485e-13,0.0,0.0060066213,5.041954e-07,38793.543,0.66475636,-202.25352,0.0,0.0,0.0,-8.091423232411954e-13,6.1800187e-12,2.4980256e-16,0.0,0.0,0.0,7.48e-16,7.081919423044798e-14,5.3708762821180856e-12,1232.1808203401,1.2956273530341182e-11,2.2070573651460485e-13,0.0
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.5051714619288799,34610D,274.6789,14.952242,5.1513853,191.5832846670804,68819.25388727881,0.2751497032808477,1.364644951496523,60.74446617141756,84.33591197331299,1356.7023171945043,0.0058403906265471,57124.037489563314,0.7744051071743105,0.506203884761813,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5766365931666758,37.55525279830073,15.042795447918303,91.84371252023824,1014757915860863.0,17.0898716976303,771.7700106998575,1497.1034824488652,0.5873357864755,0.021484694822714,0.6823224757482615,42.167955986656494,31.63608870035305,31.4505089642053,0.58733578647544,0.8908650114884392,1401825785090399.8,0.02293093344893918,5.832077055936182e-05,3.16,35.8,2023-08-05 15:03:00,0.005840390626547198,0.7744053210765969,0.0,571.2403748956332,3,0.005840390626547198,14.952242,5.1513853,0.7744053210765969,1.3941494,4.6043334e-07,0.7244960879857306,0.0,10425.443968691361,-0.4806838213428572,-0.8768939866935046,3.666911386123055,239.99407073088426,0.7858665298733769,inf,0.0,234.2812917444716,0.0,0.0,0.0,0 days,0.0057340846,6.326826e-07,46606.348,0.77464193,-201.7987,0.0,0.0,0.9999999999999999,-7.659442700910669e-13,5.338282e-12,2.5970679e-16,0.0,0.0,0.0,7.479999999999999e-16,6.044809830304321e-14,4.572337808672267e-12,1232.6081860994584,8.584815503356757e-12,1.935350387371981e-13,0.0,0.0057340846,6.326826e-07,46606.348,0.77464193,-201.7987,0.0,0.0,0.0,-7.659442700910669e-13,5.338282e-12,2.5970679e-16,0.0,0.0,0.0,7.479999999999999e-16,6.044809830304321e-14,4.572337808672267e-12,1232.6081860994584,8.584815503356757e-12,1.935350387371981e-13,0.0
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.5056805915800872,34610D,272.51257,15.223878,5.109518,203.22081562490555,68758.50942110739,0.28043209953800885,1.1730602348865,58.921649222582,69.656441680763,1359.287014183587,0.005608758540476,54249.21360051817,0.8436871988516937,0.4910137435215166,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6140901628855809,34.82869315524636,14.909972698508192,88.17659410073519,976366917754299.6,15.0778347454511,754.694992757826,1458.71793801661,0.560875854048,0.0206817137983524,0.58653011744325,34.8282208403815,28.3598411215794,28.201664793314254,0.5608758540476,0.8155300377992278,1709882366311392.2,0.020345053826247277,5.248496741049591e-05,3.16,35.8,2023-08-05 15:04:00,0.00560875854047606,0.8436884964692983,0.0,542.4921360051817,4,0.00560875854047606,15.223878,5.109518,0.8436884964692983,1.3777406,8.579164e-07,0.6935046163594756,0.0,11784.876773848331,-0.4816600386620713,-0.8763581500482848,3.5072373938027135,239.48580502455818,0.8384135938244405,inf,0.0,234.42995547896552,0.0,0.0,0.0,0 days,0.0055134622,6.6525035e-07,50654.652,0.8239489,-201.59866,0.0,0.0,1.0,-7.435943002808517e-13,4.932472e-12,2.6221723e-16,0.0,0.0,0.0,7.48e-16,5.546562412365768e-14,4.1888774536756525e-12,1233.059362979931,5.998298328459445e-12,1.6636434095979135e-13,0.0,0.0055134622,6.6525035e-07,50654.652,0.8239489,-201.59866,0.0,0.0,0.0,-7.435943002808517e-13,4.932472e-12,2.6221723e-16,0.0,0.0,0.0,7.48e-16,5.546562412365768e-14,4.1888774536756525e-12,1233.059362979931,5.998298328459445e-12,1.6636434095979135e-13,0.0
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.5062928116857506,34610D,270.3353,15.02141,5.9643626,210.2533941425553,68699.5877718848,0.28862170896661293,1.243024004219418,57.31610369213344,73.4255034053954,2029.792640452013,0.0049634607569158,51492.67974234382,0.8498056800109948,0.4776341974344453,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6378944856160677,36.71323973971996,14.893588446551073,84.7963704510919,926562528847168.0,15.633722735227,767.195267864304,1491.03002366439,0.496346075692,0.0213839860817924,0.621512002109709,36.7127517026977,29.0643661912454,28.92081884186593,0.49634607569158,0.8703588805284016,1372228220410383.2,0.02215836300921677,5.338201625706158e-05,3.16,35.8,2023-08-05 15:05:00,0.004963460756915883,0.8498058336763861,0.0,514.9267974234381,5,0.004963460756915883,15.02141,5.9643626,0.8498058336763861,1.3214121,9.32581e-07,0.6635676166361447,0.0,11776.905178293267,-0.6955962148912547,-0.7184329515194577,3.365485714211605,239.01712790006988,0.8268339926489702,inf,0.0,233.8368716908767,0.0,0.0,0.0,0 days,0.0048634894,5.9373366e-07,54762.664,0.8116178,-201.79434,0.0,0.0,1.0,-7.209106316057201e-13,4.554008e-12,2.5670448e-16,0.0,0.0,0.0,7.48e-16,5.083497567339244e-14,3.83309778443142e-12,1233.5705606550987,6.3345874676386735e-12,1.7628665869760127e-13,0.0,0.0048634894,5.9373366e-07,54762.664,0.8116178,-201.79434,0.0,0.0,0.0,-7.209106316057201e-13,4.554008e-12,2.5670448e-16,0.0,0.0,0.0,7.48e-16,5.083497567339244e-14,3.83309778443142e-12,1233.5705606550987,6.3345874676386735e-12,1.7628665869760127e-13,0.0
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.507208337418723,34610D,266.91507,14.492171,6.5854993,211.3302735912591,68642.27166819267,0.2893408171147107,1.146627945583664,55.50044733349676,67.554136848631,1578.6676876260278,0.0038402658750161,47596.28928252322,0.8132875477851604,0.4625037277791397,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.645256461401236,33.77674642601481,14.926690543340978,80.5583914425308,829828990788146.9,14.4718260160678,758.840388907678,1479.41999092318,0.384026587502,0.0212070955953302,0.573313972791832,33.7770684243155,27.0340636799919,26.930642851257968,0.38402658750161,0.8333396245459469,1520213316613495.0,0.021213448784269697,5.08803519673735e-05,3.16,35.8,2023-08-05 15:06:00,0.0038402658750161475,0.8132884956390649,0.0,475.96289282523225,6,0.0038402658750161475,14.492171,6.5854993,0.8132884956390649,1.1559056,6.4558014e-07,0.6212157377509185,0.0,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.110967189311728,238.1299295178372,0.7653764988573841,inf,0.0,232.3083180827076,0.0,0.0,0.0,0 days,0.0037465414,5.1531106e-07,60882.12,0.75129634,-203.57631,0.0,0.0,0.9999999999999999,-6.870887909542882e-13,4.0241664e-12,2.506594e-16,0.0,0.0,0.0,7.48e-16,4.438066681664438e-14,3.3370774934769938e-12,1234.3072924249382,4.870251001723365e-12,1.626156925450317e-13,0.0,0.0037465414,5.1531106e-07,60882.12,0.75129634,-203.57631,0.0,0.0,0.0,-6.870887909542882e-13,4.0241664e-12,2.506594e-16,0.0,0.0,0.0,7.48e-16,4.438066681664438e-14,3.3370774934769938e-12,1234.3072924249382,4.870251001723365e-12,1.626156925450317e-13,0.0
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.5084942580644047,34610D,264.1701,13.885335,6.4530973,214.58722752565123,68586.77122085918,0.28559415399969856,0.923023319946958,48.91314770760891,52.861509059155,803.4357509103593,0.0029751361071642,44739.09919617161,0.7523847159342791,0.4076095642300742,0.6398722420798777,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6585962372203967,26.43101091371653,13.732187231784032,64.55044705429609,797981826172430.9,12.1397030956902,728.801638932155,1412.25016678429,0.297513610716,0.0198245447561592,0.461511659973479,26.4307545295775,23.2798112466161,23.2107560881038,0.29751361071642,0.7125404392480207,2239774521245864.8,0.01761673423933766,4.516589934260218e-05,3.16,35.8,2023-08-05 15:07:00,0.002975136107164288,0.7523853097265105,0.0,447.3909919617161,7,0.002975136107164288,13.885335,6.4530973,0.7523853097265105,1.1384377,6.288478e-07,0.589991865296623,0.0,12963.734149278178,-0.9351760437679651,-0.35418323952792735,2.9067174301301755,237.3702288245401,0.6893150674856187,inf,0.0,230.8988190901855,0.0,0.0,0.0,0 days,0.0029132005,4.5987474e-07,65558.99,0.7062807,-210.394,0.0,0.0,1.0,-6.61279989958941e-13,3.6366398e-12,2.463862e-16,0.0,0.0,0.0,7.48e-16,3.9674062940548984e-14,2.9753597506973236e-12,1235.3302811096767,2.902878176524091e-12,1.3090390565353355e-13,0.0,0.0029132005,4.5987474e-07,65558.99,0.7062807,-210.394,0.0,0.0,0.0,-6.61279989958941e-13,3.6366398e-12,2.463862e-16,0.0,0.0,0.0,7.48e-16,3.9674062940548984e-14,2.9753597506973236e-12,1235.3302811096767,2.902878176524091e-12,1.3090390565353355e-13,0.0
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.5098586615370182,34610D,262.67148,14.029828,5.8330593,216.4085334715387,68537.85807315157,0.2968212744300677,1.423706384545132,53.41885038722281,84.0277074769808,2789.8040201446115,0.0026583466715047,43340.512388800154,0.7437403796310046,0.4451570865601901,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6660780582792784,42.01421804454887,14.943565607009322,76.02928723854122,737599548157749.8,16.6567616585606,796.504668221636,1588.76957360987,0.26583466715,0.0237845871549097,0.711853192272566,42.0138537384904,29.9291800877705,29.849828894483867,0.26583466715047,1.0098953610150754,910853969106599.8,0.027580084110526544,5.735006472152665e-05,3.16,35.8,2023-08-05 15:08:00,0.002658346671504786,0.7437397282517485,0.0,433.4051238880015,8,0.002658346671504786,14.029828,5.8330593,0.7437397282517485,1.1885421,9.1672706e-07,0.5748090128353303,0.0,12877.115418230198,-0.9398759916806336,-0.3415159150937853,2.8600295202706576,237.18996160320165,0.6714633556527442,inf,0.0,230.58489473854618,0.0,0.0,0.0,0 days,0.0026171291,4.761885e-07,68053.96,0.6877544,-218.31537,0.0,0.0,1.0,-6.475649189559943e-13,3.459299e-12,2.476437e-16,0.0,0.0,0.0,7.480000000000001e-16,3.754818598438024e-14,2.811734021926325e-12,1236.4109336658255,6.6243230735339225e-12,2.0191117842129835e-13,0.0,0.0026171291,4.761885e-07,68053.96,0.6877544,-218.31537,0.0,0.0,0.0,-6.475649189559943e-13,3.459299e-12,2.476437e-16,0.0,0.0,0.0,7.480000000000001e-16,3.754818598438024e-14,2.811734021926325e-12,1236.4109336658255,6.6243230735339225e-12,2.0191117842129835e-13,0.0
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.5112029892931782,34610D,257.9111,15.542427,4.1928,218.262063788524,68484.43922276434,0.29821999791773074,1.302622303309712,51.05270529468407,76.5875988866336,2556.267627239008,0.0014825153738558,38763.39764052093,0.5714824169734907,0.4254392107890339,0.707338638373121,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6779543202667785,38.29353129822117,14.877899419625804,70.92586402027648,631856162815205.5,15.2115103447928,788.138878027265,1581.95888197168,0.148251537386,0.0237584655612852,0.651311151654856,38.2937994433168,27.413855914844,27.37327461439538,0.14825153738558,0.9692201962594066,987042299183638.8,0.026264805020787825,5.463662769149494e-05,3.16,35.8,2023-08-05 15:09:00,0.0014825153738558933,0.5714823756259638,0.0,387.6339764052093,9,0.0014825153738558933,15.542427,4.1928,0.5714823756259638,1.1034615,1.4293921e-06,0.5235935058403531,0.0,11709.442181463151,-0.9150288307110056,-0.4033884467453792,2.5604916454492384,235.96729620020471,0.4923706020683068,inf,0.0,228.23866080226503,0.0,0.0,0.0,0 days,0.0015653874,6.3107404e-07,76423.19,0.5767081,-225.8202,0.0,0.0,1.0,-6.011745438130085e-13,2.9142721e-12,2.595828e-16,0.0,0.0,0.0,7.48e-16,3.1077852274929455e-14,2.3130976522353835e-12,1237.4829859200302,4.748297365575048e-12,1.8473893715322603e-13,0.0,0.0015653874,6.3107404e-07,76423.19,0.5767081,-225.8202,0.0,0.0,0.0,-6.011745438130085e-13,2.9142721e-12,2.595828e-16,0.0,0.0,0.0,7.48e-16,3.1077852274929455e-14,2.3130976522353835e-12,1237.4829859200302,4.748297365575048e-12,1.8473893715322603e-13,0.0
