,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_level,cocip_waypoint,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_ef,cocip_persistent_1,cocip_cocip,cocip_contrail_age,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,0,141.68274619362572,42.55723571777344,2674.6200000000003,885974.0,TVJ571,127.067777668,-0.5039078623597905,34610D,285.5736,14.787132,4.982488,157.76455205676763,69016.38008261744,0.2997459187829778,1.08873893763012,66.90153077914742,89.0120993599968,1820.80145932014,0.0087019423315624,73058.20758235783,0.6290829968238415,0.5575127564928952,0.9755019786324683,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4657014910991174,44.50603789738814,16.40988392857614,30.734609055386493,1533346898875897.8,22.3804024000296,823.283283725224,1647.1543061986,0.870194233156,0.0252877417013388,0.54436946881506,44.5060496799984,21.5270100131654,21.34129925774389,0.87019423315624,0.94006134039068,886910364973080.2,28.675011416980613,1744444334092320.5,0.016185537213249383,1.897483152809837e-05,3.16,35.8,2023-08-05 15:00:00,0.008701942331562478,0.62908295591369,0.0,730.5820758235783,0,0.008701942331562478,14.787132,4.982488,0.62908295591369,1.5174148,0.0,0.8912374049158514,0.0,8181.733683333497,-0.47086366415065145,-0.8822059905615143,4.866407394944478,243.28625770147931,0.708611485811765,inf,0.0,236.59964864706774,0.0,0.0,0.0,0 days,0.008501874,4.8960044e-07,26719.658,0.69319415,-205.3762,0.0,0.0,1.0,-8.758252310998879e-13,7.70748e-12,2.4867754e-16,0.0,0.0,0.0,7.48e-16,8.980817949973576e-14,6.831653996803787e-12,1231.4159944157689,8.181733683333496,7.223172503690494e-12,0.008501874,4.8960044e-07,26719.658,0.69319415,-205.3762,0.0,0.0,0.0,-8.758252310998879e-13,7.70748e-12,2.4867754e-16,0.0,0.0,0.0,7.48e-16,8.980817949973576e-14,6.831653996803787e-12,1231.4159944157689,8.181733683333496
1,1,1,141.59485556862572,42.52262878417969,3200.4,885974.0,TVJ571,149.703333204,-0.5042483723171817,34610D,282.42395,15.296858,6.2929893,170.0114529925278,68949.4785518383,0.3139492730024314,1.165621550898296,66.41012202328402,92.6233127565032,2194.901710502228,0.0073060651235217,68339.94069049528,0.6278299310943999,0.5534176835273669,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5046434157499446,46.31222828857107,17.0788394423635,32.63754707842534,1504757995669607.0,23.424329817227,837.847884394305,1686.09603068794,0.730606512352,0.0261944357504921,0.582810775449148,46.3116563782516,22.249411325388,22.088034705379886,0.73060651235217,1.0,822103034544640.2,27.82739509181495,1690159634824608.2,0.017695406869430587,2.0580924244117542e-05,3.16,35.8,2023-08-05 15:01:00,0.007306065123521766,0.6278302157094389,0.0,683.3994069049528,1,0.007306065123521766,15.296858,6.2929893,0.6278302157094389,1.4508535,0.0,0.8429766082305896,0.0,9587.418296793368,-0.4794178129158185,-0.877586782409018,4.640813934467642,242.72664259554992,0.6863198097558117,inf,0.0,235.87870650408215,0.0,0.0,0.0,0 days,0.00713448,4.5440734e-07,32193.309,0.6686363,-203.80328,0.0,0.0,1.0000000000000002,-8.4560363635292e-13,6.977635e-12,2.4596474e-16,0.0,0.0,0.0,7.480000000000001e-16,8.071037256658082e-14,6.1320313713527535e-12,1231.7655312325353,9.587418296793368,7.588811048804533e-12,0.00713448,4.5440734e-07,32193.309,0.6686363,-203.80328,0.0,0.0,0.0,-8.4560363635292e-13,6.977635e-12,2.4596474e-16,0.0,0.0,0.0,7.480000000000001e-16,8.071037256658082e-14,6.1320313713527535e-12,1231.7655312325353,9.587418296793368
2,2,2,141.49248296564275,42.48133850097656,3832.86,885974.0,TVJ571,164.107777636,-0.5046999587528954,34610D,278.81906,14.454638,6.396135,180.5239095848346,68883.06842981502,0.3263794495493211,1.272714147072194,63.81454253620284,99.0148617964256,2599.733191734708,0.0061379571890328,62994.42896063308,0.6439490076348765,0.531787854468357,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5393003408139602,49.50721916865054,17.110495054480037,33.394282478853846,1493389136119953.5,24.7908521677536,857.118721407059,1739.30138258605,0.613795718903,0.0274888080933783,0.636357073536097,49.5074308982128,23.1496786391909,23.00845373517853,0.61379571890328,1.0,788426958560777.2,26.488482507843823,1614859038124003.8,0.01971103231370745,1.9737861100521526e-05,3.16,35.8,2023-08-05 15:02:00,0.006137957189032876,0.6439497493415396,0.0,629.9442896063307,2,0.006137957189032876,14.454638,6.396135,0.6439497493415396,1.3803004,2.4550324e-09,0.787085901999404,0.0,9904.532106848184,-0.4803242924734069,-0.8770909725107887,4.352387474487859,241.9749386856327,0.6800655890980841,inf,0.0,235.1239340924874,0.0,0.0,0.0,0 days,0.0060066213,5.041954e-07,38793.543,0.66475636,-202.25352,0.0,0.0,1.0000000000000002,-8.091423232411954e-13,6.1800187e-12,2.4980256e-16,0.0,0.0,0.0,7.48e-16,7.081919423044798e-14,5.3708762821180856e-12,1232.1808203401,9.904532106848185,8.084192390180975e-12,0.0060066213,5.041954e-07,38793.543,0.66475636,-202.25352,0.0,0.0,0.0,-8.091423232411954e-13,6.1800187e-12,2.4980256e-16,0.0,0.0,0.0,7.48e-16,7.081919423044798e-14,5.3708762821180856e-12,1232.1808203401,9.904532106848185
3,3,3,141.3869268243963,42.43862915039063,4579.62,885974.0,TVJ571,165.136666524,-0.5051714619288799,34610D,274.6789,14.952242,5.1513853,191.5832846670804,68819.25388727881,0.3346902935254297,0.9991454530633,60.74446617141756,75.1096360579394,1356.7023171945043,0.0058403906265471,57124.037489563314,0.7744051071743105,0.506203884761813,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5766365931666758,37.55525279830073,16.779224038117945,34.305871270088886,1479693827391537.5,20.4412843072519,827.366257589646,1658.12505051819,0.584039062655,0.0254756993421733,0.49957272653165,37.5548180289697,19.6097747826942,19.49591104656186,0.58403906265471,0.9606670073459987,746627099447092.0,24.87891076860296,1522310794998836.0,0.016874760396121534,1.6883234722813246e-05,3.16,35.8,2023-08-05 15:03:00,0.005840390626547198,0.7744053210765969,0.0,571.2403748956332,3,0.005840390626547198,14.952242,5.1513853,0.7744053210765969,1.3941494,4.6043334e-07,0.7244960879857306,0.0,10425.443968691361,-0.4806838213428572,-0.8768939866935046,3.9950744448904683,240.9799357451962,0.7858665298733769,inf,0.0,235.21062953966978,0.0,0.0,0.0,0 days,0.0057340846,6.326826e-07,46606.348,0.77464193,-201.7987,0.0,0.0,0.9999999999999999,-7.659442700910669e-13,5.338282e-12,2.5970679e-16,0.0,0.0,0.0,7.479999999999999e-16,6.044809830304321e-14,4.572337808672267e-12,1232.6081860994584,10.425443968691361,4.625470236226433e-12,0.0057340846,6.326826e-07,46606.348,0.77464193,-201.7987,0.0,0.0,0.0,-7.659442700910669e-13,5.338282e-12,2.5970679e-16,0.0,0.0,0.0,7.479999999999999e-16,6.044809830304321e-14,4.572337808672267e-12,1232.6081860994584,10.425443968691361
4,4,4,141.27568444540336,42.39354020458157,4968.240000000001,885974.0,TVJ571,186.743333172,-0.5056805915800872,34610D,272.51257,15.223878,5.109518,203.22081562490555,68758.50942110739,0.3436259606513431,0.957339315490328,58.921649222582,69.6570551910346,1359.287014183587,0.005608758540476,54249.21360051817,0.8436871988516937,0.4910137435215166,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6140901628855809,34.82869315524636,16.6310692169328,34.25294377072267,1480488986843927.8,19.7206981778899,825.703781639752,1649.84528450104,0.560875854048,0.025228999611469,0.478669657745164,34.8285275955173,18.9729939798153,18.8671725645592,0.5608758540476,0.9523456080047994,713309795641247.1,24.611263771417075,1501590207546737.2,0.01667301055219042,1.5775995717276735e-05,3.16,35.8,2023-08-05 15:04:00,0.00560875854047606,0.8436884964692983,0.0,542.4921360051817,4,0.00560875854047606,15.223878,5.109518,0.8436884964692983,1.3777406,8.579164e-07,0.6935046163594756,0.0,11784.876773848331,-0.4816600386620713,-0.8763581500482848,3.844904424289474,240.53805626309094,0.8384135938244405,inf,0.0,235.42822745984813,0.0,0.0,0.0,0 days,0.0055134622,6.6525035e-07,50654.652,0.8239489,-201.59866,0.0,0.0,1.0,-7.435943002808517e-13,4.932472e-12,2.6221723e-16,0.0,0.0,0.0,7.48e-16,5.546562412365768e-14,4.1888774536756525e-12,1233.059362979931,11.784876773848332,4.01170348043203e-12,0.0055134622,6.6525035e-07,50654.652,0.8239489,-201.59866,0.0,0.0,0.0,-7.435943002808517e-13,4.932472e-12,2.6221723e-16,0.0,0.0,0.0,7.48e-16,5.546562412365768e-14,4.1888774536756525e-12,1233.059362979931,11.784876773848332
5,5,5,141.15009654651988,42.34245300292969,5356.860000000001,885974.0,TVJ571,201.662222048,-0.5062928116857506,34610D,270.3353,15.02141,5.9643626,210.2533941425553,68699.5877718848,0.35205232166674577,1.01907180037287,57.31610369213344,73.4260930141194,2029.792640452013,0.0049634607569158,51492.67974234382,0.8498056800109948,0.4776341974344453,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6378944856160677,36.71323973971996,16.61279368860847,34.57528457685118,1475646280463438.5,20.5679761865815,838.486544445562,1684.14413946558,0.496346075692,0.0260421261820435,0.509535900186435,36.7130465070597,19.5658333203903,19.4691987165919,0.49634607569158,1.0,674418768592182.8,23.95032659801969,1462176905871820.2,0.017830624980158492,1.6883725034411195e-05,3.16,35.8,2023-08-05 15:05:00,0.004963460756915883,0.8498058336763861,0.0,514.9267974234381,5,0.004963460756915883,15.02141,5.9643626,0.8498058336763861,1.3214121,9.32581e-07,0.6635676166361447,0.0,11776.905178293267,-0.6955962148912547,-0.7184329515194577,3.694948768134596,240.08128906480638,0.8268339926489702,inf,0.0,234.84527191455945,0.0,0.0,0.0,0 days,0.0048634894,5.9373366e-07,54762.664,0.8116178,-201.79434,0.0,0.0,1.0,-7.209106316057201e-13,4.554008e-12,2.5670448e-16,0.0,0.0,0.0,7.48e-16,5.083497567339244e-14,3.83309778443142e-12,1233.5705606550987,11.776905178293267,4.179001227946215e-12,0.0048634894,5.9373366e-07,54762.664,0.8116178,-201.79434,0.0,0.0,0.0,-7.209106316057201e-13,4.554008e-12,2.5670448e-16,0.0,0.0,0.0,7.48e-16,5.083497567339244e-14,3.83309778443142e-12,1233.5705606550987,11.776905178293267
6,6,6,141.04739876680597,42.268826759467686,5935.9800000000005,885974.0,TVJ571,202.176666492,-0.507208337418723,34610D,266.91507,14.492171,6.5854993,211.3302735912591,68642.27166819267,0.3542492173910679,0.936496906827912,55.50044733349676,67.551495826452,1578.6676876260278,0.0038402658750161,47596.28928252322,0.8132875477851604,0.4625037277791397,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.645256461401236,33.77674642601481,16.649716845616908,36.01412102658587,1454029835002194.0,19.0815431191963,829.995712398416,1666.38089224855,0.384026587502,0.0256334404619325,0.468248453413956,33.775747913226,18.2670934909943,18.19721136118349,0.38402658750161,0.9735618433459328,662829082009232.6,22.14471330611177,1364399024223261.8,0.01731819986839261,1.550517392150419e-05,3.16,35.8,2023-08-05 15:06:00,0.0038402658750161475,0.8132884956390649,0.0,475.96289282523225,6,0.0038402658750161475,14.492171,6.5854993,0.8132884956390649,1.1559056,6.4558014e-07,0.6212157377509185,0.0,12351.486589520808,-0.9280124073797156,-0.372549287677892,3.423669719465295,239.21157802490936,0.7653764988573841,inf,0.0,233.32703887532966,0.0,0.0,0.0,0 days,0.0037465414,5.1531106e-07,60882.12,0.75129634,-203.57631,0.0,0.0,0.9999999999999999,-6.870887909542882e-13,4.0241664e-12,2.506594e-16,0.0,0.0,0.0,7.48e-16,4.438066681664438e-14,3.3370774934769938e-12,1234.3072924249382,12.351486589520807,3.247331588050584e-12,0.0037465414,5.1531106e-07,60882.12,0.75129634,-203.57631,0.0,0.0,0.0,-6.870887909542882e-13,4.0241664e-12,2.506594e-16,0.0,0.0,0.0,7.48e-16,4.438066681664438e-14,3.3370774934769938e-12,1234.3072924249382,12.351486589520807
7,7,7,140.99160627885297,42.165802001953125,6385.56,885974.0,TVJ571,208.34999982,-0.5084942580644047,34610D,264.1701,13.885335,6.4530973,214.58722752565123,68586.77122085918,0.3524850184055145,0.74789143363051,48.91314770760891,52.8636069084354,803.4357509103593,0.0029751361071642,44739.09919617161,0.7523847159342791,0.4076095642300742,0.904619382240427,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6585962372203967,26.43101091371653,14.825790705300568,31.122508366388907,1527519270376297.0,15.9885231256377,801.436245482841,1589.91866184412,0.297513610716,0.0237882090279152,0.373945716815255,26.4318034542177,15.7197927921532,15.673162999001402,0.29751361071642,0.8342079958191728,664221597004098.6,21.01170886345716,1301520916014366.2,0.01524306131204801,1.0848338912420718e-05,3.16,35.8,2023-08-05 15:07:00,0.002975136107164288,0.7523853097265105,0.0,447.3909919617161,7,0.002975136107164288,13.885335,6.4530973,0.7523853097265105,1.1384377,6.288478e-07,0.589991865296623,0.0,12963.734149278178,-0.9351760437679651,-0.35418323952792735,3.206992863149616,238.47194831169907,0.6893150674856187,inf,0.0,231.93001506122,0.0,0.0,0.0,0 days,0.0029132005,4.5987474e-07,65558.99,0.7062807,-210.394,0.0,0.0,1.0,-6.61279989958941e-13,3.6366398e-12,2.463862e-16,0.0,0.0,0.0,7.48e-16,3.9674062940548984e-14,2.9753597506973236e-12,1235.3302811096767,12.963734149278178,2.035173736321152e-12,0.0029132005,4.5987474e-07,65558.99,0.7062807,-210.394,0.0,0.0,0.0,-6.61279989958941e-13,3.6366398e-12,2.463862e-16,0.0,0.0,0.0,7.48e-16,3.9674062940548984e-14,2.9753597506973236e-12,1235.3302811096767,12.963734149278178
8,8,8,140.93600250953853,42.056781316207626,6614.160000000001,885974.0,TVJ571,221.725555364,-0.5098586615370182,34610D,262.67148,14.029828,5.8330593,216.4085334715387,68537.85807315157,0.36090801743566137,1.170896182460048,53.41885038722281,84.0276033555578,2789.8040201446115,0.0026583466715047,43340.512388800154,0.7437403796310046,0.4451570865601901,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6660780582792784,42.01421804454887,16.66853984131136,36.28235539,1450000000000000.0,22.0114051035346,869.7912193046,1792.76070560631,0.26583466715,0.0289335804461906,0.585448091230024,42.0138016777789,20.2342082176388,20.180561289705214,0.26583466715047,1.0,659493960187067.2,20.467185749515288,1271118042747156.5,0.02125927794410477,1.6510090175717614e-05,3.16,35.8,2023-08-05 15:08:00,0.002658346671504786,0.7437397282517485,0.0,433.4051238880015,8,0.002658346671504786,14.029828,5.8330593,0.7437397282517485,1.1885421,9.1672706e-07,0.5748090128353303,0.0,12877.115418230198,-0.9398759916806336,-0.3415159150937853,3.1468270108580856,238.2587316708939,0.6714633556527442,inf,0.0,231.5839947307197,0.0,0.0,0.0,0 days,0.0026171291,4.761885e-07,68053.96,0.6877544,-218.31537,0.0,0.0,1.0,-6.475649189559943e-13,3.459299e-12,2.476437e-16,0.0,0.0,0.0,7.480000000000001e-16,3.754818598438024e-14,2.811734021926325e-12,1236.4109336658255,12.877115418230199,4.199449724194784e-12,0.0026171291,4.761885e-07,68053.96,0.6877544,-218.31537,0.0,0.0,0.0,-6.475649189559943e-13,3.459299e-12,2.476437e-16,0.0,0.0,0.0,7.480000000000001e-16,3.754818598438024e-14,2.811734021926325e-12,1236.4109336658255,12.877115418230199
9,9,9,140.88292902166194,41.94813537597656,7406.64,885974.0,TVJ571,205.7777776,-0.5112029892931782,34610D,257.9111,15.542427,4.1928,218.262063788524,68484.43922276434,0.36415856595848345,1.066753858144684,51.05270529468407,76.5875071379874,2556.267627239008,0.0014825153738558,38763.39764052093,0.5714824169734907,0.4254392107890339,1.0,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6779543202667785,38.29353129822117,16.59529363693054,36.28235539,1450000000000000.2,20.1555367868862,861.388985466396,1779.11354086139,0.148251537386,0.0286491884883318,0.533376929072342,38.2937535689937,18.6175231207535,18.58996321448861,0.14825153738558,1.0,628942111700283.1,18.26539468606528,1150974289003792.0,0.020547417024018952,1.5745240451531223e-05,3.16,35.8,2023-08-05 15:09:00,0.0014825153738558933,0.5714823756259638,0.0,387.6339764052093,9,0.0014825153738558933,15.542427,4.1928,0.5714823756259638,1.1034615,1.4293921e-06,0.5235935058403531,0.0,11709.442181463151,-0.9150288307110056,-0.4033884467453792,2.826021923191739,237.05700870838103,0.4923706020683068,inf,0.0,229.24643238766643,0.0,0.0,0.0,0 days,0.0015653874,6.3107404e-07,76423.19,0.5767081,-225.8202,0.0,0.0,1.0,-6.011745438130085e-13,2.9142721e-12,2.595828e-16,0.0,0.0,0.0,7.48e-16,3.1077852274929455e-14,2.3130976522353835e-12,1237.4829859200302,11.709442181463151,3.0420522961231843e-12,0.0015653874,6.3107404e-07,76423.19,0.5767081,-225.8202,0.0,0.0,0.0,-6.011745438130085e-13,2.9142721e-12,2.595828e-16,0.0,0.0,0.0,7.48e-16,3.1077852274929455e-14,2.3130976522353835e-12,1237.4829859200302,11.709442181463151
